
[00:00:00.000 --> 00:00:04.800]  天文教你自己親自用你的話語成為我們生命的幫助和激勵
[00:16:05.600 --> 00:16:06.600]  但沒有什麼特別的東西
[00:16:06.600 --> 00:16:07.600]  所以就沒什麼怎麼去提他
[00:16:07.600 --> 00:16:09.600]  所以你留意到
[00:16:09.600 --> 00:16:12.600]  這些先知是建制的
[00:16:12.600 --> 00:16:13.600]  好了
[00:16:13.600 --> 00:16:15.600]  大先知是哪幾個
[00:16:15.600 --> 00:16:16.600]  以賽亞
[00:16:16.600 --> 00:16:18.600]  耶利米
[00:16:18.600 --> 00:16:19.600]  以西傑
[00:16:19.600 --> 00:16:20.600]  但以利
[00:16:20.600 --> 00:16:22.600]  這些叫大先知
[00:16:22.600 --> 00:16:24.600]  但以利還是三朝元老
[00:16:24.600 --> 00:16:26.600]  有些是細先知
[00:16:26.600 --> 00:16:28.600]  若拿
[00:16:28.600 --> 00:16:30.600]  尼加
[00:16:30.600 --> 00:16:31.600]  就是這些
[00:16:31.600 --> 00:16:33.600]  那我怎樣分大和細呢
[00:16:33.600 --> 00:16:35.600]  希望大家搞清楚
[00:16:35.600 --> 00:16:37.600]  不是指到他的地位
[00:16:37.600 --> 00:16:41.600]  絕對不是指到他的影響力有多少
[00:16:41.600 --> 00:16:44.600]  是看他寫稿卷書
[00:16:44.600 --> 00:16:46.600]  有多長
[00:16:46.600 --> 00:16:47.600]  所以呢
[00:16:47.600 --> 00:16:48.600]  就是這麼簡單
[00:16:48.600 --> 00:16:49.600]  不要想著
[00:16:49.600 --> 00:16:50.600]  哇
[00:16:50.600 --> 00:16:51.600]  以賽亞厲害一點
[00:16:51.600 --> 00:16:52.600]  無論是身形是怎樣
[00:16:52.600 --> 00:16:53.600]  我不是很清楚
[00:16:53.600 --> 00:16:55.600]  是看他的長度
[00:16:55.600 --> 00:16:58.600]  以賽亞書裡面有六十六章
[00:16:58.600 --> 00:17:01.600]  以西傑書超過三十幾章
[00:17:01.600 --> 00:17:03.600]  但你留意到
[00:17:03.600 --> 00:17:06.600]  小先知書最長的那一卷是什麼呢
[00:17:06.600 --> 00:17:08.600]  荷西亞書
[00:17:08.600 --> 00:17:09.600]  十四章
[00:17:09.600 --> 00:17:12.600]  但是我們看若拿書
[00:17:12.600 --> 00:17:14.600]  若拿書有多少章
[00:17:14.600 --> 00:17:15.600]  四章
[00:17:15.600 --> 00:17:17.600]  第四章加上多少節經文話
[00:17:17.600 --> 00:17:19.600]  四十八節
[00:17:19.600 --> 00:17:22.600]  所以就叫小先知書
[00:17:22.600 --> 00:17:26.600]  小先知書只不過是篇幅小而已
[00:17:26.600 --> 00:17:28.600]  所以大家明白這個背景
[00:17:28.600 --> 00:17:29.600]  好了
[00:17:29.600 --> 00:17:32.600]  但是若拿書是先知書裡面
[00:17:32.600 --> 00:17:34.600]  最獨特的一卷書
[00:17:34.600 --> 00:17:38.600]  和其他的先知書是很不同的
[00:17:38.600 --> 00:17:41.600]  如果你留意所有的先知書
[00:17:41.600 --> 00:17:43.600]  特別是小先知書
[00:17:43.600 --> 00:17:46.600]  全部都是在講神吩咐先知
[00:17:46.600 --> 00:17:48.600]  講的訊息
[00:17:48.600 --> 00:17:52.600]  於是他就記下了神的訊息出來
[00:17:52.600 --> 00:17:54.600]  但是若拿書不是
[00:17:54.600 --> 00:17:56.600]  若拿書雖然是先知書
[00:17:56.600 --> 00:17:59.600]  但是又好像歷史書那樣記載
[00:17:59.600 --> 00:18:02.600]  反而記載很多的行動
[00:18:02.600 --> 00:18:05.600]  他只是記載了兩句很簡單的說話
[00:18:05.600 --> 00:18:09.600]  神吩咐若拿去宣告尼尼未成
[00:18:09.600 --> 00:18:11.600]  他們會遭受審判
[00:18:11.600 --> 00:18:13.600]  如果大家都很熟悉
[00:18:13.600 --> 00:18:16.600]  於是後來若拿就去
[00:18:16.600 --> 00:18:19.600]  他就在聖經裡面記載尼尼未成是非常大的
[00:18:19.600 --> 00:18:21.600]  有三天的路程
[00:18:21.600 --> 00:18:23.600]  直徑走三天
[00:18:23.600 --> 00:18:24.600]  他走了半天之後
[00:18:24.600 --> 00:18:25.600]  裡面看了
[00:18:25.600 --> 00:18:27.600]  他就下班了
[00:18:27.600 --> 00:18:30.600]  原來整卷書裡面
[00:18:30.600 --> 00:18:35.600]  沒有怎樣記載神的訊息
[00:18:35.600 --> 00:18:39.600]  和其他十幾本先知書
[00:18:39.600 --> 00:18:41.600]  是截然不同的
[00:18:41.600 --> 00:18:43.600]  你好像看故事那樣
[00:18:43.600 --> 00:18:45.600]  好像看歷史書那樣
[00:18:45.600 --> 00:18:47.600]  是很特別的
[00:18:47.600 --> 00:18:49.600]  第二就是
[00:18:49.600 --> 00:18:51.600]  如果我們要去探討
[00:18:51.600 --> 00:18:56.600]  若拿是何時去尼尼未成那裡傳訊息
[00:18:56.600 --> 00:18:59.600]  他就比其他先知書
[00:18:59.600 --> 00:19:02.600]  好像模糊了一點
[00:19:02.600 --> 00:19:06.600]  譬如我們會看阿摩斯書
[00:19:06.600 --> 00:19:08.600]  記載什麼呢
[00:19:08.600 --> 00:19:11.600]  他就說在大地震之前多少年
[00:19:11.600 --> 00:19:13.600]  我去宣告這個訊息
[00:19:13.600 --> 00:19:15.600]  那個大地震
[00:19:15.600 --> 00:19:16.600]  是很清晰的
[00:19:16.600 --> 00:19:18.600]  在以色列的歷史裡面
[00:19:18.600 --> 00:19:21.600]  就好像我們說什麼時候有唐山大地震
[00:19:21.600 --> 00:19:22.600]  你記得的
[00:19:22.600 --> 00:19:24.600]  死了多少人我們不知道
[00:19:24.600 --> 00:19:26.600]  但日子是會記得的
[00:19:26.600 --> 00:19:27.600]  汶川地震
[00:19:27.600 --> 00:19:29.600]  我們又會記得的
[00:19:29.600 --> 00:19:31.600]  日本的海嘯
[00:19:31.600 --> 00:19:32.600]  有日子記載
[00:19:32.600 --> 00:19:34.600]  因為這個影響全國的
[00:19:34.600 --> 00:19:36.600]  所以他說
[00:19:36.600 --> 00:19:40.600]  我這個訊息是在大地震之前多少年宣告的
[00:19:40.600 --> 00:19:42.600]  你就很清晰那個日子
[00:19:42.600 --> 00:19:43.600]  你很清晰那個日子的時候
[00:19:43.600 --> 00:19:44.600]  你就可以追溯到
[00:19:44.600 --> 00:19:46.600]  那時候的國家
[00:19:46.600 --> 00:19:48.600]  或者周遭的國家
[00:19:48.600 --> 00:19:49.600]  是發生什麼事
[00:19:49.600 --> 00:19:51.600]  明白我說什麼嗎
[00:19:51.600 --> 00:19:52.600]  很簡單舉個例子
[00:19:52.600 --> 00:19:54.600]  原來這件事
[00:19:54.600 --> 00:19:56.600]  就是發生在一百萬人上街
[00:19:56.600 --> 00:19:59.600]  去遊行之後的兩個星期
[00:19:59.600 --> 00:20:01.600]  大家就可以追溯
[00:20:01.600 --> 00:20:03.600]  香港什麼時候有一百萬人上街
[00:20:03.600 --> 00:20:05.600]  就是什麼呢
[00:20:05.600 --> 00:20:06.600]  六月九號
[00:20:06.600 --> 00:20:07.600]  當然你可以說不是
[00:20:07.600 --> 00:20:08.600]  哪有這麼多呢
[00:20:08.600 --> 00:20:09.600]  都是二十多萬
[00:20:09.600 --> 00:20:11.600]  如果你相信警方說的
[00:20:11.600 --> 00:20:14.600]  但是你至少有個日子會知道
[00:20:14.600 --> 00:20:16.600]  當你找到那個日子
[00:20:16.600 --> 00:20:18.600]  你就可以繼續探索到
[00:20:18.600 --> 00:20:20.600]  當時的社會情況是怎麼樣
[00:20:20.600 --> 00:20:21.600]  明白這個道理嗎
[00:20:21.600 --> 00:20:24.600]  但是約拿書很特別
[00:20:24.600 --> 00:20:27.600]  完全沒有說什麼日子
[00:20:27.600 --> 00:20:29.600]  沒有什麼提示給你
[00:20:29.600 --> 00:20:30.600]  還有
[00:20:30.600 --> 00:20:32.600]  甚至連里里尾
[00:20:32.600 --> 00:20:35.600]  那個城裡面的王
[00:20:35.600 --> 00:20:36.600]  即是亞述的王
[00:20:36.600 --> 00:20:38.600]  叫什麼名字都沒有
[00:20:38.600 --> 00:20:39.600]  但是你有沒有留意到
[00:20:39.600 --> 00:20:41.600]  很多先知書就說到
[00:20:41.600 --> 00:20:42.600]  是猶大王
[00:20:42.600 --> 00:20:44.600]  誰誰誰作王
[00:20:44.600 --> 00:20:46.600]  或者以色列誰誰作王的時候
[00:20:46.600 --> 00:20:48.600]  他來去做先知
[00:20:48.600 --> 00:20:51.600]  但是約拿是沒有的
[00:20:51.600 --> 00:20:52.600]  約拿書
[00:20:52.600 --> 00:20:54.600]  這個就是和其他的先知書
[00:20:54.600 --> 00:20:56.600]  是很特別的分別
[00:20:56.600 --> 00:20:58.600]  為什麼會這樣呢
[00:20:58.600 --> 00:20:59.600]  原來是一個原因
[00:20:59.600 --> 00:21:01.600]  因為這次整個約拿書
[00:21:01.600 --> 00:21:03.600]  其實焦點
[00:21:03.600 --> 00:21:09.600]  不是在約拿對里里尾城的信息
[00:21:09.600 --> 00:21:11.600]  其實約拿書
[00:21:11.600 --> 00:21:13.600]  我們的焦點是在神
[00:21:13.600 --> 00:21:17.600]  怎樣去改變約拿
[00:21:17.600 --> 00:21:20.600]  一個人可能是很忠心
[00:21:20.600 --> 00:21:22.600]  但是很頑狠
[00:21:22.600 --> 00:21:25.600]  但是神怎樣將他的生命改變過來
[00:21:25.600 --> 00:21:28.600]  其實約拿書某個程度
[00:21:28.600 --> 00:21:30.600]  和其他先知書是很不同的
[00:21:30.600 --> 00:21:34.600]  所以它也模糊了歷史背景
[00:21:34.600 --> 00:21:38.600]  因為一個人的生命上的經歷
[00:21:38.600 --> 00:21:40.600]  可以成為別人的榜樣
[00:21:40.600 --> 00:21:42.600]  但是你不需要知道
[00:21:42.600 --> 00:21:44.600]  它大概是什麼時候
[00:21:44.600 --> 00:21:45.600]  即是發生什麼事
[00:21:45.600 --> 00:21:46.600]  最簡單舉一個例子
[00:21:46.600 --> 00:21:47.600]  以我為例
[00:21:47.600 --> 00:21:48.600]  我羞恥
[00:21:48.600 --> 00:21:50.600]  但是也變成榮耀
[00:21:50.600 --> 00:21:52.600]  譬如我讀神學的時候
[00:21:52.600 --> 00:21:54.600]  我第一個學位
[00:21:54.600 --> 00:21:55.600]  我是畢不了業的
[00:21:55.600 --> 00:21:57.600]  因為快畢業的時候
[00:21:57.600 --> 00:21:58.600]  跟別人玩
[00:21:58.600 --> 00:21:59.600]  玩摔角
[00:21:59.600 --> 00:22:01.600]  老師罰我的時候
[00:22:01.600 --> 00:22:02.600]  我又招職
[00:22:02.600 --> 00:22:03.600]  老師叫我
[00:22:03.600 --> 00:22:05.600]  你知不知道你要認罪來討告
[00:22:05.600 --> 00:22:07.600]  我說好,我認了
[00:22:07.600 --> 00:22:09.600]  你又沒有,老師又一起認了
[00:22:09.600 --> 00:22:11.600]  結果呢
[00:22:11.600 --> 00:22:13.600]  後來學校開班
[00:22:13.600 --> 00:22:14.600]  我就畢不了業
[00:22:14.600 --> 00:22:15.600]  要再等一年
[00:22:15.600 --> 00:22:19.600]  這個是一個過程
[00:22:19.600 --> 00:22:22.600]  這個過程是在磨練我的自我
[00:22:22.600 --> 00:22:24.600]  但是其實大家如果要知道的時候
[00:22:24.600 --> 00:22:26.600]  你不需要知道我哪一年
[00:22:26.600 --> 00:22:27.600]  應該畢業
[00:22:27.600 --> 00:22:28.600]  哪一年畢不了業
[00:22:28.600 --> 00:22:29.600]  明白我的意思嗎
[00:22:29.600 --> 00:22:31.600]  那個年份對你們來說
[00:22:31.600 --> 00:22:32.600]  是沒有什麼意義的
[00:22:32.600 --> 00:22:34.600]  但是我這個經歷
[00:22:34.600 --> 00:22:36.600]  原來神就是透過你這麼頑固
[00:22:36.600 --> 00:22:38.600]  你這麼自我
[00:22:38.600 --> 00:22:39.600]  這麼重視別人對你的看法
[00:22:39.600 --> 00:22:41.600]  我就直接這樣來動你
[00:22:41.600 --> 00:22:43.600]  去磨練你
[00:22:43.600 --> 00:22:44.600]  你明白這個道理嗎
[00:22:44.600 --> 00:22:46.600]  所以在約拿書裡面
[00:22:46.600 --> 00:22:49.600]  他們對歷史的記載
[00:22:49.600 --> 00:22:50.600]  不是這麼強
[00:22:50.600 --> 00:22:52.600]  即是那個時分
[00:22:52.600 --> 00:22:54.600]  所以原來就是一個
[00:22:54.600 --> 00:22:56.600]  屬靈裡面的教導很重要
[00:22:56.600 --> 00:22:58.600]  好了
[00:22:58.600 --> 00:22:59.600]  我再說
[00:22:59.600 --> 00:23:01.600]  約拿書真正的主角
[00:23:01.600 --> 00:23:03.600]  絕對不是尼尼未成
[00:23:03.600 --> 00:23:05.600]  因為只是幾句話就完了
[00:23:05.600 --> 00:23:07.600]  都不是約拿
[00:23:07.600 --> 00:23:09.600]  約拿是第二主角
[00:23:09.600 --> 00:23:10.600]  是磨練他
[00:23:10.600 --> 00:23:12.600]  最重要的是神
[00:23:12.600 --> 00:23:13.600]  在整篇約拿書裡面
[00:23:13.600 --> 00:23:14.600]  剛才我說的只有四章
[00:23:14.600 --> 00:23:16.600]  四章加起來只有48節
[00:23:16.600 --> 00:23:18.600]  在48節裡面
[00:23:18.600 --> 00:23:21.600]  原來耶和華這個名字出現了
[00:23:21.600 --> 00:23:23.600]  22次
[00:23:23.600 --> 00:23:25.600]  差不多一半
[00:23:25.600 --> 00:23:26.600]  很厲害
[00:23:26.600 --> 00:23:28.600]  22次
[00:23:28.600 --> 00:23:30.600]  而上帝這個字
[00:23:30.600 --> 00:23:32.600]  就出現了13次
[00:23:32.600 --> 00:23:34.600]  在這裡停一停
[00:23:34.600 --> 00:23:36.600]  我們祈禱
[00:23:36.600 --> 00:23:38.600]  多數是我們
[00:23:38.600 --> 00:23:39.600]  在天上的父
[00:23:39.600 --> 00:23:41.600]  或主耶穌基督
[00:23:41.600 --> 00:23:44.600]  我們很少去提耶和華
[00:23:44.600 --> 00:23:47.600]  有沒有人經常祈禱都說耶和華
[00:23:47.600 --> 00:23:50.600]  為什麼會這樣
[00:23:50.600 --> 00:23:52.600]  為什麼我們很少提
[00:23:52.600 --> 00:23:54.600]  對的,很少提是對的
[00:23:54.600 --> 00:23:56.600]  我解釋什麼是耶和華
[00:23:56.600 --> 00:23:58.600]  耶和華其實某個程度
[00:23:58.600 --> 00:24:02.600]  是神和以色列人
[00:24:02.600 --> 00:24:04.600]  一個特殊關係
[00:24:04.600 --> 00:24:07.600]  因為神和以色列人納約
[00:24:07.600 --> 00:24:09.600]  耶華這個名字
[00:24:09.600 --> 00:24:12.600]  特別和以色列人有關
[00:24:12.600 --> 00:24:14.600]  很簡單,舉個例
[00:24:14.600 --> 00:24:17.600]  你和你的配偶
[00:24:17.600 --> 00:24:20.600]  都有一些可能特別的稱呼
[00:24:20.600 --> 00:24:22.600]  Honey,或者衰佬
[00:24:22.600 --> 00:24:24.600]  我不知道你怎麼稱呼
[00:24:24.600 --> 00:24:27.600]  但是外人很少
[00:24:27.600 --> 00:24:29.600]  用這個稱呼
[00:24:29.600 --> 00:24:30.600]  你們叫我的時候
[00:24:30.600 --> 00:24:32.600]  當然是叫梁牧師
[00:24:32.600 --> 00:24:34.600]  如果我太太或我女兒
[00:24:34.600 --> 00:24:35.600]  叫我做梁牧師
[00:24:35.600 --> 00:24:37.600]  我當時肯定很有問題
[00:24:37.600 --> 00:24:39.600]  梁牧師
[00:24:39.600 --> 00:24:41.600]  我就知道我一定有阻板
[00:24:41.600 --> 00:24:43.600]  他平時不會叫梁牧師
[00:24:43.600 --> 00:24:46.600]  他有他特別的說話來叫我
[00:24:46.600 --> 00:24:48.600]  當然不告訴你是什麼
[00:24:48.600 --> 00:24:50.600]  可能是叫帥哥也說不定
[00:24:50.600 --> 00:24:52.600]  不過他不會說謊
[00:24:52.600 --> 00:24:54.600]  你留意到
[00:24:54.600 --> 00:24:56.600]  原來耶和華這個名字
[00:24:56.600 --> 00:24:57.600]  請你再記住
[00:24:57.600 --> 00:25:00.600]  是和以色列人有特殊的關係
[00:25:00.600 --> 00:25:03.600]  是表示神和他們納約
[00:25:03.600 --> 00:25:05.600]  用這個名字和他們納約
[00:25:05.600 --> 00:25:07.600]  所以今天你去禱告
[00:25:07.600 --> 00:25:09.600]  沒有用耶和華這個名字
[00:25:09.600 --> 00:25:11.600]  其實都不是錯的
[00:25:11.600 --> 00:25:12.600]  絕對不是錯的
[00:25:12.600 --> 00:25:13.600]  因為我們在血緣上
[00:25:13.600 --> 00:25:15.600]  我們不是猶太人
[00:25:15.600 --> 00:25:17.600]  另外一個就是上帝
[00:25:17.600 --> 00:25:22.600]  Elohim這個字是指神掌管著整個世界
[00:25:22.600 --> 00:25:24.600]  如果你留意到的時候
[00:25:24.600 --> 00:25:25.600]  我筆記也有
[00:25:25.600 --> 00:25:27.600]  耶和華這個字出現了二十二次
[00:25:27.600 --> 00:25:29.600]  上帝這個字出現了十三次
[00:25:29.600 --> 00:25:33.600]  然後耶和華上帝這個字出現了四次
[00:25:33.600 --> 00:25:35.600]  加起來有多少次?
[00:25:35.600 --> 00:25:37.600]  大家計算得這麼快
[00:25:37.600 --> 00:25:39.600]  還是看到我的筆記
[00:25:39.600 --> 00:25:41.600]  是三十九次
[00:25:41.600 --> 00:25:44.600]  但全卷聖經只有四十八節經文
[00:25:44.600 --> 00:25:47.600]  但卻有三十九次出現了
[00:25:47.600 --> 00:25:49.600]  所以你留意到
[00:25:49.600 --> 00:25:53.600]  這卷書裡面真正的主角是神
[00:25:53.600 --> 00:25:55.600]  第二個主角是誰?
[00:25:55.600 --> 00:25:56.600]  是若拿
[00:25:56.600 --> 00:25:59.600]  若拿出現了十八次
[00:25:59.600 --> 00:26:01.600]  除了若拿這個名字之外
[00:26:01.600 --> 00:26:03.600]  你有沒有留意到
[00:26:03.600 --> 00:26:05.600]  沒有其他名字出現過
[00:26:05.600 --> 00:26:07.600]  完全沒有其他人名出現過
[00:26:07.600 --> 00:26:10.600]  我們都很熟悉若拿不是坐船的
[00:26:10.600 --> 00:26:14.600]  船長有沒有名字讓你知道?
[00:26:14.600 --> 00:26:16.600]  Captain Cook
[00:26:16.600 --> 00:26:17.600]  我們都很熟悉
[00:26:17.600 --> 00:26:18.600]  沒有的
[00:26:18.600 --> 00:26:20.600]  只知道船長
[00:26:20.600 --> 00:26:22.600]  但沒有名字讓你知道
[00:26:22.600 --> 00:26:24.600]  甚至去到《尼尼微城》裡面
[00:26:24.600 --> 00:26:26.600]  都沒有說過王的名字
[00:26:26.600 --> 00:26:28.600]  所以這卷書很特別
[00:26:28.600 --> 00:26:31.600]  是完全模糊了一些歷史背景
[00:26:31.600 --> 00:26:34.600]  但主力是在說神和若拿
[00:26:34.600 --> 00:26:39.600]  若拿也是所有先知裡面最獨特的一個先知
[00:26:39.600 --> 00:26:42.600]  當神呼召一個人的時候
[00:26:42.600 --> 00:26:45.600]  有些人是會怎樣呢?
[00:26:45.600 --> 00:26:47.600]  拒絕神的呼召
[00:26:47.600 --> 00:26:50.600]  很多屬靈位的人都是這樣
[00:26:50.600 --> 00:26:53.600]  記不記得神呼召摩西
[00:26:53.600 --> 00:26:55.600]  摩西有四次的推搪
[00:26:55.600 --> 00:26:58.600]  他說到我是什麼人
[00:26:58.600 --> 00:27:02.600]  怎麼可以來建法路呢?
[00:27:02.600 --> 00:27:03.600]  第二次就說
[00:27:03.600 --> 00:27:05.600]  神啊,我怎樣跟別人說你的名字
[00:27:05.600 --> 00:27:08.600]  第三次就說那些人不信我的
[00:27:08.600 --> 00:27:10.600]  第四次就說我絕口笨舌
[00:27:10.600 --> 00:27:13.600]  這四次推搪都很有獨特意思
[00:27:13.600 --> 00:27:15.600]  不詳細說了
[00:27:15.600 --> 00:27:17.600]  在我的一本書裡面我記載了
[00:27:17.600 --> 00:27:18.600]  還有一個人
[00:27:18.600 --> 00:27:19.600]  大家都很熟悉
[00:27:19.600 --> 00:27:20.600]  叫做機電
[00:27:20.600 --> 00:27:22.600]  在《士司記》裡面
[00:27:22.600 --> 00:27:26.600]  機電在酒駕打麥子
[00:27:26.600 --> 00:27:28.600]  已經收割了
[00:27:28.600 --> 00:27:29.600]  神就呼召他
[00:27:29.600 --> 00:27:32.600]  大量的勇士機電
[00:27:32.600 --> 00:27:34.600]  其實某程度上是在耍他
[00:27:34.600 --> 00:27:36.600]  他現在很生氣
[00:27:36.600 --> 00:27:38.600]  因為他是在酒駕
[00:27:38.600 --> 00:27:41.600]  在山洞裡面打麥子
[00:27:41.600 --> 00:27:43.600]  原來當時他們打麥子
[00:27:43.600 --> 00:27:45.600]  是在平地裡面打麥子
[00:27:45.600 --> 00:27:47.600]  特別是空曠的地方
[00:27:47.600 --> 00:27:48.600]  因為打麥子的谷殼
[00:27:48.600 --> 00:27:49.600]  如果風大的時候
[00:27:49.600 --> 00:27:51.600]  殼就會吹走
[00:27:51.600 --> 00:27:54.600]  他們要收集米就容易很多
[00:27:54.600 --> 00:27:57.600]  但因為米店人經常搶他們的東西
[00:27:57.600 --> 00:28:00.600]  所以他很怕躲在山洞裡面打麥子
[00:28:00.600 --> 00:28:02.600]  但神竟然稱他為
[00:28:02.600 --> 00:28:04.600]  大量的勇士機電
[00:28:04.600 --> 00:28:07.600]  你記住一個很重要的屬靈教導
[00:28:07.600 --> 00:28:09.600]  神看我們
[00:28:09.600 --> 00:28:10.600]  不是這一刻
[00:28:10.600 --> 00:28:12.600]  可能這一刻你很不濟
[00:28:12.600 --> 00:28:14.600]  但神看你
[00:28:14.600 --> 00:28:18.600]  是未來被造就之後的你
[00:28:18.600 --> 00:28:21.600]  所以當神一見到彼得的時候
[00:28:21.600 --> 00:28:24.600]  彼得原本是叫什麼的?
[00:28:24.600 --> 00:28:26.600]  加芬古大佬
[00:28:26.600 --> 00:28:27.600]  西門
[00:28:27.600 --> 00:28:29.600]  是呀,西門
[00:28:29.600 --> 00:28:31.600]  西門是加芬古
[00:28:31.600 --> 00:28:32.600]  他叫西門
[00:28:32.600 --> 00:28:34.600]  因為耶穌跟他說
[00:28:34.600 --> 00:28:36.600]  你不再叫西門
[00:28:36.600 --> 00:28:38.600]  你叫什麼?彼得
[00:28:38.600 --> 00:28:42.600]  彼得的意思就是盤石的意思
[00:28:42.600 --> 00:28:44.600]  神看彼得那一刻
[00:28:44.600 --> 00:28:46.600]  不是那時候的彼得
[00:28:46.600 --> 00:28:48.600]  那時候的彼得只是衝動
[00:28:48.600 --> 00:28:50.600]  還有很多不足的地方
[00:28:50.600 --> 00:28:53.600]  但神會看你被磨練之後
[00:28:53.600 --> 00:28:55.600]  你會成為盤石
[00:28:55.600 --> 00:28:58.600]  教會的根基都會建在你上面
[00:28:58.600 --> 00:28:59.600]  所以很寶貴
[00:28:59.600 --> 00:29:02.600]  神看我們不是看我們弱的地方
[00:29:02.600 --> 00:29:04.600]  是看到我們的潛質
[00:29:04.600 --> 00:29:06.600]  他會來帶去雕琢
[00:29:06.600 --> 00:29:08.600]  所以你留意到的時候
[00:29:08.600 --> 00:29:10.600]  機電被神呼召
[00:29:10.600 --> 00:29:11.600]  後來他又拒絕
[00:29:11.600 --> 00:29:14.600]  你見到很多人被神呼召
[00:29:14.600 --> 00:29:16.600]  他都拒絕神的召命
[00:29:16.600 --> 00:29:18.600]  所以今天
[00:29:18.600 --> 00:29:20.600]  我看到你們是有屬靈偉人的特質
[00:29:20.600 --> 00:29:22.600]  你的目者叫你做事
[00:29:22.600 --> 00:29:24.600]  你多數推
[00:29:24.600 --> 00:29:26.600]  哎呀,我不行
[00:29:26.600 --> 00:29:27.600]  哎呀,我不行
[00:29:27.600 --> 00:29:29.600]  你有第一步
[00:29:29.600 --> 00:29:31.600]  很多屬靈偉人都是這樣推
[00:29:31.600 --> 00:29:32.600]  摩西也是這樣推
[00:29:32.600 --> 00:29:33.600]  機電也是這樣推
[00:29:33.600 --> 00:29:35.600]  所以可能你是未來的摩西
[00:29:35.600 --> 00:29:36.600]  未來的機電
[00:29:36.600 --> 00:29:39.600]  但後來他們推了之後都好
[00:29:39.600 --> 00:29:41.600]  他們終於都會怎樣?
[00:29:41.600 --> 00:29:43.600]  承擔使命
[00:29:43.600 --> 00:29:45.600]  會去做
[00:29:45.600 --> 00:29:47.600]  可能在過程當中
[00:29:47.600 --> 00:29:50.600]  他們會有失望
[00:29:50.600 --> 00:29:52.600]  甚至想放棄
[00:29:52.600 --> 00:29:53.600]  你見到的時候
[00:29:53.600 --> 00:29:55.600]  以利亞都求死
[00:29:55.600 --> 00:29:57.600]  摩西發愁
[00:29:57.600 --> 00:29:59.600]  但他們從來沒有因為這個緣故
[00:29:59.600 --> 00:30:01.600]  而放棄了他們的召命
[00:30:01.600 --> 00:30:04.600]  只有若拿這個人
[00:30:04.600 --> 00:30:07.600]  是神叫他去侍奉
[00:30:07.600 --> 00:30:09.600]  但他竟然是怎樣呢?
[00:30:09.600 --> 00:30:12.600]  是違背神的命令
[00:30:12.600 --> 00:30:17.600]  是用行動去抗拒神的呼召
[00:30:17.600 --> 00:30:20.600]  這個是唯一在聖經裏面
[00:30:20.600 --> 00:30:23.600]  我們看到的一個這麼獨特的先知
[00:30:23.600 --> 00:30:26.600]  所以是值得去探討的
[00:30:26.600 --> 00:30:29.600]  我們又再去了解一下
[00:30:29.600 --> 00:30:32.600]  究竟若拿這件事
[00:30:32.600 --> 00:30:34.600]  究竟是真實呢?
[00:30:34.600 --> 00:30:36.600]  還是故事呢?
[00:30:36.600 --> 00:30:38.600]  有時我們當作是預渡故事
[00:30:38.600 --> 00:30:40.600]  因為我們很難去接受
[00:30:40.600 --> 00:30:44.600]  若拿後來被人扔下海
[00:30:44.600 --> 00:30:45.600]  我們又要探討
[00:30:45.600 --> 00:30:47.600]  看看今天有沒有時間探討
[00:30:47.600 --> 00:30:50.600]  為何若拿是被人扔下海呢?
[00:30:50.600 --> 00:30:53.600]  他自己跳下去就可以了
[00:30:53.600 --> 00:30:56.600]  至於是甚麼原因呢?
[00:30:56.600 --> 00:30:59.600]  大家有沒有想過這件事呢?
[00:30:59.600 --> 00:31:01.600]  我們一定會詳細看的
[00:31:01.600 --> 00:31:03.600]  是風浪大作
[00:31:03.600 --> 00:31:04.600]  水手把貨都扔了
[00:31:04.600 --> 00:31:07.600]  希望可以減輕那艘船的重量
[00:31:07.600 --> 00:31:08.600]  但都不停
[00:31:08.600 --> 00:31:10.600]  若拿只會自爆
[00:31:10.600 --> 00:31:12.600]  我失敗了
[00:31:12.600 --> 00:31:14.600]  因為我違背了神的命令
[00:31:14.600 --> 00:31:16.600]  只要你們把我扔下海
[00:31:16.600 --> 00:31:18.600]  神就會平息這個風浪
[00:31:18.600 --> 00:31:20.600]  因為水手一開始都不肯扔下去
[00:31:20.600 --> 00:31:21.600]  都繼續掙扎
[00:31:21.600 --> 00:31:22.600]  但後來越來越嚴重
[00:31:22.600 --> 00:31:24.600]  就要把若拿扔下海
[00:31:24.600 --> 00:31:26.600]  為何若拿要別人把他扔下海
[00:31:26.600 --> 00:31:28.600]  他自己不跳下海呢?
[00:31:28.600 --> 00:31:31.600]  分別在哪裏呢?
[00:31:31.600 --> 00:31:33.600]  他自己跳下海
[00:31:33.600 --> 00:31:35.600]  就是自殺
[00:31:35.600 --> 00:31:38.600]  別人把他扔下海
[00:31:38.600 --> 00:31:41.600]  就是謀殺
[00:31:41.600 --> 00:31:42.600]  即是不關他的事
[00:31:42.600 --> 00:31:43.600]  你明白我的意思嗎?
[00:31:43.600 --> 00:31:45.600]  因為他們仍然有一個很清晰的觀念
[00:31:45.600 --> 00:31:47.600]  生命是神秘的
[00:31:47.600 --> 00:31:50.600]  是不可以自殺的
[00:31:50.600 --> 00:31:51.600]  你知不知道?
[00:31:51.600 --> 00:31:53.600]  所以你見到摩西
[00:31:53.600 --> 00:31:57.600]  他又試過求死
