
[00:00:00.000 --> 00:00:05.000]  今天我要講的就是從耶穌亞記,
[00:29:03.000 --> 00:29:08.000]  如果神的話已經呼召你或叫你這樣做的時候,你就這樣做。
[00:29:08.000 --> 00:29:14.000]  不要懷疑,不要歧疑,不要三心二意。
[00:29:14.000 --> 00:29:26.000]  不要讓人影響你,不要讓你灰心,
[00:29:26.000 --> 00:29:36.000]  不要讓人使到你灰心,只是忠心耿耿的跟着我們的主。
[00:29:36.000 --> 00:29:46.000]  你知道聖經裏面在信頁裏面有講到一羣的人,
[00:29:46.000 --> 00:29:51.000]  叫做Beryans,中文是什麼?Beryans。
[00:29:51.000 --> 00:29:56.000]  比利亞人,謝謝。
[00:29:56.000 --> 00:29:59.000]  你看我不會講的時候,我很多幫手。
[00:29:59.000 --> 00:30:08.000]  比利亞人他們保羅講完道的時候,他們不是隻是聽保羅的話的道,
[00:30:08.000 --> 00:30:18.000]  他們回去查經,看是不是聖經裏面這樣講。
[00:30:18.000 --> 00:30:21.000]  爲什麼重要呢?
[00:30:21.000 --> 00:30:30.000]  因爲當你知道神的話語的時候,你才知道怎樣去順服他或照着他的話語做。
[00:30:30.000 --> 00:30:36.000]  如果你不知道的時候,你只是聽人的話語。
[00:30:36.000 --> 00:30:52.000]  特別那些人講很美麗的話話,或稱讚我們的時候,或惡語,
[00:30:52.000 --> 00:31:00.000]  紛爭的話,一個誇張的話,好像這個事情是這樣,
[00:31:00.000 --> 00:31:13.000]  但是把他誇張起來,來讚美我們的時候,我們就好像喝酒醉了跟着他走了。
[00:31:13.000 --> 00:31:23.000]  但是如果我們認識明白神的話語以後,我們就可以分別什麼是對,什麼是不對。
[00:31:23.000 --> 00:31:29.000]  所以我們纔可以去順服神。
[00:31:29.000 --> 00:31:41.000]  第二點,第一個事情我們必須要做的時候,就是要完全相信神,不要相信人,不要相信自己。
[00:31:41.000 --> 00:31:53.000]  那天我在團慶裏面我講到這一點,就是我們最大的敵人就是自己。
[00:31:53.000 --> 00:32:02.000]  耶穌也在這邊,在第八節裏面告訴他們,你們不要依靠什麼東西或什麼人,包括你自己,
[00:32:02.000 --> 00:32:09.000]  但是你要抓緊我們的主,我們的神,第八節。
[00:32:09.000 --> 00:32:20.000]  這個抓住,就是好像你的命,如果你不抓住的時候,你就會死掉的意思,有這種的概念。
[00:32:20.000 --> 00:32:37.000]  當這個情況雖然對我們人的眼光來看是不太好或滿我們自己的主義的時候,
[00:32:37.000 --> 00:32:46.000]  但是神告訴我們要這樣做的時候,我們還是抓緊祂的話語或祂的允許,一樣的去。
[00:32:46.000 --> 00:32:52.000]  因爲如果你放手的時候,你可能跌倒,從十樓跌下來。
[00:32:52.000 --> 00:33:08.000]  這個抓緊就是好像你在一個窗口的窗臺那邊,如果你放手的時候,你就會從十樓裏跌下去死掉,這個意思。
[00:33:08.000 --> 00:33:13.000]  所以你要抓緊我們的神。
[00:33:13.000 --> 00:33:30.000]  因爲我們做基督徒的時候,我們做一個平常人也好,我們不是每天都順利的,我們的生命有時有難的,
[00:33:30.000 --> 00:33:39.000]  我們的難有可能很多時候是很困難的,需要這種的抓緊。
[00:33:39.000 --> 00:33:54.000]  如果我們不抓緊的時候,我們去妥協的時候,我們會以爲這樣做的時候,我們生活生命就比較好一點,輕鬆一點。
[00:33:54.000 --> 00:34:08.000]  所以很多時候我們不願意抓緊,我們就會放鬆,跟着別人去走或去活。
[00:34:08.000 --> 00:34:17.000]  這也是我一種的安全感的問題。
[00:34:17.000 --> 00:34:27.000]  因爲當我們在這種情況的時候,我們不願意抓緊就是因爲我們需要有個安全感。
[00:34:27.000 --> 00:34:41.000]  可能這個安全感就是可以幫助我們看到世界上看到或可以抓到的,來幫助我們有這種的安全感。
[00:34:41.000 --> 00:35:02.000]  但是這個安全感我們需要問問我們自己,這個安全感是在哪裏?是不是在神跟神的話語,還是人跟人的話語,還是我們自己的想法?
[00:35:02.000 --> 00:35:18.000]  很多時候是我們自己的想法,好像剛纔用那個比喻,我們忙着做工,我們在建立這個安全感是給誰?是給我們自己。
[00:35:18.000 --> 00:35:32.000]  一樣的,我們在相信需要這個世界的東西來抓住,這個安全感是在哪裏?是在神還是在這些東西?
[00:35:32.000 --> 00:35:48.000]  當我們可以這樣考慮這樣做的時候,抓住在不好的情況裏面,我們就是在相信神,我們在依靠神。
[00:35:48.000 --> 00:36:11.000]  所以我們要,這個是第二個事情可以幫助我們更加的在侍奉上或在敬拜上可以全心全意,更加的全心全意的來這樣的服侍神。
[00:36:11.000 --> 00:36:22.000]  所以這是第二個事情我們要思考,要想的,要做的。第三方面就是愛神多過愛我們自己。
[00:36:22.000 --> 00:36:44.000]  聖經也在信頁裏面有教導我們要愛人如愛我們自己,所以愛自己對神來說不是一個大問題,問題是你愛自己多過別人或多過神,那就是問題。
[00:36:44.000 --> 00:36:58.000]  因爲我們每個人要有一些的愛自己,因爲如果你不愛自己的話,你就會傷害你自己,你做的事情會傷害到你自己。
[00:36:58.000 --> 00:37:21.000]  所以神不是不允許我們愛自己,但是問題是在你愛你自己多過神跟別人,到你不能去祝福人或敬拜神。
[00:37:21.000 --> 00:37:41.000]  然後耶穌也在十一節裏面說你要小心的去愛你的神,意思就是你不要馬馬虎虎,你要專心全意去愛你的神。
[00:37:41.000 --> 00:37:51.000]  九節十節裏面就是給他們的原因,因爲神他說的他做的給你們看的。
[00:37:51.000 --> 00:38:11.000]  所以我們做基督徒的,我們有這個勝利就是愛神跟愛自己,至愛的表達是有很多方面的。
[00:38:11.000 --> 00:38:24.000]  有人這樣講說男人的至愛可以看到就在哪裏,就是在愛錢、愛色、愛權三方面。
[00:38:24.000 --> 00:38:32.000]  女人也有三方面的至愛,你要知道什麼嗎?
[00:38:32.000 --> 00:38:42.000]  Shopping, Shopping, More Shopping。
[00:38:42.000 --> 00:39:01.000]  這些東西都是什麼?都是至愛的成狀,好像流鼻涕,流鼻涕就是我們感冒的症狀。
[00:39:01.000 --> 00:39:06.000]  發音不好。
[00:39:06.000 --> 00:39:24.000]  至愛的在我們生命裏面的症狀有什麼嗎?有什麼症狀我們可以看到嗎?自己的個人的生命裏面。
[00:39:24.000 --> 00:39:37.000]  有人這樣講,至愛就是好像一個婚禮攝影師。
[00:39:37.000 --> 00:40:00.000]  在這個婚禮裏面,他只是顧着Selfie,你們知道Selfie是什麼嗎?Selfie就是拿你的電話、手機自己拍像。
[00:40:00.000 --> 00:40:09.000]  所以有人就是這樣講說,至愛就是好像一個婚禮攝影師。
[00:40:09.000 --> 00:40:23.000]  在一個婚禮裏面,他應該是拍Bride and Groom,但是他只是拍自己,忙着拍自己,這個就是至愛,自己比較重要。
[00:40:23.000 --> 00:40:35.000]  所以我們第三個事情應該要做的,耶穌要說是你要愛神多過愛你自己。
[00:40:35.000 --> 00:40:54.000]  第二個考慮的事情就是,我們不應該做的,耶穌那裏面有三個吩咐,12節到16節,耶穌要給他們三個不能做的事情。
[00:40:54.000 --> 00:41:14.000]  第一個就是,不能敬拜別的神。在7節到9節裏面可以看到,祂說你不能跟這些外邦人有關係,你不可以用他們的神的名來承諾什麼事情。
[00:41:14.000 --> 00:41:24.000]  你不要敬拜他們、服侍他們。這些東西我們都不會做了,今天的基督徒我們都不會做這些的事情。
[00:41:24.000 --> 00:41:36.000]  但是我們的偶像,我們的偶像就是我們自己,跟至愛一樣,我們自己。
[00:41:36.000 --> 00:41:50.000]  美國人的文化是什麼文化?有一方面的文化是什麼,你知道嗎?就是建立自己的形象,image building。
[00:41:50.000 --> 00:42:13.000]  你主要在美國就是你可以portrait,你可以顯像出來一個美好的形象給人看就好了,後面做得到做不到不要緊,主要是要positive,一個好的形象。
[00:42:13.000 --> 00:42:21.000]  這是一種的偶像,拜偶像的那種想法,idolization。
[00:42:21.000 --> 00:42:30.000]  這種的美國的文化也帶領住到教會里面。
[00:42:30.000 --> 00:42:47.000]  怎麼樣講呢?我們也是一樣,都是在建立一個形象,給人看這個教會多麼好,多麼大。
[00:42:47.000 --> 00:43:01.000]  包括我們做牧者的,我們也跌在這個陷阱裏面。
[00:43:01.000 --> 00:43:24.000]  我們要imitate,就是魔法那些出名的講員,那些大教會的牧者,或那些寫基督教的書的出名的這些作者。
[00:43:24.000 --> 00:43:36.000]  也是在這種的idolization裏面,敬拜偶像的文化裏面,建立一個形象。
[00:43:36.000 --> 00:44:01.000]  包括我們用社交媒體,跟數靈的discipline,我們禱告數靈的這些的操練的目的,用這些的東西變成什麼?
[00:44:01.000 --> 00:44:06.000]  變成只是在建立這個形象。
[00:44:06.000 --> 00:44:16.000]  不管我們真正有幫助人更加認識神,或做一個更美好的門徒。
[00:44:16.000 --> 00:44:24.000]  因爲我們活在一個社會,這個culture,這個文化就是這樣。
[00:44:24.000 --> 00:44:28.000]  形象是最重要的。
[00:44:28.000 --> 00:44:33.000]  形象就是偶像。
[00:44:33.000 --> 00:44:41.000]  如果我們欣賞我們自己的形象的時候,就是在拜我們自己的偶像。
[00:44:41.000 --> 00:44:49.000]  我們怎樣知道我們跌在這種的陷阱裏面?
[00:44:49.000 --> 00:45:00.000]  就是當我們看到我們自己只是在表演或在建立一個形象的時候,我們就是在拜自己的偶像了。
[00:45:00.000 --> 00:45:02.000]  我們怎樣知道呢?
[00:45:02.000 --> 00:45:09.000]  有時候我們可以知道也是因爲當我們其他的人都不好,只是我們的偶像好。
[00:45:09.000 --> 00:45:15.000]  我們批評的都是其他的人不好,只是我們的偶像最好的。
[00:45:15.000 --> 00:45:23.000]  這也是看到我們已經跌在這個陷阱裏面了。
[00:45:23.000 --> 00:45:27.000]  我們不應該有偶像。
[00:45:27.000 --> 00:45:33.000]  如果要有偶像只是神,祂做我們的偶像。
[00:45:33.000 --> 00:45:43.000]  我們要建立的形象就是我們神的形象,不是我們自己的或別人的。
[00:45:43.000 --> 00:45:48.000]  所以耶穌要告訴以色列人,你們不要拜偶像。
[00:45:48.000 --> 00:45:56.000]  你如果要全心全意侍奉神,你要噹噹侍奉神的時候,就是沒有偶像。
[00:45:56.000 --> 00:46:01.000]  在你心裏面,生命裏面,一個偶像都不能有。
[00:46:01.000 --> 00:46:14.000]  第二方面,耶穌要告訴以色列人,他們不能做的就是,不能娶外邦人做你的妻子或先生。
[00:46:14.000 --> 00:46:24.000]  爲什麼呢?因爲他們會帶你離開你的最深的中心。
[00:46:24.000 --> 00:46:42.000]  保羅也在信頁有提醒,柯林多的門徒,你們也一樣的不要去娶那些不幸的,因爲也是應做這個原因。
[00:46:42.000 --> 00:46:59.000]  因爲不幸的那一半可能不讓我們去教會,不讓孩子去教會,或會使到我們去make compromises,妥協,應做他這個不幸的。
[00:46:59.000 --> 00:47:04.000]  所以神的吩咐是有原因的,是對我們有好處的。
[00:47:04.000 --> 00:47:12.000]  但是那些已經娶了,已經嫁了的,給那些不幸的怎麼樣幫?
[00:47:12.000 --> 00:47:18.000]  保羅也是有教導,就是你要忠心在這個婚姻裏面,你不可以離婚。
[00:47:18.000 --> 00:47:27.000]  你在這個婚姻裏面,你要做一個好見證,希望從你的見證可以把他帶領來信主。
[00:47:27.000 --> 00:47:48.000]  因爲如果我們沒有好見證的時候,你的那一半看到你的行爲的時候,他會問爲什麼我要做這些,因爲你做這些都沒有這樣好,可能比我的朋友更糟糕。
[00:47:48.000 --> 00:47:58.000]  所以保羅說你不可以離婚,聖經的教導就是沒離婚。
[00:47:58.000 --> 00:48:25.000]  只是有一個provision,就是一個可以離婚,就是當另一個人犯奸淫,英文說sexual immorality,但是在那個經文裏面,也是剛剛讀在活潑聖經裏面。
[00:48:25.000 --> 00:48:46.000]  這個sexual immorality這句話,他聖經怎麼講忘記了,但是這個字是用在婚姻裏面,也是在姦淫的context裏面。
[00:48:46.000 --> 00:48:56.000]  所以這個就是在講,當一個婚姻裏面有一個人犯了姦淫的時候,這個人纔可以離婚。
[00:48:56.000 --> 00:49:05.000]  但是我們知道神的旨意不是離婚,婚姻是永永遠遠的到你死才結束的。
[00:49:05.000 --> 00:49:30.000]  因爲保羅的教導是什麼?保羅的教導是說,如果離婚發生了,你不能再嫁或再娶,到你那一半過世以後。
[00:49:30.000 --> 00:49:35.000]  所以保羅是照着神的旨意,話語所教導。
[00:49:35.000 --> 00:49:59.000]  神允許摩西給這個reason,這個原因可以離婚,就是因爲我們人的罪惡,纔給摩西好,你讓以色列人離婚,但是原因只有一個,那就是這個姦淫的問題纔可以。
[00:49:59.000 --> 00:50:10.000]  但是我們今天很矛盾,很多問題在這個婚姻裏面就是什麼原因都可以離婚,對不對?
[00:50:10.000 --> 00:50:38.000]  還有就是包括特別在現在我們也是強調一點就是如果physical abuse,就是什麼,你太太被先生打得要死,打到要死的時候,可以不可以離婚?
[00:50:38.000 --> 00:50:52.000]  physical abuse,打真正的打,不是用話打,是用手打,可以離婚不可以離,但是現在也是兩個都可以,physical和verbal都可以。
[00:50:52.000 --> 00:51:09.000]  聖經怎麼樣教導呢?聖經沒有講到這一點,但是我們社會里面有自己的律法,關於這個事情。
[00:51:09.000 --> 00:51:23.000]  我們怎麼樣去apply在我們基督教的信仰裏面是另外一個事,我今天不是要談這個,只是告訴我們聖經沒有清楚講,我沒有講到這一點。
[00:51:23.000 --> 00:51:33.000]  聖經只是有一個律法在裏面教導,就是你不可以殺人,你不可以殺人。
[00:51:33.000 --> 00:51:52.000]  所以聖經裏面可以離婚的原因只是先靈,但是剛纔有講到這個也不是真正神的旨意,但是神允許,因爲我們是罪人。
[00:51:52.000 --> 00:52:16.000]  然後聖經很清楚的講,如果離了婚以後,我們可以再娶嗎?聖經從保羅的教導,只是當那一半過了世,我們纔可以去娶或去嫁。
[00:52:16.000 --> 00:52:45.000]  因爲保羅的吩咐說,他鼓勵那些年輕的寡婦去嫁,所以他沒有鼓勵離婚的人去再娶或再嫁,他也沒有鼓勵老寡婦去嫁或去娶,只是年輕的。
[00:52:45.000 --> 00:53:06.000]  不是七十歲八十歲來離我們的離婚,然後纔去嫁或去嫁,他沒有這樣講,是年輕的,你的先生或你的太太過世了以後,你可以去,我鼓勵你去嫁或去娶。
[00:53:06.000 --> 00:53:20.000]  所以我們要知道神的旨意在這方面,是要保護,不是要傷害我們。
[00:53:20.000 --> 00:53:36.000]  因爲我們知道離婚是很多問題的,問題是不是在我們兩個人,問題是在孩子。
[00:53:36.000 --> 00:53:51.000]  然後第三個事情我們不應該做的很明顯的,不必講的都知道,就是犯規則,不順服神。
[00:53:51.000 --> 00:54:07.000]  犯神的吩咐,這樣做你不去做,你犯錯你不聽,你去反過來去做,這是不應該做的。
[00:54:07.000 --> 00:54:34.000]  所以耶穌要提醒神的人民,神的使者在他們的經驗裏面,他們的生命裏面,希望他們聽了,他們被提醒了,他們會有感恩的心,他們有這種願意照着神的話去做。
[00:54:34.000 --> 00:54:55.000]  因爲在舊頁裏面,特別在神這個頁裏面,舊頁裏面的頁,這個題目就是當你順服神的時候,照着祂的話去做,就會帶來給你祝福,神的祝福。
[00:54:55.000 --> 00:55:16.000]  如果你不聽話,你犯罪的時候,就會帶着cursing,就是被咒的意思,被神咒的意思,或被你自己的罪來得到這些的困難或問題。
[00:55:16.000 --> 00:55:31.000]  所以對聖經來說,特別舊頁,就是不照着神的話語去做的時候,是一個很嚴重的罪來的。
[00:55:31.000 --> 00:55:51.000]  神雖然給我們每個人這個自由來選擇,那個自由不是沒有那個boundary的,沒有那個沒有界限的,是有界限的。
[00:55:51.000 --> 00:56:01.000]  這個界限就是對不對,神的話不是神的話。
[00:56:01.000 --> 00:56:08.000]  所以這個freedom,這個自由不是沒有界限的,是有的。
[00:56:08.000 --> 00:56:19.000]  所以你要選擇,只有兩個選擇,你要侍奉神還是侍奉其他的東西,這是給你選擇的。
[00:56:19.000 --> 00:56:26.000]  我們知道亞當跟夏娃他們選擇犯罪。
[00:56:26.000 --> 00:56:43.000]  今天我們做了基督徒,我們還是一樣可以選擇,你要選擇全心全意服侍神,敬拜神,還是馬馬虎虎都可以。
[00:56:43.000 --> 00:57:02.000]  只是以後我們的獎賞是照着神的話語來給我們的,不是照着,神啊,我可以跟禰討價還價,不是的。
[00:57:02.000 --> 00:57:20.000]  還有一點就是,如果我們真心真意說我們愛神,我們是不是會願意去真正的照着祂的話語去做?
[00:57:20.000 --> 00:57:38.000]  好像如果你說,你告訴你太太或你的女朋友說,我多麼愛你,我多麼愛你,然後她說你去跟我買個飯來喫,你說你自己沒有手啊,去買啦。
[00:57:38.000 --> 00:57:52.000]  這個是不是愛?你都沒有照着她的心意去做,你的摯愛多過你所說的。
[00:57:52.000 --> 00:58:04.000]  還有就是當我們願意去做的時候,對我們是帶來的祝福,對不對?
[00:58:04.000 --> 00:58:26.000]  所以,單單服侍神或全心全意服侍神的時候,就是沒有偶像,包括我們自己,我們只能要服侍一個主,一個神。
[00:58:26.000 --> 00:58:40.000]  我們不能做一個銷售員,在IBM做,在Apple做,我們不可以。
[00:58:40.000 --> 00:58:54.000]  我們已經選擇做神的兒女了,我們現在不是撒旦的兒女了,我們現在是神的兒女了。
[00:58:54.000 --> 00:59:03.000]  所以我們服侍的、侍奉的、敬拜的是神,不是其他的東西。
[00:59:03.000 --> 00:59:20.000]  在舊業裏面有這個十節,在這個十節裏面第一個節就是我們不能敬拜其他的神,只是要敬拜我們的神。
[00:59:20.000 --> 00:59:42.000]  耶穌在新業裏面給我們一個命令,那個命令就是你要全心全意愛神,然後愛人如愛自己,或愛你的鄰居如愛你自己。
[00:59:42.000 --> 00:59:58.000]  所以我們的神,如果我們說我們的神是我們的主,那我們不能有其他的主。
[00:59:58.000 --> 01:00:10.000]  所以今天希望我們在想更新的時候,問我們自己,誰是我們的主?
[01:00:10.000 --> 01:00:21.000]  我們的主,先要做主,我們的生命,我們的心纔可以改變,我們一起禱告。
[01:00:21.000 --> 01:00:39.000]  親愛的天父,感謝禰,照着耶穌爲我們的話語,我們可以知道在主理裏面,禰所喜悅的,禰所不喜悅的,我們應該做的,不應該做的,我們可以照着禰的話語,一樣的去做。
[01:00:39.000 --> 01:00:48.000]  所以把我們交託,讓禰做我們的主,在我們的心裏面,禱告奉主耶穌的名去。
