
[00:00:00.000 --> 00:00:04.480]  感謝主給我們有美好的詩歌
[00:20:30.360 --> 00:20:33.680]  但我在世上的時間不多
[00:20:33.680 --> 00:20:35.920]  所以關心窮人是重要的
[00:20:35.920 --> 00:20:39.960]  不過馬利亞珍惜我在這裏的時間
[00:20:39.960 --> 00:20:43.160]  來表達他那種感情
[00:20:43.160 --> 00:20:47.240]  所以耶穌基督的回應就證明了馬利亞的意圖
[00:20:47.240 --> 00:20:49.840]  和他和耶穌基督的關係
[00:20:49.840 --> 00:20:53.880]  耶穌基督指出馬利亞是爲他的安葬
[00:20:53.880 --> 00:20:57.520]  將來的安葬去做的這個香膏
[00:20:57.520 --> 00:20:59.600]  是高主的做法
[00:20:59.600 --> 00:21:04.080]  所以耶穌基督會接受馬利亞的做法
[00:21:04.080 --> 00:21:05.680]  是的
[00:21:05.680 --> 00:21:09.720]  爲耶穌基督將來的安葬抹油
[00:21:09.720 --> 00:21:13.200]  是馬利亞做正確的事
[00:21:13.200 --> 00:21:18.760]  因爲馬利亞是打破香膏
[00:21:18.760 --> 00:21:23.320]  原因是什麼?
[00:21:23.320 --> 00:21:27.040]  原因就是耶穌基督在這裏
[00:21:27.040 --> 00:21:31.880]  耶穌基督在這裏所以向他宴請
[00:21:31.880 --> 00:21:34.120]  所以在當中沒有計算
[00:21:34.120 --> 00:21:36.640]  沒有考慮過效率
[00:21:36.640 --> 00:21:40.680]  沒有感覺到這個做法是一種浪費
[00:21:40.680 --> 00:21:42.400]  因爲耶穌基督在這裏
[00:21:42.400 --> 00:21:45.560]  耶穌基督對我們所做的一切
[00:21:45.560 --> 00:21:50.000]  是我們難以去回報的
[00:21:50.000 --> 00:21:54.160]  這是一種無言的感激
[00:21:54.160 --> 00:21:58.160]  感激再感激
[00:21:58.160 --> 00:22:00.000]  所以我認爲馬利亞所做的
[00:22:00.000 --> 00:22:05.600]  是一種感激再感激之情
[00:22:05.600 --> 00:22:07.680]  有一位姐妹
[00:22:07.680 --> 00:22:12.040]  她正在接觸巴大利馬利亞的故事
[00:22:12.040 --> 00:22:17.120]  她是一個感激再感激的姐妹
[00:22:17.120 --> 00:22:19.800]  在她的生命當中她學會了
[00:22:19.800 --> 00:22:24.400]  不會說想當然 當然是這樣
[00:22:24.400 --> 00:22:28.280]  她學會了不要想當然
[00:22:28.280 --> 00:22:34.440]  在2009年她患癌症經歷殘酷的手術
[00:22:34.440 --> 00:22:39.720]  化療、電療是很辛苦的
[00:22:39.720 --> 00:22:42.440]  不過她是一個不抱怨的人
[00:22:42.440 --> 00:22:44.400]  在她最艱難的時候
[00:22:44.400 --> 00:22:47.360]  她在數算主的恩典
[00:22:47.360 --> 00:22:50.280]  所以她的好朋友覺得她沒有怨言
[00:22:50.280 --> 00:22:52.760]  覺得是驚訝的
[00:22:52.760 --> 00:22:56.240]  常常只會聽到姐妹說
[00:22:56.240 --> 00:22:58.880]  我的杯滿舍了
[00:22:58.880 --> 00:23:01.400]  我的杯滿舍了
[00:23:01.400 --> 00:23:03.560]  多謝耶穌
[00:23:03.560 --> 00:23:05.400]  在她患病確診之後
[00:23:05.400 --> 00:23:10.880]  她關心那些同病相憐的人
[00:23:10.880 --> 00:23:13.400]  她是幫助他們
[00:23:13.400 --> 00:23:17.720]  給他們有好的幫助 和他們聊天
[00:23:17.720 --> 00:23:19.600]  陪伴他們
[00:23:19.600 --> 00:23:21.280]  她的好朋友就說
[00:23:21.280 --> 00:23:23.960]  你不用這樣做
[00:23:23.960 --> 00:23:27.440]  我保證其他人會明白的
[00:23:27.440 --> 00:23:28.760]  你不需要這樣做
[00:23:28.760 --> 00:23:29.720]  你也是在病中
[00:23:29.720 --> 00:23:31.880]  你也是康復的當中
[00:23:31.880 --> 00:23:34.280]  你要知道有界限
[00:23:34.280 --> 00:23:37.440]  要有界限
[00:23:37.440 --> 00:23:43.080]  後來她癌症再病發
[00:23:43.080 --> 00:23:45.960]  去安息諸懷
[00:23:45.960 --> 00:23:47.240]  在安息禮當中
[00:23:47.240 --> 00:23:49.360]  弟兄姐妹們和朋友
[00:23:49.360 --> 00:23:52.600]  就積滿了教她的禮堂
[00:23:52.600 --> 00:23:55.640]  一起去慶祝她的生命
[00:23:55.640 --> 00:23:57.360]  一起去感恩
[00:23:57.360 --> 00:23:59.760]  有些弟兄姐妹們就說
[00:23:59.760 --> 00:24:03.160]  我有事的時候她來幫我
[00:24:03.160 --> 00:24:05.760]  我患病的時候她陪我看病
[00:24:05.760 --> 00:24:09.600]  我有事的時候她打電話安慰我
[00:24:09.600 --> 00:24:11.560]  她給我很多的建議
[00:24:11.560 --> 00:24:15.040]  還有就是你見到這些禮物
[00:24:15.040 --> 00:24:17.360]  這些禮物就是當我在艱難的時候
[00:24:17.360 --> 00:24:18.360]  這個十字架
[00:24:18.360 --> 00:24:20.000]  這個別字的小十字架
[00:24:20.000 --> 00:24:22.320]  當我在艱難的時候她給我
[00:24:22.320 --> 00:24:27.200]  讓我一起去經歷處於救贖
[00:24:27.200 --> 00:24:32.800]  不同的人都拿出他們很珍貴的禮物
[00:24:32.800 --> 00:24:38.920]  去表明多謝這位姐妹
[00:24:38.920 --> 00:24:43.640]  所以這位姐妹感恩的生命是有型的
[00:24:43.640 --> 00:24:45.200]  真實的
[00:24:45.200 --> 00:24:46.880]  可見的
[00:24:46.880 --> 00:24:47.920]  她所做的一切
[00:24:47.920 --> 00:24:51.560]  因爲她對耶穌基督在她身上所做的一切
[00:24:51.560 --> 00:24:52.880]  感激
[00:24:52.880 --> 00:24:55.080]  再感激
[00:24:55.080 --> 00:24:56.440]  所以弟兄姐妹們
[00:24:56.440 --> 00:24:58.760]  承諾家弟兄姐妹們
[00:24:58.760 --> 00:25:01.200]  你們的生命是怎樣的呢
[00:25:01.200 --> 00:25:03.240]  你們會不會想起
[00:25:03.240 --> 00:25:06.960]  耶穌基督在你們生命當中所做的一切
[00:25:06.960 --> 00:25:09.400]  有沒有想起哪些弟兄姐妹
[00:25:09.400 --> 00:25:13.040]  哪些朋友在你生命所做的一切
[00:25:13.040 --> 00:25:14.920]  在當中感謝神的恩惠
[00:25:14.920 --> 00:25:18.320]  在當中感謝弟兄姐妹
[00:25:18.320 --> 00:25:20.280]  你的朋友的幫助
[00:25:20.280 --> 00:25:26.280]  你的生命有沒有一種感恩的力量
[00:25:26.280 --> 00:25:28.160]  無論你身處於何方
[00:25:28.160 --> 00:25:30.080]  你在什麼光景下
[00:25:30.080 --> 00:25:34.440]  我都希望你們今天在主餐桌面前
[00:25:34.440 --> 00:25:36.240]  能夠知道
[00:25:36.240 --> 00:25:38.200]  要花點時間
[00:25:38.200 --> 00:25:40.880]  去數選一下
[00:25:40.880 --> 00:25:42.040]  思想下
[00:25:42.040 --> 00:25:45.120]  你應該要感激的事情
[00:25:45.120 --> 00:25:49.120]  你要感激的人是誰
[00:25:49.120 --> 00:25:55.120]  你要感激神的工作是哪些
[00:25:55.120 --> 00:25:58.360]  能夠實踐感恩
[00:25:58.360 --> 00:26:01.120]  就表明我是怎樣去看神
[00:26:01.120 --> 00:26:03.640]  表明我是怎樣去信神
[00:26:03.640 --> 00:26:06.920]  表明我們怎樣對神的作爲
[00:26:06.920 --> 00:26:10.320]  是有認識有經歷
[00:26:10.320 --> 00:26:12.720]  感恩的實踐弟兄姐妹
[00:26:12.720 --> 00:26:16.360]  是有改變生命的力量
[00:26:16.360 --> 00:26:23.480]  感恩的生命是能夠改變你
[00:26:23.480 --> 00:26:26.520]  能夠改變弟兄姐妹
[00:26:26.520 --> 00:26:29.880]  能夠改變我們成正家
[00:26:29.880 --> 00:26:31.240]  或者你說
[00:26:31.240 --> 00:26:33.160]  當我感恩的時候
[00:26:33.160 --> 00:26:36.480]  沒錯 周圍的人會笑你的
[00:26:36.480 --> 00:26:38.480]  說完感恩又再感恩
[00:26:38.480 --> 00:26:40.880]  感完恩又再感恩
[00:26:40.880 --> 00:26:42.880]  真是搞笑
[00:26:42.880 --> 00:26:47.080]  但是感恩是會讓你做好事的
[00:26:47.080 --> 00:26:49.160]  讓你做更多的好事
[00:26:49.160 --> 00:26:51.720]  將所做的好事做得更加好
[00:26:51.720 --> 00:26:54.600]  並且這些好事是擴大我們
[00:26:54.600 --> 00:26:55.920]  不單是擴大你
[00:26:55.920 --> 00:26:57.200]  是擴大我們
[00:26:57.200 --> 00:26:59.840]  是超乎我們的想象
[00:26:59.840 --> 00:27:02.600]  這個就是感恩的作用
[00:27:02.600 --> 00:27:06.120]  這個就是感恩的力量
[00:27:06.120 --> 00:27:07.200]  所以弟兄姐妹們
[00:27:07.200 --> 00:27:11.280]  讓我們實踐喫飯的時候
[00:27:11.280 --> 00:27:13.960]  很好的誠心實意地
[00:27:13.960 --> 00:27:16.880]  多謝神每天的供應
[00:27:16.880 --> 00:27:19.480]  我們多作感恩的祈禱
[00:27:19.480 --> 00:27:22.240]  我們多作感恩的行動
[00:27:22.240 --> 00:27:26.840]  我們一起在成正家發揮感恩的作用
[00:27:26.840 --> 00:27:30.160]  深願成正家的弟兄姐妹們
[00:27:30.160 --> 00:27:35.520]  是一幫滿有感恩力量的弟兄姐妹
[00:27:35.520 --> 00:27:37.720]  我們會得證瑪利亞
[00:27:37.720 --> 00:27:40.720]  我們一起獻上我們的香膏
[00:27:40.720 --> 00:27:41.360]  阿門
