
[00:00:00.000 --> 00:00:04.880]  兄姊妹平安 歡迎來到《生命樹宣教網絡》
[00:22:32.360 --> 00:22:40.360]  一個營叫列格安 列格安 你知道主耶穌有一次
[00:22:40.360 --> 00:22:49.360]  特意為一個人過海的 由加利利海的左邊去右邊登岸
[00:22:49.360 --> 00:22:53.360]  直接割斷了整個加利利湖
[00:22:53.360 --> 00:22:56.360]  去到那裡格拉森 大家記得嗎?
[00:22:56.360 --> 00:23:00.360]  在那裡為一個被鬼附著在墳營裡面
[00:23:00.360 --> 00:23:05.360]  不穿衣服的鐵鏈爭脫的人 去到那裡趕他的鬼
[00:23:05.360 --> 00:23:10.360]  那個鬼就說你來滅我們?
[00:23:10.360 --> 00:23:12.360]  耶穌就說不要說那麼多出來
[00:23:12.360 --> 00:23:16.360]  接著耶穌就問 你叫什麼名字?
[00:23:16.360 --> 00:23:20.360]  問那個鬼 那個鬼就說我叫群
[00:23:20.360 --> 00:23:25.360]  一群人的群 我叫群 很多群
[00:23:25.360 --> 00:23:29.360]  那個群這個字就是希臘文列格安
[00:23:29.360 --> 00:23:34.360]  和一個營的兵力一個營是相同的希臘字
[00:23:34.360 --> 00:23:38.360]  當時一個營有多少兵力?
[00:23:38.360 --> 00:23:41.360]  亞古斯督時代 即是說比拉多時代
[00:23:41.360 --> 00:23:47.360]  一個營是有步兵六千 步兵六千人
[00:23:47.360 --> 00:23:51.360]  多了個步字 有步兵六千人
[00:23:51.360 --> 00:23:55.360]  後來亞古斯督再加多八百個騎兵
[00:23:55.360 --> 00:24:01.360]  所以一個列格安 一個營是有六千八百人
[00:24:01.360 --> 00:24:04.360]  夠不夠平定耶路撒冷這幫祭司長
[00:24:04.360 --> 00:24:07.360]  民事發理賽人加上那些群眾來到
[00:24:07.360 --> 00:24:10.360]  釘死耶穌 釘死耶穌
[00:24:10.360 --> 00:24:14.360]  如果他一喝 和我驅散
[00:24:14.360 --> 00:24:18.360]  我想那幫人就把他抓起來
[00:24:18.360 --> 00:24:22.360]  每人和我打一頓 讓他不要再出聲
[00:24:22.360 --> 00:24:25.360]  這樣的時候 如果他這個兵力
[00:24:25.360 --> 00:24:29.360]  足夠平定一般這樣的動亂
[00:24:29.360 --> 00:24:32.360]  實際猶太人是做得到的 不過他沒有做
[00:24:32.360 --> 00:24:35.360]  他都想放耶穌三次 說他沒有罪
[00:24:35.360 --> 00:24:39.360]  竟然間他去到最後手軟了
[00:24:39.360 --> 00:24:41.360]  這個手軟了 意志一時不堅
[00:24:41.360 --> 00:24:44.360]  就留下歷史敗名了
[00:24:44.360 --> 00:24:47.360]  弟姐妹來到這裡 我都想講一講看題
[00:24:47.360 --> 00:24:50.360]  就是有時候我們真的都是需要這樣的
[00:24:50.360 --> 00:24:53.360]  就是要意志夠堅定
[00:24:53.360 --> 00:24:56.360]  無論為了什麼事 當我要堅持的時候
[00:24:56.360 --> 00:24:59.360]  是真理我要堅持住 是對的堅持住
[00:24:59.360 --> 00:25:02.360]  意志要堅定 如果不是
[00:25:02.360 --> 00:25:05.360]  就好像比拉多留下歷史敗名 沒人知道
[00:25:05.360 --> 00:25:09.360]  但是神知道 記錄了
[00:25:09.360 --> 00:25:12.360]  要善心 意志夠堅定
[00:25:12.360 --> 00:25:17.360]  第二樣東西 救贖計劃是必須實現的
[00:25:17.360 --> 00:25:20.360]  剛才讀過《路加福音》二十四章第七節
[00:25:20.360 --> 00:25:25.360]  人子必須被膠著罪人手裡釘在十字架上
[00:25:25.360 --> 00:25:28.360]  第三天復活 人子耶穌基督
[00:25:28.360 --> 00:25:31.360]  是必須被釘在十字架上的
[00:25:31.360 --> 00:25:34.360]  必須被膠著罪人手裡的
[00:25:34.360 --> 00:25:38.360]  所以這個救贖計劃是必須實現的
[00:25:38.360 --> 00:25:41.360]  無論如何 他說得難聽一點
[00:25:41.360 --> 00:25:44.360]  主耶穌死定了
[00:25:44.360 --> 00:25:47.360]  這次如果這樣
[00:25:47.360 --> 00:25:50.360]  如果反而以地理上來說
[00:25:50.360 --> 00:25:54.360]  耶穌是死在比拉多意志不夠堅定
[00:25:54.360 --> 00:25:57.360]  祂沒有秉公行義
[00:25:57.360 --> 00:26:00.360]  祂做官沒有秉公行義
[00:26:00.360 --> 00:26:03.360]  怕了別人 怕了自己的位置坐不穩
[00:26:03.360 --> 00:26:06.360]  結果就千年罵名
[00:26:06.360 --> 00:26:09.360]  每次《仕途信經》到所有教徒一起念
[00:26:09.360 --> 00:26:12.360]  在本雕比拉多手下受難
[00:26:12.360 --> 00:26:15.360]  全名提篩
[00:26:15.360 --> 00:26:18.360]  但是救贖計劃是透過祂
[00:26:18.360 --> 00:26:21.360]  透過很多東西夾在一起
[00:26:21.360 --> 00:26:23.360]  其中一個就是祂不夠堅定
[00:26:23.360 --> 00:26:25.360]  第三點
[00:26:25.360 --> 00:26:28.360]  在這個靈修默想的時候
[00:26:28.360 --> 00:26:31.360]  比拉多其實是想釋放耶穌的
[00:26:31.360 --> 00:26:34.360]  第三點我自己在默想禱告的時候
[00:26:34.360 --> 00:26:37.360]  如果比拉多當時夠膽
[00:26:37.360 --> 00:26:39.360]  真的釋放了耶穌
[00:26:39.360 --> 00:26:42.360]  引起和我驅散這些人
[00:26:42.360 --> 00:26:45.360]  這些人是亂來告人的
[00:26:45.360 --> 00:26:47.360]  我驅散他們
[00:26:47.360 --> 00:26:50.360]  然後耶穌釋放
[00:26:50.360 --> 00:26:53.360]  打他們兩拳叫他們不要再亂做事
[00:26:53.360 --> 00:26:56.360]  回鄉就解決了
[00:26:56.360 --> 00:26:59.360]  如果比拉多真的釋放了耶穌
[00:26:59.360 --> 00:27:02.360]  會怎樣呢?
[00:27:02.360 --> 00:27:05.360]  這個屬於假設性的問題
[00:27:05.360 --> 00:27:08.360]  我的答案很簡單 就是不知道
[00:27:08.360 --> 00:27:11.360]  不知道會怎樣
[00:27:11.360 --> 00:27:14.360]  不過我相信如果比拉多釋放了耶穌
[00:27:14.360 --> 00:27:17.360]  比拉多釋放了他 耶穌不能死
[00:27:17.360 --> 00:27:20.360]  就不能完成
[00:27:20.360 --> 00:27:23.360]  有些人會說猶大是好人
[00:27:23.360 --> 00:27:26.360]  厲害
[00:27:26.360 --> 00:27:29.360]  如果他不埋耶穌 耶穌上不了十字架
[00:27:29.360 --> 00:27:32.360]  救恩不成功
[00:27:32.360 --> 00:27:35.360]  猶大真的佔很大救贖功勞
[00:27:35.360 --> 00:27:38.360]  比拉多也佔很大救贖功勞
[00:27:38.360 --> 00:27:41.360]  當日的祭司長文士等等也佔很大功勞
[00:27:41.360 --> 00:27:44.360]  其實不是的
[00:27:44.360 --> 00:27:47.360]  這個邏輯不行 這個推理不行
[00:27:47.360 --> 00:27:50.360]  原因就是
[00:27:50.360 --> 00:27:53.360]  其實我想和大家讀
[00:27:53.360 --> 00:27:56.360]  神已經命定了耶穌必須
[00:27:56.360 --> 00:27:59.360]  在最後手裡被捉死了
[00:27:59.360 --> 00:28:02.360]  如果比拉多
[00:28:02.360 --> 00:28:05.360]  竟然夠膽拍胸脯釋放了耶穌
[00:28:05.360 --> 00:28:08.360]  這樣就厲害了 上帝都會祝福他
[00:28:08.360 --> 00:28:11.360]  不過這樣又會怎樣呢?我不知道
[00:28:11.360 --> 00:28:14.360]  不過我深信上帝必定有祂奇妙的安排
[00:28:14.360 --> 00:28:17.360]  上主全能全知
[00:28:17.360 --> 00:28:20.360]  包括預知
[00:28:20.360 --> 00:28:23.360]  全能全知的上主所說的話沒有不成就
[00:28:23.360 --> 00:28:26.360]  請記得
[00:28:26.360 --> 00:28:29.360]  上主是不用預備Plan B
[00:28:29.360 --> 00:28:32.360]  這是我的實學
[00:28:32.360 --> 00:28:35.360]  很多人說
[00:28:35.360 --> 00:28:38.360]  上主要救贖亞當夏娃的後裔
[00:28:38.360 --> 00:28:41.360]  不過不成功
[00:28:41.360 --> 00:28:44.360]  Plan A不成功就要Plan B
[00:28:44.360 --> 00:28:47.360]  Plan B是什麼呢?
[00:28:47.360 --> 00:28:50.360]  就是耶穌來的 自己的兒子親自出馬
[00:28:50.360 --> 00:28:53.360]  Plan B
[00:28:53.360 --> 00:28:56.360]  我認為不是
[00:28:56.360 --> 00:28:59.360]  上主做事有時都不行
[00:28:59.360 --> 00:29:02.360]  意外意外 猜不到
[00:29:02.360 --> 00:29:05.360]  起火了
[00:29:05.360 --> 00:29:08.360]  我有滅火筒 有Plan B
[00:29:08.360 --> 00:29:11.360]  再起不了火 不要緊
[00:29:11.360 --> 00:29:14.360]  我有Plan C 我還有逃生門
[00:29:14.360 --> 00:29:17.360]  我們的上主全能全知
[00:29:17.360 --> 00:29:20.360]  包括預知 祂說的話沒有一件不成就
[00:29:20.360 --> 00:29:23.360]  上主是不用Plan B的
[00:29:23.360 --> 00:29:26.360]  沒有的 沒用的
[00:29:26.360 --> 00:29:29.360]  不用用 不用預備的
[00:29:29.360 --> 00:29:32.360]  我們就要 祂不用的
[00:29:32.360 --> 00:29:35.360]  我們的上主天父祂是有能力的
[00:29:35.360 --> 00:29:38.360]  天父有能力 祂知道
[00:29:38.360 --> 00:29:41.360]  祂預備好了 如果彼得多真的釋放了耶穌
[00:29:41.360 --> 00:29:44.360]  那會怎麼樣?我不知道
[00:29:44.360 --> 00:29:47.360]  上主一定有祂好的安排
[00:29:47.360 --> 00:29:50.360]  要有這個信心
[00:29:50.360 --> 00:29:53.360]  我默想的時候想到要有這個信心
[00:29:53.360 --> 00:29:56.360]  正如主耶穌說
[00:29:56.360 --> 00:29:59.360]  你們以色列人 亞伯拉罕的子孫
[00:29:59.360 --> 00:30:02.360]  別以為自己很厲害 因為亞伯拉罕
[00:30:02.360 --> 00:30:05.360]  就會神一定會祝福你 拯救你
[00:30:05.360 --> 00:30:08.360]  神可以在石頭裏面為亞伯拉罕
[00:30:08.360 --> 00:30:11.360]  另行興起子孫的
[00:30:11.360 --> 00:30:14.360]  你講得很清楚了 其實上帝是
[00:30:14.360 --> 00:30:17.360]  沒有Plan B的 不用Plan B的
[00:30:17.360 --> 00:30:20.360]  祂說的話
[00:30:20.360 --> 00:30:23.360]  是一定成就的 因為祂沒有大腦
[00:30:23.360 --> 00:30:26.360]  有一個故事
[00:30:26.360 --> 00:30:29.360]  爸爸和女兒一起
[00:30:29.360 --> 00:30:32.360]  用竹竿淡水
[00:30:32.360 --> 00:30:35.360]  如果淡水 兩個人前後
[00:30:35.360 --> 00:30:38.360]  竹竿在中間 那桶水吊在中間
[00:30:38.360 --> 00:30:41.360]  兩個人分擔到相同的重量
[00:30:41.360 --> 00:30:44.360]  但是如果
[00:30:44.360 --> 00:30:47.360]  女兒沒有力
[00:30:47.360 --> 00:30:50.360]  那桶水要放在哪裏呢?
[00:30:50.360 --> 00:30:53.360]  那桶水的重量要移向有力的人 即是移向爸爸
[00:30:53.360 --> 00:30:56.360]  而且
[00:30:56.360 --> 00:30:59.360]  淡水越長 沒力那個
[00:30:59.360 --> 00:31:02.360]  就更加好 更加容易
[00:31:02.360 --> 00:31:05.360]  爸爸知道女兒沒什麼力 爸爸
[00:31:05.360 --> 00:31:08.360]  我幫你淡水 不用了
[00:31:08.360 --> 00:31:11.360]  要呀 要呀 淡就好
[00:31:11.360 --> 00:31:14.360]  淡水的時候 水桶已經在竹竿
[00:31:14.360 --> 00:31:17.360]  靠近自己身體
[00:31:17.360 --> 00:31:20.360]  當那桶水靠近自己身體淡水上的時候
[00:31:20.360 --> 00:31:23.360]  那桶水的重量大部分在自己身上
[00:31:23.360 --> 00:31:26.360]  另外 手拿著水桶的繩子
[00:31:26.360 --> 00:31:29.360]  為什麼呢?
[00:31:29.360 --> 00:31:32.360]  因為如果女兒隨時沒力
[00:31:32.360 --> 00:31:35.360]  跌倒 或者哎呀
[00:31:35.360 --> 00:31:38.360]  沒力了 爸爸 她馬上放手
[00:31:38.360 --> 00:31:41.360]  那桶水就全倒了
[00:31:41.360 --> 00:31:44.360]  所以她要除了那桶水靠近自己身體
[00:31:44.360 --> 00:31:47.360]  一隻手扶著竹竿淡跳 一方面拿著繩子
[00:31:47.360 --> 00:31:50.360]  女兒就說 哎呀 爸爸
[00:31:50.360 --> 00:31:53.360]  你看我多大 我也和你一起淡水
[00:31:53.360 --> 00:31:56.360]  其實力都在自己身上
[00:31:56.360 --> 00:31:59.360]  她預備好 隨時如果她一跌倒
[00:31:59.360 --> 00:32:02.360]  一沒力 一坐下 一跌倒
[00:32:02.360 --> 00:32:05.360]  馬上去抓住繩子
[00:32:05.360 --> 00:32:08.360]  那桶水不會倒了
[00:32:08.360 --> 00:32:11.360]  預備好了
[00:32:11.360 --> 00:32:14.360]  其實主耶穌
[00:32:14.360 --> 00:32:17.360]  上主已經命定了
[00:32:17.360 --> 00:32:20.360]  他的兒子耶穌基督
[00:32:20.360 --> 00:32:23.360]  去成就這件事情
[00:32:23.360 --> 00:32:26.360]  已經預備好了
[00:32:26.360 --> 00:32:29.360]  人都有些可以參與的地方
[00:32:29.360 --> 00:32:32.360]  譬如比拉多也參與
[00:32:32.360 --> 00:32:35.360]  比拉多這次失手了
[00:32:35.360 --> 00:32:38.360]  如果他秉公行義 放那怎麼辦呢?
[00:32:38.360 --> 00:32:41.360]  我有六千八百軍隊驅散你 行不行?
[00:32:41.360 --> 00:32:44.360]  寫那幫人陷害別人
[00:32:44.360 --> 00:32:47.360]  想陷我不義
[00:32:47.360 --> 00:32:50.360]  我查出他沒有罪 不過我就放了他
[00:32:50.360 --> 00:32:55.360]  哦 真是托凱撒洪福
[00:32:55.360 --> 00:32:58.360]  放了一個沒有做錯事的人
[00:32:58.360 --> 00:33:01.360]  說任你怎麼騙死 拿了功
[00:33:01.360 --> 00:33:04.360]  不過比拉多也算好
[00:33:04.360 --> 00:33:07.360]  他無在這件事上比較好
[00:33:07.360 --> 00:33:10.360]  其實以他來說 他拍板是生氣的
[00:33:10.360 --> 00:33:14.360]  誰知道就算了 過去了
[00:33:14.360 --> 00:33:21.360]  你見到爸爸和女兒一起擔水
[00:33:21.360 --> 00:33:25.360]  爸爸已經自己負責了
[00:33:25.360 --> 00:33:29.360]  女兒有參與 人有參與
[00:33:29.360 --> 00:33:32.360]  不過神是不用她都可以的
[00:33:32.360 --> 00:33:35.360]  不過女兒說要擔 跟她玩玩
[00:33:35.360 --> 00:33:39.360]  其實自己擔 帶著她擔更辛苦
[00:33:39.360 --> 00:33:42.360]  我自己擔就快回家了
[00:33:42.360 --> 00:33:46.360]  還要跟她一起走 行不行啊?女兒行不行啊?
[00:33:46.360 --> 00:33:50.360]  哎呀行啊行啊 哎呀很累了爸爸
[00:33:50.360 --> 00:33:52.360]  又要停下來等一等她
[00:33:52.360 --> 00:33:55.360]  哎呀你自己走 我自己擔比你還要好
[00:33:55.360 --> 00:33:58.360]  很多時候都是這樣 不過上帝歡迎人參與
[00:33:58.360 --> 00:34:01.360]  不過很可惜那些人沒有參與
[00:34:01.360 --> 00:34:05.360]  反而就搞壞了一件事
[00:34:05.360 --> 00:34:10.360]  想和大家讀的經文是《已忽所書》
[00:34:10.360 --> 00:34:13.360]  今天的金句三章十一節
[00:34:13.360 --> 00:34:16.360]  是照上帝從萬世以先
[00:34:16.360 --> 00:34:20.360]  在我們主基督耶穌裡所定的旨意
[00:34:20.360 --> 00:34:24.360]  其實耶穌基督會被剎釘十字架
[00:34:24.360 --> 00:34:27.360]  在本雕比拉多的手下受難
[00:34:27.360 --> 00:34:31.360]  其實等等都是借試照上帝從萬世以先
[00:34:31.360 --> 00:34:35.360]  在我們主基督耶穌裡所定的旨意
[00:34:35.360 --> 00:34:38.360]  萬世以先早就想好了
[00:34:38.360 --> 00:34:42.360]  沒有plan B 定了旨意在耶穌基督裡完成
[00:34:42.360 --> 00:34:45.360]  就會完成了 讚美上主
[00:34:45.360 --> 00:34:47.360]  今天和大家分享到這裡
[00:34:47.360 --> 00:34:51.360]  第三十六篇是主耶穌在聖州第二十講
[00:34:51.360 --> 00:34:54.360]  是比拉多想釋放耶穌
[00:34:54.360 --> 00:34:57.360]  我們看到
[00:34:57.360 --> 00:35:04.360]  讚美上主祢自己全知、全能
[00:35:04.360 --> 00:35:06.360]  無所不在、無所不知
[00:35:06.360 --> 00:35:09.360]  祢從耿古到永遠就是上帝
[00:35:09.360 --> 00:35:12.360]  沒有人能夠和祢攀比
[00:35:12.360 --> 00:35:17.360]  祢自己獨行其事
[00:35:17.360 --> 00:35:19.360]  讚美祢
[00:35:19.360 --> 00:35:21.360]  見到這個救贖的工作
[00:35:21.360 --> 00:35:23.360]  祢為人去命定
[00:35:23.360 --> 00:35:26.360]  又差遣祢自己耶穌基督
[00:35:26.360 --> 00:35:28.360]  祢自己的兒子耶穌基督
[00:35:28.360 --> 00:35:32.360]  其實是祢自己聖靈一齊三一
[00:35:32.360 --> 00:35:34.360]  真主參與
[00:35:34.360 --> 00:35:35.360]  讚美祢
[00:35:35.360 --> 00:35:37.360]  祢就是這位滿有能力
[00:35:37.360 --> 00:35:41.360]  從來不需要plan B的主
[00:35:41.360 --> 00:35:43.360]  見祢得著榮耀稱讚
[00:35:43.360 --> 00:35:45.360]  多謝祢的救贖
[00:35:45.360 --> 00:35:48.360]  多謝耶穌為我們死
[00:35:48.360 --> 00:35:52.360]  多謝耶穌為我們受審
[00:35:52.360 --> 00:35:55.360]  我們心裡覺得很感激
[00:35:55.360 --> 00:35:57.360]  覺得很感恩
[00:35:57.360 --> 00:35:58.360]  看到彼拉多
[00:35:58.360 --> 00:36:00.360]  我們心裡也有警惕
[00:36:00.360 --> 00:36:02.360]  幫助我們以至堅定
[00:36:02.360 --> 00:36:03.360]  站穩立場
[00:36:03.360 --> 00:36:06.360]  這個很多時候我們基督徒需要的
[00:36:06.360 --> 00:36:07.360]  跟隨你的人需要的
[00:36:07.360 --> 00:36:09.360]  站穩立場
[00:36:09.360 --> 00:36:11.360]  很多時候腳會軟
[00:36:11.360 --> 00:36:13.360]  膝蓋會軟
[00:36:13.360 --> 00:36:15.360]  會軟又會跌倒
[00:36:15.360 --> 00:36:18.360]  但是求聖靈幫我們
[00:36:18.360 --> 00:36:19.360]  站穩
[00:36:19.360 --> 00:36:21.360]  求主祝福、加力
[00:36:21.360 --> 00:36:24.360]  我們等下你不敢自誇
[00:36:24.360 --> 00:36:26.360]  求主同在
[00:36:26.360 --> 00:36:28.360]  加添我們力量與信心
[00:36:28.360 --> 00:36:31.360]  加添我們的決斷力
[00:36:31.360 --> 00:36:33.360]  加添我們的堅忍
[00:36:33.360 --> 00:36:35.360]  加添我們的信心
[00:36:35.360 --> 00:36:37.360]  祈禱奉耶穌名求
[00:36:37.360 --> 00:36:39.360]  阿門
[00:36:39.360 --> 00:36:41.360]  讚美上主
[00:36:54.360 --> 00:36:58.360]  最近我們鼓勵大家
[00:36:58.360 --> 00:37:02.360]  將我們這個51169742
[00:37:02.360 --> 00:37:04.360]  WhatsApp電話
[00:37:04.360 --> 00:37:06.360]  加入了你的電話簿
[00:37:06.360 --> 00:37:10.360]  當我們群發訊息的時候
[00:37:10.360 --> 00:37:12.360]  你就可以收到
[00:37:12.360 --> 00:37:14.360]  WhatsApp訊息很多時候是一張海報
[00:37:14.360 --> 00:37:16.360]  或者一段訊息
[00:37:16.360 --> 00:37:18.360]  看完喜歡看的保留
[00:37:18.360 --> 00:37:20.360]  不喜歡看的刪除
[00:37:20.360 --> 00:37:24.360]  希望你都可以在你的電話
[00:37:24.360 --> 00:37:25.360]  WhatsApp電話簿裏面
[00:37:25.360 --> 00:37:29.360]  加我們這個51169742
[00:37:29.360 --> 00:37:31.360]  是852頭的
[00:37:31.360 --> 00:37:33.360]  你們知道了
[00:37:33.360 --> 00:37:35.360]  繼續說這一次
[00:37:35.360 --> 00:37:37.360]  因為聚會都到了
[00:37:37.360 --> 00:37:39.360]  生命學宣教網絡
[00:37:39.360 --> 00:37:42.360]  在金邊有個兒童報道
[00:37:42.360 --> 00:37:44.360]  我們開了一個新的事公
[00:37:44.360 --> 00:37:45.360]  就是兒童報道事公
[00:37:45.360 --> 00:37:47.360]  兒童事公
[00:37:47.360 --> 00:37:48.360]  今次6月18
[00:37:48.360 --> 00:37:50.360]  就大件事了
[00:37:50.360 --> 00:37:52.360]  就做了一個大型的兒童報道會
[00:37:52.360 --> 00:37:54.360]  是公假來的
[00:37:54.360 --> 00:37:56.360]  那天個個都放假
[00:37:56.360 --> 00:37:58.360]  開開心心信耶穌
[00:37:58.360 --> 00:38:00.360]  900個小朋友3場
[00:38:00.360 --> 00:38:02.360]  5至14歲
[00:38:02.360 --> 00:38:04.360]  100個義工加上1000人
[00:38:04.360 --> 00:38:06.360]  我們大概是要8.8
[00:38:06.360 --> 00:38:08.360]  差不多9元美金一個人
[00:38:08.360 --> 00:38:10.360]  有茶點
[00:38:10.360 --> 00:38:11.360]  有禮物
[00:38:11.360 --> 00:38:13.360]  有義工膳食
[00:38:13.360 --> 00:38:14.360]  運輸 長租
[00:38:14.360 --> 00:38:16.360]  很多東西
[00:38:16.360 --> 00:38:18.360]  請大家為我們祈禱
[00:38:18.360 --> 00:38:20.360]  為我們支持
[00:38:20.360 --> 00:38:22.360]  最緊要祈禱
[00:38:22.360 --> 00:38:24.360]  另外我們就有些
[00:38:24.360 --> 00:38:26.360]  長期的器材
[00:38:26.360 --> 00:38:28.360]  開開心心信耶穌
[00:38:28.360 --> 00:38:30.360]  要做5套成人
[00:38:30.360 --> 00:38:32.360]  大個的公仔
[00:38:32.360 --> 00:38:34.360]  衣服
[00:38:34.360 --> 00:38:36.360]  8個攤位24套遊戲
[00:38:36.360 --> 00:38:38.360]  棉花糖機
[00:38:38.360 --> 00:38:40.360]  爆谷機
[00:38:40.360 --> 00:38:41.360]  10個帳幕
[00:38:41.360 --> 00:38:43.360]  大批文具
[00:38:43.360 --> 00:38:45.360]  請大家為我們祈禱
[00:38:45.360 --> 00:38:47.360]  淘寶購買2萬元左右
[00:38:47.360 --> 00:38:49.360]  年運費送到柬埔寨
[00:38:49.360 --> 00:38:51.360]  6月15日開來一日
[00:38:51.360 --> 00:38:53.360]  3場
[00:38:53.360 --> 00:38:57.360]  希望可以有1000個小朋友
[00:38:57.360 --> 00:39:00.360]  1000個小朋友不是完全都未信的
[00:39:00.360 --> 00:39:02.360]  我們打算一帶一
[00:39:02.360 --> 00:39:06.360]  你帶一個小朋友未信主的
[00:39:06.360 --> 00:39:08.360]  才好來
[00:39:08.360 --> 00:39:10.360]  我們交給教會
[00:39:10.360 --> 00:39:12.360]  去邀請他們
[00:39:12.360 --> 00:39:16.360]  今次主要是金邊的教會
[00:39:16.360 --> 00:39:18.360]  所有教會不一定是新穎樹
[00:39:18.360 --> 00:39:20.360]  我們邀請他們一起來合作
[00:39:20.360 --> 00:39:24.360]  主裡同心合而慶王福音
[00:39:24.360 --> 00:39:26.360]  今天和大家分享到這裡
[00:39:26.360 --> 00:39:32.360]  希望大家可以更多的禱告紀念支持
[00:39:32.360 --> 00:39:33.360]  祝福
[00:39:33.360 --> 00:39:35.360]  願主賜福保護你
[00:39:35.360 --> 00:39:37.360]  願主向你養念
[00:39:37.360 --> 00:39:38.360]  賜你平安
[00:39:38.360 --> 00:39:39.360]  祝平安喜樂
[00:39:39.360 --> 00:39:41.360]  我們下一集再見
[00:39:41.360 --> 00:39:42.360]  拜拜!
