
[00:00:00.000 --> 00:00:04.120]  請先聽我讀出一段經文
[00:25:24.400 --> 00:25:27.080]  雖然是經歷過文革
[00:25:27.080 --> 00:25:29.960]  經歷過天災人禍
[00:25:29.960 --> 00:25:35.000]  但是中國人仍然懂得飲水思源
[00:25:35.000 --> 00:25:37.240]  懂得感恩
[00:25:37.240 --> 00:25:43.360]  前幾天不知道大家有沒有慶祝美國人的感恩節
[00:25:43.360 --> 00:25:47.720]  原來中國人都懂得感恩
[00:25:47.720 --> 00:25:52.920]  他們沒有忘記傳教士百多年前
[00:25:52.920 --> 00:26:00.640]  所帶來中國的基督的大愛的精神
[00:26:00.640 --> 00:26:04.240]  大家是否記得中國另一位
[00:26:04.240 --> 00:26:09.280]  英國的傳教士又很出名的李提摩泰
[00:26:09.280 --> 00:26:13.960]  他曾經建議要用庚子賠款
[00:26:13.960 --> 00:26:16.920]  為中國人興建大學
[00:26:16.920 --> 00:26:21.280]  提高中國人民的教育水平
[00:26:21.280 --> 00:26:28.560]  他在一九零二年發動興建了山西大學堂
[00:26:28.560 --> 00:26:31.320]  到二零零二年
[00:26:31.320 --> 00:26:33.200]  剛剛一百年了
[00:26:33.200 --> 00:26:38.640]  當山西大學慶祝創校一百週年的時候
[00:26:38.640 --> 00:26:41.800]  他們仍然記得提摩泰
[00:26:41.800 --> 00:26:45.480]  仍然紀念提摩泰的功績
[00:26:45.480 --> 00:26:49.000]  深存感恩
[00:26:49.000 --> 00:26:50.840]  大概在七年前
[00:26:50.840 --> 00:26:52.360]  二零一一年
[00:26:52.360 --> 00:26:57.840]  有一位四川大學畢業的中國學者李亞思
[00:26:57.840 --> 00:27:02.120]  他剛剛在英國完成了他的博士論文
[00:27:02.120 --> 00:27:07.400]  是專門研究李提摩泰和山西大學的
[00:27:07.400 --> 00:27:08.760]  就在那一年
[00:27:08.760 --> 00:27:12.160]  他約同一個加拿大的教授
[00:27:12.160 --> 00:27:13.080]  不知道大家認不認識
[00:27:13.080 --> 00:27:14.440]  Rufe Ho
[00:27:14.440 --> 00:27:17.320]  許美德教授
[00:27:17.320 --> 00:27:22.480]  他是近代中國高等教育史的專家
[00:27:22.480 --> 00:27:25.560]  和另一位美國的學者
[00:27:25.560 --> 00:27:27.960]  Ernest Johnson
[00:27:27.960 --> 00:27:32.320]  他曾經在山西省教英文教了三年
[00:27:32.320 --> 00:27:33.520]  教完之後
[00:27:33.520 --> 00:27:37.080]  他對李提摩泰的事蹟很有興趣
[00:27:37.080 --> 00:27:38.800]  所以他回到美國
[00:27:38.800 --> 00:27:41.000]  寫他的博士論文
[00:27:41.000 --> 00:27:44.040]  就是研究李提摩泰
[00:27:44.040 --> 00:27:47.280]  他們三個人一起約好
[00:27:47.280 --> 00:27:51.560]  要去英國倫敦參拜
[00:27:51.560 --> 00:27:56.960]  英國傳教士李提摩泰的墓
[00:27:56.960 --> 00:27:58.800]  奇怪嗎?
[00:27:58.800 --> 00:28:02.560]  四個不同國籍的人
[00:28:02.560 --> 00:28:06.040]  他們有不同的信念和關懷
[00:28:06.040 --> 00:28:10.120]  也是活在不同的年代當中
[00:28:10.120 --> 00:28:13.920]  但卻因為見證基督的大愛
[00:28:13.920 --> 00:28:17.200]  讓他們走在一起
[00:28:17.200 --> 00:28:20.000]  這位中國的學者
[00:28:20.000 --> 00:28:24.680]  當時還很感慨地寫下了一句話
[00:28:24.680 --> 00:28:26.000]  他這樣說
[00:28:26.000 --> 00:28:27.960]  「我希望有一天
[00:28:27.960 --> 00:28:33.400]  當華人學生想及中國高等教育的時候
[00:28:33.400 --> 00:28:39.320]  他們不會忘記傳教士在現代中國
[00:28:39.320 --> 00:28:44.960]  及其大學教育當中所扮演的重要角色」
[00:28:44.960 --> 00:28:49.120]  「我亦衷心盼望這些傳教士
[00:28:49.120 --> 00:28:53.000]  在他們的工作上所表現的熱情
[00:28:53.000 --> 00:28:56.120]  堅毅和信心
[00:28:56.120 --> 00:29:01.280]  能夠激勵年青的華人學生
[00:29:01.280 --> 00:29:03.520]  有同樣的信心
[00:29:03.520 --> 00:29:05.760]  派除萬能
[00:29:05.760 --> 00:29:09.640]  追尋實現他們的夢想」
[00:29:09.640 --> 00:29:12.280]  這是國內一位學者
[00:29:12.280 --> 00:29:16.240]  他現在是大學教授
[00:29:16.240 --> 00:29:18.040]  他不是基督徒
[00:29:18.040 --> 00:29:20.360]  但他有這樣的感言
[00:29:20.360 --> 00:29:25.600]  就是因為他研究李提摩太的故事
[00:29:25.600 --> 00:29:30.320]  剛才提到啟臻道博士一家三代
[00:29:30.320 --> 00:29:35.880]  在成都從事醫療教育服務的工作
[00:29:35.880 --> 00:29:41.040]  他們同樣被歌頌和紀念
[00:29:41.040 --> 00:29:43.240]  是因為他們所宣揚的
[00:29:43.240 --> 00:29:45.360]  是基督的大愛
[00:29:45.360 --> 00:29:49.640]  他們實踐愛的教育
[00:29:49.640 --> 00:29:53.000]  用他們的身體力行
[00:29:53.000 --> 00:29:56.640]  活現了轉化心靈的教育
[00:29:56.640 --> 00:30:03.160]  改變了很多千千萬萬中國人的生命
[00:30:03.160 --> 00:30:06.760]  我上個月還有機會去杭州
[00:30:06.760 --> 00:30:10.560]  參加一個很特別的學術研討會
[00:30:10.560 --> 00:30:13.080]  是由浙江省兩會
[00:30:13.080 --> 00:30:16.240]  和浙江省神學院主辦
[00:30:16.240 --> 00:30:22.320]  是紀念中國二十世紀一位傑出的神學家
[00:30:22.320 --> 00:30:24.560]  趙紫晨教授
[00:30:24.560 --> 00:30:28.640]  他誕生一百三十年
[00:30:28.640 --> 00:30:32.320]  他們為他舉辦了一個研討會
[00:30:32.320 --> 00:30:35.920]  大家有沒有聽過趙紫晨這個名字
[00:30:35.920 --> 00:30:37.920]  很出名的神學家
[00:30:37.920 --> 00:30:42.480]  他本來是蘇州東吳大學一位傑出的教授
[00:30:42.480 --> 00:30:46.040]  但何明華會督很欣賞他
[00:30:46.040 --> 00:30:48.040]  在一九四一年的時候
[00:30:48.040 --> 00:30:50.440]  就安排他來香港
[00:30:50.440 --> 00:30:55.520]  在主教府舉行一個三級跳的儀式
[00:30:55.520 --> 00:30:57.720]  甚麼是三級跳呢?
[00:30:57.720 --> 00:31:02.880]  第一,就是從秦道慧理會轉到聖公會
[00:31:02.880 --> 00:31:04.360]  一級跳
[00:31:04.360 --> 00:31:09.120]  第二,是即刻安納他做會理
[00:31:09.120 --> 00:31:11.880]  第三,在同一個儀式裏面
[00:31:11.880 --> 00:31:14.160]  安納他做牧師
[00:31:14.160 --> 00:31:16.480]  所以我們叫三級跳
[00:31:16.480 --> 00:31:21.200]  我相信有史以來是第一次
[00:31:21.200 --> 00:31:23.280]  由此可見
[00:31:23.280 --> 00:31:24.560]  趙紫晨
[00:31:24.560 --> 00:31:28.400]  事實上是一個很不平凡的人
[00:31:28.400 --> 00:31:31.840]  他後來在燕京大學教書
[00:31:31.840 --> 00:31:35.880]  擔任燕京大學宗教學院的院長
[00:31:35.880 --> 00:31:40.120]  他一九八零年死在大陸過世
[00:31:40.120 --> 00:31:45.200]  但香港的聖公會卻是為他在聖約翰座堂
[00:31:45.200 --> 00:31:48.760]  舉行了一個追思的禮拜
[00:31:48.760 --> 00:31:50.200]  更加特別的是
[00:31:50.200 --> 00:31:52.120]  後來在他的家鄉
[00:31:52.120 --> 00:31:55.400]  就是我上個月去的杭州
[00:31:55.400 --> 00:32:00.400]  浙江省湖州德清縣新市鎮
[00:32:00.400 --> 00:32:02.520]  為他建了一個公園
[00:32:02.520 --> 00:32:06.600]  這個公園叫做紫神園
[00:32:06.600 --> 00:32:10.720]  我相信在中國大陸從來沒有一位華人牧師
[00:32:10.720 --> 00:32:13.560]  更加是華人神學家
[00:32:13.560 --> 00:32:19.920]  受到國家、市政府這麼尊崇、這麼優待
[00:32:19.920 --> 00:32:22.600]  趙紫晨是唯一的一個
[00:32:22.600 --> 00:32:25.120]  不過趙紫晨特別的地方就是
[00:32:25.120 --> 00:32:28.120]  當新中國成立的時候
[00:32:28.120 --> 00:32:30.880]  他寫了三篇文章
[00:32:30.880 --> 00:32:35.680]  其中一篇的題目是「以愛心建立教會」
[00:32:35.680 --> 00:32:41.480]  趙紫晨覺得教會就是一個用愛心建立的團體
[00:32:41.480 --> 00:32:43.320]  我們要建立教會
[00:32:43.320 --> 00:32:48.720]  就必須用愛心去建立教會的團體
[00:32:48.720 --> 00:32:52.360]  事實上我們無論在教會、在學校
[00:32:52.360 --> 00:32:55.800]  或者在社會服務機構裡面工作
[00:32:55.800 --> 00:32:58.640]  我們所有的基督教精神
[00:32:58.640 --> 00:33:00.600]  就是愛的精神
[00:33:00.600 --> 00:33:04.120]  我們要表現的基督教的大愛
[00:33:04.120 --> 00:33:07.720]  和服務,其實這就是我們的見證
[00:33:07.720 --> 00:33:10.320]  我亦希望,我亦相信
[00:33:10.320 --> 00:33:15.200]  這是我們崇基學院必須要見證
[00:33:15.200 --> 00:33:19.640]  和傳承下去的基督教精神
[00:33:19.640 --> 00:33:25.520]  去表現基督的大愛和服務的精神
[00:33:25.520 --> 00:33:29.560]  大家還記不記得陶行知怎樣說
[00:33:29.560 --> 00:33:32.920]  陶行知用身體力行告訴我們
[00:33:32.920 --> 00:33:38.400]  最容易被中國人所接納的基督教教育
[00:33:38.400 --> 00:33:40.880]  就是愛的教育
[00:33:40.880 --> 00:33:44.120]  陶行知創辦曉莊學校的時候
[00:33:44.120 --> 00:33:49.280]  他就說曉莊是從愛裡產生出來
[00:33:49.280 --> 00:33:53.000]  沒有愛就沒有曉莊
[00:33:53.000 --> 00:33:55.400]  因為聖經的教導是說
[00:33:55.400 --> 00:33:58.440]  愛是從上帝而來
[00:33:58.440 --> 00:34:02.760]  凡有愛心的都是由上帝而生
[00:34:02.760 --> 00:34:05.000]  並且認識上帝
[00:34:05.000 --> 00:34:08.920]  會有愛心的就不認識上帝
[00:34:08.920 --> 00:34:13.000]  因為上帝就是愛
[00:34:13.000 --> 00:34:15.560]  祈求上帝祝福我們每一位
[00:34:15.560 --> 00:34:18.920]  無論我們在任何一個崗位上
[00:34:18.920 --> 00:34:22.200]  我們都能夠認識清楚
[00:34:22.200 --> 00:34:25.400]  基督教就是一個愛的宗教
[00:34:25.400 --> 00:34:31.000]  在教會裡我們要建立的是愛心的團體
[00:34:31.000 --> 00:34:36.760]  在教育的場所裡我們要實踐的是愛的教育
[00:34:36.760 --> 00:34:39.480]  因為我們所從事的教育工作
[00:34:39.480 --> 00:34:44.600]  就是一個以愛心轉化人的心靈的工作
[00:34:44.600 --> 00:34:47.600]  願主祝福使用大家
[00:34:47.600 --> 00:34:49.600]  誠心所願
