
[00:00:00.000 --> 00:00:03.040]  今天當我們在這邊講全家侍奉主的時候
[00:20:13.220 --> 00:20:14.220]  我一開口
[00:20:14.220 --> 00:20:17.220]  我舅舅就說你這個信耶穌的
[00:20:17.220 --> 00:20:19.220]  那個意思是什麼
[00:20:19.220 --> 00:20:24.220]  你給我閉嘴
[00:20:24.220 --> 00:20:27.220]  所以我怎麼去
[00:20:27.220 --> 00:20:30.220]  我怎麼去帶領家人信主呢
[00:20:30.220 --> 00:20:32.220]  但是有一天當我聽到牧師講到
[00:20:32.220 --> 00:20:35.220]  講到這個全家信主的重要性
[00:20:35.220 --> 00:20:39.220]  我就定義開始為他們禱告
[00:20:39.220 --> 00:20:41.220]  禱告禱告禱告
[00:20:41.220 --> 00:20:43.220]  我可以說我不敢講是每天
[00:20:43.220 --> 00:20:45.220]  但是我常常為著我家人
[00:20:45.220 --> 00:20:49.220]  一個一個提名禱告
[00:20:49.220 --> 00:20:53.220]  丁字妹神垂聽我的禱告
[00:20:53.220 --> 00:20:57.220]  有些家人是我直接傳他們信的主
[00:20:57.220 --> 00:20:59.220]  有些是透過我家附近的
[00:20:59.220 --> 00:21:01.220]  我們家人去教會
[00:21:01.220 --> 00:21:04.220]  我請他們去帶領
[00:21:04.220 --> 00:21:05.220]  像我父親就是
[00:21:05.220 --> 00:21:07.220]  我們家附近的教會的牧師
[00:21:07.220 --> 00:21:10.220]  他去帶領他信了主
[00:21:10.220 --> 00:21:12.220]  就是神很奇妙
[00:21:12.220 --> 00:21:13.220]  就是我沒有時間講
[00:21:13.220 --> 00:21:16.220]  就是怎麼一個一個怎麼信主的
[00:21:16.220 --> 00:21:18.220]  真是神用不同的方式
[00:21:18.220 --> 00:21:20.220]  超過你所想像
[00:21:20.220 --> 00:21:22.220]  神做超過你所想像
[00:21:22.220 --> 00:21:26.220]  你以為靠著你那個什麼金蛇
[00:21:26.220 --> 00:21:27.220]  三寸不爛之蛇
[00:21:27.220 --> 00:21:28.220]  可以把人家說服
[00:21:28.220 --> 00:21:30.220]  我告訴你不是的
[00:21:30.220 --> 00:21:31.220]  不是你把人家說服的
[00:21:31.220 --> 00:21:32.220]  你口才再好
[00:21:32.220 --> 00:21:34.220]  你自製再淵博
[00:21:34.220 --> 00:21:35.220]  你不能夠靠你的口
[00:21:35.220 --> 00:21:36.220]  使一個人信耶穌的
[00:21:36.220 --> 00:21:38.220]  只有生命能夠工作
[00:21:38.220 --> 00:21:41.220]  使人感動信耶穌
[00:21:41.220 --> 00:21:43.220]  這是神的工作
[00:21:43.220 --> 00:21:46.220]  我們只是要做我們自己的禱告
[00:21:46.220 --> 00:21:49.220]  然後為在你的家中
[00:21:49.220 --> 00:21:54.220]  要做一個好的有見證的基督徒
[00:21:54.220 --> 00:21:56.220]  很多家人不信主
[00:21:56.220 --> 00:21:59.220]  是因為看這個信耶穌的家人
[00:21:59.220 --> 00:22:02.220]  但他根本不像基督徒
[00:22:02.220 --> 00:22:06.220]  有沒有
[00:22:06.220 --> 00:22:08.220]  如果你的家人不信主
[00:22:08.220 --> 00:22:09.220]  是因為你的行為
[00:22:09.220 --> 00:22:11.220]  因為你的表現
[00:22:11.220 --> 00:22:14.220]  你有禍了
[00:22:14.220 --> 00:22:17.220]  真的半導人的有禍了
[00:22:17.220 --> 00:22:20.220]  所以我們自己在家中做好見證
[00:22:20.220 --> 00:22:24.220]  我信了主之後啊
[00:22:24.220 --> 00:22:28.220]  第一次聽到我媽媽跟我講說
[00:22:28.220 --> 00:22:31.220]  你怎麼禮拜天去聚會
[00:22:31.220 --> 00:22:36.220]  不帶我去買菜
[00:22:36.220 --> 00:22:38.220]  我大可以很振振有詞的說
[00:22:38.220 --> 00:22:40.220]  早上禮拜天
[00:22:40.220 --> 00:22:42.220]  come on 媽媽
[00:22:42.220 --> 00:22:43.220]  早上禮拜天我要去聚會
[00:22:43.220 --> 00:22:44.220]  你不知道嗎
[00:22:44.220 --> 00:22:46.220]  她當然不知道
[00:22:46.220 --> 00:22:48.220]  你信耶穌要去聚會
[00:22:48.220 --> 00:22:49.220]  她怎麼會知道
[00:22:49.220 --> 00:22:50.220]  是不是
[00:22:50.220 --> 00:22:52.220]  好那我就開始想了
[00:22:52.220 --> 00:22:53.220]  我要怎麼樣讓她
[00:22:53.220 --> 00:22:57.220]  再也沒有這個理由呢
[00:22:57.220 --> 00:22:58.220]  我就說
[00:22:58.220 --> 00:23:00.220]  媽今天你要買菜嗎
[00:23:00.220 --> 00:23:03.220]  早點帶她去買菜
[00:23:03.220 --> 00:23:04.220]  買完菜之後怎麼樣
[00:23:04.220 --> 00:23:06.220]  再去禮拜堂
[00:23:06.220 --> 00:23:08.220]  你懂我意思嗎
[00:23:08.220 --> 00:23:10.220]  否則她永遠會覺得
[00:23:10.220 --> 00:23:12.220]  你上教堂你是基督徒
[00:23:12.220 --> 00:23:14.220]  但是你不幫忙做家事
[00:23:14.220 --> 00:23:15.220]  有沒有
[00:23:15.220 --> 00:23:16.220]  她把這連在一起
[00:23:16.220 --> 00:23:17.220]  說太太也是路人
[00:23:17.220 --> 00:23:18.220]  你先生為什麼不信主
[00:23:18.220 --> 00:23:20.220]  那要每成天往教會跑
[00:23:20.220 --> 00:23:21.220]  家裡面一團亂
[00:23:21.220 --> 00:23:22.220]  菜也不燒
[00:23:22.220 --> 00:23:29.220]  我常常禁食禱告
[00:23:29.220 --> 00:23:31.220]  那你怎麼帶信耶穌啊
[00:23:31.220 --> 00:23:32.220]  你怎麼帶人家信耶穌
[00:23:32.220 --> 00:23:34.220]  是不是
[00:23:34.220 --> 00:23:36.220]  你做兒女的不孝順
[00:23:36.220 --> 00:23:37.220]  常常給爸爸媽媽臉色
[00:23:37.220 --> 00:23:38.220]  常常頂她嘴
[00:23:38.220 --> 00:23:40.220]  你想教她信耶穌嗎
[00:23:40.220 --> 00:23:42.220]  很難喔
[00:23:42.220 --> 00:23:45.220]  所以我們要有生活見證
[00:23:45.220 --> 00:23:46.220]  對不對
[00:23:46.220 --> 00:23:48.220]  然後你要勇敢的有機會
[00:23:48.220 --> 00:23:49.220]  為主做見證
[00:23:49.220 --> 00:23:51.220]  穿福音給他們
[00:23:51.220 --> 00:23:53.220]  你說
[00:23:53.220 --> 00:23:55.220]  這個
[00:23:55.220 --> 00:23:56.220]  我做老么的
[00:23:56.220 --> 00:23:58.220]  要跟我的兄弟姐妹
[00:23:58.220 --> 00:24:00.220]  跟我的爸爸媽媽
[00:24:00.220 --> 00:24:03.220]  穿福音容易啊
[00:24:03.220 --> 00:24:05.220]  更不容易啊
[00:24:05.220 --> 00:24:07.220]  是不是
[00:24:07.220 --> 00:24:09.220]  可是呢
[00:24:09.220 --> 00:24:11.220]  當你慢慢的
[00:24:11.220 --> 00:24:13.220]  你看見你的生活見證
[00:24:13.220 --> 00:24:15.220]  被他們接受了
[00:24:15.220 --> 00:24:16.220]  你就會發現
[00:24:16.220 --> 00:24:20.220]  你講的話就開始有分量
[00:24:20.220 --> 00:24:22.220]  所以求主幫助我們
[00:24:22.220 --> 00:24:23.220]  感謝主
[00:24:23.220 --> 00:24:25.220]  我們家裏面的
[00:24:25.220 --> 00:24:26.220]  這個
[00:24:26.220 --> 00:24:29.220]  現在三分之二的人信了耶穌
[00:24:29.220 --> 00:24:31.220]  那這不是我一個人的
[00:24:31.220 --> 00:24:33.220]  但是我相信
[00:24:33.220 --> 00:24:35.220]  我的禱告
[00:24:35.220 --> 00:24:37.220]  我在神面前的
[00:24:37.220 --> 00:24:38.220]  盡我所能的
[00:24:38.220 --> 00:24:41.220]  其他的都是神在做
[00:24:41.220 --> 00:24:42.220]  神調兵遣將
[00:24:42.220 --> 00:24:44.220]  神藉著家裏面已經信主的神
[00:24:44.220 --> 00:24:45.220]  藉著旁邊的鄰居
[00:24:45.220 --> 00:24:46.220]  藉著教會的牧師
[00:24:46.220 --> 00:24:48.220]  藉著教會的丟子妹
[00:24:48.220 --> 00:24:49.220]  神做他奇妙的工作
[00:24:49.220 --> 00:24:52.220]  甚至神藉著一些的苦難
[00:24:52.220 --> 00:24:53.220]  讓他們經歷了之後
[00:24:53.220 --> 00:24:55.220]  他們開始心就打開了
[00:24:55.220 --> 00:24:56.220]  丟子妹
[00:24:56.220 --> 00:24:58.220]  神可以做這奇妙的工作
[00:24:58.220 --> 00:25:00.220]  代理你的家人信主
[00:25:00.220 --> 00:25:02.220]  那進一步呢
[00:25:02.220 --> 00:25:04.220]  當我們全家信了主之後呢
[00:25:04.220 --> 00:25:12.220]  我們全家
[00:25:12.220 --> 00:25:14.220]  要來侍奉主
[00:25:14.220 --> 00:25:16.220]  至於我和我家
[00:25:16.220 --> 00:25:19.220]  我們必定侍奉耶和華
[00:25:19.220 --> 00:25:21.220]  耶穌要帶領
[00:25:21.220 --> 00:25:23.220]  在這個要帶這個
[00:25:23.220 --> 00:25:24.220]  帶領你知道
[00:25:24.220 --> 00:25:25.220]  耶穌要帶領以色列
[00:25:25.220 --> 00:25:27.220]  要進入迦蘭地對不對
[00:25:27.220 --> 00:25:31.220]  但是耶穌要在那這個
[00:25:31.220 --> 00:25:34.220]  在這個地方有一個宣告
[00:25:34.220 --> 00:25:36.220]  他說
[00:25:36.220 --> 00:25:38.220]  今天你們要做一個決定
[00:25:38.220 --> 00:25:41.220]  你們要是侍奉過去你們列祖
[00:25:41.220 --> 00:25:43.220]  在那個大河那邊的那個神
[00:25:43.220 --> 00:25:46.220]  或者是在這個地方亞摩利人
[00:25:46.220 --> 00:25:49.220]  所敬拜的這個神
[00:25:49.220 --> 00:25:51.220]  也就是偶像
[00:25:51.220 --> 00:25:53.220]  還是你們要來
[00:25:53.220 --> 00:25:55.220]  敬拜侍奉耶和華
[00:25:55.220 --> 00:25:58.220]  那當他講完這句話之後
[00:25:58.220 --> 00:26:00.220]  他就說至於我
[00:26:00.220 --> 00:26:02.220]  我和我家
[00:26:02.220 --> 00:26:05.220]  我們必定侍奉耶和華
[00:26:05.220 --> 00:26:11.220]  這也是約瑟雅的一個宣告
[00:26:11.220 --> 00:26:15.220]  特別在家裡面做父親的
[00:26:15.220 --> 00:26:17.220]  你要起來宣告
[00:26:17.220 --> 00:26:19.220]  至於我和我家
[00:26:19.220 --> 00:26:22.220]  我們必定侍奉耶和華
[00:26:22.220 --> 00:26:25.220]  那麼什麼
[00:26:25.220 --> 00:26:29.220]  這裡講到侍奉耶和華之前
[00:26:29.220 --> 00:26:33.220]  你看見約瑟雅首先提到
[00:26:33.220 --> 00:26:35.220]  他說你們要除掉
[00:26:35.220 --> 00:26:41.220]  剛才
[00:26:41.220 --> 00:26:43.220]  你看到沒有
[00:26:43.220 --> 00:26:46.220]  他說你們列祖在大河那邊
[00:26:46.220 --> 00:26:49.220]  和在埃及所侍奉的神怎麼樣
[00:26:49.220 --> 00:26:51.220]  除掉
[00:26:51.220 --> 00:26:54.220]  所以敬拜侍奉神之前
[00:26:54.220 --> 00:26:55.220]  先要做什麼
[00:26:55.220 --> 00:26:58.220]  除掉偶像
[00:26:58.220 --> 00:27:01.220]  那麼我們今天大概應該不會有吧
[00:27:01.220 --> 00:27:04.220]  應該不會有這個在拜偶像的吧
[00:27:04.220 --> 00:27:06.220]  至少如果你信了祖
[00:27:06.220 --> 00:27:08.220]  應該不會在拜偶像
[00:27:08.220 --> 00:27:11.220]  但是請問有沒有那個
[00:27:11.220 --> 00:27:14.220]  無形的偶像在你的心中
[00:27:14.220 --> 00:27:18.220]  第一個偶像
[00:27:18.220 --> 00:27:20.220]  叫做馬門
[00:27:20.220 --> 00:27:22.220]  聽過嗎
[00:27:22.220 --> 00:27:24.220]  馬門是什麼
[00:27:24.220 --> 00:27:28.220]  馬門 money
[00:27:28.220 --> 00:27:32.220]  馬太封第六章二十四節
[00:27:32.220 --> 00:27:34.220]  我們講一遍好不好
[00:27:34.220 --> 00:27:35.220]  來預備起
[00:27:35.220 --> 00:27:37.220]  一個人不能侍奉兩個主
[00:27:37.220 --> 00:27:38.220]  不是惡這個愛那個
[00:27:38.220 --> 00:27:40.220]  就是重這個輕那個
[00:27:40.220 --> 00:27:42.220]  你們不能又侍奉神
[00:27:42.220 --> 00:27:44.220]  又侍奉什麼
[00:27:44.220 --> 00:27:46.220]  馬門
[00:27:46.220 --> 00:27:50.220]  他在這裡形容說兩個主
[00:27:50.220 --> 00:27:53.220]  一個是什麼
[00:27:53.220 --> 00:27:54.220]  馬門
[00:27:54.220 --> 00:27:56.220]  另外一個主是誰
[00:27:56.220 --> 00:27:58.220]  就是我們的主耶穌
[00:28:00.220 --> 00:28:02.220]  所以他說
[00:28:02.220 --> 00:28:04.220]  如果你侍奉馬門
[00:28:04.220 --> 00:28:06.220]  意思就是什麼
[00:28:06.220 --> 00:28:08.220]  你就沒有辦法侍奉主
[00:28:08.220 --> 00:28:10.220]  所以馬門是什麼呢
[00:28:10.220 --> 00:28:13.220]  馬門其實原文的意思
[00:28:13.220 --> 00:28:16.220]  是財力的意思
[00:28:16.220 --> 00:28:19.220]  財寶財富
[00:28:19.220 --> 00:28:22.220]  當然金錢
[00:28:22.220 --> 00:28:24.220]  金錢是最直接的對不對
[00:28:24.220 --> 00:28:26.220]  可是今天財富必定是只有金錢
[00:28:26.220 --> 00:28:27.220]  對不對
[00:28:27.220 --> 00:28:30.220]  你有這個一百套房子是不是財富
[00:28:30.220 --> 00:28:34.220]  你今天有比特幣是不是財富
[00:28:34.220 --> 00:28:37.220]  你有黃金是不是財富
[00:28:37.220 --> 00:28:41.220]  現在聽說黃金已經漲到四千五百塊
[00:28:41.220 --> 00:28:43.220]  哇厲害啊
[00:28:43.220 --> 00:28:46.220]  可能有人心中暗笑
[00:28:46.220 --> 00:28:47.220]  哈哈哈哈太好了
[00:28:47.220 --> 00:28:49.220]  我當初投資錯
[00:28:49.220 --> 00:28:51.220]  對了現在黃金漲這麼高
[00:28:51.220 --> 00:28:54.220]  我告訴你啊
[00:28:54.220 --> 00:28:57.220]  所以你的眼睛每一次看到黃金漲的時候
[00:28:57.220 --> 00:28:59.220]  你的眼睛就
[00:28:59.220 --> 00:29:03.220]  就準備
[00:29:03.220 --> 00:29:06.220]  耶穌說你的財寶在哪裡
[00:29:06.220 --> 00:29:09.220]  你的心就在那裡
[00:29:09.220 --> 00:29:16.220]  那所以如果財富變成是我們的
[00:29:16.220 --> 00:29:19.220]  變成我們的心所在的地方
[00:29:20.220 --> 00:29:24.220]  我們很自然的就會把它當作是偶像
[00:29:24.220 --> 00:29:26.220]  什麼是偶像呢
[00:29:26.220 --> 00:29:31.220]  偶像就是代替上帝的一切的人事物
[00:29:31.220 --> 00:29:35.220]  什麼是那個代替上帝的地位的
[00:29:35.220 --> 00:29:37.220]  在你心中的那個就是偶像
[00:29:37.220 --> 00:29:39.220]  所以第一個
[00:29:39.220 --> 00:29:41.220]  今天我們要棄絕的
[00:29:41.220 --> 00:29:43.220]  是棄絕這個財富
[00:29:43.220 --> 00:29:45.220]  那你說牧師你老實講好像
[00:29:45.220 --> 00:29:48.220]  好像說哎呀你是酸葡萄心理啊
[00:29:48.220 --> 00:29:50.220]  對不對你有錢的話
[00:29:50.220 --> 00:29:52.220]  你就不會這樣講了
[00:29:52.220 --> 00:29:56.220]  用準備基督徒可不可以有錢
[00:29:56.220 --> 00:29:58.220]  可不可以
[00:29:58.220 --> 00:30:06.220]  但是有錢跟把錢當作是偶像
[00:30:06.220 --> 00:30:09.220]  當作神這兩個當中
[00:30:09.220 --> 00:30:12.220]  其實這個差距在哪裡
[00:30:12.220 --> 00:30:15.220]  其實那往往就只有怎麼樣
[00:30:15.220 --> 00:30:17.220]  一條線
[00:30:18.220 --> 00:30:20.220]  是不是
[00:30:20.220 --> 00:30:24.220]  所以這個
[00:30:24.220 --> 00:30:29.220]  這個根據啊
[00:30:29.220 --> 00:30:32.220]  尤西爾A的一個心理學教授
[00:30:32.220 --> 00:30:34.220]  他也是心理學家
[00:30:34.220 --> 00:30:36.220]  他做了一個研究報告
[00:30:36.220 --> 00:30:40.220]  他說這個女生擇偶的條件
[00:30:40.220 --> 00:30:43.220]  女生擇偶的條件
[00:30:43.220 --> 00:30:45.220]  number one是什麼你知道嗎
[00:30:46.220 --> 00:30:48.220]  就是這個男的必須有錢
[00:30:48.220 --> 00:30:52.220]  那麼男生擇偶的條件呢
[00:30:52.220 --> 00:30:54.220]  第一是什麼
[00:30:54.220 --> 00:30:56.220]  漂亮你說對了
[00:30:56.220 --> 00:30:59.220]  第二呢
[00:30:59.220 --> 00:31:01.220]  第二也是有錢
[00:31:01.220 --> 00:31:05.220]  所以你看錢很重要是不是
[00:31:05.220 --> 00:31:10.220]  錢在這個兩性關係當中
[00:31:10.220 --> 00:31:13.220]  竟然扮演這麼重要的角色
[00:31:13.220 --> 00:31:16.220]  所以呢沒有錢
[00:31:16.220 --> 00:31:18.220]  連老婆都找不到
[00:31:18.220 --> 00:31:20.220]  親愛的無子妹
[00:31:20.220 --> 00:31:25.220]  金錢其實並不是不好
[00:31:25.220 --> 00:31:28.220]  是不是金錢是中性的
[00:31:28.220 --> 00:31:32.220]  但是呢聖經告訴我們說
[00:31:32.220 --> 00:31:35.220]  貪財是萬惡之根
[00:31:35.220 --> 00:31:38.220]  所以我們會不會貪財呢
[00:31:38.220 --> 00:31:40.220]  會不會
[00:31:40.220 --> 00:31:47.220]  我現在有一有十我就自主了
[00:31:47.220 --> 00:31:52.220]  多的我也不要
[00:31:52.220 --> 00:31:54.220]  會嗎
[00:31:54.220 --> 00:31:56.220]  會不會
[00:31:56.220 --> 00:31:57.220]  不會
[00:31:57.220 --> 00:32:00.220]  你看那些貪官啊
[00:32:00.220 --> 00:32:03.220]  人家送了幾十萬的人民幣
[00:32:03.220 --> 00:32:04.220]  在他家裡面啊
[00:32:04.220 --> 00:32:07.220]  他家裡面那個人民幣啊
[00:32:07.220 --> 00:32:08.220]  還有美金啊
[00:32:08.220 --> 00:32:09.220]  都藏在那個地方啊
[00:32:09.220 --> 00:32:12.220]  藏在地裡面什麼都是啊
[00:32:12.220 --> 00:32:15.220]  藏了可能上百萬美金在家裡面啊
[00:32:15.220 --> 00:32:17.220]  請問他覺得夠嗎
[00:32:17.220 --> 00:32:20.220]  他會不會夠
[00:32:20.220 --> 00:32:21.220]  不會夠
[00:32:21.220 --> 00:32:24.220]  你再多送他一百萬他要不要
[00:32:24.220 --> 00:32:25.220]  要
[00:32:25.220 --> 00:32:27.220]  要給你要不要
[00:32:27.220 --> 00:32:28.220]  要啊
[00:32:28.220 --> 00:32:30.220]  你都很誠實啊
[00:32:30.220 --> 00:32:35.220]  所以你看金錢的誘惑力有多大
[00:32:35.220 --> 00:32:36.220]  是不是
[00:32:36.220 --> 00:32:38.220]  貪財是萬惡之根
[00:32:40.220 --> 00:32:44.220]  這個約翰威斯理
[00:32:44.220 --> 00:32:47.220]  他生前講了一句名言
[00:32:47.220 --> 00:32:50.220]  這個從從過去到現在
[00:32:50.220 --> 00:32:52.220]  許多的人用他這句話來
[00:32:52.220 --> 00:32:54.220]  講到錢財的態度
[00:32:54.220 --> 00:32:55.220]  我覺得非常好
[00:32:55.220 --> 00:32:57.220]  他講到錢財的時候
[00:32:57.220 --> 00:32:58.220]  他這樣說
[00:32:58.220 --> 00:33:01.220]  OK
[00:33:01.220 --> 00:33:04.220]  是有人回應我嗎
[00:33:04.220 --> 00:33:08.220]  好他說約翰威斯理說
[00:33:08.220 --> 00:33:11.220]  他說他說make as much as you can
[00:33:11.220 --> 00:33:15.220]  盡你所能的去賺錢
[00:33:15.220 --> 00:33:18.220]  然後呢第二個
[00:33:18.220 --> 00:33:21.220]  他說 save as much as you can
[00:33:21.220 --> 00:33:24.220]  盡量的怎麼樣
[00:33:24.220 --> 00:33:25.220]  省錢
[00:33:25.220 --> 00:33:28.220]  存錢
[00:33:28.220 --> 00:33:31.220]  好第三個
[00:33:31.220 --> 00:33:34.220]  give as much as you can
[00:33:34.220 --> 00:33:36.220]  盡量的給
[00:33:37.220 --> 00:33:39.220]  今天我們的問題是什麼
[00:33:39.220 --> 00:33:40.220]  前面兩個我們中國人
[00:33:40.220 --> 00:33:42.220]  咱們中國人都會做
[00:33:42.220 --> 00:33:43.220]  不用不用
[00:33:43.220 --> 00:33:44.220]  威斯理約翰教你都會做
[00:33:44.220 --> 00:33:45.220]  盡量的去賺錢
[00:33:45.220 --> 00:33:47.220]  盡量的去省錢
[00:33:47.220 --> 00:33:48.220]  盡量的存錢
[00:33:48.220 --> 00:33:49.220]  對不對
[00:33:49.220 --> 00:33:51.220]  但是第三個呢
[00:33:51.220 --> 00:33:55.220]  give as much as you can
[00:33:55.220 --> 00:33:59.220]  跟你旁邊說
[00:33:59.220 --> 00:34:01.220]  盡量的給出去
[00:34:04.220 --> 00:34:07.220]  講的不願意我看有人
[00:34:07.220 --> 00:34:09.220]  盡量的給出去
[00:34:09.220 --> 00:34:10.220]  Amen
[00:34:10.220 --> 00:34:14.220]  不用準備
[00:34:14.220 --> 00:34:17.220]  我們給出去
[00:34:17.220 --> 00:34:19.220]  就是積存著財寶在天
[00:34:19.220 --> 00:34:22.220]  死比壽更有福
[00:34:22.220 --> 00:34:23.220]  神的原則是如此
[00:34:23.220 --> 00:34:25.220]  當你越給出去怎麼樣
[00:34:25.220 --> 00:34:26.220]  神就越給你
[00:34:26.220 --> 00:34:30.220]  所以第一個
[00:34:30.220 --> 00:34:31.220]  我們要器械的偶像是馬門
[00:34:31.220 --> 00:34:32.220]  第二個呢
[00:34:34.220 --> 00:34:35.220]  第二個是什麼
[00:34:35.220 --> 00:34:41.220]  看圖說說字
[00:34:41.220 --> 00:34:43.220]  看圖說故事
[00:34:43.220 --> 00:34:47.220]  啤酒
[00:34:47.220 --> 00:34:49.220]  是什麼
[00:34:49.220 --> 00:34:52.220]  3C產品有沒有
[00:34:52.220 --> 00:34:54.220]  今天這個3C產品
[00:34:54.220 --> 00:34:56.220]  不管老少都嫌疑
[00:34:56.220 --> 00:34:59.220]  有沒有我們在這裡
[00:34:59.220 --> 00:35:01.220]  都不用手機的
[00:35:01.220 --> 00:35:02.220]  有沒有請舉下手
[00:35:03.220 --> 00:35:04.220]  有沒有
[00:35:04.220 --> 00:35:06.220]  你完全不用手機的
[00:35:06.220 --> 00:35:09.220]  我知道連舅舅都要用手機
[00:35:09.220 --> 00:35:12.220]  有沒有都用吧
[00:35:12.220 --> 00:35:14.220]  是不是
[00:35:14.220 --> 00:35:19.220]  根據統計
[00:35:19.220 --> 00:35:24.220]  我們
[00:35:24.220 --> 00:35:29.220]  每一天查看手機的次數
[00:35:29.220 --> 00:35:31.220]  大概是47次
[00:35:33.220 --> 00:35:36.220]  18歲到24歲的年輕人
[00:35:36.220 --> 00:35:38.220]  每天查看手機的次數
[00:35:38.220 --> 00:35:41.220]  更是高達82次
[00:35:41.220 --> 00:35:43.220]  幾乎了一倍
[00:35:43.220 --> 00:35:47.220]  你想想看
[00:35:47.220 --> 00:35:48.220]  你一天42次
[00:35:48.220 --> 00:35:49.220]  我們算最低的
[00:35:49.220 --> 00:35:50.220]  42次
[00:35:50.220 --> 00:35:51.220]  早上幾次
[00:35:51.220 --> 00:35:53.220]  平均分配
[00:35:53.220 --> 00:35:55.220]  早上中午晚上平均分配
[00:35:55.220 --> 00:35:56.220]  多少
[00:35:56.220 --> 00:35:59.220]  40
[00:35:59.220 --> 00:36:01.220]  除以下吧
[00:36:01.220 --> 00:36:02.220]  47除以3
[00:36:02.220 --> 00:36:03.220]  多少
[00:36:03.220 --> 00:36:06.220]  差不多15次吧
[00:36:06.220 --> 00:36:10.220]  請問一個早上15次
[00:36:10.220 --> 00:36:12.220]  有的人如果睡得早一點
[00:36:12.220 --> 00:36:13.220]  那個時間還長
[00:36:13.220 --> 00:36:15.220]  有的人睡到自然醒
[00:36:15.220 --> 00:36:17.220]  可能剩下兩個小時
[00:36:17.220 --> 00:36:19.220]  不得了
[00:36:19.220 --> 00:36:21.220]  三個小時
[00:36:21.220 --> 00:36:22.220]  三個小時
[00:36:22.220 --> 00:36:24.220]  15次
[00:36:24.220 --> 00:36:25.220]  你再去算算看
[00:36:25.220 --> 00:36:26.220]  那個頻率很高
[00:36:26.220 --> 00:36:27.220]  是不是
[00:36:27.220 --> 00:36:28.220]  所以你可以看見
[00:36:28.220 --> 00:36:29.220]  今天很多的人
[00:36:29.220 --> 00:36:31.220]  真是離不開手機
[00:36:32.220 --> 00:36:33.220]  不要
[00:36:33.220 --> 00:36:34.220]  手機放哪裡
[00:36:34.220 --> 00:36:37.220]  放口袋裡
[00:36:37.220 --> 00:36:41.220]  是我本來
[00:36:41.220 --> 00:36:43.220]  給我買了一個吊帶
[00:36:43.220 --> 00:36:46.220]  我戴一戴
[00:36:46.220 --> 00:36:47.220]  我發現實在不方便
[00:36:47.220 --> 00:36:49.220]  雖然那個目的是
[00:36:49.220 --> 00:36:51.220]  你不會掉到這個手機
[00:36:51.220 --> 00:36:53.220]  但是我發現
[00:36:53.220 --> 00:36:54.220]  我也被它怎麼樣
[00:36:54.220 --> 00:36:55.220]  吊住了
[00:36:55.220 --> 00:36:58.220]  那個重量還是不舒服
[00:36:58.220 --> 00:36:59.220]  是不是
[00:36:59.220 --> 00:37:00.220]  不用了
[00:37:00.220 --> 00:37:01.220]  還是放我的口袋吧
[00:37:01.220 --> 00:37:02.220]  男人放口袋
[00:37:02.220 --> 00:37:04.220]  女生沒口袋怎麼辦呢
[00:37:04.220 --> 00:37:06.220]  放皮包
[00:37:06.220 --> 00:37:07.220]  是不是
[00:37:07.220 --> 00:37:11.220]  萬一手機沒帶呢
[00:37:11.220 --> 00:37:13.220]  怎麼辦
[00:37:13.220 --> 00:37:15.220]  趕快回家拿
[00:37:15.220 --> 00:37:19.220]  你會發現手機已經變成是
[00:37:19.220 --> 00:37:21.220]  我們離不開手了
[00:37:21.220 --> 00:37:22.220]  對不對
[00:37:22.220 --> 00:37:23.220]  離開了手機
[00:37:23.220 --> 00:37:24.220]  我們就有那個叫做
[00:37:24.220 --> 00:37:26.220]  手機症候群
[00:37:26.220 --> 00:37:30.220]  所以帶來一個結果
[00:37:30.220 --> 00:37:31.220]  不知不覺的
[00:37:31.220 --> 00:37:34.220]  手機就在捆綁了我們
[00:37:34.220 --> 00:37:40.220]  我們受到這個手機的影響
[00:37:40.220 --> 00:37:41.220]  受到這個
[00:37:41.220 --> 00:37:44.220]  根據有一個這個專家
[00:37:44.220 --> 00:37:46.220]  他們在做這個
[00:37:46.220 --> 00:37:48.220]  研究這個文化心理學
[00:37:48.220 --> 00:37:50.220]  他們在做研究
[00:37:50.220 --> 00:37:52.220]  做了一個統計數據
[00:37:52.220 --> 00:37:53.220]  做了一個survey
[00:37:53.220 --> 00:37:55.220]  他們就發現說
[00:37:55.220 --> 00:37:58.220]  大概有半數的受訪者
[00:37:58.220 --> 00:38:00.220]  也就是46%
[00:38:00.220 --> 00:38:02.220]  他們表示
[00:38:02.220 --> 00:38:05.220]  他們因為伴侶頻繁查看手機
[00:38:05.220 --> 00:38:08.220]  而感覺受到冷落
[00:38:08.220 --> 00:38:12.220]  今天我們的家庭
[00:38:12.220 --> 00:38:14.220]  要能夠同心合意
[00:38:14.220 --> 00:38:15.220]  要能夠彼此相愛
[00:38:15.220 --> 00:38:17.220]  要能夠全家侍奉
[00:38:17.220 --> 00:38:20.220]  可是在家中有一個很大的偶像
[00:38:20.220 --> 00:38:22.220]  他是什麼
[00:38:22.220 --> 00:38:23.220]  手機
[00:38:23.220 --> 00:38:26.220]  吃飯的時候怎麼樣
[00:38:26.220 --> 00:38:30.220]  每個人都一個手機放在那邊
[00:38:30.220 --> 00:38:35.220]  所以你會發現
[00:38:35.220 --> 00:38:36.220]  吃飯
