
[00:00:00.000 --> 00:00:04.840]  2020年轉入2021年轉接的時間
[00:16:39.720 --> 00:16:41.720]  她的女婿這麼孤寒
[00:16:41.720 --> 00:16:43.080]  再想多一點
[00:16:43.080 --> 00:16:43.920]  就覺得
[00:16:43.920 --> 00:16:46.360]  我女兒跟你住在一起
[00:16:46.360 --> 00:16:47.560]  做夫婦
[00:16:47.560 --> 00:16:50.680]  會不會怠惰我女兒
[00:16:50.680 --> 00:16:52.920]  心裏面又有這個疑問
[00:16:52.920 --> 00:16:53.960]  第三樣東西
[00:16:53.960 --> 00:16:58.320]  就是她的女婿當時在事業低潮的時候
[00:16:58.320 --> 00:17:00.320]  心情不太好
[00:17:00.320 --> 00:17:02.480]  久不久又發脾氣
[00:17:02.480 --> 00:17:05.880]  這位姐妹又讓他三分
[00:17:05.880 --> 00:17:06.880]  本來沒事
[00:17:06.880 --> 00:17:09.800]  但是老人家在的時候看在眼裏
[00:17:09.800 --> 00:17:11.120]  就覺得
[00:17:11.120 --> 00:17:12.960]  我女兒跟你相處
[00:17:12.960 --> 00:17:15.080]  嫁給你真的有很多委屈
[00:17:15.080 --> 00:17:17.800]  在她心裏面就有很多疑問
[00:17:17.800 --> 00:17:19.800]  有一天
[00:17:19.800 --> 00:17:21.920]  她的女婿去超市買東西的時候
[00:17:21.920 --> 00:17:25.640]  就和當事人有少少的爭執
[00:17:25.640 --> 00:17:27.160]  回到家裏
[00:17:27.160 --> 00:17:29.960]  這位姐妹就好言相勸
[00:17:29.960 --> 00:17:32.640]  誰知道可能那天心情不好
[00:17:32.640 --> 00:17:34.120]  越說越大聲
[00:17:34.120 --> 00:17:35.880]  吵架上來
[00:17:35.880 --> 00:17:39.080]  媽媽就頂不住脖子
[00:17:39.080 --> 00:17:40.200]  走出來勸教
[00:17:40.200 --> 00:17:42.040]  你少人一句
[00:17:42.040 --> 00:17:43.440]  每人少一句
[00:17:43.440 --> 00:17:44.440]  說少一點
[00:17:44.440 --> 00:17:47.080]  平心靜氣
[00:17:47.080 --> 00:17:49.520]  這麼大聲嚇到孫子
[00:17:49.520 --> 00:17:51.040]  誰知道她怎麼也猜不到
[00:17:51.040 --> 00:17:52.440]  當她說這些話
[00:17:52.440 --> 00:17:54.240]  她女婿接着跟她說
[00:17:54.240 --> 00:17:57.360]  我家的事不用你管
[00:17:57.360 --> 00:17:59.800]  她就突然之間
[00:17:59.800 --> 00:18:02.200]  措手不及她說這些話
[00:18:02.200 --> 00:18:04.240]  相當難聽
[00:18:04.240 --> 00:18:07.080]  老人家本來心裏面
[00:18:07.080 --> 00:18:09.000]  積了那麼久的怨氣
[00:18:09.000 --> 00:18:10.120]  一次就爆出來
[00:18:10.120 --> 00:18:15.480]  於是他女婿和岳母就吵起上來
[00:18:15.480 --> 00:18:17.800]  越吵就越大聲
[00:18:17.800 --> 00:18:20.480]  連她的岳父也頂不住脖子
[00:18:20.480 --> 00:18:22.640]  不要再罵了
[00:18:22.640 --> 00:18:25.840]  這個時候姐妹又不太行
[00:18:25.840 --> 00:18:28.960]  我忍你那麼久都行
[00:18:28.960 --> 00:18:30.960]  你這樣對我爸爸我是忍不住的
[00:18:30.960 --> 00:18:32.080]  於是
[00:18:32.080 --> 00:18:33.280]  大家可以想象
[00:18:33.280 --> 00:18:35.480]  第三次世界大戰爆發
[00:18:35.480 --> 00:18:38.400]  吵架
[00:18:38.400 --> 00:18:39.440]  這個女婿
[00:18:39.440 --> 00:18:42.160]  這個姐妹的老公
[00:18:42.160 --> 00:18:44.080]  咆哮完一輪
[00:18:44.080 --> 00:18:47.760]  就一條氣衝了上樓
[00:18:47.760 --> 00:18:48.600]  兩老
[00:18:48.600 --> 00:18:49.960]  爸爸媽媽
[00:18:49.960 --> 00:18:52.680]  無奈地回到自己的房間
[00:18:52.680 --> 00:18:56.240]  只剩下這位姐妹在客廳
[00:18:56.240 --> 00:18:58.560]  一路流淚一路討告
[00:18:58.560 --> 00:18:59.920]  主啊我今天
[00:18:59.920 --> 00:19:02.520]  真是走投無路
[00:19:02.520 --> 00:19:04.040]  有什麼出路
[00:19:04.040 --> 00:19:05.920]  吵架反臉
[00:19:05.920 --> 00:19:07.080]  怎麼辦
[00:19:07.080 --> 00:19:09.120]  一路一路討告
[00:19:09.120 --> 00:19:11.440]  一路祈禱的時候
[00:19:11.440 --> 00:19:13.520]  就好像聖靈
[00:19:13.520 --> 00:19:17.240]  有一把微笑聲在他心裏說
[00:19:17.240 --> 00:19:20.560]  你真的以爲沒有出路
[00:19:20.560 --> 00:19:22.280]  你相不相信我的
[00:19:22.280 --> 00:19:24.520]  我現在在聽你的討告
[00:19:24.520 --> 00:19:26.400]  你求我
[00:19:26.400 --> 00:19:28.320]  我有賜給你的能力
[00:19:28.320 --> 00:19:31.760]  爲你突破今天的環境
[00:19:31.760 --> 00:19:33.760]  當聖靈和她說完這些話
[00:19:33.760 --> 00:19:38.280]  姐妹突然在意識上想起
[00:19:38.280 --> 00:19:41.080]  她的老公可能在這個時間很傷心
[00:19:41.080 --> 00:19:42.880]  雖然大吵大鬧
[00:19:42.880 --> 00:19:44.600]  雖然很兇兇惡惡
[00:19:44.600 --> 00:19:45.560]  但是她
[00:19:45.560 --> 00:19:48.440]  我教她這麼久知道她是什麼人
[00:19:48.440 --> 00:19:51.000]  可能她現在也很難過
[00:19:51.000 --> 00:19:53.800]  於是這位姐妹就走回上樓
[00:19:53.800 --> 00:19:55.680]  去看看她的老公怎麼樣
[00:19:55.680 --> 00:19:58.320]  她的老公一見到她就立刻
[00:19:58.320 --> 00:20:00.640]  就衝回樓下
[00:20:00.640 --> 00:20:02.720]  就坐在沙發上
[00:20:02.720 --> 00:20:06.000]  於是姐妹就又追回到
[00:20:06.000 --> 00:20:07.200]  客廳那裏
[00:20:07.200 --> 00:20:09.880]  跟他說
[00:20:09.880 --> 00:20:12.000]  我追到你上樓
[00:20:12.000 --> 00:20:13.960]  又追回你下來
[00:20:13.960 --> 00:20:15.680]  我不是想罵你
[00:20:15.680 --> 00:20:18.040]  也不是想責備你
[00:20:18.040 --> 00:20:20.760]  也不是要你解釋什麼
[00:20:20.760 --> 00:20:21.880]  在這個時候
[00:20:21.880 --> 00:20:23.800]  我就是知道
[00:20:23.800 --> 00:20:26.760]  你這一刻可能需要我在你身邊
[00:20:26.760 --> 00:20:28.520]  她沒有想過
[00:20:28.520 --> 00:20:30.080]  說完這句話之後
[00:20:30.080 --> 00:20:31.680]  她的老公竟然在沙發上
[00:20:31.680 --> 00:20:32.720]  彈起身
[00:20:32.720 --> 00:20:34.040]  抓住她的手
[00:20:34.040 --> 00:20:35.240]  跪在她面前
[00:20:35.240 --> 00:20:39.080]  一路哭一路在那裏求她寬恕
[00:20:39.080 --> 00:20:41.240]  她從她的老公的眼睛
[00:20:41.240 --> 00:20:42.560]  充滿淚水的眼睛
[00:20:42.560 --> 00:20:43.960]  彷彿可以看見
[00:20:43.960 --> 00:20:46.560]  一個男人的無助
[00:20:46.560 --> 00:20:48.440]  和後悔
[00:20:48.440 --> 00:20:49.520]  這一晚
[00:20:49.520 --> 00:20:51.120]  這兩個姑婆就是跪在神的面前
[00:20:51.120 --> 00:20:52.520]  領悟了很久
[00:20:52.520 --> 00:20:54.080]  向神認罪
[00:20:54.080 --> 00:20:55.760]  向神求寬恕
[00:20:55.760 --> 00:20:57.520]  彼此的認罪
[00:20:57.520 --> 00:21:00.560]  彼此求寬恕
[00:21:00.560 --> 00:21:01.800]  第二天
[00:21:01.800 --> 00:21:03.480]  子母很早就回到家裏
[00:21:03.480 --> 00:21:05.760]  但她心裏只想着家裏
[00:21:05.760 --> 00:21:08.600]  於是打電話回到家裏
[00:21:08.600 --> 00:21:10.520]  她爸爸接電話
[00:21:10.520 --> 00:21:11.880]  她接電話的時候
[00:21:11.880 --> 00:21:12.920]  她沒有想過
[00:21:12.920 --> 00:21:14.480]  昨晚這樣的情況
[00:21:14.480 --> 00:21:16.400]  她爸爸心情這麼好
[00:21:16.400 --> 00:21:18.000]  女兒呀
[00:21:18.000 --> 00:21:19.640]  她心情非常好
[00:21:19.640 --> 00:21:20.840]  問一問
[00:21:20.840 --> 00:21:22.720]  原來是這樣
[00:21:22.720 --> 00:21:23.760]  原來
[00:21:23.760 --> 00:21:25.360]  昨晚
[00:21:25.360 --> 00:21:27.280]  她們兩個姑婆認罪之後
[00:21:27.280 --> 00:21:28.800]  她想着老公睡
[00:21:28.800 --> 00:21:31.080]  誰知道她老公沒有睡
[00:21:31.080 --> 00:21:33.640]  漏夜寫了一封很長
[00:21:33.640 --> 00:21:34.960]  很誠懇
[00:21:34.960 --> 00:21:38.440]  很狠切的信給她兩個老人家
[00:21:38.440 --> 00:21:40.480]  求他原諒她
[00:21:40.480 --> 00:21:44.040]  這兩個老人家一邊看一邊哭
[00:21:44.040 --> 00:21:45.600]  沒多久
[00:21:45.600 --> 00:21:47.920]  兩老要回到香港了
[00:21:47.920 --> 00:21:49.400]  兩夫婦
[00:21:49.400 --> 00:21:51.520]  開車送他們去機場
[00:21:51.520 --> 00:21:54.360]  在機場的時候依依不醒
[00:21:54.360 --> 00:21:56.120]  臨上機之前
[00:21:56.120 --> 00:21:58.720]  兩位老人家都異口同聲地對她說
[00:21:58.720 --> 00:22:01.440]  女兒呀
[00:22:01.440 --> 00:22:02.960]  本來我想
[00:22:02.960 --> 00:22:04.480]  你們信耶穌
[00:22:04.480 --> 00:22:07.640]  以前我覺得很無聊
[00:22:07.640 --> 00:22:08.880]  但是
[00:22:08.880 --> 00:22:10.160]  這兩個月
[00:22:10.160 --> 00:22:11.160]  我們覺得
[00:22:11.160 --> 00:22:13.280]  你們除了信耶穌
[00:22:13.280 --> 00:22:15.600]  真的不得了
[00:22:15.600 --> 00:22:17.680]  真的厲害
[00:22:17.680 --> 00:22:19.520]  於是他們上了機
[00:22:19.520 --> 00:22:21.240]  幾個月之後
[00:22:21.240 --> 00:22:22.960]  有一天突然打電話
[00:22:22.960 --> 00:22:24.640]  給我們這位姐妹
[00:22:24.640 --> 00:22:26.520]  兩位老人家已經在香港
[00:22:26.520 --> 00:22:28.480]  信了耶穌
[00:22:28.480 --> 00:22:29.560]  曠野
[00:22:29.560 --> 00:22:30.960]  開道路
[00:22:30.960 --> 00:22:31.880]  沙漠
[00:22:31.880 --> 00:22:32.960]  開幹河
[00:22:32.960 --> 00:22:35.760]  你沒有想過這樣的情況
[00:22:35.760 --> 00:22:37.080]  但是神可以用
[00:22:37.080 --> 00:22:38.720]  祂出人意外的方法
[00:22:38.720 --> 00:22:41.920]  去幫你突破你今天的環境
[00:22:41.920 --> 00:22:43.400]  這是第一個
[00:22:43.400 --> 00:22:47.320]  神會幫你突破你今天的處境
[00:22:47.320 --> 00:22:49.880]  意想不到第二個意思
[00:22:49.880 --> 00:22:50.880]  就是你覺得
[00:22:50.880 --> 00:22:53.560]  這件事一定會這樣發生
[00:22:53.560 --> 00:22:56.440]  但是神會用超乎你想象的方法
[00:22:56.440 --> 00:22:58.640]  去處理好根本的問題
[00:22:58.640 --> 00:23:00.040]  讓我們再一次
[00:23:00.040 --> 00:23:01.960]  看看二刷書四十三章
[00:23:01.960 --> 00:23:03.760]  十八至十九次
[00:23:03.760 --> 00:23:04.960]  我們再讀一次
[00:23:04.960 --> 00:23:06.280]  一二三
[00:23:06.280 --> 00:23:08.120]  耶和華如此說
[00:23:08.120 --> 00:23:10.920]  你們不要記念從前的事
[00:23:10.920 --> 00:23:13.680]  也不要思想古時的事
[00:23:13.680 --> 00:23:14.520]  看呀
[00:23:14.520 --> 00:23:16.800]  我要做一件新事
[00:23:16.800 --> 00:23:18.480]  如今要發言
[00:23:18.480 --> 00:23:20.400]  你們豈不知道嗎
[00:23:20.400 --> 00:23:22.920]  我必在曠野開道路
[00:23:22.920 --> 00:23:25.800]  在沙漠開幹河
[00:23:25.800 --> 00:23:29.160]  神的意念高過我們的意念
[00:23:29.160 --> 00:23:30.640]  二刷書一樣
[00:23:30.640 --> 00:23:32.160]  同一卷書
[00:23:32.160 --> 00:23:33.760]  神的意念
[00:23:33.760 --> 00:23:35.840]  必定高過我們的意念
[00:23:35.840 --> 00:23:37.920]  對於當時的意識的人說
[00:23:37.920 --> 00:23:40.160]  什麼是曠野開道路
[00:23:40.160 --> 00:23:42.160]  沙漠開幹河呢
[00:23:42.160 --> 00:23:44.440]  我覺得他們最大可能就是神
[00:23:44.440 --> 00:23:47.640]  好像以前帶我們離開埃及那樣
[00:23:47.640 --> 00:23:49.640]  帶我們回去祖國
[00:23:49.640 --> 00:23:52.080]  這個已經是非常難度高了
[00:23:52.080 --> 00:23:53.640]  但是他們沒有想過
[00:23:53.640 --> 00:23:56.120]  神所做的事是更高層次
[00:23:56.120 --> 00:23:57.600]  更加根本
[00:23:57.600 --> 00:23:59.600]  更加根本解決這個問題
[00:23:59.600 --> 00:24:02.840]  如何高層次更加根本呢
[00:24:02.840 --> 00:24:04.600]  伊斯蘭人的亡國
[00:24:04.600 --> 00:24:06.840]  被捕的原因是什麼
[00:24:06.840 --> 00:24:10.320]  他們沒有能力去遵守神的約
[00:24:10.320 --> 00:24:11.360]  所以
[00:24:11.360 --> 00:24:12.240]  不斷的犯罪
[00:24:12.240 --> 00:24:13.680]  不斷的得罪神
[00:24:13.680 --> 00:24:15.000]  以致神離開他們
[00:24:15.000 --> 00:24:18.520]  就是他們沒有能力去遵守神的約
[00:24:18.520 --> 00:24:20.680]  沒有能力去與神
[00:24:20.680 --> 00:24:22.680]  建立一個互相的關係
[00:24:22.680 --> 00:24:24.400]  所以神要賜給他們什麼
[00:24:24.400 --> 00:24:26.840]  我要賜給你聖靈
[00:24:26.840 --> 00:24:29.880]  去幫助你們遵守到神的約
[00:24:29.880 --> 00:24:31.600]  真真正正跟從我
[00:24:31.600 --> 00:24:33.720]  我們一起看《以西結書》
[00:24:33.720 --> 00:24:36.320]  三十六章二十六至二十七節
[00:24:36.320 --> 00:24:36.960]  我們一起讀
[00:24:36.960 --> 00:24:38.040]  一二三
[00:24:38.040 --> 00:24:40.800]  「我又要賜給你們一個新心
[00:24:40.800 --> 00:24:43.800]  將新靈放在你們裏面
[00:24:43.800 --> 00:24:46.920]  又從你們的肉體中除掉石心
[00:24:46.920 --> 00:24:49.000]  賜給你們肉心
[00:24:49.000 --> 00:24:52.560]  我必將我的靈放在你們裏面
[00:24:52.560 --> 00:24:55.120]  使你們順從我的律例
[00:24:55.120 --> 00:24:58.080]  謹守遵行我的典章」
[00:24:58.080 --> 00:24:59.760]  這個「新心」
[00:24:59.760 --> 00:25:00.680]  「新靈」
[00:25:00.680 --> 00:25:02.880]  這個「新」字
[00:25:02.880 --> 00:25:03.880]  Chadish
[00:25:03.880 --> 00:25:05.640]  其實就是《以塞俠書》
[00:25:05.640 --> 00:25:08.200]  那個「新事」的「新」
[00:25:08.200 --> 00:25:09.440]  原來
[00:25:09.440 --> 00:25:09.960]  很有趣
[00:25:09.960 --> 00:25:12.680]  這個「新靈」就是「聖靈」
[00:25:12.680 --> 00:25:14.320]  「聖靈」代表什麼
[00:25:14.320 --> 00:25:16.920]  就是剛纔《以塞俠書》裏面所說的
[00:25:16.920 --> 00:25:19.640]  「開道路 開江河」
[00:25:19.640 --> 00:25:22.040]  原來是指向着「聖靈」
[00:25:22.040 --> 00:25:24.280]  神要根本解決這個問題
[00:25:24.280 --> 00:25:27.000]  但是超乎當時的人的想象
[00:25:27.000 --> 00:25:30.120]  他們想着都是帶我回到家鄉
[00:25:30.120 --> 00:25:31.160]  帶我回到國家
[00:25:31.160 --> 00:25:32.200]  不是的
[00:25:32.200 --> 00:25:34.640]  神要根本解決這個問題
[00:25:34.640 --> 00:25:36.120]  超自然地解決這個問題
[00:25:36.120 --> 00:25:39.000]  超乎你想象地解決這個問題
[00:25:39.000 --> 00:25:41.320]  並不是我帶你回到家鄉的問題
[00:25:41.320 --> 00:25:44.560]  而是我要根本更新你的生命的問題
[00:25:44.560 --> 00:25:46.240]  所以神賜下「聖靈」
[00:25:46.240 --> 00:25:49.320]  所以這個「開道路 開江河」
[00:25:49.320 --> 00:25:50.960]  是直接指向
[00:25:50.960 --> 00:25:52.720]  神有更多的東西
[00:25:52.720 --> 00:25:53.960]  更厲害的東西
[00:25:53.960 --> 00:25:55.000]  更好的東西
[00:25:55.000 --> 00:25:57.480]  更厲害的東西要給你
[00:25:57.480 --> 00:25:58.400]  爲什麼我說
[00:25:58.400 --> 00:26:00.680]  「聖靈」是「開江河 開道路」呢
[00:26:00.680 --> 00:26:01.880]  你看看新約
[00:26:01.880 --> 00:26:03.760]  《約翰福音》第七章
[00:26:03.760 --> 00:26:05.360]  38至39節
[00:26:05.360 --> 00:26:06.040]  我們一起讀
[00:26:06.040 --> 00:26:07.120]  1、2、3
[00:26:07.120 --> 00:26:10.240]  「信我的人就如經上所說
[00:26:10.240 --> 00:26:14.240]  從他福中要流出活水江河來
[00:26:14.240 --> 00:26:16.320]  耶穌者話是指着
[00:26:16.320 --> 00:26:19.760]  信他的人要受聖靈說的
[00:26:19.760 --> 00:26:22.200]  那時還沒有賜下聖靈來
[00:26:22.200 --> 00:26:25.440]  因爲耶穌尚未得着榮耀」
[00:26:25.440 --> 00:26:27.240]  耶穌還沒釘十字架
[00:26:27.240 --> 00:26:29.240]  耶穌釘十字架復活的時候
[00:26:29.240 --> 00:26:31.360]  祂說天上地下所有權柄都歸我
[00:26:31.360 --> 00:26:32.320]  所以
[00:26:32.320 --> 00:26:34.000]  「聖靈」
[00:26:34.000 --> 00:26:35.800]  「聖靈」原來是江河
[00:26:35.800 --> 00:26:38.560]  「活水江河」是指向聖靈
[00:26:38.560 --> 00:26:44.960]  原來以冊書所說的「開江河」是指聖靈
[00:26:44.960 --> 00:26:48.160]  這個「活水江河」在我們生命上湧流
[00:26:48.160 --> 00:26:50.800]  我們再看《約翰福音》第十四章
[00:26:50.800 --> 00:26:51.400]  六節
[00:26:51.400 --> 00:26:51.920]  我們一起讀
[00:26:51.920 --> 00:26:52.880]  1、2、3
[00:26:52.880 --> 00:26:57.440]  「耶穌說:我就是道路、真理、生命
[00:26:57.440 --> 00:26:59.240]  若不借着我
[00:26:59.240 --> 00:27:02.320]  沒有人能到乎那裏」
[00:27:02.320 --> 00:27:03.080]  耶穌在說什麼
[00:27:03.080 --> 00:27:05.240]  耶穌要藉着聖靈
[00:27:05.240 --> 00:27:07.280]  帶我們去到神的面前
[00:27:07.280 --> 00:27:09.960]  所以耶穌要藉着聖靈
[00:27:09.960 --> 00:27:11.400]  這條道路
[00:27:11.400 --> 00:27:13.480]  將我們帶到神的面前
[00:27:13.480 --> 00:27:15.480]  神會更新我們的心思念
[00:27:15.480 --> 00:27:17.640]  打開我們的屬靈眼睛
[00:27:17.640 --> 00:27:19.600]  讓我們見到神的真實
[00:27:19.600 --> 00:27:21.240]  當你經歷到神的真實
[00:27:21.240 --> 00:27:24.200]  你就有那種能力去真真正正跟隨神
[00:27:24.200 --> 00:27:26.000]  所以今天聖靈要和我們說
[00:27:26.000 --> 00:27:27.560]  不要失望
[00:27:27.560 --> 00:27:29.000]  不要放棄
[00:27:29.000 --> 00:27:30.720]  因爲神要爲我們開道路
[00:27:30.720 --> 00:27:31.640]  做新事
[00:27:31.640 --> 00:27:33.920]  而這些新事是超過我們所想
[00:27:33.920 --> 00:27:36.480]  超乎我們的想象
[00:27:36.480 --> 00:27:38.920]  最近我收到WhatsApp
[00:27:38.920 --> 00:27:42.320]  有位弟兄跟我分享一個見證
[00:27:42.320 --> 00:27:46.600]  其實這位弟兄已經離開了教會一段日子
[00:27:46.600 --> 00:27:47.440]  我不知道什麼原因
[00:27:47.440 --> 00:27:51.440]  可能有很多他自己生命的原因
[00:27:51.440 --> 00:27:54.320]  有很多其他客觀的原因都不一定
[00:27:54.320 --> 00:27:55.400]  但很有趣
[00:27:55.400 --> 00:27:58.640]  神是用超乎他所想
[00:27:58.640 --> 00:28:01.240]  超乎我們想象的方法
[00:28:01.240 --> 00:28:04.520]  去幫助他重新再一次建立
[00:28:04.520 --> 00:28:06.280]  讓他見到神的真實
[00:28:06.280 --> 00:28:07.840]  真的超乎他所想
[00:28:07.840 --> 00:28:09.560]  怎麼發生呢
[00:28:09.560 --> 00:28:10.600]  有一天早上
[00:28:10.600 --> 00:28:13.040]  當他睡得朦朦朧朧
[00:28:13.040 --> 00:28:14.520]  半夢半醒
[00:28:14.520 --> 00:28:15.440]  早上五點鐘
[00:28:15.440 --> 00:28:17.080]  我相信
[00:28:17.080 --> 00:28:18.000]  這裏有很多等級節目
[00:28:18.000 --> 00:28:21.240]  我們在崇拜的等級節目
[00:28:21.240 --> 00:28:25.320]  五點鐘應該是你睡得最臨的時候
[00:28:25.320 --> 00:28:26.440]  還沒醒的時候
[00:28:26.440 --> 00:28:29.040]  除非你去晨運
[00:28:29.040 --> 00:28:29.720]  朦朦朧朧
[00:28:29.720 --> 00:28:31.160]  半夢半醒
[00:28:31.160 --> 00:28:33.520]  他無意中把手
[00:28:33.520 --> 00:28:37.080]  在周圍找可能轉轉反轉
[00:28:37.080 --> 00:28:38.920]  在周圍找
[00:28:38.920 --> 00:28:40.480]  碰到他的手機
[00:28:40.480 --> 00:28:43.120]  他的手機有同幅apps
[00:28:43.120 --> 00:28:44.360]  同幅apps
[00:28:44.360 --> 00:28:45.720]  又不知道爲什麼
[00:28:45.720 --> 00:28:48.160]  我現在都不明白爲什麼可以按這麼多按鈕
[00:28:48.160 --> 00:28:49.200]  就是
[00:28:49.200 --> 00:28:51.080]  找到app
[00:28:51.080 --> 00:28:52.160]  按進去
[00:28:52.160 --> 00:28:53.920]  不知爲什麼又按到
[00:28:53.920 --> 00:28:55.600]  港渡重溫
[00:28:55.600 --> 00:29:00.360]  港渡重溫傻傻的按了
[00:29:00.360 --> 00:29:02.000]  港渡重溫裏面
[00:29:02.000 --> 00:29:04.240]  其中一篇我講的道
[00:29:04.240 --> 00:29:06.400]  播出來他一路聽
[00:29:06.400 --> 00:29:10.200]  後來威帝兄找回2018年
[00:29:10.200 --> 00:29:11.880]  10月27日
[00:29:11.880 --> 00:29:16.680]  我講的成爲僞新真門徒的道里面
[00:29:16.680 --> 00:29:19.200]  他一路聽的時候
[00:29:19.200 --> 00:29:21.160]  他可能沒有聽到其他
[00:29:21.160 --> 00:29:22.960]  不放在心裏面
[00:29:22.960 --> 00:29:24.600]  但是有句話
[00:29:24.600 --> 00:29:26.840]  他不知爲什麼放在心裏面
[00:29:26.840 --> 00:29:28.440]  就是什麼呢
[00:29:28.440 --> 00:29:30.800]  我當時講過什麼呢
[00:29:30.800 --> 00:29:31.680]  我當時說
[00:29:31.680 --> 00:29:34.200]  你不需要花很多時間
[00:29:34.200 --> 00:29:36.400]  你不需要預備很多東西
[00:29:36.400 --> 00:29:38.320]  你都可以向人傳福音的
[00:29:38.320 --> 00:29:40.760]  你只要勇敢、憑信心
[00:29:40.760 --> 00:29:42.200]  你問那位
[00:29:42.200 --> 00:29:43.640]  你願不願意信耶穌
[00:29:43.640 --> 00:29:45.720]  如果聖靈在那裏工作
[00:29:45.720 --> 00:29:47.480]  他就會信耶穌的了
[00:29:47.480 --> 00:29:49.600]  我都不太記得我講過這些東西
[00:29:49.600 --> 00:29:50.520]  他
[00:29:50.520 --> 00:29:51.160]  他就
[00:29:51.160 --> 00:29:53.440]  不知爲什麼那一刻聖靈去觸動他
[00:29:53.440 --> 00:29:55.480]  將那句話
[00:29:55.480 --> 00:29:57.640]  就放在心裏面
[00:29:57.640 --> 00:30:01.240]  那天是凌晨5點多
[00:30:01.240 --> 00:30:02.960]  那天的下午
[00:30:02.960 --> 00:30:05.760]  他就陪他爸爸去醫院覆塵
[00:30:05.760 --> 00:30:09.400]  他爸爸對那間覆塵醫院印象非常之深刻
[00:30:09.400 --> 00:30:09.800]  爲什麼呢
[00:30:09.800 --> 00:30:14.120]  因爲他覺得醫生、護士、保安員
[00:30:14.120 --> 00:30:15.760]  開車的那位姐姐
[00:30:15.760 --> 00:30:19.160]  都對每一位的病人
[00:30:19.160 --> 00:30:20.880]  很關心的
[00:30:20.880 --> 00:30:21.960]  那天
[00:30:21.960 --> 00:30:23.200]  那一段時間他去覆塵
[00:30:23.200 --> 00:30:24.560]  他的印象非常好
[00:30:24.560 --> 00:30:26.280]  不斷地贊這間醫院
[00:30:26.280 --> 00:30:28.200]  那天覆塵完也是這樣贊
[00:30:28.200 --> 00:30:29.840]  他說哎呀
[00:30:29.840 --> 00:30:31.880]  爲什麼這間醫院
[00:30:31.880 --> 00:30:34.040]  那些工作人員
[00:30:34.040 --> 00:30:37.240]  對所有病人都這麼好呢
[00:30:37.240 --> 00:30:38.640]  那位弟兄就直接回答他
[00:30:38.640 --> 00:30:39.800]  哎呀爸爸
[00:30:39.800 --> 00:30:42.240]  這間是基督教醫院來的
[00:30:42.240 --> 00:30:43.680]  基督信仰
[00:30:43.680 --> 00:30:45.440]  是很好的
[00:30:45.440 --> 00:30:47.080]  講完這些話
[00:30:47.080 --> 00:30:49.680]  就靜默了一段時間
[00:30:49.680 --> 00:30:50.800]  不容易
[00:30:50.800 --> 00:30:53.160]  不知怎樣
[00:30:53.160 --> 00:30:54.040]  但很奇怪
[00:30:54.040 --> 00:30:56.120]  就是在靜默的時候
[00:30:56.120 --> 00:30:59.920]  聖靈就讓他記得起那句話
[00:30:59.920 --> 00:31:01.040]  於是
[00:31:01.040 --> 00:31:03.080]  不知道聖靈感動他們什麼
[00:31:03.080 --> 00:31:04.520]  他就鼓起勇氣
[00:31:04.520 --> 00:31:06.160]  就問爸爸
[00:31:06.160 --> 00:31:06.960]  爸爸
[00:31:06.960 --> 00:31:08.680]  既然
[00:31:08.680 --> 00:31:10.400]  基督信仰這麼好
[00:31:10.400 --> 00:31:12.400]  你想不想信耶穌啊
[00:31:12.400 --> 00:31:13.720]  他沒有想過
[00:31:13.720 --> 00:31:14.640]  講完這些話
[00:31:14.640 --> 00:31:17.720]  他爸爸不單止沒有撐着
[00:31:17.720 --> 00:31:19.280]  並且很快地回應
[00:31:19.280 --> 00:31:20.160]  好啊
[00:31:20.160 --> 00:31:21.480]  我想信耶穌啊
[00:31:21.480 --> 00:31:23.600]  於是這位弟兄就在街上
[00:31:23.600 --> 00:31:26.320]  就和他決志信耶穌
[00:31:26.320 --> 00:31:27.720]  他祈完妒之後
[00:31:27.720 --> 00:31:28.360]  他爸爸就說
[00:31:28.360 --> 00:31:30.000]  哎呀不知爲什麼
[00:31:30.000 --> 00:31:32.520]  我們祈完妒
[00:31:32.520 --> 00:31:33.640]  接受耶穌的時候
[00:31:33.640 --> 00:31:35.520]  我整個人都放鬆了
[00:31:35.520 --> 00:31:37.720]  現在很平安
[00:31:37.720 --> 00:31:39.000]  他講完這些話
[00:31:39.000 --> 00:31:42.000]  他媽媽就在停車場那裏
[00:31:42.000 --> 00:31:43.240]  正在走過來
[00:31:43.240 --> 00:31:45.360]  他爸爸一見到媽媽
[00:31:45.360 --> 00:31:46.000]  就和她說
[00:31:46.000 --> 00:31:47.000]  喂
[00:31:47.000 --> 00:31:48.320]  我剛剛信了耶穌
[00:31:48.320 --> 00:31:49.600]  你也跟我一起信
[00:31:49.600 --> 00:31:52.000]  信耶穌一定好的
[00:31:52.000 --> 00:31:54.680]  他媽媽就沒有想過他講這句話
[00:31:54.680 --> 00:31:56.440]  有點措手不及
[00:31:56.440 --> 00:31:57.800]  正在猶豫的時候
[00:31:57.800 --> 00:32:00.160]  這位弟兄又被盛年感動了
[00:32:00.160 --> 00:32:00.720]  他說媽媽
[00:32:00.720 --> 00:32:03.120]  不如你也信耶穌吧
[00:32:03.120 --> 00:32:04.600]  好不好啊
[00:32:04.600 --> 00:32:05.840]  他沒有想過他媽媽
