
[00:00:00.000 --> 00:00:03.220]  每逢這些聖誕的慶祝會
[00:21:14.140 --> 00:21:18.140]  這是謙卑的榜樣
[00:21:18.140 --> 00:21:22.140]  榮耀的君王
[00:21:22.140 --> 00:21:25.140]  選擇一個這麼卑微的出生
[00:21:25.140 --> 00:21:29.140]  是一個謙卑的榜樣
[00:21:29.140 --> 00:21:34.140]  餓在馬槽裡
[00:21:34.140 --> 00:21:36.140]  不單是謙卑的榜樣
[00:21:36.140 --> 00:21:38.140]  背後表示
[00:21:38.140 --> 00:21:40.140]  神對我們世人
[00:21:40.140 --> 00:21:43.140]  對我們無比的大愛和接納
[00:21:43.140 --> 00:21:45.140]  你想想
[00:21:45.140 --> 00:21:47.140]  馬房裡
[00:21:47.140 --> 00:21:49.140]  馬槽裡
[00:21:49.140 --> 00:21:51.140]  是很不衛生的
[00:21:51.140 --> 00:21:54.140]  還有很大的氣味
[00:21:54.140 --> 00:21:58.140]  耶穌要忍受這些
[00:21:58.140 --> 00:22:01.140]  這也是預表這位神子耶穌
[00:22:01.140 --> 00:22:06.140]  他將來或一直都要忍受
[00:22:06.140 --> 00:22:09.140]  世人的罪惡
[00:22:09.140 --> 00:22:11.140]  他來到這個世界上
[00:22:11.140 --> 00:22:13.140]  世人卻拒絕他
[00:22:13.140 --> 00:22:15.140]  頂撞他
[00:22:15.140 --> 00:22:20.140]  但他卻甘願為我們的罪惡
[00:22:20.140 --> 00:22:22.140]  釘死在十字架上
[00:22:22.140 --> 00:22:24.140]  待我們死
[00:22:24.140 --> 00:22:27.140]  你說
[00:22:27.140 --> 00:22:30.140]  神對我們世人的愛
[00:22:30.140 --> 00:22:32.140]  和接納
[00:22:32.140 --> 00:22:34.140]  是多麼的大
[00:22:34.140 --> 00:22:36.140]  是否極大無比
[00:22:36.140 --> 00:22:38.140]  的確是
[00:22:38.140 --> 00:22:41.140]  所以我們要非常珍惜
[00:22:41.140 --> 00:22:43.140]  神的愛
[00:22:43.140 --> 00:22:45.140]  和他的接納
[00:22:45.140 --> 00:22:47.140]  要曉得感恩
[00:22:59.140 --> 00:23:02.140]  臥在馬槽裡還有另一層的意義
[00:23:02.140 --> 00:23:08.140]  就是謙卑的人才可以找到他
[00:23:08.140 --> 00:23:11.140]  我們可以想像
[00:23:11.140 --> 00:23:13.140]  那些牧羊人為什麼可以找到他
[00:23:13.140 --> 00:23:16.140]  因為他們肯謙卑
[00:23:16.140 --> 00:23:17.140]  去屈就
[00:23:17.140 --> 00:23:18.140]  去找
[00:23:18.140 --> 00:23:23.140]  當他們見到馬槽的時候
[00:23:23.140 --> 00:23:24.140]  他們就認得
[00:23:24.140 --> 00:23:28.140]  救主臥在馬槽裡
[00:23:28.140 --> 00:23:30.140]  就是這個初生的嬰兒
[00:23:30.140 --> 00:23:56.140]  當他們聽到天使的報信
[00:23:56.140 --> 00:23:58.140]  他們相信
[00:23:58.140 --> 00:24:00.140]  他們去尋找
[00:24:00.140 --> 00:24:02.140]  他們去敬拜
[00:24:02.140 --> 00:24:05.140]  他們就找到救主
[00:24:05.140 --> 00:24:07.140]  他們得到神的救恩
[00:24:07.140 --> 00:24:13.140]  今天這一段聖經
[00:24:13.140 --> 00:24:15.140]  特別是
[00:24:15.140 --> 00:24:18.140]  救主降生臥在馬槽裡
[00:24:18.140 --> 00:24:20.140]  對我們的提醒
[00:24:20.140 --> 00:24:22.140]  就是說
[00:24:22.140 --> 00:24:26.140]  我們要學耶穌基督謙卑的榜樣
[00:24:26.140 --> 00:24:30.140]  我們要感謝
[00:24:30.140 --> 00:24:33.140]  祂對我們世人無限的愛和接納
[00:24:33.140 --> 00:24:38.140]  但是我們也必須謙卑下來
[00:24:38.140 --> 00:24:40.140]  肯去尋求祂
[00:24:40.140 --> 00:24:42.140]  去敬拜祂
[00:24:42.140 --> 00:24:44.140]  接納祂
[00:24:44.140 --> 00:24:49.140]  我們才可以得到祂的救恩
[00:24:49.140 --> 00:24:51.140]  得到祂的賜福
[00:24:52.140 --> 00:24:54.140]  我們要珍惜神的愛
[00:24:54.140 --> 00:24:57.140]  最後我和大家一起去讀
[00:24:57.140 --> 00:24:59.140]  詩篇四十篇
[00:24:59.140 --> 00:25:01.140]  第十六節作為結束
[00:25:01.140 --> 00:25:06.140]  願一切尋求祢的
[00:25:06.140 --> 00:25:08.140]  因祢高興歡喜
[00:25:08.140 --> 00:25:11.140]  願那些喜愛祢救恩的
[00:25:11.140 --> 00:25:14.140]  常說當尊耶和華偉大
[00:25:14.140 --> 00:25:16.140]  我們一起祈禱
[00:25:16.140 --> 00:25:20.140]  親愛的天父
[00:25:20.140 --> 00:25:22.140]  我們多謝祢拆敗祢的獨生兒子
[00:25:22.140 --> 00:25:25.140]  耶穌基督降生成人
[00:25:25.140 --> 00:25:27.140]  來到這個世界上
[00:25:27.140 --> 00:25:29.140]  和我們世人一起活著
[00:25:29.140 --> 00:25:31.140]  多謝祢
[00:25:31.140 --> 00:25:34.140]  多謝主耶穌為我們的罪惡
[00:25:34.140 --> 00:25:36.140]  釘死在十字架上
[00:25:36.140 --> 00:25:38.140]  多謝主耶穌呼召我們
[00:25:38.140 --> 00:25:40.140]  作門徒
[00:25:40.140 --> 00:25:42.140]  將救恩賜給我們
[00:25:42.140 --> 00:25:45.140]  但願我們能夠珍惜神的愛和接納
[00:25:45.140 --> 00:25:47.140]  願我們能夠做一個
[00:25:47.140 --> 00:25:49.140]  主所喜悅的門徒
[00:25:49.140 --> 00:25:51.140]  在生活裏能夠榮耀祂
[00:25:51.140 --> 00:25:53.140]  我們感謝讚美祢
[00:25:53.140 --> 00:25:55.140]  我們這樣祈禱奉耶穌基督的聖名
