
[00:00:00.000 --> 00:00:02.000]  (主席) 聽姊妹早晨
[00:22:17.000 --> 00:22:19.000]  但我會永遠感謝你
[00:22:19.000 --> 00:22:22.000]  我有個不情之請
[00:22:22.000 --> 00:22:24.000]  請你照顧我的兒子
[00:22:24.000 --> 00:22:29.000]  讓他脫離無知和貧窮的環境
[00:22:29.000 --> 00:22:32.000]  讓他從小就接受良好的教育
[00:22:32.000 --> 00:22:36.000]  求求你幫他成為一個有教養的人
[00:22:36.000 --> 00:22:39.000]  再不要讓他像我這樣
[00:22:39.000 --> 00:22:43.000]  糊里糊塗的浪費了一生
[00:22:43.000 --> 00:22:46.000]  律師的兒子就問爸爸
[00:22:46.000 --> 00:22:49.000]  最後他怎樣幫這個小孩
[00:22:49.000 --> 00:22:54.000]  律師說我收養了他
[00:22:54.000 --> 00:22:57.000]  那一刻晴天霹靂
[00:22:57.000 --> 00:23:01.000]  原來他叫了十幾年的爸爸這個人
[00:23:01.000 --> 00:23:06.000]  竟然是令他親生爸爸死了的劊子手
[00:23:06.000 --> 00:23:08.000]  這個男孩跳起來
[00:23:08.000 --> 00:23:10.000]  他望著懸崖
[00:23:10.000 --> 00:23:12.000]  望著律師的背影
[00:23:12.000 --> 00:23:15.000]  他只要伸手輕輕一推
[00:23:15.000 --> 00:23:19.000]  就可以令律師粉身碎骨
[00:23:19.000 --> 00:23:22.000]  他的心裡面在掙扎
[00:23:22.000 --> 00:23:24.000]  他想到自己親生的爸爸
[00:23:24.000 --> 00:23:27.000]  已經寬恕了判他死刑的人
[00:23:27.000 --> 00:23:29.000]  坐在懸崖邊
[00:23:29.000 --> 00:23:31.000]  這個是一個好人
[00:23:31.000 --> 00:23:34.000]  他對他自己判人死刑的事
[00:23:34.000 --> 00:23:37.000]  始終是耿耿於懷
[00:23:37.000 --> 00:23:40.000]  雖然他親生爸爸悔改之後
[00:23:40.000 --> 00:23:42.000]  仍然被處決
[00:23:42.000 --> 00:23:46.000]  但是他也無權再犯這種錯誤
[00:23:46.000 --> 00:23:49.000]  如果他親生的父親在場
[00:23:49.000 --> 00:23:52.000]  會希望自己怎樣做呢?
[00:23:52.000 --> 00:23:55.000]  終於他蹲下
[00:23:55.000 --> 00:23:59.000]  輕輕細細聲地跟律師說
[00:23:59.000 --> 00:24:02.000]  爸爸 天就快發黑了
[00:24:02.000 --> 00:24:06.000]  我們回去吧 媽媽在等我們
[00:24:06.000 --> 00:24:08.000]  律師站起來
[00:24:08.000 --> 00:24:11.000]  他眼角裡有一些淚水
[00:24:11.000 --> 00:24:14.000]  兒子啊 多謝你
[00:24:14.000 --> 00:24:18.000]  我沒想到你這麼快就會原諒我
[00:24:18.000 --> 00:24:23.000]  兒子流著淚這樣去應他
[00:24:23.000 --> 00:24:25.000]  爸爸 我是你的兒子
[00:24:25.000 --> 00:24:29.000]  多謝你將我養大成人
[00:24:29.000 --> 00:24:31.000]  突然之間這個男孩
[00:24:31.000 --> 00:24:33.000]  他好像覺得自己高大了
[00:24:33.000 --> 00:24:37.000]  強壯了 而且已經長大了
[00:24:37.000 --> 00:24:39.000]  因為只有成熟的人
[00:24:39.000 --> 00:24:42.000]  才會懂得寬恕其他人
[00:24:42.000 --> 00:24:45.000]  才能夠享受到寬恕以後
[00:24:45.000 --> 00:24:48.000]  帶來的平安喜樂
[00:24:48.000 --> 00:24:51.000]  這個好像是一個很美滿的故事
[00:24:51.000 --> 00:24:56.000]  但是裡面是充滿了多年的掙扎
[00:24:56.000 --> 00:25:01.000]  父親他後悔 他悔改 他有行動
[00:25:01.000 --> 00:25:05.000]  而且他將這件事情去展示
[00:25:05.000 --> 00:25:10.000]  去揭示出來 去承擔責任
[00:25:10.000 --> 00:25:13.000]  兒子他學會了寬恕
[00:25:13.000 --> 00:25:17.000]  弟兄姊妹 當社會不斷地改變
[00:25:17.000 --> 00:25:20.000]  眼前的情況都不似預期
[00:25:20.000 --> 00:25:22.000]  疫情好像看不到終結
[00:25:22.000 --> 00:25:24.000]  我們都被攪動
[00:25:24.000 --> 00:25:27.000]  我們每一個生活環境
[00:25:27.000 --> 00:25:29.000]  一切一切的事情
[00:25:29.000 --> 00:25:33.000]  都挑戰我們回到信仰最基本的元素
[00:25:33.000 --> 00:25:37.000]  是耶穌基督他首先寬恕我們
[00:25:37.000 --> 00:25:39.000]  在我們還沒醒 還沒認識他
[00:25:39.000 --> 00:25:41.000]  什麼都不知道的時候
[00:25:41.000 --> 00:25:44.000]  他早已經為我們受苦受死
[00:25:44.000 --> 00:25:48.000]  他一點都不像人所想像的尼賽亞
[00:25:48.000 --> 00:25:54.000]  但是他就承受了超乎人能夠想像的事情
[00:25:54.000 --> 00:25:57.000]  我相信在建政這麼多年
[00:25:57.000 --> 00:25:59.000]  我們都聽不少的道理
[00:25:59.000 --> 00:26:01.000]  其實上帝的心意
[00:26:01.000 --> 00:26:04.000]  我們心底裡是知道的
[00:26:04.000 --> 00:26:08.000]  而且無論環境有多不如期
[00:26:08.000 --> 00:26:11.000]  我們知道上帝仍然掌權
[00:26:11.000 --> 00:26:16.000]  我相信隨時都能夠有突然的逆轉
[00:26:16.000 --> 00:26:21.000]  他可以給我們有超乎想像的發展和結局
[00:26:21.000 --> 00:26:24.000]  願意困難和變化
[00:26:24.000 --> 00:26:27.000]  成為我們跟隨耶穌更大的動力
[00:26:27.000 --> 00:26:30.000]  讓他可以開闊我們的眼界
[00:26:30.000 --> 00:26:33.000]  無論你今天面對的是什麼樣的境況
[00:26:33.000 --> 00:26:35.000]  我們身處什麼樣的地方
[00:26:35.000 --> 00:26:37.000]  我們能夠充滿盼望
[00:26:37.000 --> 00:26:40.000]  來跟他活出上帝的教導
[00:26:40.000 --> 00:26:43.000]  讓我們同心討好
[00:26:43.000 --> 00:26:45.000]  天父我們感謝你
[00:26:45.000 --> 00:26:49.000]  你是那位獨行其事的上帝
[00:26:49.000 --> 00:26:53.000]  你的意念是遠遠超乎我們的意念
[00:26:53.000 --> 00:26:56.000]  在我們今天所面對的生活處境
[00:26:56.000 --> 00:26:58.000]  大大小小的事情當中
[00:26:58.000 --> 00:27:01.000]  我們都願意能夠認定你
[00:27:01.000 --> 00:27:05.000]  你就在我們當中引導帶領我們
[00:27:05.000 --> 00:27:09.000]  幫助我們不單止學習你的話語
[00:27:09.000 --> 00:27:12.000]  讓我們在我們的行事為人當中
[00:27:12.000 --> 00:27:14.000]  我們真的能夠落實
[00:27:14.000 --> 00:27:16.000]  能夠經歷你
[00:27:16.000 --> 00:27:18.000]  能夠實踐你的教導
[00:27:18.000 --> 00:27:19.000]  我們多謝你
[00:27:19.000 --> 00:27:22.000]  我們祈禱奉耶穌基督得勝的名球
[00:27:22.000 --> 00:27:23.000]  阿門
