
[00:00:00.000 --> 00:00:07.200]  各位弟兄姊妹,我們開始的時候,我們一起低頭祈禱
[00:28:16.000 --> 00:28:21.000]  你會發覺五章到七章主要是說姦淫的事
[00:28:21.000 --> 00:28:24.000]  但不知為何當中夾雜了
[00:28:24.000 --> 00:28:29.000]  叫你不要跟朋友作保,借錢不要幫他做擔保
[00:28:29.000 --> 00:28:36.000]  不要偷懶,要看藝,或者惡人有什麼報
[00:28:36.000 --> 00:28:40.000]  不知為何,然後又說姦淫的事
[00:28:40.000 --> 00:28:44.000]  究竟這裏的內容有什麼關連呢?
[00:28:45.000 --> 00:28:50.000]  我們去看,為何不要跟人作保呢?
[00:28:50.000 --> 00:28:55.000]  因為在教導中,如果你跟人作保
[00:28:55.000 --> 00:28:58.000]  你立刻在漏夜要跟他講
[00:28:58.000 --> 00:29:03.000]  令他懇求你的朋友將關係脫離
[00:29:03.000 --> 00:29:07.000]  不要做擔保,取消承諾
[00:29:07.000 --> 00:29:10.000]  為何不要懶惰呢?
[00:29:10.000 --> 00:29:13.000]  懶惰時,貧窮可能突然來到
[00:29:14.000 --> 00:29:17.000]  當中這兩章都講迫切的事
[00:29:17.000 --> 00:29:20.000]  到六章十二到十五節
[00:29:20.000 --> 00:29:26.000]  主題是為做惡的受報
[00:29:26.000 --> 00:29:29.000]  經文是這樣說,我再讀給大家聽
[00:29:29.000 --> 00:29:33.000]  無賴的惡徒行動,用乖癖的口
[00:29:33.000 --> 00:29:37.000]  用眼全神,用腳示意,用指點畫
[00:29:37.000 --> 00:29:41.000]  心中乖癖,常設惡謀,佈散紛爭
[00:29:42.000 --> 00:29:44.000]  所以災難必忽然臨到他身
[00:29:44.000 --> 00:29:48.000]  他必傾乞敗壞,無法可治
[00:29:48.000 --> 00:29:52.000]  這段經文跟剛才讀的經文很相似吧?
[00:29:52.000 --> 00:29:57.000]  講到有眼,有腳,有心
[00:29:57.000 --> 00:30:03.000]  跟上星期講的經文互相呼應
[00:30:03.000 --> 00:30:06.000]  用身體的部分描繪
[00:30:07.000 --> 00:30:13.000]  如果我們看第六章的經文
[00:30:13.000 --> 00:30:17.000]  或者把十二節和十九節一起看
[00:30:17.000 --> 00:30:22.000]  我們會發覺突顯的是十五到十六節
[00:30:22.000 --> 00:30:25.000]  我讀一次給大家聽
[00:30:25.000 --> 00:30:28.000]  災難必忽然臨到他身
[00:30:28.000 --> 00:30:31.000]  他必傾乞敗壞,無法可治
[00:30:32.000 --> 00:30:37.000]  耶和華所恨惡的有六樣,連他心所憎惡的共有七樣
[00:30:37.000 --> 00:30:42.000]  惡人必會遭災難,變得無法可治
[00:30:42.000 --> 00:30:45.000]  因為神是憎惡他們
[00:30:45.000 --> 00:30:48.000]  為何聖經要這樣寫呢?
[00:30:48.000 --> 00:30:51.000]  聖經告訴我們,神憎惡我們的罪
[00:30:51.000 --> 00:30:54.000]  神是要懲罰惡人
[00:30:54.000 --> 00:30:57.000]  但是上帝是否想懲罰我們呢?
[00:30:58.000 --> 00:31:04.000]  上帝希望罪人因為自己的罪可以悔改
[00:31:04.000 --> 00:31:07.000]  而不是想懲罰我們
[00:31:07.000 --> 00:31:10.000]  所以經文多次想跟我們講
[00:31:10.000 --> 00:31:15.000]  如果作惡的時候,災難隨時會臨到
[00:31:15.000 --> 00:31:18.000]  到時你就無法可治
[00:31:18.000 --> 00:31:24.000]  因此經文告訴我們,我們要悔改,不要再遲疑
[00:31:25.000 --> 00:31:30.000]  就像之前講第五章和第七章都講犯奸人的事
[00:31:30.000 --> 00:31:36.000]  一樣,如果犯奸人的可能性的時候
[00:31:36.000 --> 00:31:38.000]  你立即要悔改
[00:31:38.000 --> 00:31:43.000]  因為上帝懲罰來到的時候,沒有辦法救你
[00:31:43.000 --> 00:31:46.000]  在新的一年
[00:31:47.000 --> 00:31:55.000]  我們都希望在謙卑的神人面前
[00:31:55.000 --> 00:31:58.000]  做一個身體檢查
[00:31:58.000 --> 00:32:01.000]  檢視下我們有沒有做事得罪了上帝
[00:32:01.000 --> 00:32:05.000]  我們有沒有用驕傲的眼光去看別人
[00:32:05.000 --> 00:32:07.000]  或者去看自己
[00:32:07.000 --> 00:32:10.000]  我們有沒有有意無意地踩低別人
[00:32:10.000 --> 00:32:12.000]  抬高自己
[00:32:13.000 --> 00:32:17.000]  還是我們謙卑的只是仰望上帝
[00:32:17.000 --> 00:32:21.000]  看見自己真正的身份
[00:32:21.000 --> 00:32:24.000]  我們的身份是被神所愛的兒女
[00:32:24.000 --> 00:32:27.000]  我們不需要跟別人去比較
[00:32:27.000 --> 00:32:31.000]  我們有沒有輕易地經常講謊話
[00:32:31.000 --> 00:32:36.000]  以為不相大雅,卻滿足了自己
[00:32:36.000 --> 00:32:40.000]  令到這個世界都成為芳華的地方
[00:32:41.000 --> 00:32:44.000]  還是我們願意以愛心說誠實話
[00:32:44.000 --> 00:32:51.000]  令到別人藉著我們的生命看見真理呢
[00:32:51.000 --> 00:32:55.000]  我們有沒有流無辜人的血
[00:32:55.000 --> 00:32:57.000]  任意地去傷害別人
[00:32:57.000 --> 00:33:00.000]  而不是以愛相待呢
[00:33:00.000 --> 00:33:03.000]  你的心籌劃的是什麼呢
[00:33:03.000 --> 00:33:05.000]  是害人的詭計
[00:33:05.000 --> 00:33:08.000]  還是祝福人的計劃呢
[00:33:09.000 --> 00:33:12.000]  你每天早上起床第一樣趕著做的是什麼呢
[00:33:12.000 --> 00:33:15.000]  是去行惡還是行善呢
[00:33:15.000 --> 00:33:19.000]  你所說的話是不是真實無偽
[00:33:19.000 --> 00:33:24.000]  還是顛倒是非,陷人於困境裡呢
[00:33:24.000 --> 00:33:27.000]  你的行為是挑撥離間
[00:33:27.000 --> 00:33:31.000]  還是讓人與人建立美好的關係呢
[00:33:31.000 --> 00:33:35.000]  我相信我們每個人都不是一個完全的人
[00:33:35.000 --> 00:33:37.000]  我們都有犯罪的可能
[00:33:38.000 --> 00:33:41.000]  我們都會被撒旦利用
[00:33:41.000 --> 00:33:45.000]  成為他一些不好的器皿
[00:33:45.000 --> 00:33:49.000]  但如果我們是神兒女的時候
[00:33:49.000 --> 00:33:53.000]  聖靈會幫助我們去改過
[00:33:53.000 --> 00:33:58.000]  提摩太后書二章人一節這樣說
[00:33:58.000 --> 00:34:02.000]  人若自竭脫離卑賤的事
[00:34:02.000 --> 00:34:04.000]  就必作貴重的器皿
[00:34:04.000 --> 00:34:06.000]  成為聖潔合乎主用
[00:34:07.000 --> 00:34:09.000]  預備行各樣的善事
[00:34:09.000 --> 00:34:11.000]  今天仍然是新春
[00:34:11.000 --> 00:34:16.000]  我們祝福大家在主裡面成為聖潔合乎主用
[00:34:16.000 --> 00:34:19.000]  又祝福大家福杯滿日
[00:34:19.000 --> 00:34:23.000]  我們的杯承載的都是主的祝福
[00:34:23.000 --> 00:34:27.000]  而又可以將這些祝福跟他人分享
[00:34:27.000 --> 00:34:29.000]  我們一起低頭祈禱
[00:34:29.000 --> 00:34:33.000]  就是天賦我們求主理
[00:34:33.000 --> 00:34:36.000]  讓我們的心敏感於罪
[00:34:37.000 --> 00:34:39.000]  讓我們知道上帝喜悅什麼
[00:34:39.000 --> 00:34:43.000]  而我們又願意去悔改跟隨著
[00:34:43.000 --> 00:34:47.000]  主有很多時候我們真的見得到
[00:34:47.000 --> 00:34:51.000]  我們的群體很多時候有很多不同的問題
[00:34:51.000 --> 00:34:55.000]  或者我們見到很多的東西都是不合意的
[00:34:55.000 --> 00:34:59.000]  但主求祢讓我們懂得怎樣彼此相愛
[00:34:59.000 --> 00:35:02.000]  在教會裡面我們怎樣去保持合一
[00:35:02.000 --> 00:35:04.000]  主因為唯有我們合一
[00:35:05.000 --> 00:35:07.000]  唯有我們彼此相愛
[00:35:07.000 --> 00:35:10.000]  眾人才知道我們是主祢的門徒
[00:35:10.000 --> 00:35:13.000]  眾人才知道歸榮耀給上帝
[00:35:13.000 --> 00:35:18.000]  主就求祢讓我們都成為一個榮耀主的教會
[00:35:18.000 --> 00:35:21.000]  我們這樣禱告奉主耶穌基督得勝的名祈求
