
[00:00:00.000 --> 00:00:02.800]  今早我只有十五分鐘
[00:17:20.200 --> 00:17:24.700]  仁子才是整個故事最核心的東西
[00:17:24.700 --> 00:17:26.000]  為什麼我知道呢?
[00:17:26.000 --> 00:17:28.600]  因為仁子在
[00:17:28.600 --> 00:17:31.500]  《路加福音》第十八章到十九章裡面
[00:17:31.500 --> 00:17:33.500]  出現過三次
[00:17:33.500 --> 00:17:36.500]  在開始、在結束和在中間
[00:17:36.500 --> 00:17:37.900]  所以
[00:17:37.900 --> 00:17:40.600]  第十八章第八節本來應該完結了
[00:17:40.600 --> 00:17:42.000]  但是他加了一句話
[00:17:42.000 --> 00:17:44.900]  他說仁子能在世上找到信嗎?
[00:17:44.900 --> 00:17:46.300]  有沒有人信心呢?
[00:17:46.300 --> 00:17:47.200]  其實是有的
[00:17:47.200 --> 00:17:48.100]  有誰呢?
[00:17:48.100 --> 00:17:50.000]  就是薩蓋
[00:17:50.000 --> 00:17:52.000]  接著最後那句是什麼呢?
[00:17:52.000 --> 00:17:54.500]  仁子要尋找
[00:17:54.500 --> 00:17:57.400]  拯救失散的人
[00:17:57.400 --> 00:17:58.500]  一頭一尾
[00:17:58.500 --> 00:17:59.900]  是吧?前呼後應
[00:17:59.900 --> 00:18:02.900]  但是中間還有一個最重要的
[00:18:02.900 --> 00:18:05.900]  仁子怎麼去拯救失散的人呢?
[00:18:05.900 --> 00:18:08.000]  這個失散的人就是薩蓋
[00:18:08.000 --> 00:18:10.500]  仁子怎麼去拯救他呢?
[00:18:10.500 --> 00:18:11.800]  是上十字架
[00:18:11.800 --> 00:18:13.600]  所以中間有一段
[00:18:13.600 --> 00:18:15.700]  是看我們上耶路撒冷
[00:18:15.700 --> 00:18:18.700]  上耶路撒冷就是去十字架
[00:18:18.700 --> 00:18:20.400]  上耶路撒冷去造王
[00:18:20.400 --> 00:18:21.100]  在哪裡造王?
[00:18:21.100 --> 00:18:22.800]  在十字架上造王
[00:18:22.800 --> 00:18:23.900]  先知所赦的
[00:18:23.900 --> 00:18:25.800]  都要成就在仁子身上
[00:18:25.800 --> 00:18:27.500]  仁子三次的出現
[00:18:27.500 --> 00:18:31.800]  仁子將這段話連貫起來
[00:18:31.800 --> 00:18:34.300]  他要被交給外邦人
[00:18:34.300 --> 00:18:36.700]  要戲弄他、凌辱他
[00:18:36.700 --> 00:18:37.700]  他要殺害他
[00:18:37.700 --> 00:18:39.200]  第三天從世去保護他
[00:18:39.200 --> 00:18:43.400]  這樣才可以拯救到薩蓋
[00:18:43.400 --> 00:18:45.300]  仁子可以去薩蓋家裡
[00:18:45.300 --> 00:18:47.500]  叫他由書箱下來
[00:18:47.500 --> 00:18:50.000]  去他家裡吃飯、去他家裡住
[00:18:50.000 --> 00:18:52.400]  但是要拯救薩蓋的話
[00:18:52.400 --> 00:18:55.300]  仁子不可以只是去他家裡吃飯
[00:18:55.300 --> 00:18:57.800]  要跟他吃飯吃到最後晚餐
[00:18:57.800 --> 00:19:01.000]  要通過最後晚餐上十字架
[00:19:01.000 --> 00:19:04.200]  這樣才可以完結故事
[00:19:04.200 --> 00:19:07.200]  好,我們現在回到最後
[00:19:07.200 --> 00:19:09.000]  公理禱告刑生罪
[00:19:09.000 --> 00:19:10.200]  下一句是什麼呢?
[00:19:10.200 --> 00:19:12.200]  天國救贖不辭言
[00:19:12.200 --> 00:19:13.300]  Amen
[00:19:13.300 --> 00:19:14.700]  怎麼救贖呢?
[00:19:14.700 --> 00:19:17.000]  仁子十架救罪人
[00:19:17.000 --> 00:19:23.500]  這個就是我們新年的揮春
[00:19:23.500 --> 00:19:28.200]  我們來做個祈禱
[00:19:28.200 --> 00:19:31.500]  我們天父,我們多謝你
[00:19:31.500 --> 00:19:34.000]  讓我們在將要過年的時候
[00:19:34.000 --> 00:19:37.100]  可以一起去反思
[00:19:37.100 --> 00:19:41.000]  你偉大的福音
[00:19:41.000 --> 00:19:44.700]  你叫我們常常禱告
[00:19:44.700 --> 00:19:47.600]  不要灰心
[00:19:47.600 --> 00:19:49.900]  當你說這個教導的時候
[00:19:49.900 --> 00:19:52.800]  其實天國已經很近
[00:19:52.800 --> 00:19:53.900]  很近
[00:19:53.900 --> 00:19:56.800]  仁子已經來到世界
[00:19:56.800 --> 00:20:00.400]  他在拯救罪人
[00:20:00.400 --> 00:20:05.400]  他邀請薩蓋下來
[00:20:05.400 --> 00:20:10.400]  邀請他自己進入薩蓋的生命
[00:20:10.400 --> 00:20:14.900]  薩蓋回應,耶穌繼續上路
[00:20:14.900 --> 00:20:17.700]  在耶路撒冷,在十字架上
[00:20:17.700 --> 00:20:22.200]  祂為我們成全了你偉大的救恩
[00:20:22.200 --> 00:20:24.000]  今天我們要繼續禱告
[00:20:24.000 --> 00:20:27.400]  因為耶穌必再來
[00:20:27.400 --> 00:20:29.600]  我們要常常禱告
[00:20:29.600 --> 00:20:31.200]  不可灰心
[00:20:31.200 --> 00:20:34.200]  我們祈求你的天國降臨
[00:20:34.200 --> 00:20:38.000]  我們祈求這個世界的罪人
[00:20:38.000 --> 00:20:42.200]  都轉眼仰望耶穌的十字架
[00:20:42.200 --> 00:20:43.700]  我們盼望我們自己
[00:20:43.700 --> 00:20:45.100]  在新的一年裏面
[00:20:45.100 --> 00:20:47.200]  都好像薩蓋那樣
[00:20:47.200 --> 00:20:50.100]  獻上祂所有的
[00:20:50.100 --> 00:20:52.700]  祂的財富、祂的金錢
[00:20:52.700 --> 00:20:54.800]  祂所擁有的一切
[00:20:54.800 --> 00:20:58.800]  因為天國走私這樣
[00:20:58.800 --> 00:21:02.700]  多謝你為我們成全救贖
[00:21:02.700 --> 00:21:06.300]  求你給我們有力量
[00:21:06.300 --> 00:21:08.100]  帶著喜樂的心
[00:21:08.100 --> 00:21:13.500]  去傳揚你偉大、豐盛的救贖
[00:21:13.500 --> 00:21:14.900]  你的福音
[00:21:14.900 --> 00:21:15.700]  祝福我們
[00:21:15.700 --> 00:21:18.000]  我們祈禱是奉主耶穌基督名寇
[00:21:18.000 --> 00:21:18.600]  阿們
