
[00:00:00.000 --> 00:00:04.900]  那麼今天呢,我們要繼續的看主耶穌祂的禱告。
[00:17:54.300 --> 00:18:00.500]  而且能夠把神的公義把祂啟示出來,
[00:18:00.500 --> 00:18:01.700]  要讓世人知道,
[00:18:01.700 --> 00:18:03.200]  也是讓我們知道,
[00:18:03.200 --> 00:18:07.800]  神為了要讓我們這些罪人能夠得到祂的義,
[00:18:07.800 --> 00:18:12.000]  祂就差祂的獨生的愛子來到這個世界上,
[00:18:12.000 --> 00:18:18.200]  為我或者是說我們這些罪人捨命,
[00:18:18.200 --> 00:18:20.800]  祂被釘死在十字架上,
[00:18:20.800 --> 00:18:23.100]  因為祂完全沒有罪,
[00:18:23.100 --> 00:18:24.300]  所以祂被釘死,
[00:18:24.300 --> 00:18:27.500]  這是一個很想不通的一件事情,
[00:18:27.500 --> 00:18:30.600]  但是主耶穌真的就是在世界上,
[00:18:30.600 --> 00:18:33.200]  有史以來唯一的一個人,
[00:18:33.200 --> 00:18:35.800]  因為沒有罪被判死刑,
[00:18:35.800 --> 00:18:38.200]  被釘在十字架上,
[00:18:38.200 --> 00:18:42.300]  讓我們能夠看見這就是神的愛,
[00:18:42.300 --> 00:18:43.900]  我們看見了神的愛,
[00:18:43.900 --> 00:18:46.600]  我們就能夠回應,
[00:18:46.600 --> 00:18:48.800]  我們先去愛神,
[00:18:48.800 --> 00:18:50.300]  接下去我們會做什麼?
[00:18:50.300 --> 00:18:52.300]  當我們先愛神之後,
[00:18:52.300 --> 00:18:54.800]  我們就會愛我們的弟兄姐妹,
[00:18:54.800 --> 00:18:58.400]  然後我們就會去愛眾人,
[00:18:58.400 --> 00:19:00.100]  這就是主耶穌的禱告,
[00:19:00.100 --> 00:19:01.200]  我們再看,
[00:19:01.200 --> 00:19:02.300]  主耶穌祂的禱告,
[00:19:02.300 --> 00:19:04.100]  祂說我已經,
[00:19:04.100 --> 00:19:06.600]  我還要繼續的啟示,
[00:19:06.600 --> 00:19:08.400]  就是祂讓我們知道,
[00:19:08.400 --> 00:19:09.900]  我們越認識神,
[00:19:09.900 --> 00:19:13.500]  我們就越會明白神的愛,
[00:19:13.500 --> 00:19:16.400]  我們就是透過認識主耶穌,
[00:19:16.400 --> 00:19:19.300]  我們就會越來越認識神,
[00:19:19.300 --> 00:19:22.600]  我們就會越來越明白神的愛,
[00:19:22.600 --> 00:19:25.500]  我們就會越來越愛祂,
[00:19:25.500 --> 00:19:26.900]  我們越愛祂,
[00:19:26.900 --> 00:19:30.000]  我們就會越來越愛我們的弟兄姐妹,
[00:19:30.000 --> 00:19:33.300]  我們也會越來越愛我們的教會,
[00:19:33.300 --> 00:19:36.900]  或者是說基督的教會,
[00:19:36.900 --> 00:19:40.700]  最後我們就會越來越愛眾人,
[00:19:40.700 --> 00:19:45.100]  這就是愛世人的心,
[00:19:45.100 --> 00:19:47.600]  主耶穌在約翰福音第十三章那邊的時候,
[00:19:47.600 --> 00:19:49.400]  祂也告訴祂的門徒,
[00:19:49.400 --> 00:19:52.700]  祂說你們如果彼此相愛,
[00:19:52.700 --> 00:19:56.500]  眾人就因此能夠認出你們是我的門徒,
[00:19:56.500 --> 00:19:59.800]  在這裡如果說門徒彼此相愛,
[00:19:59.800 --> 00:20:04.600]  教會就在眾人面前見證主耶穌是神所差來的,
[00:20:04.600 --> 00:20:07.400]  而且也見證了神的愛,
[00:20:07.400 --> 00:20:13.200]  我們現在在病毒的危機當中,
[00:20:13.200 --> 00:20:17.700]  我們自己看其實是神給教會的機會,
[00:20:17.700 --> 00:20:21.000]  我們中國人常常講說危機危機,
[00:20:21.000 --> 00:20:24.200]  這個在英文有時候很難表達出來,
[00:20:24.200 --> 00:20:25.600]  但是中文很好,
[00:20:25.600 --> 00:20:28.100]  就是在危難當中我們可以看到,
[00:20:28.100 --> 00:20:29.800]  仍舊看到機會,
[00:20:29.800 --> 00:20:30.700]  什麼機會呢?
[00:20:30.700 --> 00:20:36.500]  就是我們藉著這個機會我們能夠彰顯神的愛,
[00:20:36.500 --> 00:20:38.200]  所以弟兄姐妹,
[00:20:38.200 --> 00:20:40.600]  今天我雖然看不見你們,
[00:20:40.600 --> 00:20:42.700]  但是如果你們在看的話,
[00:20:42.700 --> 00:20:44.500]  那我要請你們想一想,
[00:20:44.500 --> 00:20:46.700]  到底我們一個教會,
[00:20:46.700 --> 00:20:48.400]  或者是說我們個人,
[00:20:48.400 --> 00:20:52.900]  我們怎麼樣才能夠彰顯神的愛?
[00:20:52.900 --> 00:20:56.500]  這就是我們看見主耶穌為他的教會禱告,
[00:20:56.500 --> 00:20:57.500]  弟兄姐妹,
[00:20:57.500 --> 00:21:01.500]  聖經上也告訴我們,
[00:21:01.500 --> 00:21:07.200]  主耶穌現在就坐在父的右邊為我們禱告,
[00:21:07.200 --> 00:21:07.800]  弟兄姐妹,
[00:21:07.800 --> 00:21:10.300]  我不知道你想不想要知道,
[00:21:10.300 --> 00:21:14.100]  主耶穌現在他在為什麼事情禱告?
[00:21:14.100 --> 00:21:16.000]  好不好奇?
[00:21:16.000 --> 00:21:17.900]  其實我也很想要知道,
[00:21:17.900 --> 00:21:22.600]  尤其是在這個所謂新肺炎的時期,
[00:21:22.600 --> 00:21:24.500]  我也想要知道,
[00:21:24.500 --> 00:21:27.900]  主耶穌到底他怎麼為我們禱告?
[00:21:27.900 --> 00:21:30.800]  我感謝神今天這一段經文,
[00:21:30.800 --> 00:21:33.400]  給我們開了一個小小的窗口,
[00:21:33.400 --> 00:21:37.900]  讓我們能夠看見主在為他的教會禱告,
[00:21:37.900 --> 00:21:40.200]  也就是為我們禱告,
[00:21:40.200 --> 00:21:42.600]  讓我們能夠看見他的心意,
[00:21:42.600 --> 00:21:44.100]  他要我們知道,
[00:21:44.100 --> 00:21:47.200]  真正的合一是從聽信神的話,
[00:21:47.200 --> 00:21:48.900]  就是聖經開始,
[00:21:48.900 --> 00:21:51.700]  那真正合一的模式是什麼呢?
[00:21:51.700 --> 00:21:54.100]  這個模式是三而一的真神,
[00:21:54.100 --> 00:21:57.300]  聖父、聖子、聖靈之間的合一,
[00:21:57.300 --> 00:21:59.900]  這個合一是在世界上找不到的,
[00:21:59.900 --> 00:22:05.000]  只有三位一體的真神把它顯出來了,
[00:22:05.000 --> 00:22:06.800]  他也要讓我們知道,
[00:22:06.800 --> 00:22:11.400]  合一已經藉著聖靈賜給我們了,
[00:22:11.400 --> 00:22:14.400]  但是我們沒有得著,
[00:22:14.400 --> 00:22:15.900]  我們為什麼沒有得著?
[00:22:15.900 --> 00:22:19.000]  因為我們不能向他完全順服,
[00:22:19.000 --> 00:22:21.400]  所以我們沒有辦法得著,
[00:22:21.400 --> 00:22:24.600]  但是如果說我們願意順服在神的帶領之下,
[00:22:24.600 --> 00:22:28.000]  如果我們願意順服神的話,
[00:22:28.000 --> 00:22:31.200]  我們就會慢慢經歷這個合一,
[00:22:31.200 --> 00:22:35.900]  我們就會慢慢得著這個合一的好處。
[00:22:35.900 --> 00:22:37.400]  在他的禱告當中,
[00:22:37.400 --> 00:22:42.900]  他也讓我們知道教會合一一定會實現的,
[00:22:42.900 --> 00:22:44.500]  在他的禱告裡面,
[00:22:44.500 --> 00:22:47.700]  他也讓我們知道教會合一,
[00:22:47.700 --> 00:22:52.200]  就是教會在這個地上能夠見證這位三而一的真神,
[00:22:52.200 --> 00:22:54.600]  或者是說三位一體的真神,
[00:22:54.600 --> 00:22:58.100]  讓世人知道神就是愛,
[00:22:58.100 --> 00:23:01.000]  讓世人知道神愛世人,
[00:23:01.000 --> 00:23:04.100]  他甘願犧牲他自己唯一的愛子,
[00:23:04.100 --> 00:23:08.000]  為的是讓我們得著神的義。
[00:23:08.000 --> 00:23:09.500]  感謝神啊!
[00:23:09.500 --> 00:23:14.300]  現在我們從新肺炎的疫情看來,
[00:23:14.300 --> 00:23:17.900]  好像是身體上受到侵害,
[00:23:17.900 --> 00:23:23.500]  特別是我們常常在講說70歲以上的人,
[00:23:23.500 --> 00:23:25.100]  如果有肺的問題,
[00:23:25.100 --> 00:23:26.700]  或者是有心臟的問題,
[00:23:26.700 --> 00:23:28.600]  或者是有糖尿病的話,
[00:23:28.600 --> 00:23:32.700]  很容易受到侵害,
[00:23:32.700 --> 00:23:39.500]  但是我們今天聽了主耶穌為教會禱告之後,
[00:23:39.500 --> 00:23:40.400]  我自己是覺得,
[00:23:40.400 --> 00:23:41.700]  我自己在準備的時候,
[00:23:41.700 --> 00:23:43.500]  我也在思想這個問題,
[00:23:43.500 --> 00:23:47.900]  其實對教會來說也是一場屬靈的征戰。
[00:23:47.900 --> 00:23:49.600]  我們回想一下,
[00:23:49.600 --> 00:23:52.600]  在《使徒行傳》第七章開始的時候,
[00:23:52.600 --> 00:23:55.100]  或者是說從第八章開始,
[00:23:55.100 --> 00:23:58.000]  那時候教會全面的受到逼迫,
[00:23:58.000 --> 00:24:03.300]  想想看,那時候的門徒被迫離開他們的家,
[00:24:03.300 --> 00:24:05.200]  分散到各地,
[00:24:05.200 --> 00:24:08.100]  因此也把這個福音,
[00:24:08.100 --> 00:24:10.300]  這個生命之道傳開了。
[00:24:10.300 --> 00:24:13.000]  但是我們想想我們今天的光景,
[00:24:13.000 --> 00:24:15.600]  我們今天受了病毒的逼迫,
[00:24:15.600 --> 00:24:19.700]  我們或許可以說是逼迫,
[00:24:19.700 --> 00:24:23.500]  但是我們沒有被迫離開我們的家,
[00:24:23.500 --> 00:24:24.900]  反而是怎麼樣?
[00:24:24.900 --> 00:24:28.100]  反而我們被迫被圍困在家裡,
[00:24:28.100 --> 00:24:30.400]  就像現在所說的我們被迫,
[00:24:30.400 --> 00:24:34.600]  我們要隔離,或者是social distancing,
[00:24:34.600 --> 00:24:37.700]  那我們想想看,
[00:24:37.700 --> 00:24:41.400]  雖然我們被隔離了,
[00:24:41.400 --> 00:24:43.900]  好像這個social distancing,
[00:24:43.900 --> 00:24:46.600]  但是教會,或者是我們個人,
[00:24:46.600 --> 00:24:49.000]  我們也可以藉著網絡,
[00:24:49.000 --> 00:24:51.500]  把這個生命之道傳開,
[00:24:51.500 --> 00:24:53.100]  我們也藉著網絡,
[00:24:53.100 --> 00:24:56.100]  可以把神的名,見證神的名,
[00:24:56.100 --> 00:24:59.400]  那我們也可以藉著這個網絡,
[00:24:59.400 --> 00:25:02.400]  這個網絡叫做什麼?
[00:25:02.400 --> 00:25:05.100]  WWW,對不對?
[00:25:05.100 --> 00:25:06.800]  W代表什麼?
[00:25:06.800 --> 00:25:14.300]  The World Wide Web,對不對?
[00:25:14.300 --> 00:25:17.000]  這個World Wide Web很厲害,
[00:25:17.000 --> 00:25:20.100]  一網把全世界所有的人都打進了,
[00:25:20.100 --> 00:25:24.400]  那現在藉著這個新肺炎的病毒,
[00:25:24.400 --> 00:25:26.500]  弟兄姊妹,我們思想一下,
[00:25:26.500 --> 00:25:29.800]  我們也可以藉著這個WWW,
[00:25:29.800 --> 00:25:32.200]  我們把福音的網,
[00:25:32.200 --> 00:25:35.900]  能夠撒在更多人的身處,
[00:25:35.900 --> 00:25:38.900]  特別是在我們當中有很多學電腦專業的,
[00:25:38.900 --> 00:25:40.600]  過去有很多弟兄姊妹就覺得說,
[00:25:40.600 --> 00:25:42.300]  哎呀,我學的這個東西,
[00:25:42.300 --> 00:25:45.300]  好像沒有辦法直接用在侍奉神的事情上面,
[00:25:45.300 --> 00:25:47.900]  弟兄姊妹,現在就是機會了,
[00:25:47.900 --> 00:25:50.800]  現在就是你們學以致用的服侍神,
[00:25:50.800 --> 00:25:54.900]  服侍弟兄姊妹,還有服侍教會的機會,
[00:25:54.900 --> 00:25:56.600]  我們很感謝主,
[00:25:56.600 --> 00:25:58.600]  雖然我們在這個困難當中,
[00:25:58.600 --> 00:26:00.600]  雖然我們在這個危難當中,
[00:26:00.600 --> 00:26:02.900]  但是因為主耶穌祂的禱告,
[00:26:02.900 --> 00:26:06.100]  主耶穌因為三位一體的真神,
[00:26:06.100 --> 00:26:07.600]  他們之間的合一,
[00:26:07.600 --> 00:26:15.700]  讓我們看見在危險危難當中是有機會的,
[00:26:15.700 --> 00:26:17.400]  我們下面有一點時間,
[00:26:17.400 --> 00:26:19.400]  我們還是需要禱告,
[00:26:19.400 --> 00:26:21.400]  我用了詩篇十七篇,
[00:26:21.400 --> 00:26:23.400]  第一節到第二節,
[00:26:23.400 --> 00:26:27.400]  我先看一下詩篇第十七篇,
[00:26:27.400 --> 00:26:29.400]  第一節到第二節,
[00:26:29.400 --> 00:26:33.400]  詩篇十七篇,第一節到第二節,
[00:26:33.400 --> 00:26:35.900]  他說:耶和華,求你聽聞公義,
[00:26:35.900 --> 00:26:37.900]  徹耳聽我的呼籲,
[00:26:37.900 --> 00:26:44.400]  求你留心聽我這不出於鬼詐嘴唇的祈禱,
[00:26:44.400 --> 00:26:47.400]  願我的叛予從你面前發出,
[00:26:47.400 --> 00:26:50.400]  願你的眼睛觀看公正。
[00:26:50.400 --> 00:26:52.400]  我用這一段經文,
[00:26:52.400 --> 00:26:55.400]  這兩節經文主要是讓弟兄姊妹,
[00:26:55.400 --> 00:26:57.400]  先讓神的話對你講話,
[00:26:57.400 --> 00:26:59.400]  因為在這裡他告訴我們說,
[00:26:59.400 --> 00:27:02.900]  求你聽我這不出於鬼詐嘴唇的祈禱,
[00:27:02.900 --> 00:27:05.400]  願我的叛予從你面前發出,
[00:27:05.400 --> 00:27:08.400]  願你的眼睛觀看公正。
[00:27:08.400 --> 00:27:10.400]  這個禱告的詩人大衛,
[00:27:10.400 --> 00:27:12.400]  他在神的面前他知道,
[00:27:12.400 --> 00:27:14.400]  他為什麼呼求,
[00:27:14.400 --> 00:27:17.400]  因為他知道他自己是公正的。
[00:27:17.400 --> 00:27:21.400]  弟兄姊妹,所以我們先讓神的話對我們講話,
[00:27:21.400 --> 00:27:23.400]  我們先為自己禱告,
[00:27:23.400 --> 00:27:25.400]  我們先認罪,
[00:27:25.400 --> 00:27:27.400]  我們如果有不尊重神的地方,
[00:27:27.400 --> 00:27:29.400]  我們有不尊重祂的話語的地方,
[00:27:29.400 --> 00:27:31.400]  我們要為自己認罪,
[00:27:31.400 --> 00:27:34.400]  然後我們也要為教會認罪,
[00:27:34.400 --> 00:27:39.400]  那麼我們傳道人也要為著教會在神面前認罪,
[00:27:39.400 --> 00:27:41.400]  如果我們不尊重神,
[00:27:41.400 --> 00:27:43.400]  我們也不尊重祂的話,
[00:27:43.400 --> 00:27:46.400]  接下去我們就要為家人禱告,
[00:27:46.400 --> 00:27:48.400]  特別是那些還沒有信主的,
[00:27:48.400 --> 00:27:51.400]  還有為世人還沒有信主的,
[00:27:51.400 --> 00:27:53.400]  我們也為再上掌權的,
[00:27:53.400 --> 00:27:57.400]  真的是求神能夠讓他們謙卑下來,
[00:27:57.400 --> 00:28:02.400]  讓他們能夠服在神的十字架的下面,
[00:28:02.400 --> 00:28:06.400]  能夠認罪,能夠悔改。
[00:28:06.400 --> 00:28:10.400]  所以我們下面大概有一兩分鐘的時間,
[00:28:10.400 --> 00:28:13.400]  但是你們有其他的時間,
[00:28:13.400 --> 00:28:18.400]  我們可以在神的面前禱告,
[00:28:18.400 --> 00:28:20.400]  我們就有一點時間,
[00:28:20.400 --> 00:28:22.400]  我們在神面前禱告,
[00:28:22.400 --> 00:28:30.400]  然後我會用祝禱來結束我們今天的信息的時間。
[00:28:30.400 --> 00:28:39.400]  弟兄姊妹,我們現在一起接受神的祝福,
[00:28:39.400 --> 00:28:42.400]  你們大概也知道我會用哪一段經文,
[00:28:42.400 --> 00:28:46.400]  就是在尤大書第24節到25節,
[00:28:46.400 --> 00:28:48.400]  那能保守你們不失腳,
[00:28:48.400 --> 00:28:51.400]  教你們無瑕無痴,歡歡喜喜,
[00:28:51.400 --> 00:28:53.400]  站在祂榮耀之前的,
[00:28:53.400 --> 00:28:56.400]  我們的救主獨一的神,
[00:28:56.400 --> 00:28:59.400]  願榮耀,威嚴,能力,權柄,
[00:28:59.400 --> 00:29:02.400]  因我們的主耶穌基督歸於祂,
[00:29:02.400 --> 00:29:05.400]  從萬古以前並現今,
[00:29:05.400 --> 00:29:08.400]  直到永永遠遠。
[00:29:08.400 --> 00:29:09.360]  阿門
