
[00:00:00.000 --> 00:00:04.080]  一說到應用,你和我都要很小心很小心
[00:20:19.640 --> 00:20:23.520]  讓我們可以感應到保羅的心跳
[00:20:23.520 --> 00:20:24.840]  保羅的心跳
[00:20:24.840 --> 00:20:28.640]  你可不可以聽到保羅的心跳
[00:20:28.640 --> 00:20:31.640]  讓我們看清保羅給我們的挑戰
[00:20:31.640 --> 00:20:33.240]  是一個天國的挑戰
[00:20:33.240 --> 00:20:37.720]  天國使命的呼召與挑戰
[00:20:37.720 --> 00:20:42.040]  願公理堂每一位弟兄姐妹
[00:20:42.040 --> 00:20:45.400]  獻上身體當作活祭
[00:20:45.400 --> 00:20:51.240]  並且合一地回應天國對我們的呼召
[00:20:51.240 --> 00:20:55.560]  下個禮拜我們再回來繼續我們的西遊記
[00:20:55.560 --> 00:20:57.920]  我們一起祈禱
[00:20:57.920 --> 00:21:02.160]  我們的天父求主幫助我們
[00:21:02.160 --> 00:21:08.280]  在我們很不完美的理解當中
[00:21:08.280 --> 00:21:11.320]  我們盡我們最大的力量去明白
[00:21:11.320 --> 00:21:17.160]  究竟保羅爲什麼要寫《羅馬書》第十四章
[00:21:17.160 --> 00:21:19.560]  一段很複雜
[00:21:19.560 --> 00:21:24.320]  甚至有點囉嗦的經文
[00:21:24.320 --> 00:21:31.680]  但背後那個 driving force 那個動力
[00:21:31.680 --> 00:21:37.480]  是一個天國從天而來
[00:21:37.480 --> 00:21:45.880]  榮耀的福音的動力
[00:21:45.880 --> 00:21:50.600]  主啊 幫助我們
[00:21:50.600 --> 00:21:52.480]  不是成爲一個合一的教會
[00:21:52.480 --> 00:21:56.440]  而是成爲一個使命的教會
[00:21:56.440 --> 00:22:06.880]  幫助我們去感應保羅的心跳
[00:22:06.880 --> 00:22:12.640]  讓我們成爲保羅心裏所想所求
[00:22:12.640 --> 00:22:16.800]  所祈禱的教會
[00:22:16.800 --> 00:22:18.920]  祝福我們不斷的思想
[00:22:18.920 --> 00:22:21.040]  下個禮拜再回來
[00:22:21.040 --> 00:22:23.920]  繼續和保羅在一起
[00:22:23.920 --> 00:22:27.240]  他的西遊記
[00:22:27.240 --> 00:22:28.080]  我們這樣祈禱
[00:22:28.080 --> 00:22:30.680]  頌主耶穌基督明求 阿們
