
[00:00:00.000 --> 00:00:05.480]  彼得前書第二章第九節這一節的聖經,我們一同來念,來!
[00:22:46.240 --> 00:22:50.080]  好讓他心中也得享基督的平安。
[00:22:50.080 --> 00:22:53.320]  就算你說你不知道怎麼樣去分享主的福音,
[00:22:53.320 --> 00:22:57.320]  你起碼可以介紹我們教會的網站,我們的APP。
[00:22:57.320 --> 00:23:00.520]  你有沒有我們教會的APP啊?有沒有啊?
[00:23:00.520 --> 00:23:05.520]  事實上現在疫情蔓延的時候,大家都不敢出去,逛街都不敢了。
[00:23:05.520 --> 00:23:07.520]  那幹什麼?天天在幹什麼?
[00:23:07.520 --> 00:23:12.200]  在家裡幹嘛?上網啦!
[00:23:12.200 --> 00:23:16.800]  你可以把我們講台的信息傳給你的親戚朋友啊,
[00:23:16.800 --> 00:23:19.760]  甚至邀請他們收看我們主日直播。
[00:23:19.760 --> 00:23:21.880]  很多人現在主日都不來聚會,
[00:23:21.880 --> 00:23:26.000]  很多人,你就邀請他,我們有直播,來看直播吧!
[00:23:26.000 --> 00:23:29.880]  每個主日11點,你可以透過教會網站,
[00:23:29.880 --> 00:23:38.880]  Facebook,優視頻道,下禮拜開始Youtube原會直播。
[00:23:38.880 --> 00:23:44.880]  最好的機會,分享福音就是抓住現今時間,
[00:23:44.880 --> 00:23:49.360]  自己看,點贊,多點贊。
[00:23:49.360 --> 00:23:55.360]  現在的傳播就是要點贊,點贊,點贊,傳傳傳,點贊傳。
[00:23:55.360 --> 00:23:58.360]  你說不會講話,傳吧!
[00:23:58.360 --> 00:24:03.360]  不要一天到晚亂傳驚恐。
[00:24:03.360 --> 00:24:07.360]  真的,我有時候看太陽都昏倒,我說你們在那邊搞什麼?
[00:24:07.360 --> 00:24:09.360]  傳那麼多驚恐,嚇都嚇死人了。
[00:24:09.360 --> 00:24:14.360]  不要亂傳驚恐,要分享主德福音。
[00:24:14.360 --> 00:24:16.360]  傳我們的信息出去吧!
[00:24:16.360 --> 00:24:20.360]  多encouraging,你看這個信息多encouraging!
[00:24:20.360 --> 00:24:23.360]  傳出去吧!人需要這種福音的!
[00:24:23.360 --> 00:24:25.360]  Hallelujah!
[00:24:25.360 --> 00:24:26.360]  分享主德福音。
[00:24:26.360 --> 00:24:32.360]  第二個,要扶持需要的人群。
[00:24:32.360 --> 00:24:35.360]  作家Dickinson曾經說過一句話,
[00:24:35.360 --> 00:24:40.360]  他說這是一個最壞的時代,但這也是一個最好的時代。
[00:24:40.360 --> 00:24:42.360]  一點都不錯。
[00:24:42.360 --> 00:24:45.360]  在這樣一個人心驚恐的時刻,
[00:24:45.360 --> 00:24:50.360]  也是我們能夠展現基督的愛的一個最好的時刻。
[00:24:50.360 --> 00:24:56.360]  在這個時刻我們真的應當紀念那些有需要的人群,
[00:24:56.360 --> 00:24:59.360]  盡我們所能的能夠幫助他們。
[00:24:59.360 --> 00:25:04.360]  我們不見得要直接進入災區,也不必直接接觸到病人,
[00:25:04.360 --> 00:25:06.360]  但我們可以為他們來禱告。
[00:25:06.360 --> 00:25:10.360]  我們可以提供他們所需要的一些資源。
[00:25:10.360 --> 00:25:12.360]  事實上我知道我們教育有位姐妹,
[00:25:12.360 --> 00:25:15.360]  在我們基金會還沒有開始籌款以前,
[00:25:15.360 --> 00:25:17.360]  她自己已經主動募款,
[00:25:17.360 --> 00:25:19.360]  購買很多醫療的用品,
[00:25:19.360 --> 00:25:21.360]  已經送進了中國大陸。
[00:25:21.360 --> 00:25:22.360]  我看了真的很受感動,
[00:25:22.360 --> 00:25:25.360]  一個姐妹自己就在做這個工作。
[00:25:25.360 --> 00:25:28.360]  的確在這樣一個苦難的時刻,
[00:25:28.360 --> 00:25:33.360]  這個世界所需要的不是定罪,
[00:25:33.360 --> 00:25:35.360]  不是冷漠,
[00:25:35.360 --> 00:25:39.360]  而是更多愛的行動。
[00:25:39.360 --> 00:25:42.360]  你們做基督徒的,
[00:25:42.360 --> 00:25:49.360]  我們一定要活出這樣一個帶來盼望的信息。
[00:25:49.360 --> 00:25:51.360]  不只是有盼望,
[00:25:51.360 --> 00:25:55.360]  活出這個盼望。
[00:25:55.360 --> 00:25:59.360]  在每個苦難的世代,
[00:25:59.360 --> 00:26:05.360]  人的心都在尋找一個安定力量。
[00:26:05.360 --> 00:26:10.360]  而今天在這樣武漢肺炎蔓延的景況當中,
[00:26:10.360 --> 00:26:15.360]  什麼才是這個世代的安定力量呢?
[00:26:15.360 --> 00:26:23.360]  我相信那就是以基督為我們盼望中心的教會。
[00:26:23.360 --> 00:26:25.360]  我再次說,
[00:26:25.360 --> 00:26:30.360]  是以基督為我們盼望中心的教會。
[00:26:30.360 --> 00:26:33.360]  求主給我們智慧,
[00:26:33.360 --> 00:26:35.360]  給我們信心,
[00:26:35.360 --> 00:26:37.360]  給我們勇氣,
[00:26:37.360 --> 00:26:41.360]  能夠在這樣的世代走出驚恐,
[00:26:41.360 --> 00:26:43.360]  活出盼望。
[00:26:43.360 --> 00:26:44.360]  Amen!
[00:26:44.360 --> 00:26:47.360]  我們一起禱告。
[00:26:47.360 --> 00:26:48.360]  親愛的主,
[00:26:48.360 --> 00:26:49.360]  我們再次來到你面前,
[00:26:49.360 --> 00:26:51.360]  我們先上感謝,
[00:26:51.360 --> 00:26:53.360]  因為無論這個世界怎麼改變,
[00:26:53.360 --> 00:26:55.360]  怎麼動盪,
[00:26:55.360 --> 00:26:59.360]  我們卻有一位真神坐在寶座上,
[00:26:59.360 --> 00:27:03.360]  也是我們的大牧者,
[00:27:03.360 --> 00:27:05.360]  供應我們的需要,
[00:27:05.360 --> 00:27:07.360]  保護我們。
[00:27:07.360 --> 00:27:08.360]  我們感謝你,
[00:27:08.360 --> 00:27:11.360]  為了這些恩典獻上感謝。
[00:27:11.360 --> 00:27:12.360]  我們在此時此刻,
[00:27:12.360 --> 00:27:13.360]  我們想到你的恩典,
[00:27:13.360 --> 00:27:15.360]  也想到你的呼召。
[00:27:15.360 --> 00:27:17.360]  你呼召我們,
[00:27:17.360 --> 00:27:20.360]  就是在這樣一個苦難黑暗的世代,
[00:27:20.360 --> 00:27:24.360]  要宣揚那召我們出黑暗,
[00:27:24.360 --> 00:27:27.360]  入奇妙光明者的美德。
[00:27:27.360 --> 00:27:30.360]  呼召我們在這樣一個沒有盼望的世代,
[00:27:30.360 --> 00:27:33.360]  要成為一個盼望的使者,
[00:27:33.360 --> 00:27:34.360]  幫助我們,
[00:27:34.360 --> 00:27:35.360]  給我們智慧,
[00:27:35.360 --> 00:27:36.360]  給我們信心,
[00:27:36.360 --> 00:27:38.360]  給我們勇氣,
[00:27:38.360 --> 00:27:39.360]  勇敢的站立,
[00:27:39.360 --> 00:27:41.360]  在破口上,
[00:27:41.360 --> 00:27:43.360]  成為這世代的祝福。
[00:27:43.360 --> 00:27:44.360]  我們這樣感謝禱告,
[00:27:44.360 --> 00:27:46.360]  奉耶穌得聖的名祈求。
[00:27:46.360 --> 00:27:47.360]  Amen!
