
[00:00:00.000 --> 00:00:04.000]  我相信一個近年非常熱門的話題
[00:17:09.000 --> 00:17:11.000]  是在耶穌降生的當晚
[00:17:11.000 --> 00:17:12.000]  見到耶穌
[00:17:12.000 --> 00:17:14.000]  所以千萬不要以為
[00:17:14.000 --> 00:17:16.000]  好像看電影一樣平行時空
[00:17:16.000 --> 00:17:18.000]  我一時間就在我的地方
[00:17:18.000 --> 00:17:20.000]  在阿拉伯"嘟"一聲
[00:17:20.000 --> 00:17:23.000]  就站在馬槽前面
[00:17:23.000 --> 00:17:25.000]  所以馬槽聖景
[00:17:25.000 --> 00:17:27.000]  是不是應該有博士出現呢
[00:17:27.000 --> 00:17:30.000]  大家就去思考一下
[00:17:30.000 --> 00:17:32.000]  那稱得為博士
[00:17:32.000 --> 00:17:34.000]  都應該是很厲害很成功的
[00:17:34.000 --> 00:17:36.000]  我們教會裡面
[00:17:36.000 --> 00:17:38.000]  都有幾位的博士
[00:17:38.000 --> 00:17:40.000]  都見到他們
[00:17:40.000 --> 00:17:41.000]  博學多才
[00:17:41.000 --> 00:17:42.000]  讀很多書
[00:17:42.000 --> 00:17:44.000]  精通天文地理
[00:17:44.000 --> 00:17:46.000]  在自己的專業
[00:17:46.000 --> 00:17:47.000]  在自己的國家裡面
[00:17:47.000 --> 00:17:48.000]  有身份
[00:17:48.000 --> 00:17:49.000]  有地位
[00:17:49.000 --> 00:17:51.000]  有影響力
[00:17:51.000 --> 00:17:52.000]  不錯吧
[00:17:52.000 --> 00:17:53.000]  人生勝利組
[00:17:53.000 --> 00:17:55.000]  有什麼他們沒有呢
[00:17:55.000 --> 00:17:58.000]  但他們有什麼不滿足呢
[00:17:58.000 --> 00:18:00.000]  為什麼他們要千里迢迢
[00:18:00.000 --> 00:18:02.000]  歷盡艱辛
[00:18:02.000 --> 00:18:03.000]  走路啊
[00:18:03.000 --> 00:18:04.000]  記住
[00:18:04.000 --> 00:18:05.000]  沒有Uber沒有高鐵
[00:18:05.000 --> 00:18:07.000]  沒有內陸機
[00:18:07.000 --> 00:18:09.000]  他們去追星
[00:18:09.000 --> 00:18:12.000]  要追到以色列
[00:18:12.000 --> 00:18:13.000]  要記得
[00:18:13.000 --> 00:18:15.000]  大家又要想清楚
[00:18:15.000 --> 00:18:17.000]  追星的
[00:18:17.000 --> 00:18:18.000]  是怎樣追的呢
[00:18:18.000 --> 00:18:20.000]  是要就伏夜出的
[00:18:20.000 --> 00:18:21.000]  是不是啊
[00:18:21.000 --> 00:18:22.000]  晚上
[00:18:22.000 --> 00:18:24.000]  見到星就跟著一顆星來走
[00:18:24.000 --> 00:18:25.000]  到了天亮
[00:18:25.000 --> 00:18:26.000]  太陽出來了
[00:18:26.000 --> 00:18:27.000]  一顆星不知道去了哪裡
[00:18:27.000 --> 00:18:28.000]  他們就要
[00:18:28.000 --> 00:18:30.000]  就要check in酒店休息
[00:18:30.000 --> 00:18:31.000]  是不是
[00:18:31.000 --> 00:18:32.000]  整個白天
[00:18:32.000 --> 00:18:33.000]  日間的時間
[00:18:33.000 --> 00:18:34.000]  不知道走去哪裡
[00:18:34.000 --> 00:18:35.000]  到了晚上
[00:18:35.000 --> 00:18:37.000]  一顆星又出現了
[00:18:37.000 --> 00:18:38.000]  又跟著一顆星走
[00:18:38.000 --> 00:18:39.000]  就這樣
[00:18:39.000 --> 00:18:41.000]  就伏夜出
[00:18:41.000 --> 00:18:42.000]  一走
[00:18:42.000 --> 00:18:44.000]  可能就走了
[00:18:44.000 --> 00:18:46.000]  有幾個月的時間
[00:18:46.000 --> 00:18:48.000]  甚至乎大半年
[00:18:48.000 --> 00:18:49.000]  為什麼
[00:18:49.000 --> 00:18:50.000]  博士博士
[00:18:50.000 --> 00:18:52.000]  為什麼你們這麼辛苦呢
[00:18:52.000 --> 00:18:53.000]  聖經就說
[00:18:53.000 --> 00:18:55.000]  他們特定要去朝拜
[00:18:55.000 --> 00:18:57.000]  生下來那個
[00:18:57.000 --> 00:18:59.000]  猶太王
[00:18:59.000 --> 00:19:01.000]  猶太人的王
[00:19:03.000 --> 00:19:05.000]  剛才說過
[00:19:05.000 --> 00:19:07.000]  博士飽覽中西學問
[00:19:07.000 --> 00:19:10.000]  除了讀自己國家的書
[00:19:10.000 --> 00:19:12.000]  我想他周圍周邊
[00:19:12.000 --> 00:19:13.000]  所有的典籍
[00:19:13.000 --> 00:19:15.000]  我想他都有機會會讀過
[00:19:15.000 --> 00:19:16.000]  所以我相信
[00:19:16.000 --> 00:19:17.000]  他們有機會讀過
[00:19:17.000 --> 00:19:19.000]  摩西五經文數記
[00:19:19.000 --> 00:19:20.000]  我預備的時候
[00:19:20.000 --> 00:19:21.000]  曾經想說
[00:19:21.000 --> 00:19:22.000]  文數記二十四章
[00:19:22.000 --> 00:19:23.000]  十七至十九節
[00:19:23.000 --> 00:19:26.000]  當時我相信博士的年代
[00:19:26.000 --> 00:19:28.000]  文數記是無章無節的
[00:19:28.000 --> 00:19:30.000]  所以我重申我告訴你
[00:19:30.000 --> 00:19:33.000]  博士可能讀過摩西五經文數記
[00:19:33.000 --> 00:19:34.000]  裡面的
[00:19:34.000 --> 00:19:35.000]  以下的記載
[00:19:35.000 --> 00:19:36.000]  我們一起讀
[00:19:36.000 --> 00:19:39.000]  有星要出於雅閣
[00:19:39.000 --> 00:19:41.000]  有象要輕於以色列
[00:19:41.000 --> 00:19:44.000]  有一位出於雅閣的必長大權
[00:19:44.000 --> 00:19:46.000]  當時當然不是中文
[00:19:46.000 --> 00:19:50.000]  一顆星終於出現了
[00:19:50.000 --> 00:19:52.000]  讀了這麼久
[00:19:52.000 --> 00:19:53.000]  這些經文
[00:19:53.000 --> 00:19:54.000]  記在心裡面
[00:19:54.000 --> 00:19:55.000]  是不是真的有呢
[00:19:55.000 --> 00:19:57.000]  一顆星終於出現
[00:19:57.000 --> 00:20:00.000]  無論如何都要跟過去
[00:20:00.000 --> 00:20:02.000]  看看什麼環境
[00:20:02.000 --> 00:20:03.000]  看看是不是真的
[00:20:03.000 --> 00:20:05.000]  有沒有料到
[00:20:05.000 --> 00:20:07.000]  原來博士去追星
[00:20:07.000 --> 00:20:09.000]  是真的去尋找
[00:20:09.000 --> 00:20:11.000]  世上那位星中的星
[00:20:11.000 --> 00:20:13.000]  就是我們的耶穌基督
[00:20:13.000 --> 00:20:15.000]  而我亦都相信
[00:20:15.000 --> 00:20:16.000]  我們現在讀完
[00:20:16.000 --> 00:20:18.000]  我亦都相信當時
[00:20:18.000 --> 00:20:20.000]  博士可能都讀過
[00:20:20.000 --> 00:20:22.000]  以塞亞書裡面
[00:20:22.000 --> 00:20:23.000]  以下的記載
[00:20:23.000 --> 00:20:24.000]  我們一起讀
[00:20:25.000 --> 00:20:27.000]  因有嬰孩為我們而生
[00:20:27.000 --> 00:20:29.000]  有一子要賜給我們
[00:20:29.000 --> 00:20:32.000]  政權必擔在他的肩頭上
[00:20:32.000 --> 00:20:35.000]  他的名字興為奇妙策士
[00:20:35.000 --> 00:20:36.000]  全能的神
[00:20:36.000 --> 00:20:37.000]  永在的父
[00:20:37.000 --> 00:20:39.000]  和平的君
[00:20:39.000 --> 00:20:42.000]  就是博士跟著那些星
[00:20:42.000 --> 00:20:44.000]  但是星又很奇怪
[00:20:44.000 --> 00:20:45.000]  主呀主
[00:20:45.000 --> 00:20:46.000]  為什麼這麼有趣
[00:20:46.000 --> 00:20:47.000]  為什麼你又把博士
[00:20:47.000 --> 00:20:49.000]  帶到耶路撒冷
[00:20:49.000 --> 00:20:51.000]  為什麼不直航
[00:20:51.000 --> 00:20:53.000]  帶到他去百里行
[00:20:53.000 --> 00:20:54.000]  不用經耶路撒冷
[00:20:54.000 --> 00:20:56.000]  那希律就不知道
[00:20:56.000 --> 00:20:57.000]  希律不知道
[00:20:57.000 --> 00:20:59.000]  耶穌就安全
[00:20:59.000 --> 00:21:02.000]  不用等到一出世
[00:21:02.000 --> 00:21:04.000]  又要和父母裙拉褲甩
[00:21:04.000 --> 00:21:07.000]  就怕被希律殺了
[00:21:07.000 --> 00:21:10.000]  於是漏夜又要逃跑
[00:21:10.000 --> 00:21:11.000]  逃到埃及
[00:21:11.000 --> 00:21:13.000]  我們真的會這樣想
[00:21:13.000 --> 00:21:15.000]  但是我又再去看的時候
[00:21:15.000 --> 00:21:17.000]  其實神的心意
[00:21:17.000 --> 00:21:19.000]  先知的預言
[00:21:19.000 --> 00:21:21.000]  其實就是神的心意
[00:21:21.000 --> 00:21:22.000]  先知所講的
[00:21:22.000 --> 00:21:24.000]  就是神的旨意
[00:21:24.000 --> 00:21:27.000]  其實基督是在百里行出來的
[00:21:27.000 --> 00:21:29.000]  基督是在百里行出來
[00:21:29.000 --> 00:21:32.000]  但是他將來要在哪裡做王
[00:21:32.000 --> 00:21:33.000]  耶路撒冷
[00:21:33.000 --> 00:21:36.000]  他的寶座要設立在耶路撒冷
[00:21:36.000 --> 00:21:38.000]  當他的寶座要設立在
[00:21:38.000 --> 00:21:39.000]  耶路撒冷的時候
[00:21:39.000 --> 00:21:42.000]  星就要把這位博士
[00:21:42.000 --> 00:21:45.000]  先帶他們去到耶路撒冷裡面
[00:21:45.000 --> 00:21:47.000]  去體察一下當時
[00:21:47.000 --> 00:21:49.000]  耶路撒冷的民情是怎樣
[00:21:49.000 --> 00:21:53.000]  對於猶太人的王的降生
[00:21:53.000 --> 00:21:55.000]  他們收到風了
[00:21:55.000 --> 00:21:59.000]  那究竟當時耶路撒冷的幾種人
[00:21:59.000 --> 00:22:01.000]  有什麼不同的反應呢
[00:22:01.000 --> 00:22:04.000]  而聖經就有這樣的記載
[00:22:04.000 --> 00:22:06.000]  第一就是希律王
[00:22:06.000 --> 00:22:08.000]  希律王究竟有什麼反應呢
[00:22:08.000 --> 00:22:10.000]  聖經說他不安
[00:22:10.000 --> 00:22:11.000]  囉囉攣
[00:22:11.000 --> 00:22:12.000]  沒有平安
[00:22:12.000 --> 00:22:14.000]  那當然了
[00:22:14.000 --> 00:22:15.000]  希律王
[00:22:15.000 --> 00:22:16.000]  剛才都講過
[00:22:16.000 --> 00:22:19.000]  其實他真是打一份工而已
[00:22:19.000 --> 00:22:23.000]  好像說我都是想做好一份工而已
[00:22:23.000 --> 00:22:25.000]  所以我們看到他
[00:22:25.000 --> 00:22:27.000]  其實他信耶和華
[00:22:27.000 --> 00:22:29.000]  他敬拜耶和華
[00:22:29.000 --> 00:22:31.000]  究竟有多真實呢
[00:22:31.000 --> 00:22:33.000]  有多從心裡發出來呢
[00:22:33.000 --> 00:22:36.000]  而他很努力地
[00:22:36.000 --> 00:22:38.000]  花很多錢去重修聖殿
[00:22:38.000 --> 00:22:41.000]  但是都不是為了他自己的政績
[00:22:41.000 --> 00:22:43.000]  為了拿票
[00:22:43.000 --> 00:22:45.000]  為了去鞏固自己的管治
[00:22:45.000 --> 00:22:47.000]  去取悅百姓
[00:22:47.000 --> 00:22:49.000]  他說他自己都在想
[00:22:49.000 --> 00:22:51.000]  我堂堂猶太人的王
[00:22:51.000 --> 00:22:55.000]  我信你那些聖經預言
[00:22:55.000 --> 00:22:57.000]  什麼有個真正的猶太王會
[00:22:57.000 --> 00:22:59.000]  猶太人的王會降生
[00:22:59.000 --> 00:23:03.000]  那不就是來跟我搞我當攤而已
[00:23:03.000 --> 00:23:06.000]  他當然是擔心王位不保
[00:23:06.000 --> 00:23:08.000]  所以跟博士說
[00:23:08.000 --> 00:23:10.000]  他說明說就說要去朝拜
[00:23:10.000 --> 00:23:12.000]  暗裡他就在想
[00:23:12.000 --> 00:23:15.000]  怎樣搞定這個耶穌
[00:23:15.000 --> 00:23:18.000]  真的可以少一個人威脅
[00:23:18.000 --> 00:23:21.000]  所以我們一起看二章十六節
[00:23:21.000 --> 00:23:24.000]  希律都非常之毒辣
[00:23:24.000 --> 00:23:26.000]  他的心是怎樣
[00:23:26.000 --> 00:23:27.000]  我們一起看
[00:23:27.000 --> 00:23:29.000]  希律王見到自己被博士愚弄
[00:23:29.000 --> 00:23:31.000]  就大大發怒
[00:23:31.000 --> 00:23:33.000]  差人將百里行城裡面
[00:23:33.000 --> 00:23:35.000]  並四景所有的男孩
[00:23:35.000 --> 00:23:38.000]  照著他向博士仔細查問的時候
[00:23:38.000 --> 00:23:42.000]  凡兩歲以內的都殺盡了
[00:23:42.000 --> 00:23:44.000]  心狠手辣
[00:23:44.000 --> 00:23:46.000]  第二類人我們看到的是
[00:23:46.000 --> 00:23:49.000]  耶路撒冷傳承的人
[00:23:49.000 --> 00:23:51.000]  即是老百姓
[00:23:51.000 --> 00:23:52.000]  聖經怎樣說他們
[00:23:52.000 --> 00:23:54.000]  又是不安
[00:23:54.000 --> 00:23:55.000]  都是不安
[00:23:55.000 --> 00:23:57.000]  為什麼呢
[00:23:57.000 --> 00:24:00.000]  其實百姓一路熟讀先知預言
[00:24:00.000 --> 00:24:01.000]  他們心想
[00:24:01.000 --> 00:24:05.000]  彌賽亞救贖主耶和華神賜給我們
[00:24:05.000 --> 00:24:09.000]  一定一個很勁的政治軍事領袖
[00:24:09.000 --> 00:24:13.000]  怎麼都在大將家裡出世
[00:24:13.000 --> 00:24:16.000]  或者怎麼都可能是皇族
[00:24:16.000 --> 00:24:17.000]  然後慢慢接受
[00:24:17.000 --> 00:24:18.000]  慢慢栽培
[00:24:18.000 --> 00:24:21.000]  就成為了新一代的領導
[00:24:21.000 --> 00:24:23.000]  於是就一起出來
[00:24:23.000 --> 00:24:25.000]  砌下羅馬帝國
[00:24:25.000 --> 00:24:28.000]  就同意色列復國
[00:24:28.000 --> 00:24:29.000]  怎麼搞的
[00:24:29.000 --> 00:24:32.000]  怎麼會是在小百里行
[00:24:32.000 --> 00:24:38.000]  馬曹出世的卑微的一個嬰孩
[00:24:38.000 --> 00:24:39.000]  等於我們說
[00:24:39.000 --> 00:24:42.000]  怎麼會在現在某一個地區
[00:24:42.000 --> 00:24:45.000]  某一個地區的公廁裡面
[00:24:45.000 --> 00:24:49.000]  出生的一個小孩呢
[00:24:49.000 --> 00:24:51.000]  那幾個鬼佬
[00:24:51.000 --> 00:24:54.000]  即是不明來歷的外國博士
[00:24:54.000 --> 00:24:55.000]  走來講的東西
[00:24:55.000 --> 00:24:58.000]  都不知道是真是假的
[00:24:58.000 --> 00:24:59.000]  詐騙
[00:24:59.000 --> 00:25:01.000]  詐騙案
[00:25:01.000 --> 00:25:06.000]  跟我們希律皇去爭權奪位
[00:25:06.000 --> 00:25:09.000]  我們在希律皇管治底下
[00:25:09.000 --> 00:25:11.000]  我們都算生活富足
[00:25:11.000 --> 00:25:12.000]  生活安定
[00:25:12.000 --> 00:25:14.000]  最重要繁榮安定
[00:25:14.000 --> 00:25:16.000]  不要搞這麼多事
[00:25:16.000 --> 00:25:17.000]  兩王相爭
[00:25:17.000 --> 00:25:19.000]  就殃及民生
[00:25:19.000 --> 00:25:22.000]  所以百姓所怕的是什麼呢
[00:25:22.000 --> 00:25:23.000]  太安逸了
[00:25:23.000 --> 00:25:26.000]  他們很怕他們的既得利益
[00:25:26.000 --> 00:25:29.000]  和很怕他們的安逸生活受到影響
[00:25:29.000 --> 00:25:31.000]  不要搞這麼多事
[00:25:31.000 --> 00:25:33.000]  我們繼續做人家
[00:25:33.000 --> 00:25:34.000]  被人家管治的
[00:25:34.000 --> 00:25:37.000]  被以東人管治的希律皇底下的
[00:25:37.000 --> 00:25:39.000]  百姓就算了
[00:25:39.000 --> 00:25:41.000]  這個猶太人
[00:25:41.000 --> 00:25:42.000]  什麼猶太人的王
[00:25:42.000 --> 00:25:45.000]  不要搞事了
[00:25:45.000 --> 00:25:49.000]  所以他們是心裡面不平安的
[00:25:49.000 --> 00:25:51.000]  而第三類
[00:25:51.000 --> 00:25:52.000]  聖經裡面提到的
[00:25:52.000 --> 00:25:56.000]  就是一班祭司和民間的民事
[00:25:56.000 --> 00:25:59.000]  祭司是當時那些殺刀該人
[00:25:59.000 --> 00:26:01.000]  而民事亦都是非常熟悉
[00:26:01.000 --> 00:26:05.000]  律法的一些法律才人
[00:26:05.000 --> 00:26:10.000]  他們這些層次的人
[00:26:10.000 --> 00:26:12.000]  他們都是滿有學識
[00:26:12.000 --> 00:26:14.000]  而且很熟悉耶和華神
[00:26:14.000 --> 00:26:15.000]  藉著先知
[00:26:15.000 --> 00:26:18.000]  和在舊約當中的預言
[00:26:18.000 --> 00:26:20.000]  但是他們所知道的
[00:26:20.000 --> 00:26:22.000]  就是聽回來
[00:26:22.000 --> 00:26:24.000]  很多東西都在腦裡面
[00:26:24.000 --> 00:26:26.000]  他們很多東西都是認知
[00:26:26.000 --> 00:26:29.000]  讀很多的內容
[00:26:29.000 --> 00:26:31.000]  但是他們頭腦知道
[00:26:31.000 --> 00:26:34.000]  但並不是心裡相信
[00:26:34.000 --> 00:26:36.000]  他們清楚先知曾經說過
[00:26:36.000 --> 00:26:40.000]  舊約對彌賽亞的預言
[00:26:40.000 --> 00:26:42.000]  特別的顯露的是
[00:26:42.000 --> 00:26:44.000]  我們看以下彌加書
[00:26:44.000 --> 00:26:45.000]  舊約小先知書
[00:26:45.000 --> 00:26:48.000]  彌加書五章二節的內容
[00:26:48.000 --> 00:26:50.000]  我們讀好嗎
[00:26:50.000 --> 00:26:54.000]  曾的以法他,你在猶大諸城中最少
[00:26:54.000 --> 00:26:57.000]  將來必有一位從你那裡出來
[00:26:57.000 --> 00:27:00.000]  在以色列中為我作掌權者
[00:27:00.000 --> 00:27:06.000]  他的根源自耿古,從太初就有
[00:27:06.000 --> 00:27:07.000]  讀了很多次
[00:27:07.000 --> 00:27:11.000]  很熟悉,識貝,很聰明
[00:27:11.000 --> 00:27:15.000]  但是當這個預言真的應驗
[00:27:15.000 --> 00:27:18.000]  耶穌真的在百里行出生的時候
[00:27:18.000 --> 00:27:20.000]  他們反而無動於衷
[00:27:20.000 --> 00:27:22.000]  只懂得說,告訴希律
[00:27:22.000 --> 00:27:25.000]  舊約說過,在百里行嘛
[00:27:25.000 --> 00:27:28.000]  但是他們完全沒有反應
[00:27:28.000 --> 00:27:33.000]  他們甚至乎後來因為耶穌所教導的
[00:27:33.000 --> 00:27:36.000]  去挑戰了他們的權威
[00:27:36.000 --> 00:27:41.000]  也都這班祭司和這班民士
[00:27:41.000 --> 00:27:44.000]  成為了耶穌的敵人
[00:27:44.000 --> 00:27:46.000]  剛才說了在耶路撒冷
[00:27:46.000 --> 00:27:49.000]  做了一個體驗
[00:27:49.000 --> 00:27:51.000]  博士也知道,我們也知道
[00:27:51.000 --> 00:27:53.000]  有三種的人
[00:27:53.000 --> 00:27:56.000]  而這三種的人,其實大家都要留意
[00:27:56.000 --> 00:27:59.000]  他們其實是每天三次
[00:27:59.000 --> 00:28:03.000]  每個星期,每個節期都按著律法的吩咐
[00:28:03.000 --> 00:28:05.000]  去聖殿,去敬拜耶和華的
[00:28:05.000 --> 00:28:07.000]  他們在表面上面
[00:28:07.000 --> 00:28:11.000]  他們熟悉摩西五經,熟讀先知律法
[00:28:11.000 --> 00:28:14.000]  他們是很熟悉舊約的猶太人
[00:28:14.000 --> 00:28:17.000]  他們的祖先跟他們說過很多的預言
[00:28:17.000 --> 00:28:19.000]  很多的教導
[00:28:19.000 --> 00:28:23.000]  但是他們全部都是停留在認知
[00:28:23.000 --> 00:28:27.000]  但是他們盲目而非真心的相信
[00:28:27.000 --> 00:28:30.000]  對於耶穌基督真正在猶太人
[00:28:30.000 --> 00:28:33.000]  這位猶太人的王真正在百里行降生
[00:28:33.000 --> 00:28:35.000]  他們完全沒有反應
[00:28:35.000 --> 00:28:38.000]  甚至乎採取抗拒的態度
[00:28:38.000 --> 00:28:40.000]  就是因為在他們的生活上面
[00:28:40.000 --> 00:28:44.000]  他們已經帶著不同的動機,不同的心態
[00:28:44.000 --> 00:28:49.000]  他們在他們的生命裡面追求著不同的目標
[00:28:49.000 --> 00:28:53.000]  唯有我們看到第四類人就是這幾位博士
[00:28:53.000 --> 00:28:55.000]  他們要去追的
[00:28:55.000 --> 00:28:58.000]  他們能夠真正追到人生的需要
[00:28:58.000 --> 00:29:01.000]  這幾位博士他們是外邦人
[00:29:01.000 --> 00:29:03.000]  他們滿有智慧的
[00:29:03.000 --> 00:29:05.000]  他們都不是傻的
[00:29:05.000 --> 00:29:07.000]  不是一定說無知的人才容易相信
[00:29:07.000 --> 00:29:10.000]  他們滿有智慧,但是他們沒有包袱
[00:29:10.000 --> 00:29:12.000]  他們雖然是異教徒
[00:29:12.000 --> 00:29:14.000]  但是很單純的
[00:29:14.000 --> 00:29:17.000]  他們的信念就是相信他們在生命裡面
[00:29:17.000 --> 00:29:20.000]  要去尋找一位獨一的真神
[00:29:20.000 --> 00:29:22.000]  因為他們在內心
[00:29:22.000 --> 00:29:24.000]  他們在他們自己的地方
[00:29:24.000 --> 00:29:26.000]  他們的需要未能夠得到滿足
[00:29:26.000 --> 00:29:28.000]  於是見到星的時候
[00:29:28.000 --> 00:29:30.000]  他們就去追星
[00:29:30.000 --> 00:29:33.000]  他們終於星帶著他們去見到耶穌
[00:29:33.000 --> 00:29:37.000]  而他們也一早準備了幾樣很貴重的禮物
[00:29:37.000 --> 00:29:39.000]  聖經裡面有說
[00:29:39.000 --> 00:29:42.000]  就是黃金是很貴重的金屬
[00:29:42.000 --> 00:29:44.000]  到現在也是很貴重
[00:29:44.000 --> 00:29:46.000]  一兩黃金現在也不知道多少錢了
[00:29:46.000 --> 00:29:48.000]  非常貴重
[00:29:48.000 --> 00:29:51.000]  象徵著耶穌的君王的身份
[00:29:51.000 --> 00:29:56.000]  而乳香是一種很香的物料
[00:29:56.000 --> 00:29:58.000]  它所產生的香氣
[00:29:58.000 --> 00:30:00.000]  象徵著耶穌的神聖
[00:30:00.000 --> 00:30:05.000]  而末藥在當時是用來作陶末屍體
[00:30:05.000 --> 00:30:07.000]  和麻醉所用的
[00:30:07.000 --> 00:30:09.000]  也象徵著耶穌的受難
[00:30:09.000 --> 00:30:11.000]  受死和埋葬
[00:30:11.000 --> 00:30:13.000]  我們知道
[00:30:13.000 --> 00:30:15.000]  其實博士大多數
[00:30:15.000 --> 00:30:17.000]  都應該是多神論者
[00:30:17.000 --> 00:30:19.000]  在他的地方有不同的神明
[00:30:19.000 --> 00:30:21.000]  然後他又到四處去尋找
[00:30:21.000 --> 00:30:22.000]  到外國尋找
[00:30:22.000 --> 00:30:25.000]  尋找不同的神
[00:30:25.000 --> 00:30:28.000]  所以不要看他們這麼神聖
[00:30:28.000 --> 00:30:31.000]  其實他可能是找多一個
[00:30:31.000 --> 00:30:33.000]  但是我想告訴大家
[00:30:33.000 --> 00:30:36.000]  真神是不怕比較的
[00:30:36.000 --> 00:30:40.000]  所以儘管他們來看看
[00:30:40.000 --> 00:30:42.000]  他們來到的時候
[00:30:42.000 --> 00:30:44.000]  終於見到
[00:30:44.000 --> 00:30:45.000]  尋找到生命
[00:30:45.000 --> 00:30:47.000]  他們人生生命裡面的主宰
[00:30:47.000 --> 00:30:49.000]  萬王之王
[00:30:49.000 --> 00:30:50.000]  萬主之主
[00:30:50.000 --> 00:30:51.000]  耶穌基督
[00:30:51.000 --> 00:30:53.000]  也是神的同在
[00:30:53.000 --> 00:30:54.000]  神的大令
[00:30:54.000 --> 00:30:56.000]  叫他們回程的時候
[00:30:56.000 --> 00:30:58.000]  避開不要再回去耶路撒冷了
[00:30:58.000 --> 00:31:02.000]  不然隨時就會被契律割斷
[00:31:02.000 --> 00:31:05.000]  他們能夠將這些好消息
[00:31:05.000 --> 00:31:07.000]  耶穌出生的福音
[00:31:07.000 --> 00:31:08.000]  這個好消息
[00:31:08.000 --> 00:31:10.000]  就帶回自己的國家
[00:31:10.000 --> 00:31:12.000]  就算身為外邦人
[00:31:12.000 --> 00:31:15.000]  我很深信他們可能成為了
[00:31:15.000 --> 00:31:18.000]  真的把耶穌傳揚到他們的地方
[00:31:18.000 --> 00:31:21.000]  為耶穌發光的第一代
[00:31:21.000 --> 00:31:25.000]  有一個著名的基督教作家
[00:31:25.000 --> 00:31:28.000]  他叫做里史特博利·斯洛布
[00:31:28.000 --> 00:31:31.000]  他起初是一個無神論者
[00:31:31.000 --> 00:31:33.000]  他是一個很有知識
[00:31:33.000 --> 00:31:34.000]  很有智慧的人
[00:31:34.000 --> 00:31:37.000]  擁有耶魯大學的法律碩士學位
[00:31:37.000 --> 00:31:39.000]  他八十年代就擔任了
[00:31:39.000 --> 00:31:41.000]  芝加哥論壇報的一個資深記者
[00:31:41.000 --> 00:31:43.000]  和一個法律編輯
[00:31:43.000 --> 00:31:46.000]  他新聞從業的經驗非常豐富
[00:31:46.000 --> 00:31:50.000]  據說他那時候
[00:31:50.000 --> 00:31:52.000]  他太太信了耶穌
[00:31:52.000 --> 00:31:54.000]  他太太受洗成為了基督徒
[00:31:54.000 --> 00:31:58.000]  可能就是因為太太的轉變
[00:31:58.000 --> 00:32:00.000]  令他開始去思考
[00:32:00.000 --> 00:32:01.000]  究竟這個宇宙間
[00:32:01.000 --> 00:32:03.000]  是不是真的有一位真神呢
[00:32:03.000 --> 00:32:05.000]  究竟聖經所記載的
[00:32:05.000 --> 00:32:06.000]  是不是可靠呢
[00:32:06.000 --> 00:32:09.000]  為什麼他老婆會信耶穌呢
[00:32:09.000 --> 00:32:11.000]  於是他就想找出
[00:32:11.000 --> 00:32:13.000]  一些基督教的科學證明
[00:32:13.000 --> 00:32:15.000]  因為他是一個很理性的人
[00:32:15.000 --> 00:32:17.000]  於是史特博利·斯洛布
[00:32:17.000 --> 00:32:19.000]  就用了他的法律和新聞專業
[00:32:19.000 --> 00:32:21.000]  進行了一連串的訪問
[00:32:21.000 --> 00:32:23.000]  一連串的調查
[00:32:23.000 --> 00:32:25.000]  訪問者 受訪者
[00:32:25.000 --> 00:32:27.000]  包括了一些聖經的學者
[00:32:27.000 --> 00:32:31.000]  醫學博士 心理學家等等
[00:32:31.000 --> 00:32:34.000]  然後他又找了很多相關的資料
[00:32:34.000 --> 00:32:36.000]  做了很多的研究
[00:32:36.000 --> 00:32:38.000]  參考了很多不同的文獻
[00:32:38.000 --> 00:32:39.000]  在歷史上
[00:32:39.000 --> 00:32:40.000]  從歷史的角度
[00:32:40.000 --> 00:32:42.000]  哲學 故教學 考古學
[00:32:42.000 --> 00:32:44.000]  甚至乎在古代文學裡面
[00:32:44.000 --> 00:32:47.000]  去不同的角度去解釋聖經
[00:32:47.000 --> 00:32:50.000]  越整理 越看得多
[00:32:50.000 --> 00:32:52.000]  越去訪問的時候
[00:32:52.000 --> 00:32:54.000]  史特博終於發現
[00:32:54.000 --> 00:32:57.000]  他終於相信
[00:32:57.000 --> 00:32:59.000]  宇宙間真的有一位真神
[00:32:59.000 --> 00:33:01.000]  而他亦都相信
[00:33:01.000 --> 00:33:04.000]  耶穌的確是神的兒子
[00:33:04.000 --> 00:33:07.000]  於是史特博就
[00:33:07.000 --> 00:33:09.000]  轉變他自己的觀念
[00:33:09.000 --> 00:33:11.000]  他決志相信耶穌
[00:33:11.000 --> 00:33:13.000]  成為了一個基督徒
[00:33:13.000 --> 00:33:15.000]  而去訪問史特博的時候
[00:33:15.000 --> 00:33:16.000]  他說過
[00:33:16.000 --> 00:33:20.000]  基督教是很歡迎人去調查我們的
[00:33:20.000 --> 00:33:22.000]  很歡迎的
[00:33:22.000 --> 00:33:25.000]  好像調查任何一件歷史事件一樣
[00:33:25.000 --> 00:33:27.000]  所以無論是有關於
[00:33:27.000 --> 00:33:28.000]  耶穌的道成肉身
[00:33:28.000 --> 00:33:30.000]  祂受苦釘死
[00:33:30.000 --> 00:33:31.000]  祂死而復活
[00:33:31.000 --> 00:33:34.000]  全部都可以從歷史裡面去考證
[00:33:34.000 --> 00:33:36.000]  可以找到一些真實證據
