
[00:00:00.000 --> 00:00:01.660]  各位聽聽節目,大家平安!
[00:17:55.080 --> 00:17:57.440]  是神的靈開始裝修
[00:17:57.440 --> 00:18:00.520]  其實如果你看其他經文、希伯來書等等
[00:18:00.520 --> 00:18:05.040]  是聖子耶穌在聖父的旨意下
[00:18:05.040 --> 00:18:11.280]  聖子耶穌和聖靈開始創造諸世界
[00:18:11.280 --> 00:18:14.920]  其實如果你把它簡單一點想
[00:18:14.920 --> 00:18:17.560]  就是神告訴你
[00:18:17.560 --> 00:18:23.520]  「起初我裝修好我這間被弄亂的房子」
[00:18:23.520 --> 00:18:27.160]  「因為我想再有人住在裡面」
[00:18:27.160 --> 00:18:29.880]  「我先裝修好它,然後才做人」
[00:18:29.880 --> 00:18:31.520]  那怎麼裝修呢?
[00:18:31.520 --> 00:18:38.800]  「我先做了空氣和天上的水、地下的水分開」
[00:18:38.800 --> 00:18:41.160]  「然後有海洋、有陸地」
[00:18:41.160 --> 00:18:50.800]  「然後有第三天有青草那些植物在地裡生出來」
[00:18:50.800 --> 00:18:54.480]  這有很多講的字眼,我講錯了
[00:18:54.480 --> 00:18:59.160]  「然後我就做小鳥、做魚、做貓、做動物」
[00:18:59.160 --> 00:19:01.040]  「然後最後做人」
[00:19:01.040 --> 00:19:03.280]  「那做了多久啊?神啊」
[00:19:03.280 --> 00:19:03.880]  「做了六天」
[00:19:03.880 --> 00:19:07.480]  「六天?是不是六個二十四小時?」
[00:19:07.480 --> 00:19:11.480]  「是」 「啊?你有沒有可能啊?」
[00:19:11.480 --> 00:19:13.200]  「講出來有沒有人信啊?」
[00:19:13.200 --> 00:19:14.440]  「我需要有人信嗎?」
[00:19:14.440 --> 00:19:16.040]  「神說我是我做的」
[00:19:16.040 --> 00:19:16.840]  「我不信」
[00:19:16.840 --> 00:19:18.360]  「不信就不要信」
[00:19:18.360 --> 00:19:19.400]  「啊?這樣也行?」
[00:19:19.400 --> 00:19:21.240]  「那你不用顧一下我的感受了」
[00:19:21.240 --> 00:19:23.520]  「不用,因為我是我做的」
[00:19:23.520 --> 00:19:24.360]  好了
[00:19:24.360 --> 00:19:26.720]  「那你裝修這間房子做了多久啊?」
[00:19:26.720 --> 00:19:28.800]  「都說六天了」
[00:19:28.800 --> 00:19:29.800]  「那第七天呢?」
[00:19:29.800 --> 00:19:31.240]  「第七天我已經不用做了」
[00:19:31.240 --> 00:19:36.240]  「坐下來慶祝、欣賞我做完這間房子」
[00:19:36.240 --> 00:19:38.720]  「登基為王了,做了六天了」
[00:19:38.720 --> 00:19:41.560]  「所有人知道自己會登基的皇帝」
[00:19:41.560 --> 00:19:43.520]  「會不會一爸爸一死」
[00:19:43.520 --> 00:19:45.720]  「父皇一死,馬上自己馬上做啊?」
[00:19:45.720 --> 00:19:47.720]  「那些謬團三位就會了」
[00:19:47.720 --> 00:19:50.720]  「但是其實都距離登基是一段時間」
[00:19:50.720 --> 00:19:54.240]  「是預備好了那些新的國員、內閣成員」
[00:19:54.240 --> 00:19:56.240]  「各樣東西委任了」
[00:19:56.240 --> 00:19:59.240]  「然後才開始登基做王啊」
[00:19:59.240 --> 00:20:01.920]  「起碼都有時間做好自己的皇冠啊」
[00:20:01.920 --> 00:20:04.720]  「自己住的地方都做好了」
[00:20:04.720 --> 00:20:06.720]  「然後呢?做了多久啊?」
[00:20:06.720 --> 00:20:09.720]  「做了六十天」
[00:20:09.720 --> 00:20:10.720]  「成長了多久啊?」
[00:20:10.720 --> 00:20:12.720]  「六天」
[00:20:12.720 --> 00:20:15.720]  「那這間房子大不大啊?」
[00:20:15.720 --> 00:20:17.720]  「都不是很大,地球那麼大」
[00:20:17.720 --> 00:20:20.720]  「嘩!我裝修這間房子幾百呎」
[00:20:20.720 --> 00:20:24.720]  「已經搞了三個月了」
[00:20:24.720 --> 00:20:25.720]  「那即是什麼啊?」
[00:20:25.720 --> 00:20:27.720]  「即是你的工人不行了」
[00:20:27.720 --> 00:20:28.720]  「我不是說他不行」
[00:20:28.720 --> 00:20:31.720]  「即是說沒有上帝的工人那麼厲害」
[00:20:31.720 --> 00:20:32.720]  「那上帝的工人做得那麼快」
[00:20:32.720 --> 00:20:34.720]  「在六天內做好整個宇宙萬物?」
[00:20:34.720 --> 00:20:35.720]  「當然啦,誰來做?」
[00:20:35.720 --> 00:20:37.720]  「聖子耶穌和聖靈啦」
[00:20:37.720 --> 00:20:39.720]  「是不是比你厲害的那些呢?」
[00:20:39.720 --> 00:20:41.720]  「哦,是的」
[00:20:41.720 --> 00:20:42.720]  「所以其實創世記者說」
[00:20:42.720 --> 00:20:44.720]  「神用祂的手段」
[00:20:44.720 --> 00:20:46.720]  「用祂的指頭」
[00:20:46.720 --> 00:20:48.720]  「就做好這個世界了」
[00:20:48.720 --> 00:20:52.720]  「所以對著埃及法老不讓走啊」
[00:20:52.720 --> 00:20:54.720]  「讓我的指頭動一動吧」
[00:20:54.720 --> 00:20:55.720]  「我動了十次」
[00:20:55.720 --> 00:20:57.720]  「或者不動啊」
[00:20:57.720 --> 00:21:00.720]  「十次就搞定了」
[00:21:00.720 --> 00:21:03.720]  「哇,這是神的手段」
[00:21:03.720 --> 00:21:05.720]  「這是神的指頭」
[00:21:05.720 --> 00:21:06.720]  「我們要做什麼呢?」
[00:21:06.720 --> 00:21:11.720]  「我們要做的是觀寒你的指頭」
[00:21:11.720 --> 00:21:14.720]  「哇,厲害啊」
[00:21:14.720 --> 00:21:16.720]  「人算什麼?」
[00:21:16.720 --> 00:21:17.720]  「你警告其他人」
[00:21:17.720 --> 00:21:18.720]  「人算什麼?」
[00:21:18.720 --> 00:21:20.720]  「謙卑」
[00:21:20.720 --> 00:21:22.720]  「觀寒」
[00:21:22.720 --> 00:21:26.720]  「感受到神的眷顧」
[00:21:26.720 --> 00:21:28.720]  「哇,太好了」
[00:21:28.720 --> 00:21:29.720]  「這個就是我們要做的了」
[00:21:29.720 --> 00:21:31.720]  「如果實際上學到什麼呢?」
[00:21:31.720 --> 00:21:34.720]  「觀寒上帝的指頭」
[00:21:34.720 --> 00:21:36.720]  「然後,哎呀」
[00:21:36.720 --> 00:21:38.720]  「我算得什麼?」
[00:21:38.720 --> 00:21:40.720]  「你竟然會顧念我們」
[00:21:40.720 --> 00:21:42.720]  「顧念你的百姓」
[00:21:42.720 --> 00:21:43.720]  「非常感恩」
[00:21:43.720 --> 00:21:44.720]  「今天和大家分享到這裡」
[00:21:44.720 --> 00:21:46.720]  「希望你多些觀寒上帝」
[00:21:46.720 --> 00:21:49.720]  「識觀寒上帝的指頭」
[00:21:49.720 --> 00:21:51.720]  「自己謙卑」
[00:21:51.720 --> 00:21:53.720]  「哎呀,我算得什麼?」
[00:21:53.720 --> 00:21:56.720]  「然後依靠祂的眷顧」
[00:21:56.720 --> 00:21:58.720]  「同心祈禱吧」
[00:21:58.720 --> 00:21:59.720]  「多謝我們的主」
[00:21:59.720 --> 00:22:02.720]  「讓我們在這段經文裡」
[00:22:02.720 --> 00:22:05.720]  「再次學到怎樣去跟隨祢」
[00:22:05.720 --> 00:22:07.720]  「就是祢自己叫我們」
[00:22:07.720 --> 00:22:09.720]  「觀寒祢所做的事」
[00:22:09.720 --> 00:22:11.720]  「觀寒神怎樣叫一個」
[00:22:11.720 --> 00:22:13.720]  「無口財路的摩西」
[00:22:13.720 --> 00:22:15.720]  「去做這個工作」
[00:22:15.720 --> 00:22:16.720]  「怎樣觀寒祢」
[00:22:16.720 --> 00:22:19.720]  「以色列人是被動的」
[00:22:19.720 --> 00:22:22.720]  「但是卻能夠做出這麼多事情」
[00:22:22.720 --> 00:22:25.720]  「他們是受恩惠眷顧的」
[00:22:25.720 --> 00:22:26.720]  「算不得什麼?」
[00:22:26.720 --> 00:22:28.720]  「主,我們都學習觀寒」
[00:22:28.720 --> 00:22:31.720]  「我們學習謙卑」
[00:22:31.720 --> 00:22:35.720]  「我們學習依靠祢的眷顧」
[00:22:35.720 --> 00:22:36.720]  「多謝祢,讚美祢」
[00:22:36.720 --> 00:22:38.720]  「口供耶穌明求」
[00:22:38.720 --> 00:22:39.720]  「阿們」
