
[00:00:00.000 --> 00:00:03.300]  我的經文應該是從第八節開始的
[00:18:01.800 --> 00:18:03.800]  是在哥倫多前書裡面說到
[00:18:03.800 --> 00:18:07.000]  種種都是在哥倫多教會發生過的事情
[00:18:07.000 --> 00:18:10.200]  他就是具體的授門下你將它提出來
[00:18:10.200 --> 00:18:10.900]  不嫉妒
[00:18:10.900 --> 00:18:11.600]  不自誇
[00:18:11.600 --> 00:18:12.300]  不張狂
[00:18:12.300 --> 00:18:13.700]  不做害羞的事
[00:18:13.700 --> 00:18:15.100]  不求自己的益處
[00:18:15.100 --> 00:18:17.400]  這是自我的反省
[00:18:17.400 --> 00:18:20.400]  是你要在每次的相交當中
[00:18:20.400 --> 00:18:21.600]  在教會的生活裡面
[00:18:21.600 --> 00:18:22.800]  當你聽到的時候
[00:18:22.800 --> 00:18:25.600]  你建立起來的時候
[00:18:25.600 --> 00:18:27.600]  在成長的過程當中
[00:18:27.600 --> 00:18:29.100]  你發現到你自己的黑暗面
[00:18:29.100 --> 00:18:30.600]  你會嫉妒別人比你厲害
[00:18:30.600 --> 00:18:33.900]  是不是
[00:18:33.900 --> 00:18:36.800]  這些大家在上一篇講道已經聽過了
[00:18:36.800 --> 00:18:39.600]  我不會重複了
[00:18:39.600 --> 00:18:41.000]  所以這些經文
[00:18:41.000 --> 00:18:42.200]  我們很多時候在婚禮裡面
[00:18:42.200 --> 00:18:43.600]  都會讀的
[00:18:43.600 --> 00:18:44.800]  我們講的
[00:18:44.800 --> 00:18:45.900]  告訴你
[00:18:45.900 --> 00:18:47.000]  我婚禮的時候
[00:18:47.000 --> 00:18:50.700]  從來不講這些道的
[00:18:50.700 --> 00:18:51.800]  因為他不是講夫妻
[00:18:51.800 --> 00:18:53.800]  是講教會
[00:18:53.800 --> 00:18:55.400]  你講愛是永不止息
[00:18:55.400 --> 00:18:56.300]  那就講了
[00:18:56.300 --> 00:18:59.400]  這些不是叫他嫉妒
[00:18:59.400 --> 00:19:00.600]  不嫉妒就是說
[00:19:00.600 --> 00:19:01.700]  你丈夫有些
[00:19:01.700 --> 00:19:03.100]  你太太有些什麼
[00:19:03.100 --> 00:19:06.100]  儘管你就不要嫉妒他
[00:19:06.100 --> 00:19:07.300]  不是的
[00:19:07.300 --> 00:19:08.300]  不適合用的
[00:19:08.300 --> 00:19:09.300]  這是正確的教育
[00:19:09.300 --> 00:19:10.100]  怎麼適合
[00:19:10.100 --> 00:19:11.200]  他比我英俊
[00:19:11.200 --> 00:19:12.500]  他風頭高過我
[00:19:12.500 --> 00:19:14.600]  那些人敬重他多過我
[00:19:14.600 --> 00:19:15.300]  等等等等
[00:19:15.300 --> 00:19:15.700]  都有的
[00:19:15.700 --> 00:19:16.300]  不自誇
[00:19:16.300 --> 00:19:16.800]  不張狂
[00:19:16.800 --> 00:19:17.800]  不做害羞的事
[00:19:17.800 --> 00:19:18.400]  不求智的事
[00:19:18.400 --> 00:19:20.700]  不重複
[00:19:20.700 --> 00:19:24.600]  也面對別人的黑暗面
[00:19:24.600 --> 00:19:25.600]  怎麼會發怒
[00:19:25.600 --> 00:19:26.900]  他激勵你發怒
[00:19:26.900 --> 00:19:27.900]  他有一些行為
[00:19:27.900 --> 00:19:29.100]  做法你不喜歡
[00:19:29.100 --> 00:19:30.300]  你就生氣他
[00:19:30.300 --> 00:19:31.600]  你沒生氣過他嗎
[00:19:31.600 --> 00:19:34.000]  他傷害了你
[00:19:34.000 --> 00:19:34.900]  不計小人的惡
[00:19:34.900 --> 00:19:36.900]  就是他有很多過犯
[00:19:36.900 --> 00:19:40.000]  有很多不妥當的行為
[00:19:40.000 --> 00:19:41.700]  你看他不夠眼
[00:19:41.700 --> 00:19:42.800]  不喜歡不義
[00:19:42.800 --> 00:19:44.800]  做這些事
[00:19:44.800 --> 00:19:48.800]  不公正
[00:19:48.800 --> 00:19:50.100]  所以要凡事包容
[00:19:50.100 --> 00:19:50.900]  凡事相信
[00:19:50.900 --> 00:19:51.800]  凡事盼望
[00:19:51.800 --> 00:19:53.100]  凡事忍耐
[00:19:53.100 --> 00:19:54.300]  這個要回應
[00:19:54.300 --> 00:19:55.600]  愛是行夠忍耐
[00:19:55.600 --> 00:19:56.600]  也有恩慈
[00:19:56.600 --> 00:19:58.300]  這個從神而來的資源
[00:19:58.300 --> 00:20:01.900]  你要知取信望愛的資源
[00:20:01.900 --> 00:20:06.600]  早晨我今天唱歌第二首
[00:20:06.600 --> 00:20:08.700]  我真的很感動
[00:20:08.700 --> 00:20:10.700]  同感一鈴
[00:20:10.700 --> 00:20:15.400]  那個歌詞就是我要講的內容
[00:20:15.400 --> 00:20:16.400]  其實稍後再唱一次
[00:20:16.400 --> 00:20:18.200]  大家的感受
[00:20:18.200 --> 00:20:22.000]  唱多一次行不行
[00:20:22.000 --> 00:20:23.900]  OK
[00:20:23.900 --> 00:20:27.200]  我只是提議而已
[00:20:27.200 --> 00:20:28.300]  要包容
[00:20:28.300 --> 00:20:29.800]  為什麼要包容
[00:20:29.800 --> 00:20:31.500]  要相信
[00:20:31.500 --> 00:20:32.400]  為什麼要盼望
[00:20:32.400 --> 00:20:34.400]  待會再說
[00:20:34.400 --> 00:20:37.000]  所以在邁向成熟之路
[00:20:37.000 --> 00:20:39.700]  就是回應歌詞了
[00:20:39.700 --> 00:20:42.000]  教育的目的
[00:20:42.000 --> 00:20:43.000]  學習的目的
[00:20:43.000 --> 00:20:45.200]  在教育裡面彼此相交的目的
[00:20:45.200 --> 00:20:47.400]  目標就是教育大家
[00:20:47.400 --> 00:20:48.700]  聽到的目的
[00:20:48.700 --> 00:20:49.700]  讀聖經的目的
[00:20:49.700 --> 00:20:50.500]  回主學的目的
[00:20:50.500 --> 00:20:52.200]  去團結茶餐的目的
[00:20:52.200 --> 00:20:54.800]  大家一起生活的目的
[00:20:54.800 --> 00:20:55.900]  一起做事的目的
[00:20:55.900 --> 00:20:57.600]  是要教大家做大人
[00:20:57.600 --> 00:20:59.900]  心智上做大人
[00:20:59.900 --> 00:21:02.100]  大家長大了嗎
[00:21:02.100 --> 00:21:03.500]  我長大了
[00:21:03.500 --> 00:21:04.300]  告訴你
[00:21:04.300 --> 00:21:07.300]  不知道
[00:21:07.300 --> 00:21:09.300]  不知道
[00:21:09.300 --> 00:21:10.400]  你長大了嗎
[00:21:10.400 --> 00:21:11.700]  不知道
[00:21:11.700 --> 00:21:15.900]  可能你的伴偶會知道你長大了嗎
[00:21:15.900 --> 00:21:16.900]  其實你還沒長大
[00:21:16.900 --> 00:21:20.100]  不過他忍住你而已
[00:21:20.100 --> 00:21:23.300]  是不是
[00:21:23.300 --> 00:21:24.800]  成為基督徒
[00:21:24.800 --> 00:21:26.200]  就是要做大人
[00:21:26.200 --> 00:21:28.300]  我要給一個信用
[00:21:28.300 --> 00:21:29.900]  James Fowler
[00:21:29.900 --> 00:21:30.900]  是一個宗教教育家
[00:21:30.900 --> 00:21:33.100]  是一個神學家
[00:21:33.100 --> 00:21:34.600]  他說有一本書叫
[00:21:34.600 --> 00:21:36.200]  Becoming Adult
[00:21:36.200 --> 00:21:38.200]  Becoming Christian
[00:21:38.200 --> 00:21:40.700]  成為
[00:21:40.700 --> 00:21:42.600]  做過大人
[00:21:42.600 --> 00:21:43.800]  做過基督徒
[00:21:43.800 --> 00:21:45.400]  或者成為基督徒
[00:21:45.400 --> 00:21:49.700]  講到一個成長
[00:21:49.700 --> 00:21:51.300]  長大成人的
[00:21:51.300 --> 00:21:54.500]  和基督教信仰的關係
[00:21:54.500 --> 00:21:56.200]  他說做一個大人的標記
[00:21:56.200 --> 00:22:02.100]  就有Selfhood,你知道自己是誰
[00:22:02.100 --> 00:22:03.800]  認識我是誰
[00:22:03.800 --> 00:22:05.100]  你的真我
[00:22:05.100 --> 00:22:05.900]  還有呢
[00:22:05.900 --> 00:22:07.200]  你要知道你的Vocation
[00:22:07.200 --> 00:22:08.300]  神叫你來做什麼
[00:22:08.300 --> 00:22:09.700]  神有什麼託付給你的
[00:22:09.700 --> 00:22:11.500]  你神有什麼目標的
[00:22:11.500 --> 00:22:13.300]  這個目標是從神而來的
[00:22:13.300 --> 00:22:15.600]  一個照明
[00:22:15.600 --> 00:22:16.400]  Calling
[00:22:16.400 --> 00:22:18.100]  天職神給過你的
[00:22:18.100 --> 00:22:20.000]  呼召你,叫你去做的
[00:22:20.000 --> 00:22:21.700]  那你知道了
[00:22:21.700 --> 00:22:22.900]  你認識自己是誰了
[00:22:22.900 --> 00:22:24.300]  你知道你是誰
[00:22:24.300 --> 00:22:27.000]  還有你知道你要做什麼
[00:22:27.000 --> 00:22:32.500]  那你就開始大過了
[00:22:32.500 --> 00:22:33.400]  接著呢
[00:22:33.400 --> 00:22:34.400]  他就說
[00:22:34.400 --> 00:22:39.100]  等那完全的來到那節
[00:22:39.100 --> 00:22:42.600]  我們現在是對著鏡子觀看
[00:22:42.600 --> 00:22:43.700]  模糊不清
[00:22:43.700 --> 00:22:46.600]  到那時就要面對面了
[00:22:46.600 --> 00:22:49.700]  我如今所認識的有限
[00:22:49.700 --> 00:22:51.300]  到那時就全知道
[00:22:51.300 --> 00:23:00.800]  如同主認識我一樣
[00:23:00.800 --> 00:23:04.000]  我們要等那完全的來到
[00:23:04.000 --> 00:23:06.900]  就要把孩子的事丟棄了
[00:23:06.900 --> 00:23:10.200]  這個完全的來到是什麼意思
[00:23:10.200 --> 00:23:13.600]  就不是說原本那麼簡單
[00:23:13.600 --> 00:23:17.800]  原來完全的來到原本的意思是一個
[00:23:17.800 --> 00:23:19.300]  用望遠鏡
[00:23:19.300 --> 00:23:21.100]  瞭望遠望
[00:23:21.100 --> 00:23:22.500]  最終的目的
[00:23:22.500 --> 00:23:25.000]  那個製成品
[00:23:25.000 --> 00:23:26.200]  是誰
[00:23:26.200 --> 00:23:28.400]  那完全的來到
[00:23:28.400 --> 00:23:31.100]  當然你說主上帝主耶穌基督再來了
[00:23:31.100 --> 00:23:31.900]  是
[00:23:31.900 --> 00:23:34.000]  是指那一刻
[00:23:34.000 --> 00:23:36.000]  你會達到那個目標
[00:23:36.000 --> 00:23:38.500]  當你見主面的時候
[00:23:38.500 --> 00:23:40.900]  當主再來的時候
[00:23:40.900 --> 00:23:43.200]  你就
[00:23:43.200 --> 00:23:44.300]  在這個過程當中
[00:23:44.300 --> 00:23:45.600]  記住
[00:23:45.600 --> 00:23:46.600]  你說我現在有什麼不用做
[00:23:46.600 --> 00:23:47.200]  等祂回來
[00:23:47.200 --> 00:23:48.100]  不是
[00:23:48.100 --> 00:23:49.200]  是一個過程來的
[00:23:49.200 --> 00:23:51.300]  那個完全
[00:23:51.300 --> 00:23:53.100]  是一個距離
[00:23:53.100 --> 00:23:55.600]  是一個距離
[00:23:55.600 --> 00:23:56.600]  他正在來
[00:23:56.600 --> 00:23:58.500]  你望著目標前進
[00:23:58.500 --> 00:23:59.300]  這個目標
[00:23:59.300 --> 00:24:00.400]  那個目標是什麼
[00:24:00.400 --> 00:24:03.700]  你品格成長成人的大人
[00:24:03.700 --> 00:24:06.900]  誰如如今對著鏡子觀看無不清
[00:24:06.900 --> 00:24:08.500]  就是人照鏡
[00:24:08.500 --> 00:24:10.900]  所以古時代照銅鏡的女人
[00:24:10.900 --> 00:24:13.100]  都覺得自己很漂亮
[00:24:13.100 --> 00:24:17.100]  不過她的丈夫覺得
[00:24:17.100 --> 00:24:20.100]  即角髮又角眼
[00:24:20.100 --> 00:24:23.700]  都是情人眼裡而已
[00:24:23.700 --> 00:24:25.100]  銅鏡來的
[00:24:25.100 --> 00:24:26.100]  你擦得多漂亮
[00:24:26.100 --> 00:24:28.400]  多凹凹凸凸都是
[00:24:28.400 --> 00:24:30.300]  這樣的樣子
[00:24:30.300 --> 00:24:34.000]  這張照片很辛苦品的
[00:24:34.000 --> 00:24:37.100]  他說基督獻的時候
[00:24:37.100 --> 00:24:38.100]  約翰遜書
[00:24:38.100 --> 00:24:39.300]  有沒有讀過
[00:24:39.300 --> 00:24:41.100]  聽過嗎
[00:24:41.100 --> 00:24:43.700]  我們會像祂
[00:24:43.700 --> 00:24:46.500]  因為我們將見到祂的本相
[00:24:46.500 --> 00:24:48.600]  基督的本相
[00:24:48.600 --> 00:24:54.300]  就是說我們現在不是很清楚
[00:24:54.300 --> 00:24:56.100]  所知的有限
[00:24:56.100 --> 00:24:58.100]  對主的認識都是有限的
[00:24:58.100 --> 00:24:59.300]  但到那時候
[00:24:59.300 --> 00:25:01.600]  基督見面的時候
[00:25:01.600 --> 00:25:03.500]  主坐下來的時候
[00:25:03.500 --> 00:25:04.700]  我們會跟祂面對面
[00:25:04.700 --> 00:25:07.500]  就見到祂的本相
[00:25:07.500 --> 00:25:11.000]  我們如今所認識的是有限
[00:25:11.000 --> 00:25:11.700]  認識自己
[00:25:11.700 --> 00:25:14.400]  包括認識主有限
[00:25:14.400 --> 00:25:15.500]  記不記得
[00:25:15.500 --> 00:25:17.800]  成長的標章就是認識自己
[00:25:17.800 --> 00:25:19.700]  這個認識不止其他知識
[00:25:19.700 --> 00:25:22.000]  是自我的認識和對主的認識
[00:25:22.000 --> 00:25:23.500]  都是有限
[00:25:23.500 --> 00:25:26.100]  到那時候就全認識了
[00:25:26.100 --> 00:25:27.700]  意思是天文地理都認識過
[00:25:27.700 --> 00:25:29.700]  意思是當你見到主面的時候
[00:25:29.700 --> 00:25:30.900]  面對面的時候
[00:25:30.900 --> 00:25:32.100]  你就認識主了
[00:25:32.100 --> 00:25:35.300]  如同主認識我一樣
[00:25:35.300 --> 00:25:37.000]  當你完全認識主的時候
[00:25:37.000 --> 00:25:41.100]  你就會認識你自己
[00:25:41.100 --> 00:25:43.900]  現在在這個過程當中
[00:25:43.900 --> 00:25:46.700]  在邁向成熟的過程當中
[00:25:46.700 --> 00:25:47.500]  not yet
[00:25:47.500 --> 00:25:48.500]  未得著
[00:25:48.500 --> 00:25:50.600]  但這是標章
[00:25:50.600 --> 00:25:56.200]  所以上主之愛來操縱我們
[00:25:56.200 --> 00:25:59.100]  使我們堅固堅組
[00:25:59.100 --> 00:26:02.300]  我們相信基督的救援會改變我們
[00:26:02.300 --> 00:26:04.600]  所以這個如今所傳的有信
[00:26:04.600 --> 00:26:06.100]  這個信不是上面那個
[00:26:06.100 --> 00:26:08.800]  我又有能力信心
[00:26:08.800 --> 00:26:12.300]  移山之信不是那個
[00:26:12.300 --> 00:26:15.700]  那個移山之信是沒有什麼益的
[00:26:15.700 --> 00:26:16.500]  為什麼
[00:26:16.500 --> 00:26:18.200]  如果你有這樣的能力
[00:26:18.200 --> 00:26:19.500]  那你會怎樣
[00:26:19.500 --> 00:26:22.600]  你以為自己有能力去操縱別人
[00:26:22.600 --> 00:26:24.400]  去改變任何的事情
[00:26:24.400 --> 00:26:27.400]  那你會否依靠著
[00:26:27.400 --> 00:26:30.900]  這裡說相信基督的救援會改變我們
[00:26:30.900 --> 00:26:33.300]  我們沒有這個因典
[00:26:33.300 --> 00:26:35.000]  沒有基督的救贖
[00:26:35.000 --> 00:26:36.900]  才叫神機兒女
[00:26:36.900 --> 00:26:39.400]  我們相信基督所做的一切
[00:26:39.400 --> 00:26:41.900]  我們已經成就了
[00:26:41.900 --> 00:26:44.700]  我們受的兒女
[00:26:44.700 --> 00:26:48.600]  我們過犯我們的罪惡
[00:26:48.600 --> 00:26:51.700]  一切一切的過去
[00:26:51.700 --> 00:26:57.800]  都被主在十字架上留的寶血所塗抹了
[00:26:57.800 --> 00:27:00.100]  我們可以做一個新造的人
[00:27:00.100 --> 00:27:01.700]  將你的過去丟下
[00:27:01.700 --> 00:27:03.300]  忘記背後
[00:27:03.300 --> 00:27:04.700]  要努力面前
[00:27:04.700 --> 00:27:05.500]  盼望
[00:27:05.500 --> 00:27:06.900]  讓我們見到神
[00:27:06.900 --> 00:27:10.300]  神祂自己是恆久忍耐的
[00:27:10.300 --> 00:27:13.700]  祂仍然都忍得住我們
[00:27:13.700 --> 00:27:15.700]  不發惡
[00:27:15.700 --> 00:27:17.200]  如果一神真的發惡的話
[00:27:17.200 --> 00:27:18.900]  我們沒有一個人可以坐在這裡
[00:27:18.900 --> 00:27:21.900]  包括我坐在這裡
[00:27:21.900 --> 00:27:23.900]  神的怒氣
[00:27:23.900 --> 00:27:27.100]  只不過是轉眼之間
[00:27:27.100 --> 00:27:28.300]  他得恩典
[00:27:28.300 --> 00:27:30.700]  乃是一生之久
[00:27:30.700 --> 00:27:32.500]  一縮雖然有
[00:27:32.500 --> 00:27:34.000]  有什麼
[00:27:34.000 --> 00:27:35.100]  哭泣
[00:27:35.100 --> 00:27:36.800]  然後早晨
[00:27:36.800 --> 00:27:38.900]  我們必歡言歌唱
[00:27:38.900 --> 00:27:42.900]  有這樣的歌
[00:27:42.900 --> 00:27:43.900]  喜歡唱嗎
[00:27:43.900 --> 00:27:47.300]  神的怒氣
[00:27:47.300 --> 00:27:47.900]  我提醒你
[00:27:47.900 --> 00:27:50.100]  神的怒氣
[00:27:50.100 --> 00:27:53.000]  不過是轉眼之間
[00:27:53.000 --> 00:27:55.500]  他得恩典
[00:27:55.500 --> 00:27:58.700]  乃是一生之久
[00:27:58.700 --> 00:28:01.100]  一縮雖然有
[00:28:01.100 --> 00:28:02.400]  哭泣
[00:28:02.400 --> 00:28:05.100]  早晨別歡言歌唱
[00:28:05.100 --> 00:28:06.900]  雖然我們現在在這個環境當中
[00:28:06.900 --> 00:28:09.800]  包括我們在教會這個修宴場裡面
[00:28:09.800 --> 00:28:10.500]  去經歷
[00:28:10.500 --> 00:28:13.000]  怎麼可以在這裡經歷
[00:28:13.000 --> 00:28:14.700]  教會不是聖人
[00:28:14.700 --> 00:28:17.900]  原來教會有很多假無為善的人
[00:28:17.900 --> 00:28:21.900]  教會有些會作智利的人
[00:28:21.900 --> 00:28:24.000]  傷害你的人
[00:28:24.000 --> 00:28:25.700]  背後捅你一刀的人
[00:28:25.700 --> 00:28:28.400]  被陷阱踩你的人
[00:28:28.400 --> 00:28:30.200]  中傷你的也有
[00:28:30.200 --> 00:28:34.300]  佔你便宜的人等等等等
[00:28:34.300 --> 00:28:36.500]  讓我們明白一件事
[00:28:36.500 --> 00:28:40.600]  現實的世界就是這樣
[00:28:40.600 --> 00:28:41.800]  但是教會裡面有什麼
[00:28:41.800 --> 00:28:44.300]  有恩典
[00:28:44.300 --> 00:28:48.100]  有救贖
[00:28:48.100 --> 00:28:49.700]  有愛
[00:28:49.700 --> 00:28:52.000]  我們在這裡學習愛
[00:28:52.000 --> 00:28:55.500]  哪些人最需要你愛
[00:28:55.500 --> 00:28:59.900]  可愛的人是不是
[00:28:59.900 --> 00:29:04.600]  很可愛的人不是最需要愛的人
[00:29:04.600 --> 00:29:06.900]  哪些人最需要愛
[00:29:06.900 --> 00:29:09.600]  你自己最需要愛是不是
[00:29:09.600 --> 00:29:11.100]  有什麼人最需要愛
[00:29:11.100 --> 00:29:18.100]  神認為最需要愛的人是哪些人
[00:29:18.100 --> 00:29:19.600]  那些好人是不是
[00:29:19.600 --> 00:29:20.900]  那些乖兒女
[00:29:20.900 --> 00:29:23.300]  神說你真乖
[00:29:23.300 --> 00:29:27.600]  好好愛你
[00:29:27.600 --> 00:29:29.400]  神為什麼愛你
[00:29:29.400 --> 00:29:31.200]  你很乖嗎
[00:29:31.200 --> 00:29:32.600]  你很聰明嗎
[00:29:32.600 --> 00:29:35.600]  你很了不起嗎
[00:29:35.600 --> 00:29:36.600]  盼望
[00:29:36.600 --> 00:29:38.500]  就是看到永恆裡面
[00:29:38.500 --> 00:29:40.100]  在神的心意當中
[00:29:40.100 --> 00:29:43.900]  基督的坐來的過程當中
[00:29:43.900 --> 00:29:45.000]  我們看到現實
[00:29:45.000 --> 00:29:47.500]  我們穿越了這些殘酷的現實
[00:29:47.500 --> 00:29:49.200]  黑暗面的另外一邊
[00:29:49.200 --> 00:29:50.200]  我們有希望
[00:29:50.200 --> 00:29:53.500]  有將來
[00:29:53.500 --> 00:29:57.700]  而當我們長大成人的時候
[00:29:57.700 --> 00:30:00.400]  在這個長大成人的過程當中
[00:30:00.400 --> 00:30:06.400]  我們可以面對可以承擔
[00:30:06.400 --> 00:30:08.300]  可以成長
[00:30:08.300 --> 00:30:10.600]  今天我們有主餐
[00:30:10.600 --> 00:30:12.700]  主餐是什麼
[00:30:12.700 --> 00:30:18.300]  主餐就是告訴我們
[00:30:18.300 --> 00:30:22.300]  我們的信仰是有血有肉的
[00:30:22.300 --> 00:30:27.100]  當然我的意思不是什麼變成肉的意思
[00:30:27.100 --> 00:30:31.900]  因為這個杯是代表基督的血
[00:30:31.900 --> 00:30:33.900]  餅是代表基督的身體
[00:30:33.900 --> 00:30:37.900]  祂為我們撕開裂開
[00:30:37.900 --> 00:30:41.300]  死亡被殘酷地
[00:30:41.300 --> 00:30:42.600]  在十字架上面
[00:30:42.600 --> 00:30:48.500]  承受這個痛苦和刑罰
[00:30:48.500 --> 00:30:51.900]  在祂被撕開
[00:30:51.900 --> 00:30:53.900]  被撕裂
[00:30:53.900 --> 00:30:55.300]  被傷害
[00:30:55.300 --> 00:30:56.800]  被置於死地
[00:30:56.800 --> 00:30:59.300]  而且殘酷地置於死地的時候
[00:30:59.300 --> 00:31:01.400]  讓我們看見我們自己
[00:31:01.400 --> 00:31:03.900]  在這個杯中
[00:31:03.900 --> 00:31:07.800]  看到我們的真相
[00:31:07.800 --> 00:31:09.200]  我們為什麼要拿這個杯
[00:31:09.200 --> 00:31:10.000]  不是因為你看
[00:31:10.000 --> 00:31:10.800]  你是可愛
[00:31:10.800 --> 00:31:11.800]  而是因為你是一個罪人
[00:31:11.800 --> 00:31:13.300]  你知道你需要神的恩典
[00:31:13.300 --> 00:31:16.800]  基督的救贖
[00:31:16.800 --> 00:31:18.800]  為什麼你要拿這個餅
[00:31:18.800 --> 00:31:21.500]  因為主讓我們成為一體
[00:31:21.500 --> 00:31:23.700]  我們不是因為教會的人很可愛
[00:31:23.700 --> 00:31:24.400]  都是聖人
[00:31:24.400 --> 00:31:26.000]  所以我們回來
[00:31:26.000 --> 00:31:27.600]  如果教會所有的人都是聖人
[00:31:27.600 --> 00:31:29.100]  所以你回來教會的話
[00:31:29.100 --> 00:31:30.200]  你一進來教會
[00:31:30.200 --> 00:31:37.300]  教會就好像一顆死的蒼蠅掉進去
[00:31:37.300 --> 00:31:39.100]  像個香蕉一樣
[00:31:39.100 --> 00:31:42.500]  就全都臭了
[00:31:42.500 --> 00:31:45.400]  我們同盟救恩的罪人
[00:31:45.400 --> 00:31:47.900]  一起在這裡學習成長
[00:31:47.900 --> 00:31:55.900]  今天要在我們基督的面前
[00:31:55.900 --> 00:31:59.100]  再次想一想
[00:31:59.100 --> 00:32:02.000]  再次思想反省
[00:32:02.000 --> 00:32:04.500]  我們學習彼此相愛
[00:32:04.500 --> 00:32:06.600]  不是在一個抽象
[00:32:06.600 --> 00:32:09.000]  在一個理想化的環境當中
[00:32:09.000 --> 00:32:10.700]  在一個現實的當中
[00:32:10.700 --> 00:32:15.300]  跟弟兄姊妹的彼此相交
[00:32:15.300 --> 00:32:17.400]  學習互相的接納
[00:32:17.400 --> 00:32:18.800]  互相的包容
[00:32:18.800 --> 00:32:21.400]  仍然相信不是盲目地
[00:32:21.400 --> 00:32:22.700]  天真的相信
[00:32:22.700 --> 00:32:23.600]  那種相信
[00:32:23.600 --> 00:32:27.300]  而是你相信基督的救贖
[00:32:27.300 --> 00:32:27.900]  凡是相信
[00:32:27.900 --> 00:32:28.600]  不是相信祂
[00:32:28.600 --> 00:32:29.400]  祂說幾次
[00:32:29.400 --> 00:32:31.700]  繼續被騙十次
[00:32:31.700 --> 00:32:32.400]  凡是相信
[00:32:32.400 --> 00:32:34.400]  不是
[00:32:34.400 --> 00:32:35.800]  凡是包容
[00:32:35.800 --> 00:32:37.200]  凡是相信
[00:32:37.200 --> 00:32:41.200]  凡是什麼
[00:32:41.200 --> 00:32:43.800]  忘記了嗎
[00:32:43.800 --> 00:32:45.600]  忍耐
[00:32:45.600 --> 00:32:46.200]  還有呢
[00:32:46.200 --> 00:32:51.100]  凡是彈亡
[00:32:51.100 --> 00:32:53.100]  愛是永不止息的
[00:32:53.100 --> 00:32:55.100]  因此愛是無敵的
