
[00:00:00.000 --> 00:00:05.000]  今天我們要分享的題目是耶穌的昇天
[00:21:23.000 --> 00:21:29.000]  這也是一個很好的地方
[00:21:29.000 --> 00:21:32.000]  那我們昇天的意義是什麼
[00:21:32.000 --> 00:21:33.000]  我們知道主耶穌
[00:21:33.000 --> 00:21:35.000]  祂的壽時
[00:21:35.000 --> 00:21:36.000]  祂的活潑
[00:21:36.000 --> 00:21:39.000]  都有祂的重要的意義
[00:21:39.000 --> 00:21:41.000]  我們知道的不但是一些事實
[00:21:41.000 --> 00:21:44.000]  我們還從昇天裏頭
[00:21:44.000 --> 00:21:49.000]  看到這個昇天的意義
[00:21:49.000 --> 00:21:51.000]  第一點我們要看的
[00:21:51.000 --> 00:21:56.000]  就是耶穌基督高升
[00:21:56.000 --> 00:21:59.000]  因爲祂從高天來到地上
[00:21:59.000 --> 00:22:02.000]  神託付給祂
[00:22:02.000 --> 00:22:04.000]  而祂來到地上
[00:22:04.000 --> 00:22:05.000]  道成肉身
[00:22:05.000 --> 00:22:07.000]  住在人的中間
[00:22:07.000 --> 00:22:08.000]  重重滿滿的
[00:22:08.000 --> 00:22:11.000]  有恩典有真理
[00:22:11.000 --> 00:22:15.000]  門徒說我們也見過祂的榮光
[00:22:15.000 --> 00:22:17.000]  祂是來的時候
[00:22:17.000 --> 00:22:19.000]  雖然不是很多人看見
[00:22:19.000 --> 00:22:23.000]  但是的確是非常重要的
[00:22:23.000 --> 00:22:26.000]  但祂離開的時候
[00:22:26.000 --> 00:22:29.000]  完成了神所託付給祂的
[00:22:29.000 --> 00:22:31.000]  祂回到天上去了
[00:22:31.000 --> 00:22:33.000]  所以祂是高升
[00:22:33.000 --> 00:22:34.000]  祂是主
[00:22:34.000 --> 00:22:41.000]  所以在聖經裏頭也提到
[00:22:41.000 --> 00:22:44.000]  說主死在十字架上
[00:22:44.000 --> 00:22:46.000]  在北廳比書第二章就提到
[00:22:46.000 --> 00:22:48.000]  因爲祂順乎神
[00:22:48.000 --> 00:22:51.000]  不以自己與神同等爲強奪的
[00:22:51.000 --> 00:22:53.000]  反倒虛極
[00:22:53.000 --> 00:22:55.000]  成了奴僕的形象
[00:22:55.000 --> 00:22:56.000]  成了人的樣式
[00:22:56.000 --> 00:23:00.000]  最後祂死在十字架上
[00:23:00.000 --> 00:23:03.000]  所以神把祂升爲至高
[00:23:03.000 --> 00:23:08.000]  賜給祂超乎萬民至上的名
[00:23:08.000 --> 00:23:11.000]  叫一些天上地上的地下的
[00:23:11.000 --> 00:23:13.000]  無辜向祂屈膝
[00:23:13.000 --> 00:23:15.000]  口稱耶穌基督爲主
[00:23:15.000 --> 00:23:19.000]  所以祂成功主的神託付給祂
[00:23:19.000 --> 00:23:21.000]  祂現在完成了
[00:23:21.000 --> 00:23:22.000]  祂高升了
[00:23:22.000 --> 00:23:23.000]  祂升上天了
[00:23:23.000 --> 00:23:25.000]  祂說祂是主
[00:23:25.000 --> 00:23:28.000]  祂是有萬民至上的名
[00:23:28.000 --> 00:23:30.000]  祂是主
[00:23:30.000 --> 00:23:32.000]  祂是耶穌基督
[00:23:32.000 --> 00:23:35.000]  第二個意義就說明
[00:23:35.000 --> 00:23:38.000]  祂來到地上
[00:23:38.000 --> 00:23:43.000]  以肉身向世人顯現
[00:23:43.000 --> 00:23:46.000]  那麼祂爲了成功救贖
[00:23:46.000 --> 00:23:48.000]  祂被釘十字架
[00:23:48.000 --> 00:23:51.000]  祂從十里復活
[00:23:51.000 --> 00:23:56.000]  但是祂的榮耀不停止在十字架
[00:23:56.000 --> 00:23:58.000]  祂還升高
[00:23:58.000 --> 00:23:59.000]  所以祂是個頂峯
[00:23:59.000 --> 00:24:01.000]  祂望上去
[00:24:01.000 --> 00:24:03.000]  不但是這個高度
[00:24:03.000 --> 00:24:06.000]  而且祂的重要性
[00:24:06.000 --> 00:24:07.000]  如果沒有昇天
[00:24:07.000 --> 00:24:09.000]  就不知道祂所做的
[00:24:09.000 --> 00:24:11.000]  是不是已經完滿了
[00:24:11.000 --> 00:24:13.000]  是不是已經完成了
[00:24:13.000 --> 00:24:15.000]  但看見祂昇天
[00:24:15.000 --> 00:24:18.000]  就說明祂來到地上的使命
[00:24:18.000 --> 00:24:20.000]  已經完成了
[00:24:20.000 --> 00:24:22.000]  而且父神也約了祂
[00:24:22.000 --> 00:24:24.000]  祂會到天上去
[00:24:24.000 --> 00:24:26.000]  第三個意義是
[00:24:26.000 --> 00:24:28.000]  祂是昇天
[00:24:28.000 --> 00:24:33.000]  是差遣聖靈來的一個前提
[00:24:33.000 --> 00:24:35.000]  如果祂沒有昇天
[00:24:35.000 --> 00:24:38.000]  那聖靈就不差遣祂來
[00:24:38.000 --> 00:24:40.000]  因爲祂昇天了
[00:24:40.000 --> 00:24:43.000]  所以把聖靈差遣下來的
[00:24:43.000 --> 00:24:48.000]  所以主耶穌在臨別的那天晚上
[00:24:48.000 --> 00:24:50.000]  跟蒙徒說話的時候
[00:24:50.000 --> 00:24:52.000]  祂說到祂要離開他們
[00:24:52.000 --> 00:24:55.000]  蒙徒心裏面都很憂愁
[00:24:55.000 --> 00:24:57.000]  主耶穌就安慰他們
[00:24:57.000 --> 00:25:01.000]  祂說我去是與你們友誼的
[00:25:01.000 --> 00:25:03.000]  我若不去
[00:25:03.000 --> 00:25:06.000]  寶貴師就不到你們這裏來
[00:25:06.000 --> 00:25:10.000]  祂說我若去了就差祂來
[00:25:10.000 --> 00:25:12.000]  所以主耶穌的昇天
[00:25:12.000 --> 00:25:17.000]  就是聖靈被差遣降臨的一個前提
[00:25:17.000 --> 00:25:18.000]  若是耶穌不升天
[00:25:18.000 --> 00:25:21.000]  聖靈就不降下來
[00:25:21.000 --> 00:25:23.000]  那你要聖靈不降下來
[00:25:23.000 --> 00:25:26.000]  蒙徒在地上怎麼能夠完成
[00:25:26.000 --> 00:25:29.000]  主耶穌給他們的使命呢
[00:25:29.000 --> 00:25:30.000]  不可能完成
[00:25:30.000 --> 00:25:33.000]  靠着蒙徒的力量
[00:25:33.000 --> 00:25:37.000]  他們的能夠把福音傳到地級嗎
[00:25:37.000 --> 00:25:38.000]  不可能
[00:25:38.000 --> 00:25:40.000]  但是感謝神
[00:25:40.000 --> 00:25:42.000]  所以說昇天
[00:25:42.000 --> 00:25:44.000]  按照這應許
[00:25:44.000 --> 00:25:48.000]  他就把聖靈差遣下來了
[00:25:48.000 --> 00:25:50.000]  第四個
[00:25:50.000 --> 00:25:54.000]  也是基督徒普世宣教
[00:25:54.000 --> 00:25:57.000]  就是在全世界傳福音的
[00:25:57.000 --> 00:26:00.000]  這樣的一個基礎
[00:26:00.000 --> 00:26:03.000]  所以昇天是因爲說到
[00:26:03.000 --> 00:26:06.000]  耶穌得到最高的權力
[00:26:06.000 --> 00:26:10.000]  祂的救贖的工作已經完成了
[00:26:10.000 --> 00:26:12.000]  祂才昇天了
[00:26:12.000 --> 00:26:16.000]  這可以表示
[00:26:16.000 --> 00:26:18.000]  撒旦失敗了
[00:26:18.000 --> 00:26:21.000]  撒旦以爲把耶穌釘死一下
[00:26:21.000 --> 00:26:24.000]  省得救贖的計劃就不能完成了
[00:26:24.000 --> 00:26:26.000]  但是耶穌死了
[00:26:26.000 --> 00:26:29.000]  但是三天以後復活了
[00:26:29.000 --> 00:26:32.000]  祂勝過了魔鬼的權勢
[00:26:32.000 --> 00:26:34.000]  勝過了死亡
[00:26:34.000 --> 00:26:36.000]  把陰間和死亡的鑰匙
[00:26:36.000 --> 00:26:38.000]  都掌握在祂手中
[00:26:38.000 --> 00:26:43.000]  因爲有這一點
[00:26:43.000 --> 00:26:47.000]  所以這個蒙徒要出去傳福音
[00:26:47.000 --> 00:26:50.000]  他們就能夠有能力
[00:26:50.000 --> 00:26:52.000]  他們就能夠把耶穌所做的
[00:26:52.000 --> 00:26:53.000]  耶穌所說的
[00:26:53.000 --> 00:26:55.000]  跟世界上人說
[00:26:55.000 --> 00:26:57.000]  他們就明白過來
[00:26:57.000 --> 00:27:01.000]  就來相信耶穌基督
[00:27:01.000 --> 00:27:02.000]  第五個
[00:27:02.000 --> 00:27:07.000]  也可以說是基督再來的憑據
[00:27:07.000 --> 00:27:10.000]  基督再來的一個憑據
[00:27:10.000 --> 00:27:14.000]  就是剛纔這個天使說了
[00:27:14.000 --> 00:27:16.000]  你們見他怎樣往天上去
[00:27:16.000 --> 00:27:18.000]  他還要再來
[00:27:18.000 --> 00:27:19.000]  還要怎樣來
[00:27:19.000 --> 00:27:24.000]  就說到昇天是保證
[00:27:24.000 --> 00:27:28.000]  是爲了再來
[00:27:28.000 --> 00:27:30.000]  再降臨在地上
[00:27:30.000 --> 00:27:33.000]  所以這是一個憑據
[00:27:33.000 --> 00:27:38.000]  我們爲什麼知道主耶穌要再來呢
[00:27:38.000 --> 00:27:41.000]  因爲祂昇天了
[00:27:41.000 --> 00:27:45.000]  祂還要再來
[00:27:45.000 --> 00:27:48.000]  其實也可以
[00:27:48.000 --> 00:27:50.000]  我們再多想一點的話
[00:27:50.000 --> 00:27:51.000]  也可以說
[00:27:51.000 --> 00:27:53.000]  因爲祂升上天了
[00:27:53.000 --> 00:27:55.000]  所以基督就可以見到
[00:27:55.000 --> 00:28:01.000]  他門徒繼續在地上做工作
[00:28:01.000 --> 00:28:03.000]  所以這個也是
[00:28:03.000 --> 00:28:09.000]  跟基督徒在傳福音的一個根據
[00:28:09.000 --> 00:28:11.000]  因爲祂昇天
[00:28:11.000 --> 00:28:17.000]  祂把這工作託付給門徒了
[00:28:17.000 --> 00:28:19.000]  所以在使徒行傳
[00:28:19.000 --> 00:28:22.000]  講到耶穌的昇天
[00:28:22.000 --> 00:28:24.000]  在路加福音
[00:28:24.000 --> 00:28:26.000]  在最後結束的時候
[00:28:26.000 --> 00:28:33.000]  也講到耶穌的昇天
[00:28:33.000 --> 00:28:36.000]  在路加福音最後也說
[00:28:36.000 --> 00:28:42.000]  他說耶穌領他們到波達尼的對面
[00:28:42.000 --> 00:28:45.000]  就舉手給他們祝福
[00:28:45.000 --> 00:28:47.000]  耶穌給他們祝福的時候
[00:28:47.000 --> 00:28:49.000]  他就離開他們
[00:28:49.000 --> 00:28:52.000]  被帶到天上去了
[00:28:52.000 --> 00:28:56.000]  這是在路加福音最後說的
[00:28:56.000 --> 00:29:00.000]  最後幾節聖經說的
[00:29:00.000 --> 00:29:01.000]  當他們
[00:29:01.000 --> 00:29:03.000]  耶穌給門徒祝福
[00:29:03.000 --> 00:29:04.000]  然後呢
[00:29:04.000 --> 00:29:06.000]  耶穌就離開他們
[00:29:06.000 --> 00:29:07.000]  升上
[00:29:07.000 --> 00:29:11.000]  被帶到天上去了
[00:29:11.000 --> 00:29:13.000]  這個講到路加福音呢
[00:29:13.000 --> 00:29:16.000]  是講到耶穌基督的昇天
[00:29:16.000 --> 00:29:22.000]  是耶穌基督在地上浮屍的最後結束
[00:29:22.000 --> 00:29:25.000]  當地上都結束了
[00:29:25.000 --> 00:29:26.000]  他工作都完成了
[00:29:26.000 --> 00:29:28.000]  他升上天了
[00:29:28.000 --> 00:29:29.000]  那到使徒行傳呢
[00:29:29.000 --> 00:29:33.000]  是講到當教會
[00:29:33.000 --> 00:29:38.000]  當耶穌基督在教會的地上浮屍的時候
[00:29:38.000 --> 00:29:42.000]  他的昇天是他們的開始
[00:29:42.000 --> 00:29:44.000]  所以一個在路加福音
[00:29:44.000 --> 00:29:46.000]  耶穌的昇天
[00:29:46.000 --> 00:29:50.000]  是他地上工作的結束
[00:29:50.000 --> 00:29:52.000]  那在使徒行傳呢
[00:29:52.000 --> 00:29:53.000]  耶穌的昇天呢
[00:29:53.000 --> 00:29:55.000]  是耶穌基督
[00:29:55.000 --> 00:29:59.000]  接着門徒所要做的工作的開始
[00:29:59.000 --> 00:30:00.000]  所以是昇天
[00:30:00.000 --> 00:30:04.000]  把一個地上的工作的結束
[00:30:04.000 --> 00:30:08.000]  跟下面的工作的開始連在一起
[00:30:08.000 --> 00:30:10.000]  所以昇天是非常重要
[00:30:10.000 --> 00:30:14.000]  所以我們要知道
[00:30:14.000 --> 00:30:18.000]  耶穌的昇天是非常重要的
[00:30:18.000 --> 00:30:27.000]  當耶穌給門徒
[00:30:27.000 --> 00:30:28.000]  離開門徒以前
[00:30:28.000 --> 00:30:30.000]  他就叫門徒說
[00:30:30.000 --> 00:30:33.000]  你們要等候
[00:30:33.000 --> 00:30:35.000]  要等候在耶路撒冷
[00:30:35.000 --> 00:30:39.000]  在第一章的第四節說
[00:30:39.000 --> 00:30:41.000]  耶穌和他們聚集的時候
[00:30:41.000 --> 00:30:45.000]  囑咐他們不要離開耶路撒冷
[00:30:45.000 --> 00:30:47.000]  要等候赴應許的
[00:30:47.000 --> 00:30:50.000]  就是你們聽見我說過
[00:30:50.000 --> 00:30:53.000]  就是要受聖靈的信
[00:30:53.000 --> 00:30:57.000]  所以這個五旬節
[00:30:57.000 --> 00:31:01.000]  主要說應許不說的日子
[00:31:01.000 --> 00:31:05.000]  你們就要受到聖靈的敬
[00:31:05.000 --> 00:31:07.000]  然後就得到能力
[00:31:07.000 --> 00:31:13.000]  然後就得全力來傳耶穌基督的福音
[00:31:13.000 --> 00:31:16.000]  所以他們就知道
[00:31:16.000 --> 00:31:18.000]  這個時間不是很長
[00:31:18.000 --> 00:31:20.000]  什麼時候呢
[00:31:20.000 --> 00:31:22.000]  就是在五旬節的時候
[00:31:22.000 --> 00:31:24.000]  五旬節就是一個
[00:31:24.000 --> 00:31:28.000]  猶太人一個很重要的日期
[00:31:28.000 --> 00:31:32.000]  也叫做是在
[00:31:32.000 --> 00:31:37.000]  月節跟無教節以後
[00:31:37.000 --> 00:31:40.000]  有五十天的時間
[00:31:40.000 --> 00:31:42.000]  那麼耶穌在地上呢
[00:31:42.000 --> 00:31:44.000]  向他們顯現的時候
[00:31:44.000 --> 00:31:47.000]  有四十天之久向門徒顯現
[00:31:47.000 --> 00:31:49.000]  那麼離開五旬節多少天呢
[00:31:49.000 --> 00:31:51.000]  十天
[00:31:51.000 --> 00:31:54.000]  所以耶穌說不多的日子
[00:31:54.000 --> 00:31:57.000]  不多的十天是很短的
[00:31:57.000 --> 00:31:59.000]  那麼就是說
[00:31:59.000 --> 00:32:01.000]  你們要等候在耶路撒冷
[00:32:01.000 --> 00:32:03.000]  他們是從加利利來的
[00:32:03.000 --> 00:32:05.000]  說明這樣的
[00:32:05.000 --> 00:32:07.000]  耶穌意思說
[00:32:07.000 --> 00:32:09.000]  你們就不要馬上回加利利
[00:32:09.000 --> 00:32:11.000]  你們還留在耶路撒冷
[00:32:11.000 --> 00:32:14.000]  你們等候聖靈的降臨
[00:32:14.000 --> 00:32:18.000]  聖靈要在五旬節的時候降臨
[00:32:18.000 --> 00:32:20.000]  當然耶穌沒有很清楚的
[00:32:20.000 --> 00:32:22.000]  告訴他們哪一天
[00:32:22.000 --> 00:32:25.000]  但是說是不多的日子
[00:32:25.000 --> 00:32:28.000]  就是說你們還要等待耶路撒冷
[00:32:28.000 --> 00:32:31.000]  那他們就要等候
[00:32:31.000 --> 00:32:32.000]  我們知道這個等候
[00:32:32.000 --> 00:32:34.000]  最後結果是到了五旬節
[00:32:34.000 --> 00:32:36.000]  五旬節的時候
[00:32:36.000 --> 00:32:38.000]  就是聖靈的降臨
[00:32:38.000 --> 00:32:40.000]  那麼在五旬節以前呢
[00:32:40.000 --> 00:32:44.000]  神給他們有一個屬靈的預備
[00:32:44.000 --> 00:32:47.000]  屬於從第十二節到二十六節
[00:32:47.000 --> 00:32:52.000]  就是說他們回到耶路撒冷以後
[00:32:52.000 --> 00:32:55.000]  他們同心的禱告
[00:32:55.000 --> 00:32:56.000]  這是一個預備
[00:32:56.000 --> 00:32:59.000]  然後有彼得的講話
[00:32:59.000 --> 00:33:01.000]  這也是一個預備
[00:33:01.000 --> 00:33:05.000]  我們看見從十二節到二十六節
[00:33:05.000 --> 00:33:08.000]  這一段都是一個預備
[00:33:08.000 --> 00:33:12.000]  五旬節前的一個預備的工作
[00:33:12.000 --> 00:33:16.000]  一個我們看見有十一位使徒
[00:33:16.000 --> 00:33:18.000]  跟門徒們一同聚集
[00:33:18.000 --> 00:33:21.000]  可能是一百二十個人吧
[00:33:21.000 --> 00:33:23.000]  一百二十個人這樣的
[00:33:23.000 --> 00:33:26.000]  當然當時在耶路撒冷的基督徒
[00:33:26.000 --> 00:33:28.000]  還不是這麼多
[00:33:28.000 --> 00:33:30.000]  但是有這一部分人呢
[00:33:30.000 --> 00:33:32.000]  他們就在一起的聚集
[00:33:32.000 --> 00:33:34.000]  他們做什麼呢
[00:33:34.000 --> 00:33:38.000]  他們都是都同心合一的禱告
[00:33:38.000 --> 00:33:40.000]  聖經裏頭說到
[00:33:40.000 --> 00:33:41.000]  這些人有誰呢
[00:33:41.000 --> 00:33:43.000]  有彼得等等
[00:33:43.000 --> 00:33:45.000]  有十一個使徒
[00:33:45.000 --> 00:33:46.000]  還有呢
[00:33:46.000 --> 00:33:48.000]  就是有幾個婦人
[00:33:48.000 --> 00:33:50.000]  還有耶穌的母親
[00:33:50.000 --> 00:33:52.000]  還有耶穌的兄弟
[00:33:52.000 --> 00:33:54.000]  那麼這些人呢
[00:33:54.000 --> 00:33:55.000]  做什麼呢
[00:33:55.000 --> 00:34:00.000]  都同心合一的恆切的禱告
[00:34:00.000 --> 00:34:02.000]  恆切的禱告
[00:34:02.000 --> 00:34:04.000]  這十天他們所做的
[00:34:04.000 --> 00:34:06.000]  就是一個禱告
[00:34:06.000 --> 00:34:08.000]  他們並沒有做很多事情
[00:34:08.000 --> 00:34:11.000]  他們有很多的禱告
[00:34:11.000 --> 00:34:12.000]  這就看到
[00:34:12.000 --> 00:34:15.000]  當神要做一件事情的時候呢
[00:34:15.000 --> 00:34:18.000]  往往會在信徒的心裏頭
[00:34:18.000 --> 00:34:20.000]  感動他們
[00:34:20.000 --> 00:34:22.000]  在他們先禱告
[00:34:22.000 --> 00:34:24.000]  工作以前
[00:34:24.000 --> 00:34:27.000]  如果你不好禱告
[00:34:27.000 --> 00:34:29.000]  不依靠神
[00:34:29.000 --> 00:34:31.000]  你沒有辦法做主的工作
[00:34:31.000 --> 00:34:33.000]  所以主的工作
[00:34:33.000 --> 00:34:35.000]  來到以前
[00:34:35.000 --> 00:34:38.000]  他們要同心的禱告
[00:34:38.000 --> 00:34:41.000]  能夠清楚神的旨意
[00:34:41.000 --> 00:34:43.000]  能夠來依靠神
[00:34:43.000 --> 00:34:46.000]  能夠從神這裏得到能力
[00:34:46.000 --> 00:34:49.000]  這個是他們很重要一件
[00:34:49.000 --> 00:34:51.000]  就是恆切禱告
[00:34:51.000 --> 00:34:54.000]  像這個十天的一個禱告的
[00:34:54.000 --> 00:34:56.000]  一個特別聚會
[00:34:56.000 --> 00:34:59.000]  在這個五星節前
[00:34:59.000 --> 00:35:01.000]  是一個非常重要的
[00:35:01.000 --> 00:35:08.000]  第十五節就說了
[00:35:08.000 --> 00:35:10.000]  那時有許多人聚會
[00:35:10.000 --> 00:35:11.000]  約有一百二十名
[00:35:11.000 --> 00:35:14.000]  彼得就在弟兄中間
[00:35:14.000 --> 00:35:15.000]  站起來說
[00:35:15.000 --> 00:35:18.000]  下面就是彼得的講道
[00:35:18.000 --> 00:35:21.000]  彼得他所說的話
[00:35:21.000 --> 00:35:27.000]  這是《史詩經傳》中間
[00:35:27.000 --> 00:35:29.000]  第一篇的講道
[00:35:29.000 --> 00:35:32.000]  《史詩經傳》有很多篇
[00:35:32.000 --> 00:35:33.000]  這個講道
[00:35:33.000 --> 00:35:35.000]  你看見有個特點
[00:35:35.000 --> 00:35:38.000]  就是他用的是舊約聖經
[00:35:38.000 --> 00:35:41.000]  引用了舊約聖經的話
[00:35:41.000 --> 00:35:43.000]  那麼在以後你可以看到
[00:35:43.000 --> 00:35:45.000]  到第二章就看見
[00:35:45.000 --> 00:35:47.000]  彼得在五星節的時候
[00:35:47.000 --> 00:35:48.000]  他的講道
[00:35:48.000 --> 00:35:50.000]  他也是用了很多
[00:35:50.000 --> 00:35:52.000]  舊約聖經的話
[00:35:52.000 --> 00:35:54.000]  你再看到以後
[00:35:54.000 --> 00:35:57.000]  保羅跟其他人都講道
[00:35:57.000 --> 00:36:01.000]  也都是引用這個聖的話
[00:36:01.000 --> 00:36:02.000]  所以這個講道
[00:36:02.000 --> 00:36:05.000]  不是人自己一個發明
[00:36:05.000 --> 00:36:07.000]  不是人自己一個推測
[00:36:07.000 --> 00:36:10.000]  或者一個理性的討論
[00:36:10.000 --> 00:36:15.000]  講道必須根據聖的話來講
[00:36:15.000 --> 00:36:19.000]  那麼這個是在五星節
[00:36:19.000 --> 00:36:24.000]  就彼得他先有這樣一個例子
[00:36:24.000 --> 00:36:27.000]  他講什麼呢
[00:36:27.000 --> 00:36:31.000]  他講的話的中心就說
[00:36:31.000 --> 00:36:34.000]  猶大他出賣了耶穌
[00:36:34.000 --> 00:36:37.000]  他已經死了
[00:36:37.000 --> 00:36:39.000]  這猶大的死呢
[00:36:39.000 --> 00:36:43.000]  他是應驗了聖經的話
[00:36:43.000 --> 00:36:46.000]  那我們需要從
[00:36:46.000 --> 00:36:48.000]  跟隨耶穌人當中
[00:36:48.000 --> 00:36:50.000]  選一位來做
[00:36:50.000 --> 00:36:56.000]  能夠代替猶大做使徒
[00:36:56.000 --> 00:36:58.000]  本來是十二個使徒
[00:36:58.000 --> 00:36:59.000]  猶大是使徒
[00:36:59.000 --> 00:37:03.000]  可是猶大死了
[00:37:03.000 --> 00:37:06.000]  其實他不是真的使徒
[00:37:06.000 --> 00:37:08.000]  那現在需要有一個人
[00:37:08.000 --> 00:37:12.000]  能夠來代替猶大的職份
[00:37:12.000 --> 00:37:19.000]  所以他講到猶大的死
[00:37:19.000 --> 00:37:22.000]  在前面從十六節
[00:37:22.000 --> 00:37:25.000]  一直到後面
[00:37:25.000 --> 00:37:29.000]  到十八節都講到
[00:37:29.000 --> 00:37:31.000]  猶大是怎麼死的
[00:37:31.000 --> 00:37:33.000]  他說他死的時候
[00:37:33.000 --> 00:37:37.000]  是用他作惡的功架
[00:37:37.000 --> 00:37:39.000]  買了一塊田
[00:37:39.000 --> 00:37:42.000]  以後生子撲倒
[00:37:42.000 --> 00:37:44.000]  肚腸崩裂
[00:37:44.000 --> 00:37:46.000]  腸子都流出來
[00:37:46.000 --> 00:37:47.000]  他死了
[00:37:47.000 --> 00:37:49.000]  那麼福音書裏頭講
[00:37:49.000 --> 00:37:51.000]  猶大是上吊
[00:37:51.000 --> 00:37:53.000]  自己吊死的
[00:37:53.000 --> 00:37:55.000]  因爲他賣了耶穌以後
[00:37:55.000 --> 00:37:57.000]  他後悔了
[00:37:57.000 --> 00:38:00.000]  他就找這個祭祀說
[00:38:00.000 --> 00:38:02.000]  這個三個塊錢我不要了
[00:38:02.000 --> 00:38:04.000]  我還給你們
[00:38:04.000 --> 00:38:07.000]  但是祭祀說不要
[00:38:07.000 --> 00:38:09.000]  這個錢我們也不能收
[00:38:09.000 --> 00:38:11.000]  然後祭祀就是用這個錢
[00:38:11.000 --> 00:38:13.000]  買了一塊田
[00:38:13.000 --> 00:38:16.000]  屬於這個田就叫血田
[00:38:16.000 --> 00:38:20.000]  因爲猶大他死的時候
[00:38:20.000 --> 00:38:22.000]  他肚腸崩裂
[00:38:22.000 --> 00:38:24.000]  那麼就流血
[00:38:24.000 --> 00:38:26.000]  屬於這個血的代價
[00:38:26.000 --> 00:38:28.000]  買了這個田
[00:38:28.000 --> 00:38:30.000]  也是猶大充滿耶穌
[00:38:30.000 --> 00:38:32.000]  所得到的這個結果
[00:38:32.000 --> 00:38:39.000]  那麼下面到二十節
[00:38:39.000 --> 00:38:41.000]  二十節裏
[00:38:41.000 --> 00:38:44.000]  彼得在引用了兩節的
[00:38:44.000 --> 00:38:47.000]  兩處的詩篇上的話
[00:38:47.000 --> 00:38:49.000]  詩篇是什麼的話
[00:38:49.000 --> 00:38:51.000]  所以他引用什麼的話
[00:38:51.000 --> 00:38:56.000]  講到猶大這樣的死的話
[00:38:56.000 --> 00:39:01.000]  是在聖經裏頭已經有預言了
[00:39:01.000 --> 00:39:04.000]  而且在他身上應驗了
[00:39:04.000 --> 00:39:13.000]  詩篇六十九篇跟一百零九篇
[00:39:13.000 --> 00:39:15.000]  都是大魏的詩
[00:39:15.000 --> 00:39:17.000]  都是大魏的詩
[00:39:17.000 --> 00:39:19.000]  所以大魏那個時候
[00:39:19.000 --> 00:39:21.000]  遇到很大的困難
[00:39:21.000 --> 00:39:23.000]  所以他的苦難中間
[00:39:23.000 --> 00:39:25.000]  他就求告神
[00:39:25.000 --> 00:39:27.000]  求神能夠拯救他
[00:39:27.000 --> 00:39:30.000]  脫離這個仇敵的手
[00:39:30.000 --> 00:39:34.000]  求神就報應破壞他的仇敵
[00:39:34.000 --> 00:39:40.000]  所以在六十九篇的二十五節就說
[00:39:40.000 --> 00:39:43.000]  他說願他的住處
[00:39:43.000 --> 00:39:45.000]  他的住處就大魏
[00:39:45.000 --> 00:39:47.000]  那個時候寫詩的時候
[00:39:47.000 --> 00:39:50.000]  就大魏仇敵的住處
[00:39:50.000 --> 00:39:53.000]  願這個大魏仇敵的住處
[00:39:53.000 --> 00:39:56.000]  能夠變爲荒場
[00:39:56.000 --> 00:39:58.000]  無人在內居住
[00:40:00.000 --> 00:40:04.000]  這個是在六十九篇二十五節
[00:40:04.000 --> 00:40:06.000]  然後彼得又說
[00:40:06.000 --> 00:40:09.000]  又用詩篇一百零九篇
[00:40:09.000 --> 00:40:11.000]  第八節說的
[00:40:11.000 --> 00:40:14.000]  他的願別人得他的之分
[00:40:14.000 --> 00:40:16.000]  願別人得他的之分
[00:40:16.000 --> 00:40:18.000]  所以這兩節聖經
[00:40:18.000 --> 00:40:22.000]  都是大魏當時寫詩篇
[00:40:22.000 --> 00:40:24.000]  是他的情況
[00:40:24.000 --> 00:40:27.000]  他遇到很大的困難
[00:40:27.000 --> 00:40:29.000]  他就求神來救他
[00:40:29.000 --> 00:40:33.000]  也求神報應他的仇敵
[00:40:33.000 --> 00:40:36.000]  大魏是預表基督的
[00:40:36.000 --> 00:40:38.000]  所以大魏的仇敵
[00:40:38.000 --> 00:40:40.000]  也是基督的仇敵
[00:40:40.000 --> 00:40:44.000]  猶大出賣主是成了基督的仇敵
[00:40:44.000 --> 00:40:47.000]  所以他的下場
[00:40:47.000 --> 00:40:50.000]  就跟大魏那個時候
[00:40:50.000 --> 00:40:53.000]  要求神來報應他的仇敵
[00:40:53.000 --> 00:40:56.000]  結果是一樣的
[00:40:56.000 --> 00:41:01.000]  他的別人要得他的之分
[00:41:01.000 --> 00:41:05.000]  就他不在了
[00:41:05.000 --> 00:41:07.000]  那盟徒缺了一個
[00:41:07.000 --> 00:41:09.000]  就是別人來代替
[00:41:09.000 --> 00:41:15.000]  來補充他空下來這個之分
[00:41:15.000 --> 00:41:21.000]  所以大魏的仇敵的報應
[00:41:21.000 --> 00:41:25.000]  就在猶大身上應驗了
[00:41:25.000 --> 00:41:27.000]  在《聖經》裏常常這樣的
[00:41:27.000 --> 00:41:29.000]  《聖經》有一些預言的話
[00:41:29.000 --> 00:41:32.000]  它不止一次的應驗
[00:41:32.000 --> 00:41:35.000]  就是有一些預言
[00:41:35.000 --> 00:41:37.000]  還要多次的應驗
[00:41:37.000 --> 00:41:41.000]  像這個詩篇109篇69篇
[00:41:41.000 --> 00:41:45.000]  對當時大魏仇敵的話
[00:41:45.000 --> 00:41:49.000]  最後也在猶大身上應驗了
[00:41:49.000 --> 00:41:53.000]  結果他的錢是叫做血錢
[00:41:53.000 --> 00:41:56.000]  因爲他是死了流血
[00:41:56.000 --> 00:42:00.000]  所以用他出了這樣的代價
