
[00:00:00.000 --> 00:00:05.000]  好,讓我們一齊在廣東之先低頭祈禱
[00:34:27.000 --> 00:34:29.000]  差遣你的愛子
[00:34:29.000 --> 00:34:31.000]  用謙卑的方式來到我們中間
[00:34:31.000 --> 00:34:33.000]  在馬槽裡面向我們顯明你的恩典
[00:34:33.000 --> 00:34:35.000]  在馬槽裡面向我們顯明你的恩典
[00:34:35.000 --> 00:34:37.000]  神要你走一條怎樣另一條的路呢?
[00:34:37.000 --> 00:34:39.000]  當我們安靜地祈禱的時候
[00:34:39.000 --> 00:34:41.000]  很想你自己跟神去祈禱
[00:34:41.000 --> 00:34:43.000]  在這個聖誕節
[00:34:43.000 --> 00:34:45.000]  神要你走一條怎樣另一條的路呢?
[00:34:45.000 --> 00:34:47.000]  當我們安靜地祈禱的時候
[00:34:47.000 --> 00:34:49.000]  很想你自己跟神去祈禱
[00:34:49.000 --> 00:34:51.000]  在這個聖誕節
[00:34:51.000 --> 00:34:53.000]  神要你走一條怎樣另一條的路呢?
[00:34:53.000 --> 00:34:55.000]  傳敬拜的心去聆聽你
[00:34:55.000 --> 00:34:57.000]  傳敬拜的心去聆聽你
[00:34:57.000 --> 00:34:59.000]  傳敬拜的心去聆聽你
[00:34:59.000 --> 00:35:01.000]  傳敬拜的心去聆聽你
[00:35:01.000 --> 00:35:03.000]  傳敬拜的心去聆聽你
[00:35:03.000 --> 00:35:05.000]  傳敬拜的心去聆聽你
[00:35:05.000 --> 00:35:07.000]  傳敬拜的心去聆聽你
[00:35:07.000 --> 00:35:09.000]  傳敬拜的心去聆聽你
[00:35:09.000 --> 00:35:11.000]  傳敬拜的心去聆聽你
[00:35:11.000 --> 00:35:13.000]  傳敬拜的心去聆聽你
[00:35:13.000 --> 00:35:15.000]  傳敬拜的心去聆聽你
[00:35:15.000 --> 00:35:17.000]  傳敬拜的心去聆聽你
[00:35:17.000 --> 00:35:19.000]  傳敬拜的心去聆聽你
[00:35:19.000 --> 00:35:21.000]  傳敬拜的心去聆聽你
[00:35:21.000 --> 00:35:23.000]  傳敬拜的心去聆聽你
[00:35:23.000 --> 00:35:25.000]  傳敬拜的心去聆聽你
[00:35:25.000 --> 00:35:27.000]  傳敬拜的心去聆聽你
[00:35:27.000 --> 00:35:29.000]  傳敬拜的心去聆聽你
[00:35:29.000 --> 00:35:31.000]  傳敬拜的心去聆聽你
[00:35:31.000 --> 00:35:33.000]  傳敬拜的心去聆聽你
[00:35:33.000 --> 00:35:35.000]  傳敬拜的心去聆聽你
[00:35:35.000 --> 00:35:37.000]  傳敬拜的心去聆聽你
