
[00:00:00.000 --> 00:00:04.000]  有一間教會很窮
[00:23:12.000 --> 00:23:16.000]  是互相幫助
[00:23:16.000 --> 00:23:18.000]  不是平均
[00:23:18.000 --> 00:23:21.000]  雖然在《時代行傳》裡面
[00:23:21.000 --> 00:23:23.000]  我們看到有一個共產的社會
[00:23:23.000 --> 00:23:25.000]  但是保羅並不是說
[00:23:25.000 --> 00:23:27.000]  你們每一個人都要吃同一樣的食物
[00:23:27.000 --> 00:23:29.000]  穿同一樣的衣服
[00:23:29.000 --> 00:23:30.000]  做同一樣的事
[00:23:30.000 --> 00:23:33.000]  這不是平均 我們不可能平均
[00:23:33.000 --> 00:23:35.000]  是均平
[00:23:35.000 --> 00:23:40.000]  是盡量的將我們人與人之間的生活水平
[00:23:40.000 --> 00:23:42.000]  不要拉得太遠
[00:23:42.000 --> 00:23:44.000]  這是目的
[00:23:44.000 --> 00:23:47.000]  所以聖經就這樣說
[00:23:47.000 --> 00:23:49.000]  在第九章第六節
[00:23:49.000 --> 00:23:51.000]  小眾的小收
[00:23:51.000 --> 00:23:53.000]  多眾的多收
[00:23:53.000 --> 00:23:58.000]  收入少的不會捱餓
[00:23:58.000 --> 00:24:01.000]  收入多的也不會過肥
[00:24:01.000 --> 00:24:04.000]  這就是均平
[00:24:04.000 --> 00:24:06.000]  最後
[00:24:06.000 --> 00:24:08.000]  我想在
[00:24:08.000 --> 00:24:11.000]  哥倫多後書第八章裡面
[00:24:11.000 --> 00:24:15.000]  也是保羅他去講道奉獻的時候
[00:24:15.000 --> 00:24:17.000]  我們要學習一個榜樣
[00:24:17.000 --> 00:24:19.000]  一個原則
[00:24:19.000 --> 00:24:21.000]  那個榜樣就是
[00:24:21.000 --> 00:24:23.000]  你看看我們的主耶穌基督
[00:24:23.000 --> 00:24:26.000]  我們每一個都是跟隨耶穌基督的人
[00:24:26.000 --> 00:24:30.000]  耶穌基督為我們留下一個什麼樣的榜樣呢
[00:24:30.000 --> 00:24:32.000]  他說你們看
[00:24:32.000 --> 00:24:33.000]  主耶穌
[00:24:33.000 --> 00:24:36.000]  祂是多麼樂意的去施恩惠
[00:24:36.000 --> 00:24:39.000]  祂本來是富足的
[00:24:39.000 --> 00:24:41.000]  是擁有一切
[00:24:41.000 --> 00:24:44.000]  為你們變成為赤貧
[00:24:44.000 --> 00:24:45.000]  一無所有
[00:24:45.000 --> 00:24:49.000]  使你們因他的貧窮而致豐富
[00:24:49.000 --> 00:24:53.000]  最後一句話
[00:24:53.000 --> 00:24:55.000]  祂願意去成為貧窮
[00:24:55.000 --> 00:24:59.000]  以致我們可以因為祂的貧窮
[00:24:59.000 --> 00:25:02.000]  而我們成為一個富足的人
[00:25:02.000 --> 00:25:06.000]  這就是犧牲
[00:25:06.000 --> 00:25:14.000]  是因我願意成為貧窮
[00:25:14.000 --> 00:25:16.000]  而令到你富足
[00:25:16.000 --> 00:25:18.000]  這是一個什麼樣的想法呢
[00:25:18.000 --> 00:25:20.000]  這是一個超過我們
[00:25:20.000 --> 00:25:22.000]  今天我們的人的想法
[00:25:22.000 --> 00:25:25.000]  沒有可能去想得到 做得到
[00:25:25.000 --> 00:25:28.000]  但這是耶穌基督留給我們的榜樣
[00:25:28.000 --> 00:25:32.000]  我們是有十份
[00:25:32.000 --> 00:25:38.000]  我然後可以去拿一份去幫助人
[00:25:38.000 --> 00:25:42.000]  留回九份給我自己的需要
[00:25:42.000 --> 00:25:44.000]  這是我們今天的觀念
[00:25:44.000 --> 00:25:48.000]  無論是怎樣
[00:25:48.000 --> 00:25:50.000]  剛才我們說了
[00:25:50.000 --> 00:25:52.000]  如果你覺得你拿一份出來
[00:25:52.000 --> 00:25:54.000]  你是甘心樂意
[00:25:54.000 --> 00:25:56.000]  你是很開心的話
[00:25:56.000 --> 00:25:58.000]  你就不要硬要拿兩份出來
[00:25:58.000 --> 00:26:05.000]  奉獻的目的
[00:26:05.000 --> 00:26:09.000]  是為要令到我們這個信仰的群體
[00:26:09.000 --> 00:26:13.000]  是要令到我們所身處的社區當中
[00:26:13.000 --> 00:26:17.000]  能夠可以去經歷到上帝的恩惠
[00:26:17.000 --> 00:26:19.000]  這是奉獻的目的
[00:26:20.000 --> 00:26:22.000]  在今天的商業社會裏
[00:26:22.000 --> 00:26:24.000]  我們說教會都成為一間公司
[00:26:24.000 --> 00:26:27.000]  因為我們註冊成為一間公司
[00:26:27.000 --> 00:26:30.000]  在維繫教會的運作上
[00:26:30.000 --> 00:26:32.000]  我們需要一定的經費
[00:26:32.000 --> 00:26:37.000]  但我希望我們每一個弟兄姊妹
[00:26:37.000 --> 00:26:39.000]  包括我們教會的領袖
[00:26:39.000 --> 00:26:42.000]  我們千萬不要有一個想法
[00:26:42.000 --> 00:26:46.000]  就是我們將教會成為一間公司
[00:26:46.000 --> 00:26:47.000]  怎樣去運作
[00:26:47.000 --> 00:26:51.000]  我只是集中在運作上
[00:26:51.000 --> 00:26:54.000]  教會所收到的奉獻
[00:26:54.000 --> 00:26:57.000]  是要對整個群體
[00:26:57.000 --> 00:27:00.000]  對整個社區有貢獻
[00:27:00.000 --> 00:27:06.000]  我們的奉獻不只是為我們自己
[00:27:06.000 --> 00:27:10.000]  所以我們每一分一毫
[00:27:10.000 --> 00:27:12.000]  我們要去捐出去
[00:27:12.000 --> 00:27:14.000]  我們要去洗出去
[00:27:14.000 --> 00:27:18.000]  我們都需要好好地去計劃
[00:27:18.000 --> 00:27:22.000]  不要浪費了弟兄姊妹給我們
[00:27:22.000 --> 00:27:25.000]  那個奉獻、那個心意
[00:27:25.000 --> 00:27:29.000]  耶穌為我們留下榜樣
[00:27:29.000 --> 00:27:31.000]  在聖餐桌的面前
[00:27:31.000 --> 00:27:35.000]  我們所領受的餅和杯
[00:27:35.000 --> 00:27:38.000]  豈不是因為耶穌基督的犧牲
[00:27:38.000 --> 00:27:43.000]  而要我們去得到一個豐盛的生命
[00:27:44.000 --> 00:27:46.000]  當一刻間
[00:27:46.000 --> 00:27:49.000]  我們每一個走到台前
[00:27:49.000 --> 00:27:53.000]  去領受耶穌基督豐富的恩典的時候
[00:27:53.000 --> 00:27:56.000]  我們也許可以問自己一個問題
[00:27:56.000 --> 00:28:04.000]  耶穌為我們去寫下他的生命
[00:28:04.000 --> 00:28:08.000]  然後帶給我們一個豐富的生命
[00:28:08.000 --> 00:28:11.000]  現在我已經領受了
[00:28:11.000 --> 00:28:13.000]  成為一個受恩者
[00:28:15.000 --> 00:28:18.000]  在我們崇拜完結之後
[00:28:18.000 --> 00:28:21.000]  你走出去離開教會
[00:28:21.000 --> 00:28:25.000]  你會做些什麼
[00:28:25.000 --> 00:28:27.000]  你會做些什麼
[00:28:27.000 --> 00:28:31.000]  去將你的豐富去分給其他人呢
[00:28:31.000 --> 00:28:36.000]  我們每個人都不同
[00:28:36.000 --> 00:28:37.000]  不需要一樣
[00:28:37.000 --> 00:28:38.000]  但你想想
[00:28:38.000 --> 00:28:40.000]  你可以分些什麼出去
[00:28:40.000 --> 00:28:44.000]  奉獻就是giving 就是施予 就是去給一些東西出去
[00:28:44.000 --> 00:28:49.000]  如果連保羅所說的馬其頓的教會
[00:28:49.000 --> 00:28:52.000]  是極之貧窮的教會
[00:28:52.000 --> 00:28:54.000]  他都能夠奉獻得到
[00:28:54.000 --> 00:28:56.000]  他都可以給一些東西出來
[00:28:56.000 --> 00:28:59.000]  我相信今天我們在座當中
[00:28:59.000 --> 00:29:00.000]  大部分的人
[00:29:00.000 --> 00:29:02.000]  我們都可以給一些東西出去
[00:29:02.000 --> 00:29:06.000]  我們一起有個祈禱
[00:29:06.000 --> 00:29:09.000]  有我們在一段安靜的時間裏
[00:29:09.000 --> 00:29:10.000]  我們想想
[00:29:10.000 --> 00:29:12.000]  我可以給些什麼出去
[00:29:12.000 --> 00:29:16.000]  我可以給些什麼出去
[00:29:16.000 --> 00:29:38.000]  我們感謝主在聖經裏
[00:29:39.000 --> 00:29:40.000]  提醒我們
[00:29:40.000 --> 00:29:42.000]  施比受更為有福
[00:29:42.000 --> 00:29:46.000]  我們知道這個社會
[00:29:46.000 --> 00:29:48.000]  它告訴我們
[00:29:48.000 --> 00:29:51.000]  我們是需要多些去關心我們自己
[00:29:51.000 --> 00:29:54.000]  而不是去關心其他的人
[00:29:54.000 --> 00:29:57.000]  但聖經叫我們
[00:29:57.000 --> 00:29:59.000]  多些關心其他的人
[00:29:59.000 --> 00:30:02.000]  不要只顧著關心自己
[00:30:02.000 --> 00:30:05.000]  神說這是一個衝擊
[00:30:05.000 --> 00:30:08.000]  是一個兩難當中
[00:30:08.000 --> 00:30:10.000]  神你知道我們的掙扎
[00:30:10.000 --> 00:30:13.000]  神就讓我們
[00:30:13.000 --> 00:30:16.000]  在領受耶穌基督豐富的恩典
[00:30:16.000 --> 00:30:18.000]  這個救贖恩典的過程當中
[00:30:18.000 --> 00:30:23.000]  我們去調教我們的價值觀
[00:30:23.000 --> 00:30:28.000]  以致我們學著我們的耶穌基督
[00:30:28.000 --> 00:30:32.000]  做一個樂意去施予的人
[00:30:35.000 --> 00:30:38.000]  令到教會的群體
[00:30:38.000 --> 00:30:41.000]  令到這個社區
[00:30:41.000 --> 00:30:45.000]  更加有人情味
[00:30:45.000 --> 00:30:48.000]  更加有溫暖
[00:30:48.000 --> 00:30:51.000]  求主垂聽我們的禱告
[00:30:51.000 --> 00:30:54.000]  是奉耶穌基督命教
