
[00:00:00.000 --> 00:00:07.360]  我們能夠今天在這地方一起來敬拜神,實在是何等的恩典。
[00:32:13.240 --> 00:32:20.240]  那我在這個地方
[00:32:20.240 --> 00:32:21.240]  我才大得激勵。
[00:32:21.240 --> 00:32:28.240]  不但是我在這個地方見到她
[00:32:28.240 --> 00:32:29.240]  而且知道她
[00:32:29.240 --> 00:32:30.240]  跟她的家人的近況。
[00:32:33.240 --> 00:32:35.240]  當保羅每次
[00:32:35.240 --> 00:32:36.240]  他提到一個名字
[00:32:36.240 --> 00:32:42.240]  就好像他叫了這個名字
[00:32:42.240 --> 00:32:43.240]  然後指著她
[00:32:43.240 --> 00:32:48.240]  就要介紹這個人的所事。
[00:32:48.240 --> 00:32:53.240]  他對他的好朋友提摩太
[00:32:53.240 --> 00:32:54.240]  就是這樣子。
[00:32:54.240 --> 00:32:59.240]  所以對於
[00:32:59.240 --> 00:33:01.240]  因為保羅對他的一些肯定的話
[00:33:03.240 --> 00:33:06.240]  他保羅讓我們
[00:33:06.240 --> 00:33:08.240]  也告訴我們
[00:33:08.240 --> 00:33:10.240]  我們要真正珍惜
[00:33:10.240 --> 00:33:11.240]  我們屬靈的家人。
[00:33:11.240 --> 00:33:15.240]  不但是我們屬世的家庭。
[00:33:15.240 --> 00:33:20.240]  我們在放這個假日的時候。
[00:33:20.240 --> 00:33:25.240]  那麼不但是這樣子
[00:33:25.240 --> 00:33:27.240]  而且在我們的靈陽堂
[00:33:27.240 --> 00:33:28.240]  我們屬靈的家庭裡面
[00:33:28.240 --> 00:33:29.240]  也是這樣子。
[00:33:33.240 --> 00:33:34.240]  那麼福音
[00:33:34.240 --> 00:33:36.240]  它塑造我們
[00:33:36.240 --> 00:33:37.240]  在這個地方
[00:33:37.240 --> 00:33:39.240]  成為一個神的兒女。
[00:33:39.240 --> 00:33:46.240]  那麼第一章的第二節
[00:33:46.240 --> 00:33:59.240]  提摩太前書一章二節
[00:33:59.240 --> 00:34:02.240]  寫信給那恩信主
[00:34:02.240 --> 00:34:04.240]  作我真兒子的提摩太
[00:34:04.240 --> 00:34:06.240]  願恩惠憐憫平安
[00:34:06.240 --> 00:34:08.240]  從父上帝和我們主
[00:34:08.240 --> 00:34:10.240]  基督耶穌歸於你。
[00:34:10.240 --> 00:34:20.240]  那我在英文堂裡面
[00:34:20.240 --> 00:34:22.240]  我們現在目前正在講到提摩太
[00:34:22.240 --> 00:34:24.240]  我們要講到的是
[00:34:24.240 --> 00:34:26.240]  一個家庭的角色。
[00:34:28.240 --> 00:34:29.240]  這個要準則。
[00:34:29.240 --> 00:34:34.240]  那麼第二節是講到
[00:34:34.240 --> 00:34:36.240]  這個家的價值觀。
[00:34:36.240 --> 00:34:46.240]  那麼寫這一段的時候呢
[00:34:46.240 --> 00:34:48.240]  這個保羅看到提摩太的時候
[00:34:48.240 --> 00:34:50.240]  基本上講提摩太
[00:34:50.240 --> 00:34:52.240]  你是名正言順的。
[00:34:52.240 --> 00:34:57.240]  那你呢是一個真的門徒。
[00:34:59.240 --> 00:35:02.240]  那麼你今天外表表現出來的
[00:35:02.240 --> 00:35:05.240]  就是你裡面的你的所是。
[00:35:05.240 --> 00:35:10.240]  中間沒有一個偽君子的這種生活。
[00:35:10.240 --> 00:35:15.240]  你是什麼
[00:35:15.240 --> 00:35:17.240]  你就做出什麼來。
[00:35:17.240 --> 00:35:22.240]  那麼神對我們的祝福也是這樣子。
[00:35:26.240 --> 00:35:28.240]  如果說我們今天
[00:35:28.240 --> 00:35:30.240]  我們的家人我們的朋友
[00:35:30.240 --> 00:35:32.240]  說你是這一個言行一致的人。
[00:35:32.240 --> 00:35:39.240]  你是一個真正名正言順的一個孩子。
[00:35:39.240 --> 00:35:45.240]  你在這個耶穌裡面的信仰是真實的。
[00:35:45.240 --> 00:35:53.240]  那提摩太大概是在
[00:35:53.240 --> 00:35:55.240]  保羅第一次宣教旅程中間
[00:35:55.240 --> 00:35:57.240]  帶領信主的。
[00:35:57.240 --> 00:36:07.240]  那也許是因為提摩太
[00:36:07.240 --> 00:36:09.240]  在那個時候信主的時候
[00:36:09.240 --> 00:36:12.240]  表達出來他的一種信心的真誠呢
[00:36:12.240 --> 00:36:15.240]  來讓保羅在第二次的時候
[00:36:15.240 --> 00:36:18.240]  宣教又邀請他參加。
[00:36:18.240 --> 00:36:23.240]  那麼提摩太他有各種
[00:36:23.240 --> 00:36:26.240]  不同的族群的血液。
[00:36:26.240 --> 00:36:31.240]  他的媽媽是猶太人
[00:36:31.240 --> 00:36:33.240]  爸爸是希臘人。
[00:36:33.240 --> 00:36:43.240]  那這個經文裡面講保羅呢
[00:36:43.240 --> 00:36:45.240]  提摩太呢他願意呢
[00:36:45.240 --> 00:36:47.240]  因為猶太人的
[00:36:47.240 --> 00:36:50.240]  這個文化的認可的原因呢
[00:36:50.240 --> 00:36:53.240]  他願意去行割禮。
[00:36:53.240 --> 00:37:12.240]  那麼提摩太在早期的時候
[00:37:12.240 --> 00:37:15.240]  被這個所有的教會裡面的人
[00:37:15.240 --> 00:37:17.240]  信任到一個地步
[00:37:17.240 --> 00:37:19.240]  讓他去溝通關於
[00:37:19.240 --> 00:37:21.240]  是不是一個真的基督徒
[00:37:21.240 --> 00:37:24.240]  是不是一定是需要是一個猶太人
[00:37:24.240 --> 00:37:26.240]  才可以是一個真基督徒。
[00:37:26.240 --> 00:37:36.240]  那麼當保羅他在受迫害的時候呢
[00:37:36.240 --> 00:37:38.240]  這個提摩太也跟他一起
[00:37:38.240 --> 00:37:40.240]  同受迫害。
[00:37:48.240 --> 00:37:50.240]  那麼除了這兩卷書以外
[00:37:50.240 --> 00:37:52.240]  提摩太的名字呢
[00:37:52.240 --> 00:37:56.240]  還在另外的八卷書裡面呢
[00:37:56.240 --> 00:37:58.240]  提起提摩太的名字。
[00:37:58.240 --> 00:38:05.240]  那麼在這裡面他講到的
[00:38:05.240 --> 00:38:08.240]  卻是在信主的真兒子。
[00:38:18.240 --> 00:38:21.240]  所以當保羅在這個書信的背景
[00:38:21.240 --> 00:38:23.240]  就是他在服在
[00:38:23.240 --> 00:38:25.240]  世上服事的晚年的時候
[00:38:25.240 --> 00:38:27.240]  他把真正他要
[00:38:27.240 --> 00:38:30.240]  講的重要的一個訓諱呢
[00:38:30.240 --> 00:38:32.240]  寫信給保羅
[00:38:32.240 --> 00:38:34.240]  給提摩太。
[00:38:34.240 --> 00:38:41.240]  那麼我們今天在這個地方
[00:38:41.240 --> 00:38:44.240]  我們對我們蜀靈的家庭的價值觀
[00:38:44.240 --> 00:38:46.240]  也是當初保羅對提摩太的
[00:38:46.240 --> 00:38:47.240]  這樣的一個價值觀。
[00:38:49.240 --> 00:38:51.240]  我們要是一個真實的一個信仰。
[00:38:51.240 --> 00:38:56.240]  我們要成為一個可以信託的人。
[00:38:56.240 --> 00:39:04.240]  我們要成為一個真正別人
[00:39:04.240 --> 00:39:06.240]  能夠認識我們是一個
[00:39:06.240 --> 00:39:08.240]  言行一致的一個人。
[00:39:08.240 --> 00:39:13.240]  那麼有一位新約的學者
[00:39:13.240 --> 00:39:15.240]  這樣子講提摩太。
[00:39:19.240 --> 00:39:21.240]  (英文)
[00:39:21.240 --> 00:39:28.240]  他說呢提摩太作為
[00:39:28.240 --> 00:39:30.240]  這一個保羅的右手
[00:39:30.240 --> 00:39:33.240]  他是跟保羅在一起
[00:39:33.240 --> 00:39:35.240]  甚至在他危險中
[00:39:35.240 --> 00:39:36.240]  也還是跟他在一起。
[00:39:36.240 --> 00:39:41.240]  在我們中間有人已經是
[00:39:41.240 --> 00:39:43.240]  父母親或者甚至祖父母。
[00:39:49.240 --> 00:39:51.240]  我們真正我們看到的
[00:39:51.240 --> 00:39:53.240]  一個重要的是
[00:39:53.240 --> 00:39:55.240]  我們的孩子我們的孫子
[00:39:55.240 --> 00:39:57.240]  他們是真正有一個
[00:39:57.240 --> 00:39:59.240]  真正的信心
[00:39:59.240 --> 00:40:01.240]  在他們的生命中間。
[00:40:01.240 --> 00:40:09.240]  我們真正在這個地方
[00:40:09.240 --> 00:40:11.240]  我們真正可以感恩的是
[00:40:11.240 --> 00:40:13.240]  讓我們的後輩
[00:40:13.240 --> 00:40:15.240]  能夠真正在信心裡面
[00:40:15.240 --> 00:40:17.240]  成為一個真正有信仰的人。
[00:40:19.240 --> 00:40:21.240]  這個不能把它當成理所當然。
[00:40:21.240 --> 00:40:27.240]  那麼在這個蜀靈的家庭裡面
[00:40:27.240 --> 00:40:29.240]  攻擊很多。
[00:40:29.240 --> 00:40:33.240]  就跟第一世紀的教會是一樣的。
[00:40:33.240 --> 00:40:37.240]  包括在神學上的一些
[00:40:37.240 --> 00:40:39.240]  混淆。
[00:40:39.240 --> 00:40:43.240]  意見不同的個性。
[00:40:43.240 --> 00:40:46.240]  做出錯誤的決定。
[00:40:49.240 --> 00:40:51.240]  我們真正看重的是在
[00:40:51.240 --> 00:40:53.240]  耶穌基督裡面信仰堅定的。
[00:40:53.240 --> 00:40:58.240]  能夠在信心裡面是
[00:40:58.240 --> 00:41:00.240]  真實無誤的。
[00:41:00.240 --> 00:41:04.240]  我們的蜀靈的家所需要的
[00:41:04.240 --> 00:41:10.240]  是保羅要提摩太所做的。
[00:41:18.240 --> 00:41:20.240]  我們能夠從
[00:41:20.240 --> 00:41:22.240]  耶穌基督跟父神那邊得到的是
[00:41:22.240 --> 00:41:24.240]  恩惠
[00:41:24.240 --> 00:41:26.240]  平安。
[00:41:26.240 --> 00:41:32.240]  我們真正希望能夠得到的是
[00:41:32.240 --> 00:41:34.240]  這一個真正的
[00:41:34.240 --> 00:41:36.240]  福音就是好消息。
[00:41:36.240 --> 00:41:41.240]  問題是
[00:41:41.240 --> 00:41:43.240]  福音是我們生活的一部分嗎?
[00:41:47.240 --> 00:41:49.240]  或者說
[00:41:49.240 --> 00:41:51.240]  福音是我們生命中的
[00:41:51.240 --> 00:41:53.240]  一個框框而已。
[00:41:53.240 --> 00:41:57.240]  那麼在這個
[00:41:57.240 --> 00:41:59.240]  Nashville, Tennessee
[00:41:59.240 --> 00:42:05.240]  他說呢,這一位
[00:42:05.240 --> 00:42:07.240]  學者呢,就說我們怎麼樣
[00:42:07.240 --> 00:42:09.240]  把我們的問題問得更好。
[00:42:09.240 --> 00:42:12.240]  我們常常這樣子問。
[00:42:18.240 --> 00:42:20.240]  那麼
[00:42:20.240 --> 00:42:22.240]  我們常常講說
[00:42:22.240 --> 00:42:24.240]  這位神他到底
[00:42:24.240 --> 00:42:26.240]  在我們生活中間佔什麼地位。
[00:42:26.240 --> 00:42:28.240]  真正更好的問題應該是
[00:42:28.240 --> 00:42:30.240]  我渺小的生命在神的計畫中間
[00:42:30.240 --> 00:42:32.240]  佔出什麼地位。
[00:42:32.240 --> 00:42:35.240]  第二個問題
[00:42:35.240 --> 00:42:38.240]  我們常常這樣子問。
[00:42:38.240 --> 00:42:44.240]  我們作為一個教會
[00:42:44.240 --> 00:42:46.240]  到底我們是哪些這個活動
[00:42:46.240 --> 00:42:48.240]  是造構成了
[00:42:48.240 --> 00:42:50.240]  神的這個
[00:42:50.240 --> 00:42:52.240]  使命中間的一部分。
[00:42:52.240 --> 00:42:56.240]  我們也許問得更好的問題是
[00:42:56.240 --> 00:43:02.240]  這位神他要的
[00:43:02.240 --> 00:43:04.240]  為了他使命的緣故
[00:43:04.240 --> 00:43:06.240]  的教會是什麼樣的教會。
[00:43:06.240 --> 00:43:11.240]  我們在這地方慶祝五十九週年。
[00:43:15.240 --> 00:43:17.240]  那我們立定
[00:43:17.240 --> 00:43:19.240]  我們的志向,要讓我們的教會
[00:43:19.240 --> 00:43:21.240]  成為神的
[00:43:21.240 --> 00:43:23.240]  使命中間
[00:43:23.240 --> 00:43:25.240]  他所要的教會。
[00:43:25.240 --> 00:43:29.240]  那麼這個
[00:43:29.240 --> 00:43:31.240]  意思就是說
[00:43:31.240 --> 00:43:33.240]  一個教會呢,能夠施出恩惠。
[00:43:33.240 --> 00:43:37.240]  這就是我們的信息。
[00:43:37.240 --> 00:43:43.240]  就像這個耶穌基督
[00:43:43.240 --> 00:43:45.240]  他願意為我們
[00:43:45.240 --> 00:43:47.240]  擺上性命一樣
[00:43:47.240 --> 00:43:49.240]  我們也願意這樣子的付出。
[00:43:49.240 --> 00:43:55.240]  我們來寬恕這些別人
[00:43:55.240 --> 00:43:57.240]  曾經傷害過我們的人。
[00:43:57.240 --> 00:44:03.240]  我們也能夠真正
[00:44:03.240 --> 00:44:05.240]  讓別人有成長的空間。
[00:44:11.240 --> 00:44:13.240]  我們真正的恩典是讓我們
[00:44:13.240 --> 00:44:15.240]  真正能夠有機會在
[00:44:15.240 --> 00:44:17.240]  這一個謙卑中間互相成長。
[00:44:17.240 --> 00:44:23.240]  一個教會能夠表達出
[00:44:23.240 --> 00:44:25.240]  他的憐憫。
[00:44:25.240 --> 00:44:31.240]  我們能夠讓別人
[00:44:31.240 --> 00:44:33.240]  有空間在這個地方
[00:44:33.240 --> 00:44:35.240]  他願意跟我們分享
[00:44:35.240 --> 00:44:37.240]  他遭遇的一些難處。
[00:44:39.240 --> 00:44:41.240]  我們能夠真正
[00:44:41.240 --> 00:44:43.240]  有更願意集中注意力
[00:44:43.240 --> 00:44:45.240]  去聽別人講的話。
[00:44:45.240 --> 00:44:53.240]  我們有的時候說當別人講的話
[00:44:53.240 --> 00:44:55.240]  我們心情聽起來
[00:44:55.240 --> 00:44:57.240]  不是很舒服的時候
[00:44:57.240 --> 00:44:59.240]  我們仍然願意進到那個談話中間。
[00:44:59.240 --> 00:45:03.240]  我們能夠讓
[00:45:03.240 --> 00:45:05.240]  別人怎麼樣的恩待我們
[00:45:05.240 --> 00:45:07.240]  我們願意恩待別人。
[00:45:09.240 --> 00:45:11.240]  我們也要成為一個
[00:45:11.240 --> 00:45:13.240]  願意享有平安的教會。
[00:45:13.240 --> 00:45:19.240]  因為我們已經
[00:45:19.240 --> 00:45:21.240]  從神得到恩典。
[00:45:21.240 --> 00:45:27.240]  我們在心裡面
[00:45:27.240 --> 00:45:29.240]  我們有這樣一個長久的
[00:45:29.240 --> 00:45:31.240]  因為我們被他
[00:45:31.240 --> 00:45:33.240]  這個高而得到的一個平安。
[00:45:39.240 --> 00:45:41.240]  那麼我們經過聖靈
[00:45:41.240 --> 00:45:43.240]  在我們心中所做的功
[00:45:43.240 --> 00:45:45.240]  我們得到這樣的一個平安。
[00:45:45.240 --> 00:45:49.240]  我們很多時候我們也許意見不一樣。
[00:45:49.240 --> 00:45:55.240]  我們也許不一定是跟別人
[00:45:55.240 --> 00:45:57.240]  在我們周圍的人認同。
[00:45:57.240 --> 00:46:01.240]  但是即使我們中間有很大的差異
[00:46:01.240 --> 00:46:07.240]  但是因為神賜給我們的平安
[00:46:07.240 --> 00:46:09.240]  我們能夠跟別人相處。
[00:46:09.240 --> 00:46:19.240]  那麼怎麼樣這位作者呢
[00:46:19.240 --> 00:46:21.240]  他在提到說
[00:46:21.240 --> 00:46:23.240]  怎麼樣在我們的生活中間
[00:46:23.240 --> 00:46:25.240]  能跟別人成為朋友。
[00:46:25.240 --> 00:46:35.240]  他就講到說神怎麼樣的使用
[00:46:35.240 --> 00:46:37.240]  在我們身邊這些不完美的人
[00:46:37.240 --> 00:46:39.240]  讓我們得到成就。
[00:46:39.240 --> 00:46:43.240]  他這樣子說
[00:46:43.240 --> 00:46:53.240]  那麼因為我們周圍的
[00:46:53.240 --> 00:46:55.240]  這些不完美的人們
[00:46:55.240 --> 00:46:57.240]  在我們中間
[00:46:57.240 --> 00:46:59.240]  因為他們的緣故使我們得到
[00:46:59.240 --> 00:47:01.240]  有機會能夠成長的人生。
[00:47:05.240 --> 00:47:07.240]  這就是我們能夠成為
[00:47:07.240 --> 00:47:09.240]  在基督裡面成熟
[00:47:09.240 --> 00:47:11.240]  耶穌基督
[00:47:11.240 --> 00:47:13.240]  他在我們的生命中間
[00:47:13.240 --> 00:47:15.240]  所使用的一種方式。
[00:47:15.240 --> 00:47:31.240]  所以這個地方他提到說
[00:47:31.240 --> 00:47:33.240]  我們怎麼樣能夠有一個更健康的
[00:47:33.240 --> 00:47:35.240]  以基督為中心的
[00:47:35.240 --> 00:47:37.240]  這樣一個人生態度
[00:47:37.240 --> 00:47:39.240]  能夠我們自己以這個教會成長。
[00:47:39.240 --> 00:47:45.240]  我們是注定要來忍受
[00:47:45.240 --> 00:47:47.240]  這些不完美的人。
[00:47:47.240 --> 00:47:51.240]  我們也注定
[00:47:51.240 --> 00:47:53.240]  讓這些人要忍受
[00:47:53.240 --> 00:47:55.240]  我們的不完美。
[00:47:55.240 --> 00:47:59.240]  教會已經五十九週年
[00:48:01.240 --> 00:48:03.240]  但是我們絕非完美。
[00:48:03.240 --> 00:48:05.240]  我們知道
[00:48:05.240 --> 00:48:11.240]  但是神卻是用不完美
[00:48:11.240 --> 00:48:17.240]  在我們神家中的不完美的人
[00:48:17.240 --> 00:48:21.240]  包括這個Dan牧師跟我
[00:48:21.240 --> 00:48:29.240]  神把我們
[00:48:29.240 --> 00:48:31.240]  放在一起是因為我們的不同處
[00:48:31.240 --> 00:48:37.240]  我牧會已經三十六年
[00:48:37.240 --> 00:48:43.240]  二十六年
[00:48:43.240 --> 00:48:45.240]  加上其他的教會
[00:48:45.240 --> 00:48:49.240]  但是我仍然在學習中間
[00:48:49.240 --> 00:48:55.240]  我仍然有的時候在信心裡面
[00:48:57.240 --> 00:48:59.240]  我仍然在不完美的中間掙扎
[00:48:59.240 --> 00:49:07.240]  我們看看神在教會中間
[00:49:07.240 --> 00:49:11.240]  我們不要忘掉繼續追求
[00:49:11.240 --> 00:49:17.240]  就是要得到一個更健康的
[00:49:17.240 --> 00:49:19.240]  更以神為中心的生活
[00:49:19.240 --> 00:49:25.240]  如果我們作為一個信徒
[00:49:25.240 --> 00:49:27.240]  我們能夠更成熟
[00:49:27.240 --> 00:49:33.240]  這樣子的話我們能夠真正成為
[00:49:33.240 --> 00:49:35.240]  一個神的僕人
[00:49:35.240 --> 00:49:37.240]  更接近耶穌
[00:49:37.240 --> 00:49:41.240]  這個時候我在這個時候要提起來
[00:49:41.240 --> 00:49:47.240]  讓我們自己帶到神的面前
[00:49:47.240 --> 00:49:53.240]  立定心智跟主的家人相連結
[00:49:55.240 --> 00:49:57.240]  能夠真正擁抱
[00:49:57.240 --> 00:50:03.240]  讓我們成為他的門徒的
[00:50:03.240 --> 00:50:05.240]  這樣的一個呼召
[00:50:05.240 --> 00:50:09.240]  讓我們低頭禱告
[00:50:09.240 --> 00:50:17.240]  父神謝謝你呼召我們成為神的家人
[00:50:23.240 --> 00:50:25.240]  讓我們成為一個完美的人
[00:50:25.240 --> 00:50:27.240]  帶到我們中間
[00:50:27.240 --> 00:50:31.240]  雖然我們教會年歲增長
[00:50:31.240 --> 00:50:37.240]  但是我們知道你的工作還未成就
[00:50:37.240 --> 00:50:43.240]  我為我們大家一起禱告
[00:50:43.240 --> 00:50:47.240]  成為一個家庭
[00:50:47.240 --> 00:50:49.240]  成為共同的家人
[00:50:53.240 --> 00:50:55.240]  而經歷
[00:50:55.240 --> 00:50:57.240]  能夠更深的連結
[00:50:57.240 --> 00:51:03.240]  能夠真正在這個地方
[00:51:03.240 --> 00:51:05.240]  我們成長是在你獨一的愛子身上
[00:51:05.240 --> 00:51:11.240]  我們禱告奉耶穌基督的名
