
[00:00:00.000 --> 00:00:01.560]  今天在堂慶的時候
[00:18:38.280 --> 00:18:43.280]  我們一起來看虛讀第十四章三十七、三十八兩節
[00:18:43.280 --> 00:18:46.280]  這些報岳信的人都遭瘟疫
[00:18:46.280 --> 00:18:48.280]  死在耶和華面前
[00:18:48.280 --> 00:18:56.280]  其中唯有亂的兒子約書亞和耶夫尼的兒子迦勒仍然存活
[00:18:56.280 --> 00:19:01.280]  其他埋怨的子民是四十年在曠野裏流浪
[00:19:01.280 --> 00:19:03.280]  逐一逐一死去
[00:19:03.280 --> 00:19:09.280]  但是這十個報岳號的探子即時死亡
[00:19:09.280 --> 00:19:12.280]  所以作為一個領袖
[00:19:12.280 --> 00:19:15.280]  他要承擔的責任是非常沉重
[00:19:15.280 --> 00:19:18.280]  因為他在影響周遭的人
[00:19:18.280 --> 00:19:19.280]  好了
[00:19:19.280 --> 00:19:21.280]  接著我們看看迦勒
[00:19:21.280 --> 00:19:24.280]  接著那四十年其實很悲哀
[00:19:24.280 --> 00:19:28.280]  他其實是被這班子民連累了
[00:19:28.280 --> 00:19:32.280]  但仍然堅定不移地跟隨神
[00:19:32.280 --> 00:19:35.280]  少年人很真這樣說
[00:19:35.280 --> 00:19:37.280]  很有熱誠、衝動
[00:19:37.280 --> 00:19:41.280]  所以你看到現在在中環、旺角的時候
[00:19:41.280 --> 00:19:44.280]  有很多學生、很多少年人
[00:19:44.280 --> 00:19:46.280]  你說不是啊
[00:19:46.280 --> 00:19:48.280]  昨晚我們看到蒙著口罩的都是中年人
[00:19:48.280 --> 00:19:50.280]  那些更衝動啊
[00:19:50.280 --> 00:19:51.280]  那你就另類了
[00:19:51.280 --> 00:19:52.280]  沒得好說了
[00:19:52.280 --> 00:19:55.280]  但是不得不承認就是
[00:19:55.280 --> 00:19:57.280]  去到中年的時候
[00:19:57.280 --> 00:20:01.280]  人那種熱誠慢慢慢慢冷卻
[00:20:01.280 --> 00:20:03.280]  我見過很多少年時代的人
[00:20:03.280 --> 00:20:05.280]  他們在教會可能很熱心
[00:20:05.280 --> 00:20:07.280]  但當他已經大陸中年的時候
[00:20:07.280 --> 00:20:09.280]  有自己的家庭了
[00:20:09.280 --> 00:20:10.280]  有自己的兒女
[00:20:10.280 --> 00:20:11.280]  兒女很小了
[00:20:11.280 --> 00:20:16.280]  他們要來為自己的事業托錢
[00:20:16.280 --> 00:20:20.280]  於是往往就好像一支柴燒一燒的時候
[00:20:20.280 --> 00:20:22.280]  前面那一塊燒了
[00:20:22.280 --> 00:20:25.280]  最後那一塊就會掉下來
[00:20:25.280 --> 00:20:27.280]  可能很多年青人都不太知道燒柴的情況
[00:20:27.280 --> 00:20:29.280]  因為我小時候家裡是燒柴的
[00:20:29.280 --> 00:20:31.280]  所以我很體會到這件事
[00:20:31.280 --> 00:20:33.280]  那種熱情冷卻
[00:20:33.280 --> 00:20:35.280]  敬虔漸退
[00:20:35.280 --> 00:20:37.280]  不冷不熱
[00:20:37.280 --> 00:20:41.280]  取代了昔日如火如荼那種的愛心
[00:20:41.280 --> 00:20:45.280]  生命有時候是靜止和呆滯的
[00:20:45.280 --> 00:20:50.280]  加上他在青年的時候通過了信心的考驗
[00:20:50.280 --> 00:20:53.280]  但現在他開始步入中年
[00:20:53.280 --> 00:20:56.280]  但他很清楚知道自己
[00:20:56.280 --> 00:20:59.280]  未來那幾十年是會怎樣
[00:20:59.280 --> 00:21:02.280]  就是要在曠野裡漂流
[00:21:02.280 --> 00:21:07.280]  我們一起讀文宿紀十四章三十四、三十五兩節
[00:21:07.280 --> 00:21:10.280]  「按你們規探那地的四十日
[00:21:10.280 --> 00:21:12.280]  一年頂一日
[00:21:12.280 --> 00:21:14.280]  你們要擔當罪業四十年
[00:21:14.280 --> 00:21:17.280]  就知道我與你們疏遠了
[00:21:17.280 --> 00:21:19.280]  我耶和華說過
[00:21:19.280 --> 00:21:24.280]  我總要這樣代這一切聚集我的各會眾
[00:21:24.280 --> 00:21:27.280]  他們必在這曠野消滅
[00:21:27.280 --> 00:21:29.280]  在這裡死亡」
[00:21:29.280 --> 00:21:32.280]  如果你是迦勒
[00:21:32.280 --> 00:21:34.280]  你有什麼感受?
[00:21:34.280 --> 00:21:37.280]  我有信心我有勇氣
[00:21:37.280 --> 00:21:40.280]  但我得到的不是獎賞
[00:21:40.280 --> 00:21:42.280]  不是我的家族
[00:21:42.280 --> 00:21:46.280]  我的家族可以先進去迦南地裡
[00:21:46.280 --> 00:21:49.280]  去享受這個流乃與物之地
[00:21:49.280 --> 00:21:52.280]  現在我要和你們這一群人一起
[00:21:52.280 --> 00:21:54.280]  在曠野漂流
[00:21:54.280 --> 00:21:55.280]  他很清楚知道
[00:21:55.280 --> 00:21:57.280]  要漂流四十年
[00:21:57.280 --> 00:21:58.280]  要等死
[00:21:58.280 --> 00:21:59.280]  要等這群人死了
[00:21:59.280 --> 00:22:01.280]  我才可以進去
[00:22:01.280 --> 00:22:05.280]  這個中年的時候
[00:22:05.280 --> 00:22:07.280]  應該是黃金時間
[00:22:07.280 --> 00:22:09.280]  應該是力量充沛
[00:22:09.280 --> 00:22:13.280]  應該是雄心壯志成熟穩重的時候
[00:22:13.280 --> 00:22:15.280]  但原來這四十年
[00:22:15.280 --> 00:22:17.280]  是一個失望的歲月
[00:22:17.280 --> 00:22:20.280]  是難過的日子
[00:22:20.280 --> 00:22:22.280]  在曠野裡漂流
[00:22:22.280 --> 00:22:25.280]  但我們看不到聖經裡記載
[00:22:25.280 --> 00:22:29.280]  迦勒那種憤慨、不滿
[00:22:29.280 --> 00:22:31.280]  然後發出怨言
[00:22:31.280 --> 00:22:33.280]  聖經裡其實沒有記載迦勒
[00:22:33.280 --> 00:22:35.280]  在這四十年裡做了什麼
[00:22:35.280 --> 00:22:39.280]  但我們很相信他仍然默默的
[00:22:39.280 --> 00:22:40.280]  很忠心的
[00:22:40.280 --> 00:22:42.280]  來跟著摩西的帶領
[00:22:42.280 --> 00:22:46.280]  和這群叛逆的子民來同行
[00:22:46.280 --> 00:22:49.280]  但更加不幸的是什麼呢
[00:22:49.280 --> 00:22:51.280]  大家知道摩西
[00:22:51.280 --> 00:22:52.280]  他臨離開世界的時候
[00:22:52.280 --> 00:22:55.280]  他選擇了一個接班人
[00:22:55.280 --> 00:22:57.280]  這個接班人是誰呢
[00:22:57.280 --> 00:22:58.280]  是約書亞
[00:22:58.280 --> 00:23:00.280]  都不重要
[00:23:00.280 --> 00:23:04.280]  那你也給迦勒做過賦稅
[00:23:04.280 --> 00:23:06.280]  將來約書亞做領袖
[00:23:06.280 --> 00:23:08.280]  他做過元帥
[00:23:08.280 --> 00:23:09.280]  那也還好
[00:23:09.280 --> 00:23:14.280]  但原來迦勒是什麼都沒有
[00:23:14.280 --> 00:23:18.280]  是沒有任何的職位來給他
[00:23:18.280 --> 00:23:20.280]  如果是你
[00:23:20.280 --> 00:23:22.280]  如果是一個正常人你會怎樣
[00:23:22.280 --> 00:23:24.280]  一定會不滿
[00:23:24.280 --> 00:23:26.280]  一定會投訴
[00:23:26.280 --> 00:23:28.280]  當日我也很有功勞
[00:23:28.280 --> 00:23:29.280]  我也很有信心
[00:23:29.280 --> 00:23:31.280]  我都去攔阻人家
[00:23:31.280 --> 00:23:32.280]  但他對摩西不好
[00:23:32.280 --> 00:23:34.280]  為什麼他什麼都沒有呢
[00:23:34.280 --> 00:23:36.280]  不要忘記
[00:23:36.280 --> 00:23:37.280]  記不記得
[00:23:37.280 --> 00:23:40.280]  摩西的姐姐米尼任和哥哥亞倫
[00:23:40.280 --> 00:23:42.280]  都妒忌摩西
[00:23:42.280 --> 00:23:44.280]  他們已經的遺憾不輕
[00:23:44.280 --> 00:23:46.280]  但都妒忌摩西
[00:23:46.280 --> 00:23:48.280]  來帶他去
[00:23:48.280 --> 00:23:51.280]  在摩西的背後來重傷摩西
[00:23:51.280 --> 00:23:53.280]  但迦勒你看到
[00:23:53.280 --> 00:23:55.280]  他沒有埋怨
[00:23:55.280 --> 00:23:59.280]  他仍然是這麼剛強真誠高貴
[00:23:59.280 --> 00:24:03.280]  貴得像波浪翻騰中的盤石
[00:24:03.280 --> 00:24:07.280]  也像崇高的山嶺上的積雪
[00:24:07.280 --> 00:24:09.280]  永遠都不會融
[00:24:09.280 --> 00:24:11.280]  這麼堅定
[00:24:11.280 --> 00:24:13.280]  有人指出
[00:24:13.280 --> 00:24:14.280]  漫長的旅途
[00:24:14.280 --> 00:24:16.280]  我不知道你有沒有長途旅行
[00:24:16.280 --> 00:24:18.280]  一去就一個多兩個月
[00:24:18.280 --> 00:24:20.280]  一開始的時候很興奮
[00:24:20.280 --> 00:24:22.280]  每樣東西都是這麼新鮮
[00:24:22.280 --> 00:24:24.280]  但中間那段其實最悶
[00:24:24.280 --> 00:24:27.280]  快要回來的時候又不同
[00:24:27.280 --> 00:24:29.280]  回來了回來了
[00:24:29.280 --> 00:24:30.280]  又有另一種興奮
[00:24:30.280 --> 00:24:32.280]  但中間是最沉悶
[00:24:32.280 --> 00:24:36.280]  同樣當我們要面對一個巨大的任務的時候
[00:24:36.280 --> 00:24:38.280]  一開始我們可以很興奮去面對
[00:24:38.280 --> 00:24:40.280]  全力以赴
[00:24:40.280 --> 00:24:43.280]  但是去到中段的時候
[00:24:43.280 --> 00:24:45.280]  有時候一切都很平淡
[00:24:45.280 --> 00:24:48.280]  要繼續堅持真的不容易
[00:24:48.280 --> 00:24:51.280]  所以一個人如果同一間教會裡侍奉了
[00:24:51.280 --> 00:24:52.280]  一段很長時間
[00:24:52.280 --> 00:24:54.280]  十年十五年的時候
[00:24:54.280 --> 00:24:56.280]  還要繼續很熱心的時候
[00:24:56.280 --> 00:24:58.280]  真是萎縮不容易
[00:24:58.280 --> 00:24:59.280]  沒錯
[00:24:59.280 --> 00:25:02.280]  有時候我們可以熬長天際
[00:25:02.280 --> 00:25:04.280]  有時候我們會快速奔跑
[00:25:04.280 --> 00:25:06.280]  但不要忘記
[00:25:06.280 --> 00:25:08.280]  我們最多的是什麼?
[00:25:08.280 --> 00:25:10.280]  就是穩步而行
[00:25:10.280 --> 00:25:13.280]  很願意我們不單單年輕的時候
[00:25:13.280 --> 00:25:14.280]  有這火的熱誠
[00:25:14.280 --> 00:25:16.280]  有這火的憧憬
[00:25:16.280 --> 00:25:19.280]  我更加期望我們有時候可能在平淡
[00:25:19.280 --> 00:25:21.280]  沉悶的歲月裡
[00:25:21.280 --> 00:25:23.280]  我們仍然是堅定不移
[00:25:23.280 --> 00:25:27.280]  迦勒就是很堅定不移地
[00:25:27.280 --> 00:25:30.280]  度過了他沉悶的黃金時間
[00:25:30.280 --> 00:25:33.280]  但這個值得我們去欣賞
[00:25:33.280 --> 00:25:35.280]  到了晚年的時候
[00:25:35.280 --> 00:25:36.280]  迦勒竟然是怎樣?
[00:25:36.280 --> 00:25:38.280]  不禁按日
[00:25:38.280 --> 00:25:40.280]  他要再攀高峰
[00:25:40.280 --> 00:25:44.280]  四十年枯燥沉悶的歲月終於過去了
[00:25:44.280 --> 00:25:46.280]  和他一起出來的那一代人
[00:25:46.280 --> 00:25:48.280]  全部都死了
[00:25:48.280 --> 00:25:50.280]  於是他和約書亞
[00:25:50.280 --> 00:25:54.280]  可以進入這個流奶與蜜之地
[00:25:54.280 --> 00:25:55.280]  大家可不可以想像
[00:25:55.280 --> 00:25:57.280]  在整個民族裡面
[00:25:57.280 --> 00:25:59.280]  論地位
[00:25:59.280 --> 00:26:00.280]  論輩分
[00:26:00.280 --> 00:26:02.280]  現在最強的是哪兩個?
[00:26:02.280 --> 00:26:05.280]  就是迦勒和約書亞
[00:26:05.280 --> 00:26:07.280]  除了約書亞之外
[00:26:07.280 --> 00:26:10.280]  還有誰可以超越他的地位呢?
[00:26:10.280 --> 00:26:11.280]  所以
[00:26:11.280 --> 00:26:13.280]  當我們進入迦南地的時候
[00:26:13.280 --> 00:26:16.280]  他應該揀選一個最舒服的地方
[00:26:16.280 --> 00:26:18.280]  安享晚年
[00:26:18.280 --> 00:26:20.280]  但聖經記載
[00:26:20.280 --> 00:26:22.280]  他進入迦南地的時候
[00:26:22.280 --> 00:26:24.280]  已經八十五歲的高齡
[00:26:24.280 --> 00:26:27.280]  他竟然放棄了
[00:26:27.280 --> 00:26:29.280]  揀選一些很舒服
[00:26:29.280 --> 00:26:31.280]  肥沃的土地
[00:26:31.280 --> 00:26:34.280]  讓他和家人可以安享晚年
[00:26:34.280 --> 00:26:36.280]  他竟然向約書亞提出一個
[00:26:36.280 --> 00:26:39.280]  令人驚訝而難以接受
[00:26:39.280 --> 00:26:41.280]  相信的要求
[00:26:41.280 --> 00:26:44.280]  教場經文我們一起去讀出來
[00:26:44.280 --> 00:26:48.280]  約書亞記十四章的第十到第十三節
[00:26:48.280 --> 00:26:49.280]  我們一起讀出
[00:26:49.280 --> 00:26:53.280]  自從耶和華對摩西說這話的時候
[00:26:53.280 --> 00:26:55.280]  耶和華照他所應許的
[00:26:55.280 --> 00:26:58.280]  使我存活這四十五年
[00:26:58.280 --> 00:27:01.280]  其間以色列人在抗野行走
[00:27:01.280 --> 00:27:02.280]  看啊
[00:27:02.280 --> 00:27:04.280]  現今我八十五歲了
[00:27:04.280 --> 00:27:06.280]  我還是強壯
[00:27:06.280 --> 00:27:10.280]  像摩西打敗我去的那天一樣
[00:27:10.280 --> 00:27:12.280]  無論是征戰是出入
[00:27:12.280 --> 00:27:14.280]  我的力量那時如何
[00:27:14.280 --> 00:27:17.280]  現在還是如何
[00:27:17.280 --> 00:27:19.280]  求你將耶和華那日
[00:27:19.280 --> 00:27:22.280]  應許我的這山地給我
[00:27:22.280 --> 00:27:24.280]  那裡有阿納族人
[00:27:24.280 --> 00:27:26.280]  並寬大堅固的城
[00:27:26.280 --> 00:27:28.280]  你也曾聽見了
[00:27:28.280 --> 00:27:31.280]  或者耶和華照他所應許的
[00:27:31.280 --> 00:27:33.280]  與我同在
[00:27:33.280 --> 00:27:35.280]  我就把他們趕出去
[00:27:35.280 --> 00:27:39.280]  於是約書亞為耶夫尼的兒子
[00:27:39.280 --> 00:27:44.280]  加納祝福將希伯倫交給他為葉
[00:27:44.280 --> 00:27:45.280]  大家有沒有驚訝
[00:27:45.280 --> 00:27:47.280]  八十五歲高齡
[00:27:47.280 --> 00:27:51.280]  但是竟然要去打最強的阿納族人
[00:27:51.280 --> 00:27:56.280]  去要攻打山上的堅固城堡
[00:27:56.280 --> 00:28:00.280]  加納這種獨特不同凡響的氣質
[00:28:00.280 --> 00:28:04.280]  沒有因為歲月的增加而脫色
[00:28:04.280 --> 00:28:09.280]  看上去老年不一定要走下坡
[00:28:09.280 --> 00:28:11.280]  不一定要衰退
[00:28:11.280 --> 00:28:14.280]  不一定要退隱江湖
[00:28:14.280 --> 00:28:17.280]  他不甘於在安逸裏面
[00:28:17.280 --> 00:28:20.280]  慢慢慢慢的萎縮
[00:28:20.280 --> 00:28:23.280]  他要致力有更大的成就
[00:28:23.280 --> 00:28:26.280]  他不讓自己走下坡
[00:28:26.280 --> 00:28:29.280]  他要再攀高峰
[00:28:29.280 --> 00:28:32.280]  他不甘於寂寂無聞
[00:28:32.280 --> 00:28:35.280]  他要冒險之下而有成就
[00:28:35.280 --> 00:28:38.280]  他要繼續往前行
[00:28:38.280 --> 00:28:42.280]  他要在人生最後的歲月裏面
[00:28:42.280 --> 00:28:46.280]  成為人生最精彩的年日
[00:28:46.280 --> 00:28:49.280]  加納在曠野漂流了四十年
[00:28:49.280 --> 00:28:51.280]  進入迦南地的時候不要忘記
[00:28:51.280 --> 00:28:55.280]  他跟子民一樣打過大大小小不同的仗
[00:28:55.280 --> 00:28:58.280]  包括耶利哥城、艾城
[00:28:58.280 --> 00:29:02.280]  但他自己感到他的力量好像昔日一樣
[00:29:02.280 --> 00:29:03.280]  第十一節
[00:29:03.280 --> 00:29:04.280]  我還是強壯
[00:29:04.280 --> 00:29:06.280]  像摩西打發我去的那天一樣
[00:29:06.280 --> 00:29:08.280]  無論是征戰是出入
[00:29:08.280 --> 00:29:10.280]  我的力量那是如何
[00:29:10.280 --> 00:29:13.280]  現在還是如何
[00:29:13.280 --> 00:29:17.280]  他要上山來驅趕那些阿納族人
[00:29:17.280 --> 00:29:21.280]  這些高大威猛的勇士
[00:29:21.280 --> 00:29:26.280]  大家都知道攻上山是很難的
[00:29:26.280 --> 00:29:30.280]  上面是易守難攻
[00:29:30.280 --> 00:29:33.280]  但為什麼他一定要選擇希伯倫呢
[00:29:33.280 --> 00:29:36.280]  我不知道大家讀聖經的時候有沒有想過這一點
[00:29:36.280 --> 00:29:40.280]  是,無可否認希伯倫居高臨下風景很美麗
[00:29:40.280 --> 00:29:42.280]  土地很肥沃
[00:29:42.280 --> 00:29:49.280]  但原來他們整個民族的先祖阿伯拉罕
[00:29:49.280 --> 00:29:54.280]  在希伯倫裏面度過了他的歲月
[00:29:54.280 --> 00:29:58.280]  他曾經在這個地方為耶和華彌大去築壇
[00:29:58.280 --> 00:30:01.280]  我們一起讀《創世紀》十三章第十八節
[00:30:01.280 --> 00:30:04.280]  阿伯拉就搬了帳篷
[00:30:04.280 --> 00:30:08.280]  拿到希伯倫萬里的帳柱那裏居住
[00:30:08.280 --> 00:30:11.280]  在那裏為耶和華築了一座壇
[00:30:11.280 --> 00:30:14.280]  後來他與神相遇
[00:30:14.280 --> 00:30:18.280]  神也在這個地方賜福給阿伯拉
[00:30:18.280 --> 00:30:22.280]  告訴他你所望見的地方就是屬於你的
[00:30:22.280 --> 00:30:25.280]  這裏記載在《創世紀》第十五章裏面
[00:30:25.280 --> 00:30:30.280]  後來撒拉死在這個地方
[00:30:30.280 --> 00:30:32.280]  葬在希伯倫
[00:30:32.280 --> 00:30:34.280]  不單止這樣
[00:30:34.280 --> 00:30:38.280]  還有利伯加和以撒
[00:30:38.280 --> 00:30:41.280]  即是阿伯拉罕的兒子和媳婦
[00:30:41.280 --> 00:30:44.280]  都住在希伯倫
[00:30:44.280 --> 00:30:47.280]  及後雅各、利亞、約瑟
[00:30:47.280 --> 00:30:49.280]  他們離世的時候
[00:30:49.280 --> 00:30:53.280]  都很清楚地說要把我的骸骨
[00:30:53.280 --> 00:30:56.280]  帶到希伯倫這個地方埋葬
[00:30:56.280 --> 00:30:59.280]  所以希伯倫對整個民族來說
[00:30:59.280 --> 00:31:02.280]  是有特別的意義
[00:31:02.280 --> 00:31:06.280]  所以迦勒就說我要供取這個地方
[00:31:06.280 --> 00:31:09.280]  這個最美的地方
[00:31:09.280 --> 00:31:14.280]  其實很多人都很想擁有美麗的地方
[00:31:14.280 --> 00:31:17.280]  但是不要忘記美麗的地方是要付代價的
[00:31:17.280 --> 00:31:19.280]  我看到一句說話
[00:31:19.280 --> 00:31:21.280]  我都很喜歡
[00:31:21.280 --> 00:31:24.280]  Some people look for a beautiful place
[00:31:24.280 --> 00:31:28.280]  But other big place beautiful
[00:31:28.280 --> 00:31:31.280]  有很多人很想找一些很美麗的地方
[00:31:31.280 --> 00:31:35.280]  但是有人會將這些地方轉變
[00:31:35.280 --> 00:31:37.280]  變成為美麗
[00:31:37.280 --> 00:31:40.280]  究竟我們是要尋找美麗的地方
[00:31:40.280 --> 00:31:45.280]  還是我們將這些地方化醜為美呢?
[00:31:45.280 --> 00:31:48.280]  最寶貴的禮物是昂貴的
[00:31:48.280 --> 00:31:50.280]  我們的主耶穌基督
[00:31:50.280 --> 00:31:52.280]  好像是一份禮物給我們
[00:31:52.280 --> 00:31:55.280]  但是卻是最寶貴的生命
[00:31:55.280 --> 00:31:58.280]  迦勒雖然八十五高齡
[00:31:58.280 --> 00:32:01.280]  但是仍然有年輕人那種熱誠
[00:32:01.280 --> 00:32:03.280]  熱血和拼勁
[00:32:03.280 --> 00:32:08.280]  去揀選最艱難的工作去面對
[00:32:08.280 --> 00:32:13.280]  整個迦蘭地最難供取的就是希伯倫
[00:32:13.280 --> 00:32:15.280]  但是不要忘記
[00:32:15.280 --> 00:32:18.280]  最終他是獲得勝利
[00:32:18.280 --> 00:32:21.280]  反而那一代的年輕人比起年輕的人
[00:32:21.280 --> 00:32:24.280]  他們並不能夠趕走當地的人
[00:32:24.280 --> 00:32:26.280]  在經文裏面已經列了出來
[00:32:26.280 --> 00:32:30.280]  其中一個原因你們沒有信心之外就是什麼呢?
[00:32:30.280 --> 00:32:32.280]  他們散漫
[00:32:32.280 --> 00:32:34.280]  約書亞都曾經罵他們
[00:32:34.280 --> 00:32:37.280]  約書亞第十八章第三節我們一起來讀出
[00:32:37.280 --> 00:32:40.280]  約書亞對以色列人說
[00:32:40.280 --> 00:32:44.280]  你們列祖的臣所賜給你們的地
[00:32:44.280 --> 00:32:46.280]  你們擔言不去的
[00:32:46.280 --> 00:32:48.280]  要到幾時呢?
[00:32:48.280 --> 00:32:49.280]  是不是很悲哀?
[00:32:49.280 --> 00:32:51.280]  這班年輕人拖
[00:32:51.280 --> 00:32:53.280]  拖得就拖
[00:32:53.280 --> 00:32:56.280]  但是迦勒他在打仗底下
[00:32:56.280 --> 00:33:01.280]  他是將阿納族三個族長帶去殺了
[00:33:01.280 --> 00:33:04.280]  將他們又趕走
[00:33:04.280 --> 00:33:09.280]  他得力的秘訣原來不單單是憑著一股的拼勁
[00:33:09.280 --> 00:33:11.280]  那是他的信心
[00:33:11.280 --> 00:33:14.280]  因為在經文裏面至少有五次
[00:33:14.280 --> 00:33:17.280]  迦勒曾經提到神的應許
[00:33:17.280 --> 00:33:19.280]  所以我們一定會得到這個地方
[00:33:19.280 --> 00:33:23.280]  他完成神所給他的託付
[00:33:23.280 --> 00:33:26.280]  因為他知道神必定會祝福他
[00:33:26.280 --> 00:33:29.280]  迦勒他得勝的秘訣是什麼呢?
[00:33:29.280 --> 00:33:31.280]  除了信心之外
[00:33:31.280 --> 00:33:33.280]  就是專心
[00:33:33.280 --> 00:33:35.280]  迦勒除了對神有信心
[00:33:35.280 --> 00:33:36.280]  拿著神的應許
[00:33:36.280 --> 00:33:39.280]  原來一個秘訣就是很專心的來服侍神
[00:33:39.280 --> 00:33:42.280]  三段的經文我們一齊帶大家去看
[00:33:42.280 --> 00:33:45.280]  文素記的三十二章第十二節
[00:33:45.280 --> 00:33:46.280]  我們一齊來讀出
[00:33:46.280 --> 00:33:50.280]  唯有基督洗濁耶夫利的兒子迦勒
[00:33:50.280 --> 00:33:54.280]  和亂的兒子約斯亞可以看見
[00:33:54.280 --> 00:33:57.280]  因為他們專心跟從我
[00:33:57.280 --> 00:33:59.280]  生命的第一章三十六節我們請姐妹讀出
[00:33:59.280 --> 00:34:04.280]  唯有耶夫利的兒子迦勒必得看見
[00:34:04.280 --> 00:34:07.280]  並且我要將他所踏過的地
[00:34:07.280 --> 00:34:09.280]  賜給他和他的子孫
[00:34:09.280 --> 00:34:12.280]  因為他專心跟從我
[00:34:12.280 --> 00:34:13.280]  約斯亞結十四章第九節
[00:34:13.280 --> 00:34:14.280]  我們請弟兄和我們讀出
[00:34:14.280 --> 00:34:29.280]  你有沒有留意到三段經文裡面
[00:34:29.280 --> 00:34:31.280]  都出現同一個字
[00:34:31.280 --> 00:34:33.280]  專心跟隨神
[00:34:33.280 --> 00:34:35.280]  除了摩西的見證
[00:34:35.280 --> 00:34:37.280]  迦勒自己也是這樣宣告
[00:34:37.280 --> 00:34:39.280]  約斯亞記十四章第八節
[00:34:39.280 --> 00:34:59.280]  我們一齊來讀約斯亞記十四章第十四節
[00:35:03.280 --> 00:35:06.280]  因為耶夫利的兒子迦勒的產業
[00:35:06.280 --> 00:35:07.280]  直到今天
[00:35:07.280 --> 00:35:10.280]  因為他專心跟從耶和華
[00:35:10.280 --> 00:35:12.280]  以洗列的神
[00:35:12.280 --> 00:35:15.280]  五節的經文都相同的一句話
[00:35:15.280 --> 00:35:17.280]  就是專心
[00:35:17.280 --> 00:35:20.280]  所以最後
[00:35:20.280 --> 00:35:24.280]  神親自的為迦勒來作見證
[00:35:24.280 --> 00:35:29.280]  我們最後讀文數記十四章的二十四節
[00:35:33.280 --> 00:35:35.280]  神親自的為他作見證就是專心
[00:35:35.280 --> 00:35:37.280]  弟兄姊妹
[00:35:37.280 --> 00:35:39.280]  今天我們對神
[00:35:39.280 --> 00:35:41.280]  是不是專心地
[00:35:41.280 --> 00:35:43.280]  鎖定在神的身上
[00:35:43.280 --> 00:35:45.280]  來帶他去跟隨
[00:35:45.280 --> 00:35:47.280]  今天這個社會很混亂
[00:35:47.280 --> 00:35:49.280]  有時候我們都會很妄言
[00:35:49.280 --> 00:35:51.280]  但是原來我們專注的時候
[00:35:51.280 --> 00:35:53.280]  我們才會成功
[00:35:53.280 --> 00:35:55.280]  所以今天我們要尊重神
[00:35:55.280 --> 00:35:57.280]  我們要尊重祂
[00:35:57.280 --> 00:35:59.280]  我們要尊重祂
[00:35:59.280 --> 00:36:04.280]  但是原來我們專注的時候我們才會成功
[00:36:04.280 --> 00:36:06.280]  剛剛大家知道李慧詩
[00:36:06.280 --> 00:36:11.280]  也都來帶他去幫助我們香港拿了金牌
[00:36:11.280 --> 00:36:12.280]  但是你知不知道
[00:36:12.280 --> 00:36:14.280]  他其中成功的秘訣除了苦練之外
[00:36:14.280 --> 00:36:15.280]  還有什麼呢
[00:36:15.280 --> 00:36:17.280]  就是專心
[00:36:17.280 --> 00:36:21.280]  教練完全不讓他來帶他去用電話
[00:36:21.280 --> 00:36:23.280]  也都不讓人來聯絡他
[00:36:23.280 --> 00:36:26.280]  讓他專心地來帶他去練習
[00:36:26.280 --> 00:36:28.280]  專心是很重要
[00:36:28.280 --> 00:36:30.280]  我今天這篇講章
[00:36:30.280 --> 00:36:32.280]  是在非洲寫的
[00:36:32.280 --> 00:36:34.280]  當我在華都圖那裡住的時候
[00:36:34.280 --> 00:36:35.280]  很特別
[00:36:35.280 --> 00:36:37.280]  那個地方那些住的房間
[00:36:37.280 --> 00:36:39.280]  是有燈罩而沒有燈的
[00:36:39.280 --> 00:36:41.280]  還有就是
[00:36:41.280 --> 00:36:43.280]  那個房間裡面是沒有桌子
[00:36:43.280 --> 00:36:44.280]  也沒有燈的
[00:36:44.280 --> 00:36:46.280]  只有床的東西
[00:36:46.280 --> 00:36:47.280]  所以呢
[00:36:47.280 --> 00:36:50.280]  我就走下去寫講章
[00:36:50.280 --> 00:36:52.280]  但是就在飯廳那裡寫
[00:36:52.280 --> 00:36:54.280]  而同一時間
[00:36:54.280 --> 00:36:55.280]  有人就知道是怎麼樣呢
[00:36:55.280 --> 00:36:58.280]  他們就要給第二天早上那些藥物
[00:36:58.280 --> 00:37:00.280]  或者一些玩具
[00:37:00.280 --> 00:37:02.280]  或者一些東西給那些小孩子
[00:37:02.280 --> 00:37:04.280]  那我就不理那麼多了
[00:37:04.280 --> 00:37:05.280]  我就在那裡寫講章
[00:37:05.280 --> 00:37:07.280]  他們一邊做很開心一邊聊天
[00:37:07.280 --> 00:37:09.280]  但是我是不會理他們的
[00:37:09.280 --> 00:37:11.280]  我可以很專注
[00:37:11.280 --> 00:37:12.280]  我真的不是當他們死
[00:37:12.280 --> 00:37:15.280]  但是我是沒有受影響
[00:37:15.280 --> 00:37:17.280]  後來他們都做好了
[00:37:17.280 --> 00:37:19.280]  他們上了房間
[00:37:19.280 --> 00:37:20.280]  只有我一個人在那裡
[00:37:20.280 --> 00:37:22.280]  更加開心
[00:37:22.280 --> 00:37:24.280]  其實那時候我寫講章
[00:37:24.280 --> 00:37:25.280]  我在教會寫不了
[00:37:25.280 --> 00:37:28.280]  我一定要在很寧靜的地方裡面
[00:37:28.280 --> 00:37:31.280]  那你才可以來去專注
[00:37:31.280 --> 00:37:33.280]  但是今天你不要忘記
[00:37:33.280 --> 00:37:37.280]  撒旦最容易令到我們不能專注
