
[00:00:00.000 --> 00:00:09.000]  在這兩句內我們希望每一堂會為大家介紹一個我們會點教會覺得很重要的價值
[00:15:36.000 --> 00:15:37.000]  你就很生氣
[00:15:37.000 --> 00:15:39.000]  不是因為你沒有compassion
[00:15:39.000 --> 00:15:42.000]  不是因為你不認同憐憫是一件好事
[00:15:42.000 --> 00:15:45.000]  是因為你覺得主耶穌憐憫錯人
[00:15:45.000 --> 00:15:47.000]  你憐憫那個人的圈子
[00:15:47.000 --> 00:15:49.000]  和我所想的不一樣
[00:15:49.000 --> 00:15:52.000]  我希望你憐憫的是我們圈子的人
[00:15:52.000 --> 00:15:55.000]  猶太人Jews華人
[00:15:55.000 --> 00:15:57.000]  為什麼憐憫日本人
[00:15:57.000 --> 00:15:58.000]  敵人來的
[00:15:58.000 --> 00:16:00.000]  你應該救我們脫離他們
[00:16:00.000 --> 00:16:04.000]  你為什麼去醫治百夫長的僕人
[00:16:04.000 --> 00:16:07.000]  為什麼去羅馬軍官
[00:16:07.000 --> 00:16:08.000]  我最討厭羅馬軍官
[00:16:08.000 --> 00:16:10.000]  羅馬兵欺壓我們
[00:16:10.000 --> 00:16:12.000]  你為什麼去憐憫他們
[00:16:12.000 --> 00:16:14.000]  所以約翰第一個brother到他
[00:16:14.000 --> 00:16:17.000]  就說你來到suppose要什麼
[00:16:17.000 --> 00:16:19.000]  憐憫人沒問題
[00:16:19.000 --> 00:16:20.000]  憐憫自己人
[00:16:20.000 --> 00:16:22.000]  這個很重要
[00:16:22.000 --> 00:16:25.000]  有一篇文章
[00:16:25.000 --> 00:16:28.000]  Jeremy Adam寫了一篇文章
[00:16:28.000 --> 00:16:32.000]  title是Can patriotism be compassionate
[00:16:32.000 --> 00:16:34.000]  當中他說
[00:16:34.000 --> 00:16:36.000]  當一個人憐憫的時候
[00:16:36.000 --> 00:16:40.000]  對整個身體都有benefit
[00:16:40.000 --> 00:16:41.000]  例如當我憐憫的時候
[00:16:41.000 --> 00:16:43.000]  我的身體會產生一種荷爾蒙
[00:16:43.000 --> 00:16:45.000]  叫做oxytocin
[00:16:45.000 --> 00:16:48.000]  oxytocin其實是一種bonding hormone
[00:16:48.000 --> 00:16:50.000]  當這種荷爾蒙出來的時候
[00:16:50.000 --> 00:16:52.000]  你會覺得和那個人很親近
[00:16:52.000 --> 00:16:53.000]  很想去愛他
[00:16:53.000 --> 00:16:55.000]  所以你知道媽媽餵奶的時候
[00:16:55.000 --> 00:16:58.000]  身體會不斷大量產生oxytocin
[00:16:58.000 --> 00:16:59.000]  所以如果你說
[00:16:59.000 --> 00:17:00.000]  我懷孕了想生孩子
[00:17:00.000 --> 00:17:02.000]  但是生了孩子我不想要
[00:17:02.000 --> 00:17:03.000]  想被人adapt
[00:17:03.000 --> 00:17:04.000]  醫院是不會給你餵奶
[00:17:04.000 --> 00:17:07.000]  因為一餵奶就會oxytocin出來
[00:17:07.000 --> 00:17:08.000]  你就不捨得
[00:17:08.000 --> 00:17:09.000]  你就會後悔
[00:17:09.000 --> 00:17:11.000]  不行我的baby很喜歡他
[00:17:11.000 --> 00:17:14.000]  oxytocin有一種很warm loving的感覺
[00:17:14.000 --> 00:17:16.000]  讓你覺得intimate
[00:17:16.000 --> 00:17:19.000]  你想去do everything for the other person
[00:17:19.000 --> 00:17:20.000]  就是那種感覺
[00:17:20.000 --> 00:17:21.000]  so it's a good feeling
[00:17:21.000 --> 00:17:23.000]  但是oxytocin有一個麻煩
[00:17:23.000 --> 00:17:32.000]  oxytocin雖然讓你和這個A和A有一個bonding
[00:17:32.000 --> 00:17:34.000]  但你和A bonding的同時
[00:17:34.000 --> 00:17:37.000]  也是一種排他性的荷爾蒙
[00:17:37.000 --> 00:17:40.000]  當你和A覺得想親近的時候
[00:17:40.000 --> 00:17:43.000]  你automatically就會和B拉在一起
[00:17:43.000 --> 00:17:45.000]  B走開走開不想理你
[00:17:45.000 --> 00:17:47.000]  我要protect我的baby
[00:17:47.000 --> 00:17:49.000]  其他人走到一邊
[00:17:49.000 --> 00:17:51.000]  媽媽有了孩子之後
[00:17:51.000 --> 00:17:53.000]  丈夫也走到一邊
[00:17:53.000 --> 00:17:57.000]  那種oxytocin的問題就是
[00:17:57.000 --> 00:18:00.000]  讓你有compassionate的同時
[00:18:00.000 --> 00:18:02.000]  你的圈子會縮小
[00:18:02.000 --> 00:18:05.000]  我只想compassionate toward my people
[00:18:05.000 --> 00:18:07.000]  所以這篇文章就是說
[00:18:07.000 --> 00:18:09.000]  當一個人愛國的時候
[00:18:09.000 --> 00:18:11.000]  I love my own country
[00:18:11.000 --> 00:18:14.000]  但對其他country是排他的
[00:18:14.000 --> 00:18:17.000]  所以有一個實驗就是
[00:18:17.000 --> 00:18:21.000]  當一些人身體注射一些oxytocin的時候
[00:18:21.000 --> 00:18:26.000]  他發覺他會更加喜歡他自己國家的東西
[00:18:26.000 --> 00:18:28.000]  覺得其他國家的東西都是不行的
[00:18:28.000 --> 00:18:31.000]  所以在愛的同時有排他性
[00:18:31.000 --> 00:18:33.000]  oxytocin就是這個問題
[00:18:33.000 --> 00:18:35.000]  所以約翰也面對同樣的問題
[00:18:35.000 --> 00:18:38.000]  他覺得compassionate very good
[00:18:38.000 --> 00:18:39.000]  但問題就是
[00:18:39.000 --> 00:18:41.000]  為什麼不明白我們自己圈子的人
[00:18:41.000 --> 00:18:43.000]  為什麼跑去羅馬冰釘那裡醫治
[00:18:43.000 --> 00:18:45.000]  這個第一個主題就是挑戰他
[00:18:45.000 --> 00:18:48.000]  就是說如果你聽到我來
[00:18:48.000 --> 00:18:50.000]  我是compassionate
[00:18:50.000 --> 00:18:54.000]  但不是你想像中只stick with你那個圈子
[00:18:54.000 --> 00:18:57.000]  我是compassionate toward all people
[00:18:57.000 --> 00:18:59.000]  所以如果你想跟我
[00:18:59.000 --> 00:19:03.000]  你就學我expand你關愛的圈子
[00:19:03.000 --> 00:19:06.000]  不要只顧著我那些人
[00:19:06.000 --> 00:19:10.000]  就好像當時早期外國宣教士
[00:19:10.000 --> 00:19:12.000]  去到香港傳福音的時候
[00:19:12.000 --> 00:19:14.000]  說神愛世人
[00:19:14.000 --> 00:19:15.000]  但廣東話說不清楚
[00:19:15.000 --> 00:19:17.000]  說成神愛西人
[00:19:17.000 --> 00:19:18.000]  下面就抱怨
[00:19:18.000 --> 00:19:20.000]  神那麼偏心只愛西方人
[00:19:20.000 --> 00:19:23.000]  神愛西人
[00:19:23.000 --> 00:19:25.000]  神是愛世人的
[00:19:25.000 --> 00:19:30.000]  不只是你所想像中的immediate圈子
[00:19:30.000 --> 00:19:34.000]  你知道不同的人compassionate圈子是很不同的
[00:19:34.000 --> 00:19:35.000]  有些人是
[00:19:35.000 --> 00:19:36.000]  一些人是
[00:19:36.000 --> 00:19:38.000]  最好只是我這幾個
[00:19:38.000 --> 00:19:40.000]  其他男人在那邊
[00:19:40.000 --> 00:19:43.000]  我記得我信主前大概都像這樣的人
[00:19:43.000 --> 00:19:44.000]  很多人都是這樣
[00:19:44.000 --> 00:19:46.000]  喜歡一些埋堆的文化
[00:19:46.000 --> 00:19:48.000]  埋堆我的圈子
[00:19:48.000 --> 00:19:50.000]  神你要愛我這個圈子的人
[00:19:50.000 --> 00:19:52.000]  我immediate family
[00:19:52.000 --> 00:19:54.000]  或者再加上幾個
[00:19:54.000 --> 00:19:56.000]  我的soulmate
[00:19:56.000 --> 00:19:57.000]  我的body body
[00:19:57.000 --> 00:19:59.000]  最適合談的那幾個
[00:19:59.000 --> 00:20:00.000]  其他I don't care
[00:20:00.000 --> 00:20:02.000]  我只顧這幾個
[00:20:02.000 --> 00:20:05.000]  信主之後神不斷挑戰
[00:20:05.000 --> 00:20:08.000]  我們不斷去expand我們的圈子
[00:20:08.000 --> 00:20:10.000]  你知道expectation很重要
[00:20:10.000 --> 00:20:12.000]  很多人我跟他聊天的時候
[00:20:12.000 --> 00:20:13.000]  例如說
[00:20:13.000 --> 00:20:15.000]  你最近有小菠蘿訓練
[00:20:15.000 --> 00:20:17.000]  我都跟小菠蘿說
[00:20:17.000 --> 00:20:20.000]  我都問他們一個很誠實的問題
[00:20:20.000 --> 00:20:21.000]  我就說
[00:20:21.000 --> 00:20:22.000]  信主一段時間
[00:20:22.000 --> 00:20:24.000]  其實你可不可以honest告訴他
[00:20:24.000 --> 00:20:26.000]  其實你身邊還有沒有未信主的朋友
[00:20:26.000 --> 00:20:28.000]  有些說我還有一個
[00:20:28.000 --> 00:20:29.000]  還剩一個
[00:20:29.000 --> 00:20:30.000]  有些說還剩兩個
[00:20:30.000 --> 00:20:32.000]  但不超過兩個
[00:20:32.000 --> 00:20:34.000]  有些說沒有
[00:20:34.000 --> 00:20:38.000]  你知信主來你發覺你的圈子
[00:20:38.000 --> 00:20:41.000]  有時會剩下我小組的自己人
[00:20:41.000 --> 00:20:43.000]  我最重要是這幾個
[00:20:43.000 --> 00:20:45.000]  Let's go deep
[00:20:45.000 --> 00:20:48.000]  但你發覺有一個很popular的belief
[00:20:48.000 --> 00:20:49.000]  很多人都相信
[00:20:49.000 --> 00:20:51.000]  就是我們覺得年紀越大
[00:20:51.000 --> 00:20:55.000]  我們的compassion容量會越來越小
[00:20:55.000 --> 00:20:56.000]  所以我不夠分
[00:20:56.000 --> 00:20:58.000]  我只夠分給我身邊這幾個人
[00:20:58.000 --> 00:21:01.000]  因為我的compassion限量發售
[00:21:01.000 --> 00:21:02.000]  只有這麼多
[00:21:02.000 --> 00:21:03.000]  所以最好身邊這幾個
[00:21:03.000 --> 00:21:05.000]  我們覺得年紀越大
[00:21:05.000 --> 00:21:07.000]  越難交到朋友
[00:21:07.000 --> 00:21:09.000]  但我想告訴你一點
[00:21:09.000 --> 00:21:11.000]  這個expectation是絕對錯的
[00:21:11.000 --> 00:21:13.000]  如果你buy這個expectation
[00:21:13.000 --> 00:21:17.000]  你人生是很dry很枯乾很無聊
[00:21:17.000 --> 00:21:19.000]  exactly這個錯誤的觀念
[00:21:19.000 --> 00:21:22.000]  有很多人不夠膽expand他的圈子
[00:21:22.000 --> 00:21:24.000]  expectation is everything
[00:21:24.000 --> 00:21:26.000]  是很powerful
[00:21:26.000 --> 00:21:28.000]  所以Jeremy Adams在裏面都說到
[00:21:28.000 --> 00:21:32.000]  如果你expect你的compassion圈子是大的話
[00:21:32.000 --> 00:21:34.000]  你可以帶到很大
[00:21:34.000 --> 00:21:36.000]  我記得微信主義之前
[00:21:36.000 --> 00:21:39.000]  我都是那些一個圈子幾個人就很開心的人
[00:21:39.000 --> 00:21:41.000]  信主義之後不斷神挑戰
[00:21:41.000 --> 00:21:43.000]  我不斷expand你的圈子
[00:21:43.000 --> 00:21:47.000]  從入了cross point之後開始用facebook
[00:21:47.000 --> 00:21:49.000]  現在facebook已經一千五百個人
[00:21:49.000 --> 00:21:51.000]  微信另外一千人
[00:21:51.000 --> 00:21:53.000]  你不累嗎
[00:21:53.000 --> 00:21:55.000]  我告訴你相反的
[00:21:55.000 --> 00:21:59.000]  累是因為你exclude了你的圈子
[00:21:59.000 --> 00:22:01.000]  永遠只有那幾個人
[00:22:01.000 --> 00:22:03.000]  你的生命就dry up
[00:22:03.000 --> 00:22:06.000]  當你說我打破這個box
[00:22:06.000 --> 00:22:08.000]  我走出去expand我的圈子的時候
[00:22:08.000 --> 00:22:11.000]  你發覺your life will be enliven
[00:22:11.000 --> 00:22:13.000]  你的生活可以很豐盛
[00:22:13.000 --> 00:22:15.000]  你發覺原來compassion
[00:22:15.000 --> 00:22:19.000]  不像你的車的油一樣
[00:22:19.000 --> 00:22:21.000]  越用越少越用越少就沒有了
[00:22:21.000 --> 00:22:24.000]  compassion是越用越多
[00:22:24.000 --> 00:22:26.000]  當你break out your comfort zone
[00:22:26.000 --> 00:22:27.000]  你的bubble
[00:22:27.000 --> 00:22:29.000]  去認識不同的人
[00:22:29.000 --> 00:22:31.000]  去和不同的人交朋友
[00:22:31.000 --> 00:22:32.000]  無論什麼年紀
[00:22:32.000 --> 00:22:33.000]  你都告訴自己
[00:22:33.000 --> 00:22:35.000]  我什麼年紀都交到朋友
[00:22:35.000 --> 00:22:37.000]  我仍然open myself
[00:22:37.000 --> 00:22:39.000]  去交很多不同圈子的朋友的時候
[00:22:39.000 --> 00:22:41.000]  你發覺你的人生會很精彩
[00:22:41.000 --> 00:22:43.000]  你的compassion level
[00:22:43.000 --> 00:22:45.000]  其實可以越用越多
[00:22:45.000 --> 00:22:47.000]  不是越用越少
[00:22:47.000 --> 00:22:49.000]  越不用是越少
[00:22:49.000 --> 00:22:50.000]  你越關自己
[00:22:50.000 --> 00:22:51.000]  就這幾個夠了
[00:22:51.000 --> 00:22:54.000]  你就越來越不compassionate
[00:22:54.000 --> 00:22:55.000]  當你開始說
[00:22:55.000 --> 00:22:57.000]  我想多點時間關心一些
[00:22:57.000 --> 00:22:59.000]  我從來沒有關心過的人
[00:22:59.000 --> 00:23:01.000]  你發覺你越關心會越多
[00:23:01.000 --> 00:23:03.000]  所以是the other way around
[00:23:03.000 --> 00:23:05.000]  所以主耶穌第一個挑戰約翰
[00:23:05.000 --> 00:23:06.000]  就是說
[00:23:06.000 --> 00:23:07.000]  他挑戰約翰
[00:23:07.000 --> 00:23:09.000]  你可不可以不要
[00:23:09.000 --> 00:23:11.000]  只是說猶太人
[00:23:11.000 --> 00:23:13.000]  可不可以明白
[00:23:13.000 --> 00:23:15.000]  神來到這裡
[00:23:15.000 --> 00:23:16.000]  就會expand
[00:23:16.000 --> 00:23:19.000]  你要憐憫你要關愛這個圈子
[00:23:19.000 --> 00:23:23.000]  這個圈子是超過你想像中的大
[00:23:23.000 --> 00:23:25.000]  所以每一個人都不同
[00:23:25.000 --> 00:23:27.000]  我看到有些人是很厲害
[00:23:27.000 --> 00:23:28.000]  有些人是很少
[00:23:28.000 --> 00:23:30.000]  但我希望你至少挑戰
[00:23:30.000 --> 00:23:32.000]  expand你的circle
[00:23:32.000 --> 00:23:35.000]  讓你的圈子稍微再open大一點
[00:23:35.000 --> 00:23:38.000]  open多一點不同的人進入你的圈子
[00:23:38.000 --> 00:23:41.000]  你發覺人生可以有很多精彩的事情發生
[00:23:41.000 --> 00:23:43.000]  第二樣
[00:23:43.000 --> 00:23:45.000]  不單止是主耶穌挑戰約翰
[00:23:45.000 --> 00:23:48.000]  說你可不可以open你的圈子大一點
[00:23:48.000 --> 00:23:49.000]  他還挑戰約翰
[00:23:49.000 --> 00:23:50.000]  第二樣巴特約翰
[00:23:50.000 --> 00:23:53.000]  不單止他醫治羅馬兵丁
[00:23:53.000 --> 00:23:57.000]  第二樣主耶穌的憐憫compassion
[00:23:57.000 --> 00:24:00.000]  不單止是錯誤的圈子使用
[00:24:00.000 --> 00:24:03.000]  他還有一個錯誤的階層使用
[00:24:03.000 --> 00:24:05.000]  主耶穌所醫治的這班人
[00:24:05.000 --> 00:24:08.000]  無論是失明的盲眼的
[00:24:08.000 --> 00:24:10.000]  跛腳的麻風病
[00:24:10.000 --> 00:24:12.000]  耳聾的聽見死人復活
[00:24:12.000 --> 00:24:14.000]  家裡經常死人的窮人
[00:24:14.000 --> 00:24:17.000]  這些人當時是最低階層
[00:24:17.000 --> 00:24:21.000]  被當時的人認為是被神詛咒
[00:24:21.000 --> 00:24:23.000]  當時的人其實是不關心他們的
[00:24:23.000 --> 00:24:24.000]  一句話
[00:24:24.000 --> 00:24:25.000]  你是被神詛咒
[00:24:25.000 --> 00:24:28.000]  所謂的可憐之人必有可恨之處
[00:24:28.000 --> 00:24:30.000]  你一定是做了什麼壞事得罪了神
[00:24:30.000 --> 00:24:31.000]  神詛咒你
[00:24:31.000 --> 00:24:33.000]  我們不會理你的
[00:24:33.000 --> 00:24:35.000]  就是排斥你
[00:24:35.000 --> 00:24:37.000]  就是這麼簡單
[00:24:37.000 --> 00:24:38.000]  所以對約翰來說
[00:24:38.000 --> 00:24:40.000]  他覺得主耶穌你來到
[00:24:40.000 --> 00:24:43.000]  即使你要憐憫外邦人
[00:24:43.000 --> 00:24:46.000]  可不可以和一些稍微有水準的人一起
[00:24:46.000 --> 00:24:48.000]  和一些精英啊
[00:24:48.000 --> 00:24:49.000]  位高權重啊
[00:24:49.000 --> 00:24:51.000]  有些知識的人
[00:24:51.000 --> 00:24:53.000]  因為你是要做大事的
[00:24:53.000 --> 00:24:55.000]  尼采瓦尼是要做大事的
[00:24:55.000 --> 00:24:59.000]  為什麼一天到晚和這些被神詛咒的人
[00:24:59.000 --> 00:25:01.000]  在一起呢
[00:25:01.000 --> 00:25:03.000]  那些盲眼的
[00:25:03.000 --> 00:25:04.000]  跛腳的
[00:25:04.000 --> 00:25:05.000]  麻風病
[00:25:05.000 --> 00:25:06.000]  又不潔淨的
[00:25:06.000 --> 00:25:07.000]  會傳染給人的
[00:25:07.000 --> 00:25:08.000]  耳聾的
[00:25:08.000 --> 00:25:10.000]  一天到晚家裡死人的
[00:25:10.000 --> 00:25:12.000]  又貧窮的
[00:25:12.000 --> 00:25:14.000]  全部都是被神詛咒的
[00:25:14.000 --> 00:25:18.000]  為什麼要和這麼痛苦的人在一起
[00:25:18.000 --> 00:25:20.000]  你知道compassion
[00:25:20.000 --> 00:25:21.000]  其中一個
[00:25:21.000 --> 00:25:23.000]  要expand的圈子就是
[00:25:23.000 --> 00:25:25.000]  我在小波羅的時候
[00:25:25.000 --> 00:25:26.000]  問他們第二個問題
[00:25:26.000 --> 00:25:27.000]  我說對
[00:25:27.000 --> 00:25:28.000]  你知道我們教人傳呼音
[00:25:28.000 --> 00:25:29.000]  第一個expand你的圈子
[00:25:29.000 --> 00:25:30.000]  第二個就是
[00:25:30.000 --> 00:25:32.000]  當你認識不同朋友的時候
[00:25:32.000 --> 00:25:33.000]  怎樣傳呼音
[00:25:33.000 --> 00:25:35.000]  就是善用危機
[00:25:35.000 --> 00:25:37.000]  所謂的危機就是
[00:25:37.000 --> 00:25:38.000]  當你朋友開始覺得
[00:25:38.000 --> 00:25:39.000]  有些突發的事件
[00:25:39.000 --> 00:25:41.000]  有些痛苦的時候
[00:25:41.000 --> 00:25:42.000]  你要懂得去
[00:25:42.000 --> 00:25:45.000]  夠膽和他一起面對這個痛苦
[00:25:45.000 --> 00:25:46.000]  去關懷他
[00:25:46.000 --> 00:25:48.000]  和他一起走過這段痛苦的路
[00:25:48.000 --> 00:25:49.000]  但你會發覺
[00:25:49.000 --> 00:25:52.000]  很多人是很怕碰到痛苦的人
[00:25:52.000 --> 00:25:53.000]  很多人是
[00:25:53.000 --> 00:25:54.000]  太痛苦的事
[00:25:54.000 --> 00:25:56.000]  我不舒服去碰
[00:25:56.000 --> 00:25:57.000]  因為我也不知道
[00:25:57.000 --> 00:25:58.000]  想和他說什麼
[00:25:58.000 --> 00:25:59.000]  所以有時候
[00:25:59.000 --> 00:26:00.000]  小祖分享
[00:26:00.000 --> 00:26:01.000]  有些人說些痛苦的事
[00:26:01.000 --> 00:26:02.000]  說完就說
[00:26:02.000 --> 00:26:03.000]  多謝你分享
[00:26:03.000 --> 00:26:04.000]  next
[00:26:04.000 --> 00:26:06.000]  不要理他
[00:26:06.000 --> 00:26:07.000]  我知道
[00:26:07.000 --> 00:26:09.000]  每一個人自然會避開的
[00:26:09.000 --> 00:26:10.000]  我們很怕
[00:26:10.000 --> 00:26:12.000]  和一些太痛苦的人在一起
[00:26:12.000 --> 00:26:13.000]  因為覺得
[00:26:13.000 --> 00:26:15.000]  始終我們喜歡和一些正面
[00:26:15.000 --> 00:26:16.000]  正能量
[00:26:16.000 --> 00:26:18.000]  或者生活順利的人在一起
[00:26:18.000 --> 00:26:19.000]  至少
[00:26:19.000 --> 00:26:21.000]  每個人都想開心
[00:26:21.000 --> 00:26:23.000]  沒有人會想痛苦
[00:26:23.000 --> 00:26:24.000]  所以
[00:26:24.000 --> 00:26:26.000]  但如果你想要擴展你的圈子
[00:26:26.000 --> 00:26:29.000]  要培養你的同情心
[00:26:29.000 --> 00:26:31.000]  你需要開始學懂怎樣面對
[00:26:31.000 --> 00:26:33.000]  學懂處理一些朋友的危機
[00:26:33.000 --> 00:26:35.000]  當朋友痛苦的時候
[00:26:35.000 --> 00:26:36.000]  不要
[00:26:36.000 --> 00:26:37.000]  一隻眼開一隻眼閉
[00:26:37.000 --> 00:26:38.000]  當看不見
[00:26:38.000 --> 00:26:41.000]  我知道這個是難的挑戰
[00:26:41.000 --> 00:26:42.000]  我也記得
[00:26:42.000 --> 00:26:43.000]  在服事的初期
[00:26:43.000 --> 00:26:46.000]  其中有一次有個學生車禍
[00:26:46.000 --> 00:26:49.000]  很不幸很年輕
[00:26:49.000 --> 00:26:51.000]  18歲車禍
[00:26:51.000 --> 00:26:55.000]  當我去到Stanford醫院探望他的時候
[00:26:55.000 --> 00:26:57.000]  他的腳已經被人截了支
[00:26:57.000 --> 00:27:00.000]  我記得我在門口的時候
[00:27:00.000 --> 00:27:04.000]  我徘徊了半個小時才進去
[00:27:04.000 --> 00:27:07.000]  因為我自己都不敢面對這些痛苦的事
[00:27:07.000 --> 00:27:08.000]  我都不知道對著他
[00:27:08.000 --> 00:27:10.000]  我能夠說些什麼
[00:27:10.000 --> 00:27:11.000]  對著一個18歲
[00:27:11.000 --> 00:27:12.000]  突然沒了腳的人
[00:27:12.000 --> 00:27:13.000]  我是覺得
[00:27:13.000 --> 00:27:15.000]  不如回家吧
[00:27:15.000 --> 00:27:18.000]  不要面對這些人
[00:27:18.000 --> 00:27:19.000]  不要認識他們
[00:27:19.000 --> 00:27:20.000]  不要浪費時間
[00:27:20.000 --> 00:27:22.000]  各種的理由
[00:27:22.000 --> 00:27:26.000]  讓我掙扎了很久才硬著頭皮進去
[00:27:26.000 --> 00:27:31.000]  Let's take care of the pain
[00:27:31.000 --> 00:27:36.000]  我知道這是一種很好的anti-nature
[00:27:36.000 --> 00:27:38.000]  Human nature是想避兇
[00:27:38.000 --> 00:27:39.000]  避兇化
[00:27:39.000 --> 00:27:40.000]  太痛苦的人
[00:27:40.000 --> 00:27:41.000]  不要碰他
[00:27:41.000 --> 00:27:42.000]  不要理他
[00:27:42.000 --> 00:27:43.000]  避開他
[00:27:43.000 --> 00:27:44.000]  不要提這些
[00:27:44.000 --> 00:27:49.000]  所以很少人願意和一個痛苦的人一起走過這條痛苦的路
[00:27:49.000 --> 00:27:50.000]  少許痛苦OK
[00:27:50.000 --> 00:27:52.000]  少許問題我幫你解決
[00:27:52.000 --> 00:27:53.000]  車壞了
[00:27:53.000 --> 00:27:54.000]  Jump cable OK
[00:27:54.000 --> 00:27:56.000]  但是太痛苦
[00:27:56.000 --> 00:27:58.000]  突然間醫生說
[00:27:58.000 --> 00:28:01.000]  因為你怕痛苦
[00:28:01.000 --> 00:28:03.000]  別人不敢跟你說
[00:28:03.000 --> 00:28:05.000]  導致惡性循環
[00:28:05.000 --> 00:28:07.000]  所以主耶穌第二個挑戰約翰
[00:28:07.000 --> 00:28:12.000]  我就是那位和一些很痛苦的人在一起
[00:28:12.000 --> 00:28:14.000]  那些失明盲眼的
[00:28:14.000 --> 00:28:15.000]  那些跛腳的
[00:28:15.000 --> 00:28:16.000]  那些麻瘋病的
[00:28:16.000 --> 00:28:17.000]  那些耳聾的
[00:28:17.000 --> 00:28:18.000]  家裡會死人的
[00:28:18.000 --> 00:28:20.000]  會很窮的
[00:28:20.000 --> 00:28:22.000]  我會憐憫他們
[00:28:22.000 --> 00:28:25.000]  他說如果你看到我做這些事
[00:28:25.000 --> 00:28:27.000]  You welcome this idea
[00:28:27.000 --> 00:28:28.000]  你說Yeah
[00:28:28.000 --> 00:28:30.000]  這個就是exactly我想跟的那位神
[00:28:30.000 --> 00:28:32.000]  我想跟他
[00:28:32.000 --> 00:28:33.000]  我想expand我的圈子
[00:28:33.000 --> 00:28:34.000]  我也想像他
[00:28:34.000 --> 00:28:36.000]  我也想像這麼compassionate
[00:28:36.000 --> 00:28:39.000]  對於我不為迷惑的人
[00:28:39.000 --> 00:28:40.000]  不疑惑
[00:28:40.000 --> 00:28:41.000]  你想這樣跟我
[00:28:41.000 --> 00:28:43.000]  這種人是有福的
[00:28:43.000 --> 00:28:45.000]  他挑戰約翰就是
[00:28:45.000 --> 00:28:47.000]  你可不可以成為這樣的人
[00:28:47.000 --> 00:28:49.000]  你可不可以成為那個
[00:28:49.000 --> 00:28:51.000]  一天到晚只顧著猶太人猶太人
[00:28:51.000 --> 00:28:53.000]  搞革命搞革命
[00:28:53.000 --> 00:28:54.000]  不是
[00:28:54.000 --> 00:28:56.000]  而是學會像我一樣
[00:28:56.000 --> 00:28:58.000]  變成一個compassionate的人
[00:28:58.000 --> 00:29:01.000]  變成一個懂得關懷痛苦中的人
[00:29:01.000 --> 00:29:04.000]  Joanne Halifax
[00:29:04.000 --> 00:29:06.000]  其實她不是基督教的人
[00:29:06.000 --> 00:29:07.000]  Basically
[00:29:07.000 --> 00:29:08.000]  但是她是一個
[00:29:08.000 --> 00:29:12.000]  做臨終關懷做了很多年的一個高手
[00:29:12.000 --> 00:29:14.000]  也是一個行業的大師
[00:29:14.000 --> 00:29:16.000]  她對compassion
[00:29:16.000 --> 00:29:18.000]  她寫了很多本書跟compassion有關
[00:29:18.000 --> 00:29:20.000]  她對這個憐憫compassion
[00:29:20.000 --> 00:29:23.000]  說得很有insight
[00:29:23.000 --> 00:29:25.000]  我很喜歡看她的書
[00:29:25.000 --> 00:29:27.000]  其中她說到compassion的時候
[00:29:27.000 --> 00:29:28.000]  她說到
[00:29:28.000 --> 00:29:31.000]  當你開始要cultivate compassion的時候
[00:29:31.000 --> 00:29:35.000]  你需要面對一個所謂的憐憫關愛的敵人
[00:29:35.000 --> 00:29:37.000]  這個敵人有三個
[00:29:37.000 --> 00:29:39.000]  第一個就是恐懼
[00:29:39.000 --> 00:29:42.000]  當你看到一些痛苦的時候
[00:29:42.000 --> 00:29:45.000]  當你去恐懼不敢面對的時候
[00:29:45.000 --> 00:29:47.000]  特別是當你面對
[00:29:47.000 --> 00:29:50.000]  尤其當你面對自己的痛苦都不敢面對的時候
[00:29:50.000 --> 00:29:51.000]  Basically
[00:29:51.000 --> 00:29:54.000]  你就落入另外一個的環境
[00:29:54.000 --> 00:29:56.000]  叫做自憐
[00:29:56.000 --> 00:29:58.000]  聖經也是這樣說的
[00:29:58.000 --> 00:30:00.000]  在羅馬書道的經文給你聽
[00:30:00.000 --> 00:30:02.000]  羅馬書五章三讀五節
[00:30:02.000 --> 00:30:04.000]  不但如此
[00:30:04.000 --> 00:30:05.000]  在患難中
[00:30:05.000 --> 00:30:07.000]  即是在面對困難挑戰的時候
[00:30:07.000 --> 00:30:09.000]  一些suffering的時候
[00:30:09.000 --> 00:30:11.000]  在患難中也要歡歡喜喜
[00:30:11.000 --> 00:30:12.000]  即是要喜樂
[00:30:12.000 --> 00:30:14.000]  有great joy
[00:30:14.000 --> 00:30:16.000]  因為知道患難就生什麼
[00:30:16.000 --> 00:30:18.000]  非忍耐
[00:30:18.000 --> 00:30:19.000]  忍耐生什麼
[00:30:19.000 --> 00:30:20.000]  老練
[00:30:20.000 --> 00:30:22.000]  老練有時
[00:30:22.000 --> 00:30:24.000]  原文有experience的意思
[00:30:24.000 --> 00:30:27.000]  意思就是你變成一個有故事有經歷的人
[00:30:27.000 --> 00:30:29.000]  重點是什麼
[00:30:29.000 --> 00:30:31.000]  有經歷之後老練生什麼
[00:30:31.000 --> 00:30:33.000]  盼望
[00:30:33.000 --> 00:30:36.000]  你知道當你沒有面對過
[00:30:36.000 --> 00:30:38.000]  當你面對困難的時候
[00:30:38.000 --> 00:30:39.000]  當你去逃避
[00:30:39.000 --> 00:30:41.000]  我不面對它不解決
[00:30:41.000 --> 00:30:44.000]  不如我wish神幫我解決了就算了
