
[00:00:00.000 --> 00:00:04.420]  今日的題目是「逆中求平安」
[00:16:18.640 --> 00:16:20.640]  我還記得當年是中秋節
[00:16:20.640 --> 00:16:22.640]  我望著月亮
[00:16:22.640 --> 00:16:24.640]  媽媽走出來
[00:16:24.640 --> 00:16:26.640]  花好月圓
[00:16:26.640 --> 00:16:28.640]  誰知道
[00:16:28.640 --> 00:16:30.640]  幾個月後
[00:16:30.640 --> 00:16:32.640]  媽媽中風離世
[00:16:32.640 --> 00:16:34.640]  整個人冧煞
[00:16:34.640 --> 00:16:36.640]  當時我都在想
[00:16:36.640 --> 00:16:38.640]  鄰居都跟我說
[00:16:38.640 --> 00:16:40.640]  何太太你拿碌柚葉沖涼
[00:16:40.640 --> 00:16:42.640]  這麼多事情發生
[00:16:42.640 --> 00:16:44.640]  我沒有
[00:16:44.640 --> 00:16:46.640]  我當時
[00:16:46.640 --> 00:16:48.640]  我說主啊
[00:16:48.640 --> 00:16:50.640]  你是不是在耍我
[00:16:50.640 --> 00:16:52.640]  但是
[00:16:52.640 --> 00:16:54.640]  當時給我的經文
[00:16:54.640 --> 00:16:56.640]  就是這節
[00:16:56.640 --> 00:16:58.640]  我向你們懷的意念是什麼
[00:16:58.640 --> 00:17:00.640]  持平安的意念
[00:17:00.640 --> 00:17:02.640]  不是降災禍的意念
[00:17:02.640 --> 00:17:04.640]  這個不是
[00:17:04.640 --> 00:17:06.640]  上帝的心意
[00:17:06.640 --> 00:17:08.640]  第二節 羅馬書
[00:17:08.640 --> 00:17:10.640]  第八章35到39節
[00:17:10.640 --> 00:17:12.640]  誰能使我們與
[00:17:12.640 --> 00:17:14.640]  基督的愛隔絕患難困苦
[00:17:14.640 --> 00:17:16.640]  迫害饑餓赤身老體
[00:17:16.640 --> 00:17:18.640]  危險刀劍
[00:17:18.640 --> 00:17:20.640]  有些人覺得不關我的事
[00:17:20.640 --> 00:17:22.640]  我都沒有什麼刀劍
[00:17:22.640 --> 00:17:24.640]  我們讀下去
[00:17:24.640 --> 00:17:26.640]  但靠著愛我們的那一位
[00:17:26.640 --> 00:17:28.640]  我們在這一切事上
[00:17:28.640 --> 00:17:30.640]  就得勝有餘了
[00:17:30.640 --> 00:17:32.640]  因為我深信
[00:17:32.640 --> 00:17:34.640]  無論是死
[00:17:34.640 --> 00:17:36.640]  是生
[00:17:36.640 --> 00:17:38.640]  是天使 是掌權的
[00:17:38.640 --> 00:17:40.640]  是現在的事 是將來的事
[00:17:40.640 --> 00:17:42.640]  是有能力的
[00:17:42.640 --> 00:17:44.640]  是高天的 是深淵的
[00:17:44.640 --> 00:17:46.640]  或是任何別的
[00:17:46.640 --> 00:17:48.640]  被造之物
[00:17:48.640 --> 00:17:50.640]  都不能叫我們與神的
[00:17:50.640 --> 00:17:52.640]  愛隔絕
[00:17:52.640 --> 00:17:54.640]  這愛是在我們的主耶穌
[00:17:54.640 --> 00:17:56.640]  基督裡的
[00:17:56.640 --> 00:17:58.640]  當我再詳細研讀這段經文的時候
[00:17:58.640 --> 00:18:00.640]  可能有些事我們覺得
[00:18:00.640 --> 00:18:02.640]  我們都沒有什麼赤身老體
[00:18:02.640 --> 00:18:04.640]  也沒有什麼飢餓
[00:18:04.640 --> 00:18:06.640]  但原來有一句 任何別的被造之物
[00:18:06.640 --> 00:18:08.640]  包括即使你自己選擇
[00:18:08.640 --> 00:18:10.640]  離開上帝 上帝都會在這裡
[00:18:10.640 --> 00:18:12.640]  是不是很震撼
[00:18:14.640 --> 00:18:16.640]  我當時就祈禱
[00:18:16.640 --> 00:18:18.640]  神啊 祢讓我看到
[00:18:18.640 --> 00:18:20.640]  這些人
[00:18:20.640 --> 00:18:22.640]  這個禮拜
[00:18:22.640 --> 00:18:24.640]  剛剛過去的禮拜四
[00:18:24.640 --> 00:18:26.640]  我就約了一個姊妹
[00:18:26.640 --> 00:18:28.640]  吃飯
[00:18:28.640 --> 00:18:30.640]  這個姊妹呢 是以前返童福的
[00:18:30.640 --> 00:18:32.640]  我再見她
[00:18:32.640 --> 00:18:34.640]  是因為在元朗一間教會
[00:18:34.640 --> 00:18:36.640]  我去港島 她出現
[00:18:36.640 --> 00:18:38.640]  然後我就拿了她的電話
[00:18:38.640 --> 00:18:40.640]  拿了她的電話之後呢
[00:18:40.640 --> 00:18:42.640]  那間教會有一個姊妹就告訴我
[00:18:42.640 --> 00:18:44.640]  姊妹你找她吃飯吧
[00:18:44.640 --> 00:18:46.640]  因為她沒有返回教會
[00:18:46.640 --> 00:18:48.640]  她很久沒有返回教會了
[00:18:48.640 --> 00:18:50.640]  找不找啊 找
[00:18:50.640 --> 00:18:52.640]  那天約她吃飯 坐在那裡
[00:18:52.640 --> 00:18:54.640]  然後她就很感動地說
[00:18:54.640 --> 00:18:56.640]  即使我離開上帝
[00:18:56.640 --> 00:18:58.640]  上帝依然對我不離不棄
[00:18:58.640 --> 00:19:00.640]  祂真的圍著我
[00:19:00.640 --> 00:19:02.640]  祂怎樣圍著你
[00:19:02.640 --> 00:19:04.640]  她說 姊妹你找完我吃飯
[00:19:04.640 --> 00:19:06.640]  見完我之後 有人找我去查經
[00:19:06.640 --> 00:19:08.640]  我現在又查經了 我現在返回那間教會
[00:19:08.640 --> 00:19:10.640]  原來上帝沒有離開我
[00:19:10.640 --> 00:19:12.640]  即使我選擇離開祂
[00:19:12.640 --> 00:19:14.640]  我都多口問祂
[00:19:14.640 --> 00:19:16.640]  為什麼你那時候沒有返回同福
[00:19:16.640 --> 00:19:18.640]  原來原因很簡單
[00:19:18.640 --> 00:19:20.640]  祂說我的子女不肯返回 我就不返回
[00:19:20.640 --> 00:19:22.640]  我說 這樣也會啊
[00:19:22.640 --> 00:19:24.640]  祂說 是啊
[00:19:24.640 --> 00:19:26.640]  那他們不返回 他們怎樣啊
[00:19:26.640 --> 00:19:28.640]  祂現在選擇
[00:19:28.640 --> 00:19:30.640]  回來
[00:19:30.640 --> 00:19:32.640]  因為祂發覺上帝
[00:19:32.640 --> 00:19:34.640]  對祂四個字
[00:19:34.640 --> 00:19:36.640]  不離不棄
[00:19:36.640 --> 00:19:38.640]  再去 真理
[00:19:38.640 --> 00:19:40.640]  真理在這裡
[00:19:40.640 --> 00:19:42.640]  耶穌就是那個真理
[00:19:42.640 --> 00:19:44.640]  祂有恩典 有真理
[00:19:44.640 --> 00:19:46.640]  然後詩篇
[00:19:46.640 --> 00:19:48.640]  我也很喜歡這一節
[00:19:48.640 --> 00:19:50.640]  我們一起讀 好不好
[00:19:50.640 --> 00:19:52.640]  一百十九篇 一二三
[00:19:52.640 --> 00:19:54.640]  耶穌說 你與我相近
[00:19:54.640 --> 00:19:56.640]  你一切的命令
[00:19:56.640 --> 00:19:58.640]  盡到真實
[00:19:58.640 --> 00:20:00.640]  原來我們讀的聖經
[00:20:00.640 --> 00:20:02.640]  是跟我們很近的
[00:20:02.640 --> 00:20:04.640]  我不知道大家
[00:20:04.640 --> 00:20:06.640]  有沒有開始真的抄聖經
[00:20:06.640 --> 00:20:08.640]  我和何母
[00:20:08.640 --> 00:20:10.640]  從2011年
[00:20:10.640 --> 00:20:12.640]  直到如今抄聖經
[00:20:12.640 --> 00:20:14.640]  最大的得著是自己
[00:20:14.640 --> 00:20:16.640]  覺得上帝的說話融會貫通
[00:20:16.640 --> 00:20:18.640]  很多時候 你想這裡
[00:20:18.640 --> 00:20:20.640]  又有第二節經文出現
[00:20:20.640 --> 00:20:22.640]  我現在抄聖經
[00:20:22.640 --> 00:20:24.640]  其實每天我都寫感恩事項
[00:20:24.640 --> 00:20:26.640]  然後代禱事項 為誰祈禱
[00:20:26.640 --> 00:20:28.640]  然後找他
[00:20:28.640 --> 00:20:30.640]  所以我的午餐 晚餐
[00:20:30.640 --> 00:20:32.640]  都蠻悶的
[00:20:32.640 --> 00:20:34.640]  但上帝就是這麼真實
[00:20:34.640 --> 00:20:36.640]  在我們的生命裡面
[00:20:36.640 --> 00:20:38.640]  我記得郭炳光大兄
[00:20:38.640 --> 00:20:40.640]  他說
[00:20:40.640 --> 00:20:42.640]  在看聖經的時候
[00:20:42.640 --> 00:20:44.640]  你會不會發覺 耶穌回應每一個人都不同
[00:20:44.640 --> 00:20:46.640]  不是同樣的對白
[00:20:46.640 --> 00:20:48.640]  有些就說
[00:20:48.640 --> 00:20:50.640]  主啊 你若肯 我就潔淨
[00:20:50.640 --> 00:20:52.640]  主說 我肯
[00:20:52.640 --> 00:20:54.640]  有些就說 你說一句 我服人就好了
[00:20:54.640 --> 00:20:56.640]  主就說 這麼大的信心
[00:20:56.640 --> 00:20:58.640]  你回去吧 每一個人
[00:20:58.640 --> 00:21:00.640]  按著需要上帝回應
[00:21:00.640 --> 00:21:02.640]  他甚至說
[00:21:02.640 --> 00:21:04.640]  他在監獄裡
[00:21:04.640 --> 00:21:06.640]  最渴望
[00:21:06.640 --> 00:21:08.640]  是什麼
[00:21:08.640 --> 00:21:10.640]  最渴望每個禮拜日
[00:21:10.640 --> 00:21:12.640]  他都不能去崇拜
[00:21:12.640 --> 00:21:14.640]  因為特殊的身份
[00:21:14.640 --> 00:21:16.640]  可以吃到
[00:21:16.640 --> 00:21:18.640]  一粒這麼大的咖哩牛丸
[00:21:18.640 --> 00:21:20.640]  飯 喝一杯奶茶
[00:21:20.640 --> 00:21:22.640]  這個就是他最大的滿足
[00:21:22.640 --> 00:21:24.640]  當他
[00:21:24.640 --> 00:21:26.640]  接一百個信封
[00:21:26.640 --> 00:21:28.640]  接完信封到黃昏
[00:21:28.640 --> 00:21:30.640]  坐在監獄的床上
[00:21:30.640 --> 00:21:32.640]  看著日落
[00:21:32.640 --> 00:21:34.640]  他居然這麼說
[00:21:34.640 --> 00:21:36.640]  他說這個日落
[00:21:36.640 --> 00:21:38.640]  比布吉更好看
[00:21:38.640 --> 00:21:44.640]  這個日落
[00:21:44.640 --> 00:21:46.640]  比布吉完美
[00:21:46.640 --> 00:21:48.640]  當時
[00:21:48.640 --> 00:21:50.640]  他戴著
[00:21:50.640 --> 00:21:52.640]  他沒有戴口罩
[00:21:52.640 --> 00:21:54.640]  他真的好像一個
[00:21:54.640 --> 00:21:56.640]  很純真的小男孩
[00:21:56.640 --> 00:21:58.640]  那種眼神
[00:21:58.640 --> 00:22:00.640]  去述說上帝的恩典
[00:22:00.640 --> 00:22:02.640]  上帝的同在
[00:22:02.640 --> 00:22:04.640]  當然
[00:22:04.640 --> 00:22:06.640]  真理也說有沒有內心那把尺
[00:22:06.640 --> 00:22:08.640]  羅馬書
[00:22:08.640 --> 00:22:10.640]  第七章十八二十節
[00:22:10.640 --> 00:22:12.640]  立志猶善為
[00:22:12.640 --> 00:22:14.640]  由得我 行出來由不得我
[00:22:14.640 --> 00:22:16.640]  我們最初信耶穌的時候
[00:22:16.640 --> 00:22:18.640]  很多這些掙扎
[00:22:18.640 --> 00:22:20.640]  我們要不要
[00:22:20.640 --> 00:22:22.640]  有些人說要不要再去蘭桂坊
[00:22:22.640 --> 00:22:24.640]  很多的掙扎在裡面
[00:22:24.640 --> 00:22:26.640]  我們信到差不多
[00:22:26.640 --> 00:22:28.640]  就立了
[00:22:28.640 --> 00:22:30.640]  我們立了
[00:22:30.640 --> 00:22:32.640]  然後就面對中年
[00:22:32.640 --> 00:22:34.640]  最近因為要預備一個
[00:22:34.640 --> 00:22:36.640]  婦女的成長課程
[00:22:36.640 --> 00:22:38.640]  就想了很多關於中年的東西
[00:22:38.640 --> 00:22:40.640]  給大家看看中年有什麼問題
[00:22:40.640 --> 00:22:42.640]  你可以拍下來
[00:22:42.640 --> 00:22:44.640]  回顧過去
[00:22:44.640 --> 00:22:46.640]  影入我們腦海的
[00:22:46.640 --> 00:22:48.640]  是一幅什麼圖畫呢
[00:22:48.640 --> 00:22:50.640]  你覺不覺得幸福呢
[00:22:50.640 --> 00:22:52.640]  在過去的人生
[00:22:52.640 --> 00:22:54.640]  你最想要的東西
[00:22:54.640 --> 00:22:56.640]  你得到嗎
[00:22:56.640 --> 00:22:58.640]  你又失去什麼
[00:22:58.640 --> 00:23:00.640]  我為婚姻
[00:23:00.640 --> 00:23:02.640]  家庭 工作 朋友 教會
[00:23:02.640 --> 00:23:04.640]  付出了什麼
[00:23:04.640 --> 00:23:06.640]  又得到什麼
[00:23:06.640 --> 00:23:08.640]  如果想人生變得更加好
[00:23:08.640 --> 00:23:10.640]  我應該怎樣改變
[00:23:10.640 --> 00:23:12.640]  自己和自己身處的境況
[00:23:12.640 --> 00:23:14.640]  在回顧這些
[00:23:14.640 --> 00:23:16.640]  生命痕跡的時候
[00:23:16.640 --> 00:23:18.640]  有沒有看到上帝在帶領呢
[00:23:18.640 --> 00:23:20.640]  這些問題你可以拍下來
[00:23:20.640 --> 00:23:22.640]  不過通常你回到家裡
[00:23:22.640 --> 00:23:24.640]  都不記得
[00:23:24.640 --> 00:23:26.640]  又未必會問
[00:23:26.640 --> 00:23:28.640]  有人形容這種狀況
[00:23:28.640 --> 00:23:30.640]  叫做stuck
[00:23:30.640 --> 00:23:32.640]  什麼叫做stuck呢
[00:23:32.640 --> 00:23:34.640]  就是心裡有些對白
[00:23:34.640 --> 00:23:36.640]  就是這樣了 算了吧
[00:23:36.640 --> 00:23:38.640]  沒得改 說來沒用 沒得變
[00:23:38.640 --> 00:23:40.640]  that's it
[00:23:40.640 --> 00:23:42.640]  你有沒有說過 我說過
[00:23:42.640 --> 00:23:44.640]  沒有 怎麼可能
[00:23:44.640 --> 00:23:46.640]  就好像耶穌在
[00:23:46.640 --> 00:23:48.640]  不事大詞
[00:23:48.640 --> 00:23:50.640]  見到那個坐了38年的病人
[00:23:50.640 --> 00:23:52.640]  耶穌第一句問他什麼
[00:23:52.640 --> 00:23:54.640]  你要痊癒嗎
[00:23:54.640 --> 00:23:56.640]  你想不想痊癒
[00:23:56.640 --> 00:23:58.640]  還是你想繼續stuck there
[00:23:58.640 --> 00:24:00.640]  大多數人不想去嘗試
[00:24:00.640 --> 00:24:02.640]  不想去冒險
[00:24:02.640 --> 00:24:04.640]  不想經歷他想要經歷的人生
[00:24:04.640 --> 00:24:06.640]  因為瞻前顧後 為首為尾
[00:24:06.640 --> 00:24:08.640]  算了吧
[00:24:08.640 --> 00:24:10.640]  就是這樣 耶穌不會理我的
[00:24:10.640 --> 00:24:12.640]  是不是
[00:24:12.640 --> 00:24:14.640]  一直同行的
[00:24:14.640 --> 00:24:16.640]  編劇
[00:24:16.640 --> 00:24:18.640]  這位姊妹
[00:24:18.640 --> 00:24:20.640]  前幾天我和她
[00:24:20.640 --> 00:24:22.640]  因為已經看第三次
[00:24:22.640 --> 00:24:24.640]  沒怎麼看 我和她出去喝咖啡
[00:24:24.640 --> 00:24:26.640]  我說姊妹
[00:24:26.640 --> 00:24:28.640]  你知不知道你最觸動我的
[00:24:28.640 --> 00:24:30.640]  那場戲是什麼
[00:24:30.640 --> 00:24:32.640]  是你很埋怨
[00:24:32.640 --> 00:24:34.640]  自己怎麼生在一個這樣的家庭
[00:24:34.640 --> 00:24:36.640]  你很埋怨
[00:24:36.640 --> 00:24:38.640]  為什麼上帝要給你一對失明的父母
[00:24:38.640 --> 00:24:40.640]  讓你成為他的盲公竹
[00:24:40.640 --> 00:24:42.640]  我說我也埋怨
[00:24:42.640 --> 00:24:44.640]  為什麼上帝要擺我在一個
[00:24:44.640 --> 00:24:46.640]  情緒有問題的爸爸的家庭
[00:24:46.640 --> 00:24:48.640]  要承擔他們的爭執
[00:24:48.640 --> 00:24:50.640]  兩個
[00:24:50.640 --> 00:24:52.640]  這個說要死那個說要死
[00:24:52.640 --> 00:24:54.640]  直到我要說不如我跳樓
[00:24:54.640 --> 00:24:56.640]  她才不這樣想
[00:24:56.640 --> 00:24:58.640]  我說我也埋怨
[00:24:58.640 --> 00:25:00.640]  但我們一路分享的時候
[00:25:00.640 --> 00:25:02.640]  發覺即使埋怨
[00:25:02.640 --> 00:25:04.640]  即使難受
[00:25:04.640 --> 00:25:06.640]  上帝恩典依然存在
[00:25:06.640 --> 00:25:08.640]  這位姊妹跟我說
[00:25:08.640 --> 00:25:10.640]  她也試過離開上帝
[00:25:10.640 --> 00:25:12.640]  但今次這齣戲
[00:25:12.640 --> 00:25:14.640]  她知道上帝要用她
[00:25:14.640 --> 00:25:16.640]  如果她這樣
[00:25:16.640 --> 00:25:18.640]  她就要將她的才華獻給上帝
[00:25:18.640 --> 00:25:20.640]  我說這齣戲
[00:25:20.640 --> 00:25:22.640]  其實很powerful
[00:25:22.640 --> 00:25:24.640]  看過就知道
[00:25:24.640 --> 00:25:26.640]  我看到青少年看完
[00:25:26.640 --> 00:25:28.640]  哭得很厲害
[00:25:28.640 --> 00:25:30.640]  其中一個青少年起來就說
[00:25:30.640 --> 00:25:32.640]  這齣戲令我想起我和我原生家庭
[00:25:32.640 --> 00:25:34.640]  爸爸媽媽已經哭
[00:25:34.640 --> 00:25:38.640]  因為這齣戲說的是復和
[00:25:38.640 --> 00:25:40.640]  這齣戲說的是
[00:25:40.640 --> 00:25:42.640]  恩典
[00:25:42.640 --> 00:25:44.640]  是光明
[00:25:44.640 --> 00:25:46.640]  我說姊妹繼續祝福你
[00:25:46.640 --> 00:25:48.640]  但願這齣戲繼續祝福更多的人
[00:25:48.640 --> 00:25:50.640]  好,再下去
[00:25:50.640 --> 00:25:52.640]  生命
[00:25:52.640 --> 00:25:54.640]  甚麼是life
[00:25:54.640 --> 00:25:56.640]  生命
[00:25:56.640 --> 00:25:58.640]  我們讀一讀
[00:26:10.640 --> 00:26:12.640]  各位姐妹
[00:26:12.640 --> 00:26:14.640]  這是一個很好的問題
[00:26:14.640 --> 00:26:16.640]  我不管你信了耶穌多少年
[00:26:16.640 --> 00:26:18.640]  我經常問自己
[00:26:18.640 --> 00:26:20.640]  我信了耶穌這麼久
[00:26:20.640 --> 00:26:22.640]  我的life是不是更加豐盛
[00:26:22.640 --> 00:26:24.640]  更加開心
[00:26:24.640 --> 00:26:26.640]  更加有喜樂
[00:26:26.640 --> 00:26:28.640]  更加有盼望
[00:26:28.640 --> 00:26:30.640]  更加見到光明
[00:26:30.640 --> 00:26:32.640]  abundant
[00:26:32.640 --> 00:26:34.640]  還是更加枯乾
[00:26:34.640 --> 00:26:36.640]  只見到黑暗
[00:26:36.640 --> 00:26:38.640]  只陷在抑鬱
[00:26:38.640 --> 00:26:40.640]  再下去
[00:27:08.640 --> 00:27:10.640]  這是我幫人所求的
[00:27:10.640 --> 00:27:12.640]  你們需用的這一切東西
[00:27:12.640 --> 00:27:14.640]  你們的天父是知道的
[00:27:14.640 --> 00:27:16.640]  你們要先求他的國和他的義
[00:27:16.640 --> 00:27:18.640]  這些東西都要加給你們了
[00:27:18.640 --> 00:27:20.640]  這些東西都要加給你們了
[00:27:20.640 --> 00:27:22.640]  這些東西都要加給你們了
[00:27:22.640 --> 00:27:24.640]  這些東西都要加給你們了
[00:27:24.640 --> 00:27:26.640]  耶穌叫我們不要為生命憂慮
[00:27:26.640 --> 00:27:28.640]  不要為每天吃甚麼
[00:27:28.640 --> 00:27:30.640]  住在哪裏的憂慮
[00:27:30.640 --> 00:27:32.640]  因為祂知道
[00:27:32.640 --> 00:27:34.640]  祂知道我們需要甚麼
[00:27:34.640 --> 00:27:36.640]  而且如果我沒有記錯
[00:27:36.640 --> 00:27:38.640]  祂知道我們需要甚麼
[00:27:38.640 --> 00:27:40.640]  祂會將好東西給我們
[00:27:40.640 --> 00:27:42.640]  我記得有次經文是這樣說
[00:27:42.640 --> 00:27:44.640]  好東西給求祂的人
[00:27:44.640 --> 00:27:46.640]  於是祂說
[00:27:46.640 --> 00:27:48.640]  你要先求祂的國和祂的義
[00:27:48.640 --> 00:27:50.640]  你要先求祂的國和祂的義
[00:27:50.640 --> 00:27:52.640]  上帝的國度
[00:27:52.640 --> 00:27:54.640]  上帝的義代表甚麼呢
[00:27:54.640 --> 00:27:56.640]  有些人就說
[00:27:56.640 --> 00:27:58.640]  你最好每個月
[00:27:58.640 --> 00:28:00.640]  每天安靜
[00:28:00.640 --> 00:28:02.640]  有一天退休
[00:28:02.640 --> 00:28:04.640]  你就會慢慢在沉澱裏
[00:28:04.640 --> 00:28:06.640]  我就不敢舉手
[00:28:06.640 --> 00:28:08.640]  我一個月都很難
[00:28:08.640 --> 00:28:10.640]  找到一天這樣安靜
[00:28:10.640 --> 00:28:12.640]  不如我們看看耶穌
[00:28:12.640 --> 00:28:14.640]  有一天是怎樣過的
[00:28:14.640 --> 00:28:16.640]  有一個學者
[00:28:16.640 --> 00:28:18.640]  他就將《馬可福音》第一章
[00:28:18.640 --> 00:28:20.640]  耶穌一日的時機早
[00:28:20.640 --> 00:28:22.640]  拿了出來
[00:28:22.640 --> 00:28:24.640]  白天在加伯隆會堂
[00:28:24.640 --> 00:28:26.640]  教訓人
[00:28:26.640 --> 00:28:28.640]  見到被鬼附的人就趕鬼
[00:28:28.640 --> 00:28:30.640]  進了西門安德烈的家應該有吃飯
[00:28:30.640 --> 00:28:32.640]  就醫治他岳母的病
[00:28:32.640 --> 00:28:34.640]  天晚日落繼續醫病趕鬼
[00:28:34.640 --> 00:28:36.640]  第二天早上才起來到
[00:28:36.640 --> 00:28:38.640]  抗夜祈禱
[00:28:38.640 --> 00:28:40.640]  耶穌不是全日祈禱
[00:28:40.640 --> 00:28:42.640]  耶穌是甚麼
[00:28:42.640 --> 00:28:44.640]  做祂日常的事
[00:28:44.640 --> 00:28:46.640]  到最後
[00:28:46.640 --> 00:28:48.640]  祂有些時間
[00:28:48.640 --> 00:28:50.640]  去禱告安靜
[00:28:50.640 --> 00:28:52.640]  所以我很喜歡最近
[00:28:52.640 --> 00:28:54.640]  一個term叫做
[00:28:54.640 --> 00:28:56.640]  Incarnational Rituality
[00:28:56.640 --> 00:28:58.640]  這個
[00:28:58.640 --> 00:29:00.640]  道成肉身的
[00:29:00.640 --> 00:29:02.640]  靈性
[00:29:02.640 --> 00:29:04.640]  道成肉身的靈性
[00:29:04.640 --> 00:29:06.640]  有人將它列了這些點
[00:29:06.640 --> 00:29:08.640]  我都覺得很好
[00:29:08.640 --> 00:29:10.640]  第一叫為主而活
[00:29:10.640 --> 00:29:12.640]  就是甚麼叫為主而活
[00:29:12.640 --> 00:29:14.640]  是你時時刻刻
[00:29:14.640 --> 00:29:16.640]  上帝都在你心裏
[00:29:16.640 --> 00:29:18.640]  我很喜歡一句
[00:29:18.640 --> 00:29:20.640]  When you fear God, you fear nothing else
[00:29:20.640 --> 00:29:22.640]  當你心裡敬畏神,你就無憂怕
[00:29:22.640 --> 00:29:24.640]  跟隔壁說
[00:29:24.640 --> 00:29:26.640]  心裡敬畏神就無憂怕
[00:29:28.640 --> 00:29:30.640]  當你不敬畏神,你就無憂怕
[00:29:30.640 --> 00:29:32.640]  真的
[00:29:32.640 --> 00:29:34.640]  尊重
[00:29:34.640 --> 00:29:36.640]  和關懷鄰舍
[00:29:36.640 --> 00:29:38.640]  鄰舍包括幫你工作的
[00:29:38.640 --> 00:29:40.640]  包括在門口的
[00:29:40.640 --> 00:29:42.640]  我們的看家
[00:29:42.640 --> 00:29:44.640]  尊重他們,感謝他們
[00:29:44.640 --> 00:29:46.640]  肯定欣賞對方
[00:29:46.640 --> 00:29:48.640]  你最親近的人的好
[00:29:48.640 --> 00:29:50.640]  無論如何
[00:29:50.640 --> 00:29:52.640]  都要饒恕
[00:29:52.640 --> 00:29:54.640]  是我最
[00:29:54.640 --> 00:29:56.640]  深刻的一個感受
[00:29:56.640 --> 00:29:58.640]  秉剛弟兄
[00:29:58.640 --> 00:30:00.640]  在他的見證裏
[00:30:00.640 --> 00:30:02.640]  他有說
[00:30:02.640 --> 00:30:04.640]  他和他哥哥和弟弟
[00:30:04.640 --> 00:30:06.640]  不和
[00:30:06.640 --> 00:30:08.640]  爭執
[00:30:08.640 --> 00:30:10.640]  報紙都看到
[00:30:10.640 --> 00:30:12.640]  但當他知道他哥哥患病
[00:30:12.640 --> 00:30:14.640]  昏迷的時候
[00:30:14.640 --> 00:30:16.640]  他就申請懲教署讓他出去探望他
[00:30:16.640 --> 00:30:18.640]  結果有沒有
[00:30:18.640 --> 00:30:20.640]  有
[00:30:20.640 --> 00:30:22.640]  如果你有看過新聞
[00:30:22.640 --> 00:30:24.640]  他是綁著鐵鏈出去
[00:30:24.640 --> 00:30:26.640]  你想像一個首富
[00:30:26.640 --> 00:30:28.640]  要被人圍住
[00:30:28.640 --> 00:30:30.640]  綁著鐵鏈走出去
[00:30:30.640 --> 00:30:32.640]  他為了
[00:30:32.640 --> 00:30:34.640]  因為那是他親愛的大哥
[00:30:34.640 --> 00:30:36.640]  他很愛他
[00:30:36.640 --> 00:30:38.640]  很想見他
[00:30:38.640 --> 00:30:40.640]  去到醫院的時候
[00:30:40.640 --> 00:30:42.640]  哥哥昏迷了
[00:30:42.640 --> 00:30:44.640]  但他說他很難忘記
[00:30:44.640 --> 00:30:46.640]  是抓住哥哥和弟弟的手
[00:30:46.640 --> 00:30:48.640]  一起祈禱
[00:30:48.640 --> 00:30:50.640]  當祈禱那一刻
[00:30:50.640 --> 00:30:52.640]  什麼仇怨都沒有了
[00:30:52.640 --> 00:30:54.640]  沒有了
[00:30:54.640 --> 00:30:58.640]  我們都哭了
[00:30:58.640 --> 00:31:02.640]  無論怎樣
[00:31:02.640 --> 00:31:04.640]  都要饒恕
[00:31:04.640 --> 00:31:08.640]  他說越饒恕
[00:31:08.640 --> 00:31:10.640]  越快樂
[00:31:10.640 --> 00:31:14.640]  他說人在困境裏
[00:31:14.640 --> 00:31:16.640]  就是要找上帝
[00:31:16.640 --> 00:31:18.640]  你不找你就笨了
[00:31:20.640 --> 00:31:22.640]  在報紙有一段說
[00:31:22.640 --> 00:31:24.640]  他們三兄弟
[00:31:24.640 --> 00:31:26.640]  當郭炳湘
[00:31:26.640 --> 00:31:30.640]  過世的時候
[00:31:30.640 --> 00:31:32.640]  悼念的悼詞
[00:31:32.640 --> 00:31:34.640]  他的弟弟寫了
[00:31:34.640 --> 00:31:36.640]  三個人的祈禱
[00:31:36.640 --> 00:31:38.640]  對他們一家意義重大
[00:31:38.640 --> 00:31:40.640]  又引用了傳道書
[00:31:40.640 --> 00:31:42.640]  凡事都有定期
[00:31:42.640 --> 00:31:44.640]  天下萬無都有定時
[00:31:44.640 --> 00:31:48.640]  什麼恩怨
[00:31:48.640 --> 00:31:50.640]  算不得什麼
[00:31:50.640 --> 00:31:52.640]  有時都不用解釋
[00:31:52.640 --> 00:31:56.640]  握手祈禱
[00:31:56.640 --> 00:31:58.640]  將一切放在上帝的手裏
[00:31:58.640 --> 00:32:00.640]  最後
[00:32:00.640 --> 00:32:02.640]  說自己最新鮮經歷的見證
[00:32:02.640 --> 00:32:04.640]  我堂哥
[00:32:04.640 --> 00:32:06.640]  堂哥和大家說過
[00:32:06.640 --> 00:32:08.640]  是我爸爸很想他信耶穌
[00:32:08.640 --> 00:32:10.640]  結果他信了
[00:32:10.640 --> 00:32:12.640]  去年堂嫂昏迷
[00:32:12.640 --> 00:32:14.640]  我進去ICU
[00:32:14.640 --> 00:32:16.640]  探她
[00:32:16.640 --> 00:32:18.640]  堂嫂在昏迷之中
[00:32:18.640 --> 00:32:20.640]  我說堂哥很想堂嫂信耶穌
[00:32:20.640 --> 00:32:22.640]  她睜大眼睛捉住我的手
[00:32:22.640 --> 00:32:24.640]  我為她做了決志祈禱
[00:32:24.640 --> 00:32:26.640]  今年五月悠悠夜
[00:32:26.640 --> 00:32:28.640]  我侄子打給我
[00:32:28.640 --> 00:32:30.640]  他說
[00:32:30.640 --> 00:32:32.640]  我爸爸進了醫院
[00:32:32.640 --> 00:32:34.640]  很嚴重,現在昏迷中
[00:32:34.640 --> 00:32:36.640]  他說有什麼可以做
