
[00:00:00.000 --> 00:00:02.000]  早安各位兄弟姊妹
[00:24:41.140 --> 00:24:43.140]  而我們對神有信心
[00:24:43.140 --> 00:24:45.140]  那個才是信心
[00:24:45.140 --> 00:24:48.140]  神是可以沒錯給很多的確舉給我們
[00:24:48.140 --> 00:24:50.140]  砌到你放心為止
[00:24:50.140 --> 00:24:52.140]  由你的信心10%
[00:24:52.140 --> 00:24:55.140]  去到你的信心19%都可以
[00:24:55.140 --> 00:24:59.140]  但是神更加對那些沒有這麼多證據
[00:24:59.140 --> 00:25:02.140]  而信心去到80%、90%、100%
[00:25:02.140 --> 00:25:04.140]  去到信靠祂的人
[00:25:04.140 --> 00:25:07.140]  神覺得更加珍貴
[00:25:07.140 --> 00:25:13.140]  因為這個就是真真正正單純的信心
[00:25:13.140 --> 00:25:15.140]  但是無論如何
[00:25:15.140 --> 00:25:18.140]  基殿最後都是憑相信神
[00:25:18.140 --> 00:25:20.140]  會帶領祂去拯救以色列人
[00:25:20.140 --> 00:25:22.140]  用信心的行為
[00:25:22.140 --> 00:25:26.140]  所以最後基殿召集了3萬多人去打仗
[00:25:26.140 --> 00:25:31.140]  其實神最後說你只要用300個人就夠了
[00:25:31.140 --> 00:25:33.140]  最後祂是真的相信神
[00:25:33.140 --> 00:25:40.140]  你300個人可以打萬千千的米甸仁
[00:25:40.140 --> 00:25:43.140]  這個就是信心一步一步行
[00:25:43.140 --> 00:25:46.140]  所以我們整世做基督徒
[00:25:46.140 --> 00:25:49.140]  我們不會說今天你就達標
[00:25:49.140 --> 00:25:53.140]  而是你的信心一路一路被神去堅立
[00:25:53.140 --> 00:25:58.140]  以至你越來越為神願意做更加多的事情
[00:25:58.140 --> 00:26:01.140]  宣教、猜傳的工作
[00:26:01.140 --> 00:26:04.140]  尤其需要這種超越洋務的信心
[00:26:04.140 --> 00:26:06.140]  為什麼呢
[00:26:06.140 --> 00:26:10.140]  因為宣教的工作是我們看不到
[00:26:10.140 --> 00:26:12.140]  我們去一個未知的地方
[00:26:12.140 --> 00:26:14.140]  一個不同文化的地方
[00:26:14.140 --> 00:26:16.140]  不同語言的地方
[00:26:16.140 --> 00:26:20.140]  我們宣教離開我們舒適的地帶
[00:26:20.140 --> 00:26:24.140]  所以很多人好像希伯雅書這樣說
[00:26:24.140 --> 00:26:27.140]  他們是因著信蒙召的時候遵命出去
[00:26:27.140 --> 00:26:30.140]  往將來要得為業的地方去
[00:26:30.140 --> 00:26:35.140]  出去的時候還不知往哪裡去
[00:26:35.140 --> 00:26:40.140]  這個經歷這個感覺上次你什麼時候有
[00:26:40.140 --> 00:26:44.140]  還不知要去哪裡
[00:26:44.140 --> 00:26:48.140]  其實我們人生很多時都會問這個問題
[00:26:48.140 --> 00:26:51.140]  讀書就會問我下一次去哪裡讀書
[00:26:51.140 --> 00:26:54.140]  或者我讀完書我去哪裡做事
[00:26:54.140 --> 00:26:56.140]  或者我跟誰結婚
[00:26:56.140 --> 00:27:00.140]  或者我們教會將來我們怎樣去發展
[00:27:00.140 --> 00:27:03.140]  很多時我們都會問這個問題
[00:27:03.140 --> 00:27:07.140]  我下一步我的明天是在哪裡
[00:27:07.140 --> 00:27:10.140]  耶穌告訴我們我們要跟從的時候
[00:27:10.140 --> 00:27:12.140]  就要背起我們自己十字架
[00:27:12.140 --> 00:27:16.140]  這種背起十字架的呼籲
[00:27:16.140 --> 00:27:19.140]  其實就是對我們來說要寫記
[00:27:19.140 --> 00:27:22.140]  要將我們拿著的東西放下
[00:27:22.140 --> 00:27:26.140]  讓神帶我們離開安心的環境
[00:27:26.140 --> 00:27:31.140]  我自己從前對宣教對差泉認識非常平穩
[00:27:31.140 --> 00:27:35.140]  直至我在上海認識了一位老牧者
[00:27:35.140 --> 00:27:38.140]  這位老牧者不知道大家有沒有聽過他的名字
[00:27:38.140 --> 00:27:41.140]  叫林星本牧師
[00:27:41.140 --> 00:27:44.140]  香港以前有一位聲樂家歌唱家很出名
[00:27:44.140 --> 00:27:48.140]  叫林星一就是林星本牧師的哥哥
[00:27:48.140 --> 00:27:50.140]  他還有一個姐姐
[00:27:50.140 --> 00:28:00.140]  他們三個在國內是由西方的宣教士養大的
[00:28:00.140 --> 00:28:04.140]  因為他們父母在二戰的時候去世了
[00:28:04.140 --> 00:28:06.140]  我認識林牧師的時候
[00:28:06.140 --> 00:28:11.140]  他已經大概77歲了
[00:28:11.140 --> 00:28:19.140]  他是上海一個講廣東話三字教會的老牧者
[00:28:19.140 --> 00:28:21.140]  當我認識他的時候
[00:28:21.140 --> 00:28:23.140]  我們在上海的教會
[00:28:23.140 --> 00:28:26.140]  我只知道他經常叫我們教會的弟兄姊妹
[00:28:26.140 --> 00:28:30.140]  去國內不同的偏遠的地方做宣教
[00:28:30.140 --> 00:28:32.140]  特別是對聖學的宣教
[00:28:32.140 --> 00:28:35.140]  大家看到這張照片寫了他的年份
[00:28:35.140 --> 00:28:36.140]  他的生平
[00:28:36.140 --> 00:28:39.140]  有沒有留意一件事
[00:28:39.140 --> 00:28:42.140]  剛剛前幾天過世
[00:28:42.140 --> 00:28:45.140]  其實他6日過世
[00:28:45.140 --> 00:28:47.140]  我5日剛剛搬完屋
[00:28:47.140 --> 00:28:50.140]  撿了我的相簿
[00:28:50.140 --> 00:28:53.140]  撿了牧師的相出來
[00:28:53.140 --> 00:28:55.140]  其中一張就是這張相
[00:28:55.140 --> 00:29:00.140]  就是當時我跟他運艦做宣教的一張相
[00:29:00.140 --> 00:29:03.140]  其實在去年我跟我的家人
[00:29:03.140 --> 00:29:07.140]  很多年COVID-19之後
[00:29:07.140 --> 00:29:10.140]  基本上沒有去過上海
[00:29:10.140 --> 00:29:12.140]  曾經想去探過他
[00:29:12.140 --> 00:29:15.140]  但是因為我們太遠了
[00:29:15.140 --> 00:29:17.140]  時間也不夠
[00:29:17.140 --> 00:29:18.140]  沒了機會
[00:29:18.140 --> 00:29:21.140]  想不到在前幾天
[00:29:21.140 --> 00:29:25.140]  神就把他帶回去店家
[00:29:25.140 --> 00:29:29.140]  牧師的出現改變了我整個人生的歷程
[00:29:29.140 --> 00:29:33.140]  我本來只是一個普通的賢賢逆逆
[00:29:33.140 --> 00:29:36.140]  希望賺多些錢給家人
[00:29:36.140 --> 00:29:38.140]  給將來我們退休
[00:29:38.140 --> 00:29:42.140]  但是牧師的出現對我的改變很大
[00:29:42.140 --> 00:29:46.140]  我在上海我有自己的業務做投資
[00:29:46.140 --> 00:29:48.140]  但是當我遇到牧師的時候
[00:29:48.140 --> 00:29:52.140]  我被他那種屬靈的香氣吸引
[00:29:52.140 --> 00:29:54.140]  我會問一個問題
[00:29:54.140 --> 00:29:57.140]  神啊,這位牧者70多歲
[00:29:57.140 --> 00:29:59.140]  三自教會退休
[00:29:59.140 --> 00:30:01.140]  你會很容易想像
[00:30:01.140 --> 00:30:03.140]  他應該是安享萬年
[00:30:03.140 --> 00:30:08.140]  但是牧師一年有超過100天
[00:30:08.140 --> 00:30:12.140]  在全中國各地去跑
[00:30:12.140 --> 00:30:19.140]  牧師在他最早去侍奉主
[00:30:19.140 --> 00:30:22.140]  是解放之前的
[00:30:22.140 --> 00:30:26.140]  但是當中國解放了之後
[00:30:26.140 --> 00:30:29.140]  政策改變了
[00:30:29.140 --> 00:30:31.140]  教堂門要關
[00:30:31.140 --> 00:30:34.140]  他和一班牧者
[00:30:34.140 --> 00:30:35.140]  這次關了門
[00:30:35.140 --> 00:30:38.140]  然後派他們去紡織廠做工人
[00:30:38.140 --> 00:30:40.140]  他們的心想
[00:30:40.140 --> 00:30:42.140]  這些運動很多時候都在發生
[00:30:42.140 --> 00:30:44.140]  一年我們就要回教會了
[00:30:44.140 --> 00:30:46.140]  會開門的了
[00:30:46.140 --> 00:30:50.140]  結果一等25年
[00:30:50.140 --> 00:30:54.140]  牧師在紡織廠做了25年的工人
[00:30:54.140 --> 00:30:57.140]  直到中國的政策再改變
[00:30:57.140 --> 00:30:59.140]  教會的門再開
[00:30:59.140 --> 00:31:03.140]  他們就可以再回去服侍
[00:31:03.140 --> 00:31:08.140]  牧師以前是上海景凌堂的堂主任
[00:31:08.140 --> 00:31:12.140]  景凌堂的名字以前叫景凌堂
[00:31:12.140 --> 00:31:16.140]  景凌這個字是80年代改革開放
[00:31:16.140 --> 00:31:19.140]  教會的門再開的時候才改
[00:31:19.140 --> 00:31:21.140]  這個歷史我不講那麼多
[00:31:21.140 --> 00:31:23.140]  有興趣研究歷史的弟兄姊妹
[00:31:23.140 --> 00:31:24.140]  回去研究一下
[00:31:24.140 --> 00:31:28.140]  因為跟宋家三姊妹有關
[00:31:28.140 --> 00:31:30.140]  牧師是廣東話的人
[00:31:30.140 --> 00:31:34.140]  當時他服侍在旅居於
[00:31:34.140 --> 00:31:38.140]  上海的廣東話的基督徒群體
[00:31:38.140 --> 00:31:40.140]  而我們這班在上海工作的
[00:31:40.140 --> 00:31:43.140]  外派香港的人
[00:31:43.140 --> 00:31:44.140]  因為我們是廣東話
[00:31:44.140 --> 00:31:46.140]  所以跟牧師特別投契
[00:31:46.140 --> 00:31:48.140]  所以牧師一見到我們
[00:31:48.140 --> 00:31:50.140]  就好像一見如故
[00:31:50.140 --> 00:31:54.140]  幫我們的教會建立很多事情
[00:31:54.140 --> 00:31:56.140]  特別在我們上海這個
[00:31:56.140 --> 00:32:00.140]  本來由團契變成教會當中的過程
[00:32:00.140 --> 00:32:02.140]  牧師幫助也很大
[00:32:02.140 --> 00:32:06.140]  牧師有一個神秘的特別天分
[00:32:06.140 --> 00:32:08.140]  就是音樂
[00:32:08.140 --> 00:32:12.140]  當一個教養他們的宣教士
[00:32:12.140 --> 00:32:14.140]  把牧師放在鋼琴上面
[00:32:14.140 --> 00:32:15.140]  五歲的時候
[00:32:15.140 --> 00:32:17.140]  彈一次給牧師聽
[00:32:17.140 --> 00:32:19.140]  牧師就可以彈出來
[00:32:19.140 --> 00:32:21.140]  不用按泡
[00:32:21.140 --> 00:32:24.140]  為何牧師可以在晚年的時候
[00:32:24.140 --> 00:32:26.140]  用周圍傳福音還有錢呢
[00:32:26.140 --> 00:32:29.140]  原來因為牧師能夠去教
[00:32:29.140 --> 00:32:32.140]  上海音樂學院的學生
[00:32:32.140 --> 00:32:34.140]  如果你稍為知道的話
[00:32:34.140 --> 00:32:36.140]  進入上海音樂學院的
[00:32:36.140 --> 00:32:40.140]  等於進入香港最頂尖的大學
[00:32:40.140 --> 00:32:43.140]  或者英國最頂尖的音樂學院的學生
[00:32:43.140 --> 00:32:46.140]  而牧師是可以教他們音樂
[00:32:46.140 --> 00:32:48.140]  牧師是作曲的
[00:32:48.140 --> 00:32:51.140]  如果你今天去國內
[00:32:51.140 --> 00:32:55.140]  全中國三字教會都是唱新編贊尼斯
[00:32:55.140 --> 00:32:58.140]  牧師是主編之一
[00:32:58.140 --> 00:33:02.140]  而當中有七八首歌都是他自己寫的
[00:33:02.140 --> 00:33:05.140]  牧師跟我分享
[00:33:05.140 --> 00:33:09.140]  神讓我七十多歲有健康的身體
[00:33:09.140 --> 00:33:12.140]  吃得 睡得 餓得 三得
[00:33:12.140 --> 00:33:13.140]  他教我的
[00:33:13.140 --> 00:33:15.140]  做神的工作這三得
[00:33:15.140 --> 00:33:18.140]  很重要 吃得 餓得 睡得
[00:33:18.140 --> 00:33:22.140]  哪裡出差都睡得 什麼都吃
[00:33:22.140 --> 00:33:28.140]  身體整個系統要長痛健康
[00:33:28.140 --> 00:33:31.140]  牧師對著三千人講到可以不用咪
[00:33:31.140 --> 00:33:33.140]  講兩小時不用咪
[00:33:33.140 --> 00:33:37.140]  我要在後面跟著他跑
[00:33:37.140 --> 00:33:39.140]  但他是行的
[00:33:39.140 --> 00:33:42.140]  牧師說這二十幾年在紡織廠
[00:33:42.140 --> 00:33:45.140]  神鍛鍊了他的身體
[00:33:45.140 --> 00:33:48.140]  為什麼他要回來繼續做這件事呢
[00:33:48.140 --> 00:33:54.140]  就是因為改革開放之前一段時間
[00:33:54.140 --> 00:33:59.140]  中國教會整段聖樂教育是空白了
[00:33:59.140 --> 00:34:01.140]  弟兄姊妹已經不知道
[00:34:01.140 --> 00:34:03.140]  怎樣去為之正確的敬拜
[00:34:03.140 --> 00:34:07.140]  正確的去詮釋基督教的音樂
[00:34:07.140 --> 00:34:10.140]  特別在少數民族當中
[00:34:10.140 --> 00:34:14.140]  當少數民族成為基督徒去唱歌的時候
[00:34:14.140 --> 00:34:20.140]  他們會用以前那種拜偶像的儀式
[00:34:20.140 --> 00:34:25.140]  例如跳舞 或者身體的動作去敬拜
[00:34:25.140 --> 00:34:29.140]  牧師神就給他們這種
[00:34:29.140 --> 00:34:33.140]  特別的精力和特別的認識
[00:34:33.140 --> 00:34:36.140]  去教導新的一代基督徒
[00:34:36.140 --> 00:34:41.140]  什麼叫聖樂 什麼叫敬拜
[00:34:41.140 --> 00:34:44.140]  牧師給我們看到
[00:34:44.140 --> 00:34:48.140]  七十歲都可以服侍
[00:34:48.140 --> 00:34:52.140]  我們沒有一種我們叫做退休年齡
[00:34:52.140 --> 00:34:53.140]  幫我們服侍人
[00:34:53.140 --> 00:34:55.140]  我們可能不是在一個崗位上服侍
[00:34:55.140 --> 00:34:58.140]  我們可以在不同的地方
[00:34:58.140 --> 00:35:00.140]  用我們自己的方法
[00:35:00.140 --> 00:35:03.140]  用神給我們的方法去服侍
[00:35:03.140 --> 00:35:09.140]  弟兄姊妹 我們希望在我們的生命裡面
[00:35:09.140 --> 00:35:12.140]  都有一位屬靈的啟發者
[00:35:12.140 --> 00:35:16.140]  屬靈的導引者在我們當中去啟發我們
[00:35:16.140 --> 00:35:22.140]  我們經常很多時候覺得很無聊 很悶
[00:35:22.140 --> 00:35:26.140]  在信仰生命裡面好像沒什麼刺激性
[00:35:26.140 --> 00:35:30.140]  很多時候來自神給我們一個機會
[00:35:30.140 --> 00:35:32.140]  我們沒有爭取
[00:35:32.140 --> 00:35:33.140]  例如我在上海
[00:35:33.140 --> 00:35:36.140]  如果我沒有跟這位牧師出去走的時候
[00:35:36.140 --> 00:35:40.140]  有沒有放下我的工作 放下我自己賺錢的機會
[00:35:40.140 --> 00:35:42.140]  去跟牧師出去看的時候
[00:35:42.140 --> 00:35:46.140]  我不會認識那麼多 我不會得到啟發
[00:35:46.140 --> 00:35:51.140]  離開安書區 不問那麼多Why 為什麼
[00:35:51.140 --> 00:35:53.140]  為什麼要做這件事
[00:35:53.140 --> 00:35:55.140]  不問那麼多問題的時候
[00:35:55.140 --> 00:35:58.140]  很多時候我們先去嘗試
[00:35:58.140 --> 00:36:02.140]  先讓我們在神給我們未知的前面
[00:36:02.140 --> 00:36:05.140]  去認識它 去經歷它
[00:36:05.140 --> 00:36:09.140]  我相信我們得到的會更多
[00:36:09.140 --> 00:36:13.140]  我相信牧師給我
[00:36:13.140 --> 00:36:18.140]  和很多很多頂子妹做到的影響是
[00:36:18.140 --> 00:36:22.140]  她是一粒墨子落在好土壤裡面
[00:36:22.140 --> 00:36:27.140]  就結出果子 我就是她其中一個屬靈的果子
[00:36:27.140 --> 00:36:30.140]  也有很多千千萬萬在國內的頂子妹
[00:36:30.140 --> 00:36:35.140]  都因為她去信住和去服侍住
[00:36:35.140 --> 00:36:37.140]  牧師還有很多故事
[00:36:37.140 --> 00:36:39.140]  將來有機會再跟大家分享
[00:36:39.140 --> 00:36:45.140]  但是好像這種歷史背景的牧者
[00:36:45.140 --> 00:36:48.140]  在我們當中實在越來越少
[00:36:48.140 --> 00:36:53.140]  我們要珍惜在我們當中有屬靈很保佑的人
[00:36:53.140 --> 00:36:56.140]  有一天可能你也是別人
[00:36:56.140 --> 00:36:59.140]  啟發別人的一個屬靈的導師
[00:36:59.140 --> 00:37:02.140]  不要小看你今日沒有的東西
[00:37:02.140 --> 00:37:04.140]  當神呼召你的
[00:37:04.140 --> 00:37:07.140]  你也可以有積澱超越洋務的信心
[00:37:07.140 --> 00:37:09.140]  一起禱告
[00:37:09.140 --> 00:37:14.140]  我們在這裡再次恭敬仰望你
[00:37:14.140 --> 00:37:17.140]  因為我求你
[00:37:17.140 --> 00:37:20.140]  正如剛才主席開場所做的祈禱
[00:37:20.140 --> 00:37:23.140]  你得著我們每一個人的心
[00:37:23.140 --> 00:37:28.140]  以致我們可以定征在耶穌的身上
[00:37:28.140 --> 00:37:32.140]  可以用我們的才幹
[00:37:32.140 --> 00:37:35.140]  經歷我們的生命去服侍你
[00:37:35.140 --> 00:37:39.140]  你在當中給我們很多榜樣
[00:37:39.140 --> 00:37:43.140]  讓我們被啟發被引導
[00:37:43.140 --> 00:37:47.140]  以致我們都能夠為你去發光
[00:37:47.140 --> 00:37:49.140]  我們禱告奉主耶穌命之救
[00:37:49.140 --> 00:37:50.140]  阿們
