
[00:00:00.000 --> 00:00:06.000]  各位姐妹平安,非常高興今天能在這裡跟大家分享神的話語
[00:18:46.000 --> 00:18:48.000]  我們都有聖靈的內注
[00:18:48.000 --> 00:18:50.000]  我們都有聖靈來帶領我們
[00:18:50.000 --> 00:18:55.000]  聖靈成為我們能夠合而為一的重要因素
[00:18:55.000 --> 00:18:56.000]  如果沒有聖靈在當中
[00:18:56.000 --> 00:19:01.000]  用謙虛溫柔忍耐愛心和平
[00:19:01.000 --> 00:19:03.000]  來幫助我們
[00:19:03.000 --> 00:19:04.000]  來勉勵我們
[00:19:04.000 --> 00:19:06.000]  讓我們的生命更加壯舉
[00:19:06.000 --> 00:19:08.000]  我們很難有真正的合一
[00:19:08.000 --> 00:19:09.000]  所以第一個
[00:19:09.000 --> 00:19:13.000]  當我們被高柔高滅的時候
[00:19:13.000 --> 00:19:15.000]  我們就能夠成就和平
[00:19:15.000 --> 00:19:16.000]  能夠合一
[00:19:16.000 --> 00:19:18.000]  另外在聖經裡面
[00:19:18.000 --> 00:19:19.000]  我相信大家剛才都看到了
[00:19:19.000 --> 00:19:21.000]  就是告納祭司的聖職
[00:19:21.000 --> 00:19:23.000]  我們會用到聖高柔
[00:19:23.000 --> 00:19:25.000]  譬如在舊約時代的亞倫
[00:19:25.000 --> 00:19:27.000]  出亞古比第二十九章四到七節
[00:19:27.000 --> 00:19:30.000]  要帶亞倫和他兒子到會幕的門口
[00:19:30.000 --> 00:19:32.000]  用水洗他們
[00:19:32.000 --> 00:19:34.000]  要拿服裝
[00:19:34.000 --> 00:19:38.000]  給亞倫穿上內袍和爾忽德的外袍
[00:19:38.000 --> 00:19:41.000]  以及爾忽德又帶上胸裝
[00:19:41.000 --> 00:19:44.000]  束上爾忽德精緻的帶子
[00:19:44.000 --> 00:19:47.000]  要把禮冠戴在他頭上
[00:19:47.000 --> 00:19:50.000]  將聖面加在禮冠上
[00:19:50.000 --> 00:19:56.000]  把高柔倒在他頭上告他
[00:19:56.000 --> 00:19:58.000]  當舊約的時候
[00:19:58.000 --> 00:20:01.000]  當我們告納重要的聖職
[00:20:01.000 --> 00:20:05.000]  譬如這個祭司亞倫和他的子子孫孫的時候
[00:20:05.000 --> 00:20:07.000]  聖經清楚地宣示
[00:20:07.000 --> 00:20:13.000]  是要用聖高柔倒在祭司的頭上來告他
[00:20:13.000 --> 00:20:17.000]  另外當神選納人來作王的時候
[00:20:17.000 --> 00:20:19.000]  同樣地是用聖高柔
[00:20:19.000 --> 00:20:20.000]  我們看看
[00:20:20.000 --> 00:20:23.000]  當然其中一個最明顯的
[00:20:23.000 --> 00:20:25.000]  或者最出名的王就是大衛
[00:20:25.000 --> 00:20:28.000]  在撒姆爾記上十六章十二號十三節這樣說
[00:20:28.000 --> 00:20:30.000]  耶西就派人去叫他
[00:20:30.000 --> 00:20:33.000]  他面色紅潤雙目清瘦
[00:20:33.000 --> 00:20:35.000]  容貌俊美
[00:20:35.000 --> 00:20:37.000]  耶和華說起來告他
[00:20:37.000 --> 00:20:39.000]  因為這就是他了
[00:20:39.000 --> 00:20:41.000]  一起讀第十三節好不好
[00:20:41.000 --> 00:20:43.000]  撒姆爾就用各類的高柔
[00:20:43.000 --> 00:20:46.000]  在他的兄長中告了他
[00:20:46.000 --> 00:20:47.000]  從這一起
[00:20:47.000 --> 00:20:51.000]  耶和華的靈就大大感動大衛
[00:20:51.000 --> 00:20:53.000]  撒姆爾起身回拉瑪去了
[00:20:53.000 --> 00:20:56.000]  大家留意這段經文說得很清楚
[00:20:56.000 --> 00:21:00.000]  撒姆爾看到大衛
[00:21:00.000 --> 00:21:04.000]  知道這個就是神所選納的人
[00:21:04.000 --> 00:21:06.000]  神即將要來使用大衛
[00:21:06.000 --> 00:21:10.000]  來帶領耶穌列人成就神的事功
[00:21:10.000 --> 00:21:12.000]  但是我們看十三節的時候
[00:21:12.000 --> 00:21:15.000]  當撒姆爾見到大衛
[00:21:15.000 --> 00:21:19.000]  大衛真真正正出來服侍之前
[00:21:19.000 --> 00:21:20.000]  聖經說得很清楚
[00:21:20.000 --> 00:21:22.000]  撒姆爾要用各
[00:21:22.000 --> 00:21:24.000]  以前的人帶著個好角
[00:21:24.000 --> 00:21:27.000]  角裡面的高柔
[00:21:27.000 --> 00:21:30.000]  在他的兄長當中告了他
[00:21:30.000 --> 00:21:33.000]  因為記得那個故事就是當時
[00:21:33.000 --> 00:21:36.000]  撒姆爾見了大衛的兄長
[00:21:36.000 --> 00:21:38.000]  但是都沒有一個合心意的
[00:21:38.000 --> 00:21:39.000]  都說不是不是
[00:21:39.000 --> 00:21:41.000]  直至大衛的出現
[00:21:41.000 --> 00:21:42.000]  撒姆爾就說
[00:21:42.000 --> 00:21:43.000]  是啦是你啦
[00:21:43.000 --> 00:21:44.000]  It's you
[00:21:44.000 --> 00:21:46.000]  但是你留心這一段的經文
[00:21:46.000 --> 00:21:48.000]  這一節的經文十三節
[00:21:48.000 --> 00:21:49.000]  紅色的字
[00:21:49.000 --> 00:21:51.000]  後面那裡有沒有留意
[00:21:51.000 --> 00:21:53.000]  感動這日起
[00:21:53.000 --> 00:21:54.000]  什麼呢 一起讀
[00:21:54.000 --> 00:21:58.000]  耶和華的靈就大大感動大衛
[00:21:58.000 --> 00:22:00.000]  耶和華的靈大大感動大衛
[00:22:00.000 --> 00:22:03.000]  是發生在什麼事情之後
[00:22:03.000 --> 00:22:04.000]  就是當撒姆爾
[00:22:04.000 --> 00:22:05.000]  先知撒姆爾
[00:22:05.000 --> 00:22:09.000]  用這個高柔來告了大衛之後
[00:22:09.000 --> 00:22:12.000]  神的靈就大大感動大衛
[00:22:12.000 --> 00:22:14.000]  這個就是神高納大衛
[00:22:14.000 --> 00:22:17.000]  高納王的一個過程
[00:22:17.000 --> 00:22:20.000]  好了 最後和我們直接有關係
[00:22:20.000 --> 00:22:22.000]  在新約的聖經裡面
[00:22:22.000 --> 00:22:24.000]  來延續這個舊約
[00:22:24.000 --> 00:22:27.000]  聖高柔 高納 高末的一個傳統
[00:22:27.000 --> 00:22:29.000]  去到新約的時候就是
[00:22:29.000 --> 00:22:32.000]  高末聖徒作君王 祭司
[00:22:32.000 --> 00:22:35.000]  聖潔國道和神國子民
[00:22:35.000 --> 00:22:38.000]  我們看看這一段經文
[00:22:38.000 --> 00:22:40.000]  臨後一章二十一到二十二節
[00:22:40.000 --> 00:22:41.000]  我們一起來讀
[00:22:41.000 --> 00:22:45.000]  那在基督裡兼顧我們和你們
[00:22:45.000 --> 00:22:47.000]  並且高末我們的
[00:22:47.000 --> 00:22:49.000]  就是誰 就是神
[00:22:49.000 --> 00:22:52.000]  祂在我們身上蓋了印
[00:22:52.000 --> 00:22:56.000]  並賜聖靈在我們心裡作憑據
[00:22:56.000 --> 00:22:58.000]  所以弟兄姊妹
[00:22:58.000 --> 00:23:01.000]  凡是真心相信主 跟從主的人
[00:23:01.000 --> 00:23:04.000]  與神和好的 作神的子民的人
[00:23:04.000 --> 00:23:06.000]  都有這個聖靈在心裡面作憑據
[00:23:06.000 --> 00:23:08.000]  好像寫了一個印一樣
[00:23:08.000 --> 00:23:09.000]  你們有沒有試過
[00:23:09.000 --> 00:23:12.000]  買了一個chalk回來寫了這個印
[00:23:12.000 --> 00:23:17.000]  還有如果你是法律事務所裡面工作的
[00:23:17.000 --> 00:23:19.000]  又或者你是律師
[00:23:19.000 --> 00:23:21.000]  又或者你是曾經簽署過這些法律的文件
[00:23:21.000 --> 00:23:25.000]  你都會發現一個經常有的現象
[00:23:25.000 --> 00:23:28.000]  就是所有這些重要簽名的隔離
[00:23:28.000 --> 00:23:31.000]  都有一個印章
[00:23:31.000 --> 00:23:33.000]  可能就是這個法律事務所的印章
[00:23:33.000 --> 00:23:36.000]  這就證明這個簽名
[00:23:36.000 --> 00:23:38.000]  是有一個法律的保障
[00:23:38.000 --> 00:23:40.000]  或者是一個很嚴肅的情況下
[00:23:40.000 --> 00:23:44.000]  被見證的情況下而成就了
[00:23:44.000 --> 00:23:47.000]  同樣的 當我們真心信主的人
[00:23:47.000 --> 00:23:49.000]  當我們真心與神認罪悔改
[00:23:49.000 --> 00:23:51.000]  與神和好的人
[00:23:51.000 --> 00:23:55.000]  我們心裡面都和持聖靈作為憑據
[00:23:55.000 --> 00:23:57.000]  這個憑據就很重要了
[00:23:57.000 --> 00:24:01.000]  因為我們會被揀選並告立成為君王
[00:24:01.000 --> 00:24:03.000]  祭司 聖潔國道 神的子民
[00:24:03.000 --> 00:24:05.000]  就是彼得前書二章九節
[00:24:05.000 --> 00:24:08.000]  亦都是我們這個禮拜的金句
[00:24:08.000 --> 00:24:10.000]  我們一起來讀 讀兩次
[00:24:10.000 --> 00:24:11.000]  OK 預備起
[00:24:11.000 --> 00:24:14.000]  唯有你們是被揀選的族類
[00:24:14.000 --> 00:24:16.000]  是有君尊的祭司
[00:24:16.000 --> 00:24:18.000]  是聖潔的國道
[00:24:18.000 --> 00:24:20.000]  是屬神的子民
[00:24:20.000 --> 00:24:23.000]  要叫你們宣揚那召你們出黑暗
[00:24:23.000 --> 00:24:25.000]  入奇妙光明者的美德
[00:24:25.000 --> 00:24:27.000]  彼得前書二章九節
[00:24:27.000 --> 00:24:28.000]  我們再來試一次
[00:24:28.000 --> 00:24:30.000]  這一次特別留意
[00:24:30.000 --> 00:24:32.000]  神高沒我們
[00:24:32.000 --> 00:24:33.000]  是做些什麼呢
[00:24:33.000 --> 00:24:35.000]  來 預備
[00:24:35.000 --> 00:24:38.000]  唯有你們是被揀選的族類
[00:24:38.000 --> 00:24:40.000]  是有君尊的祭司
[00:24:40.000 --> 00:24:42.000]  是聖潔的國道
[00:24:42.000 --> 00:24:45.000]  是屬神的子民
[00:24:45.000 --> 00:24:48.000]  要叫你們宣揚那召你們出黑暗
[00:24:48.000 --> 00:24:50.000]  入奇妙光明者的美德
[00:24:50.000 --> 00:24:52.000]  所以弟兄姊妹 你興不興奮
[00:24:52.000 --> 00:24:54.000]  我每一次看到這一節的經文的時候
[00:24:54.000 --> 00:24:56.000]  我覺得非常榮幸
[00:24:56.000 --> 00:24:58.000]  又非常興奮 為什麼呢
[00:24:58.000 --> 00:24:59.000]  原來你和我
[00:24:59.000 --> 00:25:01.000]  凡是真心跟從主與神和好的人
[00:25:01.000 --> 00:25:03.000]  我們都被揀選成為
[00:25:03.000 --> 00:25:04.000]  被揀選的族類
[00:25:04.000 --> 00:25:05.000]  其實是什麼意思呢
[00:25:05.000 --> 00:25:08.000]  舊約 主文是哪些人
[00:25:08.000 --> 00:25:10.000]  以色列人 是不是
[00:25:10.000 --> 00:25:11.000]  以色列人
[00:25:11.000 --> 00:25:13.000]  但來到新約時代的時候
[00:25:13.000 --> 00:25:16.000]  凡是真心相信耶穌基督
[00:25:16.000 --> 00:25:17.000]  接受耶穌基督的福音
[00:25:17.000 --> 00:25:19.000]  認罪悔改與神和好的人
[00:25:19.000 --> 00:25:22.000]  都能夠成為新以色列人
[00:25:22.000 --> 00:25:23.000]  新以色列民
[00:25:23.000 --> 00:25:25.000]  我們都是被揀選的族類
[00:25:25.000 --> 00:25:26.000]  這個族類是什麼呢
[00:25:26.000 --> 00:25:28.000]  就是跟從耶穌的人
[00:25:28.000 --> 00:25:30.000]  另外我們都是有君尊的祭司
[00:25:30.000 --> 00:25:33.000]  舊約當然是亞倫和他的子子孫孫
[00:25:33.000 --> 00:25:34.000]  但在新約的時候
[00:25:34.000 --> 00:25:36.000]  凡是我們跟從主的人
[00:25:36.000 --> 00:25:39.000]  我們都可以成為有君尊的祭司
[00:25:39.000 --> 00:25:41.000]  這麼尊貴的身份
[00:25:41.000 --> 00:25:43.000]  另外神呼召我們
[00:25:43.000 --> 00:25:44.000]  你記得嗎
[00:25:44.000 --> 00:25:45.000]  聖誕節
[00:25:45.000 --> 00:25:47.000]  我們都會讀一段經文
[00:25:47.000 --> 00:25:48.000]  我遲些都會說
[00:25:48.000 --> 00:25:49.000]  在聖誕主日
[00:25:49.000 --> 00:25:50.000]  耶穌說
[00:25:50.000 --> 00:25:52.000]  我的名字的意思是什麼
[00:25:52.000 --> 00:25:53.000]  耶穌這個名字的意思
[00:25:53.000 --> 00:25:55.000]  就是將我的百姓
[00:25:55.000 --> 00:25:58.000]  從罪惡裡救出來
[00:25:58.000 --> 00:26:00.000]  我們經常都有一個名詞
[00:26:00.000 --> 00:26:01.000]  叫做什麼 四個字
[00:26:01.000 --> 00:26:03.000]  分別為聖
[00:26:03.000 --> 00:26:05.000]  其實如果你明白
[00:26:05.000 --> 00:26:06.000]  我剛才說的所有經文
[00:26:06.000 --> 00:26:07.000]  你就會明白
[00:26:07.000 --> 00:26:09.000]  原來神要我們從世界當中
[00:26:09.000 --> 00:26:10.000]  分別出來
[00:26:10.000 --> 00:26:12.000]  要跟世界不同
[00:26:12.000 --> 00:26:14.000]  不要同流合污
[00:26:14.000 --> 00:26:15.000]  分別出來做什麼
[00:26:15.000 --> 00:26:17.000]  成為聖潔的子民
[00:26:17.000 --> 00:26:20.000]  這裡所說的是聖潔的國度的意思
[00:26:20.000 --> 00:26:22.000]  另外當然
[00:26:22.000 --> 00:26:23.000]  屬神的子民
[00:26:23.000 --> 00:26:25.000]  什麼叫屬神的子民
[00:26:25.000 --> 00:26:27.000]  我們不是屬於其他的東西
[00:26:27.000 --> 00:26:29.000]  甚至不是屬於自己的
[00:26:29.000 --> 00:26:30.000]  我們是屬於神的
[00:26:30.000 --> 00:26:31.000]  屬於神的意思就是
[00:26:31.000 --> 00:26:33.000]  祂有我們的ownership
[00:26:33.000 --> 00:26:35.000]  祂有我們的主權
[00:26:35.000 --> 00:26:36.000]  生命的主權
[00:26:36.000 --> 00:26:38.000]  所以如果你是再recall
[00:26:38.000 --> 00:26:39.000]  或者記起
[00:26:39.000 --> 00:26:41.000]  我們一般信主的時候
[00:26:41.000 --> 00:26:43.000]  都做一個缺志或立志的禱告
[00:26:43.000 --> 00:26:45.000]  通常到最後會怎麼說
[00:26:45.000 --> 00:26:48.000]  我願意接受主耶穌基督
[00:26:48.000 --> 00:26:49.000]  進入我的生命
[00:26:49.000 --> 00:26:51.000]  成為我個人的救主
[00:26:51.000 --> 00:26:54.000]  和生命的主
[00:26:54.000 --> 00:26:57.000]  我們可能比較看重詞面
[00:26:57.000 --> 00:26:59.000]  救主
[00:26:59.000 --> 00:27:00.000]  但其實生命的主
[00:27:00.000 --> 00:27:02.000]  同樣的重要
[00:27:02.000 --> 00:27:04.000]  我們的生命從今以後
[00:27:04.000 --> 00:27:05.000]  當我們真心
[00:27:05.000 --> 00:27:06.000]  實意
[00:27:06.000 --> 00:27:07.000]  認罪悔改
[00:27:07.000 --> 00:27:08.000]  與神和好
[00:27:08.000 --> 00:27:09.000]  跟從神之後
[00:27:09.000 --> 00:27:11.000]  我們向
[00:27:11.000 --> 00:27:12.000]  所有的人
[00:27:12.000 --> 00:27:14.000]  甚至向靈界的魔鬼
[00:27:14.000 --> 00:27:16.000]  宣告我們從今以後
[00:27:16.000 --> 00:27:18.000]  是屬於神的
[00:27:18.000 --> 00:27:19.000]  除了祂之外
[00:27:19.000 --> 00:27:20.000]  再不會跟從
[00:27:20.000 --> 00:27:22.000]  或者屬於任何
[00:27:22.000 --> 00:27:24.000]  任何的偶像
[00:27:24.000 --> 00:27:26.000]  或者任何一些人
[00:27:26.000 --> 00:27:27.000]  或者事物等等
[00:27:27.000 --> 00:27:29.000]  所以這幾個
[00:27:29.000 --> 00:27:31.000]  不單止是名詞
[00:27:31.000 --> 00:27:32.000]  或者一些title
[00:27:32.000 --> 00:27:33.000]  一些銜頭
[00:27:33.000 --> 00:27:34.000]  更加重要的是
[00:27:34.000 --> 00:27:35.000]  我們神面前
[00:27:35.000 --> 00:27:36.000]  是一個尊貴的身分
[00:27:36.000 --> 00:27:38.000]  我們只看紅色的部分
[00:27:38.000 --> 00:27:39.000]  當我們被神公滅了
[00:27:39.000 --> 00:27:40.000]  我們會成為什麼
[00:27:40.000 --> 00:27:41.000]  弟兄姊妹
[00:27:41.000 --> 00:27:43.000]  第一是被揀選的族類
[00:27:43.000 --> 00:27:46.000]  第二是有君尊的祭祀
[00:27:46.000 --> 00:27:49.000]  第三聖潔的國度
[00:27:49.000 --> 00:27:52.000]  第四是屬神的子民
[00:27:52.000 --> 00:27:55.000]  弟兄姊妹
[00:27:55.000 --> 00:27:56.000]  讓我們一起來自省
[00:27:56.000 --> 00:27:57.000]  立志
[00:27:57.000 --> 00:27:59.000]  和將今天所聽見神的道
[00:27:59.000 --> 00:28:01.000]  來應用
[00:28:01.000 --> 00:28:02.000]  因為當我們聽到
[00:28:02.000 --> 00:28:04.000]  神的話語
[00:28:04.000 --> 00:28:06.000]  除了一些知識之外
[00:28:06.000 --> 00:28:07.000]  更加重要的是
[00:28:07.000 --> 00:28:08.000]  讓我們的生命
[00:28:08.000 --> 00:28:10.000]  被聖靈提醒
[00:28:10.000 --> 00:28:11.000]  來督摘
[00:28:11.000 --> 00:28:14.000]  讓我們一起來思考
[00:28:14.000 --> 00:28:15.000]  究竟你的燈
[00:28:15.000 --> 00:28:16.000]  我的燈
[00:28:16.000 --> 00:28:18.000]  有沒有油
[00:28:18.000 --> 00:28:20.000]  是不是有足夠的油
[00:28:20.000 --> 00:28:22.000]  能夠使你
[00:28:22.000 --> 00:28:24.000]  能夠發亮、發光
[00:28:24.000 --> 00:28:27.000]  如果你自覺不夠油
[00:28:27.000 --> 00:28:29.000]  又或者沒有油
[00:28:29.000 --> 00:28:32.000]  應該怎樣做呢
[00:28:32.000 --> 00:28:35.000]  我們的燈
[00:28:35.000 --> 00:28:37.000]  是需要油
[00:28:37.000 --> 00:28:40.000]  油是聖靈
[00:28:40.000 --> 00:28:42.000]  如果我們不發光
[00:28:42.000 --> 00:28:43.000]  問題在哪裡
[00:28:43.000 --> 00:28:45.000]  很明顯
[00:28:45.000 --> 00:28:49.000]  我們沒有被聖靈掌管生命
[00:28:49.000 --> 00:28:50.000]  所以真正的
[00:28:50.000 --> 00:28:51.000]  我認為
[00:28:51.000 --> 00:28:52.000]  看聖經
[00:28:52.000 --> 00:28:54.000]  在聖經裡面的教導
[00:28:54.000 --> 00:28:56.000]  我們真正一個被神的靈
[00:28:56.000 --> 00:28:58.000]  充滿的人
[00:28:58.000 --> 00:29:01.000]  他最大的特徵是什麼
[00:29:01.000 --> 00:29:02.000]  就是他的生命
[00:29:02.000 --> 00:29:04.000]  土神的喜悅
[00:29:04.000 --> 00:29:05.000]  或者再說得具體一點
[00:29:05.000 --> 00:29:06.000]  他的生命
[00:29:06.000 --> 00:29:09.000]  是結出屬靈的果子
[00:29:09.000 --> 00:29:10.000]  人愛喜樂
[00:29:10.000 --> 00:29:11.000]  和平公義
[00:29:11.000 --> 00:29:12.000]  慈愛
[00:29:12.000 --> 00:29:13.000]  自制
[00:29:13.000 --> 00:29:14.000]  等等等等
[00:29:14.000 --> 00:29:16.000]  是不是
[00:29:16.000 --> 00:29:18.000]  當我們
[00:29:18.000 --> 00:29:19.000]  可能只要做好
[00:29:19.000 --> 00:29:20.000]  但他做不到
[00:29:20.000 --> 00:29:22.000]  又或者我們很多時候
[00:29:22.000 --> 00:29:24.000]  都在事態面前跌倒
[00:29:24.000 --> 00:29:26.000]  求主幫助我們
[00:29:26.000 --> 00:29:27.000]  來反省
[00:29:27.000 --> 00:29:29.000]  究竟我們出了什麼問題
[00:29:29.000 --> 00:29:30.000]  我想最重要
[00:29:30.000 --> 00:29:32.000]  歸根究底
[00:29:32.000 --> 00:29:33.000]  是我們的燈
[00:29:33.000 --> 00:29:35.000]  有沒有油
[00:29:35.000 --> 00:29:36.000]  夠不夠油
[00:29:36.000 --> 00:29:38.000]  我們生命有沒有被聖靈
[00:29:38.000 --> 00:29:41.000]  充滿和掌管
[00:29:41.000 --> 00:29:42.000]  另外
[00:29:42.000 --> 00:29:44.000]  請我們都為這個家
[00:29:44.000 --> 00:29:47.000]  來去把把脈
[00:29:47.000 --> 00:29:48.000]  請你察看
[00:29:48.000 --> 00:29:51.000]  燒一番浸信會這個燈台
[00:29:51.000 --> 00:29:53.000]  是不是明亮
[00:29:53.000 --> 00:29:55.000]  關鍵在哪裡
[00:29:55.000 --> 00:29:57.000]  其實問題在哪裡
[00:29:57.000 --> 00:30:00.000]  如果不明亮的話
[00:30:00.000 --> 00:30:03.000]  難道問題永遠在別人身上
[00:30:03.000 --> 00:30:04.000]  都是他
[00:30:04.000 --> 00:30:06.000]  都是那個執事
[00:30:06.000 --> 00:30:08.000]  都是那個組長區長
[00:30:08.000 --> 00:30:09.000]  都是牧師
[00:30:09.000 --> 00:30:10.000]  沒錯
[00:30:10.000 --> 00:30:12.000]  我承認的
[00:30:12.000 --> 00:30:13.000]  我是有問題的
[00:30:13.000 --> 00:30:15.000]  我做得不夠好
[00:30:15.000 --> 00:30:17.000]  時刻都反省
[00:30:17.000 --> 00:30:19.000]  不過讓我們都看看我們自己
[00:30:19.000 --> 00:30:20.000]  檢視我們自己
[00:30:20.000 --> 00:30:23.000]  我會不會都出現了問題
[00:30:23.000 --> 00:30:25.000]  我都是燒浸的一份子
[00:30:25.000 --> 00:30:27.000]  如果燒浸不好
[00:30:27.000 --> 00:30:29.000]  是不是我也有責任
[00:30:29.000 --> 00:30:30.000]  又或者
[00:30:30.000 --> 00:30:33.000]  如果每一個燒浸的會友
[00:30:33.000 --> 00:30:36.000]  或者來參與燒浸聚會的弟兄姊妹
[00:30:36.000 --> 00:30:38.000]  都能夠有美好的靈性
[00:30:38.000 --> 00:30:41.000]  你猜燒浸會不會不發光
[00:30:41.000 --> 00:30:42.000]  不發亮
[00:30:42.000 --> 00:30:43.000]  應該不會的
[00:30:43.000 --> 00:30:45.000]  是不是
[00:30:45.000 --> 00:30:48.000]  所以讓我們從自己開始
[00:30:48.000 --> 00:30:51.000]  我們不能夠去改變別人
[00:30:51.000 --> 00:30:53.000]  只有神去改變他
[00:30:53.000 --> 00:30:55.000]  但是讓我們在神面前立志
[00:30:55.000 --> 00:30:57.000]  求神改變我
[00:30:57.000 --> 00:31:00.000]  今早的教務同工和幹事
[00:31:00.000 --> 00:31:01.000]  我們在早套會裏面
[00:31:01.000 --> 00:31:02.000]  剛才提到了
[00:31:02.000 --> 00:31:05.000]  我們的主題是表裡一致
[00:31:05.000 --> 00:31:08.000]  帶領我的弟兄
[00:31:08.000 --> 00:31:09.000]  都問完頂招
[00:31:09.000 --> 00:31:11.000]  問鄧牧師你覺得怎樣
[00:31:11.000 --> 00:31:13.000]  我就說其實這段經文
[00:31:13.000 --> 00:31:14.000]  對我都很大提醒
[00:31:14.000 --> 00:31:16.000]  因為提到雞癲
[00:31:16.000 --> 00:31:18.000]  有人來到黃埔家生
[00:31:18.000 --> 00:31:20.000]  想去做王
[00:31:20.000 --> 00:31:22.000]  但是他拒絕
[00:31:22.000 --> 00:31:25.000]  但是這個題目是表裡一致
[00:31:25.000 --> 00:31:28.000]  我亦都提到
[00:31:28.000 --> 00:31:29.000]  雞癲的兒子
[00:31:29.000 --> 00:31:30.000]  以利米勒
[00:31:30.000 --> 00:31:33.000]  其實他的名字的意思就是
[00:31:33.000 --> 00:31:35.000]  我爸爸是王
[00:31:35.000 --> 00:31:36.000]  他爸爸是誰
[00:31:36.000 --> 00:31:38.000]  以利米勒的爸爸不是雞癲嗎
[00:31:38.000 --> 00:31:42.000]  但是雞癲當他被人擁納為王的時候
[00:31:42.000 --> 00:31:44.000]  他就很謙卑去拒絕
[00:31:44.000 --> 00:31:46.000]  但其實他又改兒子的名字
[00:31:46.000 --> 00:31:47.000]  以利米勒
[00:31:47.000 --> 00:31:48.000]  我爸爸
[00:31:48.000 --> 00:31:50.000]  雞癲即是我自己
[00:31:50.000 --> 00:31:52.000]  我的兒子
[00:31:52.000 --> 00:31:53.000]  改他的名字
[00:31:53.000 --> 00:31:54.000]  叫他爸爸是王
[00:31:54.000 --> 00:31:55.000]  即是我就是王
[00:31:55.000 --> 00:31:57.000]  這個會不會是有意無意
[00:31:57.000 --> 00:31:58.000]  透露了
[00:31:58.000 --> 00:32:00.000]  揭示了其實雞癲心裏面
[00:32:00.000 --> 00:32:02.000]  很想做王
[00:32:02.000 --> 00:32:04.000]  但是礙於種種客觀的原因
[00:32:04.000 --> 00:32:06.000]  又或者他不想在人前
[00:32:06.000 --> 00:32:08.000]  人家覺得他
[00:32:08.000 --> 00:32:13.000]  是很追求這種的虛名
[00:32:13.000 --> 00:32:16.000]  所以他可能就會拒絕
[00:32:16.000 --> 00:32:17.000]  或者是婉拒了
[00:32:17.000 --> 00:32:20.000]  但其實他心裏面真正是很想做王
[00:32:20.000 --> 00:32:23.000]  恨到流口水都未定
[00:32:23.000 --> 00:32:25.000]  靚姐妹你和我會不會這樣
[00:32:25.000 --> 00:32:27.000]  我們表面都很謙卑
[00:32:27.000 --> 00:32:28.000]  是嗎
[00:32:28.000 --> 00:32:30.000]  不行的我不行的我不行的
[00:32:30.000 --> 00:32:31.000]  其實心裏會不會說
[00:32:31.000 --> 00:32:34.000]  我好得好得好得
[00:32:34.000 --> 00:32:35.000]  我會是這樣
[00:32:35.000 --> 00:32:37.000]  我不知道你會不會是這樣
[00:32:37.000 --> 00:32:38.000]  如果我靈性不好的時候
[00:32:38.000 --> 00:32:40.000]  我容易是這樣
[00:32:40.000 --> 00:32:41.000]  但如果當然我明白
[00:32:41.000 --> 00:32:42.000]  當我靈性好的時候
[00:32:42.000 --> 00:32:44.000]  我又真正
[00:32:44.000 --> 00:32:46.000]  可以做到真正謙卑的
[00:32:46.000 --> 00:32:48.000]  所以讓我們來到去
[00:32:48.000 --> 00:32:50.000]  在神面前安靜
[00:32:50.000 --> 00:32:51.000]  讓神來到去
[00:32:51.000 --> 00:32:53.000]  檢視我們生命
[00:32:53.000 --> 00:32:55.000]  讓我們個人的生命
[00:32:55.000 --> 00:32:56.000]  這個燈台
[00:32:56.000 --> 00:32:57.000]  能夠明亮
[00:32:57.000 --> 00:32:59.000]  我們的教會
[00:32:59.000 --> 00:33:01.000]  就能夠明亮
[00:33:01.000 --> 00:33:08.000]  正如剛才看的那段短片
[00:33:08.000 --> 00:33:10.000]  橄欖是要被壓碎
[00:33:10.000 --> 00:33:11.000]  才能夠成為油
[00:33:11.000 --> 00:33:12.000]  靚姐妹
[00:33:12.000 --> 00:33:13.000]  你的生命
[00:33:13.000 --> 00:33:14.000]  我的生命
[00:33:14.000 --> 00:33:16.000]  亦都要被主磨煉
[00:33:16.000 --> 00:33:18.000]  才能夠合乎主用
[00:33:18.000 --> 00:33:20.000]  如果我們拒絕磨煉的話
[00:33:20.000 --> 00:33:21.000]  拒絕被磨煉的話
[00:33:21.000 --> 00:33:23.000]  會有什麼後果呢
[00:33:23.000 --> 00:33:26.000]  我就想到
[00:33:26.000 --> 00:33:27.000]  如果我們拒絕被磨煉
[00:33:27.000 --> 00:33:30.000]  其實最大損失的是我們自己
[00:33:30.000 --> 00:33:32.000]  我們就是做了一個表面的信徒
[00:33:32.000 --> 00:33:33.000]  沒錯
[00:33:33.000 --> 00:33:35.000]  我們可能有很多的聚會
[00:33:35.000 --> 00:33:37.000]  每個禮拜都會回教會
[00:33:37.000 --> 00:33:39.000]  現在沒有實體聚會
[00:33:39.000 --> 00:33:41.000]  所以其實當沒有實體聚會
[00:33:41.000 --> 00:33:43.000]  我們都可以做一個反省
[00:33:43.000 --> 00:33:45.000]  究竟我們的信仰
[00:33:45.000 --> 00:33:47.000]  是否真的單單依附著
[00:33:47.000 --> 00:33:49.000]  某些的建築物
[00:33:49.000 --> 00:33:50.000]  某些的制度
[00:33:50.000 --> 00:33:52.000]  甚至某些的群體
[00:33:52.000 --> 00:33:55.000]  才能夠成為我們的信仰呢
