
[00:00:00.000 --> 00:00:02.000]  我們一齊同心圖告
[00:22:05.000 --> 00:22:07.000]  而愛
[00:22:07.000 --> 00:22:10.000]  上帝的愛完全是基於
[00:22:10.000 --> 00:22:14.000]  沒有任何的前設和條件
[00:22:14.000 --> 00:22:19.000]  因為這個緣故他才能夠在神的愛裡面得以重建
[00:22:19.000 --> 00:22:24.000]  他在裡面醒覺、原諒和接納自己
[00:22:25.000 --> 00:22:33.000]  他從神的話裡面開始學會辨別或辨明或分別
[00:22:33.000 --> 00:22:39.000]  神對他究竟是一個怎樣的轉化和更新
[00:22:39.000 --> 00:22:44.000]  他再次祈求神塑造他的生命
[00:22:44.000 --> 00:22:50.000]  如果用關鍵字來形容這個風格
[00:22:50.000 --> 00:22:52.000]  我會說是反思
[00:22:54.000 --> 00:22:55.000]  下一個風格
[00:22:55.000 --> 00:22:58.000]  降伏照命
[00:22:58.000 --> 00:23:04.000]  這種風格的人開始認識自己正面和反面
[00:23:04.000 --> 00:23:08.000]  這種認識不是一種淺薄的認識
[00:23:08.000 --> 00:23:11.000]  他是很深度的認識自己原來是這樣
[00:23:11.000 --> 00:23:16.000]  但他是很確信自己是全然被上帝所愛的
[00:23:16.000 --> 00:23:20.000]  因此這個緣故他開始放眼這個世界
[00:23:20.000 --> 00:23:22.000]  他的眼界大開
[00:23:23.000 --> 00:23:26.000]  看到的是外間神所愛的人
[00:23:26.000 --> 00:23:28.000]  當他開始去問
[00:23:28.000 --> 00:23:33.000]  如果我自己的生命上帝願意愛我破碎的我
[00:23:33.000 --> 00:23:36.000]  亦愛我好的一面的我
[00:23:36.000 --> 00:23:38.000]  那我人生究竟有什麼照明呢?
[00:23:38.000 --> 00:23:40.000]  上帝要怎樣使用我呢?
[00:23:40.000 --> 00:23:47.000]  他開始由他自己轉向別人的益處去想
[00:23:48.000 --> 00:23:53.000]  這個時候這種風格的人的心靈是很平靜的
[00:23:53.000 --> 00:23:56.000]  他在主的裏面
[00:23:56.000 --> 00:24:01.000]  他經歷到上帝的真實喜樂和活力
[00:24:01.000 --> 00:24:03.000]  他不再自我中心
[00:24:03.000 --> 00:24:08.000]  是以神和他人的生命為他生命的焦點
[00:24:08.000 --> 00:24:12.000]  他所忠於的不再是他自己的感覺
[00:24:12.000 --> 00:24:14.000]  而是照明
[00:24:14.000 --> 00:24:17.000]  他願意為照明付上一切
[00:24:18.000 --> 00:24:21.000]  這個風格的人你不用催促他
[00:24:21.000 --> 00:24:23.000]  你不用提醒他
[00:24:23.000 --> 00:24:26.000]  他都會自己去追求靈明的成熟
[00:24:26.000 --> 00:24:28.000]  但可能因為這個緣故
[00:24:28.000 --> 00:24:31.000]  反而令他在這個情況下
[00:24:31.000 --> 00:24:35.000]  令其他人覺得
[00:24:35.000 --> 00:24:37.000]  你竟然這樣?
[00:24:37.000 --> 00:24:39.000]  為什麼呢?
[00:24:39.000 --> 00:24:41.000]  因為這個風格的人
[00:24:41.000 --> 00:24:43.000]  當他得到某個照明的時候
[00:24:43.000 --> 00:24:47.000]  他的照明和這個世界公理的社會標準是不同的
[00:24:48.000 --> 00:24:52.000]  因為這個緣故反而令人感覺到很困惑
[00:24:52.000 --> 00:24:57.000]  就好像我近年認識了一個二十多歲的女孩
[00:24:57.000 --> 00:25:01.000]  她在這個社區做了很多的工作
[00:25:01.000 --> 00:25:04.000]  但她的工資很低
[00:25:04.000 --> 00:25:06.000]  然後她跟我說
[00:25:06.000 --> 00:25:08.000]  我要退休一年
[00:25:08.000 --> 00:25:10.000]  我說你有錢了
[00:25:10.000 --> 00:25:12.000]  但我真的很累
[00:25:12.000 --> 00:25:17.000]  我想我接下來再繼續在這個社區服務
[00:25:18.000 --> 00:25:19.000]  所以我想去美國退休一年
[00:25:19.000 --> 00:25:23.000]  我說你跟那些團體很簡樸的
[00:25:23.000 --> 00:25:27.000]  一天只可以上一個小時的網站
[00:25:27.000 --> 00:25:29.000]  你真的可以撐得住嗎?
[00:25:29.000 --> 00:25:31.000]  她真的去了一年
[00:25:31.000 --> 00:25:34.000]  外間的人不明白她是二十多歲
[00:25:34.000 --> 00:25:37.000]  收入又不是太理想
[00:25:37.000 --> 00:25:39.000]  還說要去美國一年退休
[00:25:39.000 --> 00:25:42.000]  沒有人發明
[00:25:42.000 --> 00:25:44.000]  但這種風格的人
[00:25:44.000 --> 00:25:47.000]  他不會覺得有什麼問題
[00:25:48.000 --> 00:25:49.000]  因為他已經不在乎
[00:25:49.000 --> 00:25:53.000]  失去所謂大家覺得很重要的東西
[00:25:53.000 --> 00:25:56.000]  他所留心的是上帝
[00:25:56.000 --> 00:26:00.000]  這種人他開始接近完全
[00:26:00.000 --> 00:26:04.000]  因此他開始學習預備為主擺上更多
[00:26:04.000 --> 00:26:06.000]  甚至他的生命
[00:26:06.000 --> 00:26:09.000]  他開始更親近神
[00:26:09.000 --> 00:26:14.000]  開始學習一切從簡約開始
[00:26:15.000 --> 00:26:18.000]  他深信神會使用他好的一面
[00:26:18.000 --> 00:26:20.000]  不好的一面他也會使用
[00:26:20.000 --> 00:26:22.000]  因為軟弱的時候
[00:26:22.000 --> 00:26:27.000]  他們深信上帝會令他們變得更剛強
[00:26:27.000 --> 00:26:29.000]  他們已經不再計較
[00:26:29.000 --> 00:26:31.000]  在教會擔當什麼角色
[00:26:31.000 --> 00:26:35.000]  他只在乎人的生命
[00:26:35.000 --> 00:26:42.000]  這個風格的關鍵字是「照明」
[00:26:42.000 --> 00:26:44.000]  最後一個風格
[00:26:45.000 --> 00:26:46.000]  彰顯上帝
[00:26:46.000 --> 00:26:48.000]  這種風格的人
[00:26:48.000 --> 00:26:51.000]  他甘願為他的照明
[00:26:51.000 --> 00:26:53.000]  甚至失去生命
[00:26:53.000 --> 00:26:55.000]  他也覺得沒問題
[00:26:55.000 --> 00:26:57.000]  所以他們不怕痛苦
[00:26:57.000 --> 00:26:59.000]  他們不怕受打擊
[00:26:59.000 --> 00:27:01.000]  他們也不怕失望
[00:27:01.000 --> 00:27:03.000]  因為他們知道在裡面
[00:27:03.000 --> 00:27:05.000]  他們會更經歷神的恩典
[00:27:05.000 --> 00:27:07.000]  神的幽默
[00:27:07.000 --> 00:27:09.000]  和神的安慰
[00:27:09.000 --> 00:27:12.000]  加上在他們心目中
[00:27:13.000 --> 00:27:17.000]  神跡正正是在痛苦中發生
[00:27:17.000 --> 00:27:20.000]  喜樂的時候不會有神跡
[00:27:20.000 --> 00:27:23.000]  在痛苦的時候你就會見到神跡
[00:27:23.000 --> 00:27:27.000]  因為神能夠使用他們的軟弱
[00:27:27.000 --> 00:27:29.000]  成就上帝的工作
[00:27:29.000 --> 00:27:32.000]  他們的愛超出了自己的能力
[00:27:32.000 --> 00:27:35.000]  他們心裡只是單純去愛人
[00:27:35.000 --> 00:27:40.000]  他們深信神的供應是遠過他們所需要
[00:27:41.000 --> 00:27:45.000]  因此他們已經習慣了簡樸生活
[00:27:45.000 --> 00:27:48.000]  他們喜歡簡單的侍奉
[00:27:48.000 --> 00:27:51.000]  越簡單他們越覺得喜樂
[00:27:51.000 --> 00:27:55.000]  他們的心靈層次進入了另一個階段
[00:27:55.000 --> 00:27:58.000]  他們開始擴闊他們的圈子
[00:27:58.000 --> 00:28:00.000]  信服上帝
[00:28:00.000 --> 00:28:04.000]  他們放開自己的心懷
[00:28:04.000 --> 00:28:06.000]  他們不再受別人影響
[00:28:06.000 --> 00:28:08.000]  因為他們不再需要保護自己
[00:28:11.000 --> 00:28:13.000]  因為他們眼中只有七個字
[00:28:13.000 --> 00:28:16.000]  親近神,服侍他人
[00:28:16.000 --> 00:28:20.000]  他們甘願為上帝捨棄一切
[00:28:20.000 --> 00:28:24.000]  但這樣的緣故可能令人感到困惑
[00:28:24.000 --> 00:28:26.000]  哪有人會這樣?
[00:28:26.000 --> 00:28:28.000]  信得這麼迷茫
[00:28:28.000 --> 00:28:32.000]  但他們不介意別人的看法
[00:28:32.000 --> 00:28:34.000]  有時可以這樣說
[00:28:34.000 --> 00:28:37.000]  別人覺得他忽略了自己的需要
[00:28:37.000 --> 00:28:39.000]  他不是忽略
[00:28:40.000 --> 00:28:41.000]  而是他已經不在意自己
[00:28:41.000 --> 00:28:44.000]  一切從簡就可以了
[00:28:44.000 --> 00:28:46.000]  可能這份從簡
[00:28:46.000 --> 00:28:49.000]  令他身邊的人覺得他在浪費自己的時間
[00:28:49.000 --> 00:28:51.000]  浪費他的生命
[00:28:51.000 --> 00:28:53.000]  但他們不覺得浪費
[00:28:53.000 --> 00:28:55.000]  他們覺得值得
[00:28:55.000 --> 00:28:58.000]  這個風格的形態
[00:28:58.000 --> 00:29:01.000]  我會說是信服
[00:29:01.000 --> 00:29:06.000]  我們又落在哪一個風格裡?
[00:29:06.000 --> 00:29:09.000]  凝信上帝
[00:29:11.000 --> 00:29:12.000]  結伴學習
[00:29:12.000 --> 00:29:15.000]  侍奉上帝
[00:29:15.000 --> 00:29:18.000]  內在反思
[00:29:18.000 --> 00:29:21.000]  降伏照命
[00:29:21.000 --> 00:29:24.000]  彰顯上帝
[00:29:24.000 --> 00:29:30.000]  還是我們開始面對那裡的壁壘
[00:29:30.000 --> 00:29:35.000]  過了明天就是2019年
[00:29:37.000 --> 00:29:41.000]  我們期望自己的靈明在新一年有什麼成長?
[00:29:41.000 --> 00:29:50.000]  一會兒我會重讀一段經文
[00:29:50.000 --> 00:29:52.000]  幫助我們思想
[00:29:52.000 --> 00:29:56.000]  準備自己思想新一年
[00:29:56.000 --> 00:29:58.000]  我們的靈明
[00:29:58.000 --> 00:30:01.000]  我們期望有什麼成長?
[00:30:01.000 --> 00:30:04.000]  請大家聽神的話
[00:30:05.000 --> 00:30:07.000]  凡只能吃奶的
[00:30:07.000 --> 00:30:10.000]  就不熟練仁義的道理
[00:30:10.000 --> 00:30:14.000]  因為他是嬰孩
[00:30:14.000 --> 00:30:17.000]  唯獨長大成人的
[00:30:17.000 --> 00:30:20.000]  才能吃乾糧
[00:30:20.000 --> 00:30:26.000]  他們的心巧因練習而靈活
[00:30:26.000 --> 00:30:30.000]  能分辨善惡了
[00:30:32.000 --> 00:30:36.000]  容讓我們有一段默討的時間
[00:30:36.000 --> 00:30:43.000]  我們從經文裡思想一下
[00:30:43.000 --> 00:30:46.000]  新一年
[00:30:46.000 --> 00:30:54.000]  我們期望自己的靈明有什麼成長?
[00:30:54.000 --> 00:30:58.000]  我們請為自己禱告
[00:30:58.000 --> 00:31:01.000]  兩分鐘後我帶領大家禱告
[00:31:02.000 --> 00:31:04.000]  祝祝過去一年
[00:31:04.000 --> 00:31:11.000]  我們的生命被很多事情纏繞
[00:31:11.000 --> 00:31:14.000]  不同的事情
[00:31:14.000 --> 00:31:19.000]  多多少少都影響我們對你的信心
[00:31:19.000 --> 00:31:23.000]  順利的時候
[00:31:23.000 --> 00:31:28.000]  我們會覺得你很近和我們很好
[00:31:29.000 --> 00:31:32.000]  但當我們失意的時候
[00:31:32.000 --> 00:31:35.000]  我們卻不敢交集
[00:31:35.000 --> 00:31:44.000]  最新一年我們不知道將會如何
[00:31:44.000 --> 00:31:48.000]  但我們最想知道或最確信的
[00:31:48.000 --> 00:31:53.000]  不論順境逆境你必與我們同在
[00:31:53.000 --> 00:31:57.000]  我們需要關切的不是我們自己
[00:31:58.000 --> 00:32:00.000]  不是我們錢包有多少錢
[00:32:00.000 --> 00:32:03.000]  我們所關切的
[00:32:03.000 --> 00:32:08.000]  是我們與神的關係能否成長
[00:32:08.000 --> 00:32:10.000]  再進一步
[00:32:10.000 --> 00:32:13.000]  求神的靈催促我們
[00:32:13.000 --> 00:32:17.000]  叫我們不要滿足我們的現狀
[00:32:17.000 --> 00:32:22.000]  因為主你是聖潔至聖
[00:32:23.000 --> 00:32:28.000]  正因為這樣也吸引我們相信你
[00:32:28.000 --> 00:32:31.000]  幫助我們繼續追求
[00:32:31.000 --> 00:32:35.000]  至聖至美的生命
[00:32:35.000 --> 00:32:40.000]  好讓我們能夠在生活中與你同行
[00:32:40.000 --> 00:32:42.000]  多謝你聽我們禱告
[00:32:42.000 --> 00:32:44.000]  奉耶穌基督的名
[00:32:44.000 --> 00:32:45.000]  阿們
