
[00:00:00.000 --> 00:00:11.000]  早上早上,我們剛讀過的經文都告訴他,是一個坐監的故事。
[00:21:41.000 --> 00:21:43.000]  他很安心地睡著了。
[00:21:43.000 --> 00:21:45.000]  他可以睡覺。
[00:21:45.000 --> 00:21:47.000]  那麼,
[00:21:47.000 --> 00:21:48.000]  有些學者就認為,
[00:21:48.000 --> 00:21:50.000]  他是屬於前者。
[00:21:50.000 --> 00:21:51.000]  意思是說,
[00:21:51.000 --> 00:21:57.000]  他不知道自己到底可不可以安然地離去。
[00:21:57.000 --> 00:21:58.000]  所以,
[00:21:58.000 --> 00:22:01.000]  他醒過來的時候,
[00:22:01.000 --> 00:22:03.000]  他才發覺到,
[00:22:03.000 --> 00:22:06.000]  我現在真知道主是差遣了他的使者,
[00:22:06.000 --> 00:22:08.000]  救我脫離希律的手,
[00:22:08.000 --> 00:22:11.000]  和猶太百姓一切所盼望的。
[00:22:11.000 --> 00:22:14.000]  猶太人一切所盼望的是什麼呢?
[00:22:14.000 --> 00:22:15.000]  是他死了。
[00:22:15.000 --> 00:22:16.000]  所以,
[00:22:16.000 --> 00:22:19.000]  他可以脫離了這種情況。
[00:22:19.000 --> 00:22:20.000]  我不知道,
[00:22:20.000 --> 00:22:23.000]  彼得裡面所想的是什麼,
[00:22:23.000 --> 00:22:24.000]  但是,
[00:22:24.000 --> 00:22:25.000]  最少他最後說,
[00:22:25.000 --> 00:22:26.000]  哎呀,
[00:22:26.000 --> 00:22:27.000]  我現在才察覺到,
[00:22:27.000 --> 00:22:29.000]  原來是這樣的情況。
[00:22:29.000 --> 00:22:32.000]  是主可以來猜派天使,
[00:22:32.000 --> 00:22:36.000]  來教我離開的。
[00:22:36.000 --> 00:22:37.000]  彼得以為,
[00:22:37.000 --> 00:22:40.000]  自己和瓦割的命運一樣,
[00:22:40.000 --> 00:22:44.000]  即將成為第二位殉道的使者。
[00:22:44.000 --> 00:22:45.000]  試問,
[00:22:45.000 --> 00:22:48.000]  如果瓦割都會被希律殺害的話,
[00:22:48.000 --> 00:22:53.000]  他一定不能夠倖免的。
[00:22:53.000 --> 00:22:54.000]  所以,
[00:22:54.000 --> 00:22:56.000]  大概就是這種身體,
[00:22:56.000 --> 00:23:00.000]  令他可以安然地入睡了。
[00:23:00.000 --> 00:23:01.000]  當然,
[00:23:01.000 --> 00:23:02.000]  我們相信更重要的是,
[00:23:02.000 --> 00:23:04.000]  他對神的那種信心,
[00:23:04.000 --> 00:23:06.000]  和對神的那種信服。
[00:23:06.000 --> 00:23:08.000]  他完全教託,
[00:23:08.000 --> 00:23:10.000]  神來帶領他。
[00:23:10.000 --> 00:23:12.000]  彼得可以脫離這個黑肉,
[00:23:12.000 --> 00:23:18.000]  不是自己有什麼超人的能力。
[00:23:18.000 --> 00:23:23.000]  和主耶穌離開墳墓是兩回事。
[00:23:23.000 --> 00:23:28.000]  主耶穌是靠自己的能力去復活的。
[00:23:28.000 --> 00:23:31.000]  死根本是困住主耶穌。
[00:23:31.000 --> 00:23:35.000]  彼得是完全因為神的恩典,
[00:23:35.000 --> 00:23:37.000]  神猜派了使者來教他,
[00:23:37.000 --> 00:23:40.000]  才可以脫離這個黑肉。
[00:23:40.000 --> 00:23:41.000]  這一點,
[00:23:41.000 --> 00:23:44.000]  他是深深知道的。
[00:23:44.000 --> 00:23:46.000]  他預料不到,
[00:23:46.000 --> 00:23:48.000]  在那麼重的一個看守之下,
[00:23:48.000 --> 00:23:51.000]  他竟然可以完完整整的,
[00:23:51.000 --> 00:23:53.000]  無穿無難的,
[00:23:53.000 --> 00:23:55.000]  離開這個金肉。
[00:23:55.000 --> 00:23:56.000]  然後,
[00:23:56.000 --> 00:23:58.000]  他還可以穿戴整齊的,
[00:23:58.000 --> 00:24:00.000]  從從容容的,
[00:24:00.000 --> 00:24:02.000]  由這個金肉去離開。
[00:24:02.000 --> 00:24:03.000]  難怪,
[00:24:03.000 --> 00:24:06.000]  當他回到基督徒集合的地方的時候,
[00:24:06.000 --> 00:24:08.000]  那裡的人,
[00:24:08.000 --> 00:24:10.000]  都很難相信。
[00:24:10.000 --> 00:24:11.000]  聖經告訴他,
[00:24:11.000 --> 00:24:14.000]  有一位叫羅大的侍女,
[00:24:14.000 --> 00:24:15.000]  見到她,
[00:24:15.000 --> 00:24:17.000]  或者說聽到她的聲音之後,
[00:24:17.000 --> 00:24:20.000]  竟然驚喜到,
[00:24:20.000 --> 00:24:22.000]  有點瘋了。
[00:24:22.000 --> 00:24:24.000]  不記得開門給她。
[00:24:24.000 --> 00:24:26.000]  反而你第一時間,
[00:24:26.000 --> 00:24:28.000]  就進去她的屋裡,
[00:24:28.000 --> 00:24:31.000]  和那些屋裡的人,
[00:24:31.000 --> 00:24:32.000]  那些信徒,
[00:24:32.000 --> 00:24:34.000]  來報信息。
[00:24:34.000 --> 00:24:37.000]  而屋裡那些祈禱當中的人,
[00:24:37.000 --> 00:24:39.000]  他們都不能夠相信,
[00:24:39.000 --> 00:24:41.000]  這個是真實的。
[00:24:41.000 --> 00:24:43.000]  所以很奇怪的,
[00:24:43.000 --> 00:24:45.000]  類似我們基督徒,
[00:24:45.000 --> 00:24:47.000]  現在的基督徒一樣,
[00:24:47.000 --> 00:24:49.000]  很多時候我們祈禱,
[00:24:49.000 --> 00:24:50.000]  我們交托,
[00:24:50.000 --> 00:24:54.000]  但是我們卻不相信神會做事的。
[00:24:54.000 --> 00:24:56.000]  因此就是這樣,
[00:24:56.000 --> 00:24:57.000]  他們在這裡祈禱,
[00:24:57.000 --> 00:24:58.000]  祈禱什麼呢?
[00:24:58.000 --> 00:25:00.000]  當然是祈禱彼得可以平安的。
[00:25:00.000 --> 00:25:03.000]  但是當彼得真的平安的回來的時候,
[00:25:03.000 --> 00:25:05.000]  他們竟然不相信,
[00:25:05.000 --> 00:25:07.000]  這個是真實的。
[00:25:07.000 --> 00:25:09.000]  他們說的時候,
[00:25:09.000 --> 00:25:11.000]  一定是你瘋了。
[00:25:11.000 --> 00:25:14.000]  就是看錯了,聽錯了。
[00:25:14.000 --> 00:25:16.000]  或者那個不是彼得來的,
[00:25:16.000 --> 00:25:18.000]  是他的天使。
[00:25:18.000 --> 00:25:19.000]  什麼意思呢?
[00:25:19.000 --> 00:25:20.000]  可能就是說,
[00:25:20.000 --> 00:25:21.000]  是他的靈魂來的。
[00:25:21.000 --> 00:25:22.000]  可能就是說,
[00:25:22.000 --> 00:25:23.000]  因為他們相信,
[00:25:23.000 --> 00:25:25.000]  猶太人每一個,
[00:25:25.000 --> 00:25:28.000]  都有一個天使保護著他們的。
[00:25:28.000 --> 00:25:31.000]  現在就是彼得的天使回來,
[00:25:31.000 --> 00:25:33.000]  來的時候,
[00:25:33.000 --> 00:25:34.000]  這個表示什麼呢?
[00:25:34.000 --> 00:25:36.000]  彼得要遭難了,
[00:25:36.000 --> 00:25:40.000]  剩下他的天使回來報信了。
[00:25:40.000 --> 00:25:44.000]  所以這個就是他們的情況,
[00:25:44.000 --> 00:25:46.000]  這些信徒的情況。
[00:25:46.000 --> 00:25:47.000]  禱告,
[00:25:47.000 --> 00:25:50.000]  但是不是完全的相信。
[00:25:50.000 --> 00:25:51.000]  不過,
[00:25:51.000 --> 00:25:53.000]  我們看到第五節,
[00:25:53.000 --> 00:25:56.000]  是一個令我們很感動的,
[00:25:56.000 --> 00:25:57.000]  一個句子。
[00:25:57.000 --> 00:25:59.000]  那個句子說,
[00:25:59.000 --> 00:26:01.000]  彼得被鑿在金裡,
[00:26:01.000 --> 00:26:07.000]  教會卻為他徹徹的祈禱神。
[00:26:07.000 --> 00:26:09.000]  由這句說話當中,
[00:26:09.000 --> 00:26:12.000]  一個很細心去寫的,
[00:26:12.000 --> 00:26:14.000]  一句句子當中,
[00:26:14.000 --> 00:26:18.000]  表達出整件事的中心思想。
[00:26:18.000 --> 00:26:19.000]  第五節是一個,
[00:26:19.000 --> 00:26:21.000]  未完成式的一個句子。
[00:26:21.000 --> 00:26:24.000]  這才是正在進行式的句子。
[00:26:24.000 --> 00:26:25.000]  表示,
[00:26:25.000 --> 00:26:27.000]  彼得的禁禁,
[00:26:27.000 --> 00:26:29.000]  和教會的祈禱,
[00:26:29.000 --> 00:26:31.000]  持續有幾天之內,
[00:26:31.000 --> 00:26:34.000]  同時發生的。
[00:26:34.000 --> 00:26:37.000]  即是並行發生的。
[00:26:37.000 --> 00:26:38.000]  他坐牢,
[00:26:38.000 --> 00:26:40.000]  教會就迫切的為他祈禱。
[00:26:40.000 --> 00:26:41.000]  他坐牢,
[00:26:41.000 --> 00:26:44.000]  教會仍然徹徹的為他祈禱。
[00:26:44.000 --> 00:26:46.000]  教會的祈禱,
[00:26:46.000 --> 00:26:48.000]  當然是求神釋放彼得,
[00:26:48.000 --> 00:26:51.000]  但是他們非常狠切的祈禱,
[00:26:51.000 --> 00:26:54.000]  他們也帶著一個信心,
[00:26:54.000 --> 00:26:57.000]  希望彼得可以脫離。
[00:26:57.000 --> 00:26:58.000]  但是從這裏,
[00:26:58.000 --> 00:26:59.000]  這句說話,
[00:26:59.000 --> 00:27:00.000]  我們已經看到,
[00:27:00.000 --> 00:27:02.000]  教會和彼得的情誼,
[00:27:02.000 --> 00:27:06.000]  是非常緊接的。
[00:27:06.000 --> 00:27:10.000]  他們真的很關心彼得,
[00:27:10.000 --> 00:27:12.000]  他們和彼得的情誼,
[00:27:12.000 --> 00:27:14.000]  是很密切的。
[00:27:14.000 --> 00:27:18.000]  這其實只是教會應該有的模式,
[00:27:18.000 --> 00:27:19.000]  彼此待吐,
[00:27:19.000 --> 00:27:21.000]  彼此守望。
[00:27:21.000 --> 00:27:23.000]  當彼得沒事的時候,
[00:27:23.000 --> 00:27:27.000]  他當然是在模仿著這些信徒,
[00:27:27.000 --> 00:27:29.000]  但是彼得有事的時候,
[00:27:29.000 --> 00:27:34.000]  他不是一個永遠不會倒下的巨人,
[00:27:34.000 --> 00:27:35.000]  所以他會的,
[00:27:35.000 --> 00:27:37.000]  他要什麼時候,
[00:27:37.000 --> 00:27:38.000]  他需要的時候,
[00:27:38.000 --> 00:27:41.000]  別人可以為他祈禱。
[00:27:41.000 --> 00:27:42.000]  教會的姿態,
[00:27:42.000 --> 00:27:45.000]  就應當這樣的情況,
[00:27:45.000 --> 00:27:48.000]  擔起一個支撐整個教會,
[00:27:48.000 --> 00:27:49.000]  所謂教會,
[00:27:49.000 --> 00:27:52.000]  就是所有信徒的一個角色。
[00:27:52.000 --> 00:27:55.000]  但是我看到很多教會呢,
[00:27:55.000 --> 00:27:58.000]  很多時候不是這樣。
[00:27:58.000 --> 00:28:00.000]  在大興智媒當中,
[00:28:00.000 --> 00:28:02.000]  一個人有事了,
[00:28:02.000 --> 00:28:04.000]  很需要大家待吐了,
[00:28:04.000 --> 00:28:08.000]  怎樣去呼籲也好,
[00:28:08.000 --> 00:28:10.000]  都沒有什麼人來,
[00:28:10.000 --> 00:28:11.000]  就是那個祈禱會,
[00:28:11.000 --> 00:28:13.000]  去為這個人祈禱。
[00:28:13.000 --> 00:28:15.000]  這個是令到我覺得,
[00:28:15.000 --> 00:28:17.000]  看回使徒行主,
[00:28:17.000 --> 00:28:20.000]  教會和彼得的情況,
[00:28:20.000 --> 00:28:22.000]  我們就知道,
[00:28:22.000 --> 00:28:25.000]  教會其實是應該守望著,
[00:28:25.000 --> 00:28:32.000]  教會裡面的每一個信徒的。
[00:28:32.000 --> 00:28:33.000]  有時候,
[00:28:33.000 --> 00:28:35.000]  我們都會好像彼得那樣,
[00:28:35.000 --> 00:28:38.000]  壞事突然間臨到,
[00:28:38.000 --> 00:28:43.000]  令到我們可能跌入一個很黑暗的景地當中,
[00:28:43.000 --> 00:28:46.000]  令到我們面對惡人的時候,
[00:28:46.000 --> 00:28:48.000]  我們無可奈何的,
[00:28:48.000 --> 00:28:50.000]  即是你惡不過他,
[00:28:50.000 --> 00:28:53.000]  你也都不可以跟他怎樣去鬥爭。
[00:28:53.000 --> 00:28:57.000]  處境就好像完全叫人感到絕望的,
[00:28:57.000 --> 00:28:59.000]  即是好像彼得那樣。
[00:28:59.000 --> 00:29:02.000]  前面好像也都沒有路可以走的,
[00:29:02.000 --> 00:29:07.000]  但是怎樣才可以見到曙光呢?
[00:29:07.000 --> 00:29:09.000]  唯有相信我們神,
[00:29:09.000 --> 00:29:11.000]  沒有變過祂對我們的愛,
[00:29:11.000 --> 00:29:13.000]  仍然在我們身邊。
[00:29:13.000 --> 00:29:15.000]  即是無論結果怎樣,
[00:29:15.000 --> 00:29:19.000]  只相信神的帶領是最美好的,
[00:29:19.000 --> 00:29:21.000]  因此我們就可以安心了,
[00:29:21.000 --> 00:29:24.000]  就可以好像彼得那樣安睡了。
[00:29:24.000 --> 00:29:26.000]  而在我們最困難的時候,
[00:29:26.000 --> 00:29:28.000]  如果有一群弟兄姊妹,
[00:29:28.000 --> 00:29:32.000]  可以支持著我們的弟兄姊妹,
[00:29:32.000 --> 00:29:34.000]  這又何等的可貴,
[00:29:34.000 --> 00:29:37.000]  即是可以很值得安慰的。
[00:29:37.000 --> 00:29:40.000]  神要動工的時候,
[00:29:40.000 --> 00:29:42.000]  祂要有人跟祂同工,
[00:29:42.000 --> 00:29:45.000]  但這不是必然的條件。
[00:29:45.000 --> 00:29:47.000]  神都可以不用大家的配合,
[00:29:47.000 --> 00:29:49.000]  祂都可以動工。
[00:29:49.000 --> 00:29:51.000]  但是很明顯,
[00:29:51.000 --> 00:29:55.000]  祂想大家跟祂一起去同工。
[00:29:55.000 --> 00:29:57.000]  祂喜歡聽祈禱,
[00:29:57.000 --> 00:30:01.000]  祂喜歡聽弟兄姊妹帶著信心、關心、愛,
[00:30:01.000 --> 00:30:04.000]  去作出祈禱。
[00:30:04.000 --> 00:30:07.000]  我們希望我們從這段經文可以看到,
[00:30:07.000 --> 00:30:10.000]  不是彼得月月那麼簡單,
[00:30:10.000 --> 00:30:14.000]  我們看到教會如何互相守望,
[00:30:14.000 --> 00:30:16.000]  互相支持。
[00:30:16.000 --> 00:30:18.000]  因為在這樣的情況下,
[00:30:18.000 --> 00:30:20.000]  我們才可以突破黑暗,
[00:30:20.000 --> 00:30:22.000]  我們可以點燃亮光,
[00:30:22.000 --> 00:30:24.000]  我們可以繼續有動力,
[00:30:24.000 --> 00:30:28.000]  去面對前面種種的困難。
[00:30:28.000 --> 00:30:32.000]  Amen,我們低頭祈禱。
[00:30:32.000 --> 00:30:34.000]  七天護上帝,我們感謝你,
[00:30:34.000 --> 00:30:36.000]  因為透過一段這樣的經文,
[00:30:36.000 --> 00:30:38.000]  讓我們深入思想的時候,
[00:30:38.000 --> 00:30:40.000]  我們看到彼得,
[00:30:40.000 --> 00:30:44.000]  祂不單止是因為祂的信心、祂的信服,
[00:30:44.000 --> 00:30:46.000]  主,你動了工。
[00:30:46.000 --> 00:30:48.000]  而是在背後,
[00:30:48.000 --> 00:30:51.000]  我們看到的是教會對祂的支持。
[00:30:51.000 --> 00:30:52.000]  主,我們感謝你,
[00:30:52.000 --> 00:30:54.000]  你是一位不變的神,
[00:30:54.000 --> 00:30:57.000]  你是一位愛我們、愛我們到底的神,
[00:30:57.000 --> 00:31:00.000]  因此我們可以用信心去仰望你。
[00:31:00.000 --> 00:31:02.000]  當人們有困難的時候,
[00:31:02.000 --> 00:31:05.000]  當人們陷入黑暗當中的時候,
[00:31:05.000 --> 00:31:08.000]  當祂需要我們代討去支持的時候,
[00:31:08.000 --> 00:31:10.000]  主,我們必然要踏出,
[00:31:10.000 --> 00:31:12.000]  我們必然要為祂祈禱,
[00:31:12.000 --> 00:31:16.000]  因為主,你喜歡聽我們同心的祈禱,
[00:31:16.000 --> 00:31:20.000]  如果有這樣的彼此的關懷、彼此的支持,
[00:31:20.000 --> 00:31:21.000]  主,我們懇求你,
[00:31:21.000 --> 00:31:23.000]  自己讓我們成為一個
[00:31:23.000 --> 00:31:27.000]  代討彼此支持彼此關懷的教會。
[00:31:27.000 --> 00:31:29.000]  感謝你聽我們禱告,
[00:31:29.000 --> 00:31:31.000]  奉主耶穌的聖名。
[00:31:31.000 --> 00:31:32.000]  Amen
