
[00:00:00.000 --> 00:00:04.500]  我的見證會分享四方面
[00:16:29.260 --> 00:16:32.060]  我們會搞不同的,很大的debate
[00:16:32.060 --> 00:16:35.060]  OK,在外國很流行這些debate的
[00:16:35.060 --> 00:16:37.260]  有沒有人debate team的
[00:16:37.260 --> 00:16:39.960]  debate team, nice,debate team
[00:16:39.960 --> 00:16:46.260]  OK,哇,你們個個,什麼club都有
[00:16:46.260 --> 00:16:50.060]  我們就搞這個event, does god exist
[00:16:50.060 --> 00:16:52.460]  是不是,那你猜一下,有多少人來
[00:16:52.460 --> 00:16:56.060]  有時一千個學生,一千個學生
[00:16:56.060 --> 00:16:59.460]  a thousand students would come, right
[00:16:59.460 --> 00:17:02.460]  to hear these talks
[00:17:02.460 --> 00:17:05.560]  那神就這樣equip我了
[00:17:05.560 --> 00:17:07.560]  怎樣去傳福音
[00:17:07.560 --> 00:17:12.260]  去和人溝通,不同的,談不同的spiritual topic
[00:17:12.260 --> 00:17:15.460]  去搞不同的event,去幫人
[00:17:15.460 --> 00:17:19.060]  還有呢,有,我被人mentor了
[00:17:19.060 --> 00:17:22.460]  mentor,有沒有人,有個mentor的
[00:17:22.460 --> 00:17:24.460]  have you been mentored before
[00:17:24.460 --> 00:17:27.260]  有沒有,沒有啊
[00:17:27.260 --> 00:17:29.560]  沒有mentor,OK,CY有mentor啊
[00:17:29.560 --> 00:17:31.460]  誰是你的mentor,Caleb
[00:17:31.460 --> 00:17:34.960]  Caleb是不是你的mentor
[00:17:34.960 --> 00:17:36.260]  OK,next slide
[00:17:36.260 --> 00:17:38.660]  那我mentoring的時候呢
[00:17:38.660 --> 00:17:40.260]  就學到不同的東西了
[00:17:40.260 --> 00:17:44.060]  第一呢,是我第一個mentor呢
[00:17:44.060 --> 00:17:46.860]  是一個很大的外國佬
[00:17:46.860 --> 00:17:49.660]  OK,好像打american football那樣的
[00:17:49.660 --> 00:17:51.660]  但是他這麼大隻呢
[00:17:51.660 --> 00:17:54.860]  是很loving的,是很loving的
[00:17:54.860 --> 00:17:58.060]  那我就學到
[00:17:58.060 --> 00:17:59.960]  from他呢,就是學到
[00:17:59.960 --> 00:18:02.860]  怎樣去愛不同的大兄姊妹
[00:18:02.860 --> 00:18:05.760]  第二個mentor呢,是這個
[00:18:05.760 --> 00:18:08.460]  我們呢,就經常去city hunt那些比賽
[00:18:08.460 --> 00:18:11.960]  經常會有不同的比賽的
[00:18:11.960 --> 00:18:13.460]  那他就教了我呢
[00:18:13.460 --> 00:18:15.760]  怎樣去be strategic,是不是
[00:18:15.760 --> 00:18:19.460]  你玩board game,他玩board game都很strategic的
[00:18:19.460 --> 00:18:23.060]  他有這些city hunt的race呢,很strategic的
[00:18:23.060 --> 00:18:26.460]  他看到那個MTR那些exit在哪裡
[00:18:26.460 --> 00:18:28.260]  是不是,那所以會
[00:18:28.260 --> 00:18:30.960]  會住在那個MTR裡面呢
[00:18:30.960 --> 00:18:33.060]  會走去不同的end
[00:18:33.060 --> 00:18:34.960]  去那個exit在哪裡的
[00:18:34.960 --> 00:18:36.760]  OK,他很strategic
[00:18:36.760 --> 00:18:39.260]  去找那個advantage
[00:18:39.260 --> 00:18:41.760]  第三呢,那個mentor呢
[00:18:41.760 --> 00:18:44.260]  第三個mentor是給了我
[00:18:44.260 --> 00:18:45.660]  有vision
[00:18:45.660 --> 00:18:47.860]  那個vision不是只是,喔
[00:18:47.860 --> 00:18:51.260]  你在這裡侍奉,在這裡侍奉,在這裡侍奉
[00:18:51.260 --> 00:18:53.560]  是可以有一個bigger vision
[00:18:53.560 --> 00:18:55.360]  那個bigger vision
[00:18:55.360 --> 00:18:58.860]  怎樣去reach不同的people group
[00:18:58.860 --> 00:19:01.460]  去幫人
[00:19:01.460 --> 00:19:03.360]  去認識主耶穌
[00:19:03.360 --> 00:19:06.560]  那我就看到,next slide
[00:19:06.560 --> 00:19:09.060]  next slide,神怎樣equip我
[00:19:09.060 --> 00:19:10.560]  他就給了我
[00:19:10.560 --> 00:19:14.560]  看到世界有一個spiritual need
[00:19:14.560 --> 00:19:17.460]  是不是,很多人是要主耶穌
[00:19:17.460 --> 00:19:19.460]  不認識神的
[00:19:19.460 --> 00:19:21.760]  他就教了我怎樣去傳福音
[00:19:21.760 --> 00:19:25.260]  以及怎樣去有門徒的侍功
[00:19:25.260 --> 00:19:28.960]  OK,那我就來graduate了
[00:19:28.960 --> 00:19:32.160]  在大學,next slide,我考考你了,next slide
[00:19:32.160 --> 00:19:37.660]  What was my first job coming out of university?
[00:19:37.660 --> 00:19:39.060]  What was my first job?
[00:19:39.060 --> 00:19:42.460]  我出來是做傳道人啦
[00:19:42.460 --> 00:19:44.860]  還是做銀行的
[00:19:44.860 --> 00:19:46.860]  在銀行做的
[00:19:46.860 --> 00:19:52.460]  誰覺得是傳道人的,舉手
[00:19:52.460 --> 00:19:56.360]  Shang-Chi,還沒出的這個film
[00:19:56.360 --> 00:19:59.460]  OK,誰說呢,我在bank那裡做的
[00:19:59.460 --> 00:20:04.460]  OK,you're right,我出來是做銀行的
[00:20:04.460 --> 00:20:06.360]  我final year的時候
[00:20:06.360 --> 00:20:09.160]  我lead一個bible study
[00:20:09.160 --> 00:20:11.260]  那有一個student就問我
[00:20:11.260 --> 00:20:15.560]  Johnny,你快畢業了,你想做什麼
[00:20:15.560 --> 00:20:17.260]  那我就說,不知道
[00:20:17.260 --> 00:20:20.560]  看看怎樣,可能繼續做master
[00:20:20.560 --> 00:20:22.960]  或者出來找工作
[00:20:22.960 --> 00:20:25.160]  那他就說,你想找工作
[00:20:25.160 --> 00:20:28.860]  我明天找一個工作給你
[00:20:28.860 --> 00:20:30.460]  我明天找工作給你
[00:20:30.460 --> 00:20:33.460]  那我就說,你明天找到工作給我
[00:20:33.460 --> 00:20:34.960]  你是誰來的
[00:20:34.960 --> 00:20:37.460]  那幾個禮拜後
[00:20:37.460 --> 00:20:40.360]  他就打給我
[00:20:40.360 --> 00:20:44.560]  Johnny,Johnny
[00:20:44.560 --> 00:20:47.360]  我爸爸想take a chance
[00:20:47.360 --> 00:20:50.060]  My dad wants to take a chance on you
[00:20:50.060 --> 00:20:53.060]  然後我說,你爸爸是誰
[00:20:53.060 --> 00:20:55.360]  Who is your daddy
[00:20:55.360 --> 00:21:00.560]  那他的爸爸是own a small software company
[00:21:00.560 --> 00:21:04.260]  是幫全部加拿大的銀行的
[00:21:04.260 --> 00:21:06.360]  那我就去了這個interview
[00:21:06.360 --> 00:21:08.160]  穿得很漂亮,對不對
[00:21:08.160 --> 00:21:12.260]  有個resume,on time,OK
[00:21:12.260 --> 00:21:15.360]  那就去了這個interview
[00:21:15.360 --> 00:21:17.460]  那這個interview是怎樣的呢
[00:21:17.460 --> 00:21:20.060]  他就說,oh,how are you,how are you doing
[00:21:20.060 --> 00:21:21.460]  This is my company
[00:21:21.460 --> 00:21:26.260]  Hey,Willis,come and show him what he'll be doing
[00:21:26.260 --> 00:21:28.360]  這個不是interview
[00:21:28.360 --> 00:21:33.060]  這個是introduction
[00:21:33.060 --> 00:21:35.160]  introduction,OK
[00:21:35.160 --> 00:21:38.560]  不是interview,這個是introduction
[00:21:38.560 --> 00:21:42.460]  所以我第一個job是誰給的
[00:21:42.460 --> 00:21:44.360]  是神給的,OK
[00:21:44.360 --> 00:21:48.660]  那我就二十多歲就出來了
[00:21:48.660 --> 00:21:49.760]  next slide
[00:21:49.760 --> 00:21:52.060]  是我們的software company
[00:21:52.060 --> 00:21:56.960]  是幫全部加拿大的major banks去做的
[00:21:56.960 --> 00:21:58.960]  那我就一個fresh grad
[00:21:58.960 --> 00:22:02.060]  就出去那些major bank
[00:22:02.060 --> 00:22:05.360]  去看那些account
[00:22:05.360 --> 00:22:07.960]  在我們那些不同的major bank
[00:22:07.960 --> 00:22:10.360]  20 odd year old
[00:22:10.360 --> 00:22:12.760]  going out meeting managers
[00:22:12.760 --> 00:22:18.160]  CFOs in the major banks of Canada
[00:22:18.160 --> 00:22:20.760]  第一個job是神給我的
[00:22:20.760 --> 00:22:21.860]  我懂不懂怎樣做
[00:22:21.860 --> 00:22:23.760]  我其實不是很懂怎樣做的
[00:22:23.760 --> 00:22:25.560]  就這樣pray而已
[00:22:25.560 --> 00:22:28.160]  我去meeting的時候就這樣祈禱
[00:22:28.160 --> 00:22:30.160]  God help me,you know
[00:22:30.160 --> 00:22:33.560]  希望這個meeting OK
[00:22:33.560 --> 00:22:38.360]  那我在這個company就做了兩年了
[00:22:38.360 --> 00:22:44.960]  做了兩年,那個
[00:22:44.960 --> 00:22:46.560]  為什麼說我醜了呢
[00:22:46.560 --> 00:22:49.860]  你搞錯了
[00:22:49.860 --> 00:22:51.960]  那我的boss就說
[00:22:51.960 --> 00:22:55.360]  Johnny,你的sales
[00:22:55.360 --> 00:22:58.560]  你跟人的關係connection是很好
[00:22:58.560 --> 00:23:01.360]  不如你去sales
[00:23:01.360 --> 00:23:04.060]  你幫我做sales,好不好
[00:23:04.060 --> 00:23:06.460]  你不要做一個business analyst
[00:23:06.460 --> 00:23:08.960]  你做一個sales
[00:23:08.960 --> 00:23:11.060]  跟著at the same time
[00:23:11.060 --> 00:23:12.360]  學完傳導會
[00:23:12.360 --> 00:23:14.460]  那個director就找我了
[00:23:14.460 --> 00:23:17.260]  他說Johnny,我有很多需要
[00:23:17.260 --> 00:23:20.760]  我要人去幫我run不同的event
[00:23:20.760 --> 00:23:22.760]  去fundraising
[00:23:22.760 --> 00:23:24.260]  還有幫一些大學
[00:23:24.260 --> 00:23:25.560]  你可不可以來
[00:23:25.560 --> 00:23:26.660]  那那個next slide
[00:23:26.660 --> 00:23:29.860]  那我就在一個crossroads這樣了
[00:23:29.860 --> 00:23:32.460]  有一個decision to make
[00:23:32.460 --> 00:23:34.760]  如果crossroads就是
[00:23:34.760 --> 00:23:36.360]  不知道中文是什麼
[00:23:36.360 --> 00:23:39.760]  十字號六十路口
[00:23:39.760 --> 00:23:41.760]  這個crossroads
[00:23:41.760 --> 00:23:43.360]  那如果我想繼續去
[00:23:43.360 --> 00:23:45.560]  在這個finance去做呢
[00:23:45.560 --> 00:23:46.760]  那我就要怎麼樣
[00:23:46.760 --> 00:23:49.060]  要繼續去讀不同的書
[00:23:49.060 --> 00:23:51.160]  讀一些不同的certificate
[00:23:51.160 --> 00:23:53.760]  CFA啊,什麼CFO啊
[00:23:53.760 --> 00:23:55.160]  UFO啊
[00:23:55.160 --> 00:23:58.060]  不同的東西要讀
[00:23:58.060 --> 00:24:00.160]  但是我的passion是什麼呢
[00:24:00.160 --> 00:24:02.360]  我的passion是侍奉神
[00:24:02.360 --> 00:24:05.260]  我的passion是幫人去認識主
[00:24:05.260 --> 00:24:07.460]  那我就在這個crossroads
[00:24:07.460 --> 00:24:09.660]  那神就帶領我
[00:24:09.660 --> 00:24:12.460]  去幫學完傳導會了
[00:24:12.460 --> 00:24:14.660]  next slide
[00:24:14.660 --> 00:24:16.260]  ok, last point
[00:24:16.260 --> 00:24:18.560]  more equipping and serving
[00:24:18.560 --> 00:24:20.660]  more equipping and serving
[00:24:20.660 --> 00:24:21.760]  那神呢
[00:24:21.760 --> 00:24:23.560]  我去了學完傳導會
[00:24:23.560 --> 00:24:26.060]  之後就開始去讀part time
[00:24:26.060 --> 00:24:28.060]  在神學了,next slide
[00:24:28.060 --> 00:24:30.060]  我在哪裡讀神學呢
[00:24:30.060 --> 00:24:35.160]  在多倫多浸到神學
[00:24:35.160 --> 00:24:36.460]  direct translation
[00:24:36.460 --> 00:24:37.960]  Toronto back to seminate
[00:24:37.960 --> 00:24:39.660]  找不到我在哪裡嗎
[00:24:39.660 --> 00:24:41.360]  找不到我在哪裡嗎
[00:24:41.360 --> 00:24:43.560]  where am I
[00:24:43.560 --> 00:24:44.960]  找不到
[00:24:44.960 --> 00:24:46.460]  yeah, I'm on the right there
[00:24:46.460 --> 00:24:47.460]  on the right
[00:24:47.460 --> 00:24:48.860]  ok, I'm on the right
[00:24:48.860 --> 00:24:51.060]  我在神學呢
[00:24:51.060 --> 00:24:52.860]  就在多倫多那裡讀神學
[00:24:52.860 --> 00:24:54.160]  這個神學呢
[00:24:54.160 --> 00:24:56.160]  其實很難的
[00:24:56.160 --> 00:24:58.560]  因為多數language呢
[00:24:58.560 --> 00:25:00.160]  你不會讀這麼長的
[00:25:00.160 --> 00:25:03.060]  但是他要求我讀三年Greek
[00:25:03.060 --> 00:25:05.460]  還有兩年Hebrew
[00:25:05.460 --> 00:25:08.460]  三年Greek and two years of Hebrew
[00:25:08.460 --> 00:25:11.960]  so, a lot tougher
[00:25:11.960 --> 00:25:14.960]  ok, especially the languages
[00:25:14.960 --> 00:25:17.260]  神怎樣繼續去equip我呢
[00:25:17.260 --> 00:25:18.460]  我們看next slide
[00:25:18.460 --> 00:25:21.060]  vision for the world
[00:25:21.060 --> 00:25:22.760]  繼續next slide
[00:25:22.760 --> 00:25:23.860]  那神呢
[00:25:23.860 --> 00:25:26.360]  就帶了我去不同的短宣
[00:25:26.360 --> 00:25:27.360]  第一呢
[00:25:27.360 --> 00:25:31.460]  你猜一下這個國家是哪裡來的
[00:25:31.460 --> 00:25:33.460]  非洲,不是非洲
[00:25:33.460 --> 00:25:36.160]  India, 誰去過India
[00:25:36.160 --> 00:25:37.660]  India
[00:25:37.660 --> 00:25:40.660]  ok, 我去過India呢
[00:25:40.660 --> 00:25:42.260]  你一去India呢
[00:25:42.260 --> 00:25:45.360]  哇,your senses come alive
[00:25:45.360 --> 00:25:47.060]  ok, your senses come alive
[00:25:47.060 --> 00:25:48.760]  哇,你聞到些
[00:25:48.760 --> 00:25:49.760]  未聞過的東西
[00:25:49.760 --> 00:25:51.960]  你看到些未看過的東西
[00:25:51.960 --> 00:25:54.260]  這個是India, right
[00:25:54.260 --> 00:25:55.960]  wow, the poverty
[00:25:55.960 --> 00:25:57.860]  那些need
[00:25:57.860 --> 00:25:59.660]  神就帶我去看
[00:25:59.660 --> 00:26:02.860]  這個世界有很多不同的need
[00:26:02.860 --> 00:26:05.860]  最重要是那個spiritual need
[00:26:05.860 --> 00:26:08.560]  接著next slide
[00:26:08.560 --> 00:26:11.360]  你猜一下這裡是哪裡
[00:26:11.360 --> 00:26:14.160]  左手邊先,左手邊先
[00:26:14.160 --> 00:26:15.860]  是哪裡來的
[00:26:15.860 --> 00:26:18.060]  是哪裡
[00:26:18.060 --> 00:26:19.860]  非洲,是Uganda
[00:26:19.860 --> 00:26:22.760]  有沒有人去過Uganda
[00:26:22.760 --> 00:26:24.060]  那神就給我看到
[00:26:24.060 --> 00:26:25.260]  哇,Uganda
[00:26:25.260 --> 00:26:27.660]  很多人信主耶穌的,其實
[00:26:27.660 --> 00:26:29.860]  但是怎樣說他們的faith
[00:26:29.860 --> 00:26:32.660]  他們的信仰不是strong的
[00:26:32.660 --> 00:26:35.260]  每個星期日就alter call的
[00:26:35.260 --> 00:26:39.660]  每個禮拜都接受主耶穌的
[00:26:39.660 --> 00:26:42.260]  但是,星期日到星期六
[00:26:42.260 --> 00:26:44.360]  就做回他們自己的事
[00:26:44.360 --> 00:26:46.960]  ok, 星期日就悔改
[00:26:46.960 --> 00:26:49.260]  認識主耶穌,決志
[00:26:49.260 --> 00:26:50.860]  接著星期一到六
[00:26:50.860 --> 00:26:53.260]  就去回他們的life
[00:26:53.260 --> 00:26:55.860]  接著,ok, on my right
[00:26:55.860 --> 00:26:58.760]  是什麼國家,你猜一下,什麼國家
[00:26:58.760 --> 00:27:00.160]  Iran
[00:27:00.160 --> 00:27:03.260]  差不多是Muslim的country, ok
[00:27:03.260 --> 00:27:09.460]  Muslim的country
[00:27:09.460 --> 00:27:11.160]  那神就給我看到
[00:27:11.160 --> 00:27:15.960]  哇,這些Muslim都很需要主耶穌
[00:27:15.960 --> 00:27:19.260]  他相信Muhammad,對不對
[00:27:19.260 --> 00:27:20.260]  是一個prophet
[00:27:20.260 --> 00:27:22.360]  但是他們沒有一個savior
[00:27:22.360 --> 00:27:24.760]  沒有一個true savior
[00:27:24.760 --> 00:27:28.160]  他們很需要主耶穌
[00:27:28.160 --> 00:27:33.360]  那2016了,去到2016了,next slide
[00:27:33.360 --> 00:27:37.360]  林牧師就打給我爸爸媽媽了
[00:27:37.360 --> 00:27:41.360]  他就說,哦,我知道你的兒子在讀神學
[00:27:41.360 --> 00:27:45.860]  我們想開一個英文課在港福堂
[00:27:45.860 --> 00:27:49.460]  對不對,英語區在港福堂
[00:27:49.460 --> 00:27:54.360]  那他就,哦,你的兒子不如過來試一下
[00:27:54.360 --> 00:27:57.960]  看看適不適合試鳳
[00:27:57.960 --> 00:28:03.160]  那我那時候,每個summer都會travel
[00:28:03.160 --> 00:28:05.260]  ok, who likes to travel
[00:28:05.260 --> 00:28:07.260]  who likes to travel
[00:28:07.260 --> 00:28:09.060]  那我有一個trip plan
[00:28:09.060 --> 00:28:11.460]  你猜一下這裡是哪裡來的
[00:28:11.460 --> 00:28:13.360]  It's Italy, pizza
[00:28:13.360 --> 00:28:15.360]  是誰去過pizza
[00:28:15.360 --> 00:28:16.760]  有沒有去過pizza
[00:28:16.760 --> 00:28:18.760]  ok, you been to the pizza
[00:28:18.760 --> 00:28:22.160]  你想吃pizza
[00:28:22.160 --> 00:28:24.460]  那我有一個trip plan, ok
[00:28:24.460 --> 00:28:27.260]  我是去,我想是去意大利
[00:28:27.260 --> 00:28:29.460]  然後收朋友的,ok
[00:28:29.460 --> 00:28:35.660]  Monaco, Nice, Merced, and all of Italy, ok
[00:28:35.660 --> 00:28:41.260]  但是呢,林牧師就叫我去港福堂,去實習
[00:28:41.260 --> 00:28:44.560]  那你會怎麼選擇呢,如果你是我
[00:28:44.560 --> 00:28:48.260]  誰說會去看pizza的
[00:28:48.260 --> 00:28:51.560]  去go on vacation, raise your hand
[00:28:51.560 --> 00:28:54.960]  ok,你會去vacation, ok, see why Lucas
[00:28:54.960 --> 00:28:58.960]  誰會去港福堂的
[00:28:58.960 --> 00:29:02.160]  Uncle Vincent, 你為什麼在笑
[00:29:02.160 --> 00:29:03.760]  你猜我選了什麼
[00:29:03.760 --> 00:29:06.560]  2016,你猜我選了什麼
[00:29:06.560 --> 00:29:09.460]  both, no, not both
[00:29:09.460 --> 00:29:13.960]  哦,沒有,我沒有選pizza,我選了你們
[00:29:13.960 --> 00:29:18.360]  哦,I chose you guys
[00:29:18.360 --> 00:29:22.960]  哈哈哈哈
[00:29:22.960 --> 00:29:24.960]  I chose you guys
[00:29:24.960 --> 00:29:27.960]  那我開始在這裡,2016開始
[00:29:27.960 --> 00:29:30.260]  跟著the rest is history
[00:29:30.260 --> 00:29:31.860]  我們看next slide
[00:29:31.860 --> 00:29:33.460]  我們,知不知道我
[00:29:33.460 --> 00:29:36.060]  來了多久,現在差不多
[00:29:36.060 --> 00:29:37.860]  差不多六年了
[00:29:37.860 --> 00:29:40.160]  我2016實習
[00:29:40.160 --> 00:29:42.260]  跟著回到多倫多
[00:29:42.260 --> 00:29:45.160]  去finish我的degree,神學
[00:29:45.160 --> 00:29:49.760]  跟著我長時間回來,是2017,9月的
[00:29:49.760 --> 00:29:54.060]  I've been here almost more than 5 years, right?
[00:29:54.060 --> 00:29:55.460]  very good
[00:29:55.460 --> 00:29:58.060]  那我recap一下
[00:29:58.060 --> 00:30:00.760]  我第一個topic是identity
[00:30:00.760 --> 00:30:05.260]  我find我的identity不是在sports, winning and losing
[00:30:05.260 --> 00:30:09.760]  不是在competition, winning first or last, 是不是
[00:30:09.760 --> 00:30:12.360]  我find your identity 在哪裡
[00:30:12.360 --> 00:30:14.560]  在GSO, ok
[00:30:14.560 --> 00:30:18.160]  第二呢,神就開始去call我了
[00:30:18.160 --> 00:30:22.260]  猜獻我,去全時間奉獻了
[00:30:22.260 --> 00:30:25.760]  他猜獻了我,他就怎樣,equip了我
[00:30:25.760 --> 00:30:29.660]  是不是,怎樣去傳福音,怎樣去看到人的need
[00:30:29.660 --> 00:30:33.360]  跟著我就開始去serve了
[00:30:33.360 --> 00:30:35.760]  那next slide
[00:30:35.760 --> 00:30:38.860]  你,今天,今天你
[00:30:38.860 --> 00:30:41.760]  你find你的identity在哪裡呢
[00:30:41.760 --> 00:30:44.960]  你的identity是不是你的iphone呢
[00:30:44.960 --> 00:30:48.060]  是不是,你是不是find你的identity
[00:30:48.060 --> 00:30:51.560]  你的打機多厲害呢
[00:30:51.560 --> 00:30:54.860]  你的分數呢
[00:30:54.860 --> 00:30:57.960]  你考試的成績呢
[00:30:57.960 --> 00:31:02.060]  你find你的identity是什麼呢
[00:31:02.060 --> 00:31:08.160]  我鼓勵你去find你的identity, your sense of worth in Christ
[00:31:08.160 --> 00:31:13.360]  because only the love of God in this world is constant
[00:31:13.360 --> 00:31:18.160]  everything else goes up and down like a rollercoaster
[00:31:18.160 --> 00:31:21.860]  你可以考得好,又考得不好,考得好又考得不好
[00:31:21.860 --> 00:31:25.160]  但你find你的identity在你的marks的時候呢
[00:31:25.160 --> 00:31:28.560]  你就好像這樣了,你的rollercoaster
[00:31:28.560 --> 00:31:32.460]  但如果你find你的identity在耶穌那裡呢
[00:31:32.460 --> 00:31:37.060]  His love for us never changes
[00:31:37.060 --> 00:31:40.060]  第二個問題呢,是什麼呢
[00:31:40.060 --> 00:31:43.560]  What is God calling you to be
[00:31:43.560 --> 00:31:44.860]  我相信呢
[00:31:44.860 --> 00:31:49.560]  Each one of us, God has a calling for each one of us
[00:31:49.560 --> 00:31:53.260]  不是每個人做牧師或者傳導人的
[00:31:53.260 --> 00:31:55.260]  God has a calling for you
[00:31:55.260 --> 00:31:58.360]  可能做一個工程師
[00:31:58.360 --> 00:32:03.960]  一個醫生,一個whatever
[00:32:03.960 --> 00:32:06.960]  God has a calling for you
[00:32:06.960 --> 00:32:08.760]  What is God calling for you
[00:32:08.760 --> 00:32:12.760]  Will you be willing to seek God's calling
[00:32:12.760 --> 00:32:15.260]  然後下一個,裝飾
[00:32:15.260 --> 00:32:18.760]  Are you willing to be equipped
[00:32:18.760 --> 00:32:21.560]  在這個教堂,我們可以裝飾你去服務耶穌
[00:32:21.560 --> 00:32:24.360]  to know God more
[00:32:24.360 --> 00:32:26.960]  to understand Him more
[00:32:26.960 --> 00:32:29.860]  and are you willing to serve
[00:32:29.860 --> 00:32:31.760]  這就是我的故事
[00:32:31.760 --> 00:32:34.560]  I found my identity in Christ
[00:32:34.560 --> 00:32:36.860]  I found my identity in Christ
[00:32:36.860 --> 00:32:39.360]  I was called to full time ministry
[00:32:39.360 --> 00:32:43.060]  I was equipped to make disciples
[00:32:43.060 --> 00:32:47.760]  and most of all, I am serving Jesus
[00:32:47.760 --> 00:32:49.260]  上個禮拜呢
[00:32:49.260 --> 00:32:50.660]  Pastor Michel就說
[00:32:50.660 --> 00:32:53.360]  Our story is not finished
[00:32:53.360 --> 00:32:55.160]  Next slide
[00:32:55.160 --> 00:32:57.060]  What will your story be
[00:32:57.060 --> 00:32:58.960]  What will your story be
[00:32:58.960 --> 00:33:03.060]  你十年後,二十年後
[00:33:03.060 --> 00:33:07.360]  After you look at your life, what will your story be
[00:33:07.360 --> 00:33:10.860]  You can decide what your story will be
[00:33:10.860 --> 00:33:15.860]  你可以選擇去follow 主耶穌
[00:33:15.860 --> 00:33:18.560]  或者follow 世界
[00:33:18.560 --> 00:33:21.360]  你的故事會是什麼
[00:33:21.360 --> 00:33:23.460]  好,我們一起祈禱
[00:33:23.460 --> 00:33:26.460]  Let's pray together
[00:33:26.460 --> 00:33:28.160]  Dear Heavenly Father, we thank You
[00:33:28.160 --> 00:33:29.760]  That You know us
[00:33:29.760 --> 00:33:32.860]  That You know what is best for us
[00:33:32.860 --> 00:33:34.160]  And we trust You
[00:33:34.160 --> 00:33:35.860]  Help us to trust You
[00:33:35.860 --> 00:33:37.460]  To follow You
[00:33:37.460 --> 00:33:39.860]  So that Lord, we can glorify You
[00:33:39.860 --> 00:33:42.360]  With our life and with our story
[00:33:42.360 --> 00:33:44.560]  In Christ's name we pray, Amen
