
[00:00:00.000 --> 00:00:04.000]  今日我要和大家來思想一段經文
[00:25:59.000 --> 00:26:04.000]  對他來說實在是一個很深刻的經歷
[00:26:04.000 --> 00:26:19.000]  而他真的體會到和他以往專一的追求律法的人
[00:26:19.000 --> 00:26:22.000]  他以前是迫不及待的基督徒
[00:26:22.000 --> 00:26:28.000]  但現在他拼命傳耶穌基督
[00:26:28.000 --> 00:26:32.000]  他親身體會到的經歷
[00:26:32.000 --> 00:26:39.000]  我相信成為了他有這麼大的力量
[00:26:39.000 --> 00:26:44.000]  並且他相信福音和傳福音
[00:26:44.000 --> 00:26:48.000]  是覺得羞恥的
[00:26:48.000 --> 00:26:52.000]  人的批評 人的恥笑
[00:26:52.000 --> 00:26:54.000]  主要是因為他們不明白
[00:26:54.000 --> 00:27:01.000]  他們不理解福音的奧秘
[00:27:01.000 --> 00:27:11.000]  第二個原因 為什麼保羅說福音會羞恥呢
[00:27:11.000 --> 00:27:14.000]  第二個原因可能是
[00:27:14.000 --> 00:27:19.000]  當他要到羅馬傳福音的時候
[00:27:19.000 --> 00:27:25.000]  當時的羅馬是一個非常進步的城市
[00:27:25.000 --> 00:27:27.000]  比起其他的城市
[00:27:27.000 --> 00:27:33.000]  所以很多哲學家 藝術家 建築師
[00:27:33.000 --> 00:27:36.000]  都集中在這個城市裏
[00:27:36.000 --> 00:27:43.000]  而保羅要到全港福音的時候
[00:27:43.000 --> 00:27:46.000]  主要是介紹耶穌基督
[00:27:46.000 --> 00:27:49.000]  對於那些外邦人來說
[00:27:49.000 --> 00:27:52.000]  耶穌是誰呢
[00:27:52.000 --> 00:27:56.000]  保羅又如何介紹耶穌呢
[00:27:56.000 --> 00:27:58.000]  那些人可能會說
[00:27:58.000 --> 00:28:00.000]  耶穌是哪個大學畢業的
[00:28:00.000 --> 00:28:02.000]  拿了哪個學位的
[00:28:02.000 --> 00:28:08.000]  用我現在的語言去說
[00:28:08.000 --> 00:28:10.000]  保羅真的不能說
[00:28:10.000 --> 00:28:11.000]  如果要說耶穌
[00:28:11.000 --> 00:28:14.000]  他只是一個木匠的兒子
[00:28:14.000 --> 00:28:15.000]  那些人會說
[00:28:15.000 --> 00:28:20.000]  我為什麼要相信他呢
[00:28:20.000 --> 00:28:24.000]  可能是當保羅要去介紹耶穌的時候
[00:28:24.000 --> 00:28:26.000]  就會被人笑
[00:28:26.000 --> 00:28:28.000]  我為什麼要相信你呢
[00:28:28.000 --> 00:28:31.000]  但保羅很相信一件事
[00:28:31.000 --> 00:28:33.000]  人能夠相信耶穌
[00:28:33.000 --> 00:28:36.000]  都不是靠人的雄辯
[00:28:36.000 --> 00:28:38.000]  不是靠人的口才
[00:28:38.000 --> 00:28:40.000]  不是靠人的經驗
[00:28:40.000 --> 00:28:43.000]  而是上帝的大能
[00:28:43.000 --> 00:28:49.000]  因此他不以福音為恥
[00:28:49.000 --> 00:28:51.000]  保羅很明白
[00:28:51.000 --> 00:28:54.000]  人能夠領受福音
[00:28:54.000 --> 00:28:56.000]  其實是上帝的工作
[00:28:56.000 --> 00:28:58.000]  不是人的工作
[00:28:58.000 --> 00:29:02.000]  不過神也會使用人
[00:29:02.000 --> 00:29:04.000]  所以人的責任就是
[00:29:04.000 --> 00:29:08.000]  盡量能夠很清楚地去介紹
[00:29:08.000 --> 00:29:12.000]  將自己的生命經歷和人分享
[00:29:12.000 --> 00:29:14.000]  究竟那個人當時
[00:29:14.000 --> 00:29:15.000]  是否相信耶穌
[00:29:15.000 --> 00:29:16.000]  是否缺德
[00:29:16.000 --> 00:29:17.000]  與你無關
[00:29:17.000 --> 00:29:20.000]  這是上帝的工作
[00:29:20.000 --> 00:29:22.000]  交給上帝
[00:29:22.000 --> 00:29:26.000]  所以我們有自己的責任
[00:29:26.000 --> 00:29:29.000]  人有自己的責任
[00:29:29.000 --> 00:29:32.000]  而神也有祂的作為
[00:29:32.000 --> 00:29:34.000]  神有祂的時間
[00:29:34.000 --> 00:29:37.000]  所以我們只要盡我們做人
[00:29:37.000 --> 00:29:41.000]  做一個跟隨主的信徒
[00:29:41.000 --> 00:29:43.000]  這樣的角色
[00:29:43.000 --> 00:29:47.000]  這樣的身份去做就行了
[00:29:47.000 --> 00:29:50.000]  因此我們看見保羅在
[00:29:50.000 --> 00:29:53.000]  傳福音的工作上
[00:29:53.000 --> 00:29:56.000]  他是很被上帝所縱容的
[00:29:56.000 --> 00:29:59.000]  是因為他有三個心
[00:29:59.000 --> 00:30:02.000]  第一個就是祈禱的心
[00:30:02.000 --> 00:30:05.000]  第二個就是迫切的心
[00:30:05.000 --> 00:30:12.000]  第三個就是他不以福音為恥的心
[00:30:12.000 --> 00:30:14.000]  弟兄姊妹
[00:30:14.000 --> 00:30:17.000]  今天讓我們透過這段經文
[00:30:17.000 --> 00:30:20.000]  看見保羅他在生命裏面
[00:30:20.000 --> 00:30:24.000]  這三個心都成為我們的鼓勵
[00:30:24.000 --> 00:30:27.000]  讓我們都能夠在
[00:30:27.000 --> 00:30:30.000]  我們所身處的環境
[00:30:30.000 --> 00:30:34.000]  我們所能夠接觸的人當中
[00:30:34.000 --> 00:30:37.000]  透過我們的生命
[00:30:37.000 --> 00:30:40.000]  透過我們的見證
[00:30:40.000 --> 00:30:45.000]  去跟人分享我們所領受的生命
[00:30:45.000 --> 00:30:48.000]  願主親自的賜福帶領
[00:30:48.000 --> 00:30:50.000]  我們一起同心祈禱
[00:31:10.000 --> 00:31:16.000]  我們繼續為主作美好的見證
[00:31:16.000 --> 00:31:22.000]  幫助我們能夠有你所賜的恩典和能力
[00:31:22.000 --> 00:31:24.000]  主,多謝你
[00:31:24.000 --> 00:31:26.000]  聽我們祈禱奉耶穌的名字
[00:31:26.000 --> 00:31:28.000]  阿們
