
[00:00:00.000 --> 00:00:03.060]  主人祢的恩典是何等奇妙
[00:19:51.360 --> 00:19:53.360]  是唯一的家人
[00:19:53.360 --> 00:19:56.960]  所以她是非常不願意離開
[00:19:56.960 --> 00:20:01.960]  所以她講出一段這麼重的承諾
[00:20:01.960 --> 00:20:03.360]  去到死
[00:20:03.360 --> 00:20:07.360]  才可以令到他們分開
[00:20:07.360 --> 00:20:08.960]  老德不忍心
[00:20:08.960 --> 00:20:12.960]  將這個孤獨、孤單的婆婆
[00:20:12.960 --> 00:20:16.160]  扔下不理
[00:20:16.160 --> 00:20:17.760]  我們看到今天的社會
[00:20:17.760 --> 00:20:20.160]  傳遞一些什麼訊息呢?
[00:20:20.160 --> 00:20:21.760]  就是自己顧自己
[00:20:21.760 --> 00:20:23.560]  自己都顧不了的時候
[00:20:23.560 --> 00:20:26.360]  為什麼要顧這麼多人?
[00:20:26.360 --> 00:20:28.360]  就因為個個都自己顧自己
[00:20:28.360 --> 00:20:31.160]  所以搞到今天這個社會這麼混亂
[00:20:31.160 --> 00:20:33.760]  無論是社會的領袖
[00:20:33.760 --> 00:20:35.760]  或者可能是一個家庭裡面
[00:20:35.760 --> 00:20:38.960]  有多少人都只是顧著自己
[00:20:38.960 --> 00:20:40.760]  有多少人害怕?
[00:20:40.760 --> 00:20:43.360]  當我們聽到有一個新聞
[00:20:43.360 --> 00:20:44.960]  有一個媽媽
[00:20:44.960 --> 00:20:48.360]  將根本不夠營養的奶粉
[00:20:48.360 --> 00:20:50.760]  給自己的嬰兒來喝的時候
[00:20:50.760 --> 00:20:52.760]  最終要來到死亡
[00:20:52.760 --> 00:20:55.360]  聽到這個新聞多麼心酸
[00:20:55.360 --> 00:20:57.160]  還要可以想到
[00:20:57.160 --> 00:20:58.960]  其實不是自己的問題
[00:20:58.960 --> 00:21:01.560]  就將責任推給其他人
[00:21:01.560 --> 00:21:05.360]  這正正就是我們今天的社會面對的情況
[00:21:05.360 --> 00:21:06.960]  在聖經裡面讓我們看到
[00:21:06.960 --> 00:21:08.960]  就是另外一種標準
[00:21:08.960 --> 00:21:13.360]  不可以將自己的利益凌駕了別人
[00:21:13.360 --> 00:21:16.160]  罔顧了他人的情況
[00:21:16.160 --> 00:21:19.560]  撓米所做的其實只不過是做好
[00:21:19.560 --> 00:21:21.960]  在家裡的一個角色
[00:21:21.960 --> 00:21:23.360]  作為母親
[00:21:23.360 --> 00:21:24.760]  作為妻子
[00:21:24.760 --> 00:21:26.360]  作為奶奶的角色
[00:21:26.360 --> 00:21:29.560]  他就做這個角色做到最好
[00:21:29.560 --> 00:21:33.360]  他沒有去演繹一些很深奧的神學思想
[00:21:33.360 --> 00:21:37.960]  他也不是坐著想了一個驚天動地的策略
[00:21:37.960 --> 00:21:41.360]  來策劃一些特別的行動
[00:21:41.360 --> 00:21:45.160]  他只不過是做應該做的事情
[00:21:45.160 --> 00:21:51.560]  他只是帶著他是一個屬於上帝的子民身份的人
[00:21:51.560 --> 00:21:58.760]  來去盡他自己本來那個角色裡面要做的事情
[00:21:58.760 --> 00:22:00.760]  撓米的生命
[00:22:00.760 --> 00:22:02.360]  他的信仰
[00:22:02.360 --> 00:22:05.560]  就擺在了這位愛邦的女子
[00:22:05.560 --> 00:22:06.760]  這位媳婦
[00:22:06.760 --> 00:22:08.960]  路德的面前
[00:22:08.960 --> 00:22:10.760]  路德這位愛邦的女子
[00:22:10.760 --> 00:22:13.160]  也因為這個奶奶所做的一切
[00:22:13.160 --> 00:22:14.960]  深深感動
[00:22:14.960 --> 00:22:17.160]  而她也相信
[00:22:17.160 --> 00:22:20.160]  她奶奶的上帝是真實的
[00:22:20.160 --> 00:22:23.560]  以至她雖然是一個愛邦的女子
[00:22:23.560 --> 00:22:24.560]  她就說
[00:22:24.560 --> 00:22:28.160]  你的上帝就是我的上帝
[00:22:28.160 --> 00:22:32.760]  她願意不單止來跟從她的奶奶生活
[00:22:32.760 --> 00:22:38.560]  更加以她奶奶的上帝成為了她自己的上帝
[00:22:38.560 --> 00:22:43.160]  結果這位女子她的信心和堅定
[00:22:43.160 --> 00:22:47.560]  就成為了耶穌的家譜裡面
[00:22:47.560 --> 00:22:50.360]  一個重要的成員
[00:22:50.360 --> 00:22:55.360]  這就是撓米侍奉的基本功
[00:22:55.360 --> 00:22:58.360]  來帶出影響
[00:22:58.360 --> 00:23:01.360]  也因為路德
[00:23:01.360 --> 00:23:02.360]  可以這麼說
[00:23:02.360 --> 00:23:04.760]  被感動被感染了
[00:23:04.760 --> 00:23:06.960]  所以他也來做好
[00:23:06.960 --> 00:23:10.160]  他作為一個媳婦的角色
[00:23:10.160 --> 00:23:13.160]  而他們兩個人彼此的祝福
[00:23:13.160 --> 00:23:16.160]  就成為了一個美麗的圖畫
[00:23:16.160 --> 00:23:19.560]  來激勵了很多很多的人
[00:23:19.560 --> 00:23:22.960]  所以今天當你再看這段經文的時候
[00:23:22.960 --> 00:23:25.160]  我們就不單單看到
[00:23:25.160 --> 00:23:27.760]  一個很簡單的家庭故事
[00:23:27.760 --> 00:23:29.560]  我們所看到的就是
[00:23:29.560 --> 00:23:31.160]  要用這兩個人
[00:23:31.160 --> 00:23:34.160]  去成就整個救恩的計劃
[00:23:34.160 --> 00:23:35.960]  所以大家不要忽略
[00:23:35.960 --> 00:23:39.360]  你在家庭裡面的位置
[00:23:39.360 --> 00:23:41.560]  你每一天所做的
[00:23:41.560 --> 00:23:44.760]  就是鍛鍊這個侍奉的基本功
[00:23:44.760 --> 00:23:46.560]  在近這兩個星期
[00:23:46.560 --> 00:23:51.560]  接觸到有一位回來教會的朋友
[00:23:51.560 --> 00:23:55.160]  因為他之前不是太穩定地回教會
[00:23:55.160 --> 00:23:57.360]  斷斷續續地回家
[00:23:57.360 --> 00:24:00.960]  近來他在家裡遇到一個問題
[00:24:00.960 --> 00:24:02.160]  因為家人
[00:24:02.160 --> 00:24:05.960]  其中一位家人的身體有一個很大的毛病
[00:24:05.960 --> 00:24:07.960]  所以他擔心起來
[00:24:07.960 --> 00:24:09.360]  不知道怎麼辦
[00:24:09.360 --> 00:24:12.160]  藉著這個事件
[00:24:12.160 --> 00:24:13.760]  陳提醒了他
[00:24:13.760 --> 00:24:15.760]  為什麼他之前
[00:24:15.760 --> 00:24:17.760]  在回教會的過程當中
[00:24:17.760 --> 00:24:19.360]  都好像不是很穩定呢?
[00:24:19.360 --> 00:24:21.160]  就是因為有太多的事情
[00:24:21.160 --> 00:24:23.760]  他都希望又可以回教會
[00:24:23.760 --> 00:24:26.560]  自己愛的世界裡面一切的事情
[00:24:26.560 --> 00:24:28.360]  又想拿著不放
[00:24:28.360 --> 00:24:31.160]  但是因為家人的健康問題
[00:24:31.160 --> 00:24:33.160]  令他想到一件事情
[00:24:33.160 --> 00:24:34.560]  就是生命的問題
[00:24:34.560 --> 00:24:36.360]  萬一健康的情況
[00:24:36.360 --> 00:24:37.760]  一路再惡化下去
[00:24:37.760 --> 00:24:39.360]  最終會是怎麼樣呢?
[00:24:39.360 --> 00:24:41.560]  而這個家人還未信主
[00:24:41.560 --> 00:24:42.760]  會怎麼辦呢?
[00:24:42.760 --> 00:24:45.560]  所以當他一直跟我說
[00:24:45.560 --> 00:24:47.560]  自己有很多很後悔的
[00:24:47.560 --> 00:24:48.960]  做得不好的地方
[00:24:48.960 --> 00:24:51.360]  一直哭得很淒涼
[00:24:51.360 --> 00:24:54.560]  也不知道有什麼辦法
[00:24:54.560 --> 00:24:56.560]  可以來求神幫助
[00:24:56.560 --> 00:24:59.560]  也不知道怎樣來面對等等
[00:24:59.560 --> 00:25:00.560]  我相信
[00:25:00.560 --> 00:25:02.960]  這個也是一個好的機會
[00:25:02.960 --> 00:25:04.560]  讓他來明白
[00:25:04.560 --> 00:25:06.560]  他的信仰
[00:25:06.560 --> 00:25:07.560]  他的侍奉
[00:25:07.560 --> 00:25:10.160]  就是由家庭開始
[00:25:10.160 --> 00:25:11.760]  所以當傾談完之後
[00:25:11.760 --> 00:25:14.160]  我們就一起來祈禱
[00:25:14.160 --> 00:25:17.360]  也希望他自己回到家的時候
[00:25:17.360 --> 00:25:19.760]  要在整個家庭當中
[00:25:19.760 --> 00:25:23.360]  為家人的健康
[00:25:23.360 --> 00:25:26.160]  和信仰的狀況來禱告
[00:25:26.160 --> 00:25:27.560]  弟兄姊妹
[00:25:27.560 --> 00:25:28.760]  今天
[00:25:28.760 --> 00:25:29.960]  你有沒有想過
[00:25:29.960 --> 00:25:31.960]  你在你的家裡面
[00:25:31.960 --> 00:25:35.560]  怎樣來鍛鍊侍奉的基本功?
[00:25:35.560 --> 00:25:37.960]  如果你希望在教會裡面
[00:25:37.960 --> 00:25:40.960]  為神有更多更大的工作
[00:25:40.960 --> 00:25:42.160]  挑戰你
[00:25:42.160 --> 00:25:44.560]  首先在你的家裡面
[00:25:44.560 --> 00:25:47.360]  好好來晉上你的崗位
[00:25:47.360 --> 00:25:48.960]  做你的角色
[00:25:48.960 --> 00:25:50.760]  要完成的責任
[00:25:50.760 --> 00:25:52.760]  當然那不是成為一個藉口
[00:25:52.760 --> 00:25:53.960]  因為我要照顧家庭
[00:25:53.960 --> 00:25:55.560]  所以其他的侍奉我不管
[00:25:55.560 --> 00:25:56.560]  不是
[00:25:56.560 --> 00:25:58.760]  是互相來影響
[00:25:58.760 --> 00:26:01.760]  也是一個機會來彼此磨練
[00:26:01.760 --> 00:26:04.360]  因此當我們完成了
[00:26:04.360 --> 00:26:06.360]  其中一些責任的時候
[00:26:06.360 --> 00:26:08.760]  神就讓我們在教會裡面
[00:26:08.760 --> 00:26:10.560]  繼續來得到鍛鍊
[00:26:10.560 --> 00:26:12.560]  信仰也繼續成長
[00:26:12.560 --> 00:26:15.360]  以致我們又回到家庭當中
[00:26:15.360 --> 00:26:18.960]  又有更加更加美好的一個
[00:26:18.960 --> 00:26:20.160]  在我們的角色
[00:26:20.160 --> 00:26:21.560]  我們的崗位裡面
[00:26:21.560 --> 00:26:23.560]  來榮耀神
[00:26:23.560 --> 00:26:24.560]  弟兄姊妹
[00:26:24.560 --> 00:26:26.360]  這個基本功
[00:26:26.360 --> 00:26:29.560]  是我們人人都應該有的
[00:26:29.560 --> 00:26:31.560]  教會的侍奉崗位
[00:26:31.560 --> 00:26:32.960]  清晰的侍奉崗位
[00:26:32.960 --> 00:26:34.560]  未必是人人都會有
[00:26:34.560 --> 00:26:36.360]  但是在家庭裡面
[00:26:36.360 --> 00:26:37.560]  這個侍奉崗位
[00:26:37.560 --> 00:26:39.560]  是應該人人都會有
[00:26:39.560 --> 00:26:41.760]  當你能夠盡力去做的時候
[00:26:41.760 --> 00:26:44.360]  就好像撈米一樣
[00:26:44.360 --> 00:26:47.760]  它沒有什麼特別的所謂想法
[00:26:47.760 --> 00:26:50.360]  它就是做好這個崗位
[00:26:50.360 --> 00:26:52.360]  以致它的影響
[00:26:52.360 --> 00:26:54.560]  是可以同樣的深遠
[00:26:54.560 --> 00:26:56.560]  所以我們千萬不要小看
[00:26:56.560 --> 00:26:58.560]  這個位置
[00:26:58.560 --> 00:27:00.560]  而這個位置也是神擺重
[00:27:00.560 --> 00:27:01.560]  讓我們每一個人
[00:27:01.560 --> 00:27:03.560]  都可以在其中參與
[00:27:03.560 --> 00:27:05.160]  願主賜福
[00:27:05.160 --> 00:27:06.560]  也使用我們
[00:27:06.560 --> 00:27:07.960]  使我們在家庭
[00:27:07.960 --> 00:27:09.360]  在教會當中
[00:27:09.360 --> 00:27:10.360]  所作的一切
[00:27:10.360 --> 00:27:12.360]  都來將榮耀歸給祂
[00:27:12.360 --> 00:27:13.360]  阿門
