
[00:00:00.000 --> 00:00:04.640]  今天的題目是從失望到欣賞
[00:21:48.480 --> 00:21:54.000]  因為連保羅都看見馬可的確是改變了
[00:21:54.000 --> 00:21:57.280]  的確是保羅看漏眼
[00:21:57.280 --> 00:22:01.840]  或者心裡面的信心不夠
[00:22:01.840 --> 00:22:04.320]  或者疑心太大
[00:22:04.320 --> 00:22:08.560]  結果幾乎斷送了一個童宮
[00:22:08.560 --> 00:22:14.080]  他可以得到神所使用的機會
[00:22:14.080 --> 00:22:15.520]  我們有一句說話
[00:22:15.520 --> 00:22:18.640]  叫做「在哪裡跌倒,就在哪裡站起來」
[00:22:18.640 --> 00:22:20.640]  雖然有些人說這是廢話
[00:22:20.640 --> 00:22:23.040]  你那裡跌倒當然要在那裡站起來
[00:22:23.040 --> 00:22:24.560]  但是意思是
[00:22:24.560 --> 00:22:27.680]  你在那件事情上失腳
[00:22:27.680 --> 00:22:31.120]  你就要在那件事情上堅持
[00:22:31.120 --> 00:22:32.800]  不要讓它限制你
[00:22:32.800 --> 00:22:35.920]  而馬可就是做了這件事
[00:22:35.920 --> 00:22:38.000]  不管他是什麼原因
[00:22:38.000 --> 00:22:40.720]  當時的龐菲利亞離開了他
[00:22:40.720 --> 00:22:43.280]  但往後他跟著巴拿巴的時候
[00:22:43.280 --> 00:22:45.840]  他再沒有做這些事情
[00:22:45.840 --> 00:22:48.080]  甚至非常堅定
[00:22:48.080 --> 00:22:51.920]  所以才可以說服到保羅
[00:22:51.920 --> 00:22:56.640]  要重新評估一下他對馬可的成見
[00:22:56.640 --> 00:23:01.120]  他對馬可的看法其實是不對的
[00:23:01.120 --> 00:23:06.240]  保羅再次佩服巴拿巴這個屬靈的師傅
[00:23:06.240 --> 00:23:09.440]  他的眼光和胸襟
[00:23:09.440 --> 00:23:15.040]  我們可以看看《肥利門書》第23節
[00:23:15.040 --> 00:23:19.280]  《肥利門書》就是保羅在監獄裡面的時候
[00:23:19.280 --> 00:23:22.160]  寫一封書信給肥利門
[00:23:22.160 --> 00:23:26.960]  叫肥利門要接納
[00:23:26.960 --> 00:23:31.120]  一個曾經在他的家庭當中
[00:23:31.120 --> 00:23:33.360]  傷害他的一個僕人
[00:23:33.360 --> 00:23:36.640]  在《肥利門書》第23節裡面
[00:23:36.640 --> 00:23:40.160]  讓我們看到的地方是什麼呢?
[00:23:40.160 --> 00:23:42.480]  就是讓我們看到
[00:23:42.480 --> 00:23:47.920]  當時保羅仍然在監獄裡面
[00:23:47.920 --> 00:23:50.240]  因為他認識了阿尼西姆
[00:23:50.240 --> 00:23:53.520]  希望肥利門再次接納這個人
[00:23:53.520 --> 00:23:59.200]  當時有很多人在陪伴保羅
[00:23:59.200 --> 00:24:05.040]  包括了路加和馬可
[00:24:05.040 --> 00:24:09.520]  然後去到提摩太后書第四章第十一節
[00:24:09.520 --> 00:24:13.920]  就是我們今天看的第二段經文裡面就看到了
[00:24:13.920 --> 00:24:16.240]  保羅寫信給提摩太太
[00:24:16.240 --> 00:24:18.480]  告訴她他時日無多
[00:24:18.480 --> 00:24:23.120]  叫提摩太太要帶些什麼來給他
[00:24:23.120 --> 00:24:25.920]  在帶些什麼的時候其中不是一些物件
[00:24:25.920 --> 00:24:27.520]  還要帶一個人
[00:24:27.520 --> 00:24:29.920]  那個人就是馬可
[00:24:29.920 --> 00:24:34.480]  他說因為他在服侍上於我有益
[00:24:34.480 --> 00:24:37.360]  就是憑這幾個字讓我們看到
[00:24:37.360 --> 00:24:41.600]  後來的馬可在保羅宣教的旅程當中
[00:24:41.600 --> 00:24:44.640]  給了保羅很多很多的幫助
[00:24:44.640 --> 00:24:47.200]  所以在保羅的童宮裡面
[00:24:47.200 --> 00:24:48.880]  除了有路加福音
[00:24:48.880 --> 00:24:51.360]  還有馬可福音
[00:24:51.360 --> 00:24:52.400]  大家看到
[00:24:52.400 --> 00:24:57.600]  這就是神使用人一個非常特別的地方
[00:24:57.600 --> 00:25:00.560]  馬可的改變肯定是上帝的能力
[00:25:00.560 --> 00:25:04.720]  不過當中一個很關鍵的人物就是巴拿巴
[00:25:04.720 --> 00:25:07.440]  巴拿巴的出現給保羅的提醒就是
[00:25:07.440 --> 00:25:10.000]  不要看死一個人
[00:25:10.000 --> 00:25:13.600]  我們今天很多人很容易就是看死別人
[00:25:13.600 --> 00:25:16.080]  我看死你是做不到
[00:25:16.080 --> 00:25:18.640]  我看死你是這樣
[00:25:18.640 --> 00:25:23.040]  大家想想在一個禮拜一個月當中
[00:25:23.040 --> 00:25:26.480]  多少次會說這些話
[00:25:26.480 --> 00:25:28.720]  父母可能會很容易說
[00:25:28.720 --> 00:25:30.960]  有時朋友之間很容易說
[00:25:30.960 --> 00:25:33.440]  或者可能你很容易被你老闆這樣說
[00:25:33.440 --> 00:25:35.920]  或者可能你對你的下屬這樣說
[00:25:35.920 --> 00:25:40.240]  就看死你是做不到的了
[00:25:40.240 --> 00:25:43.760]  人的改變是有可能
[00:25:43.760 --> 00:25:46.000]  不過如果只是靠自己的能力
[00:25:46.000 --> 00:25:48.960]  就真的會被人看死
[00:25:48.960 --> 00:25:52.800]  但如果按照著上帝給我們的能力
[00:25:52.800 --> 00:25:55.360]  不單止我不要去看死人
[00:25:55.360 --> 00:25:58.960]  也不要被人看死你
[00:25:58.960 --> 00:26:03.440]  馬可得到機會再一次來過
[00:26:03.440 --> 00:26:09.200]  所以他不再去錯失這個改過的機會
[00:26:09.200 --> 00:26:12.960]  人很多時候會越糞
[00:26:12.960 --> 00:26:14.960]  越了上帝的糞
[00:26:14.960 --> 00:26:17.760]  做了上帝代替了上帝的角色
[00:26:17.760 --> 00:26:20.960]  來判斷其他人
[00:26:20.960 --> 00:26:25.840]  如果能夠去接納一個被拒絕的人
[00:26:25.840 --> 00:26:28.640]  去接納一個犯了錯的人
[00:26:28.640 --> 00:26:32.880]  這個實在非常非常重要
[00:26:32.880 --> 00:26:38.160]  所以保羅在哥倫多後書第五章第十七節裏
[00:26:38.160 --> 00:26:41.440]  一段我們非常熟悉的經文
[00:26:41.440 --> 00:26:44.960]  若有人在基督裡他就是新造的人
[00:26:44.960 --> 00:26:48.240]  舊事已過都變成新的了
[00:26:48.240 --> 00:26:52.160]  不單止是他自己一個很真實的寫照
[00:26:52.160 --> 00:26:55.120]  而是他看到很多的童工
[00:26:55.120 --> 00:26:56.400]  他的徒弟
[00:26:56.400 --> 00:26:59.440]  都是有同樣的經歷
[00:26:59.440 --> 00:27:04.160]  哥倫多後書已經是保羅屬於比較後的時期所寫的書信
[00:27:04.160 --> 00:27:06.960]  同樣是因為他自己的經歷
[00:27:06.960 --> 00:27:10.640]  再看這麼多人的例子
[00:27:10.640 --> 00:27:14.000]  給他一個很大的結論
[00:27:14.000 --> 00:27:19.280]  就是所有在基督裡的人都是一個新造的人
[00:27:19.280 --> 00:27:22.240]  所以不要去看死其他人
[00:27:22.240 --> 00:27:25.200]  也不要讓別人去看死你
[00:27:25.200 --> 00:27:30.080]  我們自己也是經驗過上帝的寬恕
[00:27:30.080 --> 00:27:31.680]  上帝的接納
[00:27:31.680 --> 00:27:35.440]  才可以有新的開始
[00:27:35.440 --> 00:27:39.760]  倘若曾經有人令我感到很失望
[00:27:39.760 --> 00:27:41.760]  無論是我的家人
[00:27:41.760 --> 00:27:43.440]  是我的朋友
[00:27:43.440 --> 00:27:45.200]  或者是我的同事
[00:27:45.200 --> 00:27:48.400]  其實我們都應該來給他們機會
[00:27:48.400 --> 00:27:49.920]  反過來
[00:27:49.920 --> 00:27:53.200]  可能我們也曾經令我們的家人
[00:27:53.200 --> 00:27:54.960]  令我們的朋友
[00:27:54.960 --> 00:27:59.440]  令我們的同學或同事感到失望
[00:27:59.440 --> 00:28:01.040]  最重要記得
[00:28:01.040 --> 00:28:04.160]  上帝仍然會給你機會
[00:28:04.160 --> 00:28:08.640]  重要的是你有沒有把握這個機會來改變
[00:28:08.640 --> 00:28:11.280]  而不是再走一條舊路
[00:28:11.280 --> 00:28:14.880]  或者重複將這個錯誤
[00:28:14.880 --> 00:28:17.840]  令它再一次發生
[00:28:17.840 --> 00:28:22.320]  如果你能夠從第一次令人失望
[00:28:22.320 --> 00:28:24.720]  或者令自己失望的當中
[00:28:24.720 --> 00:28:26.640]  找到自己的位置
[00:28:26.640 --> 00:28:29.760]  再重新出發
[00:28:29.760 --> 00:28:30.960]  得到的
[00:28:30.960 --> 00:28:34.960]  就會是再一次的肯定和欣賞
[00:28:34.960 --> 00:28:37.600]  這個我相信就是我們很多人
[00:28:37.600 --> 00:28:39.200]  在人生當中
[00:28:39.200 --> 00:28:42.720]  繼續會面對的掙扎和挑戰
[00:28:42.720 --> 00:28:45.360]  亦都每一次當出現的時候
[00:28:45.360 --> 00:28:47.280]  盼望保羅
[00:28:47.280 --> 00:28:48.480]  瑪可
[00:28:48.480 --> 00:28:49.520]  巴哈巴
[00:28:49.520 --> 00:28:51.840]  這三個聖經人物的故事
[00:28:51.840 --> 00:28:53.600]  就成為我們的提醒
[00:28:53.600 --> 00:28:54.720]  讓我們知道
[00:28:54.720 --> 00:28:56.800]  在上帝的眼中
[00:28:56.800 --> 00:29:00.160]  我們每一個都可以有機會得到肯定
[00:29:00.160 --> 00:29:01.280]  得到欣賞
[00:29:01.280 --> 00:29:03.280]  讓我們同心祈禱
[00:29:09.520 --> 00:29:13.520]  主,我們多謝祢
[00:29:13.520 --> 00:29:17.040]  因為我們原本是不配
[00:29:17.040 --> 00:29:18.800]  因為我們很多時候所做的
[00:29:18.800 --> 00:29:22.800]  都是令祢失望
[00:29:22.800 --> 00:29:26.480]  令祢擔憂
[00:29:26.480 --> 00:29:30.240]  雖然有些時候我們知道不應該去做
[00:29:30.240 --> 00:29:32.480]  但我們卻是沒有辦法
[00:29:32.480 --> 00:29:36.800]  來去駕馭自己的軟弱
[00:29:36.800 --> 00:29:39.360]  主是求祢寬恕
[00:29:39.360 --> 00:29:41.280]  求祢憐憫
[00:29:41.280 --> 00:29:45.280]  亦都給我們有能力
[00:29:45.280 --> 00:29:48.000]  讓我們從瑪可的經歷當中
[00:29:48.000 --> 00:29:51.120]  再一次給我們有提醒
[00:29:51.120 --> 00:29:53.360]  知道祢有恩典
[00:29:53.360 --> 00:29:55.440]  祢有憐憫
[00:29:55.440 --> 00:29:58.320]  祢來接納我們的軟弱
[00:29:58.320 --> 00:30:03.120]  但主卻叫我們不要將這一切成為一個藉口
[00:30:03.120 --> 00:30:07.600]  使我們去珍惜祢給我們這個機會
[00:30:07.600 --> 00:30:10.080]  以致我們有新的開始
[00:30:10.080 --> 00:30:13.200]  亦都能夠不再叫祢失望
[00:30:13.200 --> 00:30:15.040]  不再叫祢擔憂
[00:30:15.040 --> 00:30:16.320]  主啊
[00:30:16.320 --> 00:30:18.720]  求祢的靈加我們力量
[00:30:18.720 --> 00:30:21.440]  求祢的靈引導幫助我們
[00:30:21.440 --> 00:30:22.400]  聽我們的禱告
[00:30:22.400 --> 00:30:25.040]  直賴主耶穌基督的聖名而求
[00:30:25.040 --> 00:30:26.640]  阿門
