
[00:00:00.000 --> 00:00:03.640]  有人形容2020年是空白的一年
[00:20:47.320 --> 00:20:49.000]  我們跟神的關係
[00:20:49.000 --> 00:20:51.320]  究竟是只留於表面
[00:20:51.320 --> 00:20:52.520]  想要祂的福氣
[00:20:52.520 --> 00:20:54.440]  不想要祂的禍
[00:20:54.440 --> 00:20:59.400]  還是真的渴望著
[00:20:59.400 --> 00:21:05.400]  千辛萬苦都要維持跟祂的關係呢?
[00:21:05.400 --> 00:21:08.840]  這個是以色列人第二個「怕懲罰」
[00:21:08.840 --> 00:21:13.720]  給我們的一些反省
[00:21:13.720 --> 00:21:20.600]  好了 去到最後一個
[00:21:20.600 --> 00:21:22.760]  剛剛又忘記按
[00:21:22.760 --> 00:21:26.840]  以色列人「怕懲罰」失去了福氣的源頭
[00:21:26.840 --> 00:21:33.480]  是在反映他們的態度和他們跟神的關係
[00:21:33.480 --> 00:21:37.560]  去到最後的一個「怕」
[00:21:37.560 --> 00:21:42.920]  這個「怕」是出現在第十七節
[00:21:42.920 --> 00:21:46.840]  這個「怕」是在說以色列人做審判官的時候
[00:21:46.840 --> 00:21:48.840]  他們不可以怕別人
[00:21:48.840 --> 00:21:53.720]  不可以偏幫別人
[00:21:53.720 --> 00:21:57.720]  審判的時候不可以因為案件太大太小而不去審判
[00:21:57.720 --> 00:22:01.000]  也不可以因為那些人權勢而偏幫別人
[00:22:01.000 --> 00:22:05.320]  他們窮人就覺得他們可憐而偏幫別人
[00:22:05.320 --> 00:22:08.200]  這段經文要看得明白
[00:22:08.200 --> 00:22:13.960]  需要多一點對摩西五經的背景資料
[00:22:13.960 --> 00:22:20.360]  我們才可以明白摩西在第一章的演講裡面的鋪排
[00:22:20.360 --> 00:22:27.080]  在看鋪排之前我們也看看這三個小段落是說什麼的
[00:22:27.080 --> 00:22:29.240]  第六節是摩西講話的開頭
[00:22:29.240 --> 00:22:34.920]  他一開始就說他們在西乃山領受完神的律法之後
[00:22:34.920 --> 00:22:37.240]  耶和華就吩咐以色列人起行
[00:22:37.240 --> 00:22:38.680]  進去英雄之地
[00:22:38.680 --> 00:22:41.400]  六至八節就是說這件事
[00:22:41.400 --> 00:22:45.960]  九至十五節就說摩西為以色列人設立領袖
[00:22:45.960 --> 00:22:47.960]  因為以色列人那時候人太多
[00:22:47.960 --> 00:22:50.360]  他一個人搞不定
[00:22:50.360 --> 00:22:53.240]  而十六至十八節在設立完領袖之後就說
[00:22:53.240 --> 00:22:54.760]  其實領袖不知道打仗的
[00:22:54.760 --> 00:22:56.360]  還要做審判官的
[00:22:56.360 --> 00:22:58.040]  大家看《士司記》就知道了
[00:22:58.040 --> 00:22:59.320]  士司是不知道打仗的
[00:22:59.320 --> 00:23:02.520]  還要做審判的角色
[00:23:02.520 --> 00:23:03.880]  所以十六至十八節就說
[00:23:03.880 --> 00:23:08.920]  這些審判官你們審判的時候的要求
[00:23:08.920 --> 00:23:17.800]  而第一個恐懼就是出現在十六至十八節的這個段落
[00:23:17.800 --> 00:23:20.520]  這段經文困難的地方是
[00:23:20.520 --> 00:23:24.120]  九至十八節這兩個段落
[00:23:24.120 --> 00:23:29.080]  似乎和整個《生命記》第一二三四章
[00:23:29.080 --> 00:23:31.720]  講的內容很格格不入
[00:23:31.720 --> 00:23:36.920]  有學者就說這幾節經文其實interrupt了摩西的說話
[00:23:36.920 --> 00:23:40.120]  就是他們找不到那個關聯在哪裡
[00:23:40.120 --> 00:23:41.800]  又或者有些學者就說
[00:23:41.800 --> 00:23:42.920]  不是沒有關聯的
[00:23:42.920 --> 00:23:45.160]  都是在曠野裡面發生的
[00:23:45.160 --> 00:23:47.320]  所以就寄下來
[00:23:47.320 --> 00:23:50.760]  這樣說也未必找到很大的關聯性
[00:23:50.760 --> 00:23:51.880]  如果只是曠野發生
[00:23:51.880 --> 00:23:54.600]  但其實曠野發生了很多事不止這些
[00:23:54.600 --> 00:23:59.400]  那為什麼不寄其他要寄意見呢
[00:23:59.400 --> 00:24:01.800]  而我們發現就是剛剛也說了
[00:24:01.800 --> 00:24:05.800]  「驚」這個字其實整段經文就是在說這件事
[00:24:05.800 --> 00:24:08.600]  以色列人就是因為驚所以壞
[00:24:08.600 --> 00:24:14.520]  而「驚」這個字就是出現在這個漢字格格不入的段落
[00:24:14.520 --> 00:24:20.920]  這樣就很難令一個去講道去識經的人去釋懷這件事
[00:24:20.920 --> 00:24:26.360]  於是我也花了一點時間去研究究竟
[00:24:26.360 --> 00:24:29.960]  摩西設立領袖和審判官的要求
[00:24:29.960 --> 00:24:33.000]  和之後的段落有什麼關係
[00:24:33.000 --> 00:24:34.680]  之後的段落
[00:24:34.680 --> 00:24:35.960]  第一章打後的
[00:24:35.960 --> 00:24:38.040]  是講以色列人打仗
[00:24:38.040 --> 00:24:40.040]  不去打一些神叫他打的
[00:24:40.040 --> 00:24:42.680]  然後神叫他打的他就不去打了
[00:24:42.680 --> 00:24:44.280]  第二第三章好一點
[00:24:44.280 --> 00:24:46.040]  但都是講打仗的
[00:24:46.040 --> 00:24:48.040]  第二第三章就開始講
[00:24:48.040 --> 00:24:51.400]  以色列人終於肯去打一些神叫他打的人
[00:24:51.400 --> 00:24:54.840]  不去打一些神沒有叫他們打的人
[00:24:54.840 --> 00:24:57.400]  所以你看到第二三章是講戰爭的
[00:24:57.400 --> 00:24:59.240]  然後第四章講總結
[00:24:59.240 --> 00:25:02.840]  但為什麼戰爭之先要講設立領袖呢
[00:25:02.840 --> 00:25:06.760]  而這些領袖好像之後就沒有出場
[00:25:06.760 --> 00:25:11.400]  或者審判根本之後就沒有講審判
[00:25:11.400 --> 00:25:12.920]  要看得明白
[00:25:12.920 --> 00:25:16.520]  摩西在他的說話一開始的這三個段落
[00:25:16.520 --> 00:25:18.520]  或許我們要多一點背景
[00:25:18.520 --> 00:25:23.240]  就是《創世紀》十二章一至三節
[00:25:23.240 --> 00:25:24.840]  是因為《生命記》一開始去講
[00:25:24.840 --> 00:25:27.000]  其實裡面很多是在講
[00:25:27.000 --> 00:25:30.360]  上帝對以色列人祖先
[00:25:30.360 --> 00:25:32.200]  對亞伯拉罕
[00:25:32.200 --> 00:25:36.360]  對雅各的一些祝福一些應許
[00:25:36.360 --> 00:25:40.600]  我們看回《創世紀》十二章一至三節
[00:25:40.600 --> 00:25:46.200]  我們看看耶和華對亞伯拉罕
[00:25:46.200 --> 00:25:47.160]  有什麼應許
[00:25:47.160 --> 00:25:52.360]  或者他應許的內容有什麼重要的元素
[00:25:52.360 --> 00:25:54.520]  在短短的這三節經文裡面
[00:25:54.520 --> 00:25:57.400]  耶和華就說你要離開本地本族夫家
[00:25:57.400 --> 00:25:59.800]  和我所要你支持的地區
[00:25:59.800 --> 00:26:02.520]  之後的解釋這裡就是應許之地
[00:26:02.520 --> 00:26:06.120]  所以耶和華應許亞伯拉罕的第一個
[00:26:06.120 --> 00:26:09.160]  第一件事就是有了地
[00:26:09.160 --> 00:26:11.640]  第二個我必使你成為大國
[00:26:11.640 --> 00:26:14.200]  我必賜福給你使你的名為大
[00:26:14.200 --> 00:26:16.200]  過了幾章的《創世紀》就發現
[00:26:16.200 --> 00:26:18.440]  耶和華就說我必使你的後裔
[00:26:18.440 --> 00:26:20.200]  如天上的繁星的人那麼多
[00:26:20.200 --> 00:26:21.880]  地上的沙人那麼多
[00:26:21.880 --> 00:26:23.160]  所以這裡講的大國
[00:26:23.160 --> 00:26:27.880]  其實是在講上帝應許亞伯拉罕有很多的子民
[00:26:27.880 --> 00:26:29.720]  有地有子民
[00:26:29.720 --> 00:26:31.240]  最後第三節他說
[00:26:31.240 --> 00:26:32.920]  為你祝福的我要賜福給他
[00:26:32.920 --> 00:26:35.320]  助紂你的我必要助紂他
[00:26:35.320 --> 00:26:41.320]  地上萬族都必因你得福
[00:26:41.320 --> 00:26:45.800]  所以第三個耶和華對亞伯拉罕
[00:26:45.800 --> 00:26:51.400]  對整個以色列民族的應許就是祝福
[00:26:51.400 --> 00:26:54.840]  地、子民、祝福
[00:26:54.840 --> 00:27:01.800]  三件事是上帝答應給以色列人的
[00:27:01.800 --> 00:27:03.880]  我們帶著這個概念
[00:27:03.880 --> 00:27:08.200]  我們看回第一章這三個小段
[00:27:08.200 --> 00:27:10.600]  在第六至八節裡面
[00:27:10.600 --> 00:27:12.200]  上帝叫他們起行
[00:27:12.200 --> 00:27:14.920]  第八節提到你們要進去這個地
[00:27:14.920 --> 00:27:16.520]  就是耶和華向你們列祖
[00:27:16.520 --> 00:27:19.560]  亞伯拉罕、以色列、雅各起誓要賜給他們
[00:27:19.560 --> 00:27:23.080]  和他們後裔遺孽的地
[00:27:23.080 --> 00:27:25.240]  第一個小段落提到你們要去
[00:27:25.240 --> 00:27:25.880]  為什麼?
[00:27:25.880 --> 00:27:29.160]  因為神應許地給你們
[00:27:29.160 --> 00:27:30.600]  第二個小段落
[00:27:30.600 --> 00:27:35.800]  他說為什麼要設立這些管理的制度
[00:27:35.800 --> 00:27:37.960]  設立領袖
[00:27:37.960 --> 00:27:39.080]  經文第十節
[00:27:39.080 --> 00:27:41.960]  耶和華說你們的上帝使你們增多
[00:27:41.960 --> 00:27:46.600]  看你們今天好像天上的星那麼多
[00:27:46.600 --> 00:27:47.880]  第十一節
[00:27:47.880 --> 00:27:52.120]  摩西更加希望他們有更加多
[00:27:52.120 --> 00:27:55.880]  所以我們看到頭兩個小段落的經文
[00:27:55.880 --> 00:28:00.840]  每一個段落其實都對應上帝的一個祝福
[00:28:00.840 --> 00:28:01.800]  第一個對應地
[00:28:01.800 --> 00:28:02.760]  第二個對應子民
[00:28:02.760 --> 00:28:06.120]  所以第三個我們可能就會想
[00:28:06.120 --> 00:28:10.760]  會不會對審判官的要求
[00:28:10.760 --> 00:28:14.440]  其實是在說上帝的祝福
[00:28:14.440 --> 00:28:17.240]  這個祝福是在說
[00:28:17.240 --> 00:28:21.160]  使萬民都因為以色列人得福
[00:28:21.160 --> 00:28:23.320]  大膽都扯不來
[00:28:23.320 --> 00:28:30.520]  審判人怎樣能成為萬國的祝福
[00:28:30.520 --> 00:28:36.920]  或者我們要找《生命記》第四章幫幫忙
[00:28:36.920 --> 00:28:38.760]  原來《生命記》第四章五至八節
[00:28:38.760 --> 00:28:42.440]  在摩西總結整個一至四章的講話裏面
[00:28:42.440 --> 00:28:46.680]  我照著耶和華的上帝所吩咐我的
[00:28:46.680 --> 00:28:51.320]  將律例和典章教導你們
[00:28:51.320 --> 00:28:56.280]  使你們在所進入的遺孽的地上遵行
[00:28:56.280 --> 00:28:57.000]  第六節
[00:28:57.000 --> 00:28:59.560]  你們要謹守遵行
[00:28:59.560 --> 00:29:05.000]  這就是你們在萬民眼前的智慧和聰明
[00:29:05.000 --> 00:29:08.840]  他們聽見這一切的律例必說
[00:29:08.840 --> 00:29:14.200]  這大國的人真是有智慧有聰明
[00:29:14.200 --> 00:29:17.000]  哪個大國的神明和他們相近
[00:29:17.000 --> 00:29:21.720]  好像耶和華的上帝和我們這麼相近
[00:29:21.720 --> 00:29:24.120]  哪個國的公義的律例典章
[00:29:24.120 --> 00:29:29.000]  可以好像我們今天頒佈的律例典章一樣
[00:29:29.000 --> 00:29:35.080]  原來真的可以這樣做
[00:29:35.080 --> 00:29:37.640]  一個審判官不按人的情面
[00:29:37.640 --> 00:29:40.920]  不懼怕人這樣去做裁決
[00:29:40.920 --> 00:29:43.560]  按著上帝的心意去做裁決
[00:29:43.560 --> 00:29:47.080]  這樣才可以讓人看得到
[00:29:47.080 --> 00:29:51.560]  這個國家的戒令律例典章是怎樣的一回事
[00:29:51.560 --> 00:29:52.840]  如果你亂判的話
[00:29:52.840 --> 00:29:55.240]  就算你的戒令律例典章多好也好
[00:29:55.240 --> 00:29:59.240]  沒辦法 人家也看不到 因為根本做不到出來
[00:29:59.240 --> 00:30:02.680]  唯有審判官不懼怕人
[00:30:02.680 --> 00:30:05.800]  真的按著神的心意去做審判
[00:30:05.800 --> 00:30:08.920]  因為審判是神的事
[00:30:08.920 --> 00:30:11.640]  為什麼審判是神的事
[00:30:11.640 --> 00:30:14.600]  如果不是公正嚴明的審判
[00:30:14.600 --> 00:30:19.560]  那些子民又怎會跟著上帝的心意去做呢
[00:30:19.560 --> 00:30:23.160]  犯錯也沒有人罰的話 一定不跟
[00:30:23.160 --> 00:30:27.640]  所以這段經文對審判官的要求
[00:30:27.640 --> 00:30:29.560]  不要懼怕人
[00:30:29.560 --> 00:30:31.480]  如果你們真的搞不定案件
[00:30:31.480 --> 00:30:34.440]  請你呈上來讓我摩西去審
[00:30:34.440 --> 00:30:37.480]  審理案件對以色列人是很重要的
[00:30:37.480 --> 00:30:39.720]  而這個重要的地方是
[00:30:39.720 --> 00:30:44.600]  究竟他可不可以成為萬國的祝福的渠道
[00:30:44.600 --> 00:30:49.080]  人家看不看到他的律例有多好的公義
[00:30:49.080 --> 00:30:55.880]  以至到羨慕認清楚你們這個神才是真正的神
[00:30:55.880 --> 00:30:57.720]  這樣對萬民才是祝福
[00:30:57.720 --> 00:31:02.040]  令萬民認識耶和華
[00:31:02.040 --> 00:31:05.640]  所以我們看第三個怕
[00:31:05.640 --> 00:31:07.320]  或許有些迂迴
[00:31:07.320 --> 00:31:10.280]  但是第三個怕是說
[00:31:10.280 --> 00:31:14.360]  做審判的時候請你們不要怕人
[00:31:14.360 --> 00:31:19.880]  因為你們這樣做會令萬民失去福氣
[00:31:19.880 --> 00:31:23.320]  你不要怕人
[00:31:23.320 --> 00:31:26.040]  因為這樣會令萬民失去福氣
[00:31:26.040 --> 00:31:32.200]  這是反映著以色列人身份職責的問題
[00:31:32.200 --> 00:31:36.200]  以色列人出埃及之前是奴隸
[00:31:36.200 --> 00:31:39.880]  奴隸一定怕人 沒辦法
[00:31:39.880 --> 00:31:44.440]  拿著鞭子 鞭打你 去搬磚 建金字塔
[00:31:44.440 --> 00:31:45.880]  這樣一定怕
[00:31:45.880 --> 00:31:50.680]  所有資源 軍事權都在別人身上
[00:31:50.680 --> 00:31:53.080]  你怎可以不怕呢
[00:31:53.080 --> 00:31:55.800]  但是神今天已經拯救了以色列人
[00:31:55.800 --> 00:31:57.480]  脫離這個圍爐的地方
[00:31:57.480 --> 00:32:02.200]  他們自由
[00:32:02.200 --> 00:32:05.160]  他們不再是奴隸
[00:32:05.160 --> 00:32:07.960]  反而他們是別人的祝福
[00:32:07.960 --> 00:32:09.640]  他們不再是奴隸
[00:32:09.640 --> 00:32:12.520]  反而他們是別人的祝福
[00:32:12.520 --> 00:32:20.680]  關鍵在於他們能否實踐上帝給他們的身份職責
[00:32:20.680 --> 00:32:23.960]  最後這個片段令我想起
[00:32:23.960 --> 00:32:26.920]  2020年除了口罩
[00:32:26.920 --> 00:32:29.560]  很多人失業 或者Zoom
[00:32:29.560 --> 00:32:32.280]  最後一個令我們最想起的就是
[00:32:32.280 --> 00:32:34.440]  很多家庭問題
[00:32:34.440 --> 00:32:38.200]  因為疫情的緣故產生了
[00:32:38.200 --> 00:32:44.440]  很多人都形容在家跟小朋友搏鬥是困獸鬥
[00:32:44.440 --> 00:32:46.440]  以前也好 他們上學了
[00:32:46.440 --> 00:32:49.480]  或者他們長大了 有自己的世界
[00:32:49.480 --> 00:32:51.400]  不用對待那麼久
[00:32:51.400 --> 00:32:52.920]  衝突也會少一點
[00:32:52.920 --> 00:32:55.160]  但是現在朝見口 晚見面
[00:32:55.160 --> 00:32:57.080]  自己又要做他的老師
[00:32:57.080 --> 00:32:58.440]  如果長大了的那些
[00:32:58.440 --> 00:33:03.240]  每天都要決定叫什麼外賣 去哪裡吃飯
[00:33:03.240 --> 00:33:06.040]  很多磨擦都發生了
[00:33:06.040 --> 00:33:09.480]  困獸鬥
[00:33:09.480 --> 00:33:13.560]  見到很多夫婦因為要對待對方久了
[00:33:13.560 --> 00:33:16.120]  然後就感情出現了問題
[00:33:16.120 --> 00:33:18.680]  甚至看新聞都知道有些離婚
[00:33:18.680 --> 00:33:21.000]  最近也看到令人很心痛的新聞
[00:33:21.000 --> 00:33:24.920]  就是一個母親好像不太能處理自己的兒子
[00:33:24.920 --> 00:33:32.600]  結果在家裡發生了淪喪慘劇
[00:33:32.600 --> 00:33:35.320]  以色列人昔日是奴隸
[00:33:35.320 --> 00:33:40.040]  現在是別人的祝福
[00:33:40.040 --> 00:33:44.280]  今天我們會不會很可惜地把我們的家
[00:33:44.280 --> 00:33:47.880]  看為了我們是圍爐之地
[00:33:47.880 --> 00:33:49.880]  困獸鬥
[00:33:49.880 --> 00:33:52.520]  家在一個什麼地方
[00:33:52.520 --> 00:33:55.240]  經濟場 羅馬經濟場
[00:33:55.240 --> 00:33:59.960]  還是家在一個監獄
[00:33:59.960 --> 00:34:03.160]  情緒在那裡很波動
[00:34:03.160 --> 00:34:07.320]  會不會因為我們覺得我們就是家的緣故
[00:34:07.320 --> 00:34:08.840]  剝削了我們很多自由
[00:34:08.840 --> 00:34:10.520]  不能出去玩
[00:34:10.520 --> 00:34:12.760]  不能去旅行
[00:34:12.760 --> 00:34:14.920]  不能做我想做的事
[00:34:14.920 --> 00:34:17.560]  甚至上班都不能上班
[00:34:17.560 --> 00:34:21.720]  家本身是一個很幸福美滿的地方
[00:34:21.720 --> 00:34:29.240]  今天會不會已經淪落成為囚禁你的監獄呢
[00:34:29.240 --> 00:34:32.280]  我們怎樣可以在家裡
[00:34:32.280 --> 00:34:34.600]  盡回做丈夫的責任
[00:34:34.600 --> 00:34:37.560]  成為妻子和兒女的祝福
[00:34:37.560 --> 00:34:38.920]  做媽媽的
[00:34:38.920 --> 00:34:42.280]  成為丈夫和子女的祝福
[00:34:42.280 --> 00:34:43.960]  做子女的
[00:34:43.960 --> 00:34:46.680]  成為父母的祝福
[00:34:46.680 --> 00:34:50.920]  不是看對方是敵人
[00:34:50.920 --> 00:34:52.680]  很難
[00:34:52.680 --> 00:34:54.360]  但是上帝說
[00:34:54.360 --> 00:34:56.360]  不要怕
[00:34:56.360 --> 00:35:02.200]  不要怕
[00:35:02.200 --> 00:35:05.640]  所以去到總結
[00:35:05.640 --> 00:35:08.760]  疫情對於我來說真的很困難
[00:35:08.760 --> 00:35:11.880]  剛剛提的我想大家都不用多說都明白
[00:35:11.880 --> 00:35:15.400]  資源上的
[00:35:15.400 --> 00:35:17.480]  教會改變上的
[00:35:17.480 --> 00:35:22.680]  又或者是在家庭裡面的改變
[00:35:22.680 --> 00:35:25.080]  但願我們在曠野
[00:35:25.080 --> 00:35:27.560]  這個2020年
[00:35:27.560 --> 00:35:29.720]  重新一次
[00:35:29.720 --> 00:35:32.440]  重新塑造
[00:35:32.440 --> 00:35:35.320]  給上帝的說話去塑造我們
[00:35:35.320 --> 00:35:40.120]  令到我們的生活變得有意義
