
[00:00:00.000 --> 00:00:07.000]  很開心,一年一開始,第一個星期可以在這裏講到
[00:28:14.000 --> 00:28:16.000]  大家鋪張紙
[00:28:16.000 --> 00:28:17.000]  到時到後
[00:28:17.000 --> 00:28:18.000]  個個都是
[00:28:18.000 --> 00:28:19.000]  跪在那裡
[00:28:19.000 --> 00:28:21.000]  趴在那裡
[00:28:21.000 --> 00:28:22.000]  來到
[00:28:22.000 --> 00:28:24.000]  做什麼都好
[00:28:24.000 --> 00:28:27.000]  但是他們不是坐在那裡
[00:28:27.000 --> 00:28:30.000]  這個是他們對神
[00:28:30.000 --> 00:28:33.000]  對他們所謂神的敬拜
[00:28:33.000 --> 00:28:35.000]  是一個這樣
[00:28:35.000 --> 00:28:36.000]  這個是
[00:28:36.000 --> 00:28:41.000]  我想我們是可以在
[00:28:41.000 --> 00:28:45.000]  可以在我們的思考裡面
[00:28:45.000 --> 00:28:46.000]  想一下
[00:28:46.000 --> 00:28:48.000]  我們今天敬拜神的時候
[00:28:48.000 --> 00:28:52.000]  我們應該是怎樣去做
[00:28:52.000 --> 00:28:55.000]  或者怎樣去想
[00:28:55.000 --> 00:28:59.000]  耶穌和撒瑪利亞夫人講的
[00:28:59.000 --> 00:29:02.000]  敬拜的時候
[00:29:02.000 --> 00:29:05.000]  那究竟
[00:29:05.000 --> 00:29:07.000]  撒瑪利亞夫人
[00:29:07.000 --> 00:29:09.000]  為什麼會
[00:29:09.000 --> 00:29:10.000]  耶穌會怎樣
[00:29:10.000 --> 00:29:13.000]  要這樣跟她講呢
[00:29:13.000 --> 00:29:18.000]  我記得
[00:29:18.000 --> 00:29:22.000]  上次我在聖誕節之前
[00:29:22.000 --> 00:29:25.000]  我就提到那個
[00:29:25.000 --> 00:29:26.000]  唱詩
[00:29:26.000 --> 00:29:28.000]  我們來到聖誕節
[00:29:28.000 --> 00:29:30.000]  我們很喜歡唱詩
[00:29:30.000 --> 00:29:34.000]  但是我都提過
[00:29:34.000 --> 00:29:36.000]  我很早很早已經
[00:29:36.000 --> 00:29:39.000]  開始有接觸到我們
[00:29:39.000 --> 00:29:41.000]  可以唱聖詩
[00:29:41.000 --> 00:29:46.000]  但是當時不知道
[00:29:46.000 --> 00:29:50.000]  在我當時
[00:29:50.000 --> 00:29:52.000]  同一個年齡的時候
[00:29:52.000 --> 00:29:55.000]  我也都接觸到
[00:29:55.000 --> 00:29:59.000]  要去教會去做
[00:29:59.000 --> 00:30:00.000]  參加
[00:30:00.000 --> 00:30:02.000]  去敬拜也好
[00:30:02.000 --> 00:30:04.000]  做什麼都好
[00:30:04.000 --> 00:30:06.000]  是那個年歲的時候
[00:30:06.000 --> 00:30:09.000]  差不多的時候
[00:30:09.000 --> 00:30:11.000]  為什麼呢
[00:30:11.000 --> 00:30:14.000]  我覺得去到教會
[00:30:14.000 --> 00:30:17.000]  似乎是有一個
[00:30:17.000 --> 00:30:20.000]  將自己會提升一個階級
[00:30:20.000 --> 00:30:21.000]  我們會去教會
[00:30:21.000 --> 00:30:25.000]  發生事情是這樣的
[00:30:25.000 --> 00:30:27.000]  我小時候
[00:30:27.000 --> 00:30:31.000]  有一次我是要
[00:30:31.000 --> 00:30:35.000]  陪我的阿嬤
[00:30:35.000 --> 00:30:37.000]  去人家家裡打牌
[00:30:37.000 --> 00:30:38.000]  對不起
[00:30:38.000 --> 00:30:41.000]  這個你以為是一個
[00:30:41.000 --> 00:30:43.000]  因為我阿嬤不識字
[00:30:43.000 --> 00:30:45.000]  我阿嬤不識講中文
[00:30:45.000 --> 00:30:48.000]  去一個很熟的朋友家裡
[00:30:48.000 --> 00:30:50.000]  我是要跟她做翻譯的
[00:30:50.000 --> 00:30:53.000]  打牌我跟她做翻譯
[00:30:53.000 --> 00:30:57.000]  因為當時是這樣
[00:30:57.000 --> 00:30:59.000]  去到的時候
[00:30:59.000 --> 00:31:01.000]  是一家人來的
[00:31:01.000 --> 00:31:03.000]  真的很傻
[00:31:03.000 --> 00:31:06.000]  當中一個長者
[00:31:06.000 --> 00:31:07.000]  突然間說
[00:31:07.000 --> 00:31:10.000]  我們今天打少幾圈
[00:31:10.000 --> 00:31:12.000]  那天是星期六
[00:31:12.000 --> 00:31:13.000]  他說早點吃飯
[00:31:13.000 --> 00:31:16.000]  我明天早上要去教會聚會
[00:31:16.000 --> 00:31:17.000]  八點鐘
[00:31:17.000 --> 00:31:18.000]  幾點鐘
[00:31:18.000 --> 00:31:21.000]  當時
[00:31:21.000 --> 00:31:24.000]  其他人都讚賞
[00:31:24.000 --> 00:31:28.000]  他很有神心
[00:31:28.000 --> 00:31:29.000]  用一個字
[00:31:29.000 --> 00:31:32.000]  有一個神的心
[00:31:32.000 --> 00:31:35.000]  大家讚賞
[00:31:35.000 --> 00:31:38.000]  所以我聽完之後
[00:31:38.000 --> 00:31:44.000]  原來去教會是很高級的
[00:31:44.000 --> 00:31:49.000]  打牌都可以打少兩圈
[00:31:49.000 --> 00:31:50.000]  在那天下午
[00:31:50.000 --> 00:31:51.000]  他們打牌的時候
[00:31:51.000 --> 00:31:53.000]  講了很多
[00:31:53.000 --> 00:31:56.000]  去教會做什麼
[00:31:56.000 --> 00:31:57.000]  去到教會
[00:31:57.000 --> 00:32:02.000]  他們可以得到什麼好處
[00:32:02.000 --> 00:32:04.000]  沒有講到
[00:32:04.000 --> 00:32:07.000]  沒有神在裡面
[00:32:07.000 --> 00:32:08.000]  只是說
[00:32:08.000 --> 00:32:12.000]  我們去到會認識某某人
[00:32:12.000 --> 00:32:13.000]  他們都去教會
[00:32:13.000 --> 00:32:14.000]  什麼醫生
[00:32:14.000 --> 00:32:15.000]  他可以找到他
[00:32:15.000 --> 00:32:19.000]  又可以幫我們介紹去學校
[00:32:19.000 --> 00:32:21.000]  講的東西
[00:32:21.000 --> 00:32:25.000]  不是去教會敬拜的事情
[00:32:25.000 --> 00:32:26.000]  但我聽完
[00:32:26.000 --> 00:32:30.000]  有些都是去教會敬拜
[00:32:30.000 --> 00:32:35.000]  似乎是一個很好的事情
[00:32:35.000 --> 00:32:37.000]  但事實上
[00:32:37.000 --> 00:32:39.000]  沒多久
[00:32:39.000 --> 00:32:45.000]  他們當中的一個阿姨問我
[00:32:45.000 --> 00:32:46.000]  你要不要去教會
[00:32:46.000 --> 00:32:47.000]  星期天
[00:32:47.000 --> 00:32:49.000]  我帶你去
[00:32:49.000 --> 00:32:51.000]  我說沒所謂
[00:32:51.000 --> 00:32:54.000]  但是有一個問題
[00:32:54.000 --> 00:32:55.000]  他說如果你去教會
[00:32:55.000 --> 00:32:57.000]  我們是很早很早
[00:32:57.000 --> 00:32:59.000]  是七點鐘聚會
[00:32:59.000 --> 00:33:01.000]  在天主教堂
[00:33:01.000 --> 00:33:06.000]  那我要你如果跟我去
[00:33:06.000 --> 00:33:09.000]  你就不能跟別人
[00:33:09.000 --> 00:33:12.000]  他們去喝早茶
[00:33:12.000 --> 00:33:14.000]  這是當時他們去喝早茶
[00:33:14.000 --> 00:33:16.000]  又是六七點鐘
[00:33:16.000 --> 00:33:18.000]  香港
[00:33:18.000 --> 00:33:20.000]  我覺得沒有關係
[00:33:20.000 --> 00:33:24.000]  我覺得如果我去到教會的時候
[00:33:24.000 --> 00:33:26.000]  我們是
[00:33:26.000 --> 00:33:29.000]  可以將我自己提升
[00:33:29.000 --> 00:33:31.000]  喝不喝早茶這個
[00:33:31.000 --> 00:33:32.000]  不要緊
[00:33:32.000 --> 00:33:34.000]  那我答應就去了
[00:33:34.000 --> 00:33:35.000]  但是去了做什麼
[00:33:35.000 --> 00:33:47.000]  去到教會的時候
[00:33:47.000 --> 00:33:49.000]  沒有了
[00:33:49.000 --> 00:33:51.000]  不要緊
[00:33:51.000 --> 00:33:53.000]  去到教會的時候
[00:33:53.000 --> 00:33:55.000]  進去是很安靜
[00:33:55.000 --> 00:33:57.000]  教會裡面的建築
[00:33:57.000 --> 00:33:59.000]  是很漂亮
[00:33:59.000 --> 00:34:00.000]  我很印象深刻
[00:34:00.000 --> 00:34:02.000]  沒有人說話
[00:34:02.000 --> 00:34:05.000]  還有很多儀式
[00:34:05.000 --> 00:34:07.000]  是我很欣賞
[00:34:07.000 --> 00:34:10.000]  點水又貴
[00:34:10.000 --> 00:34:14.000]  到最後還有派餅仔
[00:34:14.000 --> 00:34:16.000]  但是那個餅仔就是
[00:34:16.000 --> 00:34:18.000]  他們每個星期
[00:34:18.000 --> 00:34:26.000]  是右手聖餐
[00:34:26.000 --> 00:34:27.000]  坐在那裡
[00:34:27.000 --> 00:34:30.000]  進去了之後
[00:34:30.000 --> 00:34:31.000]  我們後生
[00:34:31.000 --> 00:34:33.000]  我是很小的時候
[00:34:33.000 --> 00:34:34.000]  做什麼呢
[00:34:34.000 --> 00:34:35.000]  又不知道做什麼
[00:34:35.000 --> 00:34:38.000]  我又不可以去做任何的事
[00:34:38.000 --> 00:34:40.000]  坐在那裡又聽不到
[00:34:40.000 --> 00:34:41.000]  不知道要做什麼
[00:34:41.000 --> 00:34:44.000]  那個阿姨給我
[00:34:44.000 --> 00:34:45.000]  很有趣
[00:34:45.000 --> 00:34:46.000]  很妙
[00:34:46.000 --> 00:34:48.000]  是給了我一本
[00:34:48.000 --> 00:34:52.000]  一寸的珠鏈
[00:34:52.000 --> 00:34:55.000]  就是天主教那裡
[00:34:55.000 --> 00:34:58.000]  不是只是給我
[00:34:58.000 --> 00:35:00.000]  還有給一本寶劑
[00:35:00.000 --> 00:35:05.000]  叫我去讀兩段的土部文
[00:35:05.000 --> 00:35:07.000]  一段是主土文
[00:35:07.000 --> 00:35:09.000]  一段是
[00:35:09.000 --> 00:35:11.000]  我想是聖母那段
[00:35:11.000 --> 00:35:13.000]  我不記得
[00:35:13.000 --> 00:35:16.000]  那你怎麼讀呢
[00:35:16.000 --> 00:35:20.000]  讀一次就數一顆
[00:35:20.000 --> 00:35:21.000]  好像佛經
[00:35:21.000 --> 00:35:26.000]  大家知道佛經
[00:35:26.000 --> 00:35:31.000]  念一次就數一顆
[00:35:31.000 --> 00:35:33.000]  但是那次是叫我
[00:35:33.000 --> 00:35:36.000]  讀一次的主土文
[00:35:36.000 --> 00:35:39.000]  讀完整段的時候
[00:35:39.000 --> 00:35:43.000]  主日的崇拜就完了
[00:35:43.000 --> 00:35:49.000]  但是我讀完都還沒完
[00:35:49.000 --> 00:35:54.000]  但是是一個很奇妙的事
[00:35:54.000 --> 00:35:57.000]  但是當時對土部文
[00:35:57.000 --> 00:35:58.000]  不知道
[00:35:58.000 --> 00:36:00.000]  我想讀吧
[00:36:00.000 --> 00:36:02.000]  能夠讀完
[00:36:02.000 --> 00:36:04.000]  而且還有一件事就是
[00:36:04.000 --> 00:36:06.000]  如果讀完崇拜的話
[00:36:06.000 --> 00:36:08.000]  那寸珠是給我的
[00:36:08.000 --> 00:36:11.000]  這個是一個
[00:36:11.000 --> 00:36:17.000]  但是在那件事上面
[00:36:17.000 --> 00:36:19.000]  有時候是給我
[00:36:19.000 --> 00:36:22.000]  有一些更多的思考
[00:36:22.000 --> 00:36:23.000]  有些人去到那裡
[00:36:23.000 --> 00:36:26.000]  為什麼要讀一段經文
[00:36:26.000 --> 00:36:28.000]  就是背一段經文
[00:36:28.000 --> 00:36:30.000]  要做什麼
[00:36:30.000 --> 00:36:33.000]  在當時
[00:36:33.000 --> 00:36:39.000]  我們對去教會這些東西
[00:36:39.000 --> 00:36:45.000]  沒有完全小過現班的時候
[00:36:45.000 --> 00:36:49.000]  但是我覺得神的恩典都是
[00:36:49.000 --> 00:36:51.000]  在很早很早
[00:36:51.000 --> 00:36:53.000]  我有一個這樣的
[00:36:53.000 --> 00:36:56.000]  開始的認識
[00:36:56.000 --> 00:36:57.000]  我們今天
[00:36:57.000 --> 00:37:00.000]  我們在這裡崇拜的時候
[00:37:00.000 --> 00:37:04.000]  實際上我們都應該更加多
[00:37:04.000 --> 00:37:05.000]  都要想一下
[00:37:05.000 --> 00:37:07.000]  究竟我們在這裡
[00:37:07.000 --> 00:37:09.000]  我們怎樣去崇拜
[00:37:09.000 --> 00:37:11.000]  為了什麼去崇拜
[00:37:11.000 --> 00:37:17.000]  在崇拜完之後
[00:37:17.000 --> 00:37:20.000]  我們就回到家
[00:37:20.000 --> 00:37:22.000]  只是回到家
[00:37:22.000 --> 00:37:24.000]  就沒有了回事
[00:37:24.000 --> 00:37:27.000]  在以後的日子裡面
[00:37:27.000 --> 00:37:33.000]  我都是沒有再特別再去想到
[00:37:33.000 --> 00:37:37.000]  究竟我們要做什麼
[00:37:37.000 --> 00:37:43.000]  直到後來我信了主就
[00:37:43.000 --> 00:37:45.000]  很特別的一件事
[00:37:45.000 --> 00:37:46.000]  我知道
[00:37:46.000 --> 00:37:48.000]  第一件事
[00:37:48.000 --> 00:37:53.000]  我要一起去教會裡面聚會
[00:37:53.000 --> 00:37:55.000]  這個聚會
[00:37:55.000 --> 00:37:59.000]  當然聚會不代表是崇拜
[00:37:59.000 --> 00:38:04.000]  但是聚會是其中的一個環節
[00:38:04.000 --> 00:38:07.000]  在和弟兄姊妹一起聚會的時候
[00:38:07.000 --> 00:38:10.000]  我們怎樣去崇拜
[00:38:10.000 --> 00:38:22.000]  當耶穌和撒瑪利亞夫人講這件事的時候
[00:38:22.000 --> 00:38:25.000]  撒瑪利亞夫人來到耶穌面前
[00:38:25.000 --> 00:38:29.000]  她是承認她是先知
[00:38:29.000 --> 00:38:32.000]  因為她知道耶穌和她講
[00:38:32.000 --> 00:38:35.000]  很多東西不是人講的東西
[00:38:35.000 --> 00:38:37.000]  如果不是神給她講
[00:38:37.000 --> 00:38:40.000]  她不會講那些東西
[00:38:40.000 --> 00:38:44.000]  但是她不明白
[00:38:44.000 --> 00:38:48.000]  究竟耶穌為什麼要跟她講這些東西
[00:38:48.000 --> 00:38:52.000]  到最後耶穌要告訴她
[00:38:52.000 --> 00:39:00.000]  她是要信什麼
[00:39:00.000 --> 00:39:04.000]  也要告訴她耶穌自己
[00:39:04.000 --> 00:39:07.000]  來到她們當中是什麼事情
[00:39:07.000 --> 00:39:10.000]  這是耶穌後面再告訴她
[00:39:10.000 --> 00:39:12.000]  告訴猶太人
[00:39:12.000 --> 00:39:16.000]  說到救恩是從猶太人出來
[00:39:16.000 --> 00:39:22.000]  撒瑪利亞夫人當時開始不太明白
[00:39:22.000 --> 00:39:26.000]  耶穌跟她講到電的時候
[00:39:26.000 --> 00:39:34.000]  是告訴她她應該敬拜的對象是什麼
[00:39:34.000 --> 00:39:36.000]  她對著耶穌知道
[00:39:36.000 --> 00:39:40.000]  但是她知道耶穌是誰
[00:39:40.000 --> 00:39:44.000]  她不是只是走去聖殿
[00:39:44.000 --> 00:39:46.000]  一個殿那裡
[00:39:46.000 --> 00:39:48.000]  去到殿那裡
[00:39:48.000 --> 00:39:51.000]  她要敬拜的是神
[00:39:51.000 --> 00:39:56.000]  在那個殿那裡她是知道
[00:39:56.000 --> 00:39:58.000]  她要敬拜的是什麼
[00:39:58.000 --> 00:40:01.000]  因為日後那個殿沒有了
[00:40:01.000 --> 00:40:08.000]  她們相信當日摩西寫下來的話
[00:40:08.000 --> 00:40:11.000]  但是她們不是很完全
[00:40:11.000 --> 00:40:13.000]  最後舊約聖經裡面
[00:40:13.000 --> 00:40:17.000]  其他的事情她們都沒有
[00:40:17.000 --> 00:40:21.000]  沒有聽到
[00:40:21.000 --> 00:40:23.000]  所以撒瑪利亞夫人
[00:40:23.000 --> 00:40:26.000]  要知道神的話
[00:40:26.000 --> 00:40:28.000]  我們要聽
[00:40:28.000 --> 00:40:33.000]  我們不只是聽一點
[00:40:33.000 --> 00:40:38.000]  而這些話不只是一天兩天
[00:40:38.000 --> 00:40:43.000]  而是由開始一直傳下來
[00:40:43.000 --> 00:40:48.000]  在最後的時候
[00:40:48.000 --> 00:40:55.000]  撒瑪利亞夫人回到她們當中的時候
[00:40:55.000 --> 00:40:59.000]  要想到她以後的日子是怎樣
[00:40:59.000 --> 00:41:05.000]  她告訴她們同鄉的人
[00:41:05.000 --> 00:41:10.000]  耶穌知道她生命裡面的事情
[00:41:10.000 --> 00:41:15.000]  大家都知道撒瑪利亞夫人的歷史
[00:41:15.000 --> 00:41:17.000]  幾個丈夫
[00:41:17.000 --> 00:41:19.000]  在她們當中
[00:41:19.000 --> 00:41:21.000]  撒瑪利亞夫人知道
[00:41:21.000 --> 00:41:24.000]  大家都知道她當時的背景是什麼
[00:41:24.000 --> 00:41:28.000]  但是她和那些人
[00:41:28.000 --> 00:41:31.000]  將來的見證是什麼
[00:41:31.000 --> 00:41:41.000]  這個是她以後去到
[00:41:41.000 --> 00:41:43.000]  相信她得救之後
[00:41:43.000 --> 00:41:47.000]  她自己的生命應該是怎樣
[00:41:47.000 --> 00:41:51.000]  那個不是去到聖殿裡面
[00:41:51.000 --> 00:41:55.000]  就可以敬拜主就簡單
[00:41:55.000 --> 00:41:58.000]  而是以後每一天
[00:41:58.000 --> 00:42:01.000]  在她的生命裡面
[00:42:01.000 --> 00:42:04.000]  可以活得出來
[00:42:04.000 --> 00:42:13.000]  這是在撒瑪利亞夫人最後這幾段
[00:42:13.000 --> 00:42:24.000]  一段簡單的總結
[00:42:24.000 --> 00:42:31.000]  我想用另外一個
[00:42:31.000 --> 00:42:38.000]  這個是英國的一個牧師
[00:42:38.000 --> 00:42:41.000]  在上半個世紀
[00:42:41.000 --> 00:42:49.000]  他是在英國的
[00:42:49.000 --> 00:42:52.000]  他講到我們敬拜的時候
[00:42:52.000 --> 00:42:57.000]  我覺得是挺容易讓我們認識到
[00:42:57.000 --> 00:43:04.000]  他說敬拜就是靠著神的聖潔使良心活過來
[00:43:04.000 --> 00:43:09.000]  用神的真理餵養我們的生命
[00:43:09.000 --> 00:43:15.000]  用神的美麗來潔淨想像力
[00:43:15.000 --> 00:43:20.000]  向神的愛撇開心魄
[00:43:20.000 --> 00:43:25.000]  將意志奉獻給神的旨意
[00:43:25.000 --> 00:43:33.000]  這個是我用來將
[00:43:33.000 --> 00:43:40.000]  耶穌和撒瑪利亞夫人講到的時候
[00:43:40.000 --> 00:43:46.000]  再引導以後她對神的敬拜
[00:43:46.000 --> 00:43:51.000]  對神的認識以後要走的路應該是怎樣
[00:43:51.000 --> 00:44:00.000]  事實上我們今天有一個特別的目的
[00:44:00.000 --> 00:44:03.000]  就是我們今天來到這裡敬拜的時候
[00:44:03.000 --> 00:44:07.000]  我們要怎樣得到神的喜悅
[00:44:07.000 --> 00:44:09.000]  我們今天會坐在這裡
[00:44:09.000 --> 00:44:13.000]  我們要知道我們要永生
[00:44:13.000 --> 00:44:16.000]  我們要知道我們是得救
[00:44:16.000 --> 00:44:20.000]  我們要認識神是我們敬拜的對象
[00:44:20.000 --> 00:44:24.000]  有時候我們來到一個教會的時候
[00:44:24.000 --> 00:44:26.000]  我們不是一定的
[00:44:26.000 --> 00:44:29.000]  我不知道我們的心在想什麼
[00:44:29.000 --> 00:44:34.000]  我們要聽神和我們講的話
[00:44:34.000 --> 00:44:37.000]  我們要有神在我們心裡面
[00:44:37.000 --> 00:44:40.000]  來和我們一起掌管我們
[00:44:40.000 --> 00:44:42.000]  我們走在神的路上
[00:44:42.000 --> 00:44:46.000]  這個我希望在今年的開始
[00:44:46.000 --> 00:44:52.000]  我們讓我們一起在神面前
[00:44:52.000 --> 00:44:55.000]  或者嚴肅一點
[00:44:55.000 --> 00:44:59.000]  我們去認識我們今天
[00:44:59.000 --> 00:45:02.000]  不是為了我們敬拜
[00:45:02.000 --> 00:45:06.000]  我們的敬拜是從要走出去
[00:45:06.000 --> 00:45:08.000]  從要走出去這間房
[00:45:08.000 --> 00:45:11.000]  我們這個敬拜是一個開始
[00:45:11.000 --> 00:45:16.000]  我相信這個故事給我們
[00:45:16.000 --> 00:45:20.000]  是可以有一個好的教導在那裡
[00:45:20.000 --> 00:45:24.000]  我想這個是新年的
[00:45:24.000 --> 00:45:29.000]  或者我一個的 不是計劃
[00:45:29.000 --> 00:45:32.000]  或者這個新年的一個願望
[00:45:32.000 --> 00:45:36.000]  就是我們丁子梅在對神的敬拜
[00:45:36.000 --> 00:45:39.000]  我們嚴肅一點
[00:45:39.000 --> 00:45:43.000]  這個是我們今年新年的一個訊息
[00:45:43.000 --> 00:45:47.000]  我們一起禱告
[00:45:47.000 --> 00:45:49.000]  我們都滿心感謝你
[00:45:49.000 --> 00:45:51.000]  因為你是愛我們
[00:45:51.000 --> 00:45:53.000]  你是看顧我們
[00:45:53.000 --> 00:45:55.000]  主要你是沒有離開我們
[00:45:55.000 --> 00:46:00.000]  主要讓你自己的靈在我們心裡面工作
[00:46:00.000 --> 00:46:03.000]  主要我們只有靠著你
[00:46:03.000 --> 00:46:09.000]  我們才可以能夠做得到你喜悅的事情
[00:46:09.000 --> 00:46:12.000]  因為我們今天有一天
[00:46:12.000 --> 00:46:14.000]  我們去到你面前的時候
[00:46:14.000 --> 00:46:19.000]  我們都得到主你自己的應去接受
[00:46:19.000 --> 00:46:21.000]  我們都可以來到主你面前
[00:46:21.000 --> 00:46:23.000]  得到主你的讚許
[00:46:23.000 --> 00:46:25.000]  所以我們都感謝你
[00:46:25.000 --> 00:46:26.000]  求主你的幫助
[00:46:26.000 --> 00:46:27.000]  憐憫
[00:46:27.000 --> 00:46:29.000]  我們這樣禱告奉主耶穌的名堂
