
[00:00:00.000 --> 00:00:03.000]  一般我們在八月十五會望天上的月亮
[00:19:52.640 --> 00:19:58.640]  是表達他們看到主耶穌上升的時候
[00:19:58.640 --> 00:20:00.640]  一份驚奇
[00:20:00.640 --> 00:20:03.640]  一份失落
[00:20:03.640 --> 00:20:07.640]  一份似乎留不住
[00:20:08.640 --> 00:20:10.640]  很唏噓
[00:20:10.640 --> 00:20:11.640]  很眷戀
[00:20:11.640 --> 00:20:14.640]  很希望主耶穌停留
[00:20:14.640 --> 00:20:18.640]  很希望繼續還在地上
[00:20:18.640 --> 00:20:22.640]  兄弟姐妹
[00:20:22.640 --> 00:20:25.640]  在路架
[00:20:25.640 --> 00:20:29.640]  定睜望天或者望天
[00:20:29.640 --> 00:20:32.640]  在路架總共用了十二次
[00:20:32.640 --> 00:20:33.640]  路架用的時候
[00:20:33.640 --> 00:20:38.640]  但是整個新約只是用了十四次
[00:20:38.640 --> 00:20:42.640]  當他們望著天的時候
[00:20:42.640 --> 00:20:45.640]  站著望天的時候
[00:20:45.640 --> 00:20:47.640]  在當下那一刻
[00:20:47.640 --> 00:20:49.640]  似乎是最美好的事情
[00:20:49.640 --> 00:20:50.640]  突然間幻滅了
[00:20:50.640 --> 00:20:52.640]  因為主耶穌升了天
[00:20:52.640 --> 00:20:54.640]  一個很自然的反應
[00:20:54.640 --> 00:20:55.640]  是驚奇
[00:20:55.640 --> 00:20:57.640]  目瞪口呆
[00:20:57.640 --> 00:21:00.640]  他看到死人復活了
[00:21:01.640 --> 00:21:06.640]  但是又看到復活的人升天了
[00:21:06.640 --> 00:21:08.640]  被雲彩接去
[00:21:08.640 --> 00:21:12.640]  令人驚奇現象的背後是一個什麼信息呢?
[00:21:12.640 --> 00:21:17.640]  雲彩接去代表什麼呢?
[00:21:17.640 --> 00:21:25.640]  這個雲彩接去其實是說主耶穌與神同在了
[00:21:25.640 --> 00:21:29.640]  耶穌在地上的工作終結了
[00:21:31.640 --> 00:21:32.640]  祂現在在天上了
[00:21:32.640 --> 00:21:35.640]  我們一群門徒
[00:21:35.640 --> 00:21:36.640]  一群屬主的人
[00:21:36.640 --> 00:21:38.640]  聖靈與我們同在了
[00:21:38.640 --> 00:21:41.640]  教會的歷史
[00:21:41.640 --> 00:21:43.640]  如果我們要為它見證
[00:21:43.640 --> 00:21:45.640]  教會的歷史
[00:21:45.640 --> 00:21:46.640]  我們看回
[00:21:46.640 --> 00:21:49.640]  是由殉道者的血所寫成
[00:21:49.640 --> 00:21:54.640]  祂說怎樣離開這位主耶穌
[00:21:54.640 --> 00:21:56.640]  祂也會怎樣回來
[00:21:56.640 --> 00:22:00.640]  如果我們看《馬太福音》二十四章三十節
[00:22:00.640 --> 00:22:03.640]  就說祂會駕著雲彩回來
[00:22:03.640 --> 00:22:05.640]  在這個過程
[00:22:05.640 --> 00:22:10.640]  這一群門徒望天仍是等候
[00:22:10.640 --> 00:22:13.640]  希望不要離開
[00:22:13.640 --> 00:22:18.640]  但是天使所說的話
[00:22:18.640 --> 00:22:21.640]  你們為什麼站著望天呢?
[00:22:21.640 --> 00:22:24.640]  似乎挑戰著這一群門徒
[00:22:24.640 --> 00:22:26.640]  他們浪費時間
[00:22:26.640 --> 00:22:29.640]  原來當我們一群屬主的人
[00:22:29.640 --> 00:22:31.640]  我們領受這個使命
[00:22:31.640 --> 00:22:32.640]  我們要作見證
[00:22:32.640 --> 00:22:33.640]  我們要向前
[00:22:33.640 --> 00:22:34.640]  主耶穌基督的復活
[00:22:34.640 --> 00:22:38.640]  就成為給我們一個生命很重要的憑據
[00:22:38.640 --> 00:22:40.640]  但是這一刻
[00:22:40.640 --> 00:22:42.640]  他們很失落
[00:22:42.640 --> 00:22:45.640]  被雲彩撤去
[00:22:45.640 --> 00:22:50.640]  是主耶穌四十天與他們在一起
[00:22:55.640 --> 00:23:00.640]  丙姐妹站著望天
[00:23:00.640 --> 00:23:01.640]  望著雲彩
[00:23:01.640 --> 00:23:03.640]  當我預備的時候
[00:23:03.640 --> 00:23:07.640]  我是想像失去的時候真的很難接受
[00:23:07.640 --> 00:23:09.640]  失去
[00:23:09.640 --> 00:23:12.640]  無論你不見了錢包
[00:23:12.640 --> 00:23:15.640]  又或者很簡單不見了相機
[00:23:15.640 --> 00:23:19.640]  我現在的手機是第二部了
[00:23:19.640 --> 00:23:20.640]  即是智能手機
[00:23:20.640 --> 00:23:22.640]  我是不見了一部手機
[00:23:22.640 --> 00:23:24.640]  那部手機
[00:23:24.640 --> 00:23:26.640]  你知不知道現在的手機不見了
[00:23:26.640 --> 00:23:28.640]  與以前的不見是很不一樣的
[00:23:28.640 --> 00:23:30.640]  不見了
[00:23:30.640 --> 00:23:32.640]  不見了之後
[00:23:32.640 --> 00:23:34.640]  我又不見了記憶
[00:23:34.640 --> 00:23:36.640]  不是記憶體
[00:23:36.640 --> 00:23:42.640]  是手機裏面有很多相片
[00:23:42.640 --> 00:23:45.640]  多麼痛苦
[00:23:45.640 --> 00:23:47.640]  發覺原來不見了相片是很痛苦
[00:23:47.640 --> 00:23:49.640]  現在你不會再印出來
[00:23:49.640 --> 00:23:52.640]  有辦法
[00:23:53.640 --> 00:23:54.640]  雲端處理
[00:23:54.640 --> 00:23:55.640]  就在雲裏面
[00:23:55.640 --> 00:23:59.640]  全部是雲端處理
[00:23:59.640 --> 00:24:01.640]  我想起雲端處理
[00:24:01.640 --> 00:24:04.640]  我就有一種與神在一起的感覺
[00:24:04.640 --> 00:24:07.640]  不會再不見了
[00:24:07.640 --> 00:24:10.640]  不會再不見了
[00:24:10.640 --> 00:24:12.640]  因為就算我不見了手機
[00:24:12.640 --> 00:24:14.640]  因為我雲端處理了
[00:24:14.640 --> 00:24:15.640]  我就永遠可以找到
[00:24:15.640 --> 00:24:18.640]  有少少天堂的經驗
[00:24:18.640 --> 00:24:22.640]  主耶穌被接升上去了
[00:24:24.640 --> 00:24:25.640]  祂說
[00:24:25.640 --> 00:24:27.640]  我怎樣往天上去
[00:24:27.640 --> 00:24:29.640]  我仍然要怎樣回來
[00:24:29.640 --> 00:24:31.640]  這位主耶穌
[00:24:31.640 --> 00:24:32.640]  祂勝過死亡
[00:24:32.640 --> 00:24:33.640]  復活
[00:24:33.640 --> 00:24:34.640]  升天
[00:24:34.640 --> 00:24:35.640]  成為我們作為一個門徒
[00:24:35.640 --> 00:24:37.640]  一個初熟的果子
[00:24:37.640 --> 00:24:40.640]  今日你和我都可以靠著聖靈的大能
[00:24:40.640 --> 00:24:42.640]  為祂作供
[00:24:42.640 --> 00:24:44.640]  有些時候很軟弱
[00:24:44.640 --> 00:24:46.640]  有些時候我們會戰驚
[00:24:46.640 --> 00:24:48.640]  有些時候我們會有焦慮
[00:24:49.640 --> 00:24:53.640]  我告訴大家我今日的焦慮是什麼
[00:24:53.640 --> 00:24:56.640]  我今日的焦慮就是
[00:24:56.640 --> 00:24:58.640]  我臨睡醒之前
[00:24:58.640 --> 00:24:59.640]  五點
[00:24:59.640 --> 00:25:00.640]  我猜是五點
[00:25:00.640 --> 00:25:02.640]  歷歷在目的夢境
[00:25:02.640 --> 00:25:04.640]  你們不要分析
[00:25:04.640 --> 00:25:06.640]  我的夢很難分析
[00:25:06.640 --> 00:25:10.640]  我要去澳門港島
[00:25:10.640 --> 00:25:12.640]  去澳門港島找不到車
[00:25:12.640 --> 00:25:15.640]  找來找去等很久都等不到車
[00:25:15.640 --> 00:25:17.640]  最終找到一部車
[00:25:17.640 --> 00:25:21.640]  因為我好怕時間一分一秒過去
[00:25:21.640 --> 00:25:23.640]  是找不到準時
[00:25:23.640 --> 00:25:24.640]  找不到車
[00:25:24.640 --> 00:25:25.640]  找到車了
[00:25:25.640 --> 00:25:26.640]  上了車
[00:25:26.640 --> 00:25:28.640]  然後走了
[00:25:28.640 --> 00:25:30.640]  司機不讓我下車
[00:25:30.640 --> 00:25:33.640]  這是什麼焦慮
[00:25:33.640 --> 00:25:36.640]  我就想
[00:25:36.640 --> 00:25:41.640]  原來當我們在作神的工作的時候
[00:25:41.640 --> 00:25:45.640]  我們都會有很多不同的焦慮
[00:25:46.640 --> 00:25:48.640]  我們只可以依靠的
[00:25:48.640 --> 00:25:50.640]  是聖靈的工作
[00:25:50.640 --> 00:25:52.640]  所以我常常去學
[00:25:52.640 --> 00:25:55.640]  去學在祂裡面剛強
[00:25:55.640 --> 00:25:57.640]  在祂裡面壯膽
[00:25:57.640 --> 00:25:59.640]  在祂裡面一無懼怕
[00:25:59.640 --> 00:26:02.640]  有很多不同的處境
[00:26:02.640 --> 00:26:04.640]  應該害怕的我們都可以不需要害怕
[00:26:04.640 --> 00:26:08.640]  因為我們知道主耶穌與我們同在
[00:26:08.640 --> 00:26:11.640]  最近最值得我害怕的除了這個夢境
[00:26:11.640 --> 00:26:14.640]  就是做業主立案法團的工作
[00:26:14.640 --> 00:26:16.640]  被人罵的經驗
[00:26:16.640 --> 00:26:18.640]  被人罵
[00:26:18.640 --> 00:26:20.640]  我很久沒試過這樣被人罵
[00:26:20.640 --> 00:26:24.640]  在業主立案法團的辦公室
[00:26:24.640 --> 00:26:25.640]  10分鐘
[00:26:25.640 --> 00:26:26.640]  一個很兇的人
[00:26:26.640 --> 00:26:28.640]  不停指著我罵
[00:26:28.640 --> 00:26:30.640]  然後說我偏私
[00:26:30.640 --> 00:26:32.640]  說我這樣那樣
[00:26:32.640 --> 00:26:35.640]  指著我罵
[00:26:35.640 --> 00:26:37.640]  在那一刻我很鎮靜
[00:26:37.640 --> 00:26:39.640]  我心想你最好打我一拳
[00:26:39.640 --> 00:26:40.640]  我馬上報警
[00:26:40.640 --> 00:26:43.640]  你最好打我一拳
[00:26:43.640 --> 00:26:45.640]  然後有兩個職員看著
[00:26:45.640 --> 00:26:49.640]  接著我說這個辦事處有沒有閉路電視
[00:26:49.640 --> 00:26:51.640]  有閉路電視就好了
[00:26:51.640 --> 00:26:54.640]  拍完我就可以作一個好的明證
[00:26:54.640 --> 00:26:56.640]  在那一刻我不害怕
[00:26:56.640 --> 00:26:57.640]  為什麼
[00:26:57.640 --> 00:27:00.640]  因為主耶穌與我在一起
[00:27:00.640 --> 00:27:05.640]  他罵的每一句都落在主耶穌身上
[00:27:05.640 --> 00:27:07.640]  那個感覺就很好
[00:27:07.640 --> 00:27:09.640]  弟兄姊妹
[00:27:09.640 --> 00:27:13.640]  聖靈與你同在的時候
[00:27:13.640 --> 00:27:14.640]  明天不用上班
[00:27:14.640 --> 00:27:17.640]  後天上班到辦公室
[00:27:17.640 --> 00:27:20.640]  老闆不知什麼原因不停罵你的時候
[00:27:20.640 --> 00:27:22.640]  你知道如果你對的話
[00:27:22.640 --> 00:27:24.640]  每一句說話
[00:27:24.640 --> 00:27:25.640]  對方罵的
[00:27:25.640 --> 00:27:27.640]  不是落在你身上
[00:27:27.640 --> 00:27:29.640]  是落在主耶穌身上
[00:27:29.640 --> 00:27:30.640]  弟兄姊妹
[00:27:30.640 --> 00:27:31.640]  從神的角度
[00:27:31.640 --> 00:27:34.640]  我們就可以跨越一個處境
[00:27:34.640 --> 00:27:35.640]  聖靈與我們同在
[00:27:35.640 --> 00:27:37.640]  我們就有一份剛強
[00:27:37.640 --> 00:27:40.640]  這一班門徒看著天驚奇
[00:27:40.640 --> 00:27:42.640]  很希望這個美好延續
[00:27:42.640 --> 00:27:44.640]  但是不是
[00:27:44.640 --> 00:27:45.640]  天使就告訴我們
[00:27:45.640 --> 00:27:48.640]  你們為什麼站著望天
[00:27:48.640 --> 00:27:50.640]  他離去還要回來的時候
[00:27:50.640 --> 00:27:52.640]  我們就好好把握
[00:27:52.640 --> 00:27:53.640]  為主作見證
[00:27:53.640 --> 00:27:55.640]  我們每一個屬主的人
[00:27:55.640 --> 00:27:57.640]  我們的生命不能停留
[00:27:57.640 --> 00:27:59.640]  我們不可以站著望天
[00:27:59.640 --> 00:28:01.640]  我們只可以向前
[00:28:01.640 --> 00:28:04.640]  當我們未去到天國的時候
[00:28:04.640 --> 00:28:07.640]  我們回到現實的人間
[00:28:07.640 --> 00:28:09.640]  神的角度仍然要工作
[00:28:09.640 --> 00:28:10.640]  要繼續的時候
[00:28:10.640 --> 00:28:12.640]  聖靈的同在
[00:28:12.640 --> 00:28:15.640]  就展示這個教會
[00:28:15.640 --> 00:28:18.640]  新時代的來臨
[00:28:18.640 --> 00:28:21.640]  聖靈的同在
[00:28:21.640 --> 00:28:23.640]  是提醒我們的工作
[00:28:23.640 --> 00:28:25.640]  現在就要開始
[00:28:25.640 --> 00:28:28.640]  要繼續前進
[00:28:28.640 --> 00:28:29.640]  弟兄姊妹
[00:28:29.640 --> 00:28:32.640]  當五旬節聖靈降臨的時候
[00:28:32.640 --> 00:28:37.640]  往日是一個紀念的收穫節
[00:28:37.640 --> 00:28:41.640]  紀念摩西在西拉山領受十屆
[00:28:41.640 --> 00:28:45.640]  但是今天這個五旬節
[00:28:45.640 --> 00:28:49.640]  是按一個傳統
[00:28:49.640 --> 00:28:53.640]  很多人說教會在那一天設立了
[00:28:53.640 --> 00:28:55.640]  一班門徒
[00:28:55.640 --> 00:28:59.640]  他們要在人間建立天國的影響力
[00:28:59.640 --> 00:29:02.640]  所以今天你會關心的是什麼呢?
[00:29:02.640 --> 00:29:07.640]  2017年我們是不是有普選
[00:29:07.640 --> 00:29:09.640]  一人一票選特首
[00:29:09.640 --> 00:29:11.640]  我們都關心
[00:29:11.640 --> 00:29:14.640]  不過不是我們基督徒最重要的關注
[00:29:14.640 --> 00:29:16.640]  我們最重要的關注
[00:29:16.640 --> 00:29:18.640]  是神的國是怎麼樣
[00:29:18.640 --> 00:29:21.640]  在人間不同的環境
[00:29:21.640 --> 00:29:24.640]  都可以為主的命去見證
[00:29:24.640 --> 00:29:27.640]  願意主耶穌基督的復活
[00:29:27.640 --> 00:29:28.640]  我們不再懼怕
[00:29:28.640 --> 00:29:30.640]  因為我們有永恆的生命
[00:29:30.640 --> 00:29:33.640]  主耶穌基督的復活成為初熟的果子
[00:29:33.640 --> 00:29:37.640]  我們不懼怕我們的身體有多軟弱
[00:29:37.640 --> 00:29:39.640]  我們內心的生命
[00:29:39.640 --> 00:29:40.640]  藉著主的令
[00:29:40.640 --> 00:29:42.640]  上元我們同在
[00:29:42.640 --> 00:29:43.640]  我們就可以向前
[00:29:43.640 --> 00:29:47.640]  滿有平安和祂所賜的喜樂
[00:29:47.640 --> 00:29:48.640]  我們祈禱
[00:29:48.640 --> 00:29:50.640]  七位恩主
[00:29:50.640 --> 00:29:51.640]  多謝你
[00:29:51.640 --> 00:29:52.640]  我們知道你升天
[00:29:52.640 --> 00:29:53.640]  你離去
[00:29:53.640 --> 00:29:55.640]  不過你還要再回來
[00:29:55.640 --> 00:29:58.640]  在再回來的日子
[00:29:58.640 --> 00:29:59.640]  我們知道
[00:29:59.640 --> 00:30:01.640]  你就上元我們同在
[00:30:01.640 --> 00:30:04.640]  主要求你的靈幫助我們
[00:30:04.640 --> 00:30:07.640]  你的同在帶領我們
[00:30:07.640 --> 00:30:09.640]  曉得去把握
[00:30:09.640 --> 00:30:12.640]  把握現在我們在世應該要做的工作
[00:30:12.640 --> 00:30:14.640]  我們要直到地極
[00:30:14.640 --> 00:30:16.640]  為主你自己作見證
[00:30:16.640 --> 00:30:18.640]  主要求你幫助保守
[00:30:18.640 --> 00:30:20.640]  願意你的愛
[00:30:20.640 --> 00:30:22.640]  藉著我們一班屬主的門徒
[00:30:22.640 --> 00:30:25.640]  在我們這個社會
[00:30:25.640 --> 00:30:26.640]  在我們的社區
[00:30:26.640 --> 00:30:28.640]  在我們的四周圍去傳揚
[00:30:28.640 --> 00:30:30.640]  主我們多謝你
[00:30:30.640 --> 00:30:32.640]  多謝你與我們同在
[00:30:32.640 --> 00:30:34.640]  感謝你聽我們禱告
[00:30:34.640 --> 00:30:35.640]  奉主明求
[00:30:35.640 --> 00:30:36.640]  阿門
