
[00:00:00.000 --> 00:00:02.000]  大衛傳的第六講
[00:20:25.000 --> 00:20:28.000]  他立刻就收兵
[00:20:28.000 --> 00:20:31.000]  猶太人叫這個地方做什麼
[00:20:31.000 --> 00:20:35.000]  西拉哈瑪希羅傑
[00:20:35.000 --> 00:20:38.000]  你說一個這麼怪的名字
[00:20:38.000 --> 00:20:40.000]  什麼意思
[00:20:40.000 --> 00:20:43.000]  就是光滑的盆石
[00:20:43.000 --> 00:20:46.000]  滑溜溜的盆石
[00:20:46.000 --> 00:20:50.000]  你說為什麼叫這個地方做滑溜溜的盆石
[00:20:50.000 --> 00:20:53.000]  就好像我們廣東人說什麼
[00:20:53.000 --> 00:20:56.000]  比泥鰍更滑
[00:20:56.000 --> 00:20:59.000]  這樣就被大衛逃脫了
[00:20:59.000 --> 00:21:02.000]  就是因為神救他
[00:21:02.000 --> 00:21:06.000]  大衛於是就從馬雲的礦業
[00:21:06.000 --> 00:21:09.000]  做引基底的山寨
[00:21:09.000 --> 00:21:11.000]  這個就是第四個地方
[00:21:11.000 --> 00:21:14.000]  引基底是距離耶路撒冷
[00:21:14.000 --> 00:21:17.000]  在耶路撒冷南邊大概二十里
[00:21:17.000 --> 00:21:19.000]  在死海的西面
[00:21:19.000 --> 00:21:21.000]  在希伯倫的東南
[00:21:21.000 --> 00:21:24.000]  在撒母以上的二十四章第二節
[00:21:24.000 --> 00:21:28.000]  叫這個地方做野羊的盆石
[00:21:28.000 --> 00:21:31.000]  為什麼叫做野羊的盆石
[00:21:31.000 --> 00:21:33.000]  在那裡有很多野生的動物
[00:21:33.000 --> 00:21:35.000]  有很多的洞穴
[00:21:35.000 --> 00:21:38.000]  是一個非常之好藏身的地方
[00:21:38.000 --> 00:21:40.000]  而且水源充足
[00:21:40.000 --> 00:21:47.000]  所以才有這麼多的動物
[00:21:47.000 --> 00:21:52.000]  於是我們看到大衛就去到引基底
[00:21:52.000 --> 00:21:55.000]  你說你這篇道理奇怪了
[00:21:55.000 --> 00:21:59.000]  四個地方有什麼意思才行
[00:21:59.000 --> 00:22:01.000]  其實有意思的
[00:22:01.000 --> 00:22:03.000]  你看看大衛
[00:22:03.000 --> 00:22:05.000]  是靠他自己的能力
[00:22:05.000 --> 00:22:07.000]  雖然他是有尋求神
[00:22:07.000 --> 00:22:09.000]  但他仍然是有靠他自己的智慧
[00:22:09.000 --> 00:22:12.000]  他心想 第一
[00:22:12.000 --> 00:22:15.000]  如果我救了基伊拉
[00:22:15.000 --> 00:22:17.000]  成為他們的恩人
[00:22:17.000 --> 00:22:19.000]  他們一定會幫我
[00:22:19.000 --> 00:22:22.000]  結果基伊拉的人反而出賣他
[00:22:22.000 --> 00:22:24.000]  去到第二個地方
[00:22:24.000 --> 00:22:25.000]  去到西伐
[00:22:25.000 --> 00:22:30.000]  自己人一定會幫我
[00:22:30.000 --> 00:22:32.000]  結果自己人都出賣他
[00:22:32.000 --> 00:22:35.000]  然後他去到馬云又怎樣
[00:22:35.000 --> 00:22:37.000]  這個地方瞭如指掌
[00:22:37.000 --> 00:22:40.000]  我熟悉了這個地方
[00:22:40.000 --> 00:22:43.000]  結果掃羅來到兩面包抄
[00:22:43.000 --> 00:22:45.000]  又是只有一個刺
[00:22:45.000 --> 00:22:48.000]  然後去到引基底這個地方
[00:22:48.000 --> 00:22:50.000]  他終於做了一件事
[00:22:50.000 --> 00:22:52.000]  他終於走在神的旨意裡面
[00:22:52.000 --> 00:22:55.000]  以致神給他有機會平反
[00:22:55.000 --> 00:22:58.000]  給他有機會表白
[00:22:58.000 --> 00:23:00.000]  我遲些就會講
[00:23:00.000 --> 00:23:02.000]  在四篇的五十四篇
[00:23:02.000 --> 00:23:04.000]  大衛有個禱告
[00:23:04.000 --> 00:23:07.000]  他求神為他伸冤
[00:23:07.000 --> 00:23:10.000]  給他有機會向掃羅表達
[00:23:10.000 --> 00:23:12.000]  他不是一個忘恩負義
[00:23:12.000 --> 00:23:15.000]  他不是一個謀反的人
[00:23:15.000 --> 00:23:18.000]  而掃羅是大衛的王
[00:23:18.000 --> 00:23:20.000]  還是大衛的岳父
[00:23:20.000 --> 00:23:22.000]  岳父
[00:23:22.000 --> 00:23:27.000]  大衛從來不會叫掃羅做敵人
[00:23:27.000 --> 00:23:30.000]  無論掃羅怎樣差
[00:23:30.000 --> 00:23:32.000]  怎樣邪惡
[00:23:32.000 --> 00:23:33.000]  怎樣追殺他
[00:23:33.000 --> 00:23:38.000]  他從來不叫掃羅做他的敵人
[00:23:38.000 --> 00:23:43.000]  當掃羅的軍隊到達引基底的時候
[00:23:43.000 --> 00:23:45.000]  神就給大衛一個機會
[00:23:45.000 --> 00:23:49.000]  來平反 來表白
[00:23:49.000 --> 00:23:52.000]  如果我們今天去聖地的時候
[00:23:52.000 --> 00:23:57.000]  我們會發現引基底有很多很多的山洞
[00:23:57.000 --> 00:23:59.000]  大衛和他的手下
[00:23:59.000 --> 00:24:01.000]  就找了一個很大的洞
[00:24:01.000 --> 00:24:03.000]  躲在裡面
[00:24:03.000 --> 00:24:05.000]  而掃羅呢
[00:24:05.000 --> 00:24:10.000]  漫摸摸走到這個洞裡面來大解
[00:24:10.000 --> 00:24:12.000]  你說為什麼這麼多洞不去
[00:24:12.000 --> 00:24:14.000]  走去那個洞
[00:24:14.000 --> 00:24:16.000]  為什麼他要離開自己的營地
[00:24:16.000 --> 00:24:19.000]  走去找地方來大解
[00:24:19.000 --> 00:24:22.000]  這個是摩西的律法
[00:24:22.000 --> 00:24:24.000]  摩西的律法
[00:24:24.000 --> 00:24:27.000]  神的律法對大解是非常嚴格的
[00:24:27.000 --> 00:24:30.000]  因為是有關衛生的
[00:24:30.000 --> 00:24:35.000]  在新名記的23章12至14節講得很清楚
[00:24:35.000 --> 00:24:38.000]  逢親士兵要大解的話
[00:24:38.000 --> 00:24:41.000]  他們必須離開營地
[00:24:41.000 --> 00:24:44.000]  你不要影響到其他的軍人
[00:24:44.000 --> 00:24:45.000]  離開營地
[00:24:45.000 --> 00:24:48.000]  你還要帶一個小鏟子
[00:24:48.000 --> 00:24:50.000]  然後你大解完後
[00:24:50.000 --> 00:24:52.000]  要將你的排泄物埋了
[00:24:52.000 --> 00:24:55.000]  這樣才合乎衛生
[00:24:55.000 --> 00:24:57.000]  你說
[00:24:57.000 --> 00:25:00.000]  掃羅就算大解
[00:25:00.000 --> 00:25:03.000]  也應該帶一些跟隨者
[00:25:03.000 --> 00:25:07.000]  這麼危險一個人走到山洞裡面
[00:25:07.000 --> 00:25:12.000]  我相信掃羅都希望有些隱私
[00:25:12.000 --> 00:25:14.000]  你不是去派對
[00:25:14.000 --> 00:25:15.000]  你去大解
[00:25:15.000 --> 00:25:18.000]  還帶一群人跟你去
[00:25:18.000 --> 00:25:21.000]  自己一個人就去
[00:25:21.000 --> 00:25:22.000]  但是他想不到
[00:25:22.000 --> 00:25:24.000]  進了山洞裡面
[00:25:24.000 --> 00:25:26.000]  他希望有隱私
[00:25:26.000 --> 00:25:29.000]  結果六百對眼看著他大解
[00:25:29.000 --> 00:25:33.000]  這是他斷斷想不到的
[00:25:33.000 --> 00:25:37.000]  不是掃羅的探子無能
[00:25:37.000 --> 00:25:40.000]  是神完全掌權
[00:25:40.000 --> 00:25:45.000]  給大衛一個機會來平反
[00:25:45.000 --> 00:25:49.000]  於是大衛就有很大的誘惑
[00:25:49.000 --> 00:25:53.000]  是否真的應該殺死掃羅呢
[00:25:53.000 --> 00:25:57.000]  很難得的機會
[00:25:57.000 --> 00:26:00.000]  掃羅一個人摸進山洞
[00:26:00.000 --> 00:26:03.000]  大衛有六百個人在那裡
[00:26:03.000 --> 00:26:04.000]  一人向著掃羅
[00:26:04.000 --> 00:26:07.000]  吐一口口水都浸死他
[00:26:07.000 --> 00:26:10.000]  天災難逢的好機會
[00:26:10.000 --> 00:26:12.000]  應不應該殺死他呢
[00:26:12.000 --> 00:26:14.000]  天時地利人和
[00:26:14.000 --> 00:26:15.000]  讓我們去想
[00:26:15.000 --> 00:26:17.000]  想都不用想了
[00:26:17.000 --> 00:26:19.000]  如果他殺死掃羅的話
[00:26:19.000 --> 00:26:21.000]  有什麼好處呢
[00:26:21.000 --> 00:26:24.000]  不再需要漂流在曠野了
[00:26:24.000 --> 00:26:28.000]  立刻能夠一步踏上他的王位
[00:26:28.000 --> 00:26:32.000]  能夠過一些平靜的生活
[00:26:32.000 --> 00:26:33.000]  從國度的眼光
[00:26:33.000 --> 00:26:36.000]  以色列人國度的眼光來看
[00:26:36.000 --> 00:26:38.000]  都是一件好事
[00:26:38.000 --> 00:26:41.000]  除去了一個腐敗
[00:26:41.000 --> 00:26:43.000]  一個敗壞的君王
[00:26:43.000 --> 00:26:45.000]  可以由一個合神心意的人
[00:26:45.000 --> 00:26:47.000]  來代替他
[00:26:47.000 --> 00:26:49.000]  從這個角度來看
[00:26:49.000 --> 00:26:51.000]  都是應該殺死他
[00:26:51.000 --> 00:26:52.000]  不管你怎麼看
[00:26:52.000 --> 00:26:53.000]  橫看 直看
[00:26:53.000 --> 00:26:56.000]  都是正確的做法
[00:26:56.000 --> 00:26:59.000]  大衛面對一個考驗就是
[00:26:59.000 --> 00:27:03.000]  有一個捷徑他可以登上王位
[00:27:03.000 --> 00:27:08.000]  這個和撒旦在《馬太福音》第四章
[00:27:08.000 --> 00:27:12.000]  來引誘耶穌基督是一模一樣
[00:27:12.000 --> 00:27:14.000]  撒旦和耶穌基督說
[00:27:14.000 --> 00:27:17.000]  有一個捷徑
[00:27:17.000 --> 00:27:20.000]  只要你跪在地上來敬拜我的話
[00:27:20.000 --> 00:27:23.000]  我立刻給你這個世界
[00:27:23.000 --> 00:27:25.000]  你立刻可以做這個世界的王
[00:27:25.000 --> 00:27:28.000]  你為什麼要釘十字架
[00:27:28.000 --> 00:27:29.000]  這麼痛苦
[00:27:29.000 --> 00:27:31.000]  死了復活
[00:27:31.000 --> 00:27:34.000]  升天 然後過很長的日子
[00:27:34.000 --> 00:27:36.000]  才回來世上做王
[00:27:36.000 --> 00:27:38.000]  為什麼你要這麼笨
[00:27:38.000 --> 00:27:40.000]  我現在給你一個機會
[00:27:40.000 --> 00:27:41.000]  你向我敬拜
[00:27:41.000 --> 00:27:44.000]  你立刻就可以成為王
[00:27:44.000 --> 00:27:46.000]  撒旦有沒有這樣的權柄
[00:27:46.000 --> 00:27:48.000]  有 他是世界的王
[00:27:48.000 --> 00:27:51.000]  聖經也是這樣告訴我們
[00:27:51.000 --> 00:27:53.000]  這個就是捷徑
[00:27:53.000 --> 00:27:55.000]  耶穌基督有沒有走這個捷徑
[00:27:55.000 --> 00:27:57.000]  沒有走
[00:27:57.000 --> 00:28:01.000]  我們看 除了有很大的誘惑
[00:28:01.000 --> 00:28:04.000]  大衛的手下也有惑他
[00:28:04.000 --> 00:28:07.000]  大衛千載難逢的好機會
[00:28:07.000 --> 00:28:10.000]  六百個人都跟大衛說
[00:28:10.000 --> 00:28:13.000]  蘇州過後就沒有艇搭了
[00:28:13.000 --> 00:28:15.000]  你要把握時機
[00:28:15.000 --> 00:28:19.000]  這是大好時機
[00:28:19.000 --> 00:28:22.000]  他手下來引誘大衛
[00:28:22.000 --> 00:28:26.000]  和耶穌基督的門徒引誘耶穌基督
[00:28:26.000 --> 00:28:28.000]  耶穌基督也是一樣
[00:28:28.000 --> 00:28:30.000]  記不記得耶穌基督
[00:28:30.000 --> 00:28:31.000]  跟他的門徒說
[00:28:31.000 --> 00:28:33.000]  我要釘十字架
[00:28:33.000 --> 00:28:35.000]  彼得怎麼說
[00:28:35.000 --> 00:28:36.000]  彼得立刻說
[00:28:36.000 --> 00:28:38.000]  主啊 萬不可如此
[00:28:38.000 --> 00:28:41.000]  這事必不能到你身上
[00:28:41.000 --> 00:28:44.000]  馬太福音16章22節
[00:28:44.000 --> 00:28:45.000]  耶穌基督怎麼說
[00:28:45.000 --> 00:28:48.000]  撒旦退到我身後
[00:28:48.000 --> 00:28:50.000]  為什麼耶穌基督叫彼得到撒旦
[00:28:50.000 --> 00:28:53.000]  因為彼得被撒旦利用
[00:28:53.000 --> 00:28:55.000]  來引誘耶穌基督
[00:28:55.000 --> 00:28:59.000]  耶穌基督都沒有被祂的手下
[00:28:59.000 --> 00:29:02.000]  被門徒引誘到他
[00:29:02.000 --> 00:29:04.000]  大衛也是一樣
[00:29:04.000 --> 00:29:08.000]  大衛沒有被祂的手下引誘到他
[00:29:08.000 --> 00:29:09.000]  為什麼
[00:29:09.000 --> 00:29:12.000]  大衛是服從神的話語
[00:29:12.000 --> 00:29:15.000]  司篇105篇15節
[00:29:15.000 --> 00:29:18.000]  撒母以上24章10節
[00:29:18.000 --> 00:29:22.000]  和26章9節都有說
[00:29:22.000 --> 00:29:26.000]  不可伸手害神的仇高者
[00:29:26.000 --> 00:29:29.000]  這就是我們今天的題目
[00:29:29.000 --> 00:29:33.000]  你說為什麼大衛的手下
[00:29:33.000 --> 00:29:35.000]  認為這是神的應許
[00:29:35.000 --> 00:29:38.000]  要大衛殺死掃羅
[00:29:38.000 --> 00:29:40.000]  不是說空穴來風
[00:29:40.000 --> 00:29:42.000]  他們是有根據的
[00:29:42.000 --> 00:29:46.000]  我相信是有兩節經文
[00:29:46.000 --> 00:29:48.000]  第一節
[00:29:48.000 --> 00:29:51.000]  第一句就是神和掃羅說的話
[00:29:51.000 --> 00:29:54.000]  已經是將這個國交給別人
[00:29:54.000 --> 00:29:56.000]  撒母以上的第15章
[00:29:56.000 --> 00:29:59.000]  已經是要交給一個合神心意的人
[00:29:59.000 --> 00:30:01.000]  這是第一句話
[00:30:01.000 --> 00:30:02.000]  還有
[00:30:02.000 --> 00:30:06.000]  是神對撒母以講的另外一句話
[00:30:06.000 --> 00:30:10.000]  神說我已經艷氣掃羅作以色列的王
[00:30:10.000 --> 00:30:14.000]  我差遣你王百里行人耶穌那裡去
[00:30:14.000 --> 00:30:16.000]  因為我在祂眾子之內
[00:30:16.000 --> 00:30:21.000]  預定一個作王的撒母以上的第16章
[00:30:21.000 --> 00:30:26.000]  這就是大衛的手下所希望見到
[00:30:26.000 --> 00:30:29.000]  但是大衛不會這樣做
[00:30:29.000 --> 00:30:32.000]  他知道神有祂自己的時間性
[00:30:32.000 --> 00:30:36.000]  有祂自己的方法來拿就掃羅
[00:30:36.000 --> 00:30:41.000]  不需要祂自己來下手
[00:30:41.000 --> 00:30:47.000]  我們看到大衛在這個山洞裡面
[00:30:47.000 --> 00:30:50.000]  戰勝了 打了一場很漂亮的仗
[00:30:50.000 --> 00:30:52.000]  得到勝利
[00:30:52.000 --> 00:30:55.000]  這個勝利不是因為他殺死了掃羅
[00:30:55.000 --> 00:30:58.000]  而是他能夠平息六百個人
[00:30:58.000 --> 00:31:01.000]  他的手下對掃羅
[00:31:01.000 --> 00:31:03.000]  要他殺死掃羅
[00:31:03.000 --> 00:31:07.000]  他能夠平息六百個人的怒氣
[00:31:07.000 --> 00:31:11.000]  為什麼這件事這麼重要
[00:31:11.000 --> 00:31:14.000]  因為他將來是要帶領這六百個人
[00:31:14.000 --> 00:31:18.000]  如果他今天殺死了掃羅的話
[00:31:18.000 --> 00:31:22.000]  日後有什麼事情他們不喜歡大衛
[00:31:22.000 --> 00:31:23.000]  他們就會怎樣
[00:31:23.000 --> 00:31:26.000]  大衛也殺死了掃羅
[00:31:26.000 --> 00:31:29.000]  我們也可以殺死大衛
[00:31:29.000 --> 00:31:31.000]  大衛就是讓他手下看到
[00:31:31.000 --> 00:31:33.000]  你不要這樣做
[00:31:33.000 --> 00:31:34.000]  有沒有看到
[00:31:34.000 --> 00:31:36.000]  他是能夠服眾
[00:31:36.000 --> 00:31:40.000]  以致他以後能夠帶領這六百個人
[00:31:40.000 --> 00:31:44.000]  讓他們看到他是服從神的話語
[00:31:44.000 --> 00:31:45.000]  剛才我們說了
[00:31:45.000 --> 00:31:50.000]  不可伸手害神的仇高者
[00:31:50.000 --> 00:31:52.000]  還有第二點
[00:31:52.000 --> 00:31:54.000]  他是等待神的時間
[00:31:54.000 --> 00:31:56.000]  等待神的旨意
[00:31:56.000 --> 00:31:58.000]  還有第三點
[00:31:58.000 --> 00:32:01.000]  當他的手下認為是一個
[00:32:01.000 --> 00:32:04.000]  好的機會來報仇
[00:32:04.000 --> 00:32:06.000]  大衛怎樣說
[00:32:06.000 --> 00:32:10.000]  應該是司煉敏的時間
[00:32:10.000 --> 00:32:14.000]  應該是我們有一個正確心態的時候
[00:32:14.000 --> 00:32:18.000]  他使得他的手下能夠服從他
[00:32:18.000 --> 00:32:22.000]  以致他日後能夠帶領這班人
[00:32:22.000 --> 00:32:25.000]  當他這樣做的時候
[00:32:25.000 --> 00:32:29.000]  神就應驗了他給大衛的應許
[00:32:29.000 --> 00:32:32.000]  給他一個機會來伸張正義
[00:32:32.000 --> 00:32:35.000]  這是在C篇的五十四篇所說的
[00:32:35.000 --> 00:32:39.000]  給他一個機會來平反
[00:32:39.000 --> 00:32:43.000]  大衛知道不應該殺人
[00:32:43.000 --> 00:32:46.000]  因為神的話語說不可殺人
[00:32:46.000 --> 00:32:49.000]  你說基督徒不可殺人
[00:32:49.000 --> 00:32:52.000]  但在戰場上是可以的
[00:32:52.000 --> 00:32:56.000]  因為如果正義之師在戰場上
[00:32:56.000 --> 00:32:58.000]  你是可以殺死對方
[00:32:58.000 --> 00:32:59.000]  另外
[00:32:59.000 --> 00:33:01.000]  當有人襲擊你
[00:33:01.000 --> 00:33:03.000]  為了自衛殺人
[00:33:03.000 --> 00:33:05.000]  這是可以的
[00:33:05.000 --> 00:33:08.000]  但如果你去殺一個手無寸鐵
[00:33:08.000 --> 00:33:10.000]  正在大解的人
[00:33:10.000 --> 00:33:14.000]  這個怎樣看都是不對的一件事
[00:33:14.000 --> 00:33:16.000]  所以大衛提醒他的手下
[00:33:16.000 --> 00:33:20.000]  不要傷害神的仇高者
[00:33:20.000 --> 00:33:23.000]  不單止不要殺他
[00:33:23.000 --> 00:33:27.000]  連詛咒上司
[00:33:27.000 --> 00:33:29.000]  詛咒領袖
[00:33:29.000 --> 00:33:31.000]  都是不對的
[00:33:31.000 --> 00:33:33.000]  根據猶太人的律法
[00:33:33.000 --> 00:33:36.000]  撒母以上的二十二章第二十八節
[00:33:36.000 --> 00:33:38.000]  尚且神的律法說
[00:33:38.000 --> 00:33:41.000]  不可以詛咒你的領袖
[00:33:41.000 --> 00:33:43.000]  詛咒你的上司
[00:33:43.000 --> 00:33:47.000]  詛咒上司和褻瀆神的命是同罪
[00:33:47.000 --> 00:33:49.000]  所以我們要很小心
[00:33:49.000 --> 00:33:51.000]  於是在這個時候
[00:33:51.000 --> 00:33:55.000]  大衛摸了去素羅的身後
[00:33:55.000 --> 00:33:59.000]  素羅剛剛脫掉他的外衣大解
[00:33:59.000 --> 00:34:04.000]  於是大衛就把素羅的衣襟撤下來
[00:34:04.000 --> 00:34:07.000]  在撒母以上的二十五章第五節
[00:34:07.000 --> 00:34:10.000]  就是因為大衛做了這件事
[00:34:10.000 --> 00:34:12.000]  他非常非常後悔
[00:34:12.000 --> 00:34:15.000]  非常內疚
[00:34:15.000 --> 00:34:17.000]  你問為什麼
[00:34:17.000 --> 00:34:19.000]  因為聖經裡面
[00:34:19.000 --> 00:34:22.000]  衣襟是非常重要
[00:34:22.000 --> 00:34:24.000]  是一個人的身份
[00:34:24.000 --> 00:34:27.000]  是代表一個人的權柄
[00:34:27.000 --> 00:34:30.000]  你說經文出於哪裡
[00:34:30.000 --> 00:34:32.000]  首先開始這個傳統的
[00:34:32.000 --> 00:34:34.000]  是《文數記》的第十五章
[00:34:34.000 --> 00:34:36.000]  三十八至三十九節
[00:34:36.000 --> 00:34:38.000]  神吩咐以色列人
[00:34:38.000 --> 00:34:42.000]  世世代代在他們的衣襟或水紙
[00:34:42.000 --> 00:34:46.000]  釘一根藍絲帶子
[00:34:46.000 --> 00:34:48.000]  他們佩戴者水紙
[00:34:48.000 --> 00:34:50.000]  就代表他們紀念
[00:34:50.000 --> 00:34:53.000]  遵行耶和華一切的命令
[00:34:53.000 --> 00:34:56.000]  是代表神的話語
[00:34:56.000 --> 00:34:57.000]  是權柄
[00:34:57.000 --> 00:35:00.000]  是身份的象徵 水紙
[00:35:00.000 --> 00:35:04.000]  古代的以色列人
[00:35:04.000 --> 00:35:08.000]  他們的水紙 衣襟
[00:35:08.000 --> 00:35:10.000]  都有不同的花紋
[00:35:10.000 --> 00:35:12.000]  有時甚至他們會怎樣做
[00:35:12.000 --> 00:35:14.000]  在他們的水紙衣襟
[00:35:14.000 --> 00:35:16.000]  塗上一些物質
[00:35:16.000 --> 00:35:19.000]  然後在合同的上高打上印
[00:35:19.000 --> 00:35:21.000]  這就代表他們的身份
[00:35:21.000 --> 00:35:24.000]  有這樣的代表性
[00:35:24.000 --> 00:35:27.000]  在《以西結書》的十六章第八節
[00:35:27.000 --> 00:35:30.000]  神說我從你的旁邊經過
[00:35:30.000 --> 00:35:33.000]  看見你的時候正動愛情
[00:35:33.000 --> 00:35:35.000]  便用衣襟搭在你的身上
[00:35:35.000 --> 00:35:37.000]  遮蓋你的赤體
[00:35:37.000 --> 00:35:39.000]  又向你起誓
[00:35:39.000 --> 00:35:40.000]  與你結盟
[00:35:40.000 --> 00:35:42.000]  你就歸於我
[00:35:42.000 --> 00:35:45.000]  者是主耶和華說的
[00:35:45.000 --> 00:35:46.000]  有沒有看到
[00:35:46.000 --> 00:35:47.000]  一個象徵就是
[00:35:47.000 --> 00:35:50.000]  一個人將衣襟搭著另一個人
[00:35:50.000 --> 00:35:52.000]  就是說這個人是屬於我
[00:35:52.000 --> 00:35:55.000]  我願意今世照顧你
[00:35:55.000 --> 00:35:56.000]  這就是原因
[00:35:56.000 --> 00:35:58.000]  為什麼在《路德記》
[00:35:58.000 --> 00:36:01.000]  記不記得在波亞斯的和祥
[00:36:01.000 --> 00:36:04.000]  路德是跟波亞斯說
[00:36:04.000 --> 00:36:07.000]  你願不願意將你的衣襟遮蓋我
[00:36:07.000 --> 00:36:11.000]  其實他是向波亞斯示愛
[00:36:11.000 --> 00:36:14.000]  當波亞斯將衣襟搭在路德身上
[00:36:14.000 --> 00:36:18.000]  就是說他願意娶路德為妻
[00:36:18.000 --> 00:36:21.000]  你說這些都是舊約
[00:36:21.000 --> 00:36:23.000]  新約沒有這支歌唱
[00:36:23.000 --> 00:36:24.000]  也有的
[00:36:24.000 --> 00:36:27.000]  你看看在耶穌基督的時候
[00:36:27.000 --> 00:36:29.000]  在馬太福音第九章
[00:36:29.000 --> 00:36:31.000]  和馬可福音第五章
[00:36:31.000 --> 00:36:33.000]  有一個血流婦人
[00:36:33.000 --> 00:36:35.000]  她有血流病
[00:36:35.000 --> 00:36:39.000]  血流病當時令人羞恥羞愧
[00:36:39.000 --> 00:36:41.000]  你不可以跟別人說
[00:36:41.000 --> 00:36:44.000]  這些事好像不潔
[00:36:44.000 --> 00:36:45.000]  是不潔的
[00:36:45.000 --> 00:36:47.000]  說都不可以跟別人說
[00:36:47.000 --> 00:36:50.000]  這個婦人偷偷地
[00:36:50.000 --> 00:36:52.000]  走到耶穌基督的背後
[00:36:52.000 --> 00:36:54.000]  然後去摸耶穌基督的衣襟
[00:36:54.000 --> 00:36:56.000]  摸她的水脂
[00:36:56.000 --> 00:36:57.000]  一摸就怎樣
[00:36:57.000 --> 00:37:00.000]  就有能力從衣襟水脂
[00:37:00.000 --> 00:37:02.000]  倒到這個婦人的身上
[00:37:02.000 --> 00:37:05.000]  幫她治好她的病
[00:37:05.000 --> 00:37:06.000]  所以我們見到
[00:37:06.000 --> 00:37:09.000]  衣襟真的有非常重要的地位性
[00:37:09.000 --> 00:37:14.000]  所以大衛割了數羅的衣襟下來
[00:37:14.000 --> 00:37:16.000]  他非常內疚
[00:37:16.000 --> 00:37:20.000]  認為他自己是冒犯了數羅
[00:37:20.000 --> 00:37:24.000]  當數羅離開了山洞
[00:37:24.000 --> 00:37:26.000]  走了很遠
[00:37:26.000 --> 00:37:29.000]  大衛就向他呼喚
[00:37:29.000 --> 00:37:31.000]  叫他做什麼
[00:37:31.000 --> 00:37:33.000]  我的主
[00:37:33.000 --> 00:37:35.000]  我的王
[00:37:35.000 --> 00:37:38.000]  你是耶和華的受高者
[00:37:38.000 --> 00:37:40.000]  是我的父親
[00:37:40.000 --> 00:37:42.000]  為什麼叫他做父親
[00:37:42.000 --> 00:37:45.000]  他是大衛的岳父
[00:37:45.000 --> 00:37:48.000]  他對數羅非常尊重
[00:37:48.000 --> 00:37:56.000]  甚至他屈身臉伏於地下拜
[00:37:56.000 --> 00:37:58.000]  在我開始講這篇信息的時候
[00:37:58.000 --> 00:37:59.000]  我跟大家講過
[00:37:59.000 --> 00:38:01.000]  在我們的生命當中
[00:38:01.000 --> 00:38:03.000]  有沒有一些上司
[00:38:03.000 --> 00:38:06.000]  有沒有一些老闆
[00:38:06.000 --> 00:38:08.000]  可能對我們很苛刻
[00:38:08.000 --> 00:38:11.000]  甚至好像真的想要我們的命一樣
[00:38:11.000 --> 00:38:14.000]  但是聖經怎麼教我們
[00:38:14.000 --> 00:38:16.000]  是要服從
[00:38:16.000 --> 00:38:19.000]  是要尊敬羅馬書的第十三章
[00:38:19.000 --> 00:38:22.000]  和彼得前書的第二章
[00:38:22.000 --> 00:38:25.000]  十三至十七節
[00:38:25.000 --> 00:38:30.000]  大衛開始為他自己辯護
[00:38:30.000 --> 00:38:34.000]  其實大衛的邏輯是無懈可擊的
[00:38:34.000 --> 00:38:36.000]  大衛說什麼
[00:38:36.000 --> 00:38:38.000]  我是有機會殺死你
[00:38:38.000 --> 00:38:40.000]  但是我沒有這麼做
[00:38:40.000 --> 00:38:43.000]  我的手下都說應該殺死你
[00:38:43.000 --> 00:38:45.000]  但是我反而斥責他們
[00:38:45.000 --> 00:38:47.000]  我沒有殺你
[00:38:47.000 --> 00:38:50.000]  我對你是完全沒有惡意
[00:38:50.000 --> 00:38:52.000]  大衛用了一句朕言
[00:38:52.000 --> 00:38:55.000]  是當時的人耳熟能詳
[00:38:55.000 --> 00:38:56.000]  是什麼
[00:38:56.000 --> 00:38:59.000]  他說惡事出於惡人
[00:38:59.000 --> 00:39:03.000]  惡事出於惡人
[00:39:03.000 --> 00:39:05.000]  是什麼意思
[00:39:05.000 --> 00:39:07.000]  就是說一個人的行為
[00:39:07.000 --> 00:39:09.000]  表現出他的品格
[00:39:09.000 --> 00:39:11.000]  大衛說你對我這樣
[00:39:11.000 --> 00:39:13.000]  我有機會殺死你
[00:39:13.000 --> 00:39:14.000]  我也不殺死你
[00:39:14.000 --> 00:39:17.000]  你可以看到我的品格
[00:39:17.000 --> 00:39:20.000]  但是其實大衛在暗示什麼
[00:39:20.000 --> 00:39:23.000]  反過來看看你
[00:39:23.000 --> 00:39:25.000]  我又沒有得罪你
[00:39:25.000 --> 00:39:27.000]  我還是你的女婿
[00:39:27.000 --> 00:39:30.000]  還是你軍隊裡的統領
[00:39:30.000 --> 00:39:33.000]  你反而窮追不捨地殺死我
[00:39:33.000 --> 00:39:36.000]  那你的品格又怎麼樣
[00:39:36.000 --> 00:39:41.000]  好像在暗示給數羅聽
[00:39:41.000 --> 00:39:43.000]  接著大衛說什麼
[00:39:43.000 --> 00:39:46.000]  冤耶和華在你我中間判斷是非
[00:39:46.000 --> 00:39:49.000]  在你身上為我伸冤
[00:39:49.000 --> 00:39:52.000]  我卻不親手加害於你
[00:39:52.000 --> 00:39:54.000]  大衛還說
[00:39:54.000 --> 00:39:56.000]  為什麼你要聽別人的殘言
[00:39:56.000 --> 00:39:59.000]  為什麼你要聽別人說我是謀反
[00:39:59.000 --> 00:40:01.000]  我根本沒有這樣的心意
