
[00:00:00.000 --> 00:00:03.000]  平安,我們一起祈禱
[00:22:36.000 --> 00:22:39.000]  上個星期有來的會友就應該明白了
[00:22:39.000 --> 00:22:41.000]  猶太人的族譜不提女人的
[00:22:41.000 --> 00:22:45.000]  但是這個是其中一個
[00:22:45.000 --> 00:22:48.000]  大衛本來是一個牧羊人
[00:22:48.000 --> 00:22:51.000]  但是由於他願意信服上帝
[00:22:51.000 --> 00:22:55.000]  上帝也將他提升成為以色列人的王
[00:22:55.000 --> 00:23:01.000]  並且答應梅塞亞一定要是他的後人
[00:23:01.000 --> 00:23:05.000]  大禹李雖然是亡國奴
[00:23:05.000 --> 00:23:09.000]  被巴比倫王尼布加雷撒擄去巴比倫
[00:23:09.000 --> 00:23:11.000]  但是當他願意信服上帝
[00:23:11.000 --> 00:23:15.000]  他不肯吃那些拜過偶像的食物
[00:23:15.000 --> 00:23:21.000]  結果上帝將他提升成為巴比倫帝國的宰相
[00:23:21.000 --> 00:23:30.000]  我相信這些人不單止在地上被上帝大大的提升
[00:23:30.000 --> 00:23:36.000]  他們還會得到天上榮耀的冠冕
[00:23:36.000 --> 00:23:41.000]  所以我盼望在我們當中
[00:23:41.000 --> 00:23:46.000]  沒有人會說我不盼望被上帝提升
[00:23:46.000 --> 00:23:50.000]  我只盼望能夠享受現在的榮華富貴
[00:23:50.000 --> 00:23:57.000]  最後進入天堂我就滿足了
[00:23:57.000 --> 00:24:00.000]  如果你是這樣你都不敢舉手
[00:24:00.000 --> 00:24:04.000]  所以我都不會叫你們舉手了
[00:24:04.000 --> 00:24:08.000]  雅各說誰要跟世界做朋友
[00:24:08.000 --> 00:24:11.000]  誰就是上帝的敵人
[00:24:11.000 --> 00:24:17.000]  我相信上帝的敵人沒有權利進入上帝的家
[00:24:17.000 --> 00:24:20.000]  最後我想和大家分享
[00:24:20.000 --> 00:24:25.000]  如果我們想獲得上帝提升的三個秘訣
[00:24:25.000 --> 00:24:31.000]  從今華經文給我們看到最重要的秘訣當然是謙卑
[00:24:31.000 --> 00:24:36.000]  在第六節說上帝敵對驕傲的人
[00:24:36.000 --> 00:24:39.000]  次因點給謙卑的人
[00:24:39.000 --> 00:24:42.000]  在第十節又說要在主面前謙卑
[00:24:42.000 --> 00:24:45.000]  祂就提升你們
[00:24:45.000 --> 00:24:48.000]  主耶穌也曾經說過
[00:24:48.000 --> 00:24:50.000]  你們要負我的額
[00:24:50.000 --> 00:24:51.000]  跟我學
[00:24:51.000 --> 00:24:55.000]  因為我的心裡柔和謙卑
[00:24:55.000 --> 00:25:02.000]  謙卑的人就是完全信服上帝的人
[00:25:02.000 --> 00:25:06.000]  就是不會以自我為中心而活的人
[00:25:06.000 --> 00:25:09.000]  不會追求自己在世界上的成就
[00:25:09.000 --> 00:25:17.000]  而是願意信服上帝為我所安排的人生路的人
[00:25:17.000 --> 00:25:22.000]  第二個秘訣就是不要做世界的朋友
[00:25:22.000 --> 00:25:27.000]  就是不要被世界的風俗影響
[00:25:27.000 --> 00:25:32.000]  或者就好像雅各在一章二十七節所說的
[00:25:32.000 --> 00:25:36.000]  保守自己不受世界的腐化
[00:25:36.000 --> 00:25:38.000]  這個非常重要
[00:25:38.000 --> 00:25:42.000]  現在世界所吹的風就是自我中心
[00:25:42.000 --> 00:25:45.000]  不單是二千年前是這樣的風
[00:25:45.000 --> 00:25:46.000]  現在一樣的
[00:25:46.000 --> 00:25:51.000]  是自我中心追求感性享樂主義
[00:25:51.000 --> 00:25:55.000]  其中一個例子就是搞同性戀
[00:25:55.000 --> 00:26:00.000]  事實上搞同性戀只不過是自我中心的其中一種表現
[00:26:00.000 --> 00:26:03.000]  但是同性戀是很邪惡的
[00:26:03.000 --> 00:26:06.000]  他們不單自己喜歡去搞
[00:26:06.000 --> 00:26:12.000]  還要強迫強迫其他人贊成他們的觀點
[00:26:12.000 --> 00:26:17.000]  在美國已經有十五個州通過了同性婚姻合法化
[00:26:17.000 --> 00:26:20.000]  有些地方雖然未通過同性婚姻合法化
[00:26:20.000 --> 00:26:26.000]  但是就想立法禁止人歧視同性戀人士
[00:26:26.000 --> 00:26:30.000]  好像最近香港正在討論這件事
[00:26:30.000 --> 00:26:32.000]  但是立法一旦通過
[00:26:32.000 --> 00:26:35.000]  所有的人都會失去言論自由
[00:26:35.000 --> 00:26:38.000]  不能夠批評同性戀
[00:26:38.000 --> 00:26:45.000]  政府也要花大量的金錢為同性戀人士提供不同的服務
[00:26:45.000 --> 00:26:51.000]  所以基督徒一定要趁著我們還有自由言論的時候就要反對
[00:26:51.000 --> 00:26:55.000]  因為這是一個非常危險的社會革命
[00:26:55.000 --> 00:26:59.000]  是通上帝創造的定律
[00:26:59.000 --> 00:27:02.000]  即使你不是基督徒也不要掉以輕心
[00:27:02.000 --> 00:27:04.000]  以為事不關己
[00:27:04.000 --> 00:27:07.000]  同性婚姻一旦合法化之後
[00:27:07.000 --> 00:27:12.000]  我們就失去了言論自由
[00:27:12.000 --> 00:27:18.000]  第三個秘訣就是要多祈禱
[00:27:18.000 --> 00:27:24.000]  在第二節亞國就罵那些教會的信徒不祈禱
[00:27:24.000 --> 00:27:27.000]  所以他們得不到想要的東西
[00:27:27.000 --> 00:27:34.000]  但是即使他們祈禱也得不到因為他們動機不良
[00:27:34.000 --> 00:27:37.000]  亞國這樣說不是鼓勵我們
[00:27:37.000 --> 00:27:39.000]  我們不用祈禱
[00:27:39.000 --> 00:27:43.000]  其實我們應該事事學習祈禱
[00:27:43.000 --> 00:27:47.000]  並且按著上帝的旨意來祈禱
[00:27:47.000 --> 00:27:50.000]  主耶穌教導我們的主禱文
[00:27:50.000 --> 00:27:53.000]  其實是一個很好的典範
[00:27:53.000 --> 00:27:56.000]  一開始就是求上帝的國光臨
[00:27:56.000 --> 00:28:01.000]  然後求上帝的旨意行在地上
[00:28:01.000 --> 00:28:03.000]  現在我們事事這樣祈禱的時候
[00:28:03.000 --> 00:28:05.000]  我們又會被教導
[00:28:05.000 --> 00:28:09.000]  我們應該關懷的是上帝的國度
[00:28:09.000 --> 00:28:12.000]  不是自己在世界上的成就
[00:28:12.000 --> 00:28:14.000]  我們要提醒
[00:28:14.000 --> 00:28:17.000]  不單止求上帝的旨意行在地上
[00:28:17.000 --> 00:28:23.000]  而是我們自己首先要實行上帝的旨意
[00:28:23.000 --> 00:28:25.000]  上帝的旨意怎樣行在地上呢?
[00:28:25.000 --> 00:28:27.000]  基督徒不實行上帝的旨意
[00:28:27.000 --> 00:28:30.000]  你還期望哪些人去實行上帝的旨意呢?
[00:28:30.000 --> 00:28:32.000]  我們不實行上帝的旨意
[00:28:32.000 --> 00:28:39.000]  我們怎能期望其他的弟兄姊妹去實行上帝的旨意呢?
[00:28:39.000 --> 00:28:40.000]  我鼓勵大家
[00:28:40.000 --> 00:28:44.000]  我們要立志獲得上帝的提升
[00:28:44.000 --> 00:28:48.000]  要好好學習這三個秘訣
[00:28:48.000 --> 00:28:50.000]  謙卑自己
[00:28:50.000 --> 00:28:52.000]  信服上帝
[00:28:52.000 --> 00:28:57.000]  不要受世界腐化了的意識形態影響
[00:28:57.000 --> 00:29:00.000]  我們最後應該要示上祈禱
[00:29:00.000 --> 00:29:04.000]  然後我們就做一個祈禱
[00:29:04.000 --> 00:29:05.000]  親愛的天父
[00:29:05.000 --> 00:29:09.000]  求祢的聖靈幫助我們能夠得到祢的喜歡
[00:29:09.000 --> 00:29:12.000]  時時謙卑信服祢的旨意
[00:29:12.000 --> 00:29:16.000]  亦有智慧透視世界的邪風雜俗
[00:29:16.000 --> 00:29:19.000]  不會被捲入魔鬼的圈套
[00:29:19.000 --> 00:29:23.000]  使我們生活上表現出真正的虔誠
[00:29:23.000 --> 00:29:26.000]  而不是一個虛有其表的信徒
[00:29:26.000 --> 00:29:28.000]  奉耶穌基督的名祈禱
[00:29:28.000 --> 00:29:29.000]  阿門
