
[00:00:00.000 --> 00:00:04.040]  各位兄弟姐妹 早晨
[00:20:57.680 --> 00:21:00.600]  聖人一籌
[00:21:00.600 --> 00:21:02.160]  請問你有沒有留意到
[00:21:02.160 --> 00:21:03.160]  爲什麼保羅接着
[00:21:03.160 --> 00:21:06.240]  就用頭和腳來做比喻
[00:21:06.240 --> 00:21:07.120]  做那個對話
[00:21:07.120 --> 00:21:10.720]  你千萬不要對腳這樣說
[00:21:10.720 --> 00:21:14.280]  因爲頭是有腦的
[00:21:14.280 --> 00:21:15.480]  是食腦的
[00:21:15.480 --> 00:21:17.080]  高高在上
[00:21:17.080 --> 00:21:19.280]  而且通常都會被人看見
[00:21:19.280 --> 00:21:22.640]  而且是負責做指揮的
[00:21:22.640 --> 00:21:25.680]  而腳本身就
[00:21:25.680 --> 00:21:27.720]  已經在上一個回合
[00:21:27.720 --> 00:21:30.720]  感到自己非常地自卑
[00:21:30.720 --> 00:21:34.200]  覺得自己是最低下的
[00:21:34.200 --> 00:21:36.160]  是最卑賤的
[00:21:36.160 --> 00:21:37.640]  貼地
[00:21:37.640 --> 00:21:39.080]  所以很污穢的
[00:21:39.080 --> 00:21:40.320]  比不上其他肢體
[00:21:40.320 --> 00:21:43.240]  那麼尊貴
[00:21:43.240 --> 00:21:46.480]  所以當眼和當頭
[00:21:46.480 --> 00:21:49.040]  來對腳和手來說
[00:21:49.040 --> 00:21:51.000]  我不需要你走到一邊
[00:21:51.000 --> 00:21:52.000]  不要阻擋着
[00:21:52.000 --> 00:21:53.440]  我用不着你
[00:21:53.440 --> 00:21:57.280]  其實是一種很驕傲
[00:21:57.280 --> 00:21:59.000]  很自大的一種表現
[00:21:59.000 --> 00:22:02.200]  他們相信自己的眼光
[00:22:02.200 --> 00:22:04.000]  是最獨到的
[00:22:04.000 --> 00:22:06.080]  相信自己的分析能力
[00:22:06.080 --> 00:22:08.560]  是最透徹的
[00:22:08.560 --> 00:22:10.840]  也都相信自己的想法
[00:22:10.840 --> 00:22:13.000]  是最周全的
[00:22:13.000 --> 00:22:15.760]  相信自己一個已經是
[00:22:15.760 --> 00:22:16.400]  無敵的了
[00:22:16.400 --> 00:22:17.640]  搞得定
[00:22:17.640 --> 00:22:20.320]  我已經是綽綽有餘
[00:22:20.320 --> 00:22:21.640]  很足夠
[00:22:21.640 --> 00:22:24.720]  他們深信身體絕對
[00:22:24.720 --> 00:22:26.600]  不能夠沒了自己
[00:22:26.600 --> 00:22:28.440]  不過他們卻是懵然不知
[00:22:28.440 --> 00:22:32.520]  其實身體不能夠只得他自己
[00:22:32.520 --> 00:22:37.000]  假如眼睛真的對手說
[00:22:37.000 --> 00:22:43.000]  我
[00:22:43.000 --> 00:22:44.760]  我不需要你
[00:22:44.760 --> 00:22:50.800]  假如頭真的對腳說
[00:22:50.800 --> 00:22:53.880]  我都用不着你
[00:22:53.880 --> 00:22:58.360]  如果對手和腳真的沒有想
[00:22:58.360 --> 00:23:00.440]  照單純修
[00:23:00.440 --> 00:23:05.200]  以爲真是信以爲真的
[00:23:05.200 --> 00:23:07.560]  然後決定退出身體
[00:23:07.560 --> 00:23:08.760]  我們可以想象
[00:23:08.760 --> 00:23:12.240]  整個身體將會變成
[00:23:12.240 --> 00:23:13.200]  怎樣
[00:23:13.200 --> 00:23:15.160]  沒有手沒有腳了
[00:23:15.160 --> 00:23:18.720]  殘障
[00:23:18.720 --> 00:23:20.160]  所以我們必須要明白
[00:23:20.160 --> 00:23:22.160]  在基督身體裏面
[00:23:22.160 --> 00:23:23.760]  我們每一個人
[00:23:23.760 --> 00:23:25.760]  都是同樣重要
[00:23:25.760 --> 00:23:30.000]  都有自己很獨特的恩賜
[00:23:30.000 --> 00:23:31.920]  很獨特的功能
[00:23:31.920 --> 00:23:35.160]  神要你去發揮
[00:23:35.160 --> 00:23:38.000]  我們不能夠彼此的排斥
[00:23:38.000 --> 00:23:41.800]  我們不能夠彼此的互相分割
[00:23:41.800 --> 00:23:43.320]  我們不能隨便地將身體的
[00:23:43.320 --> 00:23:46.560]  任何一個部分撕除
[00:23:46.560 --> 00:23:51.800]  不能隨便地將身體肢解
[00:23:51.800 --> 00:23:55.560]  因爲神他設計我們
[00:23:55.560 --> 00:23:59.400]  是要彼此的相熟
[00:23:59.400 --> 00:24:00.320]  實際上
[00:24:00.320 --> 00:24:04.360]  你和我都是好像
[00:24:04.360 --> 00:24:07.920]  脣齒相依
[00:24:07.920 --> 00:24:10.600]  是應該彼此的來配搭
[00:24:10.600 --> 00:24:12.880]  互相的依賴
[00:24:12.880 --> 00:24:16.400]  我們既不能夠自視過高
[00:24:16.400 --> 00:24:21.560]  我們也不能夠妄自菲薄
[00:24:21.560 --> 00:24:23.200]  既然我們之間
[00:24:23.200 --> 00:24:25.400]  是有一個脣齒相依
[00:24:25.400 --> 00:24:27.480]  不能夠分割
[00:24:27.480 --> 00:24:30.320]  那麼緊密的關係
[00:24:30.320 --> 00:24:33.360]  就讓我們在第二十二節
[00:24:33.360 --> 00:24:35.640]  到第二十七節
[00:24:35.640 --> 00:24:38.040]  我們一起去思考
[00:24:38.040 --> 00:24:39.880]  成爲團隊
[00:24:39.880 --> 00:24:43.160]  在信仰上我們可以如何實踐
[00:24:43.160 --> 00:24:44.840]  我請大家同聲的
[00:24:44.840 --> 00:24:48.440]  來讀以下這一段經文
[00:24:48.440 --> 00:24:50.160]  我們起
[00:24:50.160 --> 00:24:51.880]  不但如此
[00:24:51.880 --> 00:24:54.000]  身上的肢體
[00:24:54.000 --> 00:24:56.200]  仍以爲軟弱的
[00:24:56.200 --> 00:24:58.840]  更是不可缺少的
[00:24:58.840 --> 00:25:00.720]  身上的肢體
[00:25:00.720 --> 00:25:03.200]  我們認爲不體面的
[00:25:03.200 --> 00:25:06.080]  越發給他加上體面
[00:25:06.080 --> 00:25:08.200]  我們不雅觀的
[00:25:08.200 --> 00:25:11.400]  越發裝飾得雅觀
[00:25:11.400 --> 00:25:13.560]  我們雅觀的肢體
[00:25:13.560 --> 00:25:16.000]  自然用不着裝飾
[00:25:16.000 --> 00:25:19.120]  單純配搭這個身子
[00:25:19.120 --> 00:25:21.000]  把加倍的體面
[00:25:21.000 --> 00:25:23.920]  給那有欠缺的肢體
[00:25:23.920 --> 00:25:26.840]  免得身體不協調
[00:25:26.840 --> 00:25:30.920]  總要肢體彼此照顧
[00:25:30.920 --> 00:25:33.760]  假如一個的肢體受苦
[00:25:33.760 --> 00:25:37.840]  所有的肢體就一同的受苦
[00:25:37.840 --> 00:25:40.880]  假如一個肢體得光榮
[00:25:40.880 --> 00:25:44.680]  所有的肢體就一同的快樂
[00:25:44.680 --> 00:25:48.080]  你們就是基督的身體
[00:25:48.080 --> 00:25:52.200]  並且各自都是肢體
[00:25:54.320 --> 00:25:55.960]  保羅說
[00:25:55.960 --> 00:25:57.880]  身上的肢體
[00:25:57.880 --> 00:25:59.880]  仍以爲軟弱的
[00:25:59.880 --> 00:26:04.280]  更是不可缺少的
[00:26:04.280 --> 00:26:08.280]  請問你的身體有沒有試過
[00:26:08.280 --> 00:26:11.160]  就算是一個很小的部分
[00:26:11.160 --> 00:26:12.760]  受了傷
[00:26:12.760 --> 00:26:15.840]  或者病了不舒服
[00:26:15.840 --> 00:26:17.920]  可能是牙痛
[00:26:17.920 --> 00:26:21.680]  影響到你整個的起居生活
[00:26:21.680 --> 00:26:23.440]  有沒有試過?
[00:26:23.440 --> 00:26:24.840]  一定有吧
[00:26:24.840 --> 00:26:27.800]  例如有時候不小心割傷手
[00:26:27.800 --> 00:26:28.760]  你會不會說
[00:26:28.760 --> 00:26:30.760]  你自己解決吧 不關我的事
[00:26:30.760 --> 00:26:32.160]  不會吧
[00:26:32.160 --> 00:26:35.920]  又或者不小心被風吹沙入眼
[00:26:35.920 --> 00:26:37.000]  哎
[00:26:37.000 --> 00:26:37.960]  眼睛是你的
[00:26:37.960 --> 00:26:39.240]  你自己解決吧
[00:26:39.240 --> 00:26:40.920]  我不管
[00:26:40.920 --> 00:26:41.640]  不會啊
[00:26:41.640 --> 00:26:43.240]  你根本上不可以不理會
[00:26:43.240 --> 00:26:45.680]  因爲那時候你眼淚都飄了
[00:26:45.680 --> 00:26:47.240]  看不到東西
[00:26:47.240 --> 00:26:48.880]  我也有很多類似的經驗
[00:26:48.880 --> 00:26:52.800]  例如我發現原來我的腰
[00:26:52.800 --> 00:26:56.480]  尾龍骨
[00:26:56.480 --> 00:26:58.400]  第四第五節
[00:26:58.400 --> 00:27:00.640]  已經衰退了
[00:27:00.640 --> 00:27:02.040]  收窄了
[00:27:02.040 --> 00:27:04.800]  以致很容易就會閃腰
[00:27:04.800 --> 00:27:05.840]  腰痛
[00:27:05.840 --> 00:27:07.400]  試過好幾次
[00:27:07.400 --> 00:27:08.600]  其實是要入牀的
[00:27:08.600 --> 00:27:10.000]  所謂入醫院
[00:27:10.000 --> 00:27:12.040]  睡牀要睡足一個星期
[00:27:12.040 --> 00:27:13.480]  纔可以下牀
[00:27:13.480 --> 00:27:16.400]  因爲痛到是轉身轉不到
[00:27:16.400 --> 00:27:21.240]  就像剛纔Alton講他的爸爸
[00:27:21.240 --> 00:27:22.720]  轉身都轉不到
[00:27:22.720 --> 00:27:24.120]  想下牀
[00:27:24.120 --> 00:27:27.000]  或者想由牀邊站起身
[00:27:27.000 --> 00:27:31.240]  痛到是寸步難行
[00:27:31.240 --> 00:27:34.040]  例如我試過在2016年
[00:27:34.040 --> 00:27:39.680]  不小心去一個小朋友的生日會
[00:27:39.680 --> 00:27:42.400]  當時下了長雨
[00:27:42.400 --> 00:27:43.280]  下完長雨
[00:27:43.280 --> 00:27:48.080]  那些小朋友想去吹氣的滑梯玩
[00:27:48.080 --> 00:27:50.640]  沒有家長上去幫他們上
[00:27:50.640 --> 00:27:52.640]  因爲上面沒有東西拉的
[00:27:52.640 --> 00:27:55.080]  在後面直不離地爬上去
[00:27:55.080 --> 00:27:57.120]  而且他們有得玩
[00:27:57.120 --> 00:27:59.560]  就喜歡不理下地
[00:27:59.560 --> 00:28:01.040]  沒有人衝下去
[00:28:01.040 --> 00:28:02.640]  要有家長上去
[00:28:02.640 --> 00:28:05.560]  後面就主持大局
[00:28:05.560 --> 00:28:07.200]  我打算爬上去
[00:28:07.200 --> 00:28:08.080]  下完雨
[00:28:08.080 --> 00:28:09.080]  很閃
[00:28:09.080 --> 00:28:10.400]  我在後面
[00:28:10.400 --> 00:28:13.560]  直插式
[00:28:13.560 --> 00:28:14.560]  不小心摸不到
[00:28:14.560 --> 00:28:16.200]  上面沒有人摸我
[00:28:16.200 --> 00:28:17.640]  沒有團隊
[00:28:17.640 --> 00:28:18.600]  沒有人摸我
[00:28:18.600 --> 00:28:20.800]  直插式打樁
[00:28:20.800 --> 00:28:24.080]  從後面跣下地
[00:28:24.080 --> 00:28:26.040]  扔到草地上
[00:28:26.040 --> 00:28:31.080]  我以爲是一些傷患
[00:28:31.080 --> 00:28:32.920]  可以看鐵打
[00:28:32.920 --> 00:28:33.840]  看鍼灸
[00:28:33.840 --> 00:28:34.520]  可以解決
[00:28:34.520 --> 00:28:36.200]  拖了三個月
[00:28:36.200 --> 00:28:37.680]  結果一照之下發現
[00:28:37.680 --> 00:28:40.040]  原來我的韌帶撕裂了
[00:28:40.040 --> 00:28:41.880]  撕裂了一半
[00:28:41.880 --> 00:28:44.760]  結果手慢慢做不到事
[00:28:44.760 --> 00:28:46.120]  抬都抬不起來
[00:28:46.120 --> 00:28:47.960]  拿不到重東西
[00:28:47.960 --> 00:28:48.760]  我想說這些
[00:28:48.760 --> 00:28:50.840]  我的體會是
[00:28:50.840 --> 00:28:52.200]  當這些身體的部分
[00:28:52.200 --> 00:28:53.760]  無事無干的時候
[00:28:53.760 --> 00:28:54.880]  我不是很留意到
[00:28:54.880 --> 00:28:56.960]  它們有那個重要性
[00:28:56.960 --> 00:28:58.200]  不過當它們病了
[00:28:58.200 --> 00:28:59.840]  或者受了傷之後
[00:28:59.840 --> 00:29:01.280]  等於你們說吹沙入眼
[00:29:01.280 --> 00:29:02.680]  或者割到手指
[00:29:02.680 --> 00:29:04.320]  或者牙痛一樣
[00:29:04.320 --> 00:29:05.840]  你發覺它很重要
[00:29:05.840 --> 00:29:06.360]  沒有了它
[00:29:06.360 --> 00:29:08.880]  原來是不行的
[00:29:08.880 --> 00:29:10.560]  基督身體裏面的
[00:29:10.560 --> 00:29:12.400]  每一個肢體
[00:29:12.400 --> 00:29:16.080]  原來都是這樣
[00:29:16.080 --> 00:29:18.080]  各位親愛的弟兄姊妹
[00:29:18.080 --> 00:29:20.080]  我想你現在真的
[00:29:20.080 --> 00:29:21.440]  舉起你的手
[00:29:21.440 --> 00:29:23.600]  或者留意一下你的身體
[00:29:23.600 --> 00:29:25.760]  你評估一下
[00:29:25.760 --> 00:29:29.080]  你覺得身體有哪些部分
[00:29:29.080 --> 00:29:33.240]  你認爲多餘了
[00:29:33.240 --> 00:29:34.240]  可有可無的
[00:29:34.240 --> 00:29:35.000]  有沒有
[00:29:35.000 --> 00:29:35.800]  有沒有一些部分
[00:29:35.800 --> 00:29:36.800]  你覺得可有可無
[00:29:36.800 --> 00:29:38.120]  除了那些脂肪
[00:29:38.120 --> 00:29:41.200]  你不要說
[00:29:41.200 --> 00:29:42.200]  沒有的
[00:29:42.200 --> 00:29:43.400]  是不是每一個部分
[00:29:43.400 --> 00:29:44.800]  你都是這麼重視的
[00:29:44.800 --> 00:29:45.680]  是不是每一個部分
[00:29:45.680 --> 00:29:47.200]  你都是一樣這麼關心
[00:29:47.200 --> 00:29:48.600]  這麼關注的
[00:29:48.600 --> 00:29:50.560]  是嗎
[00:29:50.560 --> 00:29:52.480]  漫長
[00:29:52.480 --> 00:29:54.520]  漫長可能都有它
[00:29:54.520 --> 00:29:55.680]  要發揮的功用
[00:29:55.680 --> 00:29:56.800]  就是叫你喫飽了之後
[00:29:56.800 --> 00:29:59.440]  不要跑來跑去
[00:29:59.440 --> 00:30:00.840]  anyway
[00:30:00.840 --> 00:30:03.440]  保羅想說的就是
[00:30:03.440 --> 00:30:05.640]  我們對基督身體
[00:30:05.640 --> 00:30:08.360]  如果你說我們對自己的身體
[00:30:08.360 --> 00:30:09.640]  有每一個部分
[00:30:09.640 --> 00:30:10.520]  都是這麼重視
[00:30:10.520 --> 00:30:11.600]  這麼關注
[00:30:11.600 --> 00:30:13.880]  我們對基督身體
[00:30:13.880 --> 00:30:16.840]  都同樣需要這份重視
[00:30:16.840 --> 00:30:19.920]  和關注
[00:30:19.920 --> 00:30:21.160]  所以我邀請你
[00:30:21.160 --> 00:30:22.600]  現在又幻視一下
[00:30:22.600 --> 00:30:23.840]  你身邊的
[00:30:23.840 --> 00:30:25.520]  每一個弟兄姊妹
[00:30:25.520 --> 00:30:27.880]  你看一看
[00:30:27.880 --> 00:30:29.840]  然後你想想聖經
[00:30:29.840 --> 00:30:30.680]  說的一樣東西
[00:30:30.680 --> 00:30:31.440]  告訴我們
[00:30:31.440 --> 00:30:32.760]  原來我們身邊的
[00:30:32.760 --> 00:30:34.840]  每一個的你
[00:30:34.840 --> 00:30:36.320]  你你
[00:30:36.320 --> 00:30:39.720]  都是同樣這麼重要
[00:30:39.720 --> 00:30:40.680]  所以呢
[00:30:40.680 --> 00:30:42.200]  我們能不能夠
[00:30:42.200 --> 00:30:44.000]  和我們身邊的弟兄姊妹
[00:30:44.000 --> 00:30:46.840]  說以下這三句話
[00:30:46.840 --> 00:30:48.280]  我先說一次
[00:30:48.280 --> 00:30:51.000]  恩全裏面的每一個人
[00:30:51.000 --> 00:30:52.400]  包括我
[00:30:52.400 --> 00:30:54.360]  都很需要你
[00:30:54.360 --> 00:30:55.920]  不能夠沒了你
[00:30:55.920 --> 00:30:58.960]  因爲你是不可以少的
[00:30:58.960 --> 00:31:00.480]  行不行
[00:31:00.480 --> 00:31:01.880]  來吧
[00:31:01.880 --> 00:31:02.280]  來吧
[00:31:02.280 --> 00:31:03.720]  給大家一點時間
[00:31:03.720 --> 00:31:04.920]  你選一個兩個
[00:31:04.920 --> 00:31:07.280]  你身邊的兩個就行了
[00:31:07.280 --> 00:31:09.840]  恩全裏面的每一個人
[00:31:09.840 --> 00:31:12.040]  都很需要你
[00:31:12.040 --> 00:31:13.960]  不能夠沒了你
[00:31:13.960 --> 00:31:15.920]  因爲你是不可以缺少的
[00:31:15.920 --> 00:31:18.840]  你是不可以缺少的
[00:31:18.840 --> 00:31:22.520]  OK
[00:31:22.520 --> 00:31:23.120]  好
[00:31:23.120 --> 00:31:25.320]  我們不單止需要
[00:31:25.320 --> 00:31:27.720]  彼此這樣去肯定
[00:31:27.720 --> 00:31:29.320]  彼此這樣去接納
[00:31:29.320 --> 00:31:30.960]  不單止是接納身邊的人
[00:31:30.960 --> 00:31:32.880]  都要同樣接納自己
[00:31:32.880 --> 00:31:33.960]  就是說我們
[00:31:33.960 --> 00:31:36.440]  不要再自我忠心
[00:31:36.440 --> 00:31:39.080]  我們也要看自己
[00:31:39.080 --> 00:31:40.720]  看得合乎中度
[00:31:40.720 --> 00:31:42.960]  不要看自己看得過低
[00:31:42.960 --> 00:31:44.920]  也不要看自己看得過高
[00:31:44.920 --> 00:31:47.360]  但是我們同時要去肯定
[00:31:47.360 --> 00:31:49.120]  接納別人
[00:31:49.120 --> 00:31:52.880]  以及肯定自己和其他人
[00:31:52.880 --> 00:31:56.000]  都有一個同等的重要性
[00:31:56.000 --> 00:31:57.800]  同樣的重要性
[00:31:57.800 --> 00:32:00.200]  不過保羅更加提醒我們
[00:32:00.200 --> 00:32:03.360]  要彼此相顧
[00:32:03.360 --> 00:32:04.080]  彼此相顧
[00:32:04.080 --> 00:32:05.280]  什麼叫做彼此相顧
[00:32:05.280 --> 00:32:06.800]  爲什麼我們要彼此相顧
[00:32:06.800 --> 00:32:08.360]  要看聖經怎麼說
[00:32:08.360 --> 00:32:12.560]  之前保羅在第十八節指出
[00:32:12.560 --> 00:32:13.840]  「身」
[00:32:13.840 --> 00:32:15.680]  隨他自己的意思
[00:32:15.680 --> 00:32:18.120]  將肢體一一安置在身體上
[00:32:18.120 --> 00:32:21.320]  來到現在二十四、二十五節
[00:32:21.320 --> 00:32:22.400]  保羅就說
[00:32:22.400 --> 00:32:24.840]  「誕生配搭」
[00:32:24.840 --> 00:32:25.440]  這個「身」字
[00:32:25.440 --> 00:32:26.640]  「配搭」這個字
[00:32:26.640 --> 00:32:28.640]  原文有compose
[00:32:28.640 --> 00:32:30.560]  好像一個作曲家
[00:32:30.560 --> 00:32:32.560]  他去作一首歌
[00:32:32.560 --> 00:32:34.240]  compose
[00:32:34.240 --> 00:32:36.080]  編了一首歌
[00:32:36.080 --> 00:32:37.600]  將這個身體
[00:32:37.600 --> 00:32:38.600]  這樣配搭
[00:32:38.600 --> 00:32:40.040]  mix together
[00:32:40.040 --> 00:32:41.040]  將它變成
[00:32:41.040 --> 00:32:43.760]  united, mingle together
[00:32:43.760 --> 00:32:46.160]  將加倍的體面
[00:32:46.160 --> 00:32:48.680]  給那些有欠缺的肢體
[00:32:48.680 --> 00:32:52.800]  免得身體是「唔協調」
[00:32:52.800 --> 00:32:55.000]  「唔協調」有一個翻譯就是
[00:32:55.000 --> 00:32:57.640]  「免得身體分門別類」
[00:32:57.640 --> 00:33:00.600]  「免得身體分裂」
[00:33:00.600 --> 00:33:01.720]  英文的意思就是
[00:33:01.720 --> 00:33:04.880]  should not be splitted
[00:33:04.880 --> 00:33:06.240]  no division
[00:33:06.240 --> 00:33:07.800]  反而是in harmony
[00:33:07.800 --> 00:33:09.280]  和in unity
[00:33:09.280 --> 00:33:10.920]  是合一的
[00:33:10.920 --> 00:33:11.920]  不分割
[00:33:11.920 --> 00:33:12.800]  不分裂
[00:33:12.800 --> 00:33:16.560]  「總要肢體彼此的照顧」
[00:33:16.560 --> 00:33:18.720]  有一個好的英文翻譯就是
[00:33:18.720 --> 00:33:23.920]  「have equal concern for each other」
[00:33:23.920 --> 00:33:26.280]  是一個equal concern
[00:33:26.280 --> 00:33:29.160]  是同等的關注
[00:33:29.160 --> 00:33:29.920]  說回之前
[00:33:29.920 --> 00:33:31.520]  提到兩次受傷
[00:33:31.520 --> 00:33:33.880]  我當然不會不管我的腰
[00:33:33.880 --> 00:33:36.920]  我也不會不管我的手
[00:33:36.920 --> 00:33:38.840]  不只是我去管
[00:33:38.840 --> 00:33:41.120]  而是身體的每一個肢體
[00:33:41.120 --> 00:33:42.320]  每一個部分
[00:33:42.320 --> 00:33:45.360]  都要去幫幫忙
[00:33:45.360 --> 00:33:48.840]  以致我這個已經衰退了的腰骨
[00:33:48.840 --> 00:33:51.640]  不要那麼容易再受傷
[00:33:51.640 --> 00:33:53.560]  所以身體的每一部分
[00:33:53.560 --> 00:33:54.840]  當我坐的時候
[00:33:54.840 --> 00:33:56.080]  或者拿東西的時候
[00:33:56.080 --> 00:33:58.720]  都很留意那個坐姿
[00:33:58.720 --> 00:33:59.320]  是不是正確
[00:33:59.320 --> 00:34:01.560]  那個抬東西的姿勢
[00:34:01.560 --> 00:34:02.760]  是不是正確
[00:34:02.760 --> 00:34:03.400]  另外
[00:34:03.400 --> 00:34:07.840]  整個身體都要一起去互相的配搭
[00:34:07.840 --> 00:34:10.120]  做運動去強化
[00:34:10.120 --> 00:34:12.480]  我身體最軟弱的那個部分
[00:34:12.480 --> 00:34:14.360]  周圍的那些肌肉
[00:34:14.360 --> 00:34:15.120]  另外
[00:34:15.120 --> 00:34:17.880]  爲了要幫助這只不能夠再抬起的手
[00:34:17.880 --> 00:34:21.360]  能夠重新運作到抬起
[00:34:21.360 --> 00:34:24.440]  我是整個身體用了九個月的時間
[00:34:24.440 --> 00:34:27.040]  來互相的協調配搭
[00:34:27.040 --> 00:34:30.600]  你有沒有聽過要做「爬牆」呢?
[00:34:30.600 --> 00:34:33.080]  一手就靠在牆上慢慢
[00:34:33.080 --> 00:34:34.840]  其實那時候很痛的
[00:34:34.840 --> 00:34:37.200]  一開始都抬不了直的
[00:34:37.200 --> 00:34:38.640]  就慢慢爬高一點
[00:34:38.640 --> 00:34:39.280]  爬高一點
[00:34:39.280 --> 00:34:41.680]  以至於我的手可以抬高一點
[00:34:41.680 --> 00:34:42.480]  過了幾個月
[00:34:42.480 --> 00:34:43.680]  抬高多一點
[00:34:43.680 --> 00:34:44.640]  抬高一點
[00:34:44.640 --> 00:34:48.320]  以至於現在可以活動治癒
[00:34:48.320 --> 00:34:50.320]  我分享你的經驗
[00:34:50.320 --> 00:34:52.560]  就是想指出一樣東西
[00:34:52.560 --> 00:34:54.360]  基督身體裏面
[00:34:54.360 --> 00:34:55.640]  我們互爲肢體
[00:34:55.640 --> 00:34:57.880]  我們同樣需要這樣
[00:34:57.880 --> 00:34:59.560]  對身體的每一個部分
[00:34:59.560 --> 00:35:00.720]  每一個肢體
[00:35:00.720 --> 00:35:03.040]  每一個弟兄姊妹
[00:35:03.040 --> 00:35:06.160]  都要有同一份的關注
[00:35:06.160 --> 00:35:09.880]  來互相相顧
[00:35:09.880 --> 00:35:12.200]  相顧包括了尊重
[00:35:12.200 --> 00:35:15.200]  相顧包括了我們接納
[00:35:15.200 --> 00:35:17.800]  相顧就是當我們看到
[00:35:17.800 --> 00:35:20.760]  其他人有成長的需要
[00:35:20.760 --> 00:35:22.280]  有欠缺
[00:35:22.280 --> 00:35:24.400]  有缺乏
[00:35:24.400 --> 00:35:28.240]  就看到自己的責任
[00:35:28.240 --> 00:35:29.360]  在結束的時候
[00:35:29.360 --> 00:35:32.440]  我想帶大家回到創造
[00:35:32.440 --> 00:35:35.040]  從創造的角度來看
[00:35:35.040 --> 00:35:37.760]  神在創造的時候就說
[00:35:37.760 --> 00:35:41.520]  「那人獨居不好」
[00:35:41.520 --> 00:35:42.720]  所以我們在教會里面
[00:35:42.720 --> 00:35:45.280]  沒有人是獨行俠
[00:35:45.280 --> 00:35:48.600]  我們不是一個Long Ranger
[00:35:48.600 --> 00:35:50.280]  「那人獨居不好」
[00:35:50.280 --> 00:35:55.840]  因爲神要爲人做一個合適的幫助者
[00:35:55.840 --> 00:35:58.120]  以至於人和人之間
[00:35:58.120 --> 00:36:00.880]  能夠彼此互相幫助
[00:36:00.880 --> 00:36:02.400]  神的這個設計
[00:36:02.400 --> 00:36:04.080]  神的這個心意
[00:36:04.080 --> 00:36:06.240]  不單止應該套用在
[00:36:06.240 --> 00:36:08.480]  神所設計的婚姻裏面
[00:36:08.480 --> 00:36:09.880]  也應該套用在
[00:36:09.880 --> 00:36:14.040]  神所設計的其他人際關係裏面
[00:36:14.040 --> 00:36:17.440]  從舊熟的角度來看
[00:36:17.440 --> 00:36:20.080]  神的心意在這段經文
[00:36:20.080 --> 00:36:23.320]  就更加明顯「不過」
[00:36:23.320 --> 00:36:26.920]  所以親愛的弟兄姊妹
[00:36:26.920 --> 00:36:30.120]  神要我們成爲一個團隊
[00:36:30.120 --> 00:36:31.960]  而這個團隊很特別
[00:36:31.960 --> 00:36:35.360]  是基督自己的身體
[00:36:35.360 --> 00:36:37.440]  讓我們在未來
[00:36:37.440 --> 00:36:38.760]  特別是這兩年
[00:36:38.760 --> 00:36:40.560]  德人年裏面
[00:36:40.560 --> 00:36:43.520]  我們繼續學習
[00:36:43.520 --> 00:36:47.600]  如何彼此配搭、服侍、參與
[00:36:47.600 --> 00:36:50.320]  外展德人
[00:36:50.320 --> 00:36:54.240]  多謝OE裏面有很多的負責組
[00:36:54.240 --> 00:36:57.080]  有負責設計剛纔的掛門卡的
[00:36:57.080 --> 00:36:59.360]  有負責設計Banner的
[00:36:59.360 --> 00:37:02.280]  有負責設計T恤的
[00:37:02.280 --> 00:37:07.400]  有負責幫忙學習做工作坊的
[00:37:07.400 --> 00:37:10.120]  大家已經在報名
[00:37:10.120 --> 00:37:12.680]  幫忙在那個攤位裏面
[00:37:12.680 --> 00:37:14.200]  on duty的
[00:37:14.200 --> 00:37:16.960]  讓我們在整個服侍的過程裏面
[00:37:16.960 --> 00:37:20.280]  讓我們在617一起進入社區的過程裏面
[00:37:20.280 --> 00:37:23.120]  我們學習成爲一個團隊
[00:37:23.120 --> 00:37:25.760]  彼此的配搭、服侍
[00:37:25.760 --> 00:37:29.160]  我們更加可以在教會里面
[00:37:29.160 --> 00:37:33.360]  當神將得救的人數不斷加給教會的時候
[00:37:33.360 --> 00:37:36.280]  我們透過私有同行
[00:37:36.280 --> 00:37:38.560]  互相的來配搭
[00:37:38.560 --> 00:37:40.920]  彼此的來相互
[00:37:40.920 --> 00:37:45.240]  以至我們一起建立基督這個身體
[00:37:45.240 --> 00:37:48.400]  讓我們同心的低頭祈禱
[00:37:48.400 --> 00:37:50.440]  神我們真是滿心的感謝
[00:37:50.440 --> 00:37:52.280]  以及讚美禰因爲
[00:37:52.280 --> 00:37:57.440]  禰刻意的來將我們的組合成爲一體
[00:37:57.440 --> 00:38:00.400]  成爲禰自己的身體
[00:38:00.400 --> 00:38:02.800]  求禰幫助我們
[00:38:02.800 --> 00:38:05.440]  既然有聖靈在我們的生命裏面
[00:38:05.440 --> 00:38:08.360]  既然有我們這位的恩主
[00:38:08.360 --> 00:38:10.880]  在我們的生命裏面作主
[00:38:10.880 --> 00:38:14.760]  我們就只是聽禰一個指揮
[00:38:14.760 --> 00:38:18.480]  就讓我們像一團的交響樂團一樣
[00:38:18.480 --> 00:38:21.800]  我們每一個人
[00:38:21.800 --> 00:38:26.240]  都是拿着自己很獨特的樂器
[00:38:26.240 --> 00:38:29.160]  讓我們都能夠留意
[00:38:29.160 --> 00:38:32.720]  禰設計我們人生的樂譜
[00:38:32.720 --> 00:38:39.160]  我們按照禰要我們在那個時候發出的音色
