
[00:00:00.000 --> 00:00:02.800]  如果喜歡打高爾夫球的弟兄姊妹
[00:23:17.200 --> 00:23:20.200]  尼布格尼撒王有很好的體會
[00:23:20.200 --> 00:23:26.200]  記著在達爾里書4章34到35節
[00:23:26.200 --> 00:23:30.200]  日子將滿 我尼布格尼撒舉目望天
[00:23:30.200 --> 00:23:32.200]  我的聰明復歸於我
[00:23:32.200 --> 00:23:34.200]  我便稱眾至高者
[00:23:34.200 --> 00:23:37.200]  讚美尊敬活到永遠的神
[00:23:37.200 --> 00:23:40.200]  祂的權柄是永有的
[00:23:40.200 --> 00:23:45.200]  祂的國傳到萬代
[00:23:45.200 --> 00:23:49.200]  世上所有的居民都算為虛無
[00:23:49.200 --> 00:23:52.200]  在天上的萬軍和世上的居民中
[00:23:52.200 --> 00:23:56.200]  祂都憑自己的意志行事
[00:23:56.200 --> 00:23:58.200]  無人能攔住祂手
[00:23:58.200 --> 00:24:02.200]  或問祂說 你作什麼呢
[00:24:02.200 --> 00:24:05.200]  無人能攔住祂手
[00:24:05.200 --> 00:24:08.200]  或問祂說 你作什麼呢
[00:24:08.200 --> 00:24:10.200]  神的旨意
[00:24:10.200 --> 00:24:12.200]  我們游泳
[00:24:12.200 --> 00:24:14.200]  無論在泳池或者海灘
[00:24:14.200 --> 00:24:16.200]  特別是我們用力拍水之後
[00:24:16.200 --> 00:24:21.200]  仍然會有一種站不穩腳的感覺
[00:24:21.200 --> 00:24:23.200]  令我想起
[00:24:23.200 --> 00:24:25.200]  我們基督徒
[00:24:25.200 --> 00:24:29.200]  不住的受到這個世界洪流的衝擊
[00:24:29.200 --> 00:24:32.200]  一不留神就會跌上一跤
[00:24:32.200 --> 00:24:35.200]  我們不明白為什麼
[00:24:35.200 --> 00:24:39.200]  神會容許魔鬼撒旦的某一些奸計得逞
[00:24:39.200 --> 00:24:43.200]  但是深信背後總有祂的美意
[00:24:43.200 --> 00:24:48.200]  早期教會面對著種種的逼迫 陷害
[00:24:48.200 --> 00:24:51.200]  使徒的生活理應好像過山車
[00:24:51.200 --> 00:24:53.200]  飽受驚風神
[00:24:53.200 --> 00:24:55.200]  但是他們無畏強權
[00:24:55.200 --> 00:24:58.200]  任勞任怨無怨無悔
[00:24:58.200 --> 00:25:01.200]  無投訴 逆來信受
[00:25:01.200 --> 00:25:04.200]  他們只是禱告說
[00:25:04.200 --> 00:25:07.200]  第28節 成就你手和你旨意
[00:25:07.200 --> 00:25:10.200]  所預定必有的事
[00:25:10.200 --> 00:25:15.200]  信服的禱告榮耀神
[00:25:15.200 --> 00:25:18.200]  初期教會蒙英韻的禱告裡
[00:25:18.200 --> 00:25:21.200]  我們得到的第四個提醒是
[00:25:21.200 --> 00:25:23.200]  蒙英韻的禱告
[00:25:23.200 --> 00:25:26.200]  是放眼天國的禱告
[00:25:26.200 --> 00:25:28.200]  我們榮耀神
[00:25:28.200 --> 00:25:31.200]  29 30節
[00:25:31.200 --> 00:25:33.200]  他們恐嚇我們
[00:25:33.200 --> 00:25:34.200]  現在求主鑑察
[00:25:34.200 --> 00:25:36.200]  一面叫你僕人
[00:25:36.200 --> 00:25:38.200]  大放膽量講你的道
[00:25:38.200 --> 00:25:41.200]  一面伸出你的手內醫治疾病
[00:25:41.200 --> 00:25:46.200]  並且使神蹟其事 因著你聖僕耶穌的名
[00:25:46.200 --> 00:25:48.200]  行出來
[00:25:48.200 --> 00:25:51.200]  昨天才令到他們大有麻煩
[00:25:51.200 --> 00:25:53.200]  還要被驅流的事情
[00:25:53.200 --> 00:25:57.200]  但是現在他們不單止沒有退縮
[00:25:57.200 --> 00:26:01.200]  還要更大放膽量去講主的道
[00:26:01.200 --> 00:26:04.200]  他們不再顧及自己的安危
[00:26:04.200 --> 00:26:06.200]  只是盼望主的道
[00:26:06.200 --> 00:26:08.200]  可以廣傳
[00:26:08.200 --> 00:26:12.200]  不單止是求教會四面牆裡的事
[00:26:12.200 --> 00:26:16.200]  更加是紀念天國的事
[00:26:16.200 --> 00:26:19.200]  蒙英韻的禱告
[00:26:19.200 --> 00:26:21.200]  第31節
[00:26:21.200 --> 00:26:22.200]  禱告完了
[00:26:22.200 --> 00:26:24.200]  聚會的地方震動
[00:26:24.200 --> 00:26:30.200]  他們就都被聖靈充滿放膽講論神的道
[00:26:30.200 --> 00:26:35.200]  盼望我們不同教會的禱告完了之後
[00:26:35.200 --> 00:26:39.200]  聚會的地方都大大震動
[00:26:39.200 --> 00:26:42.200]  教會一切的事工
[00:26:42.200 --> 00:26:45.200]  由祈禱開始
[00:26:45.200 --> 00:26:48.200]  由你的祈禱開始
[00:26:48.200 --> 00:26:55.200]  由你為教會的祈禱開始
[00:26:55.200 --> 00:26:57.200]  1857年
[00:26:57.200 --> 00:27:00.200]  美國屬靈大覺醒
[00:27:00.200 --> 00:27:02.200]  Jeremiah Lamphere
[00:27:02.200 --> 00:27:06.200]  本來是紐約一位成功的上人
[00:27:06.200 --> 00:27:09.200]  是長老會背景的基督徒
[00:27:09.200 --> 00:27:11.200]  後來因為教會的需要
[00:27:11.200 --> 00:27:16.200]  在1857年7月成為一間改革宗教會
[00:27:16.200 --> 00:27:20.200]  North Dutch Reformed Church 的傳道人
[00:27:20.200 --> 00:27:26.200]  這間教會過去的人數不斷地遞減
[00:27:26.200 --> 00:27:32.200]  很多會由市區市中心搬到其他地區居住
[00:27:32.200 --> 00:27:35.200]  神感動Lamphere
[00:27:35.200 --> 00:27:40.200]  他展開了一個逢星期三正午開始的祈禱會
[00:27:40.200 --> 00:27:42.200]  對象是商人
[00:27:42.200 --> 00:27:43.200]  是文員
[00:27:43.200 --> 00:27:45.200]  是技工等等
[00:27:45.200 --> 00:27:47.200]  趁著他們吃午飯的時間
[00:27:47.200 --> 00:27:49.200]  他們可以隨時加入
[00:27:49.200 --> 00:27:51.200]  他派了很多擔將
[00:27:51.200 --> 00:27:57.200]  邀請區內的這些人去參加
[00:27:57.200 --> 00:28:02.200]  1857年9月23日
[00:28:02.200 --> 00:28:04.200]  正午12點
[00:28:04.200 --> 00:28:06.200]  門打開了
[00:28:06.200 --> 00:28:08.200]  一個人都沒有
[00:28:08.200 --> 00:28:11.200]  五分鐘過去了
[00:28:11.200 --> 00:28:16.200]  Lamphere 只是在祈禱會裏面踱步
[00:28:16.200 --> 00:28:20.200]  恐懼和信心交戰
[00:28:20.200 --> 00:28:22.200]  十分鐘
[00:28:22.200 --> 00:28:25.200]  仍然人影都見不到一個
[00:28:25.200 --> 00:28:26.200]  直到12點半
[00:28:26.200 --> 00:28:30.200]  終於樓梯向第一個人出現了
[00:28:30.200 --> 00:28:31.200]  再一個
[00:28:31.200 --> 00:28:32.200]  然後再一個
[00:28:32.200 --> 00:28:36.200]  那天總共來了六個
[00:28:36.200 --> 00:28:40.200]  他繼續為了這個祈禱會祈禱
[00:28:40.200 --> 00:28:42.200]  第二個星期三
[00:28:42.200 --> 00:28:43.200]  二十個
[00:28:43.200 --> 00:28:45.200]  再隔一個星期三
[00:28:45.200 --> 00:28:47.200]  第三次四十個
[00:28:47.200 --> 00:28:50.200]  之後參加者決定
[00:28:50.200 --> 00:28:52.200]  每日一次的聚會
[00:28:52.200 --> 00:28:54.200]  變成了日土會
[00:28:54.200 --> 00:28:55.200]  如是者
[00:28:55.200 --> 00:28:58.200]  出席人數就越來越多
[00:28:58.200 --> 00:28:59.200]  到了第二年
[00:28:59.200 --> 00:29:02.200]  就是1858年3月
[00:29:02.200 --> 00:29:04.200]  這棟樓高三層的教堂
[00:29:04.200 --> 00:29:11.200]  每日都擠滿了一萬人
[00:29:11.200 --> 00:29:16.200]  紐約市就帶領著整個美國
[00:29:16.200 --> 00:29:20.200]  在屬靈上面復興
[00:29:20.200 --> 00:29:24.200]  人人禱告
[00:29:24.200 --> 00:29:26.200]  馬太福音七章七到八節
[00:29:26.200 --> 00:29:28.200]  你們祈求就給你們
[00:29:28.200 --> 00:29:30.200]  因為凡祈求的就得著
[00:29:30.200 --> 00:29:32.200]  尋找的就尋見
[00:29:32.200 --> 00:29:35.200]  叩門的就給他開門
[00:29:35.200 --> 00:29:37.200]  大興姐妹
[00:29:37.200 --> 00:29:40.200]  面對著我們的主
[00:29:40.200 --> 00:29:42.200]  我們的王
[00:29:42.200 --> 00:29:45.200]  我們不用客氣
[00:29:45.200 --> 00:29:48.200]  我們學習送上一個又一個
[00:29:48.200 --> 00:29:53.200]  蒙英韻的禱告
[00:29:53.200 --> 00:29:55.200]  第一
[00:29:55.200 --> 00:29:57.200]  我們相信真神
[00:29:57.200 --> 00:29:59.200]  我們榮耀神
[00:29:59.200 --> 00:30:00.200]  第二
[00:30:00.200 --> 00:30:01.200]  我們明白聖經
[00:30:01.200 --> 00:30:04.200]  我們榮耀神
[00:30:04.200 --> 00:30:05.200]  第三
[00:30:05.200 --> 00:30:06.200]  我們信復旨意
[00:30:06.200 --> 00:30:08.200]  我們榮耀神
[00:30:08.200 --> 00:30:09.200]  第四
[00:30:09.200 --> 00:30:11.200]  我們放眼天國
[00:30:11.200 --> 00:30:16.200]  我們榮耀神
[00:30:16.200 --> 00:30:18.200]  加拿大復興
[00:30:18.200 --> 00:30:20.200]  香港復興
[00:30:20.200 --> 00:30:23.200]  教會復興
[00:30:23.200 --> 00:30:26.200]  只靠人人禱告
[00:30:26.200 --> 00:30:30.200]  個個榮耀神
[00:30:30.200 --> 00:30:31.200]  讓我們一起低頭
[00:30:31.200 --> 00:30:37.200]  我們祈禱
[00:30:37.200 --> 00:30:38.200]  我們的主
[00:30:38.200 --> 00:30:40.200]  我們的神
[00:30:40.200 --> 00:30:43.200]  我們的王
[00:30:43.200 --> 00:30:45.200]  對著你
[00:30:45.200 --> 00:30:47.200]  我們不怕
[00:30:47.200 --> 00:30:49.200]  我們獻上我們的禱告
[00:30:49.200 --> 00:30:54.200]  坦誠的向你傾心徒兒
[00:30:54.200 --> 00:30:57.200]  看到早期教會他們的禱告
[00:30:57.200 --> 00:31:00.200]  蒙英韻的禱告
[00:31:00.200 --> 00:31:03.200]  我們學習
[00:31:03.200 --> 00:31:09.200]  我們真的認清楚你是獨一的真神
[00:31:09.200 --> 00:31:12.200]  我們榮耀你
[00:31:12.200 --> 00:31:16.200]  我們願意努力去學習
[00:31:16.200 --> 00:31:17.200]  學習聖經
[00:31:17.200 --> 00:31:19.200]  你教我們的話語
[00:31:19.200 --> 00:31:22.200]  我們榮耀神
[00:31:22.200 --> 00:31:24.200]  我們透過你的話語
[00:31:24.200 --> 00:31:26.200]  我們明白你的旨意
[00:31:26.200 --> 00:31:29.200]  我們榮耀神
[00:31:29.200 --> 00:31:32.200]  我們明白你的旨意
[00:31:32.200 --> 00:31:34.200]  我們放眼天國
[00:31:34.200 --> 00:31:37.200]  我們榮耀神你
[00:31:37.200 --> 00:31:41.200]  奉主你繼續的
[00:31:41.200 --> 00:31:43.200]  給我們在當中的學習
[00:31:43.200 --> 00:31:44.200]  越南
[00:31:44.200 --> 00:31:48.200]  我們每一個向你的禱告
[00:31:48.200 --> 00:31:50.200]  多謝你聽我們祈禱
[00:31:50.200 --> 00:31:52.200]  奉主耶穌基督的名
[00:31:52.200 --> 00:31:53.200]  阿們
