
[00:00:00.000 --> 00:00:01.560]  我記得起初很久之前
[00:16:38.440 --> 00:16:43.000]  上帝都是停留在西乃山的山腳
[00:16:43.000 --> 00:16:45.320]  在那裏上帝給了他們利美記
[00:16:45.320 --> 00:16:47.560]  告訴他們上帝是一個怎樣的上帝
[00:16:47.560 --> 00:16:49.040]  他是一個聖潔的上帝
[00:16:49.040 --> 00:16:52.240]  他揀選了一個支派叫利美
[00:16:52.240 --> 00:16:56.320]  那些人要知道怎樣去敬拜上帝
[00:16:56.320 --> 00:16:58.600]  因為他是一個聖潔的上帝
[00:16:58.600 --> 00:17:01.000]  他們是聖潔君王保衛者
[00:17:01.000 --> 00:17:03.440]  接著就開始動了 文素記
[00:17:03.440 --> 00:17:06.320]  你記得有兩個數文的動作
[00:17:06.320 --> 00:17:08.440]  第一個數文是因為要上路
[00:17:08.440 --> 00:17:11.360]  誰知數完第一次進去的時候
[00:17:11.360 --> 00:17:13.960]  竟然他們是曠野中的大叛逆的開始
[00:17:13.960 --> 00:17:17.600]  他不相信上帝會帶他們進入這個加人之地
[00:17:17.600 --> 00:17:19.480]  於是上帝用了三十八年
[00:17:19.480 --> 00:17:24.360]  將第一代的人全部在曠野裏面毀滅
[00:17:24.360 --> 00:17:28.080]  以致他們第二次再點人數的時候
[00:17:28.080 --> 00:17:30.160]  是第二代的出現
[00:17:30.160 --> 00:17:31.720]  再進入加南
[00:17:31.720 --> 00:17:34.800]  那就帶我們去到生命記
[00:17:34.800 --> 00:17:36.640]  生命記是摩西的遺言
[00:17:36.640 --> 00:17:39.640]  因為摩西沒有辦法
[00:17:39.640 --> 00:17:42.840]  不會進入加南而是約書亞
[00:17:42.840 --> 00:17:46.480]  於是摩西就再次跟他們說多一次
[00:17:46.480 --> 00:17:48.080]  重申這個誡命
[00:17:48.080 --> 00:17:50.920]  就是心受割禮 心外主
[00:17:50.920 --> 00:17:52.680]  就是這樣
[00:17:52.680 --> 00:17:55.520]  好 接著我們進入約書亞記
[00:17:55.520 --> 00:17:58.440]  約書亞記是書劍因仇盡加難
[00:17:58.440 --> 00:17:59.560]  那本書
[00:17:59.560 --> 00:18:01.400]  就是《律法書不可以離開你的口》
[00:18:01.400 --> 00:18:03.680]  那本書就是生命記
[00:18:03.680 --> 00:18:05.520]  生命記不可以離開你的口
[00:18:05.520 --> 00:18:07.760]  劍就是因為他們要打聖戰
[00:18:07.760 --> 00:18:10.280]  有因因為有拉合
[00:18:10.280 --> 00:18:13.520]  一個外邦的女子進入了以色列人群
[00:18:13.520 --> 00:18:17.320]  有仇 因為要報很多上帝通過以色列人
[00:18:17.320 --> 00:18:20.280]  要審判加南 進加南
[00:18:20.280 --> 00:18:22.880]  史詩記 亂世史詩真救主
[00:18:22.880 --> 00:18:25.120]  史詩記是一個非常混亂的時代
[00:18:25.120 --> 00:18:26.680]  所有的史詩都是壞人
[00:18:26.680 --> 00:18:28.080]  所有的史詩都是代表著
[00:18:28.080 --> 00:18:30.920]  以色列人當時的屬靈的狀況
[00:18:30.920 --> 00:18:32.080]  但如果你記得
[00:18:32.080 --> 00:18:34.520]  我講史詩記的時候是跟魯德記一起講的
[00:18:34.520 --> 00:18:37.240]  因為這兩本書其實是貓公仔
[00:18:37.240 --> 00:18:40.640]  史詩記就叫你不要選擇掃羅
[00:18:40.640 --> 00:18:44.760]  魯德記的訊息就是投票大衛作賢君
[00:18:44.760 --> 00:18:48.840]  如果你不記得不要緊 回去聽
[00:18:48.840 --> 00:18:52.600]  史詩記的主題就是掃羅實非皆損
[00:18:52.600 --> 00:18:55.040]  魯德記是幫大衛買廣告
[00:18:55.040 --> 00:18:56.720]  大衛才是賢君
[00:18:56.720 --> 00:18:58.520]  因為掃羅死後之後
[00:18:58.520 --> 00:19:03.120]  還有三年半 七年半
[00:19:03.120 --> 00:19:05.640]  不知道大衛會做王
[00:19:05.640 --> 00:19:07.440]  還是掃羅的兒子會做王
[00:19:07.440 --> 00:19:09.920]  這個有這樣的背景
[00:19:09.920 --> 00:19:11.720]  剛才我們已經講過了
[00:19:11.720 --> 00:19:13.760]  薩姆爾記
[00:19:13.760 --> 00:19:15.840]  永約上主三君王
[00:19:15.840 --> 00:19:17.480]  那三個君王就是
[00:19:17.480 --> 00:19:18.600]  第一個是掃羅
[00:19:18.600 --> 00:19:19.880]  第二個是大衛
[00:19:19.880 --> 00:19:21.560]  這兩個都不是真命天子
[00:19:21.560 --> 00:19:22.880]  第三個君王
[00:19:22.880 --> 00:19:24.880]  要等很久之後 耶穌就出現了
[00:19:24.880 --> 00:19:26.360]  永約上主三君王
[00:19:26.360 --> 00:19:31.200]  然後墮落君王真盼望列王記
