
[00:00:00.000 --> 00:00:04.440]  基督徒要有憐憫人的心,亦要傳福音
[00:21:49.400 --> 00:21:52.400]  朋友所交的創傷是出於善意
[00:21:52.400 --> 00:21:55.400]  敵人的擁抱必須當心
[00:21:55.400 --> 00:21:57.400]  我們要小心要有智慧
[00:21:57.400 --> 00:22:00.400]  不要將敵人都當成是朋友
[00:22:00.400 --> 00:22:03.400]  如果是真正的敵人
[00:22:03.400 --> 00:22:05.400]  其實大概都不會跟你擁抱
[00:22:05.400 --> 00:22:07.400]  那個人可能是假意
[00:22:07.400 --> 00:22:09.400]  要做你的朋友
[00:22:09.400 --> 00:22:11.400]  來跟你擁抱
[00:22:11.400 --> 00:22:13.400]  在舊約我想起一個故事
[00:22:13.400 --> 00:22:16.400]  有位掃羅王的手下大將
[00:22:16.400 --> 00:22:18.400]  叫做厄尼爾
[00:22:18.400 --> 00:22:21.400]  他死得慘了
[00:22:21.400 --> 00:22:23.400]  被大衛的將軍叫做若厄
[00:22:23.400 --> 00:22:25.400]  若厄真是假意
[00:22:25.400 --> 00:22:29.400]  假意是我跟你有些密集要談
[00:22:29.400 --> 00:22:31.400]  結果就一刀捅死了他
[00:22:31.400 --> 00:22:36.400]  有些人不適宜做朋友
[00:22:36.400 --> 00:22:38.400]  在16章第28節說
[00:22:38.400 --> 00:22:40.400]  危言聳聽製造紛爭
[00:22:40.400 --> 00:22:42.400]  搬弄是非破壞友誼
[00:22:43.400 --> 00:22:45.400]  喜歡說是非的人
[00:22:45.400 --> 00:22:47.400]  真是不適宜做朋友
[00:22:47.400 --> 00:22:50.400]  我們怎樣知道一個人
[00:22:50.400 --> 00:22:52.400]  是不是喜歡說是非呢
[00:22:52.400 --> 00:22:57.400]  華人都有句話給我們啟示
[00:22:57.400 --> 00:23:01.400]  來說是非者便是是非人
[00:23:01.400 --> 00:23:03.400]  當你結交朋友的時候
[00:23:03.400 --> 00:23:04.400]  跟他聊天的時候
[00:23:04.400 --> 00:23:07.400]  你要留意他跟你說什麼
[00:23:07.400 --> 00:23:10.400]  他是不是經常說別人的是非呢
[00:23:10.400 --> 00:23:13.400]  如果是的話你就要小心了
[00:23:13.400 --> 00:23:16.400]  他在你面前說別人的是非
[00:23:16.400 --> 00:23:19.400]  也可能在別人面前說你是非
[00:23:19.400 --> 00:23:25.400]  假如有朋友來指出我們的過錯的話
[00:23:25.400 --> 00:23:28.400]  我們應該明白27章6節說
[00:23:28.400 --> 00:23:31.400]  朋友所加的創傷是出於善意
[00:23:31.400 --> 00:23:35.400]  將來說忠言亦義
[00:23:35.400 --> 00:23:37.400]  當然不適合聽的
[00:23:37.400 --> 00:23:42.400]  不過我們要學習欣賞那些亦義的忠言
[00:23:42.400 --> 00:23:47.400]  其實只有好朋友才會跟你說一些不適合聽的東西
[00:23:47.400 --> 00:23:50.400]  這樣我們才會有好的朋友
[00:23:50.400 --> 00:23:52.400]  正如27章9節說
[00:23:52.400 --> 00:23:56.400]  香料和膏油使人歡悅
[00:23:56.400 --> 00:23:59.400]  深厚的友誼使人鼓舞
[00:23:59.400 --> 00:24:02.400]  如果我們能夠建立好的朋友
[00:24:02.400 --> 00:24:06.400]  那些友誼真是令我們很開心
[00:24:07.400 --> 00:24:09.400]  我做一個總結
[00:24:09.400 --> 00:24:12.400]  在世間上我們必須要有朋友
[00:24:12.400 --> 00:24:15.400]  如果我們想有真正的朋友
[00:24:15.400 --> 00:24:19.400]  在有事的時候會來幫助我們的朋友
[00:24:19.400 --> 00:24:22.400]  我們必須要培養好自己的品格
[00:24:22.400 --> 00:24:24.400]  我們要學會謙虛
[00:24:24.400 --> 00:24:30.400]  我們要將自己的價值建立在上帝的愛裡面
[00:24:30.400 --> 00:24:33.400]  這樣我們就會容易知足
[00:24:33.400 --> 00:24:38.400]  不會嫉妒人家開一輛新的名牌房車
[00:24:38.400 --> 00:24:43.400]  而會為自己的前七日本車感謝上主
[00:24:43.400 --> 00:24:46.400]  朋友之間除了互相幫助之外
[00:24:46.400 --> 00:24:49.400]  我們還要互相指正
[00:24:49.400 --> 00:24:51.400]  使大家不斷進步
[00:24:51.400 --> 00:24:55.400]  基督徒的弟兄姊妹就應該彼此提醒
[00:24:55.400 --> 00:25:00.400]  使我們在效法基督的事情上不斷進步
[00:25:00.400 --> 00:25:03.400]  如果有人明知你有錯
[00:25:03.400 --> 00:25:05.400]  都不來提醒你的話
[00:25:05.400 --> 00:25:08.400]  你就不要將他當作是你的好朋友
[00:25:08.400 --> 00:25:16.400]  我們也不要和喜歡搬弄是非的人做朋友
[00:25:16.400 --> 00:25:18.400]  在實踐方面
[00:25:18.400 --> 00:25:24.400]  教會提供了一個比較容易結交朋友的場地
[00:25:24.400 --> 00:25:26.400]  我鼓勵弟兄姊妹好好把握
[00:25:26.400 --> 00:25:29.400]  不要一散堂就快快出去走
[00:25:29.400 --> 00:25:31.400]  應該留下來聊聊天
[00:25:31.400 --> 00:25:33.400]  喝杯茶
[00:25:33.400 --> 00:25:35.400]  還有時間留下來吃午餐
[00:25:35.400 --> 00:25:39.400]  我們有很多很有愛心的弟兄姊妹幫忙煮午餐
[00:25:39.400 --> 00:25:43.400]  我們留下來多點和弟兄姊妹交流
[00:25:43.400 --> 00:25:47.400]  這樣才可以結交到好的朋友
[00:25:47.400 --> 00:25:49.400]  所以我們應該好好把握
[00:25:49.400 --> 00:25:53.400]  用真誠的心來學習主耶穌的教導
[00:25:53.400 --> 00:25:58.400]  用愛心去建立好一個朋友的網絡
[00:25:58.400 --> 00:26:00.400]  我們一起祈禱
