
[00:00:00.000 --> 00:00:03.100]  今日我話我哋嘅大題目係
[00:14:34.700 --> 00:14:36.300]  因為西班牙再西啲
[00:14:36.300 --> 00:14:37.500]  就福音未到嘅地方
[00:14:37.500 --> 00:14:39.100]  所以佢想去到羅馬之後
[00:14:39.100 --> 00:14:42.900]  再通過羅馬去西班牙
[00:14:42.900 --> 00:14:44.500]  所以我上一年
[00:14:44.500 --> 00:14:46.900]  我講咗羅馬書嘅一個系列
[00:14:46.900 --> 00:14:49.300]  我嘅題目叫西遊記
[00:14:49.300 --> 00:14:51.900]  因為保羅嘅一心就係想往西去
[00:14:51.900 --> 00:14:54.300]  佢想去到羅馬向西面行
[00:14:54.300 --> 00:14:55.700]  跟住再去西班牙
[00:14:55.700 --> 00:14:58.300]  呢個係保羅嘅一心嘅夢想
[00:14:58.300 --> 00:14:59.700]  咁《次華行傳》裏面
[00:14:59.700 --> 00:15:00.500]  如果你記得
[00:15:00.500 --> 00:15:03.700]  保羅最尾有冇去到羅馬
[00:15:03.700 --> 00:15:04.500]  有
[00:15:04.500 --> 00:15:06.100]  最尾喺《次華行傳》二十八章
[00:15:06.100 --> 00:15:07.500]  佢咪喺羅馬
[00:15:07.500 --> 00:15:09.900]  但係保羅點去到羅馬
[00:15:09.900 --> 00:15:12.100]  係帶住手鏈去到羅馬
[00:15:12.100 --> 00:15:15.700]  你知唔知呢樣嘢係好正嘅嘢嚟嘅
[00:15:15.700 --> 00:15:17.700]  保羅係好想去羅馬傳福音
[00:15:17.700 --> 00:15:19.300]  結果上帝有冇回應
[00:15:19.300 --> 00:15:21.500]  答應佢嘅祈禱
[00:15:21.500 --> 00:15:22.500]  有
[00:15:22.500 --> 00:15:24.500]  係帶咗佢去羅馬傳福音
[00:15:24.500 --> 00:15:26.700]  但佢竟然帶住鎖鏈去羅馬
[00:15:26.700 --> 00:15:27.900]  你明嗎
[00:15:27.900 --> 00:15:29.700]  其實《次華行傳》
[00:15:29.700 --> 00:15:31.900]  係寫一本好奇特嘅書
[00:15:31.900 --> 00:15:33.700]  因為《次華行傳》講嘅福音
[00:15:33.700 --> 00:15:34.900]  從耶路撒冷開始
[00:15:34.900 --> 00:15:35.700]  到撒瑪利亞
[00:15:35.700 --> 00:15:38.100]  到猶大直至地極
[00:15:38.100 --> 00:15:42.300]  最尾羅馬係當時嚟講可以講係一個地極
[00:15:42.300 --> 00:15:45.300]  而上帝真係將佢嘅福音傳到地極
[00:15:45.300 --> 00:15:50.300]  但係係通過一個帶住手鏈嘅保羅
[00:15:50.300 --> 00:15:51.500]  我哋今日諗緊
[00:15:51.500 --> 00:15:53.300]  如果你嘅福音要傳到地極
[00:15:53.300 --> 00:15:55.900]  你會通常點諗嘅呢
[00:15:55.900 --> 00:15:57.700]  我記得早幾年
[00:15:57.700 --> 00:16:00.100]  Jeremy Lin好hot嘅時候
[00:16:00.100 --> 00:16:02.500]  佢成日都會嚟亞洲
[00:16:02.500 --> 00:16:05.900]  去中國做嗰啲打波示範
[00:16:05.900 --> 00:16:08.100]  過去個禮拜Jeremy Lin又嚟咗香港
[00:16:08.100 --> 00:16:10.300]  其實佢都唔出名
[00:16:10.300 --> 00:16:12.700]  仲要嚟做下報道會
[00:16:12.700 --> 00:16:14.900]  我記得當時我睇嗰啲article
[00:16:14.900 --> 00:16:15.900]  有啲人覺得
[00:16:15.900 --> 00:16:20.700]  Jeremy Lin就unlock中國market關鍵
[00:16:20.700 --> 00:16:22.300]  我都痴線
[00:16:22.300 --> 00:16:22.900]  點解呢
[00:16:22.900 --> 00:16:25.900]  因為我哋成日都係諗緊啲屎橋
[00:16:25.900 --> 00:16:27.900]  就搵一個好出名嘅人
[00:16:27.900 --> 00:16:29.500]  搵一個好成功嘅人
[00:16:29.500 --> 00:16:31.900]  搵一個上帝好似好祝福嘅人
[00:16:31.900 --> 00:16:35.300]  於是呢個人可以帶住呢個福音去走遍呢個
[00:16:35.300 --> 00:16:36.900]  你睇下上帝嘅做法
[00:16:36.900 --> 00:16:38.700]  完全唔係咁樣嘅
[00:16:38.700 --> 00:16:40.300]  上帝係通過一個
[00:16:40.300 --> 00:16:41.700]  完全好似無力
[00:16:41.700 --> 00:16:42.900]  俾人困住
[00:16:42.900 --> 00:16:45.300]  喺鎖鏈困住
[00:16:45.300 --> 00:16:49.700]  被軟禁嘅保羅將福音傳遍羅馬
[00:16:49.700 --> 00:16:53.300]  如果今天呢個福音會大到地極
[00:16:53.300 --> 00:16:56.100]  我相信上帝係用鎖鏈嘅機會
[00:16:56.100 --> 00:17:00.300]  軟性過用一個明星去做呢樣嘢
[00:17:00.300 --> 00:17:03.900]  我哋要記住上帝做事嘅方法
[00:17:03.900 --> 00:17:05.300]  保羅去投靠佢哋
[00:17:05.300 --> 00:17:07.500]  我而家返返去講唔多
[00:17:07.500 --> 00:17:08.700]  喺講唔多嘅時候
[00:17:08.700 --> 00:17:10.500]  保羅就認識咗呢對夫婦
[00:17:10.500 --> 00:17:13.900]  佢哋本是製作帳篷為業
[00:17:13.900 --> 00:17:16.100]  保羅因與佢哋同業
[00:17:16.100 --> 00:17:19.300]  就和佢哋同住一同做工
[00:17:19.300 --> 00:17:20.700]  每逢安息日
[00:17:20.700 --> 00:17:23.300]  保羅在會堂裏辯論
[00:17:23.300 --> 00:17:27.300]  勸導猶太人和希臘人
[00:17:27.300 --> 00:17:30.500]  西拉和保羅從馬其頓來嘅時候
[00:17:30.500 --> 00:17:34.900]  保羅正專心嘅傳道向猶太人證明
[00:17:34.900 --> 00:17:36.500]  耶穌係基督
[00:17:36.500 --> 00:17:38.700]  當佢哋抗拒佢
[00:17:38.700 --> 00:17:40.100]  毀謗佢嘅時候
[00:17:40.100 --> 00:17:42.900]  佢就兜掉衣裳嘅灰塵
[00:17:42.900 --> 00:17:44.100]  對佢哋說
[00:17:44.100 --> 00:17:46.900]  你哋嘅罪都歸在你自己嘅頭上
[00:17:46.900 --> 00:17:47.900]  與我無關
[00:17:47.900 --> 00:17:51.300]  從今以後我要往外邦哪裏去
[00:17:51.300 --> 00:17:52.700]  佢俾人kick out咗
[00:17:52.700 --> 00:17:54.100]  保羅去到每一個地方
[00:17:54.100 --> 00:17:56.100]  都先去猶太會堂
[00:17:56.100 --> 00:17:57.700]  喺度傳講耶穌
[00:17:57.700 --> 00:17:59.100]  到佢冇辦法啦
[00:17:59.100 --> 00:17:59.900]  俾人踢出嚟啦
[00:17:59.900 --> 00:18:02.900]  咁佢就直接自己喺出面
[00:18:02.900 --> 00:18:04.900]  去繼續傳揚福音
[00:18:04.900 --> 00:18:06.700]  於是他離開了哪裏
[00:18:06.700 --> 00:18:08.500]  哪裏就係個會堂啦
[00:18:08.500 --> 00:18:10.300]  到了一個人嘅家裏
[00:18:10.300 --> 00:18:12.700]  名叫提多尤士都
[00:18:12.700 --> 00:18:14.700]  是敬拜上帝嘅人
[00:18:14.700 --> 00:18:17.100]  他的家靠近會堂
[00:18:17.100 --> 00:18:18.500]  呢個敬拜上帝就係
[00:18:18.500 --> 00:18:22.700]  相信以色列嗰個皇帝嘅人
[00:18:22.700 --> 00:18:25.500]  以色列嘅上帝耶和華嘅人
[00:18:25.500 --> 00:18:26.900]  會堂嘅主管
[00:18:26.900 --> 00:18:29.900]  基利斯部和全家都信了主
[00:18:29.900 --> 00:18:33.900]  還有許多哥倫多人都聽了就信
[00:18:33.900 --> 00:18:36.700]  而且受了洗
[00:18:36.700 --> 00:18:40.500]  耶穌保羅喺哥倫多
[00:18:40.500 --> 00:18:42.900]  雖然係有啲我哋叫果子
[00:18:42.900 --> 00:18:44.500]  但其實佢亦都面對
[00:18:44.500 --> 00:18:46.500]  好大嘅壓力同逼迫嘅
[00:18:46.500 --> 00:18:49.700]  耶穌主在異象中對保羅說
[00:18:49.700 --> 00:18:50.900]  不要怕
[00:18:50.900 --> 00:18:52.100]  只管講
[00:18:52.100 --> 00:18:53.500]  不要沉默
[00:18:53.500 --> 00:18:55.300]  有我與你同在
[00:18:55.300 --> 00:18:57.700]  沒有人會下手害你
[00:18:57.700 --> 00:18:59.700]  因為在這城裏
[00:18:59.700 --> 00:19:01.900]  我有許多屬於我的人
[00:19:01.900 --> 00:19:03.300]  有好多屬於我的人
[00:19:03.300 --> 00:19:05.900]  保羅就喺嗰度住咗一年零六個月
[00:19:05.900 --> 00:19:07.900]  將上帝都教導他們
[00:19:07.900 --> 00:19:11.500]  保羅係好少喺一個地方留咁耐
[00:19:11.500 --> 00:19:13.700]  當然依法所據留咗三年
[00:19:13.700 --> 00:19:16.100]  但係佢其實好多時候都係
[00:19:16.100 --> 00:19:18.500]  去港嗰幾個禮拜走咗
[00:19:18.500 --> 00:19:20.700]  但佢呢度留咗一年零六個月
[00:19:20.700 --> 00:19:23.300]  因為上帝叫佢喺嗰度留低
[00:19:23.300 --> 00:19:25.500]  因為上帝話呢個城裏有
[00:19:25.500 --> 00:19:28.500]  許多屬於我嘅人
[00:19:28.500 --> 00:19:30.100]  咩叫許多屬於我嘅人
[00:19:30.100 --> 00:19:32.100]  你估有幾多
[00:19:32.100 --> 00:19:34.500]  有冇Megachurch咁多
[00:19:34.500 --> 00:19:35.900]  我哋諗緊許多
[00:19:35.900 --> 00:19:38.900]  我哋梗係諗起碼成千上萬
[00:19:38.900 --> 00:19:40.300]  唔係喎
[00:19:40.300 --> 00:19:44.500]  照聖經學者去推測
[00:19:44.500 --> 00:19:46.100]  多唔多嘅教會
[00:19:46.100 --> 00:19:49.500]  當時都係分散喺嗰啲幾個家庭裏面聚會
[00:19:49.500 --> 00:19:50.500]  加埋
[00:19:50.500 --> 00:19:52.500]  六十至一百人
[00:19:52.500 --> 00:19:55.500]  六十至一百人叫許多
[00:19:55.500 --> 00:19:58.500]  入天國係幾難嘅事
[00:19:58.500 --> 00:20:02.100]  有冇諗過入天國其實係好難嘅事
[00:20:02.100 --> 00:20:05.300]  而六十至一百個人已經係
[00:20:05.300 --> 00:20:06.900]  好多
[00:20:06.900 --> 00:20:09.900]  如果真嘅信六十至一百係好多
[00:20:09.900 --> 00:20:12.900]  假嘅信就千千萬萬都有
[00:20:12.900 --> 00:20:14.900]  我哋個perspective要小心
[00:20:14.900 --> 00:20:16.700]  我哋唔好即刻將呢啲嘢
[00:20:16.700 --> 00:20:19.500]  諗緊呢啲我哋而家覺得
[00:20:19.500 --> 00:20:21.300]  雖然我哋而家有個假象
[00:20:21.300 --> 00:20:23.500]  我哋以為我哋好識做教會
[00:20:23.500 --> 00:20:26.500]  我哋可以引到幾百幾千幾萬人入嚟教會
[00:20:26.500 --> 00:20:28.100]  於是我哋就成功
[00:20:28.100 --> 00:20:29.300]  你完全唔係
[00:20:29.300 --> 00:20:32.100]  你完全唔明白上帝嘅思情
[00:20:32.100 --> 00:20:34.900]  初期嘅教會係好細好細嘅
[00:20:34.900 --> 00:20:35.900]  但細得嚟
[00:20:35.900 --> 00:20:37.900]  有上帝話願就有能力
