
[00:00:00.000 --> 00:00:02.440]  今天的題目叫做「估你唔到」
[00:13:09.000 --> 00:13:10.000]  可能
[00:13:10.000 --> 00:13:12.000]  winner(贏家)那些就在想
[00:13:12.000 --> 00:13:13.400]  這班人
[00:13:13.400 --> 00:13:15.200]  差我這麼多
[00:13:15.200 --> 00:13:16.200]  應該都
[00:13:16.200 --> 00:13:17.800]  如果他們一文錢
[00:13:17.800 --> 00:13:18.800]  我們這些什麼
[00:13:18.800 --> 00:13:20.800]  人見人愛車見車載的
[00:13:20.800 --> 00:13:21.800]  應該就什麼
[00:13:21.800 --> 00:13:22.800]  十二文錢
[00:13:22.800 --> 00:13:26.200]  一半都有吧
[00:13:26.200 --> 00:13:27.200]  誰知道沒有
[00:13:27.200 --> 00:13:29.600]  於是他們覺得很不滿
[00:13:29.600 --> 00:13:31.600]  但是
[00:13:31.600 --> 00:13:34.800]  這個原主猜不到的安排
[00:13:34.800 --> 00:13:37.200]  其實是在說他又猜不到的價值
[00:13:37.200 --> 00:13:39.400]  因為他在說千個的價值
[00:13:39.400 --> 00:13:41.200]  千個價值是什麼呢
[00:13:41.200 --> 00:13:44.000]  是照顧更加有需要的人
[00:13:44.000 --> 00:13:45.200]  我們經常都覺得
[00:13:45.200 --> 00:13:46.400]  我自己會教
[00:13:46.400 --> 00:13:48.400]  基督教倫理學的
[00:13:48.400 --> 00:13:49.400]  我們有時候會在看
[00:13:49.400 --> 00:13:50.800]  什麼叫公平呢
[00:13:50.800 --> 00:13:51.800]  公平呢
[00:13:51.800 --> 00:13:52.800]  fairness(公平)呢
[00:13:52.800 --> 00:13:53.800]  有時候發覺
[00:13:53.800 --> 00:13:55.000]  如果你平均分配
[00:13:55.000 --> 00:13:56.000]  可能是不公平的
[00:13:56.000 --> 00:13:57.800]  就正如你派糖一樣
[00:13:57.800 --> 00:13:58.200]  是不是
[00:13:58.200 --> 00:13:59.400]  就像那個人本身
[00:13:59.400 --> 00:14:00.200]  每天一百粒糖
[00:14:00.200 --> 00:14:01.200]  你多一粒
[00:14:01.200 --> 00:14:03.600]  沒什麼影響
[00:14:04.000 --> 00:14:05.800]  但如果你一個人沒糖的時候
[00:14:05.800 --> 00:14:06.600]  他派了一粒
[00:14:06.600 --> 00:14:07.800]  就有一粒了
[00:14:07.800 --> 00:14:08.400]  是不是
[00:14:08.400 --> 00:14:09.400]  如果你將
[00:14:09.400 --> 00:14:10.600]  原本那個人一百粒
[00:14:10.600 --> 00:14:11.600]  再分給他的時候
[00:14:11.600 --> 00:14:12.800]  他又有兩粒了
[00:14:12.800 --> 00:14:14.000]  這裡有一幅圖
[00:14:14.000 --> 00:14:15.800]  就是很簡單的說一句
[00:14:15.800 --> 00:14:18.800]  我們經常以為公平就是equality(平等)
[00:14:18.800 --> 00:14:20.000]  就是公平地分配
[00:14:20.000 --> 00:14:22.200]  但是有些人真的贏在起跑線上
[00:14:22.200 --> 00:14:23.600]  或者有些人真的是
[00:14:23.600 --> 00:14:25.800]  很多的資源
[00:14:25.800 --> 00:14:27.200]  但如果你去分配
[00:14:27.200 --> 00:14:28.200]  公平地分配
[00:14:28.200 --> 00:14:29.800]  他只會越來越高
[00:14:29.800 --> 00:14:31.800]  但如果你好像這幅圖這樣
[00:14:31.800 --> 00:14:33.800]  這幅圖是有些政治不正確的
[00:14:33.800 --> 00:14:35.800]  因為黑人是比較矮的
[00:14:35.800 --> 00:14:36.800]  我們會覺得
[00:14:36.800 --> 00:14:38.000]  為什麼黑人會比較矮呢
[00:14:38.000 --> 00:14:39.000]  為什麼不是白人呢
[00:14:39.000 --> 00:14:39.400]  是不是
[00:14:39.400 --> 00:14:41.400]  我們需要有這些awareness(意識)
[00:14:41.400 --> 00:14:43.800]  不過在美國裡面
[00:14:43.800 --> 00:14:46.200]  經常還是見到黑人是一個
[00:14:46.200 --> 00:14:47.600]  萬千路德金
[00:14:47.600 --> 00:14:49.200]  說到牙血都流出來的
[00:14:49.200 --> 00:14:51.600]  都改變不了那個狀況
[00:14:51.600 --> 00:14:53.000]  在東涌裡面
[00:14:53.000 --> 00:14:53.800]  我見得到
[00:14:53.800 --> 00:14:57.200]  就是如果需要有一個比較公平
[00:14:57.200 --> 00:14:59.200]  就是equality(平等)
[00:14:59.200 --> 00:15:00.600]  就是平均地
[00:15:00.600 --> 00:15:01.800]  按著他的需要
[00:15:01.800 --> 00:15:03.600]  有需要的
[00:15:03.600 --> 00:15:04.600]  要給他更多
[00:15:04.600 --> 00:15:06.600]  我不是要說那種
[00:15:06.600 --> 00:15:08.200]  就是我要賺更多
[00:15:08.200 --> 00:15:09.000]  不行
[00:15:09.000 --> 00:15:09.800]  沒問題的
[00:15:09.800 --> 00:15:11.600]  不過如果他有需要的時候
[00:15:11.600 --> 00:15:12.800]  有一個standard(標準)
[00:15:12.800 --> 00:15:13.200]  是不是
[00:15:13.200 --> 00:15:14.400]  有一個standard(標準)的裡面
[00:15:14.400 --> 00:15:16.400]  他起碼你可以幫到他
[00:15:16.400 --> 00:15:18.800]  一個公平的社會裡面
[00:15:18.800 --> 00:15:20.800]  是當你有越多的時候
[00:15:20.800 --> 00:15:22.200]  其實你有一個社會責任
[00:15:22.200 --> 00:15:23.000]  今天也會說的
[00:15:23.000 --> 00:15:24.800]  是會分享出去
[00:15:24.800 --> 00:15:26.000]  讓更多人
[00:15:26.000 --> 00:15:26.800]  是可以
[00:15:26.800 --> 00:15:29.400]  逃離了那個我們說的
[00:15:29.400 --> 00:15:30.200]  那個的
[00:15:30.200 --> 00:15:31.400]  就是
[00:15:31.400 --> 00:15:32.600]  living standard(生活標準)
[00:15:33.000 --> 00:15:34.200]  一個生活的水準
[00:15:34.200 --> 00:15:36.600]  其實在基督教的傳統裡面
[00:15:36.600 --> 00:15:38.600]  經常都會有照顧弱勢社群的
[00:15:38.600 --> 00:15:40.800]  《生命記》的十四到十六章
[00:15:40.800 --> 00:15:41.600]  我們見到了
[00:15:41.600 --> 00:15:42.400]  二十四章
[00:15:42.400 --> 00:15:43.400]  孤兒寡婦
[00:15:43.400 --> 00:15:45.000]  《雅各書》的一二
[00:15:45.000 --> 00:15:47.600]  照顧病患等等
[00:15:47.600 --> 00:15:49.000]  其實教會歷史裡面
[00:15:49.000 --> 00:15:49.600]  你看看
[00:15:49.600 --> 00:15:51.800]  走去找麻風病的
[00:15:51.800 --> 00:15:52.800]  耶穌是第一個
[00:15:52.800 --> 00:15:53.200]  是不是
[00:15:53.200 --> 00:15:53.800]  就是
[00:15:53.800 --> 00:15:54.400]  如果
[00:15:54.400 --> 00:15:55.000]  就是
[00:15:55.000 --> 00:15:56.800]  之前當然有了
[00:15:56.800 --> 00:15:59.000]  但是你說孤兒院的
[00:15:59.000 --> 00:16:00.000]  烏溪沙
[00:16:00.000 --> 00:16:00.600]  大家知道
[00:16:00.600 --> 00:16:02.000]  原本是孤兒院
[00:16:02.800 --> 00:16:04.000]  有一個叫微路氏
[00:16:04.000 --> 00:16:05.200]  叫孤兒之父
[00:16:05.200 --> 00:16:07.400]  一個的
[00:16:07.400 --> 00:16:09.400]  宣教士
[00:16:09.400 --> 00:16:10.200]  所建立的
[00:16:10.200 --> 00:16:11.800]  去到香港的慈善
[00:16:11.800 --> 00:16:12.200]  其實
[00:16:12.200 --> 00:16:13.200]  有一天
[00:16:13.200 --> 00:16:15.800]  找香港慈善的歷史
[00:16:15.800 --> 00:16:17.200]  東華三院
[00:16:17.200 --> 00:16:18.800]  也曾經這樣去說過
[00:16:18.800 --> 00:16:20.200]  他怎麼說呢
[00:16:20.200 --> 00:16:21.000]  他說
[00:16:21.000 --> 00:16:22.200]  其實早期的
[00:16:22.200 --> 00:16:23.400]  香港的慈善事業
[00:16:23.400 --> 00:16:24.400]  通常都是
[00:16:24.400 --> 00:16:26.000]  自己人顧自己人的
[00:16:26.000 --> 00:16:27.000]  所以你見得到
[00:16:27.000 --> 00:16:27.400]  在一些
[00:16:27.400 --> 00:16:29.200]  就是新加坡
[00:16:29.200 --> 00:16:29.800]  那些有
[00:16:29.800 --> 00:16:31.000]  我們叫海外華人的那些
[00:16:31.000 --> 00:16:32.200]  通常見到什麼會
[00:16:32.200 --> 00:16:33.200]  潮州工會
[00:16:33.200 --> 00:16:35.600]  北角那裡見到福建工會
[00:16:35.600 --> 00:16:36.000]  就是什麼
[00:16:36.000 --> 00:16:37.000]  你是不是福建人
[00:16:37.000 --> 00:16:38.200]  福建人就照顧
[00:16:38.200 --> 00:16:39.200]  你不是福建人
[00:16:39.200 --> 00:16:40.800]  你找回你自己那個
[00:16:40.800 --> 00:16:41.800]  是不是
[00:16:41.800 --> 00:16:43.200]  通常是這樣的
[00:16:43.200 --> 00:16:44.000]  就是
[00:16:44.000 --> 00:16:45.200]  自己人當然是
[00:16:45.200 --> 00:16:47.800]  照顧自己人的
[00:16:47.800 --> 00:16:49.200]  就是要自己人
[00:16:49.200 --> 00:16:50.200]  但是他說
[00:16:50.200 --> 00:16:51.800]  他也要寫明
[00:16:51.800 --> 00:16:52.800]  如果你可以看回
[00:16:52.800 --> 00:16:53.600]  東華三院
[00:16:53.600 --> 00:16:54.000]  他說
[00:16:54.000 --> 00:16:55.400]  其實最早期
[00:16:55.400 --> 00:16:56.800]  在香港裡面的慈善事業
[00:16:56.800 --> 00:16:57.400]  是基督教
[00:16:57.400 --> 00:16:59.400]  是不分你是哪一類人
[00:16:59.400 --> 00:17:01.400]  有需要的就
[00:17:01.600 --> 00:17:03.200]  他們都是很想
[00:17:03.200 --> 00:17:04.000]  東華三院就是
[00:17:04.000 --> 00:17:05.400]  我們要做回這件事
[00:17:05.400 --> 00:17:06.600]  同樣
[00:17:06.600 --> 00:17:07.600]  香港裡面
[00:17:07.600 --> 00:17:08.600]  我們見得到很多
[00:17:08.600 --> 00:17:09.800]  基督教的教育
[00:17:09.800 --> 00:17:10.800]  醫院
[00:17:10.800 --> 00:17:12.200]  學校
[00:17:12.200 --> 00:17:13.200]  就是前面說的
[00:17:13.200 --> 00:17:14.800]  都是有基督教的背景
[00:17:14.800 --> 00:17:15.600]  播道會
[00:17:15.600 --> 00:17:16.800]  都有自己的
[00:17:16.800 --> 00:17:18.200]  剛才我聽到李牧師
[00:17:18.200 --> 00:17:19.000]  去了
[00:17:19.000 --> 00:17:19.800]  喝咖啡
[00:17:19.800 --> 00:17:21.200]  不是廉署
[00:17:21.200 --> 00:17:22.200]  不要誤會
[00:17:22.200 --> 00:17:23.000]  而是
[00:17:23.000 --> 00:17:24.000]  都有其他的
[00:17:24.000 --> 00:17:25.600]  福音的事供
[00:17:25.600 --> 00:17:27.000]  或者一些關顧
[00:17:27.000 --> 00:17:28.200]  社區的事供
[00:17:28.200 --> 00:17:30.200]  其實就是很想將一些
[00:17:30.200 --> 00:17:32.200]  上帝的恩典去分享出去
[00:17:32.200 --> 00:17:34.200]  就是說
[00:17:34.200 --> 00:17:35.600]  是很想好像學校
[00:17:35.600 --> 00:17:36.600]  這個園主一樣
[00:17:36.600 --> 00:17:38.400]  照顧有需要的
[00:17:38.400 --> 00:17:40.400]  照顧弱勢的社群
[00:17:40.400 --> 00:17:41.000]  因為
[00:17:41.000 --> 00:17:43.000]  一切都是上帝的恩典
[00:17:43.000 --> 00:17:45.000]  就是如果成為一個好的人
[00:17:45.000 --> 00:17:46.400]  一個良善的人是怎樣?
[00:17:46.400 --> 00:17:47.200]  就將
[00:17:47.200 --> 00:17:48.400]  上帝給你的恩典
[00:17:48.400 --> 00:17:49.400]  就好像園主一樣
[00:17:49.400 --> 00:17:51.200]  分享給有需要的人
[00:17:51.200 --> 00:17:54.200]  這個安排
[00:17:54.200 --> 00:17:55.200]  很明顯就是
[00:17:55.200 --> 00:17:56.200]  恩典先行
[00:17:56.200 --> 00:17:57.800]  不是因為你值得
[00:17:57.800 --> 00:17:59.000]  不是因為你
[00:17:59.000 --> 00:18:00.000]  嘩!這個
[00:18:00.200 --> 00:18:01.600]  職場上的贏家
[00:18:01.600 --> 00:18:02.800]  勝利者
[00:18:02.800 --> 00:18:03.400]  而是
[00:18:03.400 --> 00:18:05.000]  因為恩典
[00:18:05.000 --> 00:18:07.600]  因為用上帝的眼光看見的時候
[00:18:07.600 --> 00:18:09.800]  一切都是恩典
[00:18:09.800 --> 00:18:11.400]  因為有恩典的時候
[00:18:11.400 --> 00:18:12.200]  你就會發覺
[00:18:12.200 --> 00:18:13.000]  是的
[00:18:13.000 --> 00:18:14.400]  我願意去分享出去
[00:18:14.400 --> 00:18:15.200]  照顧
[00:18:15.200 --> 00:18:16.000]  關心
[00:18:16.000 --> 00:18:17.600]  有需要的優先
[00:18:17.600 --> 00:18:18.800]  所以十六節
[00:18:18.800 --> 00:18:22.000]  不單止是代表領功前的次序
[00:18:22.000 --> 00:18:23.600]  在後的要在前
[00:18:23.600 --> 00:18:25.200]  也代表著天國價值
[00:18:25.200 --> 00:18:27.000]  就是這樣反轉這個世界
[00:18:27.000 --> 00:18:27.600]  我們想著
[00:18:27.600 --> 00:18:29.000]  嘩!這個這麼威的
[00:18:29.000 --> 00:18:30.400]  一定是在前面
[00:18:30.400 --> 00:18:31.000]  即是
[00:18:31.000 --> 00:18:32.400]  嘩!衝出去
[00:18:32.400 --> 00:18:33.000]  不是
[00:18:33.000 --> 00:18:34.200]  剛剛反過來
[00:18:34.200 --> 00:18:36.600]  因為上帝看見的價值
[00:18:36.600 --> 00:18:39.000]  就不是這個世界的價值
[00:18:39.000 --> 00:18:41.200]  是恩典
[00:18:41.200 --> 00:18:43.000]  和需要的優先
[00:18:43.000 --> 00:18:44.800]  不是我要否定了
[00:18:44.800 --> 00:18:48.400]  你不可以有很多的財富
[00:18:48.400 --> 00:18:49.800]  你有很多的東西
[00:18:49.800 --> 00:18:52.200]  這些是上帝給你的恩典
[00:18:52.200 --> 00:18:53.800]  但是你怎樣去用呢?
[00:18:53.800 --> 00:18:55.400]  我聽過有一個人說
[00:18:55.400 --> 00:18:56.600]  上帝給你恩典的時候
[00:18:56.600 --> 00:18:57.600]  其實你就是要想
[00:18:57.600 --> 00:18:59.000]  嘩!我怎樣分出去呢?
[00:18:59.000 --> 00:19:00.000]  是不是?
[00:19:00.000 --> 00:19:01.200]  所以沒有乖乎
[00:19:01.200 --> 00:19:03.000]  在很多聖經裡面說
[00:19:03.000 --> 00:19:03.600]  什麼?
[00:19:03.600 --> 00:19:05.200]  要有的要更加加給他
[00:19:05.200 --> 00:19:06.200]  是加給他怎樣的?
[00:19:06.200 --> 00:19:08.800]  嘩!那些人還不是在說貧富懸殊?
[00:19:08.800 --> 00:19:09.200]  是不是?
[00:19:09.200 --> 00:19:10.600]  拉遠距離?
[00:19:10.600 --> 00:19:11.000]  沒有的
[00:19:11.000 --> 00:19:12.400]  他僅有的也拿了
[00:19:12.400 --> 00:19:12.600]  是不是?
[00:19:12.600 --> 00:19:13.800]  這個就是那個社會
[00:19:13.800 --> 00:19:15.200]  但是其實是在說
[00:19:15.200 --> 00:19:16.000]  你有恩典
[00:19:16.000 --> 00:19:17.200]  你分享的時候
[00:19:17.200 --> 00:19:18.600]  你會有更多的恩典
[00:19:18.600 --> 00:19:21.400]  這個是上帝給你的方程式
[00:19:21.400 --> 00:19:24.000]  如果大家看二十章十六節
[00:19:24.000 --> 00:19:25.000]  在後的在前
[00:19:25.000 --> 00:19:26.000]  在前的在後的時候
[00:19:26.000 --> 00:19:27.000]  你會發覺
[00:19:27.000 --> 00:19:28.200]  十九章三十節
[00:19:28.200 --> 00:19:30.200]  有同樣的理解
[00:19:30.200 --> 00:19:32.200]  好像有一個首尾呼應
[00:19:32.200 --> 00:19:33.200]  其實
[00:19:33.200 --> 00:19:36.000]  原來這個比喻的前面
[00:19:36.000 --> 00:19:39.400]  已經是在說這個價值觀
[00:19:39.400 --> 00:19:40.600]  甚至乎
[00:19:40.600 --> 00:19:42.400]  一瞬間我們再看後面
[00:19:42.400 --> 00:19:44.000]  這段經文的後面
[00:19:44.000 --> 00:19:45.800]  其實你會發現
[00:19:45.800 --> 00:19:47.000]  很多的門徒
[00:19:47.000 --> 00:19:49.400]  還沒有了解這種價值觀
[00:19:49.400 --> 00:19:51.800]  我們一起可以看下去
[00:19:51.800 --> 00:19:53.800]  十九章十六到三十節
[00:19:53.800 --> 00:19:56.600]  就交代了一個少年的財主
[00:19:56.600 --> 00:19:58.600]  他來問耶穌的永生
[00:19:58.600 --> 00:19:59.400]  可能大家聽了
[00:19:59.400 --> 00:20:00.200]  一來就說
[00:20:00.200 --> 00:20:03.000]  耶穌,我怎樣可以承受永生?
[00:20:03.000 --> 00:20:05.000]  接著耶穌就說守律法
[00:20:05.000 --> 00:20:07.000]  我都搞定了
[00:20:07.000 --> 00:20:07.800]  他覺得什麼?
[00:20:07.800 --> 00:20:10.600]  輸了Win
[00:20:10.600 --> 00:20:12.200]  你看我守律法的
[00:20:12.200 --> 00:20:13.200]  我都守了
[00:20:13.200 --> 00:20:13.800]  是不是?
[00:20:13.800 --> 00:20:14.600]  這些
[00:20:14.600 --> 00:20:16.000]  就是說難聽一點
[00:20:16.000 --> 00:20:16.800]  你在天堂裡面
[00:20:16.800 --> 00:20:17.800]  不見到我是什麼?
[00:20:17.800 --> 00:20:18.800]  是你的損失
[00:20:18.800 --> 00:20:20.800]  差不多是這樣的了
[00:20:20.800 --> 00:20:22.200]  容我誇張一點
[00:20:22.200 --> 00:20:23.800]  就是說我做了這些事情
[00:20:23.800 --> 00:20:25.600]  你看這裡哪裡有人
[00:20:25.800 --> 00:20:27.400]  不過耶穌就挑戰他
[00:20:27.400 --> 00:20:30.000]  他說天國的價值不是這樣的
[00:20:30.000 --> 00:20:30.800]  是不是?
[00:20:30.800 --> 00:20:32.600]  因為天國的價值是什麼?
[00:20:32.600 --> 00:20:33.800]  恩典先行
[00:20:33.800 --> 00:20:35.800]  所有的東西都是你的恩典
[00:20:35.800 --> 00:20:37.000]  接著是什麼?
[00:20:37.000 --> 00:20:38.800]  照顧有需要的優先
[00:20:38.800 --> 00:20:39.400]  他就說
[00:20:39.400 --> 00:20:41.400]  你可不可以將你的財富分給窮人?
[00:20:41.400 --> 00:20:42.400]  於是他又怎樣?
[00:20:42.400 --> 00:20:44.800]  悠悠愁愁地離開
[00:20:44.800 --> 00:20:47.200]  這個少年人想著
[00:20:47.200 --> 00:20:49.000]  我什麼都做完的時候
[00:20:49.000 --> 00:20:50.800]  所以他說我做什麼善事?
[00:20:50.800 --> 00:20:52.200]  他想著我做了什麼
[00:20:52.200 --> 00:20:53.600]  我就deserve到
[00:20:53.600 --> 00:20:55.800]  我可以有天國的身份
[00:20:55.800 --> 00:20:57.000]  或者他沒有想過
[00:20:57.000 --> 00:20:59.600]  原來他所有的一切都是恩典
[00:20:59.600 --> 00:21:01.400]  所以
[00:21:01.400 --> 00:21:03.200]  當你叫他變賣所有東西的時候
[00:21:03.200 --> 00:21:03.800]  在說什麼?
[00:21:03.800 --> 00:21:04.800]  其實不是屬於你的
[00:21:04.800 --> 00:21:06.000]  是上帝的恩典
[00:21:06.000 --> 00:21:07.400]  你要依靠上帝
[00:21:07.400 --> 00:21:09.000]  正在經歷什麼叫恩典?
[00:21:09.000 --> 00:21:11.400]  還告訴他
[00:21:11.400 --> 00:21:12.200]  你看看
[00:21:12.200 --> 00:21:13.600]  上帝的價值是什麼?
[00:21:13.600 --> 00:21:15.400]  如果你說要做完全的人
[00:21:15.400 --> 00:21:16.600]  上帝的價值是什麼?
[00:21:16.600 --> 00:21:19.000]  你要照顧有需要的
[00:21:19.000 --> 00:21:20.000]  是不是?
[00:21:20.000 --> 00:21:20.800]  那麼
[00:21:20.800 --> 00:21:22.000]  他的回應是怎樣?
[00:21:22.000 --> 00:21:22.800]  很難
[00:21:23.200 --> 00:21:24.400]  甚至乎
[00:21:24.400 --> 00:21:25.600]  十九章二十三節
[00:21:25.600 --> 00:21:26.600]  於是大家說
[00:21:26.600 --> 00:21:29.200]  哇!這幫財主進天國真的難了
[00:21:29.200 --> 00:21:30.200]  門徒也這樣說
[00:21:30.200 --> 00:21:32.000]  哇!這樣誰可以救?
[00:21:32.000 --> 00:21:33.000]  二十六節
[00:21:33.000 --> 00:21:33.800]  耶穌說了什麼?
[00:21:33.800 --> 00:21:34.800]  不如我們一起讀吧
[00:21:34.800 --> 00:21:35.400]  準備
[00:21:35.400 --> 00:21:37.000]  只是紅色那個字
[00:21:37.000 --> 00:21:37.200]  準備
[00:21:37.200 --> 00:21:38.000]  一、二、三
[00:21:38.000 --> 00:21:40.000]  「在人者是不能的」
[00:21:40.000 --> 00:21:42.000]  「在神凡事都能」
[00:21:42.000 --> 00:21:42.600]  謝謝
[00:21:42.600 --> 00:21:43.800]  你看得到
[00:21:43.800 --> 00:21:44.800]  真的
[00:21:44.800 --> 00:21:47.000]  人用他的價值
[00:21:47.000 --> 00:21:48.400]  哪裡可能呢?
[00:21:48.400 --> 00:21:51.000]  或者他一直在想這些東西是我的
[00:21:51.000 --> 00:21:51.800]  怎樣能夠呢?
[00:21:51.800 --> 00:21:52.600]  「在凡事都能」
[00:21:52.600 --> 00:21:54.600]  會不會其實還有一種理解就是
[00:21:54.600 --> 00:21:56.800]  當他倚靠上帝的時候
[00:21:56.800 --> 00:21:59.000]  完全放下給上帝
[00:21:59.000 --> 00:22:00.000]  你就能救了
[00:22:00.000 --> 00:22:02.400]  你覺得一切都是上帝的恩典
[00:22:02.400 --> 00:22:04.000]  你覺得所有東西
[00:22:04.000 --> 00:22:06.200]  都是屬於上帝
[00:22:06.200 --> 00:22:08.000]  我要完全倚靠他的時候
[00:22:08.000 --> 00:22:09.600]  當你有這樣的心態的時候
[00:22:09.600 --> 00:22:11.600]  或者靠著上帝的幫助的時候
[00:22:11.600 --> 00:22:13.000]  你就會經歷到
[00:22:13.000 --> 00:22:14.400]  你可以放下
[00:22:14.400 --> 00:22:19.000]  但是十九章二十七節
[00:22:19.000 --> 00:22:20.200]  很奇怪的
[00:22:20.200 --> 00:22:22.000]  就是說一件事就是
[00:22:22.000 --> 00:22:23.000]  彼得就說了
[00:22:23.000 --> 00:22:24.600]  我已經為你撇下所有的根除離
[00:22:24.600 --> 00:22:25.200]  咦?
[00:22:25.200 --> 00:22:26.200]  可以啊
[00:22:26.200 --> 00:22:27.400]  彼得通常第一句
[00:22:27.400 --> 00:22:29.000]  你是永生神的兒子
[00:22:29.000 --> 00:22:30.800]  基督通常是可以的
[00:22:30.800 --> 00:22:32.000]  後面又如何呢?
[00:22:32.000 --> 00:22:33.200]  通常都是
[00:22:33.200 --> 00:22:34.000]  垮的
[00:22:34.000 --> 00:22:36.400]  就好像在三受試探之前
[00:22:36.400 --> 00:22:37.400]  耶穌
[00:22:37.400 --> 00:22:39.800]  誰都會撇下你
[00:22:39.800 --> 00:22:41.000]  我不會撇下你的
[00:22:41.000 --> 00:22:42.000]  每次都是
[00:22:42.000 --> 00:22:42.600]  有頭威
[00:22:42.600 --> 00:22:43.200]  什麼?
[00:22:43.200 --> 00:22:44.600]  沒有尾陣的
[00:22:44.600 --> 00:22:46.400]  之後他說了一句話
[00:22:46.400 --> 00:22:47.600]  究竟呢
[00:22:47.600 --> 00:22:49.200]  我跟了你的時候
[00:22:49.200 --> 00:22:50.200]  什麼時候呢?
[00:22:50.200 --> 00:22:51.600]  就是說什麼時間呢?
[00:22:52.000 --> 00:22:54.000]  我可以呢
[00:22:54.000 --> 00:22:56.600]  可以得到什麼呢?
[00:22:56.600 --> 00:22:58.400]  就是我為你放下的時候
[00:22:58.400 --> 00:22:59.800]  可以有什麼呢?
[00:22:59.800 --> 00:23:01.200]  當他這樣問的時候
[00:23:01.200 --> 00:23:02.400]  其實他就用回
[00:23:02.400 --> 00:23:05.000]  那個少年才主的邏輯了
[00:23:05.000 --> 00:23:05.800]  邏輯
[00:23:05.800 --> 00:23:06.400]  就是說
[00:23:06.400 --> 00:23:07.600]  我做了這麼多事情的時候
[00:23:07.600 --> 00:23:09.200]  我應該很值得吧
[00:23:09.200 --> 00:23:09.600]  是不是?
[00:23:09.600 --> 00:23:10.800]  我放下了所有的東西
[00:23:10.800 --> 00:23:11.400]  是不是?
[00:23:11.400 --> 00:23:12.600]  我還有些什麼呢?
[00:23:12.600 --> 00:23:13.600]  就是說得難聽一點
[00:23:13.600 --> 00:23:15.200]  彼得All in的了
[00:23:15.200 --> 00:23:16.200]  是不是?
[00:23:16.200 --> 00:23:17.600]  整條漁船這樣放出去
[00:23:17.600 --> 00:23:18.200]  是不是?
[00:23:18.200 --> 00:23:19.200]  我買大的
[00:23:19.200 --> 00:23:19.800]  是不是?
[00:23:19.800 --> 00:23:21.600]  之後我可以得到什麼呢?
[00:23:22.000 --> 00:23:22.600]  是不是?
[00:23:22.600 --> 00:23:23.000]  於是
[00:23:23.000 --> 00:23:24.600]  其實他又是在想
[00:23:24.600 --> 00:23:25.600]  用自己的價值
[00:23:25.600 --> 00:23:26.600]  可以獲得
[00:23:26.600 --> 00:23:28.800]  千國的一份
[00:23:28.800 --> 00:23:29.800]  的情況
[00:23:29.800 --> 00:23:31.400]  就好像這個少年的才主
[00:23:31.400 --> 00:23:32.200]  所以耶穌
[00:23:32.200 --> 00:23:33.600]  為什麼接著說這個比喻呢?
[00:23:33.600 --> 00:23:34.600]  其實就是說
[00:23:34.600 --> 00:23:36.800]  原來這個門
[00:23:36.800 --> 00:23:38.200]  就是那個少年的才主
[00:23:38.200 --> 00:23:39.200]  沒有想過
[00:23:39.200 --> 00:23:41.600]  於是耶穌告訴他
[00:23:41.600 --> 00:23:42.200]  哇
[00:23:42.200 --> 00:23:44.000]  靠著上帝才能夠啊
[00:23:44.000 --> 00:23:44.800]  你靠著你自己
[00:23:44.800 --> 00:23:46.200]  你看著你自己財富的時候
[00:23:46.200 --> 00:23:47.200]  當然不能夠了
[00:23:47.200 --> 00:23:48.000]  靠著上帝
[00:23:48.000 --> 00:23:49.400]  你就能夠的了
[00:23:49.400 --> 00:23:51.400]  於是
[00:23:52.400 --> 00:23:54.000]  這班的門徒
[00:23:54.000 --> 00:23:55.000]  有沒有學到什麼呢?
[00:23:55.000 --> 00:23:55.800]  沒有啊
[00:23:55.800 --> 00:23:56.800]  彼得回應了的時候
[00:23:56.800 --> 00:23:58.800]  就又去回到那種邏輯
[00:23:58.800 --> 00:24:00.600]  這種世界的邏輯是什麼呢?
[00:24:00.600 --> 00:24:03.400]  等價交換
[00:24:03.400 --> 00:24:06.000]  不是一套卡通片的原則
[00:24:06.000 --> 00:24:07.800]  是一個等價交換
[00:24:07.800 --> 00:24:08.200]  就是
[00:24:08.200 --> 00:24:09.200]  我有多少東西
[00:24:09.200 --> 00:24:10.600]  我就換來些什麼
[00:24:10.600 --> 00:24:11.600]  根本是在說什麼
[00:24:11.600 --> 00:24:13.000]  undeserved的嘛
[00:24:13.000 --> 00:24:15.400]  是不是因為你等價交換嘛
[00:24:15.400 --> 00:24:17.000]  其實你做了什麼
[00:24:17.000 --> 00:24:19.000]  可以有永遠的生命呢?
[00:24:19.000 --> 00:24:20.200]  你做了什麼
[00:24:20.200 --> 00:24:21.200]  其實可以享受到
[00:24:21.200 --> 00:24:23.800]  整個世界是上帝所預備給你的呢?
[00:24:23.800 --> 00:24:25.800]  其實我們是很渺小的
[00:24:25.800 --> 00:24:28.400]  所以你看回這個情況的時候
[00:24:28.400 --> 00:24:29.000]  所以
[00:24:29.000 --> 00:24:30.800]  無怪彼得
[00:24:30.800 --> 00:24:32.200]  當他這樣說的時候
[00:24:32.200 --> 00:24:33.800]  耶穌就馬上說了一個比喻
[00:24:33.800 --> 00:24:34.600]  告訴你
[00:24:34.600 --> 00:24:36.400]  最後的在前
[00:24:36.400 --> 00:24:38.800]  不是說排隊的次序
