
[00:00:00.000 --> 00:00:03.320]  各位弟兄姊妹,午安!處內平安!
[00:28:35.800 --> 00:28:41.320]  就是凡事謙虛、溫柔、忍耐
[00:28:41.320 --> 00:28:45.800]  用愛心互相寬容的提醒
[00:28:45.800 --> 00:28:49.040]  我們因著被神所呼召
[00:28:49.040 --> 00:28:52.760]  我們的生命是有所改變
[00:28:52.760 --> 00:28:58.440]  謙虛就是我們不會去驕傲、自高自大
[00:28:58.440 --> 00:29:02.040]  溫柔就是出於這一份的謙卑
[00:29:02.040 --> 00:29:05.960]  謙虛就是其實是一個內在的性情
[00:29:05.960 --> 00:29:11.920]  就是用溫柔作為一個有愛在的表達
[00:29:11.920 --> 00:29:16.600]  忍耐就是用愛心去互相寬容
[00:29:16.600 --> 00:29:20.280]  意思就是我們每一位基督徒的生命
[00:29:20.280 --> 00:29:23.360]  就是要以寬容去待人
[00:29:23.360 --> 00:29:27.520]  亦都是有包容弱者的意思
[00:29:27.520 --> 00:29:35.920]  唯有是在愛中才有寬容人的能力和動力
[00:29:35.920 --> 00:29:40.600]  所以愛心和互相寬容是環環緊扣
[00:29:40.600 --> 00:29:47.160]  兩者都是去顯出對其他人價值的尊重
[00:29:47.160 --> 00:29:51.160]  另外保羅亦都是提醒我們要避免
[00:29:51.160 --> 00:29:55.920]  中了人的詭計、錯誤的教導
[00:29:55.920 --> 00:29:59.680]  在分辨是非的過程裡去成長
[00:29:59.680 --> 00:30:04.600]  就是要達至合一的裡面成熟
[00:30:04.600 --> 00:30:08.520]  所以我們在這一切
[00:30:08.520 --> 00:30:11.240]  好像剛剛所說
[00:30:11.240 --> 00:30:15.520]  我們接受裝備、我們去讀神的話語
[00:30:15.520 --> 00:30:17.200]  我們去學習
[00:30:17.200 --> 00:30:19.320]  有一個知識
[00:30:19.320 --> 00:30:23.400]  但是這個知識不只是在我們的頭腦上
[00:30:23.400 --> 00:30:26.680]  而是我們在任何的時候
[00:30:26.680 --> 00:30:28.720]  在任何的時間
[00:30:28.720 --> 00:30:33.720]  我們都是要去運用、表達出來
[00:30:33.720 --> 00:30:38.000]  我們就是要知道在這個過程裡
[00:30:38.000 --> 00:30:41.560]  我們就是有應盡的責任
[00:30:41.560 --> 00:30:46.560]  所以我們知道我們有這個應盡的責任的時候
[00:30:46.560 --> 00:30:50.560]  我們就是知道真正的基督信仰就是
[00:30:50.560 --> 00:30:56.800]  要將我們帶回到人的層面在地上
[00:30:56.800 --> 00:31:02.560]  我們才會更加深刻地看到其他人的需要
[00:31:02.560 --> 00:31:06.400]  更加勇敢地去承擔責任
[00:31:06.400 --> 00:31:11.400]  更加去切實、去期盼天國
[00:31:11.400 --> 00:31:18.800]  就是在我們地上的當中可以活現出來
[00:31:18.800 --> 00:31:20.760]  在這裡我想這幾天
[00:31:20.760 --> 00:31:23.960]  大家都在新聞報道
[00:31:23.960 --> 00:31:27.560]  可能都有很多的新聞去回顧
[00:31:27.560 --> 00:31:32.240]  伊利沙伯二世的生命
[00:31:32.240 --> 00:31:39.120]  那個一路過去在位的時候
[00:31:39.120 --> 00:31:45.400]  七十年的時間裡那種種的事情、懷念
[00:31:45.400 --> 00:31:56.040]  在裡面我看到他都給了我們一個提醒
[00:31:56.040 --> 00:32:00.800]  他講到在他一生的裡面
[00:32:00.800 --> 00:32:05.360]  基督的信息和教義一直是他的響動
[00:32:05.360 --> 00:32:10.840]  他也在當中找到希望
[00:32:10.840 --> 00:32:19.400]  這個國家的元首他是這個時代的國王
[00:32:19.400 --> 00:32:26.440]  所學習到的就是基督信仰這個信息
[00:32:26.440 --> 00:32:34.400]  成為他一路在當中怎樣去與人的關係
[00:32:34.400 --> 00:32:37.000]  怎樣去建立
[00:32:37.000 --> 00:32:39.720]  當然我們會知道在政權上面
[00:32:39.720 --> 00:32:44.760]  他沒有去講出任何自己的意見
[00:32:44.760 --> 00:32:55.520]  因為知道那些制定都是由其他的政府的官員
[00:32:55.520 --> 00:33:00.200]  首相他們作出的決定
[00:33:00.200 --> 00:33:04.560]  但是仍然在世人的心目中
[00:33:04.560 --> 00:33:10.440]  他仍然給了我們有很多的啟發
[00:33:10.440 --> 00:33:19.160]  他一生如果一路這樣去遵行神給他的教導
[00:33:19.160 --> 00:33:21.440]  在這一個的生活
[00:33:21.440 --> 00:33:23.600]  也都到最後
[00:33:23.600 --> 00:33:30.760]  神相信由過去到他回到天家的時候
[00:33:30.760 --> 00:33:36.960]  就是有神親自給他的應許
[00:33:36.960 --> 00:33:39.920]  面對時代的轉變
[00:33:39.920 --> 00:33:46.920]  我們都會在這裡面對著一個大時代的轉變
[00:33:46.920 --> 00:33:50.480]  不過我們更加會確信的就是
[00:33:50.480 --> 00:33:56.200]  不變的是合一的力量
[00:33:56.200 --> 00:34:03.640]  為要成全聖徒 覺盡奇蹟 建立基督的身體
[00:34:03.640 --> 00:34:09.560]  這個合一的力量是我們要傳遞神的福氣
[00:34:09.560 --> 00:34:13.480]  我們是成為一個的管道
[00:34:13.480 --> 00:34:17.080]  主耶穌不單止是為我們寫命
[00:34:17.080 --> 00:34:20.120]  他更加是為世人寫命
[00:34:20.120 --> 00:34:25.440]  也都是透過我們去祝福這個世界
[00:34:25.440 --> 00:34:33.000]  讓這位恩賜的賜予者能夠得到最高的榮耀
[00:34:33.000 --> 00:34:37.480]  所以基督在地上是透過恩賜的運用
[00:34:37.480 --> 00:34:41.160]  來去顯明他自己
[00:34:41.160 --> 00:34:47.360]  當我們每一位都是去學習神的話語
[00:34:47.360 --> 00:34:51.280]  去學慕學習神的話語
[00:34:51.280 --> 00:34:54.840]  去適當運用恩賜
[00:34:54.840 --> 00:35:00.000]  就是可以去互相配搭侍奉神
[00:35:00.000 --> 00:35:05.200]  一起讓教會一直成長
[00:35:05.200 --> 00:35:09.200]  成為復活主的一個表徵
[00:35:09.200 --> 00:35:14.240]  就是顯明基督的身體
[00:35:14.240 --> 00:35:19.800]  我們一起有一個祈禱
[00:35:19.800 --> 00:35:22.280]  親愛的天父我們很感謝你
[00:35:22.280 --> 00:35:25.680]  因著你自己恩典的賜下
[00:35:25.680 --> 00:35:29.520]  主耶穌基督他為我們世人的罪
[00:35:29.520 --> 00:35:31.160]  捨身救贖
[00:35:31.160 --> 00:35:35.560]  被釘身在十字架上流出寶血
[00:35:35.560 --> 00:35:40.360]  以至於我們能夠得著這份新的生命
[00:35:40.360 --> 00:35:43.720]  叫我們能夠在教會當中
[00:35:43.720 --> 00:35:47.880]  弟兄姊妹間我們互為肢體
[00:35:47.880 --> 00:35:50.480]  神你所賜給我們的禮物
[00:35:50.480 --> 00:35:52.720]  讓我們都能夠在當中
[00:35:52.720 --> 00:35:56.320]  能夠是一起彼此的服侍
[00:35:56.320 --> 00:35:58.160]  彼此的成長
[00:35:58.160 --> 00:36:02.640]  更加的叫我們這一份的福氣
[00:36:02.640 --> 00:36:08.760]  是去成為你自己一個的福氣的渠道
[00:36:08.760 --> 00:36:12.320]  我們是向世人去展現
[00:36:12.320 --> 00:36:16.120]  這一份合一的力量
[00:36:16.120 --> 00:36:19.080]  縱然在這個時代裏面
[00:36:19.080 --> 00:36:21.720]  會有很多的變遷
[00:36:21.720 --> 00:36:25.240]  但是你自己的話語
[00:36:25.240 --> 00:36:27.920]  就是一直的不變
[00:36:27.920 --> 00:36:32.200]  叫我們能夠在學習你自己的話語的當中
[00:36:32.200 --> 00:36:37.080]  我們更加的能夠是去長大成熟
[00:36:37.080 --> 00:36:39.600]  叫我們真是能夠在
[00:36:39.600 --> 00:36:41.680]  我們日常的生活裏面
[00:36:41.680 --> 00:36:45.960]  去實踐主耶穌基督的教導
[00:36:45.960 --> 00:36:49.880]  叫我們就是能夠可以是
[00:36:49.880 --> 00:36:51.840]  百折各按各職
[00:36:51.840 --> 00:36:56.520]  就是照著你自己給我們這一份的恩賜
[00:36:56.520 --> 00:36:58.240]  我們去運用
[00:36:58.240 --> 00:37:00.720]  去活出主耶穌基督
[00:37:00.720 --> 00:37:03.720]  你自己這個的身體
[00:37:03.720 --> 00:37:06.920]  我們很感謝你去使用我們每一位
[00:37:06.920 --> 00:37:09.760]  縱然我們每一位都是卑微
[00:37:09.760 --> 00:37:13.600]  但是你確是去使用我們
[00:37:13.600 --> 00:37:18.240]  多謝你願意我們去更加的
[00:37:18.240 --> 00:37:19.720]  去學務
[00:37:19.720 --> 00:37:22.640]  去學習你自己的話語
[00:37:22.640 --> 00:37:27.320]  以至於我們能夠在真道同歸於日
[00:37:27.320 --> 00:37:29.400]  多謝你去聽我們的祈禱
[00:37:29.400 --> 00:37:32.480]  我們的祈禱是奉教主耶穌基督得勝的名求
[00:37:32.480 --> 00:37:33.160]  阿們
