
[00:00:00.000 --> 00:00:08.000]  我相信大家都看過一套很經典的電影系列
[00:20:48.000 --> 00:20:49.000]  甚至到一個地步
[00:20:49.000 --> 00:20:51.000]  就是當幸福不再出現
[00:20:51.000 --> 00:20:52.000]  甚至消失的時候
[00:20:52.000 --> 00:20:54.000]  我們就會怨天尤人
[00:20:54.000 --> 00:20:56.000]  我們不會想想自己
[00:20:56.000 --> 00:21:00.000]  因為我們不作為引致幸福離開
[00:21:00.000 --> 00:21:03.000]  在今天的經文裡面
[00:21:03.000 --> 00:21:05.000]  神說得很清楚
[00:21:05.000 --> 00:21:08.000]  回歸耶路撒冷的
[00:21:08.000 --> 00:21:14.000]  不是坐在那裡看著神做他的獨腳戲
[00:21:14.000 --> 00:21:18.000]  不是坐在那裡等神將幸福帶給他們
[00:21:18.000 --> 00:21:20.000]  神期望我們有參與
[00:21:20.000 --> 00:21:22.000]  我們要下手下腳
[00:21:22.000 --> 00:21:24.000]  所以在第九節
[00:21:24.000 --> 00:21:25.000]  神說得很清楚
[00:21:25.000 --> 00:21:27.000]  你們這些回歸的百姓
[00:21:27.000 --> 00:21:31.000]  當見造萬君之耶和華的殿
[00:21:31.000 --> 00:21:35.000]  納根基之日的先知所說的話
[00:21:35.000 --> 00:21:37.000]  現在你們聽見
[00:21:37.000 --> 00:21:41.000]  就當手裡強壯
[00:21:41.000 --> 00:21:42.000]  這裡所說
[00:21:42.000 --> 00:21:45.000]  在納根基之日先知所說的話
[00:21:45.000 --> 00:21:49.000]  大概就是當代其他先知的說話
[00:21:49.000 --> 00:21:50.000]  其中一段說話
[00:21:50.000 --> 00:21:51.000]  很有代表性
[00:21:51.000 --> 00:21:53.000]  記載在哈該書的第一章
[00:21:53.000 --> 00:21:55.000]  他那裡說到
[00:21:55.000 --> 00:21:58.000]  哈該的先知跟當時的百姓說
[00:21:58.000 --> 00:22:03.000]  你們要上山取木材建造聖殿
[00:22:03.000 --> 00:22:05.000]  因為你們這樣做的時候
[00:22:05.000 --> 00:22:09.000]  我耶和華因此而喜樂且得榮耀
[00:22:09.000 --> 00:22:12.000]  對於當時的人民來說
[00:22:12.000 --> 00:22:14.000]  他們很清楚知道他們在神面前
[00:22:14.000 --> 00:22:17.000]  領受了這個工作
[00:22:17.000 --> 00:22:22.000]  這個任命去重建神的聖殿
[00:22:22.000 --> 00:22:24.000]  他們遇到很多困難
[00:22:24.000 --> 00:22:26.000]  我們之前也提過
[00:22:26.000 --> 00:22:28.000]  鄰國的國民來攻擊他們
[00:22:28.000 --> 00:22:32.000]  甚至在波斯的王面前告他們壯
[00:22:32.000 --> 00:22:37.000]  以至波斯王下令禁止他們再建聖殿
[00:22:37.000 --> 00:22:39.000]  這些很具體的原因
[00:22:39.000 --> 00:22:41.000]  很合理的原因
[00:22:41.000 --> 00:22:43.000]  但我想大家想一想
[00:22:43.000 --> 00:22:44.000]  你看一段經文
[00:22:44.000 --> 00:22:46.000]  看整個故事敘述的時候
[00:22:46.000 --> 00:22:49.000]  有沒有發覺一件事很不尋常
[00:22:49.000 --> 00:22:53.000]  你總是覺得有些事情不妥當
[00:22:53.000 --> 00:22:55.000]  有些什麼地方不妥當
[00:22:55.000 --> 00:22:58.000]  我想問大家一個問題
[00:22:58.000 --> 00:23:01.000]  如果你們清楚在神面前
[00:23:01.000 --> 00:23:03.000]  領受了一個工作
[00:23:03.000 --> 00:23:04.000]  一個使命
[00:23:04.000 --> 00:23:06.000]  突然間做到這麼想的時候
[00:23:06.000 --> 00:23:08.000]  遇到一個很重大的問題
[00:23:08.000 --> 00:23:09.000]  很重大的困難
[00:23:09.000 --> 00:23:10.000]  你會怎麼做?
[00:23:10.000 --> 00:23:12.000]  你會怎麼做?
[00:23:12.000 --> 00:23:16.000]  好了,終於有困難出現了
[00:23:16.000 --> 00:23:17.000]  神,不關我的事
[00:23:17.000 --> 00:23:18.000]  不是我不想做
[00:23:18.000 --> 00:23:21.000]  是環境逼到我無法做
[00:23:21.000 --> 00:23:24.000]  好了,我以後可以忘記一乾二淨
[00:23:24.000 --> 00:23:27.000]  可以回到我以前開開心心的日子
[00:23:27.000 --> 00:23:29.000]  是不是這樣?
[00:23:29.000 --> 00:23:34.000]  還是你會很懇切地在神面前
[00:23:34.000 --> 00:23:37.000]  祈求神的介入
[00:23:37.000 --> 00:23:40.000]  讓你更深的經歷神的恩典
[00:23:40.000 --> 00:23:44.000]  讓神的大能在困難中彰顯
[00:23:44.000 --> 00:23:48.000]  這是不是你應該做的事情?
[00:23:48.000 --> 00:23:50.000]  聖經沒有告訴我們
[00:23:50.000 --> 00:23:54.000]  當時的百姓有沒有這樣來祈禱
[00:23:54.000 --> 00:23:56.000]  但是聖經告訴我們
[00:23:56.000 --> 00:23:59.000]  當建築工程一停工的時候
[00:23:59.000 --> 00:24:01.000]  就停了超過十五年
[00:24:01.000 --> 00:24:07.000]  直到神同先知夏蓋與撒加利亞說話
[00:24:07.000 --> 00:24:11.000]  直到神興起大祭司約書雅
[00:24:11.000 --> 00:24:16.000]  直到神呼召民間領袖索羅巴伯
[00:24:16.000 --> 00:24:19.000]  在這群領袖的帶領和祈禱下
[00:24:19.000 --> 00:24:21.000]  神就說
[00:24:21.000 --> 00:24:25.000]  神就說那日以先人
[00:24:25.000 --> 00:24:27.000]  沒錯,他們得不著顧家
[00:24:27.000 --> 00:24:30.000]  而且敵人的緣故
[00:24:30.000 --> 00:24:33.000]  出入之人不得平安
[00:24:33.000 --> 00:24:37.000]  但是如今我待者如民
[00:24:37.000 --> 00:24:40.000]  必不將從前
[00:24:40.000 --> 00:24:42.000]  由於這個原因
[00:24:42.000 --> 00:24:44.000]  所以神就跟這群百姓說
[00:24:44.000 --> 00:24:46.000]  你們不要懼怕
[00:24:46.000 --> 00:24:49.000]  守要強壯
[00:24:49.000 --> 00:24:52.000]  神已經是第二次跟這群百姓說
[00:24:52.000 --> 00:24:55.000]  你們要守要強壯
[00:24:55.000 --> 00:24:56.000]  沒錯
[00:24:56.000 --> 00:24:58.000]  很多時候我們在侍奉的時候
[00:24:58.000 --> 00:25:00.000]  我們會看到很多困難的環境
[00:25:00.000 --> 00:25:02.000]  當這些困難環境出現的時候
[00:25:02.000 --> 00:25:05.000]  我們都會很懼怕
[00:25:05.000 --> 00:25:09.000]  對當時的意識利民來說
[00:25:09.000 --> 00:25:12.000]  他們這群人不是特別富有
[00:25:12.000 --> 00:25:14.000]  他們當時所處的地圖
[00:25:14.000 --> 00:25:16.000]  也不是特別肥沃
[00:25:16.000 --> 00:25:18.000]  天氣也不是特別多雨水
[00:25:18.000 --> 00:25:21.000]  他們鄰國的國民也不是特別友善
[00:25:21.000 --> 00:25:22.000]  老實說
[00:25:22.000 --> 00:25:27.000]  如果你要找原因去逃避責任的時候
[00:25:27.000 --> 00:25:31.000]  所謂欲找藉口何患無恥
[00:25:31.000 --> 00:25:33.000]  但是神說
[00:25:33.000 --> 00:25:36.000]  你們不要懼怕
[00:25:36.000 --> 00:25:38.000]  守要強壯
[00:25:38.000 --> 00:25:39.000]  留意
[00:25:39.000 --> 00:25:43.000]  神從來沒有否認到困難的存在
[00:25:43.000 --> 00:25:46.000]  但是神同一個時間去承諾我們
[00:25:46.000 --> 00:25:49.000]  這些困難不會阻撓到我們一步
[00:25:49.000 --> 00:25:51.000]  會讓我們失腳跌倒
[00:25:51.000 --> 00:25:55.000]  因為當神的子民願意站出來
[00:25:55.000 --> 00:25:59.000]  當神的子民願意面對問題的時候
[00:25:59.000 --> 00:26:06.000]  依靠神去持守他們的信仰立場
[00:26:06.000 --> 00:26:07.000]  而不是退縮的時候
[00:26:07.000 --> 00:26:09.000]  神在這裡的應許就是說
[00:26:09.000 --> 00:26:12.000]  他們必平安撒種
[00:26:12.000 --> 00:26:15.000]  葡萄樹必結果子
[00:26:15.000 --> 00:26:18.000]  地圖必有出產
[00:26:18.000 --> 00:26:21.000]  天也必降甘霖
[00:26:21.000 --> 00:26:27.000]  我要使這群愚民得享這一切的福
[00:26:27.000 --> 00:26:30.000]  當日神對百姓的應許
[00:26:30.000 --> 00:26:34.000]  其實今天對我們基督徒一樣有效
[00:26:34.000 --> 00:26:37.000]  王者在臨
[00:26:37.000 --> 00:26:39.000]  我們要清楚知道
[00:26:39.000 --> 00:26:41.000]  將來有一天
[00:26:41.000 --> 00:26:44.000]  我們的耶穌基督萬王之王
[00:26:44.000 --> 00:26:46.000]  萬主之主
[00:26:46.000 --> 00:26:49.000]  將會重臨人間
[00:26:49.000 --> 00:26:51.000]  今天
[00:26:51.000 --> 00:26:55.000]  神在東在西呼召不同的人
[00:26:55.000 --> 00:26:57.000]  成為基督徒
[00:26:57.000 --> 00:27:00.000]  回歸神的家
[00:27:00.000 --> 00:27:03.000]  而當我們回歸以後
[00:27:03.000 --> 00:27:07.000]  神就叫我們重建聖殿
[00:27:07.000 --> 00:27:09.000]  用今天的說話
[00:27:09.000 --> 00:27:11.000]  重建聖殿
[00:27:11.000 --> 00:27:15.000]  聖殿就是指基督的身體
[00:27:15.000 --> 00:27:18.000]  就是永生神的教會
[00:27:18.000 --> 00:27:21.000]  在整個重建教會的過程裡
[00:27:21.000 --> 00:27:22.000]  我告訴大家
[00:27:22.000 --> 00:27:25.000]  我們必定會遇到很多的問題
[00:27:25.000 --> 00:27:26.000]  很多的困難
[00:27:26.000 --> 00:27:29.000]  甚至是惡者的攻擊
[00:27:29.000 --> 00:27:32.000]  但是神很清楚地告訴我們
[00:27:32.000 --> 00:27:34.000]  你們不要懼怕
[00:27:34.000 --> 00:27:37.000]  手要強壯
[00:27:37.000 --> 00:27:38.000]  在這個疫情裡
[00:27:38.000 --> 00:27:44.000]  我們覺得很多環境的福音門
[00:27:44.000 --> 00:27:46.000]  都被關閉了
[00:27:46.000 --> 00:27:47.000]  我們要留在家裡
[00:27:47.000 --> 00:27:49.000]  什麼都做不到
[00:27:49.000 --> 00:27:50.000]  但是感恩
[00:27:50.000 --> 00:27:52.000]  還有兩個星期
[00:27:52.000 --> 00:27:56.000]  我們這個疫情的限制就會放寬
[00:27:56.000 --> 00:27:58.000]  到時我們懇求神
[00:27:58.000 --> 00:28:02.000]  讓我們得到更多福音的機會
[00:28:02.000 --> 00:28:06.000]  讓我們為福音的事供多作努力
[00:28:06.000 --> 00:28:07.000]  雖然有很多困難
[00:28:07.000 --> 00:28:08.000]  有很多的挑戰
[00:28:08.000 --> 00:28:10.000]  但是神要應許我們
[00:28:10.000 --> 00:28:11.000]  不要懼怕
[00:28:11.000 --> 00:28:13.000]  手要強壯
[00:28:13.000 --> 00:28:18.000]  讓我們帶著堅強的手
[00:28:18.000 --> 00:28:22.000]  來為神預備福音的工作
[00:28:22.000 --> 00:28:24.000]  建立基督的身體
[00:28:24.000 --> 00:28:26.000]  請我們在同低頭祈禱
[00:28:26.000 --> 00:28:28.000]  主耶穌基督我們感謝祢
[00:28:28.000 --> 00:28:32.000]  因為祢二千多年之前
[00:28:32.000 --> 00:28:35.000]  神透過先知撒加利亞所說的話
[00:28:35.000 --> 00:28:37.000]  今天仍然挑戰我們
[00:28:37.000 --> 00:28:39.000]  在眾多的困難裡
[00:28:39.000 --> 00:28:41.000]  將我們不只是放棄
[00:28:41.000 --> 00:28:46.000]  我們不只是離開我們的使命
[00:28:46.000 --> 00:28:50.000]  而是靠著神的得著力量
[00:28:50.000 --> 00:28:52.000]  以致我們手能夠堅強
[00:28:52.000 --> 00:28:55.000]  面對眾多的困難
[00:28:55.000 --> 00:28:58.000]  我們要將福音在這個世代裡
[00:28:58.000 --> 00:29:00.000]  與這個黑暗的世代分享
[00:29:00.000 --> 00:29:01.000]  我們求祢幫助
[00:29:01.000 --> 00:29:02.000]  求祢使用
[00:29:02.000 --> 00:29:04.000]  讓我們有這份力量
[00:29:04.000 --> 00:29:06.000]  有這份勇氣和毅力
[00:29:06.000 --> 00:29:07.000]  多謝祢讓我們一起祈禱
[00:29:07.000 --> 00:29:10.000]  交託奉耶穌基督得勝的名字而求
[00:29:10.000 --> 00:29:11.000]  阿門
