
[00:00:00.000 --> 00:00:02.800]  感謝神今天可以和大家一起敬拜
[00:15:57.100 --> 00:15:59.100]  家裡有很多地方
[00:15:59.100 --> 00:16:01.500]  最高的配合度大家都明白
[00:16:01.500 --> 00:16:03.700]  在今時今日這個疫情裡面
[00:16:03.700 --> 00:16:05.200]  是廚房
[00:16:05.200 --> 00:16:08.200]  在家裡廚房是需要最高配合度的地方
[00:16:08.200 --> 00:16:08.700]  為什麼呢
[00:16:08.700 --> 00:16:12.600]  因為現在有很多人展示他們的廚藝
[00:16:12.600 --> 00:16:13.900]  經常煮食
[00:16:13.900 --> 00:16:16.700]  每個人基本上都拿著刀
[00:16:16.700 --> 00:16:19.200]  所以你不單要保持家居清潔
[00:16:19.200 --> 00:16:22.600]  你更加要保障廚房的安全
[00:16:22.600 --> 00:16:23.700]  這個很重要
[00:16:23.700 --> 00:16:25.700]  如果他不是拿著刀
[00:16:25.700 --> 00:16:26.900]  他會拿著什麼呢
[00:16:26.900 --> 00:16:29.200]  你會看到他拿著剪刀
[00:16:29.200 --> 00:16:32.100]  現在也有很多人在家裡剪頭髮
[00:16:32.100 --> 00:16:33.400]  你不可以吹飛髮
[00:16:33.400 --> 00:16:35.600]  可能太太幫老公剪髮
[00:16:35.600 --> 00:16:37.600]  老公又幫太太剪髮
[00:16:37.600 --> 00:16:40.400]  這個時候他就拿著剪刀
[00:16:40.400 --> 00:16:42.400]  不是拿著刀就拿著剪刀
[00:16:42.400 --> 00:16:43.900]  所以在這個時候
[00:16:43.900 --> 00:16:46.600]  你更加需要好像聖經說的第三點
[00:16:46.600 --> 00:16:48.200]  溫良柔順
[00:16:48.200 --> 00:16:49.500]  溫良柔順是什麼意思
[00:16:49.500 --> 00:16:51.100]  這個是智慧表現
[00:16:51.100 --> 00:16:52.200]  不是說你柔順
[00:16:52.200 --> 00:16:53.500]  不是說你的頭髮
[00:16:53.500 --> 00:16:56.400]  是說你願意讓步
[00:16:56.400 --> 00:16:57.800]  這個讓步你記得
[00:16:57.800 --> 00:16:59.300]  不是代表你弱者
[00:16:59.300 --> 00:17:01.800]  不是代表你很怕事
[00:17:01.800 --> 00:17:02.600]  我讓步吧
[00:17:02.600 --> 00:17:03.400]  我怕了你了
[00:17:03.400 --> 00:17:03.900]  怕了你了
[00:17:03.900 --> 00:17:04.600]  你拿著刀
[00:17:04.600 --> 00:17:05.600]  不是
[00:17:05.600 --> 00:17:10.300]  它是你基於對方的愛心和包容
[00:17:10.300 --> 00:17:12.100]  你是理解的
[00:17:12.100 --> 00:17:13.400]  譬如剛才這個例子
[00:17:13.400 --> 00:17:14.300]  不是剪頭髮
[00:17:14.300 --> 00:17:17.400]  你真的知道他不是一個專業的理髮師
[00:17:17.400 --> 00:17:19.800]  他不是做髮廊的
[00:17:19.800 --> 00:17:21.300]  他剪得你不好
[00:17:21.300 --> 00:17:22.800]  你就讓步
[00:17:22.800 --> 00:17:23.900]  你讓步
[00:17:23.900 --> 00:17:26.300]  那麼彼此的包容
[00:17:26.300 --> 00:17:28.900]  反正現在很多時候大家都是在家裡
[00:17:28.900 --> 00:17:30.300]  所以OK的
[00:17:30.300 --> 00:17:33.100]  用愛心 用足夠的愛心去理解
[00:17:33.100 --> 00:17:35.600]  去讓步
[00:17:35.600 --> 00:17:38.700]  溫良柔順
[00:17:38.700 --> 00:17:39.900]  希望大家都做到
[00:17:39.900 --> 00:17:42.500]  另外第四第五點我們一起說
[00:17:42.500 --> 00:17:48.300]  就是在說滿有憐憫和多結善果這件事
[00:17:48.300 --> 00:17:50.400]  這個其實就是說在患難當中
[00:17:50.400 --> 00:17:54.000]  一個發自內心肺腑的一種憐憫
[00:17:54.000 --> 00:17:57.800]  而致有一個行善的事情
[00:17:57.800 --> 00:17:59.000]  非常感謝神
[00:17:59.000 --> 00:18:01.200]  他在這個疫情當中使用我們會點
[00:18:01.200 --> 00:18:02.900]  很多弟兄姊妹
[00:18:02.900 --> 00:18:05.800]  去幫助那些有需要的人在實際行動
[00:18:05.800 --> 00:18:09.900]  無論是給廁紙或者派發口罩等等
[00:18:09.900 --> 00:18:13.400]  教會其實我們有大概十幾二十個
[00:18:13.400 --> 00:18:14.700]  不知道實際數字
[00:18:14.700 --> 00:18:18.300]  但都有不少的醫護人員在前線
[00:18:18.300 --> 00:18:20.300]  真的要接觸一些確診的病人
[00:18:20.300 --> 00:18:22.300]  都有不少
[00:18:22.300 --> 00:18:23.700]  我們感謝神
[00:18:23.700 --> 00:18:25.800]  很感動有一班姊妹
[00:18:25.800 --> 00:18:30.000]  特別自發自願去做一些口罩
[00:18:30.000 --> 00:18:30.900]  你見到圖畫
[00:18:30.900 --> 00:18:31.900]  很漂亮的口罩
[00:18:31.900 --> 00:18:34.400]  不是一般的藍色或者黃色
[00:18:34.400 --> 00:18:35.600]  有花紋的
[00:18:35.600 --> 00:18:37.200]  送給那些醫護人員
[00:18:37.200 --> 00:18:40.700]  他們加工可以讓那些口罩更加耐用
[00:18:40.700 --> 00:18:42.500]  不會一用完就丟掉
[00:18:42.500 --> 00:18:44.300]  所以你看到那些醫護人員
[00:18:44.300 --> 00:18:46.700]  戴上我們口罩的時候都很醒目
[00:18:46.700 --> 00:18:49.000]  我們感謝這一班弟兄姊妹
[00:18:49.000 --> 00:18:51.000]  感謝上帝去使我們每一個人
[00:18:51.000 --> 00:18:54.000]  在這個時候有善果的表現
[00:18:54.000 --> 00:19:00.500]  我們都看到那個失業率會一直攀升
[00:19:00.500 --> 00:19:07.400]  我們都會去建立一個求職群
[00:19:07.400 --> 00:19:10.500]  希望能夠大家互相幫助
[00:19:10.500 --> 00:19:13.000]  去幫助一些失業人士
[00:19:13.000 --> 00:19:17.700]  用我們的善行去帶出一些結果
[00:19:17.700 --> 00:19:19.000]  願意神去使用
[00:19:19.000 --> 00:19:20.300]  即是接下來的日子
[00:19:20.300 --> 00:19:21.800]  我們繼續靠神
[00:19:21.800 --> 00:19:23.500]  我們彼此幫助的時候
[00:19:23.500 --> 00:19:26.900]  我們願意這個光芒仍然可以發出來
[00:19:26.900 --> 00:19:29.000]  第六第七點就是講到
[00:19:29.000 --> 00:19:32.000]  這個智慧是沒有偏見
[00:19:32.000 --> 00:19:33.600]  沒有假冒的
[00:19:33.600 --> 00:19:35.300]  其實這個你再看看
[00:19:35.300 --> 00:19:37.400]  是神自己本身的性情
[00:19:37.400 --> 00:19:38.800]  就是公義公平
[00:19:38.800 --> 00:19:40.700]  祂是信實可靠
[00:19:40.700 --> 00:19:43.100]  神的性情願意你也有份
[00:19:43.100 --> 00:19:44.700]  既然你是跟隨祂的人
[00:19:44.700 --> 00:19:47.800]  我相信神一定會將這份內心
[00:19:47.800 --> 00:19:50.200]  這種智慧放在你的身上
[00:19:50.200 --> 00:19:52.600]  不偏不倚真誠地去幫助
[00:19:52.600 --> 00:19:54.400]  去施予我們時間
[00:19:54.400 --> 00:19:57.400]  去問候關懷我們身邊的人
[00:19:57.400 --> 00:19:59.000]  其實在這個疫情當中
[00:19:59.000 --> 00:20:02.000]  每一天都有很多壞消息
[00:20:02.000 --> 00:20:03.000]  無論是數字
[00:20:03.000 --> 00:20:06.400]  或者是發生有關疫情的事
[00:20:06.400 --> 00:20:09.200]  都是一些不好的消息
[00:20:09.200 --> 00:20:11.600]  但當你再真是在上帝面前
[00:20:11.600 --> 00:20:13.300]  禱告思想的時候
[00:20:13.300 --> 00:20:15.200]  其實你發覺上帝在這個疫情當中
[00:20:15.200 --> 00:20:17.500]  有很多工作
[00:20:17.500 --> 00:20:18.500]  我們有個姊妹
[00:20:18.500 --> 00:20:19.800]  她在這個疫情當中
[00:20:19.800 --> 00:20:21.700]  她給神意志
[00:20:21.700 --> 00:20:22.600]  她不是確診
[00:20:22.600 --> 00:20:24.100]  但她也給神意志
[00:20:24.100 --> 00:20:27.600]  她願意將她的偶像完全除掉
[00:20:27.600 --> 00:20:29.200]  全都扔掉
[00:20:29.200 --> 00:20:30.400]  我們又有一個朋友
[00:20:30.400 --> 00:20:33.100]  他有一個朋友是二十多年都未信耶穌
[00:20:33.100 --> 00:20:36.000]  一直都不太相信
[00:20:36.000 --> 00:20:37.600]  或者有些反感
[00:20:37.600 --> 00:20:38.800]  但在這個疫情的時候
[00:20:38.800 --> 00:20:40.100]  神有感動他
[00:20:40.100 --> 00:20:41.600]  他就帶領了這個二十多年
[00:20:41.600 --> 00:20:42.700]  都不肯信耶穌的人
[00:20:42.700 --> 00:20:45.100]  他就決志相信主
[00:20:45.100 --> 00:20:46.900]  感謝神使用我們教會
[00:20:46.900 --> 00:20:47.700]  很多的弟兄姊妹
[00:20:47.700 --> 00:20:48.800]  在這個時候
[00:20:48.800 --> 00:20:51.800]  就將福音傳給他們
[00:20:51.800 --> 00:20:54.600]  願意今日我們得到神的鼓勵
[00:20:54.600 --> 00:20:56.700]  神的話語的血面
[00:20:56.700 --> 00:20:59.200]  去做一個在家裏面
[00:20:59.200 --> 00:21:00.300]  一個完全人
[00:21:00.300 --> 00:21:03.000]  能夠制服我們舌頭
[00:21:03.000 --> 00:21:05.100]  又做一個締造和平的人之餘
[00:21:05.100 --> 00:21:08.400]  我們又能夠真是將主的信望外
[00:21:08.400 --> 00:21:11.000]  我們一同傳揚出去
[00:21:11.000 --> 00:21:12.500]  我們感謝主
[00:21:12.500 --> 00:21:15.200]  我們做一個祈禱結束
[00:21:15.200 --> 00:21:15.800]  親愛的上帝
[00:21:15.800 --> 00:21:16.700]  我們感謝祢
[00:21:16.700 --> 00:21:18.000]  我們今日去敬拜祢的時候
[00:21:18.000 --> 00:21:20.000]  我們知道祢與我們同在
[00:21:20.000 --> 00:21:22.100]  無論我們在家在哪裏
[00:21:22.100 --> 00:21:25.400]  祢都會給我們從祢而來的智慧
[00:21:25.400 --> 00:21:26.200]  因為主在祢之中
[00:21:26.200 --> 00:21:28.200]  祂缺乏了這份智慧
[00:21:28.200 --> 00:21:29.800]  願意我們得著祢的智慧
[00:21:29.800 --> 00:21:31.100]  得著祢給我們的能力
[00:21:31.100 --> 00:21:32.900]  我們可以制服舌頭
[00:21:32.900 --> 00:21:34.300]  說造就人的話
[00:21:34.300 --> 00:21:36.200]  在家中能夠常常
[00:21:36.200 --> 00:21:38.000]  稱頌讚美祢自己
[00:21:38.000 --> 00:21:39.900]  敬拜祢自己
[00:21:39.900 --> 00:21:42.500]  給我們一份和平的心
[00:21:42.500 --> 00:21:43.700]  完全的心
[00:21:43.700 --> 00:21:45.500]  去歸向祢自己
[00:21:45.500 --> 00:21:46.500]  感謝祢
[00:21:46.500 --> 00:21:49.800]  讓祢的信望外能夠傳出去
[00:21:49.800 --> 00:21:51.200]  禱告奉主耶穌命求
[00:21:51.200 --> 00:21:51.700]  阿門
