
[00:00:00.000 --> 00:00:03.000]  我們一起感恩 一起祈禱
[00:22:11.000 --> 00:22:14.000]  留意聖經裡提到的公義
[00:22:14.000 --> 00:22:19.000]  這個字往往有一個信仰的含義
[00:22:19.000 --> 00:22:22.000]  是上帝眼中那種意義
[00:22:22.000 --> 00:22:29.000]  未必是我們坊間在社會、法律上理解的層次
[00:22:29.000 --> 00:22:31.000]  同樣信實
[00:22:31.000 --> 00:22:34.000]  這裡是對主堅定的信心
[00:22:34.000 --> 00:22:39.000]  是深信主會帶領整個爭辯的場景
[00:22:39.000 --> 00:22:42.000]  或者可能爭辯的場景
[00:22:42.000 --> 00:22:46.000]  我們有那種相信上帝在當中
[00:22:46.000 --> 00:22:47.000]  是很不同的
[00:22:47.000 --> 00:22:51.000]  因為我知道上帝會親自保守自己的真道
[00:22:51.000 --> 00:22:53.000]  剛才也說過
[00:22:53.000 --> 00:22:55.000]  不過這樣還不夠
[00:22:55.000 --> 00:22:59.000]  這裡還有追求仁愛和和平
[00:22:59.000 --> 00:23:01.000]  我們可以想像一下
[00:23:01.000 --> 00:23:04.000]  當爭辯到慶合的時候
[00:23:04.000 --> 00:23:07.000]  人的理智開始減弱
[00:23:07.000 --> 00:23:10.000]  拿著真理、公義
[00:23:10.000 --> 00:23:12.000]  這些絕對的概念
[00:23:12.000 --> 00:23:14.000]  接著就成為旗號
[00:23:14.000 --> 00:23:16.000]  心裡開始有一種想法
[00:23:16.000 --> 00:23:18.000]  我就是正的
[00:23:18.000 --> 00:23:20.000]  你就是邪的
[00:23:20.000 --> 00:23:22.000]  很自然就會這樣
[00:23:22.000 --> 00:23:24.000]  我帶著真理的旗號
[00:23:24.000 --> 00:23:26.000]  上帝一定站在我的那邊
[00:23:26.000 --> 00:23:28.000]  一定不站在你的那邊
[00:23:28.000 --> 00:23:32.000]  這些想法會令我們很想繼續爭辯下去
[00:23:32.000 --> 00:23:36.000]  因為我贏就代表真理贏
[00:23:36.000 --> 00:23:38.000]  不過這樣
[00:23:38.000 --> 00:23:40.000]  其實這樣爭辯下去
[00:23:40.000 --> 00:23:44.000]  是不是真的會越辯越明呢?
[00:23:44.000 --> 00:23:48.000]  還是會越辯越火呢?
[00:23:48.000 --> 00:23:52.000]  無論是對爭辯的雙方
[00:23:52.000 --> 00:23:55.000]  或者對周圍旁邊的人
[00:23:55.000 --> 00:23:57.000]  其實真的不會有什麼處
[00:23:57.000 --> 00:23:59.000]  所以保羅在第十四節就說
[00:23:59.000 --> 00:24:02.000]  只能傷害那些聽的人
[00:24:02.000 --> 00:24:07.000]  即使我們本來只是想為了真理
[00:24:07.000 --> 00:24:10.000]  是為主而堅持
[00:24:10.000 --> 00:24:16.000]  但當我們當中的情緒失控
[00:24:16.000 --> 00:24:20.000]  我們失去了公義、信實、人愛、和平的時候
[00:24:20.000 --> 00:24:25.000]  其實我們也失去了那種活出真理的力量
[00:24:25.000 --> 00:24:30.000]  我們所做的和我們所說的可能變成了相反
[00:24:30.000 --> 00:24:34.000]  於是我們就會變成了卑賤的器皿
[00:24:34.000 --> 00:24:39.000]  失去了被聖潔的主使用的資格
[00:24:39.000 --> 00:24:42.000]  甚至聽到的人上來
[00:24:42.000 --> 00:24:46.000]  就覺得你跟那些空談沒什麼分別
[00:24:46.000 --> 00:24:48.000]  很可惜
[00:24:48.000 --> 00:24:49.000]  很多年前
[00:24:49.000 --> 00:24:55.000]  我自己也曾經和一位弟兄在侍奉上出現了問題
[00:24:55.000 --> 00:24:59.000]  幾個人一起也起了很大的爭執
[00:24:59.000 --> 00:25:00.000]  事隔很多年
[00:25:00.000 --> 00:25:05.000]  我已經完全忘記是為了什麼而去爭論
[00:25:05.000 --> 00:25:08.000]  但這樣的爭論實在是前所未有
[00:25:08.000 --> 00:25:10.000]  那種場景實在太震撼了
[00:25:10.000 --> 00:25:13.000]  連房內的弟兄姐妹也應該感受到
[00:25:13.000 --> 00:25:15.000]  這一點我很記得
[00:25:15.000 --> 00:25:21.000]  我印象當中應該不是在爭論什麼真理
[00:25:21.000 --> 00:25:25.000]  但可以很肯定的就是爭論到了一種地步
[00:25:25.000 --> 00:25:28.000]  我聽到很多人身攻擊的說話
[00:25:28.000 --> 00:25:30.000]  然後我就失控了
[00:25:30.000 --> 00:25:33.000]  當時我已經失控了
[00:25:33.000 --> 00:25:38.000]  哪裡還懂得坐下來祈禱
[00:25:38.000 --> 00:25:44.000]  哪裡還懂得留意控制整個場面
[00:25:44.000 --> 00:25:46.000]  已經不懂了
[00:25:46.000 --> 00:25:49.000]  這種爭辯實在是毫無益處
[00:25:49.000 --> 00:25:53.000]  在場聽到的人也只是會被傷害
[00:25:53.000 --> 00:25:58.000]  《針兒》第十七章二十七節有一句說話
[00:25:58.000 --> 00:26:01.000]  節制言語的有見識
[00:26:01.000 --> 00:26:06.000]  既溫涼又聰明
[00:26:06.000 --> 00:26:11.000]  很明顯我不夠見識也不夠聰明
[00:26:11.000 --> 00:26:13.000]  第二十四節保羅說
[00:26:13.000 --> 00:26:15.000]  主的僕人不可爭辯
[00:26:15.000 --> 00:26:18.000]  只要溫和待人善於教導
[00:26:18.000 --> 00:26:22.000]  恆心忍耐用溫柔勸導反對的人
[00:26:22.000 --> 00:26:28.000]  也許神會給他們悔改的心能明白真理
[00:26:28.000 --> 00:26:30.000]  面對不明白真理的人
[00:26:30.000 --> 00:26:36.000]  保羅尚且覺得需要用一種溫和的態度去面對
[00:26:36.000 --> 00:26:41.000]  如果是面對那些可以明白真理的弟兄
[00:26:41.000 --> 00:26:45.000]  其實不是應該更加溫和嗎?
[00:26:45.000 --> 00:26:47.000]  保羅提醒我們要自潔
[00:26:47.000 --> 00:26:52.000]  要常常跟一些同心追求公義信實仁愛和平的人
[00:26:52.000 --> 00:26:54.000]  一起去同心求告主
[00:26:54.000 --> 00:26:59.000]  求主幫助我們常存這四樣東西
[00:26:59.000 --> 00:27:04.000]  去代替我們心裏的好勝思慾
[00:27:04.000 --> 00:27:09.000]  我們就配備主使用
[00:27:09.000 --> 00:27:12.000]  最後提醒姐妹
[00:27:12.000 --> 00:27:19.000]  回想過去兩年我們經歷了三方面很大的挑戰
[00:27:19.000 --> 00:27:21.000]  疫症
[00:27:21.000 --> 00:27:26.000]  疫症挑戰了我們缺乏實體聚會的情況下
[00:27:26.000 --> 00:27:32.000]  我們那種渴慕主 渴慕真道的心
[00:27:32.000 --> 00:27:37.000]  第二就是社會的分歧進入了教會裏
[00:27:37.000 --> 00:27:45.000]  挑戰了我們實踐謙卑和包容愛的真理的能力
[00:27:45.000 --> 00:27:48.000]  第三就是聖經的內容
[00:27:48.000 --> 00:27:51.000]  各人公開講說話
[00:27:51.000 --> 00:27:54.000]  現在開始感受到壓力了
[00:27:54.000 --> 00:27:58.000]  這些都是挑戰我們對真理的辨識的能力
[00:27:58.000 --> 00:28:02.000]  這些挑戰告訴我們
[00:28:02.000 --> 00:28:04.000]  我們要去打壓機會
[00:28:04.000 --> 00:28:06.000]  要認識真理
[00:28:06.000 --> 00:28:09.000]  要分辨真理 要持守真理
[00:28:09.000 --> 00:28:12.000]  和要宣講真理
[00:28:12.000 --> 00:28:16.000]  這樣才可以做主無愧的公仁
[00:28:16.000 --> 00:28:20.000]  假的道理偏離真理的事是一定會有的
[00:28:20.000 --> 00:28:26.000]  但是我們仍然用一個溫柔但堅定的態度去面對
[00:28:26.000 --> 00:28:31.000]  就讓主親自在當中在這些人心裏面去工作
[00:28:31.000 --> 00:28:33.000]  尋主道 作門徒
[00:28:33.000 --> 00:28:37.000]  不只是一個教會的主題和口號
[00:28:37.000 --> 00:28:38.000]  我們需要實踐出去
[00:28:38.000 --> 00:28:40.000]  讓我們一同的立志
[00:28:40.000 --> 00:28:44.000]  我們要在進入一個新的時代裏面的時候
[00:28:44.000 --> 00:28:49.000]  我們要作為一個喜悅的 無愧的公仁
[00:28:49.000 --> 00:28:51.000]  好不好 我們一起祈禱
[00:29:19.000 --> 00:29:21.000]  心意可以被更新
[00:29:21.000 --> 00:29:23.000]  求主你帶領幫助我們
[00:29:23.000 --> 00:29:26.000]  有一個渴慕你話語的心
[00:29:26.000 --> 00:29:31.000]  讓我們常常有你的道放在我們的心裏面
[00:29:31.000 --> 00:29:35.000]  不單止我們不會得罪你
[00:29:35.000 --> 00:29:39.000]  以致我們也可以成為你無愧的公仁
[00:29:39.000 --> 00:29:41.000]  我們懂得分辨
[00:29:41.000 --> 00:29:43.000]  我們懂得宣講
[00:29:43.000 --> 00:29:49.000]  我們去講一些能夠造就人的說話
[00:29:49.000 --> 00:29:52.000]  叫人能夠歸榮耀給你的說話
[00:29:52.000 --> 00:29:55.000]  願主你親自幫助我們各人
[00:29:55.000 --> 00:29:56.000]  我們這樣祈禱
[00:29:56.000 --> 00:29:58.000]  奉主耶穌基督明求 阿們
