
[00:00:00.000 --> 00:00:02.140]  各位大英姊妹,新年快樂!
[00:19:32.680 --> 00:19:35.240]  但當神的祝福臨到的時候,
[00:19:35.240 --> 00:19:37.240]  他就得著福氣,
[00:19:37.240 --> 00:19:40.080]  並且他的生命就有了轉機,
[00:19:40.080 --> 00:19:42.360]  他的前途就變得光明,
[00:19:42.360 --> 00:19:45.440]  因為他將會有很多的後代,
[00:19:45.440 --> 00:19:49.560]  祝福給你是包括不單止有後代,
[00:19:49.560 --> 00:19:58.040]  還有他的生束,農作物,物資都可以很豐裕,
[00:19:58.040 --> 00:20:00.880]  今天神也要賜福給我們,
[00:20:00.880 --> 00:20:05.800]  弟兄姊妹,你對神的印象是什麼?
[00:20:05.800 --> 00:20:10.360]  他是不是一個很嚴厲地責備我們的父親?
[00:20:10.360 --> 00:20:12.760]  他是監察我們,
[00:20:12.760 --> 00:20:16.920]  還是你覺得他常常都看顧著我們呢?
[00:20:16.920 --> 00:20:20.040]  在神的創造,創造人類和我們的關係的時候,
[00:20:20.040 --> 00:20:21.960]  神是很愛我們的,
[00:20:21.960 --> 00:20:25.480]  神說他照著自己的樣式去創造人,
[00:20:25.480 --> 00:20:27.840]  叫我們享受生命,
[00:20:27.840 --> 00:20:29.640]  神是愛,
[00:20:29.640 --> 00:20:31.520]  他創造我們的時候,
[00:20:31.520 --> 00:20:34.280]  他是要賜福給我們,
[00:20:34.280 --> 00:20:38.760]  他教導、責備我們都是基於對我們的愛,
[00:20:38.760 --> 00:20:43.880]  神的心意是叫我們凡事興盛,
[00:20:43.880 --> 00:20:48.400]  然後他就說,你都要叫別人得福,
[00:20:48.400 --> 00:20:52.600]  叫別人得福他原文的直譯就是成為一個祝福,
[00:20:52.600 --> 00:20:54.680]  成為別人的祝福,
[00:20:54.680 --> 00:20:58.200]  神選擇亞伯蘭的時候其實是有兩個目的,
[00:20:58.200 --> 00:21:00.400]  第一就是賜福給他,
[00:21:00.400 --> 00:21:05.360]  第二就是藉著亞伯蘭的生命去賜福給其他人,
[00:21:05.360 --> 00:21:09.680]  原來神放我們在一個地方都是要祝福人,
[00:21:09.680 --> 00:21:11.600]  要成為別人的祝福,
[00:21:11.600 --> 00:21:13.840]  我們去到一個地方的時候,
[00:21:13.840 --> 00:21:17.040]  我們帶著祝福出去,
[00:21:17.040 --> 00:21:18.440]  過了年尾了,
[00:21:18.440 --> 00:21:22.760]  有沒有人拿著 bonus 打算轉工的?
[00:21:22.760 --> 00:21:26.080]  如果你是轉工,轉地方的時候,
[00:21:26.080 --> 00:21:27.880]  你都可以想一下,
[00:21:27.880 --> 00:21:30.000]  我在一個新地方的時候,
[00:21:30.000 --> 00:21:31.240]  我不是去搶東西,
[00:21:31.240 --> 00:21:37.680]  不是用世界的方法去在職場上贏別人,
[00:21:37.680 --> 00:21:40.720]  當你帶著祝福出去的時候,
[00:21:40.720 --> 00:21:43.840]  神都會使你在人的眼前蒙恩,
[00:21:43.840 --> 00:21:47.720]  並且你身邊的同事,你的家人,
[00:21:47.720 --> 00:21:55.280]  他們都會因著你而得著祝福,
[00:21:55.280 --> 00:21:59.400]  神要賜福給我們身邊的人,
[00:21:59.400 --> 00:22:03.720]  要我們成為他流通的管治,
[00:22:03.720 --> 00:22:08.680]  盼望神祝福我們每一個都能夠成為有感染力,
[00:22:08.680 --> 00:22:12.280]  有影響力的人,
[00:22:12.280 --> 00:22:18.920]  有沒有人覺得其實我的聲音沒有人聽?
[00:22:18.920 --> 00:22:21.880]  但神的心意不是這樣,
[00:22:21.880 --> 00:22:26.280]  不是即清的聲音就沒有人聽,
[00:22:26.280 --> 00:22:31.440]  神說不可叫人小看你年輕,
[00:22:31.440 --> 00:22:36.040]  總要在言語行為,愛心,信心,清潔上,
[00:22:36.040 --> 00:22:40.760]  都作眾順頭的榜樣,
[00:22:40.760 --> 00:22:42.480]  各位YAS的弟兄姊妹,
[00:22:42.480 --> 00:22:48.200]  我們都可以成為有感染力,有影響力的人,
[00:22:48.200 --> 00:22:50.480]  不要怕,
[00:22:50.480 --> 00:22:53.480]  是否這個世界的價值觀,
[00:22:53.480 --> 00:23:00.000]  是否這個世界多人講,多人做,多人拜的東西就是對的呢?
[00:23:00.000 --> 00:23:04.320]  在聖經裡,神說了我們如羊走入狼群的裡面,
[00:23:04.320 --> 00:23:10.920]  對,我們是少數,但要堅持,
[00:23:10.920 --> 00:23:14.680]  是不容易,是艱難,
[00:23:14.680 --> 00:23:18.400]  所以我覺得很好,我們有YAS這個團隊,
[00:23:18.400 --> 00:23:22.760]  大家可以回來,也可以在小組裡面,
[00:23:22.760 --> 00:23:25.600]  在大家一起去禱告,一起敬拜,
[00:23:25.600 --> 00:23:29.040]  我們求神的臨在,求神的祝福臨到,
[00:23:29.040 --> 00:23:33.560]  並且在心靈,在內心深處裡面,
[00:23:33.560 --> 00:23:39.080]  你要凝聚力量,
[00:23:39.080 --> 00:23:43.320]  為你祝福的,神會賜福給他,
[00:23:43.320 --> 00:23:45.720]  奏助你的,神會奏助他,
[00:23:45.720 --> 00:23:50.720]  這個祝福是包括善待和關懷,
[00:23:50.720 --> 00:23:53.240]  我們是神的僕人,
[00:23:53.240 --> 00:23:57.480]  所以祝福我們的,就等於那些人去接納神,
[00:23:57.480 --> 00:24:01.440]  所以神都會賜福給那個人,
[00:24:01.440 --> 00:24:04.600]  但是如果奏助的話,這裡有兩個奏助,
[00:24:04.600 --> 00:24:07.600]  前面和後面的份量不一樣,
[00:24:07.600 --> 00:24:12.000]  第一個奏助是說,如果那個人說一些不尊敬的話,
[00:24:12.000 --> 00:24:18.200]  第二個是說,神就要叫那個人得不到神的祝福,
[00:24:18.200 --> 00:24:24.520]  因為他們拒絕神,拒絕神的工作,拒絕神的祝福,
[00:24:24.520 --> 00:24:28.440]  他們的心裡面沒有神,所以神奏了他,
[00:24:28.440 --> 00:24:35.200]  同期間,神是在應許他會保護阿伯蘭,
[00:24:35.200 --> 00:24:37.320]  阿伯蘭在神的救贖計劃裡面,
[00:24:37.320 --> 00:24:39.760]  佔了一個很特別的地位,
[00:24:39.760 --> 00:24:44.040]  全地全族都要因為他的後裔得福,
[00:24:44.040 --> 00:24:47.760]  他說地上的萬族都要因你得福,
[00:24:47.760 --> 00:24:51.520]  在新約會裡面,我們一班信主的人,
[00:24:51.520 --> 00:24:58.160]  包括萬族,都因著耶穌而有祝福,
[00:24:58.160 --> 00:25:03.000]  神就藉著阿伯蘭成就了他的心意,
[00:25:03.000 --> 00:25:06.720]  神的心意,最終整本聖經說的是,
[00:25:06.720 --> 00:25:11.440]  拯救神的愛,救恩。
[00:25:11.440 --> 00:25:15.560]  剛才Roger Rita帶我們唱的詩歌,我覺得很感動,
[00:25:15.560 --> 00:25:19.400]  因為你選了那首詩歌的歌詞是說,
[00:25:19.400 --> 00:25:23.960]  探望神的心意成就在地上,
[00:25:23.960 --> 00:25:28.080]  探望神將我們的恐懼各樣拿走,
[00:25:28.080 --> 00:25:31.160]  探望神的榮耀來臨,
[00:25:31.160 --> 00:25:36.800]  這個是神的心意。
[00:25:36.800 --> 00:25:43.560]  你說阿伯拉罕的領袖跟我們有什麼關係?
[00:25:43.560 --> 00:25:49.480]  我們因為神,我們都成為阿伯拉罕的後裔,
[00:25:49.480 --> 00:25:53.680]  所以阿伯拉罕他所收到領袖的,
[00:25:53.680 --> 00:26:01.000]  神的命令和應許,我們都一起領袖。
[00:26:01.000 --> 00:26:03.880]  吾爾是一個很富裕的地方,
[00:26:03.880 --> 00:26:07.240]  也是一個拜偶像的很嚴重的地方,
[00:26:07.240 --> 00:26:10.720]  但是神就要阿伯蘭離開,
[00:26:10.720 --> 00:26:14.320]  他帶他們出黑暗,進入光明的當中,
[00:26:14.320 --> 00:26:17.720]  這個全是恩典。
[00:26:17.720 --> 00:26:21.400]  今天神帶我們去哪裡呢?
[00:26:21.400 --> 00:26:25.440]  叫我們離開什麼地方呢?
[00:26:25.440 --> 00:26:28.360]  神不是要一個完美的人,
[00:26:28.360 --> 00:26:31.800]  阿伯拉罕並不完美,
[00:26:31.800 --> 00:26:34.080]  看後面的聖經,你就會知道,
[00:26:34.080 --> 00:26:35.960]  或者大家不看也知道,
[00:26:35.960 --> 00:26:39.680]  有很多信徒住了很久,我看到,
[00:26:39.680 --> 00:26:42.120]  其實他去到埃及法老面前,
[00:26:42.120 --> 00:26:45.120]  他都不夠膽承認阿薩諾是他的老婆,
[00:26:45.120 --> 00:26:48.400]  因為他害怕他會被人殺,是嗎?
[00:26:48.400 --> 00:26:53.400]  但是他是否忘記了,神才是他的保護呢?
[00:26:53.400 --> 00:26:56.400]  縱然阿伯拉罕是這樣,
[00:26:56.400 --> 00:26:59.400]  但是神仍然祝福他,
[00:26:59.400 --> 00:27:09.400]  人縱然失信,但是神仍然是可信的。
[00:27:09.400 --> 00:27:12.400]  神要的是跟隨他的人,
[00:27:12.400 --> 00:27:16.400]  你盼不盼望你成為,
[00:27:16.400 --> 00:27:21.400]  可以被神使用,成就他心意的其中一個。
[00:27:21.400 --> 00:27:25.400]  剛才我們敬拜,舉手說,
[00:27:25.400 --> 00:27:28.400]  你是否阿門?
[00:27:28.400 --> 00:27:32.400]  在我初信主的時候,
[00:27:32.400 --> 00:27:36.400]  我就和大家再在差不多一年多了,
[00:27:36.400 --> 00:27:41.400]  我當年都是一個二十多歲的人,
[00:27:41.400 --> 00:27:45.400]  和大家今天一樣年輕,
[00:27:45.400 --> 00:27:48.400]  但我是跌到人生的低點。
[00:27:48.400 --> 00:27:51.400]  跌到一個地步,
[00:27:51.400 --> 00:27:54.400]  我連自己的性命都說我不要了,
[00:27:54.400 --> 00:27:56.400]  明白我的意思嗎?
[00:27:56.400 --> 00:27:58.400]  我不需要了。
[00:27:58.400 --> 00:28:01.400]  我祈禱的是,
[00:28:01.400 --> 00:28:03.400]  你可否不用讓我再有生日?
[00:28:03.400 --> 00:28:05.400]  我去到一個地步,
[00:28:05.400 --> 00:28:07.400]  去到一個地步,
[00:28:07.400 --> 00:28:10.400]  我連自己都討厭我自己。
[00:28:10.400 --> 00:28:15.400]  我還記得那次跟著仁番崇拜,
[00:28:15.400 --> 00:28:17.400]  去到一個營會,
[00:28:17.400 --> 00:28:22.400]  聽到之前的博士領袖帶我們去唱一首詩歌,
[00:28:22.400 --> 00:28:25.400]  《你是唯一》。
[00:28:25.400 --> 00:28:29.400]  因你世界會更美好,
[00:28:29.400 --> 00:28:32.400]  沒有人能像你。
[00:28:32.400 --> 00:28:35.400]  我只聽了頭兩句,
[00:28:35.400 --> 00:28:40.400]  我記得到今天,我的眼淚一直流。
[00:28:40.400 --> 00:28:44.400]  因我的世界會變得美好,
[00:28:44.400 --> 00:28:46.400]  沒有人能像我。
[00:28:46.400 --> 00:28:48.400]  我說:不可能!
[00:28:48.400 --> 00:28:51.400]  我不相信,怎麼會是我?
[00:28:51.400 --> 00:28:58.400]  但我很羨慕這種生命。
[00:28:58.400 --> 00:29:02.400]  我記得當時我也有祈禱,
[00:29:02.400 --> 00:29:04.400]  我不相信,但我羨慕。
[00:29:04.400 --> 00:29:07.400]  如果神願意的話,
[00:29:07.400 --> 00:29:10.400]  使用我,幫我改變,
[00:29:10.400 --> 00:29:13.400]  幫我離開我的毒鉤。
[00:29:13.400 --> 00:29:15.400]  幫我離開,
[00:29:15.400 --> 00:29:17.400]  我覺得我連生命都不需要,
[00:29:17.400 --> 00:29:19.400]  這一種毒鉤。
[00:29:19.400 --> 00:29:27.400]  幫我離開我現在的光景。
[00:29:27.400 --> 00:29:30.400]  當我願意的時候,我感謝主啊!
[00:29:30.400 --> 00:29:33.400]  其實我已回到同福一段時間,
[00:29:33.400 --> 00:29:35.400]  二十多年了,
[00:29:35.400 --> 00:29:39.400]  二十多歲到現在四十多歲了。
[00:29:39.400 --> 00:29:42.400]  感謝主,後來神呼召了我,
[00:29:42.400 --> 00:29:45.400]  我就回來做童工。
[00:29:45.400 --> 00:29:47.400]  原來當我願意的時候,
[00:29:47.400 --> 00:29:49.400]  我在神的國裡面,
[00:29:49.400 --> 00:29:50.400]  甚至在教會,
[00:29:50.400 --> 00:29:51.400]  祂用的教會裡面,
[00:29:51.400 --> 00:29:54.400]  我是可以有份的。
[00:29:54.400 --> 00:29:58.400]  但到了2018年的時候,
[00:29:58.400 --> 00:30:05.400]  我的侍奉又到了瓶頸位置。
[00:30:05.400 --> 00:30:08.400]  我服侍的兩個小組,
[00:30:08.400 --> 00:30:10.400]  Y.A. 和大家一樣。
[00:30:10.400 --> 00:30:15.400]  Y.A. 代表什麼?
[00:30:15.400 --> 00:30:16.400]  Young Adult!
[00:30:16.400 --> 00:30:17.400]  大家一定知道的,
[00:30:17.400 --> 00:30:19.400]  因為這個代表你們啊!
[00:30:19.400 --> 00:30:22.400]  Young Adult!
[00:30:22.400 --> 00:30:24.400]  我當時經常笑自己,
[00:30:24.400 --> 00:30:28.400]  說你們啊,Y.A.!
[00:30:28.400 --> 00:30:29.400]  我呢?
[00:30:29.400 --> 00:30:30.400]  我在前面加了字,
[00:30:30.400 --> 00:30:32.400]  我叫N.Y.A!
[00:30:32.400 --> 00:30:34.400]  為什麼呢?
[00:30:34.400 --> 00:30:37.400]  就是 Not Young Anymore!
[00:30:37.400 --> 00:30:39.400]  因為我是四十多歲。
[00:30:39.400 --> 00:30:41.400]  我覺得我已經年華老去了,
[00:30:41.400 --> 00:30:43.400]  我好像不屬於這個群體。
[00:30:43.400 --> 00:30:45.400]  我帶兩個小組的時候,
[00:30:45.400 --> 00:30:46.400]  我真的覺得,
[00:30:46.400 --> 00:30:48.400]  我都很不適合這個群體,
[00:30:48.400 --> 00:30:49.400]  很不配,
[00:30:49.400 --> 00:30:54.400]  很害怕,很感恩他們接納我。
[00:30:54.400 --> 00:30:55.400]  但到了這個瓶頸位置,
[00:30:55.400 --> 00:30:58.400]  2018年的時候,
[00:30:58.400 --> 00:30:59.400]  啊!
[00:30:59.400 --> 00:31:01.400]  忽然間,
[00:31:01.400 --> 00:31:03.400]  瓶頸位置今天也在這裡,
[00:31:03.400 --> 00:31:06.400]  他們跟我說,
[00:31:06.400 --> 00:31:07.400]  有沒有興趣?
[00:31:07.400 --> 00:31:08.400]  不如我們呢,
[00:31:08.400 --> 00:31:10.400]  即教會要做外展,
[00:31:10.400 --> 00:31:14.400]  不如我們一起去做外展服侍。
[00:31:14.400 --> 00:31:17.400]  我也有祈禱,
[00:31:17.400 --> 00:31:20.400]  我的環境和禱告,
[00:31:20.400 --> 00:31:22.400]  神給我的平安都告訴我,
[00:31:22.400 --> 00:31:24.400]  這條是神叫我走的路,
[00:31:24.400 --> 00:31:27.400]  要離開一些東西,
[00:31:27.400 --> 00:31:31.400]  去做一些新的事情。
[00:31:31.400 --> 00:31:33.400]  2018年,
[00:31:33.400 --> 00:31:36.400]  我那時候是怎樣做都不知道,
[00:31:36.400 --> 00:31:37.400]  機構不懂,
[00:31:37.400 --> 00:31:39.400]  什麼人都不知道,
[00:31:39.400 --> 00:31:41.400]  捉什麼人都不知道,
[00:31:41.400 --> 00:31:45.400]  一直都是跟Ronald Dillion一起去做。
[00:31:45.400 --> 00:31:48.400]  但後來發生什麼事?
[00:31:48.400 --> 00:31:50.400]  就是,
[00:31:50.400 --> 00:31:53.400]  原來是疫情,
[00:31:53.400 --> 00:31:56.400]  原來我們會收集物資,
[00:31:56.400 --> 00:31:58.400]  原來我們收集物資之後,
[00:31:58.400 --> 00:32:01.400]  我們會逐間機構問一下,
[00:32:01.400 --> 00:32:02.400]  我們會不會可以,
[00:32:02.400 --> 00:32:04.400]  即是地興節目很好,
[00:32:04.400 --> 00:32:06.400]  你們有沒有拿過一些東西回來捐?
[00:32:06.400 --> 00:32:08.400]  我們又收集口罩,
[00:32:08.400 --> 00:32:11.400]  又收集一卷卷廁紙這樣收,
[00:32:11.400 --> 00:32:13.400]  那時候是很感動的,
[00:32:13.400 --> 00:32:14.400]  我們在樓下Crossway,
[00:32:14.400 --> 00:32:16.400]  看著地興節目一卷,
[00:32:16.400 --> 00:32:17.400]  他又說,
[00:32:17.400 --> 00:32:19.400]  我有廁紙出電,
[00:32:19.400 --> 00:32:20.400]  有些人是打劫廁紙的,
[00:32:20.400 --> 00:32:21.400]  有一個新聞,
[00:32:21.400 --> 00:32:22.400]  他又拿一卷廁紙過來,
[00:32:22.400 --> 00:32:24.400]  我又一卷廁紙捐行不行?
[00:32:24.400 --> 00:32:25.400]  有一個又說,
[00:32:25.400 --> 00:32:26.400]  我只有兩個口罩,
[00:32:26.400 --> 00:32:28.400]  我捐個口罩回來行不行?
[00:32:28.400 --> 00:32:29.400]  接著我看到的時候,
[00:32:29.400 --> 00:32:30.400]  嘩!當然行啦!
[00:32:30.400 --> 00:32:31.400]  開心到飛起,
[00:32:31.400 --> 00:32:34.400]  為了個口罩和廁紙。
[00:32:34.400 --> 00:32:36.400]  原來神給我們在當中,
[00:32:36.400 --> 00:32:37.400]  有份去經歷,
[00:32:37.400 --> 00:32:40.400]  這一份侍奉裡面的滿足,
[00:32:40.400 --> 00:32:43.400]  並且會被祂去使用,
[00:32:43.400 --> 00:32:45.400]  將這些物資,
[00:32:45.400 --> 00:32:48.400]  帶到祂有需要的人的生命裡面。
[00:32:48.400 --> 00:32:49.400]  並且我們傳的,
[00:32:49.400 --> 00:32:51.400]  不單止是物資,
[00:32:51.400 --> 00:32:52.400]  而是全港的,
[00:32:52.400 --> 00:32:57.400]  是神的福音。
[00:32:57.400 --> 00:32:59.400]  實知道,
[00:32:59.400 --> 00:33:01.400]  當我覺得迷惘的時候,
[00:33:01.400 --> 00:33:02.400]  我回望,
[00:33:02.400 --> 00:33:04.400]  我覺得我真的走過一條,
[00:33:04.400 --> 00:33:06.400]  由迷惘,
[00:33:06.400 --> 00:33:09.400]  去到感恩的路。
[00:33:09.400 --> 00:33:11.400]  重點是,
[00:33:11.400 --> 00:33:13.400]  阿巴拉漢聽到神的聲音,
[00:33:13.400 --> 00:33:15.400]  他起行。
[00:33:15.400 --> 00:33:16.400]  今天我們,
[00:33:16.400 --> 00:33:19.400]  怎樣去聽神的聲音?
[00:33:19.400 --> 00:33:22.400]  然後神提醒我們離開些什麼?
[00:33:22.400 --> 00:33:24.400]  我們有沒有什麼comfort zone,
[00:33:24.400 --> 00:33:25.400]  或者堅固的營養,
[00:33:25.400 --> 00:33:27.400]  我們是要離開的。
[00:33:27.400 --> 00:33:34.400]  然後我們就要踏前行的呢?
[00:33:34.400 --> 00:33:35.400]  經歷過之後,
[00:33:35.400 --> 00:33:38.400]  我又來了。
[00:33:38.400 --> 00:33:39.400]  認識我的人,
[00:33:39.400 --> 00:33:40.400]  你就會發現,
[00:33:40.400 --> 00:33:44.400]  我是一個很喜歡閃閃縮縮的一面,
[00:33:44.400 --> 00:33:45.400]  有事就說,
[00:33:45.400 --> 00:33:46.400]  不如你來做吧,
[00:33:46.400 --> 00:33:49.400]  我是這種人。
[00:33:49.400 --> 00:33:54.400]  在疫情的這段尾聲,
[00:33:54.400 --> 00:33:56.400]  希望是,
[00:33:56.400 --> 00:33:57.400]  十二月的時候,
[00:33:57.400 --> 00:33:59.400]  因為限聚令放寬一點,
[00:33:59.400 --> 00:34:01.400]  我們就邀請了一些外展的家庭,
[00:34:01.400 --> 00:34:05.400]  來一起開Christmas party。
[00:34:05.400 --> 00:34:08.400]  在安排大興節目的侍奉裡面,
[00:34:08.400 --> 00:34:10.400]  我就跟隊長說,
[00:34:10.400 --> 00:34:13.400]  不如你們去做上台的MC吧,
[00:34:13.400 --> 00:34:16.400]  因為在收集抗疫物資各樣的時候,
[00:34:16.400 --> 00:34:18.400]  那些家庭認得你。
[00:34:18.400 --> 00:34:20.400]  所以如果你們做MC出來,
[00:34:20.400 --> 00:34:21.400]  host那場的話,
[00:34:21.400 --> 00:34:23.400]  那些家庭認得你,
[00:34:23.400 --> 00:34:24.400]  就會有親切感。
[00:34:24.400 --> 00:34:26.400]  大家安排各樣都很好,
[00:34:26.400 --> 00:34:27.400]  敬拜隊,
[00:34:27.400 --> 00:34:29.400]  各樣都安排好了。
[00:34:29.400 --> 00:34:32.400]  然後到說信息那一部分,
[00:34:32.400 --> 00:34:33.400]  那誰說呢?
[00:34:33.400 --> 00:34:34.400]  我就說,
[00:34:34.400 --> 00:34:36.400]  先看看報名紙。
[00:34:36.400 --> 00:34:39.400]  我們有幾個同工是pasta來的,
[00:34:39.400 --> 00:34:40.400]  到時都會來的,
[00:34:40.400 --> 00:34:42.400]  是不是他說的呢?
[00:34:42.400 --> 00:34:43.400]  那我是做什麼呢?
[00:34:43.400 --> 00:34:48.400]  我就很安於去做一個overseer,
[00:34:48.400 --> 00:34:50.400]  就是那天那個party是怎樣,
[00:34:50.400 --> 00:34:51.400]  看著時間,
[00:34:51.400 --> 00:34:57.400]  我就喜歡做台下這些事情。
[00:34:57.400 --> 00:34:59.400]  到有一天,
[00:34:59.400 --> 00:35:02.400]  我很喜歡刷牙,化妝等等的時候,
[00:35:02.400 --> 00:35:05.400]  我心裡面都會同神祈禱。
[00:35:05.400 --> 00:35:08.400]  我刷牙的時候,
[00:35:08.400 --> 00:35:10.400]  突然間,
[00:35:10.400 --> 00:35:12.400]  我覺得聖靈感動我,
[00:35:12.400 --> 00:35:15.400]  說信息那個是你。
[00:35:15.400 --> 00:35:20.400]  哇,不是吧?
[00:35:20.400 --> 00:35:22.400]  喂,聽錯了,
[00:35:22.400 --> 00:35:24.400]  放下去祈禱。
[00:35:24.400 --> 00:35:26.400]  祈禱的時候,
[00:35:26.400 --> 00:35:27.400]  神提醒我,
[00:35:27.400 --> 00:35:30.400]  你跟那幾個隊長說什麼?
[00:35:30.400 --> 00:35:33.400]  你跟那幾個隊長說,
[00:35:33.400 --> 00:35:35.400]  在收集抗疫物資的時候,
[00:35:35.400 --> 00:35:36.400]  那些街坊認得你,
[00:35:36.400 --> 00:35:37.400]  所以有親切感,
[00:35:37.400 --> 00:35:39.400]  所以你們去做MC。
[00:35:39.400 --> 00:35:41.400]  那在收集物資的時候,
[00:35:41.400 --> 00:35:42.400]  除了他們,
[00:35:42.400 --> 00:35:46.400]  我是其中一個他們會認得的人。
[00:35:46.400 --> 00:35:48.400]  那你是不是時候去說一下,
[00:35:48.400 --> 00:35:50.400]  耶穌在你心裡面做些什麼?
[00:35:50.400 --> 00:35:52.400]  你是不是你的時候,
[00:35:52.400 --> 00:35:57.400]  你去介紹一下耶穌是誰呢?
[00:35:57.400 --> 00:35:59.400]  其實我自己心裡知道,
[00:35:59.400 --> 00:36:04.400]  神可能真的要叫我去做,
[00:36:04.400 --> 00:36:06.400]  但是我害怕,
[00:36:06.400 --> 00:36:07.400]  我很害怕,
[00:36:07.400 --> 00:36:09.400]  其實我今天站在這個台上,
[00:36:09.400 --> 00:36:11.400]  我也很害怕,
[00:36:11.400 --> 00:36:14.400]  但是我不知道自己害怕什麼,
[00:36:14.400 --> 00:36:15.400]  因為大家很好的,
[00:36:15.400 --> 00:36:17.400]  大家主流電影節目很好的,
[00:36:17.400 --> 00:36:19.400]  Ruby給我極支持的眼神,
[00:36:19.400 --> 00:36:21.400]  現在是吧?
[00:36:21.400 --> 00:36:22.400]  我不知道自己在做什麼,
[00:36:22.400 --> 00:36:25.400]  但是我克服不了。
[00:36:25.400 --> 00:36:26.400]  那一天,
[00:36:26.400 --> 00:36:31.400]  我是要回我們的隊公的祖徒會,
[00:36:31.400 --> 00:36:33.400]  那我不敢跟Ronald Lillian他們說,
[00:36:33.400 --> 00:36:35.400]  因為我一跟他們說的時候,
[00:36:35.400 --> 00:36:36.400]  我就覺得我害怕,
[00:36:36.400 --> 00:36:37.400]  哎呀,
[00:36:37.400 --> 00:36:38.400]  那你去吧!
[00:36:38.400 --> 00:36:39.400]  就是我覺得,
[00:36:39.400 --> 00:36:41.400]  我不是想這樣,
[00:36:41.400 --> 00:36:45.400]  我是很希望在隱密處那裡,
[00:36:45.400 --> 00:36:46.400]  跟一個組長說,
[00:36:46.400 --> 00:36:48.400]  不如你騎騎兔,
[00:36:48.400 --> 00:36:51.400]  我今天收到就好像說,
[00:36:51.400 --> 00:36:53.400]  這個信息是我說,
[00:36:53.400 --> 00:36:56.400]  然後我就覺得我要有一些印證,
[00:36:56.400 --> 00:36:58.400]  其實很明顯就是什麼?
[00:36:58.400 --> 00:36:59.400]  我想退檯,
[00:36:59.400 --> 00:37:04.400]  所以我才不跟他們說,
[00:37:04.400 --> 00:37:06.400]  但是我深深知道那兩天,
[00:37:06.400 --> 00:37:07.400]  是神叫我講,
[00:37:07.400 --> 00:37:08.400]  所以到之後,
[00:37:08.400 --> 00:37:09.400]  Lillian問我,
[00:37:09.400 --> 00:37:10.400]  哎呀,
[00:37:10.400 --> 00:37:11.400]  就快18號了,
[00:37:11.400 --> 00:37:12.400]  那個信息是誰說的時候,
[00:37:12.400 --> 00:37:15.400]  我就衝口而出告訴他,
[00:37:15.400 --> 00:37:16.400]  哎呀,
[00:37:16.400 --> 00:37:20.400]  我覺得好像神叫我講,
[00:37:20.400 --> 00:37:23.400]  所以我就去經歷,
[00:37:23.400 --> 00:37:27.400]  靈性妹當我們願意踏出這個舒適區的時候,
[00:37:27.400 --> 00:37:30.400]  我自己有一份經歷的是,
[00:37:30.400 --> 00:37:32.400]  經歷神給我,
[00:37:32.400 --> 00:37:33.400]  剛強壯膽,
[00:37:33.400 --> 00:37:34.400]  很好的預備,
[00:37:34.400 --> 00:37:38.400]  經歷我會見到那些家庭走出來孫子,
[00:37:38.400 --> 00:37:41.400]  我會經歷那份侍奉的滿足,
[00:37:41.400 --> 00:37:44.400]  探望神的心意,
[00:37:44.400 --> 00:37:53.400]  透過我可以成就在那些家庭裡,
[00:37:53.400 --> 00:37:58.400]  我要離開的是一個閃縮的我,
[00:37:58.400 --> 00:38:00.400]  Let's go and let's go,
[00:38:00.400 --> 00:38:02.400]  這個是我們那天,
[00:38:02.400 --> 00:38:10.400]  很多人信主的警告,
[00:38:10.400 --> 00:38:12.400]  到現在其實我們的侍奉,
[00:38:12.400 --> 00:38:17.400]  整天都好像摸石過河一樣,
[00:38:17.400 --> 00:38:24.400]  但我們心知道有上帝的同在,
[00:38:24.400 --> 00:38:25.400]  今天靈性妹,
[00:38:25.400 --> 00:38:30.400]  你有沒有東西是要離開的?
[00:38:30.400 --> 00:38:31.400]  有沒有東西是要離開,
[00:38:31.400 --> 00:38:34.400]  以至於你的生命是可以,
[00:38:34.400 --> 00:38:39.400]  承載到上帝的祝福呢?
[00:38:39.400 --> 00:38:44.400]  有沒有東西是你害怕?
[00:38:44.400 --> 00:38:50.400]  有沒有東西是你很想神祝福你?
[00:38:50.400 --> 00:38:58.400]  探望大家現在可以有一點安靜祈禱的時間,
[00:38:58.400 --> 00:39:01.400]  你跟神說,
[00:39:01.400 --> 00:39:07.400]  探望聖靈提醒你,
[00:39:07.400 --> 00:39:16.400]  探望神幫助我們,
[00:39:16.400 --> 00:39:20.400]  你願不願意在這個世代,
[00:39:20.400 --> 00:39:25.400]  這麼艱難的世代裡面,
[00:39:25.400 --> 00:39:28.400]  去成為上帝的使用,
[00:39:28.400 --> 00:39:33.400]  合用的器皿,
[00:39:33.400 --> 00:39:36.400]  使到你的生命成為上帝愛,
[00:39:36.400 --> 00:39:39.400]  真理流通的管治,
[00:39:39.400 --> 00:39:41.400]  福音的出口,
[00:39:41.400 --> 00:39:47.400]  成為別人的祝福。
[00:39:47.400 --> 00:39:55.400]  有沒有東西你要擺下?
[00:39:55.400 --> 00:40:01.400]  你都不多聽到神的聲音,
[00:40:01.400 --> 00:40:08.400]  你願不願意今年多點去親近祂?
[00:40:08.400 --> 00:40:12.400]  你相不相信當你走在神的喜悅的時候,
