
[00:00:00.000 --> 00:00:04.000]  最近香港的文化博物館有一個展覽
[00:23:13.000 --> 00:23:16.000]  末日時鐘調快了
[00:23:16.000 --> 00:23:18.000]  近期中東
[00:23:18.000 --> 00:23:19.000]  不是近期
[00:23:19.000 --> 00:23:23.000]  其實中東的局勢也很不穩定
[00:23:23.000 --> 00:23:27.000]  而各地也出現了很多恐怖襲擊
[00:23:27.000 --> 00:23:29.000]  還有就是朝鮮半島
[00:23:29.000 --> 00:23:31.000]  昨天好像有發射飛彈
[00:23:31.000 --> 00:23:33.000]  不過又失敗了
[00:23:33.000 --> 00:23:35.000]  但是有一次被它中了
[00:23:35.000 --> 00:23:37.000]  就很不得了了
[00:23:37.000 --> 00:23:41.000]  這些那麼混亂的局勢
[00:23:41.000 --> 00:23:47.000]  其實也會使世人引起恐慌
[00:23:47.000 --> 00:23:49.000]  面對這樣的局面
[00:23:49.000 --> 00:23:51.000]  我們基督徒是否可以
[00:23:51.000 --> 00:23:54.000]  充耳不聞 獨善其身呢
[00:23:54.000 --> 00:23:59.000]  既然我們知道現在已經是末世
[00:23:59.000 --> 00:24:03.000]  我們就需要趕緊加快腳步
[00:24:03.000 --> 00:24:05.000]  為主作供
[00:24:05.000 --> 00:24:08.000]  並且我們也需要幫助身邊的人
[00:24:08.000 --> 00:24:11.000]  讓他們能夠明白真道
[00:24:11.000 --> 00:24:14.000]  幾天前我看到一段新聞
[00:24:14.000 --> 00:24:17.000]  說到上星期日
[00:24:17.000 --> 00:24:21.000]  英國倫敦舉行馬拉松賽跑
[00:24:21.000 --> 00:24:23.000]  在比賽中
[00:24:23.000 --> 00:24:26.000]  其中一位跑手Matthew
[00:24:26.000 --> 00:24:30.000]  在42公里的馬拉松賽事中
[00:24:30.000 --> 00:24:32.000]  他已經跑到最後
[00:24:32.000 --> 00:24:34.000]  還有300公尺去到終點
[00:24:34.000 --> 00:24:39.000]  我猜大概在這裡內回三次
[00:24:39.000 --> 00:24:41.000]  看到終點在望
[00:24:41.000 --> 00:24:45.000]  他希望努力跑快一點
[00:24:45.000 --> 00:24:47.000]  刷新自己的個人紀錄
[00:24:47.000 --> 00:24:49.000]  但在這個時候
[00:24:49.000 --> 00:24:52.000]  他看到很遠有另一位跑手
[00:24:52.000 --> 00:24:55.000]  這個跑手當時已經體力不支
[00:24:55.000 --> 00:24:57.000]  腳都軟了 蹲下了
[00:24:57.000 --> 00:24:59.000]  每次他想站起來的時候
[00:24:59.000 --> 00:25:01.000]  又蹲下了
[00:25:01.000 --> 00:25:03.000]  這個Matthew當時看到的時候
[00:25:03.000 --> 00:25:05.000]  他就想
[00:25:05.000 --> 00:25:07.000]  如果我跑快一點
[00:25:07.000 --> 00:25:10.000]  也不過是跑快幾秒
[00:25:10.000 --> 00:25:13.000]  但如果我能夠幫助這個跑手
[00:25:13.000 --> 00:25:15.000]  幫助他去到終點
[00:25:15.000 --> 00:25:17.000]  其實是更加有意義
[00:25:17.000 --> 00:25:19.000]  於是當時他就停下來
[00:25:19.000 --> 00:25:23.000]  鼓勵這個跑手加油
[00:25:23.000 --> 00:25:26.000]  這個跑手看到Matthew停下來
[00:25:26.000 --> 00:25:28.000]  他也很不好意思
[00:25:28.000 --> 00:25:30.000]  他說你走吧 別理我了
[00:25:30.000 --> 00:25:33.000]  為了我來犧牲你的比賽
[00:25:33.000 --> 00:25:36.000]  當時Matthew就繼續鼓勵他
[00:25:36.000 --> 00:25:41.000]  最後他和在場一位工作人員
[00:25:41.000 --> 00:25:48.000]  一起去扶這位跑手去到終點
[00:25:48.000 --> 00:25:51.000]  在人生的馬拉松上
[00:25:51.000 --> 00:25:53.000]  我們所走的路
[00:25:53.000 --> 00:25:56.000]  都會越走越艱難
[00:25:56.000 --> 00:25:58.000]  你會不會停下來
[00:25:58.000 --> 00:26:03.000]  幫幫其他人呢
[00:26:03.000 --> 00:26:06.000]  我們教務同工很多時候都會去探訪
[00:26:06.000 --> 00:26:09.000]  或者我們會接觸很多不同的人
[00:26:09.000 --> 00:26:11.000]  有些是我們弟兄姊妹
[00:26:11.000 --> 00:26:14.000]  有些是堂外的
[00:26:14.000 --> 00:26:17.000]  可能是弟兄姊妹的親人 親友
[00:26:17.000 --> 00:26:20.000]  他們有些是身體患病
[00:26:20.000 --> 00:26:22.000]  有些是心靈有重擔
[00:26:22.000 --> 00:26:25.000]  有些是生活上需要被人照顧
[00:26:25.000 --> 00:26:29.000]  自己有很大的困難
[00:26:29.000 --> 00:26:34.000]  有些是在信仰上需要被堅固
[00:26:34.000 --> 00:26:37.000]  我想如果有我們的弟兄姊妹
[00:26:37.000 --> 00:26:39.000]  可以成為他們的同路人
[00:26:39.000 --> 00:26:41.000]  扶一扶他們
[00:26:41.000 --> 00:26:45.000]  就能使這些人在得到教育關懷以外
[00:26:45.000 --> 00:26:48.000]  有一些弟兄姊妹的扶持
[00:26:48.000 --> 00:26:50.000]  成為他們的同行者
[00:26:50.000 --> 00:26:53.000]  這其實是一件很有意義的事
[00:26:53.000 --> 00:26:57.000]  你會不會都願意成為這些同行者呢
[00:26:57.000 --> 00:27:02.000]  又或者今天在你所身處的辦公室
[00:27:02.000 --> 00:27:06.000]  在你的工作 學校裏
[00:27:06.000 --> 00:27:10.000]  可能你會有些同學 有些同事
[00:27:10.000 --> 00:27:13.000]  他們都是有需要的
[00:27:13.000 --> 00:27:15.000]  你又願不願意停一停
[00:27:15.000 --> 00:27:21.000]  等待他們 幫他們一把呢
[00:27:21.000 --> 00:27:24.000]  這段經文裏面還有第三個字
[00:27:24.000 --> 00:27:26.000]  這個字就是「見證」
[00:27:26.000 --> 00:27:28.000]  我們一起來讀
[00:27:28.000 --> 00:27:33.000]  「若看便將神的道和耶穌基督的見證
[00:27:33.000 --> 00:27:38.000]  凡自己所看見的都證明出來」
[00:27:38.000 --> 00:27:40.000]  這裏出現「見證」這個字
[00:27:40.000 --> 00:27:43.000]  在原文「見證」是一個名詞
[00:27:43.000 --> 00:27:45.000]  「證明」是一個動詞
[00:27:45.000 --> 00:27:49.000]  「見證」就是將我們看到的東西證明出來
[00:27:49.000 --> 00:27:53.000]  當時約翰看到的是甚麼呢
[00:27:53.000 --> 00:28:00.000]  他看到的是包括神的道和耶穌基督的見證
[00:28:00.000 --> 00:28:03.000]  神的道可以指神的說話
[00:28:03.000 --> 00:28:06.000]  而在啟示錄裏面
[00:28:06.000 --> 00:28:10.000]  很多時候神的道都是指耶穌基督自己
[00:28:10.000 --> 00:28:12.000]  換句話說
[00:28:12.000 --> 00:28:16.000]  約翰所見證的內容
[00:28:16.000 --> 00:28:22.000]  是以父神和耶穌基督為中心
[00:28:22.000 --> 00:28:25.000]  這裏我想和大家看看第八節
[00:28:25.000 --> 00:28:26.000]  一起讀
[00:28:26.000 --> 00:28:32.000]  「主上帝說:我是阿拉伐,我是俄梅格
[00:28:32.000 --> 00:28:38.000]  是昔在,今在,以後永在的全能者」
[00:28:38.000 --> 00:28:40.000]  在希臘文裏面
[00:28:40.000 --> 00:28:42.000]  「阿拉伐」就是Alpha
[00:28:42.000 --> 00:28:45.000]  是希臘文的第一個字母
[00:28:45.000 --> 00:28:48.000]  這個「俄梅格」
[00:28:48.000 --> 00:28:50.000]  我也不明白為何要用這麼深的字
[00:28:50.000 --> 00:28:53.000]  希臘文是Omega
[00:28:53.000 --> 00:28:59.000]  這個字原文的正音是俄梅格
[00:28:59.000 --> 00:29:02.000]  這是第一個字母
[00:29:02.000 --> 00:29:03.000]  這是最後一個字母
[00:29:03.000 --> 00:29:09.000]  其實是說到神就是由始至終都永遠存在的
[00:29:09.000 --> 00:29:13.000]  昔在,今在,以後永在的全能者
[00:29:13.000 --> 00:29:16.000]  這個訊息其實和上星期
[00:29:16.000 --> 00:29:19.000]  李錦雄先生跟我們講道
[00:29:19.000 --> 00:29:21.000]  當中講道一個訊息
[00:29:21.000 --> 00:29:27.000]  神向摩西介紹祂的名字
[00:29:27.000 --> 00:29:29.000]  在《中埃及記》三章十四節
[00:29:29.000 --> 00:29:32.000]  神向摩西介紹祂的名字時
[00:29:32.000 --> 00:29:35.000]  祂說「我是自有永有的」
[00:29:35.000 --> 00:29:39.000]  「我就是我,我是我所是,我就是自有永有的」
[00:29:39.000 --> 00:29:43.000]  其實和這節聖經講道
[00:29:43.000 --> 00:29:46.000]  神自己的宣告是互相呼應的
[00:29:46.000 --> 00:29:50.000]  祂就是昔在,今在,由始至終都一直存在
[00:29:50.000 --> 00:29:55.000]  而且永遠繼續存在的那一位
[00:29:55.000 --> 00:30:00.000]  在這裏「以後永在」這個字原文的意思
[00:30:00.000 --> 00:30:04.000]  其實是指到將要來
[00:30:04.000 --> 00:30:06.000]  即是即將來臨
[00:30:06.000 --> 00:30:07.000]  是一個進行式
[00:30:07.000 --> 00:30:09.000]  即將來臨的,在途中
[00:30:09.000 --> 00:30:11.000]  這個字其實提醒我們
[00:30:11.000 --> 00:30:15.000]  神不是靜止不動的神
[00:30:15.000 --> 00:30:18.000]  不是一切都注定的
[00:30:18.000 --> 00:30:20.000]  好像那些相信命理的人
[00:30:20.000 --> 00:30:24.000]  只要查時辰八字就知道自己的過去將來
[00:30:24.000 --> 00:30:26.000]  神不是這樣的
[00:30:26.000 --> 00:30:28.000]  聖經所講的這位創造天地的神
[00:30:28.000 --> 00:30:31.000]  不是靜止不動的
[00:30:31.000 --> 00:30:33.000]  而是一個進行式
[00:30:33.000 --> 00:30:38.000]  祂會因著人的悔改而改變自己的主意
[00:30:38.000 --> 00:30:40.000]  不降下災禍
[00:30:40.000 --> 00:30:42.000]  好像《若拿書》裏
[00:30:42.000 --> 00:30:48.000]  「你你未成的人悔改,上帝就改變主意,不降下災禍」
[00:30:48.000 --> 00:30:52.000]  上帝是那個會改變的神
[00:30:52.000 --> 00:30:54.000]  祂的慈愛是不變的
[00:30:54.000 --> 00:30:58.000]  但祂的行動會因著人的悔改而改變
[00:30:58.000 --> 00:31:01.000]  不降下災禍
[00:31:01.000 --> 00:31:04.000]  神不只是昔日帶領以色列人
[00:31:04.000 --> 00:31:08.000]  出埃及的那位歷史上的神
[00:31:08.000 --> 00:31:11.000]  祂也是今天與我們同在
[00:31:11.000 --> 00:31:14.000]  並且將來也會繼續同在
[00:31:14.000 --> 00:31:18.000]  與我們一直走向永恆的那位神
[00:31:18.000 --> 00:31:22.000]  祂是那位活著的神
[00:31:22.000 --> 00:31:25.000]  這一點對我們今天有什麼意義呢?
[00:31:25.000 --> 00:31:28.000]  上星期李錦鴻先生提到
[00:31:28.000 --> 00:31:31.000]  引述楊牧谷牧師說過的一句說話
[00:31:31.000 --> 00:31:36.000]  信義教的人將假的說成是真的
[00:31:36.000 --> 00:31:46.000]  但很多基督徒卻將我們所信的真相說成是假的
[00:31:46.000 --> 00:31:50.000]  我想這個情形會出現的其中一個原因
[00:31:50.000 --> 00:31:54.000]  很可能是因為我們將我們的信仰太過簡化
[00:31:54.000 --> 00:31:58.000]  我們的見證很多時候都是說我有病
[00:31:58.000 --> 00:32:01.000]  祈禱就得罪醫治
[00:32:01.000 --> 00:32:04.000]  或者我有困難
[00:32:04.000 --> 00:32:06.000]  但因為我忘記了
[00:32:06.000 --> 00:32:10.000]  或者我不夠信心去倚靠神
[00:32:10.000 --> 00:32:13.000]  所以我的困難就沒有被解決
[00:32:13.000 --> 00:32:15.000]  但當我回到神那裡
[00:32:15.000 --> 00:32:17.000]  神就幫助我
[00:32:17.000 --> 00:32:19.000]  困難就解決了
[00:32:19.000 --> 00:32:22.000]  我相信這些見證是真實的
[00:32:22.000 --> 00:32:24.000]  我自己也經歷過
[00:32:24.000 --> 00:32:26.000]  神真的可以是這樣
[00:32:26.000 --> 00:32:30.000]  但如果我們只停留在一個這樣的層面
[00:32:30.000 --> 00:32:33.000]  就會留於比較膚淺
[00:32:33.000 --> 00:32:37.000]  而且容易給人一種不太真實的感覺
[00:32:37.000 --> 00:32:39.000]  事實上在啟示錄裡
[00:32:39.000 --> 00:32:43.000]  有忠心的見證人被殺害
[00:32:43.000 --> 00:32:46.000]  他們是忠心
[00:32:46.000 --> 00:32:47.000]  持守信仰
[00:32:47.000 --> 00:32:48.000]  倚靠神
[00:32:48.000 --> 00:32:50.000]  但他們也一樣被殺害
[00:32:50.000 --> 00:32:52.000]  在第二章也說到
[00:32:52.000 --> 00:32:54.000]  士美娜教會是受苦的
[00:32:54.000 --> 00:32:56.000]  是經歷著患難的
[00:32:56.000 --> 00:32:59.000]  他們甚至有信徒被抓去坐牢
[00:32:59.000 --> 00:33:01.000]  而神給他們的回應是
[00:33:01.000 --> 00:33:05.000]  你要致死忠心
[00:33:05.000 --> 00:33:08.000]  神沒有說我立刻拿去你的苦難
[00:33:08.000 --> 00:33:11.000]  立刻坐牢的人都可以放監
[00:33:11.000 --> 00:33:13.000]  神說你要致死忠心
[00:33:13.000 --> 00:33:15.000]  儘管你仍然受苦
[00:33:15.000 --> 00:33:17.000]  但你仍然要持守
[00:33:17.000 --> 00:33:20.000]  繼續持守你的忠心
[00:33:20.000 --> 00:33:23.000]  直至生命結束
[00:33:23.000 --> 00:33:24.000]  換句話說
[00:33:24.000 --> 00:33:28.000]  信徒的見證不一定是得勝的
[00:33:28.000 --> 00:33:30.000]  很風光的
[00:33:30.000 --> 00:33:33.000]  其實在困難裡
[00:33:33.000 --> 00:33:36.000]  在忍受當中的時候
[00:33:36.000 --> 00:33:39.000]  同樣也是一種見證
[00:33:39.000 --> 00:33:42.000]  最近有位姊妹跟我說
[00:33:42.000 --> 00:33:44.000]  有一件事發生在她的身上
[00:33:44.000 --> 00:33:46.000]  令她非常痛苦
[00:33:46.000 --> 00:33:48.000]  起初她不能接受
[00:33:48.000 --> 00:33:50.000]  後來她接受了
[00:33:50.000 --> 00:33:53.000]  不過在她分享的過程中
[00:33:53.000 --> 00:33:58.000]  我可以感受到她無奈地接受
[00:33:58.000 --> 00:34:00.000]  她仍然覺得
[00:34:00.000 --> 00:34:03.000]  神讓她經歷這些痛苦的事
[00:34:03.000 --> 00:34:06.000]  神是很殘忍的
[00:34:06.000 --> 00:34:10.000]  不過她願意信服
[00:34:10.000 --> 00:34:12.000]  她願意信服
[00:34:12.000 --> 00:34:13.000]  是因為她知道
[00:34:13.000 --> 00:34:15.000]  她根本沒有選擇
[00:34:15.000 --> 00:34:17.000]  不信服的話
[00:34:17.000 --> 00:34:20.000]  後果可能更加嚴重
[00:34:20.000 --> 00:34:24.000]  我們很少聽到這類見證
[00:34:24.000 --> 00:34:28.000]  這位姊妹坦白地分享
[00:34:28.000 --> 00:34:30.000]  我覺得她很有勇氣
[00:34:30.000 --> 00:34:34.000]  她亦很信任我們
[00:34:34.000 --> 00:34:38.000]  其實這樣的見證才是有血有肉
[00:34:38.000 --> 00:34:40.000]  我想問大家
[00:34:40.000 --> 00:34:43.000]  在座的你
[00:34:43.000 --> 00:34:48.000]  你是否甘心情願地去接受
[00:34:48.000 --> 00:34:52.000]  你現在所擁有的現況呢?
[00:34:52.000 --> 00:34:58.000]  你是否甘心情願地去接受你的現況呢?
[00:34:58.000 --> 00:35:01.000]  還是你只是因著信仰的緣故
[00:35:01.000 --> 00:35:08.000]  勉強自己去甘心呢?
[00:35:08.000 --> 00:35:11.000]  可能你只是在忍受
[00:35:11.000 --> 00:35:15.000]  你是在忍受現況
[00:35:15.000 --> 00:35:20.000]  而且你不知道要忍耐到何時
[00:35:20.000 --> 00:35:26.000]  你是勉強自己去甘心
[00:35:26.000 --> 00:35:28.000]  啟示錄的訊息
[00:35:28.000 --> 00:35:34.000]  就是在對應我們這種忍受
[00:35:34.000 --> 00:35:39.000]  啟示錄的訊息提醒我們
[00:35:39.000 --> 00:35:42.000]  即使我們在患難當中
[00:35:42.000 --> 00:35:46.000]  我們勉強自己去忍受
[00:35:46.000 --> 00:35:53.000]  但是神已經得勝
[00:35:53.000 --> 00:35:59.000]  這些困難終必會成為過去
[00:35:59.000 --> 00:36:02.000]  今天我們所面對的困難
[00:36:02.000 --> 00:36:04.000]  其實很多時候不是因為我們自己做錯事
[00:36:04.000 --> 00:36:07.000]  又或者因為我們信心不足
[00:36:07.000 --> 00:36:12.000]  是因為世界越接近終結
[00:36:12.000 --> 00:36:16.000]  世界就會越艱難
[00:36:16.000 --> 00:36:19.000]  是因為世界正走向滅亡
[00:36:19.000 --> 00:36:23.000]  患難必然會發生
[00:36:23.000 --> 00:36:26.000]  但這本書提醒我們
[00:36:26.000 --> 00:36:30.000]  在各種患難和荒誕的背後
[00:36:30.000 --> 00:36:34.000]  神仍然掌權
[00:36:34.000 --> 00:36:38.000]  而且必然會得勝
[00:36:38.000 --> 00:36:43.000]  我們在這些忍受、忍耐的當中
[00:36:43.000 --> 00:36:46.000]  我們繼續持守我們的信仰
[00:36:46.000 --> 00:36:53.000]  將來我們也會必然得勝
[00:36:53.000 --> 00:36:56.000]  最後我想做一個總結
[00:36:56.000 --> 00:36:59.000]  大家還記不記得那三個字
[00:36:59.000 --> 00:37:02.000]  第一個是啟示
[00:37:02.000 --> 00:37:04.000]  第二是預言
[00:37:04.000 --> 00:37:08.000]  第三是見證
[00:37:08.000 --> 00:37:12.000]  啟示錄是一個啟示
[00:37:12.000 --> 00:37:15.000]  是將一些隱藏的訊息揭開
[00:37:15.000 --> 00:37:19.000]  所以我們不要被那些特別的異象
[00:37:19.000 --> 00:37:22.000]  來分散我們的注意力
[00:37:22.000 --> 00:37:24.000]  我們要專注背後
[00:37:24.000 --> 00:37:26.000]  上帝要揭示的一個訊息
[00:37:26.000 --> 00:37:30.000]  就是祂已經掌權
[00:37:30.000 --> 00:37:32.000]  祂已經得勝
[00:37:32.000 --> 00:37:36.000]  那些邪惡勢力不會成為過去
[00:37:36.000 --> 00:37:39.000]  我們堅持到底必然會得勝
[00:37:39.000 --> 00:37:42.000]  這是啟示錄的訊息
[00:37:42.000 --> 00:37:44.000]  引申到我們在這個世代
[00:37:44.000 --> 00:37:46.000]  同樣會面對很多訊息
[00:37:46.000 --> 00:37:54.000]  但我們需要小心地去分辨、去接收
[00:37:54.000 --> 00:37:58.000]  預言不一定是指向將來
[00:37:58.000 --> 00:38:04.000]  預言其實是指上帝對我們的教導
[00:38:04.000 --> 00:38:10.000]  我們如何去回應我們今日所面對的生活
[00:38:10.000 --> 00:38:16.000]  上帝對我們有什麼教導呢
[00:38:16.000 --> 00:38:18.000]  見證
[00:38:18.000 --> 00:38:21.000]  見證不一定是得勝的
[00:38:21.000 --> 00:38:25.000]  並不一定病得醫治才會講見證
[00:38:25.000 --> 00:38:28.000]  在萬難的背後,神仍然掌權
[00:38:28.000 --> 00:38:32.000]  我們一起來祈禱
[00:38:32.000 --> 00:38:35.000]  親愛的天父上帝,我們感謝祢
[00:38:35.000 --> 00:38:39.000]  因為祢是那位守約斯慈愛的神
[00:38:39.000 --> 00:38:42.000]  祢說有就有,命立就立
[00:38:42.000 --> 00:38:45.000]  上帝祢說過
[00:38:45.000 --> 00:38:49.000]  我們倚靠祢,我們必然得勝
[00:38:49.000 --> 00:38:53.000]  主人,我們憑信心去仰望上帝祢自己的大靈
[00:38:53.000 --> 00:38:58.000]  等候上帝來實現祢的應許
[00:38:58.000 --> 00:39:03.000]  在這過程中,我們可能會疲乏,會軟弱
[00:39:03.000 --> 00:39:06.000]  主人求祢來加力
[00:39:06.000 --> 00:39:09.000]  用祢自己的說話慰養我們
[00:39:09.000 --> 00:39:13.000]  引導我們走當行的路
[00:39:13.000 --> 00:39:15.000]  我們有疲乏困倦
[00:39:15.000 --> 00:39:18.000]  主人求祢來加力
[00:39:18.000 --> 00:39:20.000]  我們有信心不足
[00:39:20.000 --> 00:39:23.000]  求天父祢堅定我們的信心
[00:39:23.000 --> 00:39:27.000]  讓我們知道我們在世上並不孤單
[00:39:27.000 --> 00:39:30.000]  不僅有上帝祢與我們同行
[00:39:30.000 --> 00:39:32.000]  其實我們身邊很多的人
[00:39:32.000 --> 00:39:38.000]  我們同樣都在忍受這個世代很多的邪惡
[00:39:38.000 --> 00:39:42.000]  忍受生活中很多的無奈
[00:39:42.000 --> 00:39:45.000]  主求祢叫我們能夠彼此相顧
[00:39:45.000 --> 00:39:48.000]  激發愛心,勉勵行善
[00:39:48.000 --> 00:39:52.000]  願上帝祢親自來監禁我們每一位
[00:39:52.000 --> 00:39:55.000]  禱告奉耶穌基督,得聖人名
[00:39:55.000 --> 00:39:56.000]  阿門
