
[00:00:00.000 --> 00:00:04.840]  聖經說,他們專注全心投入和合本的翻譯
[00:19:02.320 --> 00:19:08.760]  我們又從頭開始想這個福音
[00:19:08.760 --> 00:19:10.400]  A young guy sat next to me
[00:19:10.400 --> 00:19:12.080]  with the biggest smile on his face
[00:19:12.080 --> 00:19:13.520]  我有一個朋友
[00:19:13.520 --> 00:19:16.800]  他先生分享有另外一個年輕人
[00:19:16.800 --> 00:19:18.200]  他聽完那個福音之後
[00:19:18.200 --> 00:19:20.200]  他很興奮
[00:19:20.200 --> 00:19:21.640]  很喜樂
[00:19:21.640 --> 00:19:23.080]  他坐在我旁邊
[00:19:23.080 --> 00:19:24.720]  他笑得很燦爛
[00:19:24.720 --> 00:19:26.040]  他沒有說任何話
[00:19:26.040 --> 00:19:27.480]  所以我問他
[00:19:27.480 --> 00:19:29.960]  你心裡在想什麼
[00:19:29.960 --> 00:19:30.520]  他說
[00:19:30.520 --> 00:19:31.000]  Wayne
[00:19:31.000 --> 00:19:32.600]  我昨天有一個很大的問題
[00:19:32.600 --> 00:19:35.920]  為什麼神父不把耶穌站在寶座上
[00:19:35.920 --> 00:19:37.480]  我一直在想
[00:19:37.480 --> 00:19:38.720]  但我沒有想到
[00:19:38.720 --> 00:19:40.440]  但在今天這堂課之後
[00:19:40.440 --> 00:19:42.400]  我沒有任何問題
[00:19:42.400 --> 00:19:43.240]  我明白了
[00:19:43.240 --> 00:19:44.400]  我明白了
[00:19:44.400 --> 00:19:47.760]  我只是要坐在這裡開心
[00:19:47.760 --> 00:19:51.800]  And his smile on
[00:19:51.800 --> 00:19:54.800]  他跟我朋友的先生分享
[00:19:54.800 --> 00:19:57.280]  他說
[00:19:57.280 --> 00:19:57.760]  他說
[00:19:57.760 --> 00:19:59.320]  昨天我有一個問題
[00:19:59.320 --> 00:20:00.280]  我想了一整天
[00:20:00.280 --> 00:20:00.760]  一整晚
[00:20:00.760 --> 00:20:01.800]  我都解決不了
[00:20:01.800 --> 00:20:02.440]  就是
[00:20:02.440 --> 00:20:04.520]  為什麼當主耶穌基督
[00:20:04.520 --> 00:20:05.800]  被掛在十字架上
[00:20:05.800 --> 00:20:08.640]  天父不救他
[00:20:08.640 --> 00:20:09.360]  我想了一整晚
[00:20:09.360 --> 00:20:09.920]  我想不到
[00:20:09.920 --> 00:20:10.840]  但今天
[00:20:10.840 --> 00:20:13.120]  我聽了整全的福音之後
[00:20:13.120 --> 00:20:14.240]  我再沒有其他的問題
[00:20:14.240 --> 00:20:15.240]  但我知道
[00:20:15.240 --> 00:20:16.920]  為什麼天父不救他
[00:20:16.920 --> 00:20:18.960]  因為他要救我們
[00:20:18.960 --> 00:20:19.160]  他說
[00:20:19.160 --> 00:20:19.960]  我知道
[00:20:19.960 --> 00:20:21.240]  我明白
[00:20:21.240 --> 00:20:22.440]  我現在會坐在這裡
[00:20:22.440 --> 00:20:25.800]  繼續去開開心心的
[00:20:25.800 --> 00:20:29.040]  去思想這個福音
[00:20:29.040 --> 00:20:31.040]  一個明白福音的群體
[00:20:31.040 --> 00:20:32.760]  一個迷戀福音的群體
[00:20:32.760 --> 00:20:34.800]  一個散發喜樂的群體
[00:20:34.800 --> 00:20:37.400]  一個專注於上帝的群體
[00:20:37.400 --> 00:20:39.320]  願上帝祝福我們
[00:20:39.320 --> 00:20:41.160]  讓我們這個謙卑的開始
[00:20:41.160 --> 00:20:43.600]  成為一個這樣的群體
[00:20:43.600 --> 00:20:45.280]  我們下個星期再繼續
[00:20:45.280 --> 00:20:46.880]  我們天父再次感謝祢
[00:20:46.880 --> 00:20:48.240]  讓我們有機會
[00:20:48.240 --> 00:20:51.880]  去看見一個偉大的異象
[00:20:51.880 --> 00:20:54.080]  一段小小的經文
[00:20:54.080 --> 00:20:58.400]  一個巨大的異象
[00:20:58.400 --> 00:21:00.760]  沒有人可以靠自己
[00:21:00.760 --> 00:21:01.680]  成全這個異象
[00:21:01.680 --> 00:21:05.360]  唯有祢可以主啊
[00:21:05.360 --> 00:21:08.320]  願祢的靈
[00:21:08.320 --> 00:21:09.480]  挑換我們的心
[00:21:09.480 --> 00:21:12.080]  正如耶穌基督的靈
[00:21:12.080 --> 00:21:14.520]  來到初期的教會當中
[00:21:14.520 --> 00:21:16.040]  挑黃祂們的心
[00:21:16.040 --> 00:21:19.000]  願我們成為一個專注
[00:21:19.000 --> 00:21:22.120]  上帝話語的教會
[00:21:22.120 --> 00:21:26.240]  專注十家團契的教會
[00:21:26.240 --> 00:21:30.360]  專注恩典抹病的教會
[00:21:30.360 --> 00:21:32.960]  專注信心祈禱的教會
[00:21:32.960 --> 00:21:36.640]  願我們成為一個
[00:21:36.640 --> 00:21:42.600]  使黑暗者震驚懼怕的教會
[00:21:42.600 --> 00:21:45.880]  祝福我們
[00:21:45.880 --> 00:21:47.080]  祝福香港的教會
[00:21:47.080 --> 00:21:47.680]  我們這樣祈禱
[00:21:47.680 --> 00:21:49.480]  我們奉祝耶穌基督的祈禱
