
[00:00:00.000 --> 00:00:02.000]  各位妹妹 主內平安
[00:19:20.000 --> 00:19:23.000]  頭和腳說我用不著你
[00:19:23.000 --> 00:19:24.000]  不過當然
[00:19:24.000 --> 00:19:27.000]  今天我們在教會裏面都是充滿愛心的
[00:19:27.000 --> 00:19:29.000]  我們不會跟肢體說
[00:19:29.000 --> 00:19:31.000]  我用不著你
[00:19:31.000 --> 00:19:32.000]  你走吧
[00:19:32.000 --> 00:19:33.000]  我們不會這樣說的
[00:19:33.000 --> 00:19:35.000]  我們很少開口趕人走
[00:19:35.000 --> 00:19:38.000]  但有時會不會我們不自覺
[00:19:38.000 --> 00:19:40.000]  一些行為
[00:19:40.000 --> 00:19:42.000]  我們一個眼神
[00:19:42.000 --> 00:19:44.000]  一個語氣
[00:19:44.000 --> 00:19:48.000]  一種排外的心態在我們裏面
[00:19:48.000 --> 00:19:51.000]  都影響著我們怎樣對待那些
[00:19:51.000 --> 00:19:53.000]  我們不喜歡
[00:19:53.000 --> 00:19:55.000]  我們覺得麻煩
[00:19:55.000 --> 00:19:58.000]  我們覺得愚昧的肢體
[00:19:58.000 --> 00:20:02.000]  有時我們真的未必會做出來
[00:20:02.000 --> 00:20:04.000]  我們一個態度
[00:20:04.000 --> 00:20:06.000]  可能已經讓人感受到
[00:20:06.000 --> 00:20:08.000]  我在這裏是不被歡迎的
[00:20:08.000 --> 00:20:10.000]  我在這個肢體裏
[00:20:10.000 --> 00:20:11.000]  我在這個肢體
[00:20:11.000 --> 00:20:12.000]  在這個身體裏
[00:20:12.000 --> 00:20:15.000]  是多餘的
[00:20:15.000 --> 00:20:18.000]  如果每一個肢體都這樣想
[00:20:18.000 --> 00:20:22.000]  一個一個不能夠再屬於這個身體
[00:20:22.000 --> 00:20:25.000]  這個還是不是基督的身體呢?
[00:20:25.000 --> 00:20:28.000]  每一個肢體都有它的功用
[00:20:28.000 --> 00:20:30.000]  其實我們是彼此需要的
[00:20:30.000 --> 00:20:33.000]  但同時我們又各不相同
[00:20:33.000 --> 00:20:36.000]  我們又需要大家
[00:20:36.000 --> 00:20:37.000]  求主幫助我們
[00:20:37.000 --> 00:20:39.000]  讓我們能夠明白
[00:20:39.000 --> 00:20:43.000]  保羅在這裏教導哥倫多教會
[00:20:43.000 --> 00:20:46.000]  不只是看有用還是沒用
[00:20:46.000 --> 00:20:48.000]  不只是看是否麻煩
[00:20:48.000 --> 00:20:50.000]  不只是看有沒有幫助
[00:20:50.000 --> 00:20:52.000]  它可不可愛
[00:20:52.000 --> 00:20:54.000]  而是無論如何
[00:20:54.000 --> 00:20:57.000]  這是基督的身子
[00:20:57.000 --> 00:21:00.000]  這是身體
[00:21:00.000 --> 00:21:03.000]  保羅說不但如此
[00:21:03.000 --> 00:21:05.000]  他說身上的肢體
[00:21:05.000 --> 00:21:06.000]  人以為軟弱的
[00:21:06.000 --> 00:21:08.000]  更加是不可缺少的
[00:21:08.000 --> 00:21:10.000]  他說身上的肢體
[00:21:10.000 --> 00:21:12.000]  我們認為不體面的
[00:21:12.000 --> 00:21:16.000]  他愈發給它加上體面
[00:21:16.000 --> 00:21:18.000]  我們認為不雅觀的
[00:21:18.000 --> 00:21:21.000]  就愈發裝飾得雅觀
[00:21:21.000 --> 00:21:23.000]  不但配得
[00:21:23.000 --> 00:21:25.000]  而且神說
[00:21:25.000 --> 00:21:27.000]  我們會將加倍的體面
[00:21:27.000 --> 00:21:31.000]  加給那些有欠缺的肢體
[00:21:31.000 --> 00:21:33.000]  神配得
[00:21:33.000 --> 00:21:35.000]  將加倍的體面
[00:21:35.000 --> 00:21:39.000]  給那些缺欠的肢體
[00:21:39.000 --> 00:21:42.000]  請留意 保羅說
[00:21:42.000 --> 00:21:47.000]  這個肢體是人以為軟弱的
[00:21:47.000 --> 00:21:50.000]  不是神以為
[00:21:50.000 --> 00:21:52.000]  不是神捍衛
[00:21:52.000 --> 00:21:54.000]  是人捍衛
[00:21:54.000 --> 00:21:57.000]  是人以為
[00:21:57.000 --> 00:22:00.000]  有時候我們看什麼是好
[00:22:00.000 --> 00:22:02.000]  什麼是不好
[00:22:02.000 --> 00:22:04.000]  什麼是優秀的
[00:22:04.000 --> 00:22:08.000]  今時今日生BB都要優生論
[00:22:08.000 --> 00:22:10.000]  要選最優秀的
[00:22:10.000 --> 00:22:12.000]  最知優的
[00:22:12.000 --> 00:22:14.000]  卓越的
[00:22:14.000 --> 00:22:17.000]  追求的是這樣
[00:22:17.000 --> 00:22:19.000]  但保羅說
[00:22:19.000 --> 00:22:21.000]  人以為軟弱的
[00:22:21.000 --> 00:22:25.000]  神看為更不可缺少
[00:22:25.000 --> 00:22:28.000]  有日本籍也是必須的
[00:22:28.000 --> 00:22:30.000]  人以為軟弱的
[00:22:30.000 --> 00:22:33.000]  更加是必須的
[00:22:33.000 --> 00:22:38.000]  神不但不捨棄不好的節肢
[00:22:38.000 --> 00:22:41.000]  剪掉 丟掉
[00:22:41.000 --> 00:22:44.000]  神說不但不捨棄
[00:22:44.000 --> 00:22:48.000]  而且要將加倍的給他
[00:22:48.000 --> 00:22:51.000]  神是透過什麼
[00:22:51.000 --> 00:22:54.000]  將加倍的體面給我們的肢體
[00:22:54.000 --> 00:22:57.000]  給那些軟弱和欠缺的呢?
[00:22:57.000 --> 00:23:02.000]  神是透過配搭
[00:23:02.000 --> 00:23:05.000]  神是透過配搭每一個肢體
[00:23:05.000 --> 00:23:10.000]  將加倍的體面給那些有欠缺的肢體
[00:23:10.000 --> 00:23:15.000]  當然我們相信神也會親自幫助軟弱的肢體
[00:23:15.000 --> 00:23:17.000]  神一定會
[00:23:17.000 --> 00:23:19.000]  但你有沒有想過
[00:23:19.000 --> 00:23:22.000]  神是將加倍的體面給軟弱的肢體
[00:23:22.000 --> 00:23:25.000]  是透過配搭你和我
[00:23:25.000 --> 00:23:28.000]  是透過配搭我們
[00:23:28.000 --> 00:23:33.000]  將加倍的體面給欠缺的肢體
[00:23:33.000 --> 00:23:35.000]  有時候我們會覺得
[00:23:35.000 --> 00:23:37.000]  也不是我負責的
[00:23:37.000 --> 00:23:40.000]  因為教會裡有很多不同的肢體
[00:23:40.000 --> 00:23:42.000]  有人會負責的
[00:23:42.000 --> 00:23:45.000]  有人會去輔助那些軟弱的
[00:23:45.000 --> 00:23:48.000]  去幫助那些不能救的
[00:23:48.000 --> 00:23:50.000]  不能到我的
[00:23:50.000 --> 00:23:52.000]  但不是的
[00:23:52.000 --> 00:23:54.000]  神是透過每一個
[00:23:54.000 --> 00:23:57.000]  神是透過我和你每一個
[00:23:57.000 --> 00:23:59.000]  去更多的照顧
[00:23:59.000 --> 00:24:01.000]  更多的關懷
[00:24:01.000 --> 00:24:03.000]  更多的去付出
[00:24:03.000 --> 00:24:05.000]  更多的去體恤
[00:24:05.000 --> 00:24:10.000]  更多的去為那些有欠缺的去代求
[00:24:10.000 --> 00:24:12.000]  就是透過這些東西
[00:24:12.000 --> 00:24:17.000]  去將加倍的體面給那些有欠缺的肢體
[00:24:17.000 --> 00:24:21.000]  同樣,今天會不會
[00:24:21.000 --> 00:24:24.000]  其實我們就是那個有欠缺的肢體
[00:24:24.000 --> 00:24:26.000]  但我們不夠膽出聲
[00:24:26.000 --> 00:24:29.000]  不夠膽讓人知道我有多欠缺
[00:24:29.000 --> 00:24:32.000]  不夠膽讓人知道我有多笨拙
[00:24:32.000 --> 00:24:35.000]  不夠膽讓人知道我有多麻煩
[00:24:35.000 --> 00:24:36.000]  回來教會
[00:24:36.000 --> 00:24:40.000]  仍然要裝一個很得體的樣子
[00:24:40.000 --> 00:24:43.000]  不願意讓人看到我的軟弱
[00:24:43.000 --> 00:24:45.000]  不願意去給人幫助呢?
[00:24:45.000 --> 00:24:47.000]  求主幫助我們
[00:24:47.000 --> 00:24:50.000]  我們不只是互為肢體
[00:24:50.000 --> 00:24:52.000]  我們看到有欠缺的
[00:24:52.000 --> 00:24:54.000]  我們去輔助
[00:24:54.000 --> 00:24:56.000]  我們有缺欠的
[00:24:56.000 --> 00:24:57.000]  願意坦誠
[00:24:57.000 --> 00:25:00.000]  讓我們的弟兄姊妹幫助我們
[00:25:00.000 --> 00:25:02.000]  神要將我們混在一起
[00:25:02.000 --> 00:25:04.000]  我們是同屬一個身體
[00:25:04.000 --> 00:25:07.000]  其實本來我們是一個肢體受傷
[00:25:07.000 --> 00:25:08.000]  我們左邊受傷
[00:25:08.000 --> 00:25:11.000]  我們右邊就自然會幫助他
[00:25:11.000 --> 00:25:14.000]  剛才完左崇拜和姊妹聊天的時候
[00:25:14.000 --> 00:25:16.000]  也有說到
[00:25:16.000 --> 00:25:19.000]  很自然的,左邊軟弱了
[00:25:19.000 --> 00:25:22.000]  沒力了,行不了
[00:25:22.000 --> 00:25:24.000]  右邊自然會起來
[00:25:24.000 --> 00:25:28.000]  加強去撐住左邊
[00:25:28.000 --> 00:25:31.000]  本來就是自然到不得了的事
[00:25:31.000 --> 00:25:34.000]  我們的腦袋也懂得自己這樣運作
[00:25:34.000 --> 00:25:38.000]  其實本來是不需要刻意就能做到
[00:25:38.000 --> 00:25:39.000]  不過可惜
[00:25:39.000 --> 00:25:41.000]  哥倫多教會
[00:25:41.000 --> 00:25:43.000]  當日的哥倫多教會
[00:25:43.000 --> 00:25:47.000]  原來就是不懂這個很自然的定律
[00:25:47.000 --> 00:25:49.000]  他們就是不懂
[00:25:49.000 --> 00:25:52.000]  他們很著重屬靈恩賜
[00:25:52.000 --> 00:25:55.000]  很著重那些優秀的
[00:25:55.000 --> 00:25:57.000]  卓越的
[00:25:57.000 --> 00:25:59.000]  很厲害的
[00:25:59.000 --> 00:26:01.000]  懂得很多東西的
[00:26:01.000 --> 00:26:03.000]  甚至當時他們很著重
[00:26:03.000 --> 00:26:05.000]  懂得講方言的
[00:26:05.000 --> 00:26:08.000]  覺得很威水
[00:26:08.000 --> 00:26:09.000]  他們忘記了
[00:26:09.000 --> 00:26:13.000]  其實所有的恩賜都是從神而來的
[00:26:13.000 --> 00:26:15.000]  保羅說他們沒有認定
[00:26:15.000 --> 00:26:17.000]  其實是基督配搭他們
[00:26:17.000 --> 00:26:21.000]  是基督,是聖靈將恩賜分給他們
[00:26:21.000 --> 00:26:23.000]  他們忘記了敬拜的中心
[00:26:23.000 --> 00:26:26.000]  以致他們在當中分黨分派
[00:26:26.000 --> 00:26:29.000]  保羅說他們只有敬虔的外表
[00:26:29.000 --> 00:26:31.000]  而沒有了實質
[00:26:31.000 --> 00:26:33.000]  忘記了在教會裡
[00:26:33.000 --> 00:26:35.000]  最大的不是恩賜
[00:26:35.000 --> 00:26:39.000]  最重要的不是優秀卓越
[00:26:39.000 --> 00:26:42.000]  所以為什麼我們今天讀的是十二章
[00:26:42.000 --> 00:26:44.000]  在後面去到十三章
[00:26:44.000 --> 00:26:46.000]  我們很熟悉有愛的篇章
[00:26:46.000 --> 00:26:48.000]  保羅清楚地說了一次
[00:26:48.000 --> 00:26:50.000]  愛是什麼
[00:26:50.000 --> 00:26:52.000]  因為他們只看到恩賜
[00:26:52.000 --> 00:26:54.000]  而沒有看到愛
[00:26:54.000 --> 00:26:56.000]  其實在《講唔到前書》這本書
[00:26:56.000 --> 00:26:58.000]  一開始的時候
[00:26:58.000 --> 00:27:00.000]  保羅已經說了
[00:27:00.000 --> 00:27:02.000]  神是揀選世上愚拙的
[00:27:02.000 --> 00:27:04.000]  要使有智慧的羞愧
[00:27:04.000 --> 00:27:06.000]  要揀選世上軟弱的
[00:27:06.000 --> 00:27:08.000]  是使強壯的羞愧
[00:27:08.000 --> 00:27:10.000]  是神的揀選
[00:27:10.000 --> 00:27:12.000]  去到第四章
[00:27:12.000 --> 00:27:14.000]  保羅也跟他們說
[00:27:14.000 --> 00:27:16.000]  使你們與人不同的是誰呢
[00:27:16.000 --> 00:27:18.000]  你們所有的
[00:27:18.000 --> 00:27:20.000]  有哪一樣
[00:27:20.000 --> 00:27:22.000]  哪一個不是領受的呢
[00:27:22.000 --> 00:27:24.000]  若是領受的
[00:27:24.000 --> 00:27:26.000]  為什麼會自誇
[00:27:26.000 --> 00:27:28.000]  彷彿你不是領受的呢
[00:27:28.000 --> 00:27:30.000]  有什麼不是領受的
[00:27:30.000 --> 00:27:32.000]  有什麼恩賜
[00:27:32.000 --> 00:27:34.000]  不是從神而來
[00:27:34.000 --> 00:27:36.000]  去領受回來的
[00:27:36.000 --> 00:27:38.000]  若是領受的
[00:27:38.000 --> 00:27:40.000]  為什麼今天我們會彷彿覺得是我的
[00:27:40.000 --> 00:27:42.000]  是我的能幹 是我的卓越
[00:27:42.000 --> 00:27:44.000]  是我的優秀
[00:27:44.000 --> 00:27:46.000]  而不是從主所領受的呢
[00:27:46.000 --> 00:27:48.000]  保羅提醒我們
[00:27:48.000 --> 00:27:50.000]  一切都是出於神
[00:27:50.000 --> 00:27:52.000]  所以軟弱的
[00:27:52.000 --> 00:27:54.000]  不需要羞愧
[00:27:54.000 --> 00:27:56.000]  強壯的也沒有可誇
[00:27:56.000 --> 00:27:58.000]  保羅一再提醒
[00:27:58.000 --> 00:28:00.000]  免得身體不協調
[00:28:00.000 --> 00:28:02.000]  總要肢體
[00:28:02.000 --> 00:28:04.000]  彼此照顧
[00:28:04.000 --> 00:28:06.000]  不但分不開
[00:28:06.000 --> 00:28:08.000]  而且還是和諧合一
[00:28:08.000 --> 00:28:10.000]  神是將有餘的
[00:28:10.000 --> 00:28:12.000]  加給那些不足的
[00:28:12.000 --> 00:28:14.000]  在我從前
[00:28:14.000 --> 00:28:16.000]  服侍的教會裡
[00:28:16.000 --> 00:28:18.000]  有一個特殊孩子的家庭事工
[00:28:18.000 --> 00:28:20.000]  一些SEN的孩子
[00:28:20.000 --> 00:28:22.000]  是專為有特殊學習需要的孩子
[00:28:22.000 --> 00:28:24.000]  去開展的家庭事工
[00:28:24.000 --> 00:28:26.000]  當中有
[00:28:26.000 --> 00:28:28.000]  自閉症的孩子
[00:28:28.000 --> 00:28:30.000]  有過度活躍症的孩子
[00:28:30.000 --> 00:28:32.000]  專注力不足的孩子
[00:28:32.000 --> 00:28:34.000]  各樣肢體需要殘缺的孩子
[00:28:34.000 --> 00:28:36.000]  我們全部都叫這些孩子
[00:28:36.000 --> 00:28:38.000]  做寶貝
[00:28:38.000 --> 00:28:40.000]  寶貝
[00:28:40.000 --> 00:28:42.000]  在人眼中
[00:28:42.000 --> 00:28:44.000]  不寶貝
[00:28:44.000 --> 00:28:46.000]  不過在神眼中
[00:28:46.000 --> 00:28:48.000]  捍衛寶貝
[00:28:48.000 --> 00:28:50.000]  人眼中捍衛軟弱的
[00:28:50.000 --> 00:28:52.000]  甚至會覺得他們是多餘的
[00:28:52.000 --> 00:28:54.000]  這麼多的殘缺
[00:28:54.000 --> 00:28:56.000]  這麼多的不能夠
[00:28:56.000 --> 00:28:58.000]  這麼多的無能
[00:28:58.000 --> 00:29:00.000]  連東西都不懂說
[00:29:00.000 --> 00:29:02.000]  甚至很多中間
[00:29:02.000 --> 00:29:04.000]  連東西都不懂自己不來吃
[00:29:04.000 --> 00:29:06.000]  我當中有一個寶貝
[00:29:06.000 --> 00:29:08.000]  已經三十幾歲
[00:29:08.000 --> 00:29:10.000]  三十幾歲的寶貝
[00:29:10.000 --> 00:29:12.000]  沒有語言能力
[00:29:12.000 --> 00:29:14.000]  不懂說話
[00:29:14.000 --> 00:29:16.000]  只懂得跑跑跳跳
[00:29:16.000 --> 00:29:18.000]  坐著唱歌
[00:29:18.000 --> 00:29:20.000]  他唱歌是嘻嘻嘣嘣
[00:29:20.000 --> 00:29:22.000]  沒有字的
[00:29:22.000 --> 00:29:24.000]  有時我們會看為
[00:29:24.000 --> 00:29:26.000]  這樣的肢體
[00:29:26.000 --> 00:29:28.000]  不俊美
[00:29:28.000 --> 00:29:30.000]  不體面
[00:29:30.000 --> 00:29:32.000]  不雅致
[00:29:32.000 --> 00:29:34.000]  甚至我們會覺得
[00:29:34.000 --> 00:29:36.000]  這些寶貝不懂規矩
[00:29:36.000 --> 00:29:38.000]  麻麻煩煩
[00:29:38.000 --> 00:29:40.000]  搞搞震
[00:29:40.000 --> 00:29:42.000]  但聖經說
[00:29:42.000 --> 00:29:44.000]  身上的肢體人以為軟弱的
[00:29:44.000 --> 00:29:46.000]  更是不可缺少的
[00:29:46.000 --> 00:29:48.000]  雖然是人以為軟弱
[00:29:48.000 --> 00:29:50.000]  但當教會
[00:29:50.000 --> 00:29:52.000]  這個愛的群體
[00:29:52.000 --> 00:29:54.000]  願意打開門
[00:29:54.000 --> 00:29:56.000]  接納這些特殊孩子的家庭
[00:29:56.000 --> 00:29:58.000]  他們能夠
[00:29:58.000 --> 00:30:00.000]  進入當中
[00:30:00.000 --> 00:30:02.000]  他們能夠學習
[00:30:02.000 --> 00:30:04.000]  如何一起敬拜
[00:30:04.000 --> 00:30:06.000]  他們能夠在教會裡體現愛
[00:30:06.000 --> 00:30:08.000]  去認識主
[00:30:08.000 --> 00:30:10.000]  我有和不少寶貝家庭
[00:30:10.000 --> 00:30:12.000]  他們聊天的時候
[00:30:12.000 --> 00:30:14.000]  他們的爸爸媽媽會告訴我們
[00:30:14.000 --> 00:30:16.000]  我們已經碰了很多釘
[00:30:16.000 --> 00:30:18.000]  碰釘的意思是
[00:30:18.000 --> 00:30:20.000]  我們去了很多間教會
[00:30:20.000 --> 00:30:22.000]  沒有哪間教會接納我們
[00:30:22.000 --> 00:30:24.000]  會覺得我們的兒子很麻煩
[00:30:24.000 --> 00:30:26.000]  在吵架
[00:30:26.000 --> 00:30:28.000]  其他小朋友
[00:30:28.000 --> 00:30:30.000]  都懂得乖乖坐著
[00:30:30.000 --> 00:30:32.000]  但我的兒子不懂
[00:30:32.000 --> 00:30:34.000]  就在跳跳跳
[00:30:34.000 --> 00:30:36.000]  阻礙別人
[00:30:36.000 --> 00:30:38.000]  我覺得很可悲
[00:30:38.000 --> 00:30:40.000]  教會
[00:30:40.000 --> 00:30:42.000]  但當整個教會
[00:30:42.000 --> 00:30:44.000]  願意去學習
[00:30:44.000 --> 00:30:46.000]  願意去接納
[00:30:46.000 --> 00:30:48.000]  當然要裝備
[00:30:48.000 --> 00:30:50.000]  不是隨便接納
[00:30:50.000 --> 00:30:52.000]  我們的教會當時
[00:30:52.000 --> 00:30:54.000]  真的用了幾年的時間
[00:30:54.000 --> 00:30:56.000]  用了超過兩三年的時間
[00:30:56.000 --> 00:30:58.000]  去全體教會頂姐妹
[00:30:58.000 --> 00:31:00.000]  一起去認識什麼是特殊孩子
[00:31:00.000 --> 00:31:02.000]  有什麼特質
[00:31:02.000 --> 00:31:04.000]  可以怎樣和他們相處
[00:31:04.000 --> 00:31:06.000]  怎樣幫助他們
[00:31:06.000 --> 00:31:08.000]  怎樣和家長聊天
[00:31:08.000 --> 00:31:10.000]  怎樣讓家長知道我們接納他們
[00:31:10.000 --> 00:31:12.000]  那些家長究竟面對一個特殊孩子
[00:31:12.000 --> 00:31:14.000]  他們每一天是面對什麼困難
[00:31:14.000 --> 00:31:16.000]  全部都去學
[00:31:16.000 --> 00:31:18.000]  全部去裝備
[00:31:18.000 --> 00:31:20.000]  當願意一個一個家庭讓他們進來的時候
[00:31:20.000 --> 00:31:22.000]  整間教會
[00:31:22.000 --> 00:31:24.000]  全間教會的體質就改變了
[00:31:24.000 --> 00:31:26.000]  這個基督的身體
[00:31:26.000 --> 00:31:28.000]  全個體質改變了
[00:31:28.000 --> 00:31:30.000]  當全教會去接納
[00:31:30.000 --> 00:31:32.000]  授勳、裝備
[00:31:32.000 --> 00:31:34.000]  成為助教
[00:31:34.000 --> 00:31:36.000]  去照顧這些特殊學習需要的孩子
[00:31:36.000 --> 00:31:38.000]  我們看到這些家庭
[00:31:38.000 --> 00:31:40.000]  一個一個進入教會的時候
[00:31:40.000 --> 00:31:42.000]  家長
[00:31:42.000 --> 00:31:44.000]  能夠被愛、被關心
[00:31:44.000 --> 00:31:46.000]  可以認識神
[00:31:46.000 --> 00:31:48.000]  可以得聞福音
[00:31:48.000 --> 00:31:50.000]  生命得著拯救
[00:31:50.000 --> 00:31:52.000]  每一個寶貝
[00:31:52.000 --> 00:31:54.000]  他們學都不願意回家
[00:31:54.000 --> 00:31:56.000]  到後來禮拜六晚就會跟媽媽說
[00:31:56.000 --> 00:31:58.000]  或者跟媽媽表示
[00:31:58.000 --> 00:32:00.000]  有些都不能說
[00:32:00.000 --> 00:32:02.000]  要去教會
[00:32:02.000 --> 00:32:04.000]  正在走回教會的路
[00:32:04.000 --> 00:32:06.000]  就不斷開心笑
[00:32:06.000 --> 00:32:08.000]  家長這樣告訴我們
[00:32:08.000 --> 00:32:10.000]  這些
[00:32:10.000 --> 00:32:12.000]  軟弱的肢體
[00:32:12.000 --> 00:32:14.000]  軟弱的肢體
[00:32:14.000 --> 00:32:16.000]  人看為不體面
[00:32:16.000 --> 00:32:18.000]  不漂亮
[00:32:18.000 --> 00:32:20.000]  麻煩
[00:32:20.000 --> 00:32:22.000]  但當地的姐妹恩注侍奉他們
[00:32:22.000 --> 00:32:24.000]  服侍這些家庭
[00:32:24.000 --> 00:32:26.000]  讓姐妹的生命被更新
[00:32:26.000 --> 00:32:28.000]  靈命長進
[00:32:28.000 --> 00:32:30.000]  越是覺得自己欠缺
[00:32:30.000 --> 00:32:32.000]  沒有能力去應付
[00:32:32.000 --> 00:32:34.000]  這些家庭
[00:32:34.000 --> 00:32:36.000]  越是回到神那裡好好禱告
[00:32:36.000 --> 00:32:38.000]  好好讀經、好好靈修
[00:32:38.000 --> 00:32:40.000]  讓姐妹為罪
[00:32:40.000 --> 00:32:42.000]  為這些家庭禱告
[00:32:42.000 --> 00:32:44.000]  靜間教會復興
[00:32:44.000 --> 00:32:46.000]  很多寶貝家長
[00:32:46.000 --> 00:32:48.000]  得著救恩之後
[00:32:48.000 --> 00:32:50.000]  他們不是停留在享受這個救恩
[00:32:50.000 --> 00:32:52.000]  他們不斷出去
[00:32:52.000 --> 00:32:54.000]  跟不同的寶貝家庭傳福音
[00:32:54.000 --> 00:32:56.000]  告訴他們
[00:32:56.000 --> 00:32:58.000]  我們的寶貝回到教會之後
[00:32:58.000 --> 00:33:00.000]  多麼快樂、多麼有愛
[00:33:00.000 --> 00:33:02.000]  多麼難得
[00:33:02.000 --> 00:33:04.000]  可以得著拯救
[00:33:04.000 --> 00:33:06.000]  向很多很多
[00:33:06.000 --> 00:33:08.000]  特殊孩子的家庭傳福音
[00:33:08.000 --> 00:33:10.000]  一個一個的見證
[00:33:10.000 --> 00:33:12.000]  一個一個將這些特殊家庭
[00:33:12.000 --> 00:33:14.000]  有需要的家庭帶入不同的教會
[00:33:14.000 --> 00:33:16.000]  我們一間教會接納不完
[00:33:16.000 --> 00:33:18.000]  再去另一些教會
[00:33:18.000 --> 00:33:20.000]  找教會去接納他們
[00:33:20.000 --> 00:33:22.000]  我記得
[00:33:22.000 --> 00:33:24.000]  有一個牧師說過
[00:33:24.000 --> 00:33:26.000]  他說一間
[00:33:26.000 --> 00:33:28.000]  沒有殘缺的教會
[00:33:28.000 --> 00:33:30.000]  那間教會是殘缺的
[00:33:30.000 --> 00:33:32.000]  一間
[00:33:32.000 --> 00:33:34.000]  沒有殘缺的教會
[00:33:34.000 --> 00:33:36.000]  那間教會是殘缺的
[00:33:36.000 --> 00:33:38.000]  求主幫助我們
[00:33:38.000 --> 00:33:40.000]  哪怕是一間
[00:33:40.000 --> 00:33:42.000]  殘缺的教會
[00:33:42.000 --> 00:33:44.000]  我們不完美、很不完美
[00:33:44.000 --> 00:33:46.000]  在座
[00:33:46.000 --> 00:33:48.000]  真的看起來全部都淪陷
[00:33:48.000 --> 00:33:50.000]  不可愛
[00:33:50.000 --> 00:33:52.000]  不單止是
[00:33:52.000 --> 00:33:54.000]  肢體殘缺
[00:33:54.000 --> 00:33:56.000]  今天我們可能在座當中有心靈殘缺
[00:33:56.000 --> 00:33:58.000]  有精神需要的
[00:33:58.000 --> 00:34:00.000]  有情緒需要的
[00:34:00.000 --> 00:34:02.000]  很多
[00:34:02.000 --> 00:34:04.000]  很多
[00:34:04.000 --> 00:34:06.000]  有精神健康、不健全的
[00:34:06.000 --> 00:34:08.000]  我們是怎樣看的呢?
[00:34:08.000 --> 00:34:10.000]  求主幫助我們
[00:34:10.000 --> 00:34:12.000]  神是透過配搭
[00:34:12.000 --> 00:34:14.000]  每一個體面的肢體
[00:34:14.000 --> 00:34:16.000]  給予那些不體面的肢體
[00:34:16.000 --> 00:34:18.000]  將加倍的體面
[00:34:18.000 --> 00:34:20.000]  給予這些肢體
[00:34:20.000 --> 00:34:22.000]  今天,你願意讓神
[00:34:22.000 --> 00:34:24.000]  這樣去配搭你嗎?
[00:34:24.000 --> 00:34:26.000]  如果你覺得
[00:34:26.000 --> 00:34:28.000]  神已經有很多的恩典在你身上
[00:34:28.000 --> 00:34:30.000]  以致你有足夠的恩賜
[00:34:30.000 --> 00:34:32.000]  足夠的能力、足夠的忍耐
[00:34:32.000 --> 00:34:34.000]  足夠的
[00:34:34.000 --> 00:34:36.000]  各樣的完備的裝備
[00:34:36.000 --> 00:34:38.000]  讓你可以去配搭給那些
[00:34:38.000 --> 00:34:40.000]  需要體面的肢體
[00:34:40.000 --> 00:34:42.000]  求主差遣你
[00:34:42.000 --> 00:34:44.000]  你有一顆願意的心
[00:34:44.000 --> 00:34:46.000]  讓神去使用
[00:34:46.000 --> 00:34:48.000]  既然是神配搭、神加倍
[00:34:48.000 --> 00:34:50.000]  最終神要使
[00:34:50.000 --> 00:34:52.000]  一個成為一同
[00:34:52.000 --> 00:34:54.000]  我們全部都是一個一個
[00:34:54.000 --> 00:34:56.000]  一個一個
[00:34:56.000 --> 00:34:58.000]  但神最終會將我們成為一同
[00:34:58.000 --> 00:35:00.000]  在這十二章
[00:35:00.000 --> 00:35:02.000]  其實我們今天從十二節開始讀到二十七節
[00:35:02.000 --> 00:35:04.000]  但其實十二章
[00:35:04.000 --> 00:35:06.000]  整個第一至十一節
[00:35:06.000 --> 00:35:08.000]  都是很精彩的,你們有機會一定要回去看
[00:35:08.000 --> 00:35:10.000]  其實整個十二章
[00:35:10.000 --> 00:35:12.000]  有很多的眾數
[00:35:12.000 --> 00:35:14.000]  和一個的對比
[00:35:14.000 --> 00:35:16.000]  有一個譯本是這樣說的
[00:35:16.000 --> 00:35:18.000]  因此須分了很多種多樣
[00:35:18.000 --> 00:35:20.000]  靈卻是同一個
[00:35:20.000 --> 00:35:22.000]  服事、服役的職事
[00:35:22.000 --> 00:35:24.000]  雖然多種多樣
[00:35:24.000 --> 00:35:26.000]  但主卻是同一
[00:35:26.000 --> 00:35:28.000]  效力的也分了多種多樣
[00:35:28.000 --> 00:35:30.000]  但上帝卻是同一
[00:35:30.000 --> 00:35:32.000]  很多多種多樣
[00:35:32.000 --> 00:35:34.000]  是,我們每個人都不一樣
[00:35:34.000 --> 00:35:36.000]  當然多種多樣
[00:35:36.000 --> 00:35:38.000]  但我們卻是同一的靈
[00:35:38.000 --> 00:35:40.000]  同一的主,同一的上帝
[00:35:40.000 --> 00:35:44.000]  在哥倫多前書更加說
[00:35:44.000 --> 00:35:46.000]  一樣
[00:35:46.000 --> 00:35:48.000]  有一個,身體是一個
[00:35:48.000 --> 00:35:50.000]  肢體很多
[00:35:50.000 --> 00:35:52.000]  肢體很多,身體是一個
[00:35:52.000 --> 00:35:54.000]  是,無論是什麼人
[00:35:54.000 --> 00:35:56.000]  當時他們就是
[00:35:56.000 --> 00:35:58.000]  分猶太人、希利利人
[00:35:58.000 --> 00:36:00.000]  維羅的、自主的
[00:36:00.000 --> 00:36:02.000]  無論是什麼人
[00:36:02.000 --> 00:36:04.000]  其實都是獨一的靈
