
[00:00:00.000 --> 00:00:04.000]  多謝大家的忍耐 剛才讀了很長的經文
[00:25:20.000 --> 00:25:24.000]  又不告訴將來那個目標是什麼
[00:25:24.000 --> 00:25:25.000]  那
[00:25:25.000 --> 00:25:27.000]  有沒有法子知道呢
[00:25:27.000 --> 00:25:28.000]  特別是教導那方面
[00:25:28.000 --> 00:25:35.000]  用什麼規則來教導這個拿西爾的孩子呢
[00:25:35.000 --> 00:25:37.000]  有沒有辦法呢
[00:25:37.000 --> 00:25:38.000]  天使沒有說
[00:25:38.000 --> 00:25:40.000]  有沒有辦法知道呢
[00:25:40.000 --> 00:25:43.000]  有
[00:25:43.000 --> 00:25:46.000]  就是去問祭司
[00:25:46.000 --> 00:25:52.000]  問祭司關於拿西爾人的條例是怎樣
[00:25:53.000 --> 00:25:55.000]  原來在文素記第六章裏面
[00:25:55.000 --> 00:25:57.000]  差不多是全章聖經
[00:25:57.000 --> 00:26:01.000]  是說拿西爾人的規條是怎樣的
[00:26:01.000 --> 00:26:05.000]  按著聖經
[00:26:05.000 --> 00:26:09.000]  拿西爾人的規條來教導你的小孩子
[00:26:09.000 --> 00:26:11.000]  教導這個拿西爾小孩子
[00:26:11.000 --> 00:26:12.000]  就可以了
[00:26:12.000 --> 00:26:13.000]  是不是
[00:26:13.000 --> 00:26:19.000]  去找這個規條
[00:26:19.000 --> 00:26:21.000]  我相信是做父親的責任
[00:26:24.000 --> 00:26:26.000]  在文素記裏面
[00:26:26.000 --> 00:26:28.000]  拿西爾人的規則裏面
[00:26:28.000 --> 00:26:31.000]  除了各種禁戒之外
[00:26:31.000 --> 00:26:34.000]  有一樣很重要的
[00:26:34.000 --> 00:26:37.000]  就是要聖潔
[00:26:37.000 --> 00:26:39.000]  拿西爾人要聖潔
[00:26:39.000 --> 00:26:44.000]  聖潔當然包括要有好的品格
[00:26:44.000 --> 00:26:46.000]  有好的言語
[00:26:46.000 --> 00:26:48.000]  有好的心腸
[00:26:48.000 --> 00:26:50.000]  要有好的身體
[00:26:50.000 --> 00:26:53.000]  要有好的品格 有好的言語
[00:26:53.000 --> 00:26:55.000]  有好的心思意念
[00:26:55.000 --> 00:26:59.000]  參孫他知道自己是拿西爾人
[00:26:59.000 --> 00:27:00.000]  他自己說
[00:27:00.000 --> 00:27:01.000]  後來他自己說
[00:27:01.000 --> 00:27:03.000]  我出世就要做拿西爾人
[00:27:03.000 --> 00:27:06.000]  他自己知道自己是拿西爾人
[00:27:06.000 --> 00:27:10.000]  但他卻是當神的吩咐或者規條
[00:27:10.000 --> 00:27:12.000]  是不存在
[00:27:12.000 --> 00:27:14.000]  他胡作妄為
[00:27:14.000 --> 00:27:16.000]  任意犯罪
[00:27:16.000 --> 00:27:19.000]  最終自食惡果
[00:27:19.000 --> 00:27:21.000]  這是很可惜的
[00:27:21.000 --> 00:27:26.000]  在這一點的應用上
[00:27:26.000 --> 00:27:27.000]  亦都很簡單
[00:27:27.000 --> 00:27:30.000]  就是我們做基督徒
[00:27:30.000 --> 00:27:32.000]  我們做基督徒
[00:27:32.000 --> 00:27:34.000]  我們應該有的品格
[00:27:34.000 --> 00:27:37.000]  或者我們的行為守則是怎樣的呢
[00:27:37.000 --> 00:27:39.000]  我們怎樣可以知道呢
[00:27:39.000 --> 00:27:44.000]  我們可不可以去賴
[00:27:44.000 --> 00:27:47.000]  說老師教得不清楚
[00:27:47.000 --> 00:27:49.000]  牧師教得不足夠
[00:27:49.000 --> 00:27:51.000]  我都不太知道
[00:27:51.000 --> 00:27:53.000]  所以是否這樣就可以推卸責任
[00:27:53.000 --> 00:27:55.000]  不用做不用受呢
[00:27:55.000 --> 00:27:59.000]  我們知道不是
[00:27:59.000 --> 00:28:02.000]  譬如牧師說到
[00:28:02.000 --> 00:28:04.000]  一直這樣說
[00:28:04.000 --> 00:28:07.000]  很少會重複那些句語
[00:28:07.000 --> 00:28:10.000]  當然間中有些重要的東西會重複一兩句
[00:28:10.000 --> 00:28:13.000]  但普遍都是不重複一直這樣說下去
[00:28:13.000 --> 00:28:14.000]  我都算說得慢
[00:28:14.000 --> 00:28:18.000]  你真的聽不及 寫不及 記不及
[00:28:18.000 --> 00:28:21.000]  說一聲就忘記了說甚麼
[00:28:21.000 --> 00:28:23.000]  我們可不可以說
[00:28:23.000 --> 00:28:26.000]  我記不到牧師說甚麼
[00:28:26.000 --> 00:28:29.000]  走出去之後就不用做了
[00:28:29.000 --> 00:28:32.000]  可以嗎 不可以
[00:28:32.000 --> 00:28:35.000]  你聽不到 記不到
[00:28:35.000 --> 00:28:38.000]  你就回去再聽錄音帶聽十多次
[00:28:38.000 --> 00:28:40.000]  聽到記得到為止
[00:28:40.000 --> 00:28:42.000]  或者直接問牧師
[00:28:42.000 --> 00:28:45.000]  再去問那些你忘記了的東西
[00:28:45.000 --> 00:28:47.000]  最重要的是甚麼
[00:28:47.000 --> 00:28:49.000]  自己回去看聖經
[00:28:49.000 --> 00:28:52.000]  聖經寫得很清楚
[00:28:52.000 --> 00:28:54.000]  還要看多些聖經
[00:28:54.000 --> 00:28:56.000]  你就會知道多些神究竟
[00:28:56.000 --> 00:28:58.000]  吩咐我們作為基督徒要做甚麼
[00:28:58.000 --> 00:29:08.000]  一個重新得救的基督徒
[00:29:08.000 --> 00:29:13.000]  應該怎樣去待自己
[00:29:13.000 --> 00:29:16.000]  用甚麼規矩去教自己
[00:29:16.000 --> 00:29:20.000]  一個基督徒一生的目標應該是甚麼
[00:29:20.000 --> 00:29:22.000]  聖經裏面寫得一清二楚
[00:29:22.000 --> 00:29:24.000]  我們不可以推搪
[00:29:24.000 --> 00:29:30.000]  我們自己有責任去找出來和活出來
[00:29:30.000 --> 00:29:35.000]  結論
[00:29:35.000 --> 00:29:39.000]  神揀選參孫做一個
[00:29:39.000 --> 00:29:43.000]  分別為性要非凡的人
[00:29:43.000 --> 00:29:46.000]  但是他沒有珍惜神的呼召
[00:29:46.000 --> 00:29:48.000]  他自甘墮落
[00:29:48.000 --> 00:29:51.000]  做一個追隨世界的人
[00:29:51.000 --> 00:29:53.000]  做一個平凡的人
[00:29:53.000 --> 00:29:55.000]  他得不到神的獎賞
[00:29:55.000 --> 00:29:57.000]  這是很可惜的
[00:29:57.000 --> 00:30:00.000]  所以我們不要學參孫
[00:30:00.000 --> 00:30:04.000]  我們原本是平凡熟悉的人
[00:30:04.000 --> 00:30:07.000]  但是神呼召我們出來
[00:30:07.000 --> 00:30:10.000]  做他寶貴的兒女
[00:30:10.000 --> 00:30:13.000]  是分別為性歸給神的
[00:30:13.000 --> 00:30:15.000]  是非凡的
[00:30:15.000 --> 00:30:18.000]  我們要珍惜神的呼召
[00:30:18.000 --> 00:30:20.000]  是很大的恩典
[00:30:20.000 --> 00:30:23.000]  我們要活出神的召命
[00:30:23.000 --> 00:30:28.000]  我們也要好好去完成神交託給我們的工作和使命
[00:30:33.000 --> 00:30:36.000]  約翰福音十五章十九節這樣說
[00:30:36.000 --> 00:30:38.000]  約翰福音十五章十九節
[00:30:38.000 --> 00:30:40.000]  是主耶穌說的
[00:30:40.000 --> 00:31:00.000]  所以無論我們原本是平凡的父母也好
[00:31:00.000 --> 00:31:03.000]  平凡的兒女也好
[00:31:03.000 --> 00:31:08.000]  但是因為主耶穌揀選了我們
[00:31:08.000 --> 00:31:10.000]  救贖了我們
[00:31:10.000 --> 00:31:13.000]  我們已經成為分別為性
[00:31:13.000 --> 00:31:16.000]  很寶貴的歸給神的人
[00:31:16.000 --> 00:31:20.000]  我們要在神裏面立一個高的目標
[00:31:20.000 --> 00:31:23.000]  立一個大的目標
[00:31:23.000 --> 00:31:27.000]  來去榮耀神
[00:31:30.000 --> 00:31:33.000]  我現在想用少許時間
[00:31:33.000 --> 00:31:38.000]  來去和大家默想和領大家默想禱告
[00:31:38.000 --> 00:31:42.000]  代替去唱回應的詩歌
[00:31:42.000 --> 00:31:50.000]  所以大家現在可以安靜一段時間
[00:31:50.000 --> 00:31:53.000]  去想想剛才所說所聽的
[00:31:53.000 --> 00:31:57.000]  然後我們在神裏面
[00:31:57.000 --> 00:32:00.000]  立一個志向
[00:32:00.000 --> 00:32:02.000]  大的志向
[00:32:02.000 --> 00:32:05.000]  大的目標
[00:32:05.000 --> 00:32:10.000]  我們低頭默想
