
[00:00:00.000 --> 00:00:03.340]  今天講第一個題目 首先是婚姻
[00:15:17.140 --> 00:15:19.140]  不行 十點十分半可以回來了
[00:15:19.140 --> 00:15:21.140]  最遲十一點鐘
[00:15:21.140 --> 00:15:23.140]  去朋友的派對
[00:15:23.140 --> 00:15:25.140]  看什麼派對
[00:15:25.140 --> 00:15:27.140]  不可以去
[00:15:27.140 --> 00:15:29.140]  年輕人會覺得
[00:15:29.140 --> 00:15:31.140]  父母親可能沒什麼道理
[00:15:31.140 --> 00:15:33.140]  我長大了
[00:15:33.140 --> 00:15:35.140]  我應該可以了
[00:15:35.140 --> 00:15:37.140]  我懂得照顧自己
[00:15:37.140 --> 00:15:39.140]  參加派對
[00:15:39.140 --> 00:15:41.140]  和朋友聊天
[00:15:41.140 --> 00:15:43.140]  跳兩場舞
[00:15:43.140 --> 00:15:45.140]  有時候可能他們很不明白
[00:15:45.140 --> 00:15:47.140]  雖然不明白
[00:15:47.140 --> 00:15:49.140]  但如果他們知道
[00:15:49.140 --> 00:15:51.140]  是出於他們對我們的關心
[00:15:51.140 --> 00:15:53.140]  對我們的愛
[00:15:53.140 --> 00:15:55.140]  對我們的保護
[00:15:55.140 --> 00:15:57.140]  就算有時候他們不是完全明白
[00:15:57.140 --> 00:15:59.140]  會不會聽
[00:15:59.140 --> 00:16:01.140]  都會聽
[00:16:01.140 --> 00:16:03.140]  因爲他知道父母疼他
[00:16:03.140 --> 00:16:05.140]  父母愛他
[00:16:05.140 --> 00:16:07.140]  我覺得我們夫妻之間的關係
[00:16:07.140 --> 00:16:09.140]  很多時候
[00:16:09.140 --> 00:16:11.140]  再者
[00:16:11.140 --> 00:16:13.140]  古諾不單單是
[00:16:13.140 --> 00:16:15.140]  其他地方都說到
[00:16:15.140 --> 00:16:17.140]  基督愛教會
[00:16:17.140 --> 00:16:19.140]  寫的意思是
[00:16:19.140 --> 00:16:21.140]  把自己的命都擺出來
[00:16:21.140 --> 00:16:23.140]  爲了教會而奉
[00:16:23.140 --> 00:16:25.140]  所以如果是這樣的時候
[00:16:25.140 --> 00:16:27.140]  我們是用基督的命
[00:16:27.140 --> 00:16:29.140]  很重的價值
[00:16:29.140 --> 00:16:31.140]  是耶穌基督上帝的兒子
[00:16:31.140 --> 00:16:33.140]  買回來的
[00:16:33.140 --> 00:16:35.140]  所以其實我們是沒有主權可言
[00:16:35.140 --> 00:16:37.140]  如果講道理的話
[00:16:37.140 --> 00:16:39.140]  我們的主權
[00:16:39.140 --> 00:16:41.140]  是已經交給了耶穌基督
[00:16:41.140 --> 00:16:43.140]  但是
[00:16:43.140 --> 00:16:45.140]  我們的主權給耶穌基督
[00:16:45.140 --> 00:16:47.140]  不是由於
[00:16:47.140 --> 00:16:49.140]  我們害怕
[00:16:49.140 --> 00:16:51.140]  是由於什麼
[00:16:51.140 --> 00:16:53.140]  是由於我們感恩同步
[00:16:53.140 --> 00:16:55.140]  是由於我們感恩同步
[00:16:55.140 --> 00:16:57.140]  不是出於那種恐懼
[00:16:57.140 --> 00:16:59.140]  就好像
[00:16:59.140 --> 00:17:01.140]  那個例子
[00:17:01.140 --> 00:17:03.140]  我們在火場當中
[00:17:03.140 --> 00:17:05.140]  火燒死人
[00:17:05.140 --> 00:17:07.140]  有個救火員把我救出去了
[00:17:07.140 --> 00:17:09.140]  多不多謝他
[00:17:09.140 --> 00:17:11.140]  奮不顧身
[00:17:11.140 --> 00:17:13.140]  拼命地
[00:17:13.140 --> 00:17:15.140]  把我們從火坑裏扯出來
[00:17:15.140 --> 00:17:17.140]  感不感激
[00:17:17.140 --> 00:17:19.140]  感激
[00:17:19.140 --> 00:17:21.140]  不過是應份的
[00:17:21.140 --> 00:17:23.140]  我們是很高人工的
[00:17:23.140 --> 00:17:25.140]  去招聘他們
[00:17:25.140 --> 00:17:27.140]  去訓練他們
[00:17:27.140 --> 00:17:29.140]  他們的工作就是救人
[00:17:29.140 --> 00:17:31.140]  當然他們的命會回來
[00:17:31.140 --> 00:17:33.140]  多不多謝
[00:17:33.140 --> 00:17:35.140]  不過是本份應該做這些事
[00:17:35.140 --> 00:17:37.140]  可能你會這樣說
[00:17:37.140 --> 00:17:39.140]  但是耶穌基督呢
[00:17:39.140 --> 00:17:41.140]  我們賠耶穌什麼
[00:17:41.140 --> 00:17:43.140]  沒有什麼給耶穌基督
[00:17:43.140 --> 00:17:45.140]  也沒有什麼可以給他
[00:17:45.140 --> 00:17:47.140]  而耶穌基督呢
[00:17:47.140 --> 00:17:49.140]  竟然爲了我們的生命
[00:17:49.140 --> 00:17:51.140]  而爲我們犧牲
[00:17:51.140 --> 00:17:53.140]  他珍惜我們
[00:17:53.140 --> 00:17:55.140]  多過珍惜
[00:17:55.140 --> 00:17:57.140]  他自己的生命
[00:17:57.140 --> 00:17:59.140]  當我們
[00:17:59.140 --> 00:18:01.140]  體會到耶穌的愛
[00:18:01.140 --> 00:18:03.140]  領受這個真是恩典
[00:18:03.140 --> 00:18:05.140]  For what am I
[00:18:05.140 --> 00:18:07.140]  耶穌竟然願意爲我而死
[00:18:09.140 --> 00:18:11.140]  我們很自然是不是會聽他說
[00:18:11.140 --> 00:18:13.140]  很自然是不是會盡一切努力
[00:18:13.140 --> 00:18:15.140]  去討他的喜悅
[00:18:15.140 --> 00:18:17.140]  是不是很容易會聽他的話
[00:18:17.140 --> 00:18:19.140]  更何況
[00:18:19.140 --> 00:18:21.140]  他是上帝的兒子
[00:18:21.140 --> 00:18:23.140]  愛的源頭 真理的源頭
[00:18:23.140 --> 00:18:25.140]  所以我剛纔說
[00:18:25.140 --> 00:18:27.140]  基督徒的婚姻
[00:18:27.140 --> 00:18:29.140]  我們彼此信服
[00:18:29.140 --> 00:18:31.140]  是基於我們能夠
[00:18:31.140 --> 00:18:33.140]  有耶穌基督那種愛
[00:18:33.140 --> 00:18:35.140]  但是如果在
[00:18:35.140 --> 00:18:37.140]  聖經時代 正如剛纔所說
[00:18:37.140 --> 00:18:39.140]  如果丈夫稍微
[00:18:39.140 --> 00:18:41.140]  好一點點
[00:18:41.140 --> 00:18:43.140]  去對待妻子
[00:18:43.140 --> 00:18:45.140]  不會隨時呼喝她
[00:18:45.140 --> 00:18:47.140]  不會隨時責備她
[00:18:47.140 --> 00:18:49.140]  不會
[00:18:49.140 --> 00:18:51.140]  借點意義去
[00:18:51.140 --> 00:18:53.140]  罵她 妻子會很幸福快樂
[00:18:53.140 --> 00:18:57.140]  如果她發覺
[00:18:57.140 --> 00:18:59.140]  她老公能夠爲了她的好處
[00:18:59.140 --> 00:19:01.140]  爲了她的利益
[00:19:01.140 --> 00:19:03.140]  爲了她的美麗
[00:19:03.140 --> 00:19:05.140]  甚至予以犧牲自己的性命
[00:19:05.140 --> 00:19:07.140]  這個做妻子
[00:19:07.140 --> 00:19:09.140]  你會不會撲身撲命
[00:19:09.140 --> 00:19:11.140]  去信服她的丈夫呢
[00:19:11.140 --> 00:19:13.140]  所以其實
[00:19:13.140 --> 00:19:15.140]  信服這件事
[00:19:15.140 --> 00:19:17.140]  不是出於恐懼
[00:19:17.140 --> 00:19:19.140]  不是出於責任 是出於我們能夠體會到
[00:19:19.140 --> 00:19:21.140]  丈夫對我們
[00:19:21.140 --> 00:19:23.140]  那種愛
[00:19:23.140 --> 00:19:25.140]  而問題是什麼呢
[00:19:25.140 --> 00:19:27.140]  我們有些掙扎 有些不明白的地方
[00:19:27.140 --> 00:19:29.140]  原來保羅不只是要求妻子
[00:19:29.140 --> 00:19:31.140]  這樣去信服自己的丈夫
[00:19:31.140 --> 00:19:33.140]  是要求丈夫要同樣地
[00:19:33.140 --> 00:19:35.140]  以敬畏的心
[00:19:35.140 --> 00:19:37.140]  去信服妻子
[00:19:37.140 --> 00:19:39.140]  這個對丈夫來說
[00:19:39.140 --> 00:19:41.140]  其實是一個很大的挑戰
[00:19:41.140 --> 00:19:43.140]  因爲這個是反傳統的
[00:19:43.140 --> 00:19:45.140]  如果你是當時的丈夫
[00:19:45.140 --> 00:19:47.140]  要我這麼做有沒有搞錯
[00:19:47.140 --> 00:19:49.140]  對他們來說是沒可能的事
[00:19:49.140 --> 00:19:51.140]  反傳統 反文化
[00:19:51.140 --> 00:19:53.140]  作爲一個丈夫
[00:19:53.140 --> 00:19:55.140]  他怎麼能夠
[00:19:55.140 --> 00:19:57.140]  用敬畏基督的心情
[00:19:57.140 --> 00:19:59.140]  去信服妻子呢
[00:19:59.140 --> 00:20:01.140]  這個就是第二個奧祕
[00:20:01.140 --> 00:20:03.140]  彼此信服的奧祕
[00:20:03.140 --> 00:20:05.140]  第二件事是
[00:20:05.140 --> 00:20:07.140]  互相愛慕的奧祕
[00:20:07.140 --> 00:20:11.140]  夫婦結合
[00:20:11.140 --> 00:20:13.140]  剛纔聖經也說得很清楚
[00:20:13.140 --> 00:20:15.140]  我們也很明白
[00:20:15.140 --> 00:20:17.140]  以人成爲一體
[00:20:17.140 --> 00:20:19.140]  我已經說過
[00:20:19.140 --> 00:20:21.140]  如果以人成爲一體
[00:20:21.140 --> 00:20:25.140]  只有欲而無愛
[00:20:25.140 --> 00:20:27.140]  這就是肉體的結合
[00:20:27.140 --> 00:20:29.140]  是居於生理上的需要
[00:20:29.140 --> 00:20:31.140]  沒有什麼奧祕可言
[00:20:31.140 --> 00:20:35.140]  但是保羅說
[00:20:35.140 --> 00:20:37.140]  這是一個極大的奧祕
[00:20:37.140 --> 00:20:39.140]  兩個人因爲相愛而結合
[00:20:39.140 --> 00:20:41.140]  是一個極大的奧祕
[00:20:41.140 --> 00:20:43.140]  正如我剛纔所說
[00:20:43.140 --> 00:20:45.140]  原來結合的動力
[00:20:45.140 --> 00:20:47.140]  和元素
[00:20:47.140 --> 00:20:49.140]  是愛
[00:20:49.140 --> 00:20:51.140]  愛將兩個人
[00:20:51.140 --> 00:20:53.140]  結合在一起
[00:20:53.140 --> 00:20:55.140]  但其實我用的字眼
[00:20:55.140 --> 00:20:57.140]  都不能夠完全表達到
[00:20:57.140 --> 00:20:59.140]  結合的意思
[00:20:59.140 --> 00:21:01.140]  怎樣兩個粘在一起
[00:21:01.140 --> 00:21:03.140]  怎麼粘在一起
[00:21:03.140 --> 00:21:05.140]  當然不是
[00:21:05.140 --> 00:21:07.140]  他所說的結合
[00:21:07.140 --> 00:21:09.140]  是有更深層次的意義
[00:21:09.140 --> 00:21:11.140]  以至於保羅說
[00:21:11.140 --> 00:21:13.140]  這是一個極大的奧祕
[00:21:13.140 --> 00:21:15.140]  昨天我去聖地亞哥
[00:21:15.140 --> 00:21:17.140]  星期五去
[00:21:17.140 --> 00:21:19.140]  星期六昨天回來
[00:21:19.140 --> 00:21:21.140]  因爲今天要講道
[00:21:21.140 --> 00:21:23.140]  因爲以前我們有個衛星教會
[00:21:23.140 --> 00:21:25.140]  在聖地亞哥
[00:21:25.140 --> 00:21:27.140]  我們請了一個傳道人
[00:21:27.140 --> 00:21:29.140]  一個年輕的傳道人
[00:21:29.140 --> 00:21:31.140]  明天是昨天
[00:21:31.140 --> 00:21:33.140]  他就是一個暗流衆牧師
[00:21:33.140 --> 00:21:35.140]  所以馮牧師今天在下面講道
[00:21:35.140 --> 00:21:37.140]  他說牧師你要下來
[00:21:37.140 --> 00:21:39.140]  讓你負責我們
[00:21:39.140 --> 00:21:41.140]  當然
[00:21:41.140 --> 00:21:43.140]  我忙不過不要緊
[00:21:43.140 --> 00:21:45.140]  我覺得這是值得去的
[00:21:45.140 --> 00:21:47.140]  我們就去吧
[00:21:47.140 --> 00:21:49.140]  所以我昨晚很晚回來
[00:21:49.140 --> 00:21:51.140]  我想告訴大家
[00:21:51.140 --> 00:21:53.140]  其實我很久沒有去了
[00:21:53.140 --> 00:21:55.140]  或稱界線
[00:21:55.140 --> 00:21:57.140]  其實他們已經自立了很久
[00:21:57.140 --> 00:21:59.140]  一直都自己做事很久
[00:21:59.140 --> 00:22:01.140]  我又沒有理會他們那麼多的事
[00:22:01.140 --> 00:22:03.140]  我很久沒有去
[00:22:03.140 --> 00:22:05.140]  所以昨天去到的時候
[00:22:05.140 --> 00:22:07.140]  和我們一起的時間
[00:22:07.140 --> 00:22:09.140]  幫他們重建教會
[00:22:09.140 --> 00:22:11.140]  那羣弟兄姊妹就很開心
[00:22:11.140 --> 00:22:13.140]  所以很感謝他們邀請我去
[00:22:13.140 --> 00:22:15.140]  不過我想說的是什麼呢
[00:22:15.140 --> 00:22:17.140]  因爲我昨天見到一個弟兄
[00:22:17.140 --> 00:22:19.140]  坐在那裏一起參加聚會
[00:22:19.140 --> 00:22:21.140]  我差點不認得他
[00:22:21.140 --> 00:22:23.140]  爲什麼呢
[00:22:23.140 --> 00:22:25.140]  因爲這個弟兄
[00:22:25.140 --> 00:22:27.140]  他有一點點藝術家的性格
[00:22:27.140 --> 00:22:29.140]  完美主義
[00:22:29.140 --> 00:22:31.140]  所以很多時候
[00:22:31.140 --> 00:22:33.140]  有很多的問題
[00:22:33.140 --> 00:22:35.140]  說得好聽點
[00:22:35.140 --> 00:22:37.140]  不好聽就挑剔
[00:22:37.140 --> 00:22:39.140]  有時候人是藝術家性格
[00:22:39.140 --> 00:22:41.140]  人比較隨便
[00:22:41.140 --> 00:22:43.140]  衣着隨便
[00:22:43.140 --> 00:22:45.140]  有時候說話
[00:22:45.140 --> 00:22:47.140]  得罪了人都不知道
[00:22:47.140 --> 00:22:49.140]  有時候說不應該說的話
[00:22:49.140 --> 00:22:51.140]  但是昨天見到他
[00:22:51.140 --> 00:22:53.140]  判若兩人
[00:22:53.140 --> 00:22:55.140]  我真的差點不認得他
[00:22:55.140 --> 00:22:57.140]  我想說
[00:22:57.140 --> 00:22:59.140]  因爲他老婆不在他旁邊
[00:22:59.140 --> 00:23:01.140]  那是不是這個呢
[00:23:01.140 --> 00:23:03.140]  應該是吧
[00:23:03.140 --> 00:23:05.140]  差點不認得
[00:23:05.140 --> 00:23:07.140]  爲什麼會認不到他呢
[00:23:07.140 --> 00:23:09.140]  因爲他結婚了
[00:23:09.140 --> 00:23:11.140]  好像是去年還是今年
[00:23:11.140 --> 00:23:13.140]  很正經的坐在那裏
[00:23:13.140 --> 00:23:15.140]  頭髮梳得整整齊齊
[00:23:15.140 --> 00:23:17.140]  鬍子穿得很漂亮
[00:23:17.140 --> 00:23:19.140]  安安靜靜坐在那裏
[00:23:19.140 --> 00:23:21.140]  雖然沒有太多機會和他聊天
[00:23:21.140 --> 00:23:23.140]  因爲很忙
[00:23:23.140 --> 00:23:25.140]  有很多牧師在
[00:23:25.140 --> 00:23:27.140]  和他握手說幾句話
[00:23:27.140 --> 00:23:29.140]  但是我看到
[00:23:29.140 --> 00:23:31.140]  整個人的態度都改變了
[00:23:31.140 --> 00:23:35.140]  這個就是愛的
[00:23:35.140 --> 00:23:37.140]  不要叫魔力
[00:23:37.140 --> 00:23:39.140]  愛的能力結婚之後
[00:23:39.140 --> 00:23:41.140]  整個是兩個不同了
[00:23:41.140 --> 00:23:43.140]  爲什麼會變成這樣
[00:23:43.140 --> 00:23:45.140]  過程是怎樣
[00:23:45.140 --> 00:23:47.140]  大家有沒有經歷過
[00:23:47.140 --> 00:23:49.140]  有沒有見過這樣的情況
[00:23:49.140 --> 00:23:51.140]  我覺得這是其中一個
[00:23:51.140 --> 00:23:53.140]  例子
[00:23:53.140 --> 00:23:55.140]  整個人改變了
[00:23:55.140 --> 00:23:57.140]  比以前親和了很多
[00:23:57.140 --> 00:23:59.140]  判若兩個人
[00:23:59.140 --> 00:24:01.140]  差點我都不認得
[00:24:01.140 --> 00:24:03.140]  他的改變
[00:24:03.140 --> 00:24:05.140]  我剛纔說過我的結論
[00:24:05.140 --> 00:24:07.140]  我也聽到有人說
[00:24:07.140 --> 00:24:09.140]  結婚之後真的不同了
[00:24:09.140 --> 00:24:11.140]  長大了成熟了
[00:24:11.140 --> 00:24:13.140]  各方面都不一樣
[00:24:13.140 --> 00:24:15.140]  即使活在一個
[00:24:15.140 --> 00:24:17.140]  相愛的關係當中
[00:24:17.140 --> 00:24:19.140]  互相的影響
[00:24:19.140 --> 00:24:21.140]  他的老我
[00:24:21.140 --> 00:24:23.140]  我們剛纔說老我
[00:24:23.140 --> 00:24:25.140]  在婚姻也說過
[00:24:25.140 --> 00:24:27.140]  以前的我
[00:24:27.140 --> 00:24:29.140]  在不知不覺當中
[00:24:29.140 --> 00:24:31.140]  被這種相愛的關係
[00:24:31.140 --> 00:24:33.140]  瓦解
[00:24:33.140 --> 00:24:35.140]  溶化
[00:24:35.140 --> 00:24:37.140]  我想告訴大家
[00:24:37.140 --> 00:24:39.140]  唯有當我們
[00:24:39.140 --> 00:24:41.140]  的自我
[00:24:41.140 --> 00:24:43.140]  被愛瓦解和
[00:24:43.140 --> 00:24:45.140]  溶化 兩個人纔可以
[00:24:45.140 --> 00:24:47.140]  融合在一起
[00:24:47.140 --> 00:24:49.140]  所以我剛纔說不是glue together
[00:24:49.140 --> 00:24:51.140]  glue together是很慘的
[00:24:51.140 --> 00:24:53.140]  那些就很慘
[00:24:53.140 --> 00:24:55.140]  但當你兩個人的
[00:24:55.140 --> 00:24:57.140]  自我都被瓦解溶化
[00:24:57.140 --> 00:24:59.140]  因爲愛的緣故
[00:24:59.140 --> 00:25:01.140]  大家能夠磨合在一起
[00:25:01.140 --> 00:25:03.140]  這是一個奧祕
[00:25:03.140 --> 00:25:05.140]  也是導致我們婚姻
[00:25:05.140 --> 00:25:07.140]  能夠幸福的一個
[00:25:07.140 --> 00:25:09.140]  祕訣
[00:25:09.140 --> 00:25:11.140]  這個愛
[00:25:11.140 --> 00:25:13.140]  到一個地步
[00:25:13.140 --> 00:25:15.140]  讓我們能夠爲
[00:25:15.140 --> 00:25:17.140]  所愛的人
[00:25:17.140 --> 00:25:19.140]  放棄我們自己
[00:25:19.140 --> 00:25:21.140]  以前的生活習慣
[00:25:21.140 --> 00:25:23.140]  放棄我們喜歡玩的
[00:25:23.140 --> 00:25:25.140]  遊戲機
[00:25:25.140 --> 00:25:27.140]  還有其他東西
[00:25:27.140 --> 00:25:29.140]  甚至是放棄了
[00:25:29.140 --> 00:25:31.140]  自我的理想
[00:25:31.140 --> 00:25:33.140]  就是爲了讓對方
[00:25:33.140 --> 00:25:35.140]  覺得幸福快樂
[00:25:35.140 --> 00:25:37.140]  開心
[00:25:37.140 --> 00:25:39.140]  在不同的人生階段當中
[00:25:39.140 --> 00:25:41.140]  都變得最漂亮
[00:25:41.140 --> 00:25:43.140]  這就是愛的能力
[00:25:43.140 --> 00:25:45.140]  如果你還沒有
[00:25:45.140 --> 00:25:47.140]  去到那個位置
[00:25:47.140 --> 00:25:49.140]  可能你未必能夠掌握到
[00:25:49.140 --> 00:25:51.140]  但我可以給你一個提議
[00:25:51.140 --> 00:25:53.140]  其實是絕對可能
[00:25:53.140 --> 00:25:55.140]  做得到的事
[00:25:55.140 --> 00:25:57.140]  當然我們都知道
[00:25:57.140 --> 00:26:01.140]  我很久沒有證婚了
[00:26:01.140 --> 00:26:03.140]  剛剛上個月就幫人證婚
[00:26:03.140 --> 00:26:05.140]  又說那些詩詞
[00:26:05.140 --> 00:26:07.140]  我做牧師講得很純
[00:26:07.140 --> 00:26:09.140]  對那些人都聽慣了
[00:26:09.140 --> 00:26:11.140]  不過你最好念
[00:26:11.140 --> 00:26:13.140]  我將生命完全交代給你
[00:26:13.140 --> 00:26:15.140]  無論是生病與健康
[00:26:15.140 --> 00:26:17.140]  疾病與死亡
[00:26:17.140 --> 00:26:19.140]  有錢無錢
[00:26:19.140 --> 00:26:21.140]  我的就是你的
[00:26:21.140 --> 00:26:23.140]  生病都是這樣
[00:26:23.140 --> 00:26:25.140]  講啊
[00:26:25.140 --> 00:26:27.140]  我希望
[00:26:27.140 --> 00:26:29.140]  我做牧師
[00:26:29.140 --> 00:26:31.140]  你不會覺得
[00:26:31.140 --> 00:26:33.140]  這個儀式
[00:26:33.140 --> 00:26:35.140]  儀式就是交換石鉞
[00:26:35.140 --> 00:26:37.140]  交換鉞子
[00:26:37.140 --> 00:26:39.140]  所以是一個
[00:26:39.140 --> 00:26:41.140]  ceremony
[00:26:41.140 --> 00:26:43.140]  一個儀式我們去做
[00:26:43.140 --> 00:26:45.140]  但是你給自己
[00:26:45.140 --> 00:26:47.140]  留一點空間
[00:26:47.140 --> 00:26:49.140]  所以結婚
[00:26:49.140 --> 00:26:51.140]  仍然可以做彩花蝴蝶
[00:26:51.140 --> 00:26:53.140]  結婚
[00:26:53.140 --> 00:26:55.140]  都可以做出場雄行
[00:26:55.140 --> 00:26:59.140]  我希望你不會有一絲
[00:26:59.140 --> 00:27:01.140]  的異念
[00:27:01.140 --> 00:27:03.140]  留在你裏面
[00:27:03.140 --> 00:27:05.140]  如果你覺得婚禮
[00:27:05.140 --> 00:27:07.140]  婚約只是一個儀式
[00:27:07.140 --> 00:27:09.140]  這個是很危險的
[00:27:09.140 --> 00:27:11.140]  當你去講
[00:27:11.140 --> 00:27:13.140]  將你的生命
[00:27:13.140 --> 00:27:15.140]  交代給對方的時候
[00:27:15.140 --> 00:27:17.140]  其實是一個極大的奧祕
[00:27:17.140 --> 00:27:19.140]  講是比做容易
[00:27:19.140 --> 00:27:21.140]  而婚姻是你
[00:27:21.140 --> 00:27:23.140]  開始做的一個開始
[00:27:23.140 --> 00:27:25.140]  有時真的很難明白
[00:27:25.140 --> 00:27:27.140]  全世界你知道有多少人嗎
[00:27:27.140 --> 00:27:29.140]  75億的人口
[00:27:29.140 --> 00:27:31.140]  你就找到那個
[00:27:31.140 --> 00:27:33.140]  你就找到那個
[00:27:33.140 --> 00:27:35.140]  70億的人口
[00:27:35.140 --> 00:27:37.140]  當你找到那個
[00:27:37.140 --> 00:27:39.140]  for life
[00:27:39.140 --> 00:27:41.140]  你的commitment
[00:27:41.140 --> 00:27:43.140]  是for life
[00:27:43.140 --> 00:27:45.140]  如果你沒有留空間
[00:27:45.140 --> 00:27:47.140]  是for life
[00:27:47.140 --> 00:27:49.140]  怎麼能夠生活一輩子
[00:27:49.140 --> 00:27:51.140]  是不是可能
[00:27:51.140 --> 00:27:53.140]  有時我們在美國
[00:27:53.140 --> 00:27:55.140]  生活得耐聽得多
[00:27:55.140 --> 00:27:57.140]  你覺得it's impossible
[00:27:57.140 --> 00:27:59.140]  我有難怪
[00:27:59.140 --> 00:28:01.140]  有難怪一定覺得
[00:28:01.140 --> 00:28:03.140]  這只是禮儀
[00:28:03.140 --> 00:28:05.140]  結婚就做這些
[00:28:05.140 --> 00:28:07.140]  不知不覺地
[00:28:07.140 --> 00:28:09.140]  爲自己留了一條空間
[00:28:09.140 --> 00:28:11.140]  去出軌
[00:28:11.140 --> 00:28:13.140]  去做一些不應該做的事
[00:28:13.140 --> 00:28:15.140]  但我想告訴大家
[00:28:15.140 --> 00:28:17.140]  其實
[00:28:17.140 --> 00:28:19.140]  這個誓約
[00:28:19.140 --> 00:28:21.140]  不單單是在神面前做的誓約
[00:28:21.140 --> 00:28:23.140]  原來是
[00:28:23.140 --> 00:28:25.140]  絕對是可行的一件事
[00:28:25.140 --> 00:28:27.140]  不是做不到的事
[00:28:27.140 --> 00:28:29.140]  我最近看到一個report
[00:28:29.140 --> 00:28:31.140]  爲了預備這篇講章的時候
[00:28:31.140 --> 00:28:33.140]  一個在哈佛畢業的
[00:28:33.140 --> 00:28:35.140]  一個做research的
[00:28:35.140 --> 00:28:37.140]  是做婚姻輔導的
[00:28:37.140 --> 00:28:39.140]  叫什麼名字我也忘記了
[00:28:39.140 --> 00:28:41.140]  叫Farhan
[00:28:41.140 --> 00:28:43.140]  他寫了一本書
[00:28:43.140 --> 00:28:45.140]  很多本書
[00:28:45.140 --> 00:28:47.140]  他說其實一直以來
[00:28:47.140 --> 00:28:49.140]  他在外面演講
[00:28:49.140 --> 00:28:51.140]  講婚姻問題
[00:28:51.140 --> 00:28:53.140]  都是在臺上這樣說
[00:28:53.140 --> 00:28:55.140]  夫婦當中有一對會離婚
[00:28:55.140 --> 00:28:57.140]  50% end with divorce
[00:28:57.140 --> 00:28:59.140]  但後來發覺
[00:28:59.140 --> 00:29:01.140]  是不是真的這樣
[00:29:01.140 --> 00:29:03.140]  個個都是全國都這樣說
[00:29:03.140 --> 00:29:05.140]  於是過去幾年
[00:29:05.140 --> 00:29:07.140]  我看這個報告是2014年
[00:29:07.140 --> 00:29:09.140]  他做了一個research
[00:29:09.140 --> 00:29:11.140]  真的去研究
[00:29:11.140 --> 00:29:13.140]  原來都是這樣說
[00:29:13.140 --> 00:29:15.140]  it's not true
[00:29:15.140 --> 00:29:17.140]  這是被人的印象
[00:29:17.140 --> 00:29:19.140]  他說在研究當中
[00:29:19.140 --> 00:29:21.140]  他受CBN電臺訪問
[00:29:21.140 --> 00:29:23.140]  他分享了這個研究的報告
[00:29:23.140 --> 00:29:27.140]  first time marriage
[00:29:27.140 --> 00:29:29.140]  end up in divorce
[00:29:29.140 --> 00:29:31.140]  是20-25%
[00:29:31.140 --> 00:29:33.140]  這個很震撼
[00:29:33.140 --> 00:29:35.140]  因爲牧師講道
[00:29:35.140 --> 00:29:37.140]  我都講了二十多三十年
[00:29:37.140 --> 00:29:39.140]  美國婚姻有很多問題
[00:29:39.140 --> 00:29:41.140]  50% end up in divorce
[00:29:41.140 --> 00:29:43.140]  但他說不是的
[00:29:43.140 --> 00:29:45.140]  我做了這麼久的research
[00:29:45.140 --> 00:29:47.140]  特別是針對這個問題
[00:29:47.140 --> 00:29:49.140]  我去做research
[00:29:49.140 --> 00:29:51.140]  只有20-25%
[00:29:51.140 --> 00:29:53.140]  他再做另一個research
[00:29:53.140 --> 00:29:55.140]  他發現
[00:29:55.140 --> 00:29:57.140]  原來五對的婚姻當中
[00:29:57.140 --> 00:30:01.140]  有四對都覺得幸福
[00:30:01.140 --> 00:30:03.140]  都覺得開心
[00:30:03.140 --> 00:30:05.140]  當然不同程度
[00:30:05.140 --> 00:30:07.140]  而不是市面上
[00:30:07.140 --> 00:30:09.140]  外面媒體
[00:30:09.140 --> 00:30:11.140]  所講的30%
[00:30:11.140 --> 00:30:13.140]  其實五個當中
[00:30:13.140 --> 00:30:15.140]  有四個
[00:30:15.140 --> 00:30:17.140]  你問他結婚開不開心
[00:30:17.140 --> 00:30:19.140]  他覺得很不錯
[00:30:19.140 --> 00:30:21.140]  所以他說
[00:30:21.140 --> 00:30:23.140]  這個改變了整個
[00:30:23.140 --> 00:30:25.140]  以後的輔導人
[00:30:25.140 --> 00:30:27.140]  在教會里面
[00:30:27.140 --> 00:30:29.140]  我們受外面的印象影響
[00:30:29.140 --> 00:30:31.140]  is not the case
[00:30:31.140 --> 00:30:33.140]  原來
[00:30:33.140 --> 00:30:35.140]  婚姻是可以last forever
[00:30:35.140 --> 00:30:37.140]  到死了
[00:30:37.140 --> 00:30:39.140]  白頭偕老
[00:30:39.140 --> 00:30:41.140]  是什麼能夠
[00:30:41.140 --> 00:30:43.140]  讓婚姻
[00:30:43.140 --> 00:30:45.140]  變成這樣
[00:30:45.140 --> 00:30:47.140]  很簡單
[00:30:47.140 --> 00:30:49.140]  我相信大家都猜到
[00:30:49.140 --> 00:30:51.140]  是基督耶穌那種
[00:30:51.140 --> 00:30:53.140]  無私完全捨棄的愛
[00:30:53.140 --> 00:30:55.140]  當你擁有耶穌基督
[00:30:55.140 --> 00:30:57.140]  這種愛的時候
[00:30:57.140 --> 00:30:59.140]  靠着耶穌基督的恩典
[00:30:59.140 --> 00:31:01.140]  靠着耶穌的能力
[00:31:01.140 --> 00:31:03.140]  你才能夠去
[00:31:03.140 --> 00:31:05.140]  讓你的婚姻關係
[00:31:05.140 --> 00:31:07.140]  在不斷的被破碎當中
[00:31:07.140 --> 00:31:09.140]  建立起來
