
[00:00:00.000 --> 00:00:04.000]  (主席)各位弟子妹早晨,節內平安
[00:23:54.000 --> 00:23:56.000]  這個世界的人是不相信
[00:23:56.000 --> 00:24:00.000]  絕望的深淵仍然有希望
[00:24:00.000 --> 00:24:03.000]  而耶穌偏偏這樣說
[00:24:03.000 --> 00:24:07.000]  我要在死亡的絕望的深處
[00:24:07.000 --> 00:24:11.000]  帶來復活的希望
[00:24:11.000 --> 00:24:14.000]  如果我們相信耶穌的話
[00:24:14.000 --> 00:24:18.000]  如果我們真的相信的話
[00:24:18.000 --> 00:24:23.000]  就需要我們每一個人堅持希望
[00:24:23.000 --> 00:24:29.000]  堅持因希望而有的忍耐
[00:24:29.000 --> 00:24:35.000]  也需要我們為這個希望而受一些苦楚
[00:24:35.000 --> 00:24:38.000]  耶穌希望我們每一個人都這樣做
[00:24:38.000 --> 00:24:40.000]  並且做得到
[00:24:40.000 --> 00:24:45.000]  而不是在絕望裡放棄
[00:24:45.000 --> 00:24:50.000]  耶穌以上述的這番話回答施洗約翰
[00:24:50.000 --> 00:24:52.000]  聽到這番話
[00:24:52.000 --> 00:24:54.000]  施洗約翰
[00:24:54.000 --> 00:24:56.000]  或者說我們每一個人
[00:24:56.000 --> 00:25:01.000]  都應該看到在耶穌身上
[00:25:01.000 --> 00:25:04.000]  所展示的一個新的世界
[00:25:04.000 --> 00:25:09.000]  就是天國已經因著耶穌而開展
[00:25:09.000 --> 00:25:12.000]  如果我們明白耶穌所做的
[00:25:12.000 --> 00:25:15.000]  這個人類的工程
[00:25:15.000 --> 00:25:17.000]  我們就會明白
[00:25:17.000 --> 00:25:20.000]  我們真的不用再等其他人了
[00:25:20.000 --> 00:25:22.000]  我們真的要等的
[00:25:22.000 --> 00:25:26.000]  就是要等這個
[00:25:26.000 --> 00:25:29.000]  讓所有受苦的人
[00:25:29.000 --> 00:25:35.000]  都得到解放和希望
[00:25:35.000 --> 00:25:39.000]  接著耶穌在這裡自問自答
[00:25:39.000 --> 00:25:42.000]  第七節到第十一節
[00:25:42.000 --> 00:25:44.000]  他們離開的時候
[00:25:44.000 --> 00:25:48.000]  耶穌就對眾人在這裡議論約翰
[00:25:48.000 --> 00:25:52.000]  你們從前去到曠野是看什麼的
[00:25:52.000 --> 00:25:56.000]  是看那些風吹動的蘆葦
[00:25:56.000 --> 00:25:59.000]  你們出去到底是看什麼
[00:25:59.000 --> 00:26:01.000]  是看那些穿細軟衣服的人
[00:26:01.000 --> 00:26:04.000]  那些人在皇宮裡
[00:26:04.000 --> 00:26:07.000]  你們出去究竟是為了什麼呢
[00:26:07.000 --> 00:26:09.000]  是不是要看先知呢
[00:26:09.000 --> 00:26:10.000]  我告訴你們
[00:26:10.000 --> 00:26:14.000]  是,他比先知大多了
[00:26:14.000 --> 00:26:16.000]  經上記著說
[00:26:16.000 --> 00:26:18.000]  我的使者在你面前預備道路
[00:26:18.000 --> 00:26:21.000]  所說的就是這個人了
[00:26:21.000 --> 00:26:23.000]  我實實在在的告訴你們
[00:26:23.000 --> 00:26:25.000]  凡婦人所生的
[00:26:25.000 --> 00:26:28.000]  沒有一個興起來大過施洗約翰
[00:26:28.000 --> 00:26:32.000]  然而天國裡最小的比他還大
[00:26:32.000 --> 00:26:34.000]  好了
[00:26:34.000 --> 00:26:37.000]  現在輪到耶穌去評論
[00:26:37.000 --> 00:26:40.000]  這一位在監獄裡
[00:26:40.000 --> 00:26:42.000]  仍然心掛掛
[00:26:42.000 --> 00:26:44.000]  掛著這個社會正義
[00:26:44.000 --> 00:26:49.000]  仍然掛著天國降臨的施洗約翰
[00:26:49.000 --> 00:26:52.000]  這個施洗約翰
[00:26:52.000 --> 00:26:54.000]  他在哪裡呢
[00:26:54.000 --> 00:26:56.000]  他在監獄
[00:26:56.000 --> 00:26:58.000]  他之前做什麼呢
[00:26:58.000 --> 00:27:02.000]  他之前在一個位處曠野的地段
[00:27:02.000 --> 00:27:06.000]  約旦河那裡為人施洗
[00:27:06.000 --> 00:27:09.000]  為什麼這麼多人
[00:27:09.000 --> 00:27:13.000]  會去到那裡被他洗呢
[00:27:13.000 --> 00:27:15.000]  這個到底是一個什麼人物
[00:27:15.000 --> 00:27:18.000]  這麼有吸引力呢
[00:27:18.000 --> 00:27:22.000]  耶穌在這裡對這個人物做些評論
[00:27:22.000 --> 00:27:26.000]  耶穌問那些出去受洗的人
[00:27:26.000 --> 00:27:27.000]  他們去到曠野
[00:27:27.000 --> 00:27:30.000]  他們其實看什麼呢
[00:27:30.000 --> 00:27:32.000]  找些什麼呢
[00:27:32.000 --> 00:27:35.000]  是看那些風吹動的蘆葦嗎
[00:27:35.000 --> 00:27:38.000]  當然河邊有很多這些蘆葦
[00:27:38.000 --> 00:27:40.000]  他們出去看這些
[00:27:40.000 --> 00:27:43.000]  他們出去看大自然的風景
[00:27:43.000 --> 00:27:45.000]  不會的
[00:27:45.000 --> 00:27:48.000]  去看這些這麼普通的蘆葦
[00:27:48.000 --> 00:27:50.000]  一樣的那些普通的人
[00:27:50.000 --> 00:27:53.000]  不會的
[00:27:53.000 --> 00:27:56.000]  去看那些穿細軟衣服的人
[00:27:56.000 --> 00:27:59.000]  這些細軟衣服是那些很高貴的衣服
[00:27:59.000 --> 00:28:01.000]  名牌來的
[00:28:01.000 --> 00:28:03.000]  穿得這麼高貴的人
[00:28:03.000 --> 00:28:05.000]  會不會在曠野呢
[00:28:05.000 --> 00:28:08.000]  他們根本不會在曠野
[00:28:08.000 --> 00:28:10.000]  他們在皇宮裡面
[00:28:10.000 --> 00:28:13.000]  他們有另外一種生活的節奏
[00:28:13.000 --> 00:28:15.000]  生活的內容
[00:28:15.000 --> 00:28:17.000]  接著耶穌問
[00:28:17.000 --> 00:28:18.000]  這麼多人去
[00:28:18.000 --> 00:28:21.000]  是不是要去看先知呢
[00:28:21.000 --> 00:28:24.000]  耶穌說對
[00:28:24.000 --> 00:28:28.000]  真的去看先知
[00:28:28.000 --> 00:28:30.000]  他們很多人去到曠野
[00:28:30.000 --> 00:28:35.000]  就是要聽聽先知在曠野的呼聲
[00:28:35.000 --> 00:28:38.000]  這麼多人去到那裡受洗
[00:28:38.000 --> 00:28:40.000]  他們真的去找
[00:28:40.000 --> 00:28:42.000]  去找一些重要的人物
[00:28:42.000 --> 00:28:45.000]  就是那些展示高貴的道德
[00:28:45.000 --> 00:28:47.000]  無偽的真理
[00:28:47.000 --> 00:28:51.000]  純潔的神聖的那些先知
[00:28:51.000 --> 00:28:53.000]  對了
[00:28:53.000 --> 00:28:55.000]  找對了
[00:28:55.000 --> 00:28:58.000]  他們真的是這個先知來的
[00:28:58.000 --> 00:29:01.000]  你們渴求先知
[00:29:01.000 --> 00:29:04.000]  施洗約翰的確是一個先知
[00:29:04.000 --> 00:29:06.000]  是最大的一個先知
[00:29:06.000 --> 00:29:12.000]  因為他為一個更重要的人物開路
[00:29:12.000 --> 00:29:15.000]  他為耶穌開路
[00:29:15.000 --> 00:29:18.000]  耶穌又是誰呢
[00:29:18.000 --> 00:29:21.000]  是神在人間
[00:29:21.000 --> 00:29:26.000]  他將要以死與復活建立天國
[00:29:26.000 --> 00:29:30.000]  而施洗約翰就是為這個耶穌開路
[00:29:30.000 --> 00:29:32.000]  在這個意義上
[00:29:32.000 --> 00:29:36.000]  施洗約翰是最偉大的先知
[00:29:36.000 --> 00:29:39.000]  但是無論施洗約翰多偉大
[00:29:39.000 --> 00:29:42.000]  畢竟他都只不過是
[00:29:42.000 --> 00:29:47.000]  耶穌所建立的天國之前的一個人物
[00:29:47.000 --> 00:29:50.000]  所以他沒辦法體會到
[00:29:50.000 --> 00:29:54.000]  天國的真實的展現
[00:29:54.000 --> 00:29:55.000]  他沒辦法體會到
[00:29:55.000 --> 00:30:01.000]  這個世界因耶穌基督而帶來的改變
[00:30:01.000 --> 00:30:03.000]  他沒辦法看到
[00:30:03.000 --> 00:30:08.000]  最後神在復活裏的勝利
[00:30:08.000 --> 00:30:11.000]  他看不到
[00:30:11.000 --> 00:30:16.000]  今天我們有幸
[00:30:16.000 --> 00:30:20.000]  活在耶穌所開展的天國裏
[00:30:20.000 --> 00:30:26.000]  我們有幸見證到耶穌的復活
[00:30:26.000 --> 00:30:30.000]  我們有幸在耶穌基督的復活裏
[00:30:30.000 --> 00:30:33.000]  我們體會到神在死亡的深處
[00:30:33.000 --> 00:30:36.000]  在絕望的深淵
[00:30:36.000 --> 00:30:38.000]  神依然掌權
[00:30:38.000 --> 00:30:39.000]  我們看得到
[00:30:39.000 --> 00:30:41.000]  看得到復活的真實
[00:30:41.000 --> 00:30:45.000]  我們看得到神在絕望的深淵
[00:30:45.000 --> 00:30:48.000]  依然能夠向我們展示
[00:30:48.000 --> 00:30:52.000]  那個我們沒辦法想像的生命
[00:30:52.000 --> 00:30:55.000]  依然能夠在絕望的深處
[00:30:55.000 --> 00:31:00.000]  綻放復活的光明
[00:31:00.000 --> 00:31:03.000]  所以耶穌的評論就是
[00:31:03.000 --> 00:31:07.000]  施洗約翰很偉大
[00:31:07.000 --> 00:31:10.000]  但也不及我們這一班
[00:31:10.000 --> 00:31:14.000]  在耶穌的死而復活之後的人
[00:31:14.000 --> 00:31:16.000]  當然耶穌這樣的評論
[00:31:16.000 --> 00:31:21.000]  他同時啟示了他自己真正的身份
[00:31:21.000 --> 00:31:25.000]  和他成就的事功
[00:31:52.000 --> 00:31:56.000]  他是否真是我們要等待的那個人呢?
[00:31:56.000 --> 00:31:59.000]  讓我們簡單地重溫一次
[00:31:59.000 --> 00:32:01.000]  耶穌做過的事
[00:32:01.000 --> 00:32:02.000]  耶穌說
[00:32:02.000 --> 00:32:05.000]  我叫瞎子看見
[00:32:05.000 --> 00:32:07.000]  騎子行走
[00:32:07.000 --> 00:32:09.000]  長大麻風的潔靜
[00:32:09.000 --> 00:32:11.000]  聾子聽見
[00:32:11.000 --> 00:32:13.000]  死人復活
[00:32:13.000 --> 00:32:17.000]  窮人有福音傳給他們
[00:32:17.000 --> 00:32:21.000]  耶穌所做的就是徹底地
[00:32:21.000 --> 00:32:25.000]  改變了人性和改變了這個世界
[00:32:25.000 --> 00:32:27.000]  我們不等他
[00:32:27.000 --> 00:32:31.000]  還可以等哪一個呢?
[00:32:31.000 --> 00:32:33.000]  現在是將臨期
[00:32:33.000 --> 00:32:35.000]  是等待的日子
[00:32:35.000 --> 00:32:37.000]  我們就是等待
[00:32:37.000 --> 00:32:39.000]  在聖誕節的時候
[00:32:39.000 --> 00:32:41.000]  所紀念的
[00:32:41.000 --> 00:32:43.000]  耶穌的降臨
[00:32:43.000 --> 00:32:47.000]  我們就是等待祂的降臨
[00:32:47.000 --> 00:32:49.000]  作為基督徒
[00:32:49.000 --> 00:32:51.000]  我們應該已經體會過
[00:32:51.000 --> 00:32:55.000]  耶穌的大愛所造成的影響力
[00:32:55.000 --> 00:32:57.000]  或者與其問
[00:32:57.000 --> 00:32:59.000]  要等哪一個
[00:32:59.000 --> 00:33:00.000]  不如問
[00:33:00.000 --> 00:33:02.000]  我們靠著這位耶穌
[00:33:02.000 --> 00:33:06.000]  能夠多做一些什麼呢?
[00:33:06.000 --> 00:33:08.000]  我們都知道
[00:33:08.000 --> 00:33:12.000]  邪惡沒辦法永遠存在
[00:33:12.000 --> 00:33:16.000]  天國總會實現
[00:33:16.000 --> 00:33:20.000]  但願榮耀歸於聖父、聖子、聖靈的名
[00:33:20.000 --> 00:33:22.000]  阿們
