
[00:00:00.000 --> 00:00:12.340]  今天所選的經文是《馬太福音》第四章第一節至第十一節
[00:24:09.420 --> 00:24:12.420]  以免我們受傷
[00:24:12.420 --> 00:24:16.420]  表面上魔鬼引用這段經文是暗示
[00:24:16.420 --> 00:24:17.420]  耶穌
[00:24:17.420 --> 00:24:21.420]  你在聖殿最高之處跌下來不怕的
[00:24:21.420 --> 00:24:24.420]  因為神會派天使來托著你
[00:24:24.420 --> 00:24:26.420]  你不會受傷的
[00:24:26.420 --> 00:24:27.420]  如果你這樣做
[00:24:27.420 --> 00:24:30.420]  就表明你對神的信心
[00:24:30.420 --> 00:24:33.420]  表明你相信神的應許
[00:24:33.420 --> 00:24:34.420]  是好事來的
[00:24:34.420 --> 00:24:35.420]  你跳吧
[00:24:35.420 --> 00:24:36.420]  你跳下去吧
[00:24:36.420 --> 00:24:41.420]  去證明你對神的信心
[00:24:41.420 --> 00:24:46.420]  都是一個很可怕的試探
[00:24:46.420 --> 00:24:49.420]  如果耶穌不肯跳的話
[00:24:49.420 --> 00:24:51.420]  反過來說
[00:24:51.420 --> 00:24:58.420]  似乎是指耶穌質疑神的應許
[00:24:58.420 --> 00:25:01.420]  質疑神的信心
[00:25:01.420 --> 00:25:04.420]  質疑神的保護
[00:25:04.420 --> 00:25:06.420]  這個試探
[00:25:06.420 --> 00:25:10.420]  確實一點都不容易應付
[00:25:10.420 --> 00:25:13.420]  真的跳也不是
[00:25:13.420 --> 00:25:16.420]  不跳也不是
[00:25:16.420 --> 00:25:18.420]  沒有人想到假惑的魔鬼
[00:25:18.420 --> 00:25:22.420]  竟然會用神寶貴的話語
[00:25:22.420 --> 00:25:25.420]  和神對他指明的應許
[00:25:25.420 --> 00:25:30.420]  來包裝成一個美麗的試探
[00:25:30.420 --> 00:25:32.420]  表面上魔鬼只是叫耶穌
[00:25:32.420 --> 00:25:35.420]  對神的應許有信心
[00:25:35.420 --> 00:25:39.420]  只是要他以行動去證明他的信心
[00:25:39.420 --> 00:25:41.420]  但實際上
[00:25:41.420 --> 00:25:47.420]  魔鬼是扭曲了這段經文的意思
[00:25:47.420 --> 00:25:51.420]  魔鬼叫耶穌自己製造這個危險
[00:25:51.420 --> 00:25:57.420]  來測試神的應許
[00:25:57.420 --> 00:26:01.420]  未其名就是證明耶穌的信心
[00:26:01.420 --> 00:26:07.420]  但其實是一個試探神的行動
[00:26:07.420 --> 00:26:12.420]  這個試探實在太可怕
[00:26:12.420 --> 00:26:15.420]  不過耶穌仍然是從容不迫
[00:26:15.420 --> 00:26:19.420]  他引用另一節經文去反駁魔鬼
[00:26:19.420 --> 00:26:24.420]  耶穌說不可試探主你的神
[00:26:24.420 --> 00:26:28.420]  這節經文是出自《生命記》第六章十六節
[00:26:28.420 --> 00:26:31.420]  裡面提到一個歷史
[00:26:31.420 --> 00:26:35.420]  就是瑪薩的事件
[00:26:35.420 --> 00:26:38.420]  這個事件就是昔日以色列人
[00:26:38.420 --> 00:26:43.420]  在這個地方去試探神
[00:26:43.420 --> 00:26:46.420]  當神用瑪拿餵飽以色列人
[00:26:46.420 --> 00:26:48.420]  滿足他們的禱福之後
[00:26:48.420 --> 00:26:51.420]  他們竟然又因為口渴
[00:26:51.420 --> 00:26:55.420]  又向摩西要求給他們喝水
[00:26:55.420 --> 00:26:57.420]  還在那裡埋怨神
[00:26:57.420 --> 00:26:58.420]  神要我們口渴
[00:26:58.420 --> 00:27:00.420]  當然是想我們死在這個曠野裡
[00:27:00.420 --> 00:27:02.420]  不如不要帶我們出埃及
[00:27:02.420 --> 00:27:05.420]  留我們在埃及就行了
[00:27:05.420 --> 00:27:07.420]  我們就不會又肚餓又口渴
[00:27:07.420 --> 00:27:11.420]  死在這個曠野當中
[00:27:11.420 --> 00:27:14.420]  這些爭鬧的背後
[00:27:14.420 --> 00:27:20.420]  其實是出於以色列人對神的試探
[00:27:20.420 --> 00:27:27.420]  究竟耶和華是不是在我們中間?
[00:27:27.420 --> 00:27:32.420]  到底神是否在我們中間?
[00:27:32.420 --> 00:27:36.420]  這些以色列人動不動就懷疑神
[00:27:36.420 --> 00:27:39.420]  要求神一次又一次
[00:27:39.420 --> 00:27:44.420]  將他們想要的神蹟走出來
[00:27:44.420 --> 00:27:50.420]  他們一次又一次去試探神
[00:27:50.420 --> 00:27:53.420]  第一代的以色列人在這個試驗當中
[00:27:53.420 --> 00:27:56.420]  當然也是失敗
[00:27:56.420 --> 00:27:58.420]  但是在這裡
[00:27:58.420 --> 00:28:04.420]  耶穌面對這個試探神的試探
[00:28:04.420 --> 00:28:06.420]  祂再次完美示範
[00:28:06.420 --> 00:28:11.420]  如何以神的話語去擊退魔鬼
[00:28:11.420 --> 00:28:15.420]  耶穌以生命記錄將十六節
[00:28:15.420 --> 00:28:17.420]  來擊退魔鬼
[00:28:17.420 --> 00:28:19.420]  目的就是表明
[00:28:19.420 --> 00:28:23.420]  祂自己並沒有在聖殿的最高之處
[00:28:23.420 --> 00:28:25.420]  被充分投入
[00:28:25.420 --> 00:28:27.420]  祂很清楚知道自己的身份
[00:28:27.420 --> 00:28:30.420]  知道自己要做的使命
[00:28:30.420 --> 00:28:34.420]  祂再次勝過魔鬼的試探
[00:28:34.420 --> 00:28:40.420]  祂又一次超越了昔日的以色列人
[00:28:40.420 --> 00:28:44.420]  最後我們看第三個的試探
[00:28:44.420 --> 00:28:46.420]  拜魔鬼的試探
[00:28:46.420 --> 00:28:50.420]  魔鬼又帶他上了一座最高的山
[00:28:50.420 --> 00:28:55.420]  將世上的萬國和萬國的榮華都指給他看
[00:28:55.420 --> 00:28:58.420]  之前兩個試探都失敗了
[00:28:58.420 --> 00:29:01.420]  去到最後一個的試探
[00:29:01.420 --> 00:29:04.420]  魔鬼當然要出盡渾身解數
[00:29:04.420 --> 00:29:07.420]  這次魔鬼預備的是什麼呢
[00:29:07.420 --> 00:29:10.420]  一座最高的山
[00:29:10.420 --> 00:29:14.420]  這個場景能夠讓耶穌看到
[00:29:14.420 --> 00:29:19.420]  世上的萬國和萬國的榮華
[00:29:19.420 --> 00:29:25.420]  這個是世界的最高之處
[00:29:25.420 --> 00:29:27.420]  這個地點夠特別了
[00:29:27.420 --> 00:29:31.420]  試探的內容又是怎樣呢
[00:29:31.420 --> 00:29:33.420]  魔鬼說你若苦復敗我
[00:29:33.420 --> 00:29:38.420]  我就把這一切賜給你
[00:29:38.420 --> 00:29:44.420]  魔鬼這一次對耶穌的身份絕口不提
[00:29:44.420 --> 00:29:50.420]  但是耶穌在面對這個魔鬼的試探的時候
[00:29:50.420 --> 00:29:53.420]  魔鬼也豁出去
[00:29:53.420 --> 00:29:58.420]  他索性叫耶穌苦復拜他
[00:29:58.420 --> 00:30:06.420]  然後魔鬼說會將世上的萬國和萬國的榮華賜給耶穌
[00:30:06.420 --> 00:30:08.420]  魔鬼在這個試探當中
[00:30:08.420 --> 00:30:14.420]  為耶穌提供了一個紅蘿蔔
[00:30:14.420 --> 00:30:15.420]  要他吃
[00:30:15.420 --> 00:30:19.420]  就是將世上的萬國和萬國的榮華
[00:30:19.420 --> 00:30:21.420]  放在耶穌的面前
[00:30:21.420 --> 00:30:23.420]  吃吧,你吃這個紅蘿蔔吧
[00:30:23.420 --> 00:30:28.420]  你拜我就行了,你就得到這一切
[00:30:28.420 --> 00:30:37.420]  確實這一切當中涉及的名利、地位、榮華、富貴
[00:30:37.420 --> 00:30:42.420]  可以說是一般平凡人所難以想像的
[00:30:42.420 --> 00:30:45.420]  這個試探絕對不易對付
[00:30:45.420 --> 00:30:50.420]  比起之前更難拒絕
[00:30:50.420 --> 00:30:56.420]  所以魔鬼也將這個試探留到最後
[00:30:56.420 --> 00:31:02.420]  但是魔鬼這次提出的試探可以說是自欺欺人
[00:31:02.420 --> 00:31:07.420]  因為魔鬼竟然認為世上所有的權力財富都是屬於他
[00:31:07.420 --> 00:31:17.420]  而且也以為自己可以隨心所欲地將這一切給耶穌
[00:31:17.420 --> 00:31:20.420]  但你知道這一切是屬於誰的嗎?
[00:31:20.420 --> 00:31:22.420]  是屬於神的
[00:31:22.420 --> 00:31:25.420]  怎麼會屬於魔鬼呢?
[00:31:25.420 --> 00:31:29.420]  所以魔鬼在這裡的這個試探
[00:31:29.420 --> 00:31:33.420]  真是一個自欺欺人的試探
[00:31:33.420 --> 00:31:37.420]  在魔鬼面前的並不是一個普通人
[00:31:37.420 --> 00:31:39.420]  他是神的兒子耶穌基督
[00:31:39.420 --> 00:31:41.420]  他就是神
[00:31:41.420 --> 00:31:46.420]  他道成肉身並不代表他失去了這些權柄
[00:31:46.420 --> 00:31:50.420]  因此當魔鬼不知廉恥地叫耶穌
[00:31:50.420 --> 00:31:52.420]  苦服拜他的時候
[00:31:52.420 --> 00:31:56.420]  實在令耶穌忍不忍得住
[00:31:56.420 --> 00:31:58.420]  忍不住
[00:31:58.420 --> 00:32:02.420]  耶穌說撒旦退去吧
[00:32:02.420 --> 00:32:06.420]  耶穌命令撒旦離開
[00:32:06.420 --> 00:32:08.420]  不要再出現在他的面前
[00:32:08.420 --> 00:32:14.420]  因為耶穌離開並不是要得到撒旦的國度
[00:32:14.420 --> 00:32:16.420]  他是要來宣告
[00:32:16.420 --> 00:32:20.420]  他就是這個世界的主宰
[00:32:20.420 --> 00:32:24.420]  他就是這個世界的神
[00:32:24.420 --> 00:32:31.420]  他就是那位真正統管萬有的那一位
[00:32:31.420 --> 00:32:33.420]  復活之後的耶穌基督
[00:32:33.420 --> 00:32:38.420]  他會接受天上地下所有的權柄
[00:32:38.420 --> 00:32:43.420]  因此面對魔鬼這一刻的口出狂言
[00:32:43.420 --> 00:32:47.420]  耶穌亦毫不客氣指斥魔鬼
[00:32:47.420 --> 00:32:49.420]  叫他離開
[00:32:49.420 --> 00:32:51.420]  同時耶穌亦都引用了
[00:32:51.420 --> 00:32:54.420]  《生命記》第六章十三節
[00:32:54.420 --> 00:32:59.420]  「當拜主你的神,單要侍奉他」
[00:32:59.420 --> 00:33:03.420]  這段經文是出自摩西的說話
[00:33:03.420 --> 00:33:07.420]  摩西提醒以色列人要敬畏神、侍奉神
[00:33:07.420 --> 00:33:11.420]  不可以隨從別神
[00:33:11.420 --> 00:33:15.420]  不可以敬拜別神
[00:33:15.420 --> 00:33:19.420]  否則神就會作出懲罰
[00:33:19.420 --> 00:33:24.420]  因為神是那位忌邪的神
[00:33:24.420 --> 00:33:29.420]  事實上昔日第一代以色列人曾經在摩西
[00:33:29.420 --> 00:33:33.420]  他上西乃山領受神的法板的時候
[00:33:33.420 --> 00:33:35.420]  因為等得不耐煩
[00:33:35.420 --> 00:33:38.420]  太久了,摩西去了哪裡?
[00:33:38.420 --> 00:33:41.420]  他還在那裡?神還在那裡?
[00:33:41.420 --> 00:33:46.420]  他們懷疑神是否仍與他們同在
[00:33:46.420 --> 00:33:53.420]  於是他們又犯下一個很嚴重的錯誤
[00:33:53.420 --> 00:33:57.420]  他們造了一個金牛毒出來
[00:33:57.420 --> 00:34:02.420]  造了這個金牛毒去敬拜這個金牛毒
[00:34:02.420 --> 00:34:07.420]  就代表他們敬拜耶和華
[00:34:07.420 --> 00:34:12.420]  他們自製一個虛假的信仰
[00:34:12.420 --> 00:34:16.420]  按著他們的心意去創造出這個
[00:34:16.420 --> 00:34:21.420]  他們所想出來的耶和華信仰
[00:34:21.420 --> 00:34:27.420]  但卻不是神的心意
[00:34:27.420 --> 00:34:30.420]  表面上他們拜金牛毒
[00:34:30.420 --> 00:34:33.420]  把它當成是耶和華來到去敬拜
[00:34:33.420 --> 00:34:36.420]  就好像是紀念耶和華的拯救
[00:34:36.420 --> 00:34:42.420]  但實質上是出於一種滿足他們的私慾的行動
[00:34:42.420 --> 00:34:44.420]  他們背棄神的教導
[00:34:44.420 --> 00:34:49.420]  因為神曾經說過你們不可以雕刻偶像
[00:34:49.420 --> 00:34:52.420]  但他們一意孤行
[00:34:52.420 --> 00:34:55.420]  為了讓自己安心
[00:34:55.420 --> 00:34:58.420]  他們創造了這個金牛毒
[00:34:58.420 --> 00:35:02.420]  創造了這個虛假的信仰
[00:35:02.420 --> 00:35:10.420]  這一代的以色列人又再次在這個試探當中失敗
[00:35:10.420 --> 00:35:12.420]  但是耶穌呢
[00:35:12.420 --> 00:35:15.420]  耶穌在這個試探裡面
[00:35:15.420 --> 00:35:20.420]  祂又再次完美示範自己
[00:35:20.420 --> 00:35:24.420]  如何去勝過這個試探
[00:35:24.420 --> 00:35:28.420]  祂拒絕落入拜魔鬼的陷阱
[00:35:28.420 --> 00:35:33.420]  祂以生命記錄章十三節去擊退魔鬼
[00:35:33.420 --> 00:35:41.420]  祂又再一次超越昔日的以色列人
[00:35:41.420 --> 00:35:43.420]  昔日第一代的以色列人
[00:35:43.420 --> 00:35:46.420]  他們走過這個曠野
[00:35:46.420 --> 00:35:49.420]  他們經歷種種的試探
[00:35:49.420 --> 00:35:51.420]  包括飢餓的試探
[00:35:51.420 --> 00:35:53.420]  試探神
[00:35:53.420 --> 00:35:58.420]  以及建立自己虛假的信仰
[00:35:58.420 --> 00:36:04.420]  只可惜他們在這一切的試探當中失敗了
[00:36:04.420 --> 00:36:10.420]  以致他們失去進入神應許之地的福分
[00:36:10.420 --> 00:36:13.420]  去到今天這一段經文當中
[00:36:13.420 --> 00:36:17.420]  當耶穌祂開展地上即是之先
[00:36:17.420 --> 00:36:24.420]  祂面不改容地直面魔鬼的三個試探
[00:36:24.420 --> 00:36:29.420]  這三個試探同樣是重複昔日以色列人
[00:36:29.420 --> 00:36:33.420]  在曠野裡面面對的試探
[00:36:33.420 --> 00:36:35.420]  是關乎飢餓
[00:36:35.420 --> 00:36:37.420]  試探神
[00:36:37.420 --> 00:36:42.420]  以及敬拜魔鬼的試探
[00:36:42.420 --> 00:36:45.420]  只不過分別在於
[00:36:45.420 --> 00:36:50.420]  耶穌不是好像昔日的以色列人那樣跌倒
[00:36:50.420 --> 00:36:56.420]  祂是勝過這一切的試探
[00:36:56.420 --> 00:37:00.420]  耶穌能夠勝過這一切試探的秘訣
[00:37:00.420 --> 00:37:04.420]  是因為祂很清楚自己的身份
[00:37:04.420 --> 00:37:09.420]  祂就是神兒子這個身份
[00:37:09.420 --> 00:37:13.420]  耶穌又很清楚祂自己的使命
[00:37:13.420 --> 00:37:17.420]  祂知道神要祂道成肉身
[00:37:17.420 --> 00:37:19.420]  來到這個世界
[00:37:19.420 --> 00:37:23.420]  就是要踏上十字架的苦路
[00:37:23.420 --> 00:37:27.420]  要去成就救恩
[00:37:27.420 --> 00:37:31.420]  耶穌祂又很熟悉神的話語
[00:37:31.420 --> 00:37:34.420]  祂能夠在每一次的試探當中
[00:37:34.420 --> 00:37:40.420]  以神的話語來擊退魔鬼
[00:37:40.420 --> 00:37:46.420]  今天我們是不是都處身在不同的試探當中呢?
[00:37:46.420 --> 00:37:53.420]  我們是不是都正處在人生的曠野裡面呢?
[00:37:53.420 --> 00:37:56.420]  我們曠野的場景
[00:37:56.420 --> 00:37:58.420]  是不是我們的工作呢?
[00:37:58.420 --> 00:38:01.420]  是不是我們的家庭呢?
[00:38:01.420 --> 00:38:05.420]  是不是我們的人際關係呢?
[00:38:05.420 --> 00:38:13.420]  還是我們的團體呢?甚至是我們的教會呢?
[00:38:13.420 --> 00:38:16.420]  在人生的曠野當中
[00:38:16.420 --> 00:38:19.420]  我們會不會都好像以色列人
[00:38:19.420 --> 00:38:23.420]  好像耶穌那樣去面對這些試探呢?
[00:38:23.420 --> 00:38:32.420]  面對飢餓、試探神和敬拜別神的試探當中呢?
[00:38:32.420 --> 00:38:38.420]  飢餓的試探事實上不是只是肉體上的缺乏
[00:38:38.420 --> 00:38:43.420]  是指導人身心靈的缺乏
[00:38:43.420 --> 00:38:52.420]  我們有沒有經歷身心靈缺乏的試探呢?
[00:38:52.420 --> 00:38:54.420]  試探神
[00:38:54.420 --> 00:38:57.420]  在困難的當中
[00:38:57.420 --> 00:39:00.420]  我們有沒有曾經都埋怨過神呢?
[00:39:00.420 --> 00:39:05.420]  我們有沒有曾經都問過神在哪裡呢?
[00:39:05.420 --> 00:39:08.420]  神祢做了什麼呢?
[00:39:08.420 --> 00:39:17.420]  神祢為什麼不幫我拿走這些艱難、苦楚、痛苦呢?
[00:39:17.420 --> 00:39:22.420]  我們有沒有質疑過神的同在呢?
[00:39:22.420 --> 00:39:25.420]  我們有沒有好像以色列人那樣
[00:39:25.420 --> 00:39:32.420]  去質疑神的供應、神的幫助?
[00:39:32.420 --> 00:39:35.420]  敬拜別神
[00:39:35.420 --> 00:39:39.420]  我們有沒有建立自己的信仰呢?
[00:39:39.420 --> 00:39:43.420]  我們有沒有追隨過成功神學呢?
[00:39:43.420 --> 00:39:44.420]  我們有沒有認為
[00:39:44.420 --> 00:39:49.420]  我們只需要做一個禮拜日的信徒就可以了?
[00:39:49.420 --> 00:39:53.420]  我們有沒有以自己為出發點
[00:39:53.420 --> 00:39:59.420]  去取代神應該有的地位呢?
[00:39:59.420 --> 00:40:02.420]  今天的經文提醒我們
[00:40:02.420 --> 00:40:07.420]  提醒我們在不同的人生曠野當中
[00:40:07.420 --> 00:40:11.420]  其實我們都是和以色列人一樣
[00:40:11.420 --> 00:40:19.420]  和耶穌一樣面對這種種的試探
[00:40:19.420 --> 00:40:25.420]  面對試探不是一件那麼奇怪的事
[00:40:25.420 --> 00:40:28.420]  其實是很正常的
[00:40:28.420 --> 00:40:35.420]  當我們進入和神這個新的納約的關係當中
[00:40:35.420 --> 00:40:41.420]  我們很自然而然就會面對這個試探
[00:40:41.420 --> 00:40:48.420]  當我們從神那裡去領受祂給我們的使命的時候
[00:40:48.420 --> 00:40:54.420]  我們很自然而然就會面對試探
[00:40:54.420 --> 00:40:57.420]  因為魔鬼總會想盡辦法
[00:40:57.420 --> 00:41:02.420]  破壞我們和神之間的關係
[00:41:02.420 --> 00:41:05.420]  因為魔鬼總會想盡辦法
[00:41:05.420 --> 00:41:10.420]  要去讓我們沒有辦法在生命當中
[00:41:10.420 --> 00:41:15.420]  去實踐神給我們的使命
[00:41:15.420 --> 00:41:21.420]  祂要我們變成一個實踐性的信徒
[00:41:21.420 --> 00:41:23.420]  所以今天
[00:41:23.420 --> 00:41:26.420]  探望我們透過耶穌基督
[00:41:26.420 --> 00:41:28.420]  祂在曠野
[00:41:28.420 --> 00:41:30.420]  在聖殿頂
[00:41:30.420 --> 00:41:33.420]  在世界最高之處上面
[00:41:33.420 --> 00:41:37.420]  所面對的試探的經歷
[00:41:37.420 --> 00:41:41.420]  作為我們眾人的提醒
[00:41:41.420 --> 00:41:44.420]  讓我們都去學校耶穌基督
[00:41:44.420 --> 00:41:48.420]  去清楚我們自己的身份
[00:41:48.420 --> 00:41:51.420]  我們就是神寶貴的兒女
[00:41:51.420 --> 00:41:55.420]  我們就是神揀選的子民
[00:41:55.420 --> 00:42:00.420]  我們就是耶穌基督的門徒
[00:42:00.420 --> 00:42:04.420]  我們在耶穌基督裡面
[00:42:04.420 --> 00:42:09.420]  是每一個都領受了祂給我們的使命
[00:42:09.420 --> 00:42:11.420]  我們是有一個使命
[00:42:11.420 --> 00:42:13.420]  要在這個世上去活出
[00:42:13.420 --> 00:42:17.420]  為祂作美好的見證
[00:42:17.420 --> 00:42:20.420]  當我們認清我們的身份
[00:42:20.420 --> 00:42:23.420]  認清我們的使命
[00:42:23.420 --> 00:42:27.420]  當我們熟讀神的話語
[00:42:27.420 --> 00:42:29.420]  我們明白神的心意
[00:42:29.420 --> 00:42:34.420]  我們就能夠在處身這些人生的曠野裡面
[00:42:34.420 --> 00:42:38.420]  面對這些試探當中的時候
[00:42:38.420 --> 00:42:46.420]  我們會懂得去靠著神去勝過這一切的試探
[00:42:46.420 --> 00:42:48.420]  主禱文當中
[00:42:48.420 --> 00:42:51.420]  不叫我們遇見試探
[00:42:51.420 --> 00:42:55.420]  救我們脫離凶惡的下一句是
[00:42:55.420 --> 00:43:02.420]  因為國道權柄榮耀全是你的
[00:43:02.420 --> 00:43:05.420]  直到永遠
[00:43:05.420 --> 00:43:07.420]  就是告訴我們
[00:43:07.420 --> 00:43:13.420]  神既然就是那位最高的主宰
[00:43:13.420 --> 00:43:17.420]  統管萬有一切的時候
[00:43:17.420 --> 00:43:20.420]  我們生命當中的缺乏
[00:43:20.420 --> 00:43:26.420]  還需要去靠其他來供應嗎?
[00:43:26.420 --> 00:43:28.420]  不需要了
[00:43:28.420 --> 00:43:33.420]  因為神就是我們唯一的供應者
[00:43:33.420 --> 00:43:39.420]  神就是那位由始至終愛我們到底的神
[00:43:39.420 --> 00:43:48.420]  讓我們一起低頭禱告
[00:43:48.420 --> 00:43:51.420]  愛我們到底的主耶穌基督
[00:43:51.420 --> 00:43:54.420]  我們來到你的面前
[00:43:54.420 --> 00:43:58.420]  我們確實是很不配
[00:43:58.420 --> 00:44:01.420]  我們確實是很軟弱
[00:44:01.420 --> 00:44:06.420]  我們確實都是活在不同的人生抗疫的場景當中
[00:44:06.420 --> 00:44:08.420]  我們有很多的缺乏
[00:44:08.420 --> 00:44:09.420]  很多的軟弱
[00:44:09.420 --> 00:44:10.420]  很多的需要
[00:44:10.420 --> 00:44:13.420]  我們面對著很多的試探
[00:44:13.420 --> 00:44:14.420]  隱憂
[00:44:14.420 --> 00:44:15.420]  罪惡
[00:44:15.420 --> 00:44:18.420]  主要是求你親自以你的靈
[00:44:18.420 --> 00:44:21.420]  去成為我們的提醒
[00:44:21.420 --> 00:44:22.420]  我們的幫助
[00:44:22.420 --> 00:44:24.420]  教我們真的能夠
[00:44:24.420 --> 00:44:29.420]  可以靠著耶穌基督你寶貴的話語
[00:44:29.420 --> 00:44:34.420]  來勝過這一切的試探軟弱
[00:44:34.420 --> 00:44:36.420]  叫我們軟弱的自己
[00:44:36.420 --> 00:44:39.420]  能夠靠著你來得著剛強
[00:44:39.420 --> 00:44:41.420]  能夠在這個世代
[00:44:41.420 --> 00:44:44.420]  黑暗的世代當中
[00:44:44.420 --> 00:44:48.420]  我們能夠仍然去持守真道
[00:44:48.420 --> 00:44:51.420]  持守聖靈的指引
[00:44:51.420 --> 00:44:54.420]  以致我們能夠在這個世代裏面
[00:44:54.420 --> 00:44:58.420]  為你活出美好的見證
[00:44:58.420 --> 00:45:00.420]  確實很不容易
[00:45:00.420 --> 00:45:02.420]  大主我們願意將我們每一個
[00:45:02.420 --> 00:45:04.420]  交在你的手中
[00:45:04.420 --> 00:45:07.420]  求你以你的靈去托著我們
[00:45:07.420 --> 00:45:11.420]  求你以你的話語成為我們的指引
[00:45:11.420 --> 00:45:13.420]  成為我們的提醒
[00:45:13.420 --> 00:45:18.420]  求你每一天都能夠成為我們隨時的幫助
[00:45:18.420 --> 00:45:22.420]  以致到我們可以勝過這一切的試探
[00:45:22.420 --> 00:45:24.420]  為你見證
[00:45:24.420 --> 00:45:27.420]  來高舉主耶穌基督你的美名
[00:45:27.420 --> 00:45:29.420]  求你親自來到去保守
[00:45:29.420 --> 00:45:30.420]  祝福大靈
[00:45:30.420 --> 00:45:33.420]  以上禱告奉靠我主耶穌基督的聖名祈求
[00:45:33.420 --> 00:45:35.420]  阿門
