
[00:00:00.000 --> 00:00:02.720]  今天的講題叫做「平安之道」
[00:17:17.040 --> 00:17:19.040]  或者你有一些
[00:17:19.040 --> 00:17:21.040]  譬如你欠債
[00:17:21.040 --> 00:17:23.040]  或者你有一些東西
[00:17:23.040 --> 00:17:25.040]  是你解不掂
[00:17:25.040 --> 00:17:27.040]  你很怕很被困擾
[00:17:27.040 --> 00:17:29.040]  聖經就講
[00:17:29.040 --> 00:17:31.040]  主禱文你記得
[00:17:31.040 --> 00:17:33.040]  我們求四樣東西
[00:17:33.040 --> 00:17:35.040]  第一我們求日用的飲食
[00:17:35.040 --> 00:17:37.040]  神滿足我們
[00:17:37.040 --> 00:17:39.040]  神說了這個地球會托住
[00:17:39.040 --> 00:17:41.040]  氣候 糧食
[00:17:41.040 --> 00:17:43.040]  陽光 水分
[00:17:43.040 --> 00:17:45.040]  是神供養
[00:17:45.040 --> 00:17:47.040]  我們基本的需要
[00:17:47.040 --> 00:17:49.040]  有沒有錢都是神供應
[00:17:49.040 --> 00:17:51.040]  所以神說
[00:17:51.040 --> 00:17:53.040]  日用的飲食我們可以求
[00:17:53.040 --> 00:17:55.040]  第二求神免我們的債
[00:17:55.040 --> 00:17:57.040]  如果我們自己做錯了什麼
[00:17:57.040 --> 00:17:59.040]  我們每天都求神免我們的債
[00:17:59.040 --> 00:18:01.040]  我們要去
[00:18:01.040 --> 00:18:03.040]  學習免人家的債
[00:18:03.040 --> 00:18:05.040]  第三不叫我們遇見試探
[00:18:05.040 --> 00:18:07.040]  叫我們不要遇到我們正過不了的試探
[00:18:07.040 --> 00:18:09.040]  是不是
[00:18:09.040 --> 00:18:11.040]  很怕自己有做錯事
[00:18:11.040 --> 00:18:13.040]  很怕面對試探會做錯事
[00:18:13.040 --> 00:18:15.040]  第四
[00:18:15.040 --> 00:18:17.040]  不叫我們遇見
[00:18:17.040 --> 00:18:19.040]  叫我們出來凶惡
[00:18:19.040 --> 00:18:21.040]  所以我出街
[00:18:21.040 --> 00:18:23.040]  我和志偉一樣
[00:18:23.040 --> 00:18:25.040]  叫我們出來凶惡
[00:18:25.040 --> 00:18:27.040]  希望他
[00:18:27.040 --> 00:18:31.040]  不要選擇我
[00:18:31.040 --> 00:18:33.040]  到日有到
[00:18:33.040 --> 00:18:35.040]  到日有到
[00:18:35.040 --> 00:18:37.040]  但不知道的
[00:18:37.040 --> 00:18:39.040]  什麼時候發生
[00:18:39.040 --> 00:18:41.040]  但不要因為這樣
[00:18:41.040 --> 00:18:43.040]  讓這些不安的心態
[00:18:43.040 --> 00:18:45.040]  不安的情緒
[00:18:45.040 --> 00:18:47.040]  搞到我們食住行
[00:18:47.040 --> 00:18:49.040]  睡覺都睡得不安樂
[00:18:49.040 --> 00:18:51.040]  請姐妹
[00:18:51.040 --> 00:18:53.040]  真正的安全感
[00:18:53.040 --> 00:18:55.040]  不是身邊有兩個保鏢
[00:18:55.040 --> 00:18:57.040]  真正的安全感是神
[00:18:57.040 --> 00:18:59.040]  與我們同在
[00:18:59.040 --> 00:19:01.040]  什麼事發生都不怕
[00:19:01.040 --> 00:19:03.040]  平安你要留心
[00:19:03.040 --> 00:19:05.040]  很多時是心態
[00:19:05.040 --> 00:19:07.040]  你心態好就算你去到
[00:19:07.040 --> 00:19:09.040]  一些很不平安的地區
[00:19:09.040 --> 00:19:11.040]  你仍然可以有那種
[00:19:11.040 --> 00:19:13.040]  安定
[00:19:13.040 --> 00:19:15.040]  平安就是要勝過恐懼
[00:19:15.040 --> 00:19:17.040]  在美國總統
[00:19:17.040 --> 00:19:19.040]  羅斯福
[00:19:19.040 --> 00:19:21.040]  他
[00:19:21.040 --> 00:19:23.040]  就任的時候
[00:19:23.040 --> 00:19:25.040]  1941年
[00:19:25.040 --> 00:19:27.040]  他講了四樣東西
[00:19:27.040 --> 00:19:29.040]  他提倡
[00:19:29.040 --> 00:19:31.040]  每一個人都應該有
[00:19:31.040 --> 00:19:33.040]  四種的自由
[00:19:33.040 --> 00:19:35.040]  四種的自由
[00:19:35.040 --> 00:19:37.040]  人應該得著的
[00:19:37.040 --> 00:19:39.040]  第一 人應該有言論的自由
[00:19:39.040 --> 00:19:41.040]  第二 人應該有思想
[00:19:41.040 --> 00:19:43.040]  信仰的自由
[00:19:43.040 --> 00:19:45.040]  即是你講話應該有自由
[00:19:45.040 --> 00:19:47.040]  你思考或者你取態
[00:19:47.040 --> 00:19:49.040]  你自己信什麼
[00:19:49.040 --> 00:19:51.040]  不信什麼
[00:19:51.040 --> 00:19:53.040]  什麼是你認為是對的
[00:19:53.040 --> 00:19:55.040]  不對的 你應該有自己的自由
[00:19:55.040 --> 00:19:57.040]  言論和信念
[00:19:57.040 --> 00:19:59.040]  思想的自由
[00:19:59.040 --> 00:20:01.040]  第三個就是你應該有
[00:20:01.040 --> 00:20:03.040]  免於寄憑
[00:20:03.040 --> 00:20:05.040]  免於生活缺乏
[00:20:05.040 --> 00:20:07.040]  的自由
[00:20:07.040 --> 00:20:09.040]  即是人應該有足夠
[00:20:09.040 --> 00:20:11.040]  生存所需
[00:20:11.040 --> 00:20:13.040]  去被這些東西壓迫
[00:20:13.040 --> 00:20:15.040]  第四個就是人應該免於
[00:20:15.040 --> 00:20:17.040]  恐懼的自由
[00:20:17.040 --> 00:20:19.040]  人應該生活在恐懼裏面
[00:20:19.040 --> 00:20:21.040]  所以一個政府
[00:20:21.040 --> 00:20:23.040]  要盡量給人民
[00:20:23.040 --> 00:20:25.040]  給自己的國民
[00:20:25.040 --> 00:20:27.040]  有自由 言論
[00:20:27.040 --> 00:20:29.040]  思想
[00:20:29.040 --> 00:20:31.040]  得飽飯吃
[00:20:31.040 --> 00:20:33.040]  和不會有恐懼
[00:20:33.040 --> 00:20:35.040]  平安
[00:20:35.040 --> 00:20:37.040]  一個世界
[00:20:37.040 --> 00:20:39.040]  連一般的政權
[00:20:39.040 --> 00:20:41.040]  或者一般的人
[00:20:41.040 --> 00:20:43.040]  都覺得人應該有這個平安
[00:20:43.040 --> 00:20:45.040]  免於恐懼的自由
[00:20:45.040 --> 00:20:47.040]  所以平安是應該勝過恐懼
[00:20:47.040 --> 00:20:49.040]  但是
[00:20:49.040 --> 00:20:51.040]  懼怕這件事
[00:20:51.040 --> 00:20:53.040]  有時你很難控制
[00:20:53.040 --> 00:20:55.040]  聖經有一句說話講
[00:20:55.040 --> 00:20:57.040]  愛女沒有什麼
[00:20:57.040 --> 00:20:59.040]  懼怕
[00:20:59.040 --> 00:21:01.040]  所以成人節我很少吃豬扒
[00:21:01.040 --> 00:21:03.040]  聽到沒有
[00:21:03.040 --> 00:21:05.040]  因為普通話是怎麼講
[00:21:05.040 --> 00:21:07.040]  愛妮沒有豬扒
[00:21:07.040 --> 00:21:09.040]  豬扒
[00:21:09.040 --> 00:21:11.040]  愛妮沒有豬扒
[00:21:11.040 --> 00:21:13.040]  聖經不是講
[00:21:13.040 --> 00:21:15.040]  你有愛就沒有懼怕
[00:21:15.040 --> 00:21:17.040]  這裡想講
[00:21:17.040 --> 00:21:19.040]  在《約翰一書》四章十八節
[00:21:19.040 --> 00:21:21.040]  上下文是講
[00:21:21.040 --> 00:21:23.040]  在審判台前
[00:21:23.040 --> 00:21:25.040]  當神將我們審判
[00:21:25.040 --> 00:21:27.040]  所有的人的時候
[00:21:27.040 --> 00:21:29.040]  因為基督為我們死
[00:21:29.040 --> 00:21:31.040]  我們不再懼怕審判
[00:21:31.040 --> 00:21:33.040]  即今天
[00:21:33.040 --> 00:21:35.040]  我們沒有犯事
[00:21:35.040 --> 00:21:37.040]  就算被警察抓
[00:21:37.040 --> 00:21:39.040]  我們不用懼怕
[00:21:39.040 --> 00:21:41.040]  聖經是講
[00:21:41.040 --> 00:21:43.040]  我們不需要懼怕神的審判
[00:21:43.040 --> 00:21:45.040]  但恐懼這件事
[00:21:45.040 --> 00:21:47.040]  在生命裏面
[00:21:47.040 --> 00:21:49.040]  是避不開
[00:21:49.040 --> 00:21:51.040]  所以經常都需要
[00:21:51.040 --> 00:21:53.040]  神的平安幫我們
[00:21:53.040 --> 00:21:55.040]  所以不會說拿走了懼怕
[00:21:55.040 --> 00:21:57.040]  拿走了懼怕你就不再需要平安
[00:21:57.040 --> 00:21:59.040]  但聖經是講
[00:21:59.040 --> 00:22:01.040]  用平安來
[00:22:01.040 --> 00:22:03.040]  勝過我們的恐懼
[00:22:03.040 --> 00:22:05.040]  恐懼
[00:22:05.040 --> 00:22:07.040]  憂慮
[00:22:07.040 --> 00:22:09.040]  就是反映我們人
[00:22:09.040 --> 00:22:11.040]  只是一個普通人
[00:22:11.040 --> 00:22:13.040]  我們不能夠掌管世界
[00:22:13.040 --> 00:22:15.040]  任何事
[00:22:15.040 --> 00:22:17.040]  我們知道是重要
[00:22:17.040 --> 00:22:19.040]  但我們又控制不了
[00:22:19.040 --> 00:22:21.040]  我們就會有憂慮
[00:22:21.040 --> 00:22:23.040]  甚至有恐懼
[00:22:23.040 --> 00:22:25.040]  而恐懼的程度如果去到很嚴重
[00:22:25.040 --> 00:22:27.040]  我們的生命就出問題
[00:22:27.040 --> 00:22:29.040]  有時連生活都做不到
[00:22:29.040 --> 00:22:31.040]  聖經在講一個平安
[00:22:31.040 --> 00:22:33.040]  就是能夠勝過
[00:22:33.040 --> 00:22:35.040]  這些日常生命裏面的恐懼
[00:22:35.040 --> 00:22:37.040]  這個平安
[00:22:37.040 --> 00:22:39.040]  是超越環境的
[00:22:39.040 --> 00:22:41.040]  今天所看的二章十四節
[00:22:41.040 --> 00:22:43.040]  路德荒講了一句
[00:22:43.040 --> 00:22:45.040]  在至高之處榮耀歸於神
[00:22:45.040 --> 00:22:47.040]  在地上平安
[00:22:47.040 --> 00:22:49.040]  歸於祂所喜悅的人
[00:22:49.040 --> 00:22:51.040]  你剛才讀過二章八到十三節
[00:22:51.040 --> 00:22:53.040]  都是講當耶穌基督降生的時候
[00:22:53.040 --> 00:22:55.040]  這個尼塞亞
[00:22:55.040 --> 00:22:57.040]  這個救主
[00:22:57.040 --> 00:22:59.040]  他來可以實現
[00:22:59.040 --> 00:23:01.040]  兩樣東西
[00:23:01.040 --> 00:23:03.040]  第一就是榮耀可以歸於
[00:23:03.040 --> 00:23:05.040]  在上的真神
[00:23:05.040 --> 00:23:07.040]  榮耀歸於至高神
[00:23:07.040 --> 00:23:09.040]  第二個
[00:23:09.040 --> 00:23:11.040]  平安可以歸於人
[00:23:11.040 --> 00:23:13.040]  榮耀和平安
[00:23:13.040 --> 00:23:15.040]  有什麼關係呢
[00:23:15.040 --> 00:23:17.040]  兄弟妹
[00:23:17.040 --> 00:23:19.040]  你想掌握聖經的那個平安
[00:23:19.040 --> 00:23:21.040]  你要明白基督來
[00:23:21.040 --> 00:23:23.040]  祂會帶來平安
[00:23:23.040 --> 00:23:25.040]  基督來祂也會帶來榮耀
[00:23:25.040 --> 00:23:27.040]  榮耀與平安在我們生命裏面
[00:23:27.040 --> 00:23:29.040]  是有息息相關的
[00:23:29.040 --> 00:23:31.040]  怎樣可以實現呢
[00:23:31.040 --> 00:23:33.040]  耶穌基督來
[00:23:33.040 --> 00:23:35.040]  我們看第四點
[00:23:35.040 --> 00:23:37.040]  我們平安怎樣失落
[00:23:37.040 --> 00:23:39.040]  然後我們先講第三點
[00:23:39.040 --> 00:23:41.040]  平安可以怎樣得著
[00:23:41.040 --> 00:23:43.040]  剛才講過
[00:23:43.040 --> 00:23:45.040]  平安的定義在聖經齊
[00:23:45.040 --> 00:23:47.040]  圓圓滿滿
[00:23:47.040 --> 00:23:49.040]  整整齊齊
[00:23:49.040 --> 00:23:51.040]  我們讀一讀
[00:23:51.040 --> 00:23:53.040]  在聖經羅馬書三章廿三節講到
[00:23:53.040 --> 00:23:55.040]  因為世人都犯了罪
[00:23:55.040 --> 00:23:57.040]  下一句是什麼
[00:23:57.040 --> 00:23:59.040]  虧缺了神的榮耀
[00:23:59.040 --> 00:24:01.040]  我們講
[00:24:01.040 --> 00:24:03.040]  在聖經裏面
[00:24:03.040 --> 00:24:05.040]  所有人
[00:24:05.040 --> 00:24:07.040]  他犯了罪
[00:24:07.040 --> 00:24:09.040]  他們要怎樣
[00:24:09.040 --> 00:24:11.040]  他們要獻一個贖罪祭
[00:24:11.040 --> 00:24:13.040]  贖罪
[00:24:13.040 --> 00:24:15.040]  即是有了虧缺
[00:24:15.040 --> 00:24:17.040]  犯罪就是虧缺了神
[00:24:17.040 --> 00:24:19.040]  虧缺了神的榮耀
[00:24:19.040 --> 00:24:21.040]  贖罪就是先
[00:24:21.040 --> 00:24:23.040]  將我們所虧缺的
[00:24:23.040 --> 00:24:25.040]  填補
[00:24:25.040 --> 00:24:27.040]  所虧欠的罪債
[00:24:27.040 --> 00:24:29.040]  我們要還清
[00:24:29.040 --> 00:24:31.040]  所以虧完贖罪祭的人
[00:24:31.040 --> 00:24:33.040]  才可以獻平安祭
[00:24:33.040 --> 00:24:35.040]  獻平安祭
[00:24:35.040 --> 00:24:37.040]  平安祭就代表
[00:24:37.040 --> 00:24:39.040]  我已經得到圓滿
[00:24:39.040 --> 00:24:41.040]  得到神的釋放
[00:24:41.040 --> 00:24:43.040]  我生命再沒有虧缺
[00:24:43.040 --> 00:24:45.040]  才獻平安祭
[00:24:45.040 --> 00:24:47.040]  平安祭就是表達我們對神的感謝
[00:24:47.040 --> 00:24:49.040]  贖罪祭就是表達
[00:24:49.040 --> 00:24:51.040]  我們向神的認罪
[00:24:51.040 --> 00:24:53.040]  贖罪祭之後獻平安祭
[00:24:53.040 --> 00:24:55.040]  人失落了平安
[00:24:55.040 --> 00:24:57.040]  或者生命有虧缺
[00:24:57.040 --> 00:24:59.040]  就因為人有罪
[00:24:59.040 --> 00:25:01.040]  所以罪
[00:25:01.040 --> 00:25:03.040]  怎樣反映呢
[00:25:03.040 --> 00:25:05.040]  你良心有虧缺就有罪
[00:25:05.040 --> 00:25:07.040]  你良心有虧
[00:25:07.040 --> 00:25:09.040]  這就是中國人
[00:25:09.040 --> 00:25:11.040]  常常說你良心有虧
[00:25:11.040 --> 00:25:13.040]  你不會有平安
[00:25:13.040 --> 00:25:15.040]  第二我們欠人的債
[00:25:15.040 --> 00:25:17.040]  就對人有虧欠
[00:25:17.040 --> 00:25:19.040]  我們也不會有
[00:25:19.040 --> 00:25:21.040]  合足的平安
[00:25:21.040 --> 00:25:23.040]  欠神的債
[00:25:23.040 --> 00:25:25.040]  對神得罪神
[00:25:25.040 --> 00:25:27.040]  也不會有平安
[00:25:27.040 --> 00:25:29.040]  聖經說得很清楚我們犯罪
[00:25:29.040 --> 00:25:31.040]  最終唯獨是得罪神
[00:25:31.040 --> 00:25:33.040]  我們虧缺
[00:25:33.040 --> 00:25:35.040]  所以最終每一個人犯罪
[00:25:35.040 --> 00:25:37.040]  就是虧缺了神的榮耀
[00:25:37.040 --> 00:25:39.040]  那什麼叫神的榮耀呢
[00:25:39.040 --> 00:25:41.040]  其實
[00:25:41.040 --> 00:25:43.040]  聖經裏面形容到
[00:25:43.040 --> 00:25:45.040]  神的榮耀
[00:25:45.040 --> 00:25:47.040]  就是神所有的美德
[00:25:47.040 --> 00:25:49.040]  的總和
[00:25:49.040 --> 00:25:51.040]  就是神的榮耀
[00:25:51.040 --> 00:25:53.040]  神是所有美善
[00:25:53.040 --> 00:25:55.040]  美善的彰顯
[00:25:55.040 --> 00:25:57.040]  那麼抽獎
[00:25:57.040 --> 00:25:59.040]  什麼叫我們虧缺
[00:25:59.040 --> 00:26:01.040]  欠了神的榮耀
[00:26:01.040 --> 00:26:03.040]  怎樣還神的榮耀給他呢
[00:26:03.040 --> 00:26:05.040]  大家要知道
[00:26:05.040 --> 00:26:07.040]  人的特點
[00:26:07.040 --> 00:26:09.040]  在神創造的萬物裏面
[00:26:09.040 --> 00:26:11.040]  人和所有東西都不同
[00:26:11.040 --> 00:26:13.040]  神就叫我們
[00:26:13.040 --> 00:26:15.040]  在十誡裏說
[00:26:15.040 --> 00:26:17.040]  千萬不要跪拜那些偶像
[00:26:17.040 --> 00:26:19.040]  不要當天上的日月星神
[00:26:19.040 --> 00:26:21.040]  當是可以敬拜的對象
[00:26:21.040 --> 00:26:23.040]  日月星神
[00:26:23.040 --> 00:26:25.040]  飛禽走獸
[00:26:25.040 --> 00:26:27.040]  或者人造的偶像
[00:26:27.040 --> 00:26:29.040]  聖經說
[00:26:29.040 --> 00:26:31.040]  不要用任何東西去代表神
[00:26:31.040 --> 00:26:33.040]  因為神是獨一無二
[00:26:33.040 --> 00:26:35.040]  神是與別不同
[00:26:35.040 --> 00:26:37.040]  但是神說
[00:26:37.040 --> 00:26:39.040]  有一樣東西
[00:26:39.040 --> 00:26:41.040]  是反映神
[00:26:41.040 --> 00:26:43.040]  最反映到神自己
[00:26:43.040 --> 00:26:45.040]  的榮耀
[00:26:45.040 --> 00:26:47.040]  是什麼
[00:26:47.040 --> 00:26:49.040]  就是你和我
[00:26:49.040 --> 00:26:51.040]  我們每一個人都有神的形象
[00:26:51.040 --> 00:26:53.040]  聖經說神按照自己的形象
[00:26:53.040 --> 00:26:55.040]  按照自己的樣式
[00:26:55.040 --> 00:26:57.040]  做男做女
[00:26:57.040 --> 00:26:59.040]  所以我們人本來就有神的形象
[00:26:59.040 --> 00:27:01.040]  我們說
[00:27:01.040 --> 00:27:03.040]  那麼神是怎樣的呢
[00:27:03.040 --> 00:27:05.040]  神是怎樣的呢
[00:27:05.040 --> 00:27:07.040]  聖經說
[00:27:07.040 --> 00:27:09.040]  神就是愛
[00:27:09.040 --> 00:27:11.040]  所以一個人
[00:27:11.040 --> 00:27:13.040]  有神形象的人
[00:27:13.040 --> 00:27:15.040]  很自然就會活到一個愛的生命
[00:27:15.040 --> 00:27:17.040]  所以聖經說
[00:27:17.040 --> 00:27:19.040]  全個聖經就是想教人
[00:27:19.040 --> 00:27:21.040]  活到一個愛的生命
[00:27:21.040 --> 00:27:23.040]  最大誡明是愛
[00:27:23.040 --> 00:27:25.040]  和愛神和愛人而己
[00:27:25.040 --> 00:27:27.040]  今天神就是愛
[00:27:27.040 --> 00:27:29.040]  你有神形象的人
[00:27:29.040 --> 00:27:31.040]  就應該活到愛的生命
[00:27:31.040 --> 00:27:33.040]  但是今天的世界有沒有愛
[00:27:33.040 --> 00:27:35.040]  也有一點
[00:27:35.040 --> 00:27:39.040]  我最近在研究
[00:27:39.040 --> 00:27:41.040]  洗碗工
[00:27:41.040 --> 00:27:43.040]  萬多元一個月沒有人做
[00:27:43.040 --> 00:27:45.040]  有沒有想過
[00:27:45.040 --> 00:27:47.040]  洗碗而已
[00:27:47.040 --> 00:27:49.040]  誰很怕洗碗的請拍手
[00:27:49.040 --> 00:27:53.040]  可能是這個原因
[00:27:53.040 --> 00:27:55.040]  我知道
[00:27:55.040 --> 00:27:57.040]  但是有錢的
[00:27:57.040 --> 00:27:59.040]  如果每天洗碗
[00:27:59.040 --> 00:28:01.040]  有三千元
[00:28:01.040 --> 00:28:03.040]  你做不做
[00:28:03.040 --> 00:28:05.040]  做啊
[00:28:07.040 --> 00:28:09.040]  其實洗碗有萬多元
[00:28:09.040 --> 00:28:11.040]  為什麼不做呢
[00:28:11.040 --> 00:28:13.040]  為什麼請不到人呢
[00:28:13.040 --> 00:28:15.040]  辛苦了
[00:28:15.040 --> 00:28:17.040]  同一個動作
[00:28:17.040 --> 00:28:19.040]  由早做到晚
[00:28:19.040 --> 00:28:21.040]  沒有停
[00:28:21.040 --> 00:28:23.040]  你如果去喝酒
[00:28:23.040 --> 00:28:25.040]  一餐一桌子
[00:28:25.040 --> 00:28:27.040]  有多少碗飯
[00:28:27.040 --> 00:28:29.040]  很多
[00:28:29.040 --> 00:28:31.040]  不停地換
[00:28:31.040 --> 00:28:33.040]  所以我發覺
[00:28:33.040 --> 00:28:35.040]  洗碗工真的不容易做
[00:28:35.040 --> 00:28:37.040]  你要記得
[00:28:37.040 --> 00:28:39.040]  人
[00:28:39.040 --> 00:28:41.040]  人的罪
[00:28:41.040 --> 00:28:43.040]  帶來
[00:28:43.040 --> 00:28:45.040]  失去了平安
[00:28:45.040 --> 00:28:47.040]  就是生命有規矩
[00:28:47.040 --> 00:28:49.040]  意思是什麼
[00:28:49.040 --> 00:28:51.040]  我們人本來有神的形象
[00:28:51.040 --> 00:28:53.040]  本來我們可以活得很好
[00:28:53.040 --> 00:28:55.040]  活得很好
[00:28:55.040 --> 00:28:57.040]  但是總是有些原因
[00:28:57.040 --> 00:28:59.040]  總是有些原因
[00:28:59.040 --> 00:29:01.040]  為什麼我們活不到愛呢
[00:29:01.040 --> 00:29:03.040]  為什麼我們活不到神的生命呢
[00:29:03.040 --> 00:29:05.040]  為什麼那些洗碗工
[00:29:05.040 --> 00:29:07.040]  好像很容易都沒有人做呢
[00:29:07.040 --> 00:29:09.040]  當然是有原因的
[00:29:09.040 --> 00:29:11.040]  為什麼今天三十元一小時
[00:29:11.040 --> 00:29:13.040]  都沒有用呢
[00:29:13.040 --> 00:29:15.040]  因為午餐去了四十多
[00:29:15.040 --> 00:29:17.040]  加上我四十元都沒有用
[00:29:17.040 --> 00:29:19.040]  午餐去了五十多
[00:29:19.040 --> 00:29:21.040]  根本世界就是
[00:29:21.040 --> 00:29:23.040]  很多人
[00:29:23.040 --> 00:29:25.040]  用不同的伎倆
[00:29:25.040 --> 00:29:27.040]  去做很多事
[00:29:27.040 --> 00:29:29.040]  背後很多人的自私
[00:29:29.040 --> 00:29:31.040]  自利
[00:29:31.040 --> 00:29:33.040]  正正說
[00:29:33.040 --> 00:29:35.040]  本來人有神的形象
[00:29:35.040 --> 00:29:37.040]  活到神形象的人
[00:29:37.040 --> 00:29:39.040]  自然就反映神的榮耀
[00:29:39.040 --> 00:29:41.040]  真是人沒有愛心
[00:29:41.040 --> 00:29:43.040]  有罪
[00:29:43.040 --> 00:29:45.040]  有罪的人怎會有愛心呢
[00:29:45.040 --> 00:29:47.040]  所以人有罪
[00:29:47.040 --> 00:29:49.040]  最終就規缺神的榮耀
[00:29:49.040 --> 00:29:51.040]  我們回頭看
[00:29:51.040 --> 00:29:53.040]  羅馬書三章說
[00:29:53.040 --> 00:29:55.040]  世人犯罪就規缺了神的榮耀
[00:29:55.040 --> 00:29:57.040]  世人犯罪就規缺了神的榮耀
[00:29:57.040 --> 00:29:59.040]  基督來
[00:29:59.040 --> 00:30:01.040]  耶穌基督降生
[00:30:01.040 --> 00:30:03.040]  祂是和平的君
[00:30:03.040 --> 00:30:05.040]  祂來的關鍵
[00:30:05.040 --> 00:30:07.040]  怎樣將榮耀和平安
[00:30:07.040 --> 00:30:09.040]  這兩樣東西怎樣可以
[00:30:09.040 --> 00:30:11.040]  兩樣東西看到的關係
[00:30:11.040 --> 00:30:13.040]  就是基督在中間
[00:30:13.040 --> 00:30:15.040]  基督就是神的
[00:30:15.040 --> 00:30:17.040]  代罪羔羊
[00:30:17.040 --> 00:30:19.040]  聖經講得很清楚
[00:30:19.040 --> 00:30:21.040]  神是最公義的
[00:30:21.040 --> 00:30:23.040]  神不會當有罪沒有事發生
[00:30:23.040 --> 00:30:25.040]  不會就這樣算數
[00:30:25.040 --> 00:30:27.040]  所以聖經說當就虐的人
[00:30:27.040 --> 00:30:29.040]  牽一隻沒有瑕疵的羔羊
[00:30:29.040 --> 00:30:31.040]  牽一隻沒有瑕疵的羔羊
[00:30:31.040 --> 00:30:33.040]  去到祭祀面前
[00:30:33.040 --> 00:30:35.040]  將這個羔羊叫代罪羔羊
[00:30:35.040 --> 00:30:37.040]  你記得在舊約
[00:30:37.040 --> 00:30:39.040]  如果你是獻祭者
[00:30:39.040 --> 00:30:41.040]  牽一隻羊去獻屬罪祭
[00:30:41.040 --> 00:30:43.040]  你按手在這個羊的頭上
[00:30:43.040 --> 00:30:45.040]  你按手在這個羊的頭上
[00:30:45.040 --> 00:30:47.040]  就代表
[00:30:47.040 --> 00:30:49.040]  就是表達
[00:30:49.040 --> 00:30:51.040]  那隻羊代表了你
[00:30:51.040 --> 00:30:53.040]  牠就背了你的罪
[00:30:53.040 --> 00:30:55.040]  你一按手在牠的頭上
[00:30:55.040 --> 00:30:57.040]  就把數給牠
[00:30:57.040 --> 00:30:59.040]  所以你等一等
[00:30:59.040 --> 00:31:01.040]  我一按手在坤叔頭上
[00:31:01.040 --> 00:31:03.040]  坤叔代表
[00:31:03.040 --> 00:31:05.040]  今天
[00:31:05.040 --> 00:31:07.040]  一按手就代表
[00:31:07.040 --> 00:31:09.040]  我的責任就過了給你
[00:31:09.040 --> 00:31:11.040]  所以那個代罪羔羊
[00:31:11.040 --> 00:31:13.040]  按手就代表
[00:31:13.040 --> 00:31:15.040]  牠背了我的罪債
[00:31:15.040 --> 00:31:17.040]  那個祭祀在我面前
[00:31:17.040 --> 00:31:19.040]  宰殺那隻羊的血流乾
[00:31:19.040 --> 00:31:21.040]  就代表牠為我的罪死
[00:31:21.040 --> 00:31:23.040]  代罪羔羊
[00:31:23.040 --> 00:31:25.040]  就是這個意思
[00:31:25.040 --> 00:31:27.040]  但是這些獻祭
[00:31:27.040 --> 00:31:29.040]  認罪
[00:31:29.040 --> 00:31:31.040]  都是按你們現代的術語
[00:31:31.040 --> 00:31:33.040]  就是「碌卡」
[00:31:33.040 --> 00:31:35.040]  「碌卡」易不易
[00:31:35.040 --> 00:31:37.040]  「碌炮卡」都很易
[00:31:37.040 --> 00:31:39.040]  每天我們都會認罪
[00:31:39.040 --> 00:31:41.040]  做錯事
[00:31:41.040 --> 00:31:43.040]  對不起
[00:31:43.040 --> 00:31:45.040]  對不起
[00:31:45.040 --> 00:31:47.040]  對不起
[00:31:47.040 --> 00:31:49.040]  認罪
[00:31:49.040 --> 00:31:51.040]  認罪是「碌卡」
[00:31:51.040 --> 00:31:53.040]  信耶穌很簡單認罪
[00:31:53.040 --> 00:31:55.040]  但是聖經說誰搞掃
[00:31:55.040 --> 00:31:57.040]  耶穌基督
[00:31:57.040 --> 00:31:59.040]  所以聖經說來賽道的時候
[00:31:59.040 --> 00:32:01.040]  祂就是那個神
[00:32:01.040 --> 00:32:03.040]  預備給我們的代罪羔羊
[00:32:03.040 --> 00:32:05.040]  真正將我們罪的卡數的拔清
[00:32:05.040 --> 00:32:07.040]  真正將我們所有的罪
[00:32:07.040 --> 00:32:09.040]  祂背了
[00:32:09.040 --> 00:32:11.040]  代罪羔羊
[00:32:11.040 --> 00:32:13.040]  祂將罪一拿走
[00:32:13.040 --> 00:32:15.040]  我們生命就沒有虧欠
[00:32:15.040 --> 00:32:17.040]  所以沒有虧欠的生命
[00:32:17.040 --> 00:32:19.040]  沒有虧欠就有平安
[00:32:19.040 --> 00:32:21.040]  所以在地上平安
[00:32:21.040 --> 00:32:23.040]  所以我們喜悅的人
[00:32:23.040 --> 00:32:25.040]  就是因為這個神的羔羊耶穌
[00:32:25.040 --> 00:32:27.040]  祂降生
[00:32:27.040 --> 00:32:29.040]  祂不來
[00:32:29.040 --> 00:32:31.040]  我們就不會得到生命的補滿
[00:32:31.040 --> 00:32:33.040]  我們的虧欠
[00:32:33.040 --> 00:32:35.040]  就永遠都會在這裡
[00:32:35.040 --> 00:32:37.040]  罪債沒有還清
[00:32:37.040 --> 00:32:39.040]  我們不能夠得著平安
[00:32:39.040 --> 00:32:41.040]  當罪拿走
[00:32:41.040 --> 00:32:43.040]  我們的生命沒有虧欠
[00:32:43.040 --> 00:32:45.040]  也都反映我們沒有虧欠神的榮耀
[00:32:45.040 --> 00:32:47.040]  一個人
[00:32:47.040 --> 00:32:49.040]  可以重新活出神的形象
[00:32:49.040 --> 00:32:53.040]  我們就能夠將榮耀歸給神
[00:32:53.040 --> 00:32:55.040]  其實神很看重我們人
