
[00:00:00.000 --> 00:00:05.040]  在上兩個星期我們講到神的慈愛
[00:20:01.840 --> 00:20:03.240]  而這個死亡
[00:20:03.240 --> 00:20:04.840]  聖經裡面所說的死亡
[00:20:04.840 --> 00:20:06.640]  不是身體的死亡
[00:20:06.640 --> 00:20:08.640]  不單是身體的死亡
[00:20:08.640 --> 00:20:10.640]  而是靈性的死亡
[00:20:10.640 --> 00:20:14.240]  所以當人被造的時候
[00:20:14.240 --> 00:20:16.040]  沒錯,人是有靈魂的
[00:20:16.040 --> 00:20:17.840]  但由於罪進入這個世界
[00:20:17.840 --> 00:20:20.440]  人的靈魂就像死了一樣
[00:20:20.440 --> 00:20:25.240]  從此不能再和神有溝通
[00:20:25.240 --> 00:20:26.640]  那怎麼辦?
[00:20:26.640 --> 00:20:31.440]  直至我們這個死了的靈魂
[00:20:31.440 --> 00:20:33.440]  再一次被復生
[00:20:33.440 --> 00:20:36.040]  或者我們再在神的裡面
[00:20:36.040 --> 00:20:38.640]  得罪一個新的屬靈生命
[00:20:38.640 --> 00:20:41.640]  我們怎樣才能得到新的屬靈生命?
[00:20:41.640 --> 00:20:44.040]  我們剛才在創世紀的故事說到
[00:20:44.040 --> 00:20:49.040]  神將生氣吹在人的鼻孔裡面
[00:20:49.040 --> 00:20:53.440]  人就因此成為有靈的活人
[00:20:53.440 --> 00:20:57.640]  同樣,當主耶穌從死裡復活之後
[00:20:57.640 --> 00:21:06.840]  祂為人開啟了一個通往永生的路
[00:21:06.840 --> 00:21:12.440]  有一次主耶穌在復活之後
[00:21:12.440 --> 00:21:14.840]  來見祂的門徒
[00:21:14.840 --> 00:21:17.040]  耶穌見他們的時候說
[00:21:17.040 --> 00:21:19.040]  「願你們平安」
[00:21:19.040 --> 00:21:22.640]  「父怎樣差遣了我,我也照樣差遣你們」
[00:21:22.640 --> 00:21:24.840]  說了這句話之後,大家留意
[00:21:24.840 --> 00:21:28.840]  祂就向門徒吹了一口氣
[00:21:28.840 --> 00:21:30.040]  然後跟他們說
[00:21:30.040 --> 00:21:32.440]  「你們受聖靈」
[00:21:32.440 --> 00:21:36.840]  像不像第一次人類被造的時候
[00:21:36.840 --> 00:21:40.440]  神向人的鼻孔吹了一口氣
[00:21:40.440 --> 00:21:44.640]  因而人就成了有靈的活人
[00:21:44.640 --> 00:21:48.240]  第二次,可以說是第二次的創造
[00:21:48.240 --> 00:21:51.440]  神同樣的動作
[00:21:51.440 --> 00:21:56.840]  而主耶穌吹氣在門徒的身上
[00:21:56.840 --> 00:21:59.040]  然後就領受聖靈
[00:21:59.040 --> 00:22:03.640]  換言之,每一個真心信奉耶穌的信徒
[00:22:03.640 --> 00:22:06.240]  當他從神領受聖靈的時候
[00:22:06.240 --> 00:22:09.840]  我們再一次成為有靈的活人
[00:22:09.840 --> 00:22:12.640]  能夠跟神再一次溝通
[00:22:12.640 --> 00:22:19.040]  能夠再一次榮耀我們的天父上帝
[00:22:19.040 --> 00:22:21.040]  有一次有一個王子
[00:22:21.040 --> 00:22:26.440]  穿著新光頸領去參加宴會
[00:22:26.440 --> 00:22:30.040]  他的皇帝父親跟他說
[00:22:30.040 --> 00:22:32.040]  「你小心點,不要走那條路」
[00:22:32.040 --> 00:22:33.840]  「那條路有很多泥塘」
[00:22:33.840 --> 00:22:37.440]  「你不要掉在泥塘上,弄得全身髒了」
[00:22:37.440 --> 00:22:39.040]  大家都知道
[00:22:39.040 --> 00:22:42.040]  父親越叫不好,兒子越想做
[00:22:42.040 --> 00:22:45.040]  而王子就偏要走那條路
[00:22:45.040 --> 00:22:46.640]  大家想像得到
[00:22:46.640 --> 00:22:48.440]  一走那條路
[00:22:48.440 --> 00:22:50.440]  叫他不要,一定會發生
[00:22:50.440 --> 00:22:52.440]  就是掉在泥塘上
[00:22:52.440 --> 00:22:57.040]  掉在泥塘上,全身髒了
[00:22:57.040 --> 00:22:59.640]  不僅如此,還上不來
[00:22:59.640 --> 00:23:01.640]  上不來怎麼辦?
[00:23:01.640 --> 00:23:06.440]  唯有在泥塘裏面大聲求救
[00:23:06.440 --> 00:23:10.240]  等上面幫他上來
[00:23:10.240 --> 00:23:16.640]  當皇帝知道他的兒子如此光景的時候
[00:23:16.640 --> 00:23:19.640]  他自己走去泥塘那裡
[00:23:19.640 --> 00:23:25.840]  去到時,伸手把兒子拉上來
[00:23:25.840 --> 00:23:27.840]  給他一套新的衣服
[00:23:27.840 --> 00:23:33.640]  讓他可以再上路去宴會
[00:23:33.640 --> 00:23:36.240]  這是一個開心的結局
[00:23:36.240 --> 00:23:37.240]  但大家知不知道
[00:23:37.240 --> 00:23:41.240]  這個很簡單的故事
[00:23:41.240 --> 00:23:43.040]  確是告訴我們
[00:23:43.040 --> 00:23:45.640]  我們其實就是這個皇子
[00:23:45.640 --> 00:23:50.640]  這個父親皇帝其實就是我們的天父
[00:23:50.640 --> 00:23:51.840]  在這個故事裏面
[00:23:51.840 --> 00:23:53.840]  這個皇帝自己走到泥塘裏面
[00:23:53.840 --> 00:23:55.240]  把他的兒子拉上來
[00:23:55.240 --> 00:24:00.240]  同樣,神也是親自進入我們這個世界
[00:24:00.240 --> 00:24:03.040]  成為人的樣式
[00:24:03.040 --> 00:24:06.240]  把我們拉上來
[00:24:06.240 --> 00:24:10.840]  以致我們可以得到新的生命
[00:24:10.840 --> 00:24:12.240]  在加拿大書這樣說
[00:24:12.240 --> 00:24:14.640]  你們因信基督耶穌
[00:24:14.640 --> 00:24:17.040]  都是神的兒子
[00:24:17.040 --> 00:24:19.040]  你們受洗歸入基督
[00:24:19.040 --> 00:24:21.240]  都是披戴基督了
[00:24:21.240 --> 00:24:22.640]  穿上新人
[00:24:22.640 --> 00:24:24.040]  好像穿衣服一樣
[00:24:24.040 --> 00:24:26.240]  就好像這個故事這樣說
[00:24:26.240 --> 00:24:28.440]  這個兒子被拉上來的時候
[00:24:28.440 --> 00:24:29.640]  滿身污糟邋遢
[00:24:29.640 --> 00:24:33.040]  這個父親再次給他一套新的衣服
[00:24:33.040 --> 00:24:35.840]  在整個救贖的故事裏面
[00:24:35.840 --> 00:24:39.240]  我們都是污糟邋遢
[00:24:39.240 --> 00:24:41.840]  我們有沒有新的衣服?
[00:24:41.840 --> 00:24:43.840]  這是什麼新的衣服?
[00:24:43.840 --> 00:24:47.640]  主耶穌基督就好像一件新的衣服
[00:24:47.640 --> 00:24:49.240]  披在我們身上
[00:24:49.240 --> 00:24:52.040]  以致我們可以成為一個新人
[00:24:52.040 --> 00:24:55.040]  回復神原初創造人的時候
[00:24:55.040 --> 00:24:57.040]  那個榮耀和尊貴
[00:24:57.040 --> 00:24:58.440]  所以今天的救恩
[00:24:58.440 --> 00:25:00.440]  神為我們預備的救恩
[00:25:00.440 --> 00:25:02.440]  就好像這個故事一樣
[00:25:02.440 --> 00:25:04.040]  所以願意我們當神
[00:25:04.040 --> 00:25:08.440]  好像父王伸手去拉這個兒子上來的時候
[00:25:08.440 --> 00:25:12.440]  天父也是伸出他的救恩的手
[00:25:12.440 --> 00:25:14.440]  讓我們可以得著拯救
[00:25:14.440 --> 00:25:16.040]  不過很不幸
[00:25:16.040 --> 00:25:18.440]  這個世界有很多人不知道
[00:25:18.440 --> 00:25:19.840]  也有很多人知道
[00:25:19.840 --> 00:25:21.440]  但是不願意承認
[00:25:21.440 --> 00:25:24.640]  也有很多人願意承認這個事實
[00:25:24.640 --> 00:25:28.040]  卻是不願意接受基督
[00:25:28.040 --> 00:25:31.040]  所以願意我們今天每一個人明白
[00:25:31.040 --> 00:25:34.040]  神已經是伸出他的救恩之手
[00:25:34.040 --> 00:25:36.440]  願意在這個復活節的時候
[00:25:36.440 --> 00:25:40.040]  我們都能夠再一次思想神的救恩
[00:25:40.040 --> 00:25:43.640]  當神伸出救恩之手的時候
[00:25:43.640 --> 00:25:47.040]  願意我們每一個人都能夠把握這個機會
[00:25:47.040 --> 00:25:48.640]  接受這個救恩
[00:25:48.640 --> 00:25:51.440]  回復神原初創造
[00:25:51.440 --> 00:25:53.240]  我們能夠與神溝通
[00:25:53.240 --> 00:25:56.040]  能夠榮耀神的尊貴身份
[00:25:56.040 --> 00:26:00.840]  因為我們人比其他的被造之物有所不同
[00:26:00.840 --> 00:26:04.440]  因為我們都是帶著神的榮耀和尊貴
[00:26:04.440 --> 00:26:07.040]  願意我們都能夠活出
[00:26:07.040 --> 00:26:09.440]  神所賜給我們的榮耀與尊貴
[00:26:09.440 --> 00:26:11.040]  請我們低頭祈禱
[00:26:11.040 --> 00:26:12.840]  在上基督我們多謝祢
[00:26:12.840 --> 00:26:17.640]  因為祢的拯救讓人可以回復榮耀與尊貴
[00:26:17.640 --> 00:26:21.240]  能夠得到一個復蘇的靈魂
[00:26:21.240 --> 00:26:23.640]  來與神溝通
[00:26:23.640 --> 00:26:25.240]  向神敬拜
[00:26:25.240 --> 00:26:27.040]  活出祢的榮耀
[00:26:27.040 --> 00:26:28.240]  多謝祢給我們一切
[00:26:28.240 --> 00:26:30.440]  祈禱奉主命求
[00:26:30.440 --> 00:26:31.440]  Amen
