
[00:00:00.000 --> 00:00:03.240]  無論你的靈性是枯乾
[00:17:30.320 --> 00:17:34.920]  那個靈裏的飢餓人數一定不止這麼少
[00:17:34.920 --> 00:17:38.640]  我們可不可以都推行一個叫靈飢餓的運動呢
[00:17:38.640 --> 00:17:42.520]  神的話語我們相信它纔可以給人有真正的滿足
[00:17:42.520 --> 00:17:43.560]  還有力量
[00:17:43.560 --> 00:17:45.840]  有時候你餓的時候真的什麼都不想做
[00:17:45.840 --> 00:17:48.240]  但如果你真的要活着
[00:17:48.240 --> 00:17:51.480]  你必須需要神的話
[00:17:51.480 --> 00:17:54.520]  早前跟一對夫婦去祈禱
[00:17:54.520 --> 00:17:56.880]  在祈禱當中 在婚姻裏面
[00:17:56.880 --> 00:17:59.600]  我們需要有神的話
[00:17:59.600 --> 00:18:01.920]  讀書的弟兄姊妹朋友
[00:18:01.920 --> 00:18:04.400]  你讀書讀得活
[00:18:04.400 --> 00:18:06.560]  你不可以單靠聰明
[00:18:06.560 --> 00:18:10.080]  你要需要靠耶和華口中的話
[00:18:10.080 --> 00:18:12.560]  做工作的弟兄姊妹
[00:18:12.560 --> 00:18:16.360]  你工作要做得活 不要死下死下
[00:18:16.360 --> 00:18:18.880]  你不單只需要有努力
[00:18:18.880 --> 00:18:21.760]  你更加需要有神的話
[00:18:21.760 --> 00:18:24.440]  在婚姻當中的弟兄姊妹
[00:18:24.440 --> 00:18:26.720]  你的婚姻要活
[00:18:26.720 --> 00:18:29.320]  不是單靠愛情
[00:18:29.320 --> 00:18:34.120]  需要神口裏所說出的話
[00:18:34.120 --> 00:18:37.680]  願神祝福大家和爲你加油
[00:18:37.680 --> 00:18:41.440]  有一個填充題 希望你們做了它
[00:18:41.440 --> 00:18:45.360]  它說The best place for God's word is
[00:18:45.360 --> 00:18:48.320]  兩個英文字 有沒有人要貼士
[00:18:48.320 --> 00:18:51.600]  很generous的 我很憐憫你們
[00:18:51.600 --> 00:18:55.440]  第一個字 your 很簡單
[00:18:55.440 --> 00:18:57.240]  y-o-u-r
[00:18:57.240 --> 00:18:58.840]  第二個字有沒有人猜到
[00:18:58.840 --> 00:19:00.320]  不要告訴我是bible
[00:19:00.320 --> 00:19:02.400]  no heart
[00:19:02.400 --> 00:19:06.920]  The best place for God's word is your heart
[00:19:06.920 --> 00:19:08.840]  最好的地方
[00:19:08.840 --> 00:19:11.840]  給神的話語不是我們的書架
[00:19:11.840 --> 00:19:13.800]  不是任何地方 不是手機
[00:19:13.800 --> 00:19:15.720]  是你的心
[00:19:15.720 --> 00:19:18.880]  將神的話語藏在你的心
[00:19:18.880 --> 00:19:22.560]  讀書 工作 結婚 婚姻
[00:19:22.560 --> 00:19:25.000]  你都需要有神的話
[00:19:25.000 --> 00:19:27.640]  二人第二件事做的是
[00:19:27.640 --> 00:19:31.120]  他說你喝了我給你喝
[00:19:31.120 --> 00:19:32.720]  你喝了我給你喝
[00:19:32.720 --> 00:19:37.360]  在聖經裏面提及了有三種水
[00:19:37.360 --> 00:19:40.720]  很多水 其實我們廣東人也有很多水
[00:19:40.720 --> 00:19:43.560]  但是我們聖經提了三種水
[00:19:43.560 --> 00:19:46.640]  第一種水叫馬拉水
[00:19:46.640 --> 00:19:48.880]  馬拉水不是馬拉糕
[00:19:48.880 --> 00:19:50.800]  馬拉水 馬拉是一個地方
[00:19:50.800 --> 00:19:55.480]  那個地方是以色列人離開埃及
[00:19:55.480 --> 00:19:57.040]  過了紅海之後
[00:19:57.040 --> 00:19:59.080]  曠野漂流的那四十年
[00:19:59.080 --> 00:20:00.960]  比較早期的一個地方
[00:20:00.960 --> 00:20:02.960]  未去到西奈山之前的一個地方
[00:20:02.960 --> 00:20:04.400]  那個叫馬拉
[00:20:04.400 --> 00:20:05.840]  馬拉這個地方
[00:20:05.840 --> 00:20:09.640]  聖經說他們去到這個地方發覺水不能喝
[00:20:09.640 --> 00:20:10.320]  爲什麼呢
[00:20:10.320 --> 00:20:13.560]  在《出埃及記》的十五章二十三二十四節裏說
[00:20:13.560 --> 00:20:15.080]  馬拉的水卻不能喝
[00:20:15.080 --> 00:20:17.080]  因爲水苦
[00:20:17.080 --> 00:20:18.560]  即是苦水來的
[00:20:18.560 --> 00:20:20.400]  原來喝下去是二十四味
[00:20:20.400 --> 00:20:21.640]  哇 不行
[00:20:21.640 --> 00:20:24.880]  因此那地方叫馬拉
[00:20:24.880 --> 00:20:26.680]  人民就向摩西發願言
[00:20:26.680 --> 00:20:30.360]  說我們喝什麼呢
[00:20:30.360 --> 00:20:32.880]  第一次曠野行沒有水
[00:20:32.880 --> 00:20:34.640]  他們就發願言
[00:20:34.640 --> 00:20:35.960]  沒有水
[00:20:35.960 --> 00:20:39.480]  當然後來我們知道他們怎麼有水
[00:20:39.480 --> 00:20:45.760]  神就叫摩西拿根木頭放進水裏
[00:20:45.760 --> 00:20:48.560]  那些水就變成甜水
[00:20:48.560 --> 00:20:51.880]  第二種水聖經也有提及
[00:20:51.880 --> 00:20:53.880]  又很接近以色列人
[00:20:53.880 --> 00:20:57.600]  叫做瑪撒水
[00:20:57.600 --> 00:21:02.320]  又叫做米利巴水
[00:21:02.320 --> 00:21:05.320]  這些是喝的 不是洗頭水
[00:21:05.320 --> 00:21:08.160]  這個水是從盆石裏流出來的
[00:21:08.160 --> 00:21:10.720]  如果你認識舊約的時候你知道
[00:21:10.720 --> 00:21:14.440]  這個瑪撒水和米利巴水
[00:21:14.440 --> 00:21:15.920]  是從盆石流出來的
[00:21:15.920 --> 00:21:18.800]  背景你一定聽過這個故事
[00:21:18.800 --> 00:21:22.520]  以色列百姓在《出埃及記》的十七章裏說
[00:21:22.520 --> 00:21:24.000]  以色列百姓沒有水
[00:21:24.000 --> 00:21:26.200]  這次又吵了 吵得更厲害
[00:21:26.200 --> 00:21:30.320]  就和摩西爭吵 吵架
[00:21:30.320 --> 00:21:31.880]  「給水我 給水我」
[00:21:31.880 --> 00:21:34.920]  差不多想用石頭扔他
[00:21:34.920 --> 00:21:38.200]  摩西就和他們說「你幹嘛和我吵呢」
[00:21:38.200 --> 00:21:40.200]  「你不要和我吵了」
[00:21:40.200 --> 00:21:42.200]  「你幹嘛要試探瑤華呢」
[00:21:42.200 --> 00:21:44.560]  「過去不是神 你沒有水他又給你嗎」
[00:21:44.560 --> 00:21:47.440]  「給點信心行不行 不要試探他好嗎」
[00:21:47.440 --> 00:21:49.600]  那些百姓當然不聽他說
[00:21:49.600 --> 00:21:52.680]  每人一句話 口水都浸死他
[00:21:52.680 --> 00:21:55.600]  我們要水 發現完繼續
[00:21:55.600 --> 00:21:59.200]  他說「爲什麼你帶我來這個地方」
[00:21:59.200 --> 00:22:01.800]  「我在埃及好好的 我的子女在一起」
[00:22:01.800 --> 00:22:04.360]  「我的畜生生畜都渴死了」
[00:22:04.360 --> 00:22:06.800]  諸如此類的很多怨言 很多吵 很多聲音
[00:22:06.800 --> 00:22:08.080]  很多吵鬧
[00:22:08.080 --> 00:22:10.320]  最後聖經記載
[00:22:10.320 --> 00:22:13.080]  摩西就將這個地方改名叫馬薩
[00:22:13.080 --> 00:22:15.800]  馬薩的意思其實就是試探神
[00:22:15.800 --> 00:22:18.000]  也有叫米尼巴
[00:22:18.000 --> 00:22:20.760]  米尼巴就是爭吵的意思
[00:22:20.760 --> 00:22:23.480]  因爲以色列人在爭吵
[00:22:23.480 --> 00:22:26.280]  這個就是水的背景
[00:22:26.280 --> 00:22:29.440]  剛纔講的馬拉水和馬薩水
[00:22:29.440 --> 00:22:31.800]  喝了都不太好
[00:22:31.800 --> 00:22:34.760]  你渴的時候喝這些水都不太行
[00:22:34.760 --> 00:22:38.440]  我不知道你有沒有遇過一些好像
[00:22:38.440 --> 00:22:40.720]  以色列人那樣的人
[00:22:40.720 --> 00:22:42.240]  我不是說種族問題
[00:22:42.240 --> 00:22:44.880]  就是剛纔那種經常埋怨
[00:22:44.880 --> 00:22:48.280]  如果你看聖經你知道米尼巴水再次出現
[00:22:48.280 --> 00:22:49.920]  在《文造記》的時候
[00:22:49.920 --> 00:22:52.760]  那次就真的是闖大禍了
[00:22:52.760 --> 00:22:55.080]  摩西擊打盤石
[00:22:55.080 --> 00:22:57.560]  應許之地都不能進入
[00:22:57.560 --> 00:22:59.480]  那個不講不長談
[00:22:59.480 --> 00:23:02.280]  我想問你有沒有見過這種人
[00:23:02.280 --> 00:23:04.000]  有沒有這種人在你身邊
[00:23:04.000 --> 00:23:06.120]  他們很會埋怨
[00:23:06.120 --> 00:23:07.480]  經常投訴
[00:23:07.480 --> 00:23:09.960]  不知道你自己是不是這種人
[00:23:09.960 --> 00:23:11.280]  你會怎樣去幫助
[00:23:11.280 --> 00:23:13.200]  他們會不會說我幫不了你
[00:23:13.200 --> 00:23:14.040]  我幫不了你
[00:23:14.040 --> 00:23:18.640]  我有一個視頻是講一個小朋友
[00:23:18.640 --> 00:23:20.640]  叫做Crime Baby
[00:23:20.640 --> 00:23:22.320]  有沒有聲啊
[00:23:22.320 --> 00:23:23.760]  會有是吧
[00:23:23.760 --> 00:23:24.760]  播的時候呢
[00:23:24.760 --> 00:23:26.280]  你看一看這個Crime Baby
[00:23:26.280 --> 00:23:29.600]  如果你遇到他的時候你會怎樣去處理他好嗎
[00:23:56.280 --> 00:23:58.280]  (孩子哭泣)
[00:24:26.280 --> 00:24:28.280]  (孩子哭泣)
[00:24:56.280 --> 00:24:58.280]  (孩子哭泣)
[00:24:58.280 --> 00:25:00.280]  (孩子哭泣)
[00:25:00.280 --> 00:25:02.280]  (孩子哭泣)
[00:25:02.280 --> 00:25:04.280]  (孩子哭泣)
[00:25:04.280 --> 00:25:06.280]  (孩子哭泣)
[00:25:06.280 --> 00:25:08.280]  (孩子哭泣)
[00:25:08.280 --> 00:25:10.280]  哇 這個孩子
[00:25:10.280 --> 00:25:12.280]  這個孩子很慘是吧
[00:25:12.280 --> 00:25:14.280]  就是
[00:25:14.280 --> 00:25:16.280]  做了幾次這樣的動作沒有人理會他
[00:25:16.280 --> 00:25:18.280]  哇 很慘啊
[00:25:18.280 --> 00:25:20.280]  Crime Baby
[00:25:20.280 --> 00:25:22.280]  希望大家的小朋友
[00:25:22.280 --> 00:25:24.280]  家裏的小朋友
[00:25:24.280 --> 00:25:26.280]  不知道他有沒有這麼懂得去扭
[00:25:26.280 --> 00:25:29.280]  還是因爲你好像他剛纔那隻狗和彈藥
[00:25:29.280 --> 00:25:30.280]  不理他
[00:25:30.280 --> 00:25:32.280]  很厲害啊 他可以完全不理的
[00:25:32.280 --> 00:25:34.280]  通常媽媽就不行了
[00:25:34.280 --> 00:25:36.280]  已經救了他很久了
[00:25:36.280 --> 00:25:37.280]  怎樣也好就是說
[00:25:37.280 --> 00:25:39.280]  Crime Baby
[00:25:39.280 --> 00:25:40.280]  我不知道你身邊有沒有這種人
[00:25:40.280 --> 00:25:42.280]  很懂得扭計的
[00:25:42.280 --> 00:25:46.280]  他會抓你很多的時間
[00:25:46.280 --> 00:25:50.280]  今天如果你遇到這個人的時候呢
[00:25:50.280 --> 00:25:55.280]  有少少意見大家可以去學習一下
[00:25:55.280 --> 00:25:59.280]  首先我覺得我們需要去了解一下他們
[00:25:59.280 --> 00:26:00.280]  瞭解一下他們
[00:26:00.280 --> 00:26:02.280]  因爲他們其實就是
[00:26:02.280 --> 00:26:04.280]  本身會有很多東西說的
[00:26:04.280 --> 00:26:07.280]  他會是特別依賴
[00:26:07.280 --> 00:26:09.280]  特別容易鑽牛角尖
[00:26:09.280 --> 00:26:11.280]  你要認到他的特徵
[00:26:11.280 --> 00:26:15.280]  他是怎樣都會在這裏哭泣的
[00:26:15.280 --> 00:26:17.280]  這個你先了解了
[00:26:17.280 --> 00:26:19.280]  第二就是如果你能夠聽的
[00:26:19.280 --> 00:26:23.280]  你就儘量去聆聽
[00:26:23.280 --> 00:26:25.280]  但如果你不能夠聽的呢
[00:26:25.280 --> 00:26:28.280]  你都要有一個界線
[00:26:28.280 --> 00:26:31.280]  因爲他會經常打電話給你
[00:26:31.280 --> 00:26:34.280]  經常訴苦
[00:26:34.280 --> 00:26:36.280]  你都要有一個界線
[00:26:36.280 --> 00:26:39.280]  你不要over do
[00:26:39.280 --> 00:26:41.280]  Don't kill yourself
[00:26:41.280 --> 00:26:45.280]  不要自己本來想救他都浸死了
[00:26:45.280 --> 00:26:49.280]  通常我知道大家弟兄姊妹最後都是轉介給牧師
[00:26:49.280 --> 00:26:51.280]  這些crime baby
[00:26:51.280 --> 00:26:53.280]  整個的
[00:26:53.280 --> 00:26:55.280]  那牧師怎麼做呢
[00:26:55.280 --> 00:26:57.280]  牧師都是找些專業人士
[00:26:57.280 --> 00:27:00.280]  一直轉介 經常轉介
[00:27:00.280 --> 00:27:03.280]  按個三字又不知道轉介到哪裏
[00:27:03.280 --> 00:27:05.280]  經常轉介
[00:27:05.280 --> 00:27:07.280]  但我們今天知道呢
[00:27:07.280 --> 00:27:09.280]  這一類的人或者不止這一類人
[00:27:09.280 --> 00:27:11.280]  口渴的人
[00:27:11.280 --> 00:27:13.280]  他需要第三種睡
[00:27:13.280 --> 00:27:15.280]  《聖經》的第三種睡是什麼睡
[00:27:15.280 --> 00:27:17.280]  是活睡
[00:27:17.280 --> 00:27:19.280]  這個大家知道了
[00:27:19.280 --> 00:27:21.280]  不用multiple choice
[00:27:21.280 --> 00:27:23.280]  是活睡 我們一起讀這次《聖經》好嗎
[00:27:23.280 --> 00:27:25.280]  《約翰福音》的四章第十四節
[00:27:25.280 --> 00:27:28.280]  人若喝我所賜的水
[00:27:28.280 --> 00:27:30.280]  就永遠不渴
[00:27:30.280 --> 00:27:32.280]  我所賜的水要在他裏面
[00:27:32.280 --> 00:27:34.280]  成爲湧流的泉源
[00:27:34.280 --> 00:27:36.280]  直湧到永生
[00:27:36.280 --> 00:27:39.280]  生命活睡
[00:27:39.280 --> 00:27:42.280]  永不枯竭
[00:27:42.280 --> 00:27:44.280]  這首歌我們經常唱
[00:27:44.280 --> 00:27:46.280]  不過是國語版
[00:27:46.280 --> 00:27:49.280]  廣東話大家可能不太認得
[00:27:49.280 --> 00:27:51.280]  生命活睡
[00:27:51.280 --> 00:27:53.280]  永不枯竭
[00:27:53.280 --> 00:27:56.280]  本來是一池死水的你和我
[00:27:56.280 --> 00:27:59.280]  今天我們能夠成爲活水
[00:27:59.280 --> 00:28:01.280]  有湧流在裏面
[00:28:01.280 --> 00:28:04.280]  是因爲耶穌基督的緣故 大家都知道
[00:28:04.280 --> 00:28:07.280]  很多時候我們真的說幫不了很多人
[00:28:07.280 --> 00:28:09.280]  但我們感謝神
[00:28:09.280 --> 00:28:13.280]  早幾個星期我和一羣弟兄姊妹
[00:28:13.280 --> 00:28:16.280]  去進行Little Paul的訓練
[00:28:16.280 --> 00:28:18.280]  GitHub裏面的最後階段
[00:28:18.280 --> 00:28:20.280]  他們要裝備好自己
[00:28:20.280 --> 00:28:22.280]  如何去建立他人
[00:28:22.280 --> 00:28:24.280]  這個工作真的不容易
[00:28:24.280 --> 00:28:26.280]  是最後一個階段
[00:28:26.280 --> 00:28:29.280]  由我們有GitHub到現在
[00:28:29.280 --> 00:28:31.280]  這個已經是第二輪
[00:28:31.280 --> 00:28:33.280]  第十二輪
[00:28:33.280 --> 00:28:35.280]  坐在當中的弟兄姊妹
[00:28:35.280 --> 00:28:41.280]  他們都是第二第三代的Little Paul
[00:28:41.280 --> 00:28:43.280]  很感恩見到他們
[00:28:43.280 --> 00:28:49.280]  我覺得他們是很飢渴無疑
[00:28:49.280 --> 00:28:53.280]  看到他們的生命是有活水湧流在裏面
[00:28:53.280 --> 00:28:55.280]  不單止這樣
[00:28:55.280 --> 00:28:58.280]  他分享到原來在當中
[00:28:58.280 --> 00:29:01.280]  我們培養了靈脩的好習慣
[00:29:01.280 --> 00:29:06.280]  我們在生命當中每一天都嘗試去尋找神的足跡
[00:29:06.280 --> 00:29:09.280]  直到我們歸家的那一天
[00:29:09.280 --> 00:29:12.280]  他們每天都是這樣去做的時候
[00:29:12.280 --> 00:29:14.280]  甚至去做全方位的工作
[00:29:14.280 --> 00:29:17.280]  我看到他們有一種活水湧流在當中
[00:29:17.280 --> 00:29:21.280]  那些水甚至都潑在我臉上
[00:29:21.280 --> 00:29:23.280]  不單止這樣
[00:29:23.280 --> 00:29:27.280]  我覺得我們需要每一個人去喝活水
[00:29:27.280 --> 00:29:31.280]  我們要找人一起去喝這個活水
[00:29:31.280 --> 00:29:33.280]  在基督教裏他們喝這個活水
[00:29:33.280 --> 00:29:35.280]  一起和弟兄姊妹一起喝活水
[00:29:35.280 --> 00:29:38.280]  我看到他們是一個很茁壯的靈性裏面
[00:29:38.280 --> 00:29:40.280]  我們爲他們加油
[00:29:40.280 --> 00:29:41.280]  我們爲他們禱告
[00:29:41.280 --> 00:29:44.280]  因爲要建立一個人是絕對不容易的事情
[00:29:44.280 --> 00:29:47.280]  第三個可能今天時間關係我跳一跳
[00:29:47.280 --> 00:29:49.280]  我們講第四個
[00:29:49.280 --> 00:29:52.280]  二人在做的是你赤身露體
[00:29:52.280 --> 00:29:55.280]  我們給你衣服穿
[00:29:55.280 --> 00:29:57.280]  赤身露體
[00:29:57.280 --> 00:30:01.280]  這個講到當然是一個物質上的需要
[00:30:01.280 --> 00:30:04.280]  即是一個物質上的需要
[00:30:04.280 --> 00:30:06.280]  身體上的需要
[00:30:06.280 --> 00:30:09.280]  有時候有些會店人會來到辦公室
[00:30:09.280 --> 00:30:12.280]  就說派出所的人很冷很冷
[00:30:12.280 --> 00:30:14.280]  有沒有衣服穿
[00:30:14.280 --> 00:30:16.280]  我真的沒有衣服給他穿
[00:30:16.280 --> 00:30:19.280]  我就通常說你去Lost and Found那裏找
[00:30:19.280 --> 00:30:21.280]  我們那裏很多外套
[00:30:21.280 --> 00:30:23.280]  你喜歡什麼牌子都有
[00:30:23.280 --> 00:30:25.280]  大尺又有小孩又有
[00:30:25.280 --> 00:30:27.280]  Hallway那裏還有一箱
[00:30:27.280 --> 00:30:28.280]  不過那裏是小孩的
[00:30:28.280 --> 00:30:30.280]  童裝部Lost and Found
[00:30:30.280 --> 00:30:34.280]  很多家長你們的外套
[00:30:34.280 --> 00:30:36.280]  不知道是不是不太珍惜
[00:30:36.280 --> 00:30:37.280]  或者小孩不大
[00:30:37.280 --> 00:30:39.280]  很多我們Lost and Found
[00:30:39.280 --> 00:30:40.280]  麻煩你們來應領一下
[00:30:40.280 --> 00:30:42.280]  清一清它
[00:30:42.280 --> 00:30:44.280]  這個我赤身露體
[00:30:44.280 --> 00:30:47.280]  我的弟兄姐妹說我很冷
[00:30:47.280 --> 00:30:48.280]  我說你在那裏拿
[00:30:48.280 --> 00:30:50.280]  所以如果你覺得會店很冷
[00:30:50.280 --> 00:30:53.280]  你自己去Lost and Found拿一件穿着
[00:30:53.280 --> 00:30:55.280]  你放在那裏就行了
[00:30:55.280 --> 00:30:57.280]  雅各書他這樣跟我們說
[00:30:57.280 --> 00:31:00.280]  他說若是弟兄或姐妹赤身露體
[00:31:00.280 --> 00:31:02.280]  又缺乏日用的飲食
[00:31:02.280 --> 00:31:05.280]  你們中間有人對他說平平安安的去吧
[00:31:05.280 --> 00:31:07.280]  願你穿得暖喫得飽
[00:31:07.280 --> 00:31:10.280]  卻不給他們衣服身體所需要的
[00:31:10.280 --> 00:31:12.280]  這有什麼益處呢
[00:31:12.280 --> 00:31:14.280]  其實這句話
[00:31:14.280 --> 00:31:16.280]  我相信他說這個人
[00:31:16.280 --> 00:31:17.280]  他真的有信心
[00:31:17.280 --> 00:31:18.280]  但他的信心在哪裏
[00:31:18.280 --> 00:31:20.280]  他的信心的意思就是
[00:31:20.280 --> 00:31:22.280]  雖然你現在赤身露體
[00:31:22.280 --> 00:31:24.280]  沒什麼東西喫
[00:31:24.280 --> 00:31:25.280]  什麼都不夠
[00:31:25.280 --> 00:31:26.280]  不過我有信心
[00:31:26.280 --> 00:31:27.280]  你將來有一天
[00:31:27.280 --> 00:31:30.280]  必定是穿得暖喫得飽
[00:31:30.280 --> 00:31:32.280]  沒事的
[00:31:32.280 --> 00:31:34.280]  其實他有信心
[00:31:34.280 --> 00:31:35.280]  但後面聖經就說
[00:31:35.280 --> 00:31:41.280]  一個沒有行爲的信心是死的
[00:31:41.280 --> 00:31:43.280]  我們相信我們的信心需要有行爲
[00:31:43.280 --> 00:31:45.280]  朋友有難
[00:31:45.280 --> 00:31:47.280]  你會不會袖手旁觀
[00:31:47.280 --> 00:31:48.280]  不幫他們
[00:31:48.280 --> 00:31:50.280]  我相信在座當中都不會
[00:31:50.280 --> 00:31:55.280]  你們都很願意幫人
[00:31:55.280 --> 00:31:57.280]  但今日神提醒你
[00:31:57.280 --> 00:31:59.280]  你需要有智慧
[00:31:59.280 --> 00:32:01.280]  你需要有聖經的原則
[00:32:01.280 --> 00:32:02.280]  去幫助別人
[00:32:02.280 --> 00:32:04.280]  朋友有難
[00:32:04.280 --> 00:32:05.280]  問你借錢
[00:32:05.280 --> 00:32:07.280]  這件事上你要更加小心
[00:32:07.280 --> 00:32:13.280]  因爲我見過太多太多的負債主
[00:32:13.280 --> 00:32:14.280]  負債主是怎樣的呢
[00:32:14.280 --> 00:32:16.280]  負債主走出來就說
[00:32:16.280 --> 00:32:18.280]  你沒有良心
[00:32:18.280 --> 00:32:20.280]  出來還錢吧
[00:32:20.280 --> 00:32:23.280]  有句話叫借錢
[00:32:23.280 --> 00:32:26.280]  就好像結婚的時候那麼開心
[00:32:26.280 --> 00:32:29.280]  還錢的時候就好像離婚
[00:32:29.280 --> 00:32:30.280]  那麼傷心
[00:32:30.280 --> 00:32:31.280]  那麼痛心
[00:32:31.280 --> 00:32:34.280]  負債主面對的就是這種心態
[00:32:34.280 --> 00:32:37.280]  借錢賭博你借不借給他
[00:32:37.280 --> 00:32:39.280]  當然不借
[00:32:39.280 --> 00:32:41.280]  借錢還債你借不借給他
[00:32:41.280 --> 00:32:42.280]  你去銀行借吧
[00:32:42.280 --> 00:32:44.280]  銀行都不借給你
[00:32:44.280 --> 00:32:47.280]  那我怎麼保障
[00:32:47.280 --> 00:32:48.280]  我能夠借給你呢
[00:32:48.280 --> 00:32:51.280]  借錢很容易會破壞人際關係
[00:32:51.280 --> 00:32:53.280]  你要很注意這件事
[00:32:53.280 --> 00:32:57.280]  就算有很周詳的還錢計劃
[00:32:57.280 --> 00:32:58.280]  甚至他的動機是正確的
[00:32:58.280 --> 00:33:00.280]  他不像剛纔那樣
[00:33:00.280 --> 00:33:02.280]  但是往往事情的發展
[00:33:02.280 --> 00:33:03.280]  是你想不到的
[00:33:03.280 --> 00:33:05.280]  是你意料之外的
[00:33:05.280 --> 00:33:08.280]  到時候你的心就亂七八糟
[00:33:08.280 --> 00:33:12.280]  有個弟兄說他永遠都不會借錢給親人去做生意
[00:33:12.280 --> 00:33:13.280]  我問他爲什麼
[00:33:13.280 --> 00:33:15.280]  他說很簡單
[00:33:15.280 --> 00:33:16.280]  生意做得好
[00:33:16.280 --> 00:33:18.280]  那當然好
[00:33:18.280 --> 00:33:19.280]  那就給你
[00:33:19.280 --> 00:33:21.280]  但是如果生意做得不好
[00:33:21.280 --> 00:33:22.280]  蝕本
[00:33:22.280 --> 00:33:24.280]  他都無可奈何
[00:33:24.280 --> 00:33:26.280]  那你追他
[00:33:26.280 --> 00:33:27.280]  斬曹焦
[00:33:27.280 --> 00:33:29.280]  你再追他
[00:33:29.280 --> 00:33:31.280]  他就避開你
[00:33:31.280 --> 00:33:33.280]  接着他說不單止這樣
[00:33:33.280 --> 00:33:35.280]  通常再拖你一兩年
[00:33:35.280 --> 00:33:37.280]  然後再回來問你借的
[00:33:37.280 --> 00:33:39.280]  他說慣性借的
[00:33:39.280 --> 00:33:40.280]  他會繼續借
[00:33:40.280 --> 00:33:42.280]  借錢
[00:33:42.280 --> 00:33:45.280]  我們需要在這件事上有智慧
[00:33:45.280 --> 00:33:46.280]  要有正經的原則
[00:33:46.280 --> 00:33:47.280]  有一個年輕人
[00:33:47.280 --> 00:33:50.280]  他說他女朋友問他借錢
[00:33:50.280 --> 00:33:52.280]  哇 在愛情當中
[00:33:52.280 --> 00:33:54.280]  女朋友問他借錢
[00:33:54.280 --> 00:33:55.280]  借多少啊
[00:33:55.280 --> 00:33:56.280]  借兩萬
[00:33:56.280 --> 00:33:57.280]  做什麼啊
[00:33:57.280 --> 00:33:59.280]  讀書
[00:33:59.280 --> 00:34:00.280]  借兩萬讀書
[00:34:00.280 --> 00:34:02.280]  很有大志
[00:34:02.280 --> 00:34:05.280]  讀個什麼學位回來呢
[00:34:05.280 --> 00:34:08.280]  他問我借不借
[00:34:08.280 --> 00:34:09.280]  好
[00:34:09.280 --> 00:34:11.280]  你呢 你借不借
[00:34:11.280 --> 00:34:13.280]  在座的男士
[00:34:13.280 --> 00:34:14.280]  即是單身那些
[00:34:14.280 --> 00:34:17.280]  結婚不會有女朋友
[00:34:17.280 --> 00:34:19.280]  借不借 單身那些
[00:34:19.280 --> 00:34:21.280]  他不會問你借
[00:34:21.280 --> 00:34:23.280]  我問他兩個問題
[00:34:23.280 --> 00:34:24.280]  第一個問題
[00:34:24.280 --> 00:34:26.280]  你愛不愛他
[00:34:26.280 --> 00:34:27.280]  說啊
[00:34:27.280 --> 00:34:28.280]  愛
[00:34:28.280 --> 00:34:30.280]  你有沒有這筆錢
[00:34:30.280 --> 00:34:31.280]  有
[00:34:31.280 --> 00:34:34.280]  不過現在全部是積蓄
[00:34:34.280 --> 00:34:35.280]  那怎麼跟他說
[00:34:35.280 --> 00:34:36.280]  冷靜點
[00:34:36.280 --> 00:34:39.280]  看看問題真相是什麼
[00:34:39.280 --> 00:34:41.280]  是吧
[00:34:41.280 --> 00:34:42.280]  不行的牧師
[00:34:42.280 --> 00:34:44.280]  無情無義的
[00:34:44.280 --> 00:34:45.280]  冷靜點
[00:34:45.280 --> 00:34:47.280]  你在愛情那裏
[00:34:47.280 --> 00:34:49.280]  不要衝昏了頭腦
[00:34:49.280 --> 00:34:51.280]  冷靜點
[00:34:51.280 --> 00:34:54.280]  如果有情人終情眷屬
[00:34:54.280 --> 00:34:56.280]  那就是浪漫的愛情故事結束了
[00:34:56.280 --> 00:34:57.280]  是不是
[00:34:57.280 --> 00:34:58.280]  那就好事了
[00:34:58.280 --> 00:35:00.280]  很簡單而已
[00:35:00.280 --> 00:35:03.280]  但是你要記住借錢給他
[00:35:03.280 --> 00:35:05.280]  你就打開了一個機會
[00:35:05.280 --> 00:35:07.280]  什麼機會啊
[00:35:07.280 --> 00:35:12.280]  就是人財兩失的機會
[00:35:12.280 --> 00:35:14.280]  如果你不借給他呢
[00:35:14.280 --> 00:35:16.280]  最壞的都是什麼
[00:35:16.280 --> 00:35:18.280]  人失
[00:35:18.280 --> 00:35:20.280]  財不失嘛
[00:35:20.280 --> 00:35:21.280]  你自己選吧
[00:35:21.280 --> 00:35:23.280]  當他一直不還錢給你的時候
[00:35:23.280 --> 00:35:25.280]  你的心越來越不耐煩
[00:35:25.280 --> 00:35:26.280]  你的埋怨會越來越多
[00:35:26.280 --> 00:35:28.280]  其實你跟他的關係會越來越多
[00:35:28.280 --> 00:35:29.280]  磨擦和矛盾
[00:35:29.280 --> 00:35:31.280]  所以弟兄姐妹
[00:35:31.280 --> 00:35:34.280]  借錢需要有智慧
[00:35:34.280 --> 00:35:35.280]  需要有正經原則
[00:35:35.280 --> 00:35:38.280]  哇牧師你看錢看得很重
[00:35:38.280 --> 00:35:39.280]  弟兄姐妹
[00:35:39.280 --> 00:35:43.280]  如果你是一個隨便借錢給人的人
[00:35:43.280 --> 00:35:45.280]  我相信你可能
[00:35:45.280 --> 00:35:48.280]  是一個不太懂得理財的人
