
[00:00:00.000 --> 00:00:01.800]  在我們一同思考上帝的話語的時候
[00:20:25.360 --> 00:20:29.080]  所以當耶穌宣告要悔改信福音的時候
[00:20:29.080 --> 00:20:30.760]  對於那四個人來說
[00:20:30.760 --> 00:20:32.720]  就是不要灰心質疑
[00:20:32.720 --> 00:20:34.520]  要相信耶穌基督
[00:20:34.520 --> 00:20:40.680]  相信天父要藉著耶穌施行拯救的心意
[00:20:40.680 --> 00:20:45.480]  耶穌不單止希望他們重拾那份信心
[00:20:45.480 --> 00:20:48.880]  並且給了他們生命一個願景
[00:20:48.880 --> 00:20:50.880]  在《馬可福音》第一章十七節說
[00:20:50.880 --> 00:20:52.280]  「你們來跟從我
[00:20:52.280 --> 00:20:55.360]  我要叫你們得人如得魚一樣」
[00:20:55.360 --> 00:20:57.200]  這個新的願景
[00:20:57.200 --> 00:20:59.360]  不單止是為了他們自己的生命
[00:20:59.360 --> 00:21:05.560]  能夠承載著上帝給人那份恩典
[00:21:05.560 --> 00:21:07.720]  給人那份救贖
[00:21:07.720 --> 00:21:10.880]  並且能夠藉著他們的雙手
[00:21:10.880 --> 00:21:12.280]  藉著他們的口
[00:21:12.280 --> 00:21:17.800]  能夠讓更多人分享到上帝那份恩典
[00:21:17.800 --> 00:21:19.920]  回應上帝那份愛
[00:21:19.920 --> 00:21:22.680]  就好像他們如灰一樣
[00:21:22.680 --> 00:21:24.520]  能夠捕捉很多魚一樣
[00:21:24.520 --> 00:21:27.600]  他們能夠藉著他們所作的
[00:21:27.600 --> 00:21:31.840]  令更多人去恩著耶穌基督的緣故
[00:21:31.840 --> 00:21:33.800]  得蒙上帝的眷佑
[00:21:33.800 --> 00:21:35.640]  得蒙上帝的拯救
[00:21:35.640 --> 00:21:37.440]  得著上帝的愛
[00:21:37.440 --> 00:21:43.920]  對於我們來說
[00:21:43.920 --> 00:21:48.600]  悔改相信其實都很有意義
[00:21:48.600 --> 00:21:51.520]  人生不如意的事十常八九
[00:21:51.520 --> 00:21:52.640]  意料之外的事情
[00:21:52.640 --> 00:21:55.040]  常常會在我們生命當中發生
[00:21:55.040 --> 00:21:57.240]  容易讓人感到迷失、灰心
[00:21:57.240 --> 00:22:00.000]  甚至是放棄
[00:22:00.000 --> 00:22:02.720]  即使我們有時候頗有雄心壯志
[00:22:02.720 --> 00:22:05.840]  但在人生裡我們總會遇到一些困難
[00:22:05.840 --> 00:22:14.840]  以致讓我們容易放棄了那份決心
[00:22:14.840 --> 00:22:21.680]  我記得我讀中學的時候是信耶穌
[00:22:21.680 --> 00:22:24.560]  後來從沙田搬入大埔居住
[00:22:24.560 --> 00:22:27.920]  當時交通不是那麼暢順
[00:22:27.920 --> 00:22:29.520]  那麼發達的時候
[00:22:29.520 --> 00:22:34.680]  要出來沙田上教會是一件不容易的事
[00:22:34.680 --> 00:22:36.640]  起初都頗有決心
[00:22:36.640 --> 00:22:38.440]  但決心了幾個星期之後
[00:22:38.440 --> 00:22:41.280]  發覺山長水遠
[00:22:41.280 --> 00:22:44.000]  每個星期要出出入入的時候
[00:22:44.000 --> 00:22:46.160]  當時做一個中學生的我
[00:22:46.160 --> 00:22:48.760]  確實覺得是很辛苦的一件事
[00:22:48.760 --> 00:22:53.240]  於是很快就放棄了這個做法
[00:22:53.240 --> 00:22:55.320]  開始不再回教會
[00:22:55.320 --> 00:23:00.920]  不再繼續對信仰那份追求
[00:23:00.920 --> 00:23:02.160]  去到某一天
[00:23:02.160 --> 00:23:06.480]  當我在暑假的時候做暑期工
[00:23:06.480 --> 00:23:11.200]  在一個快餐店裡做暑期工
[00:23:11.200 --> 00:23:19.920]  晚上有一個婦人帶著兩個兒女來吃飯
[00:23:19.920 --> 00:23:23.160]  我在這裡服侍她
[00:23:23.160 --> 00:23:25.600]  然後她給了我一張紙
[00:23:25.600 --> 00:23:27.040]  她告訴我
[00:23:27.040 --> 00:23:29.400]  他們教會正在舉辦一個報道會
[00:23:29.400 --> 00:23:33.600]  歡迎邀請我參加這個報道會
[00:23:33.600 --> 00:23:34.560]  其實我沒有見過她
[00:23:34.560 --> 00:23:36.640]  不過她這樣給了我一張紙
[00:23:36.640 --> 00:23:38.240]  我告訴她
[00:23:38.240 --> 00:23:39.880]  我也是基督徒
[00:23:39.880 --> 00:23:42.720]  不過沒有回教會很久了
[00:23:42.720 --> 00:23:48.040]  她就很熱烈地邀請我回她的教會
[00:23:48.040 --> 00:23:51.760]  於是我也想了一下
[00:23:51.760 --> 00:23:55.120]  其實離開教會也是一段很長的時間
[00:23:55.120 --> 00:23:57.600]  不如也試一下
[00:23:57.600 --> 00:24:03.680]  於是就跟了她去到教會裡面
[00:24:03.680 --> 00:24:04.680]  就是這樣
[00:24:04.680 --> 00:24:08.960]  上帝帶領我回到她的教會當中
[00:24:08.960 --> 00:24:12.720]  也讓我加入了中華基督教會
[00:24:12.720 --> 00:24:14.640]  這對我來說是很奇妙的事情
[00:24:14.640 --> 00:24:18.560]  因為當我在教會繼續生根成長的時候
[00:24:18.560 --> 00:24:21.160]  在這個成長的很多年裡
[00:24:21.160 --> 00:24:23.720]  我再沒有見過這個婦人
[00:24:23.720 --> 00:24:25.440]  也沒有見過她的兒女
[00:24:25.440 --> 00:24:31.640]  在教會裡從來沒有見過這個家庭
[00:24:31.640 --> 00:24:33.200]  對於我來說
[00:24:33.200 --> 00:24:35.200]  這是一個很奇妙的經歷
[00:24:35.200 --> 00:24:41.000]  是上帝去到快餐店裡尋找我
[00:24:41.000 --> 00:24:45.800]  引領我回到主祂的陽圈裡面
[00:24:45.800 --> 00:24:49.080]  人生裡我們總會經歷失意
[00:24:49.080 --> 00:24:52.480]  經歷灰心 經歷挫折的時候
[00:24:52.480 --> 00:24:57.880]  我們的上帝不是那位看著我們不理的上帝
[00:24:57.880 --> 00:25:00.560]  我們的上帝是那位願意幫助我們
[00:25:00.560 --> 00:25:02.160]  願意尋找我們
[00:25:02.160 --> 00:25:04.800]  願意鼓勵我們的那位神
[00:25:04.800 --> 00:25:09.240]  昔日祂在加利利的地方
[00:25:09.240 --> 00:25:14.960]  為著要去尋找那四個灰心喪志的年輕人
[00:25:14.960 --> 00:25:19.320]  渴望引領他們回到祂的身邊
[00:25:19.320 --> 00:25:22.040]  跟從祂 去學習天國的道理
[00:25:22.040 --> 00:25:23.800]  去認識上帝的愛
[00:25:23.800 --> 00:25:26.800]  並且讓他們不單止在當中
[00:25:26.800 --> 00:25:30.200]  能夠體會上帝的拯救
[00:25:30.200 --> 00:25:33.920]  也能夠將這個恩典繼續傳遞
[00:25:33.920 --> 00:25:39.120]  成為教會起初的重要支柱
[00:25:39.120 --> 00:25:40.520]  各位頂姐妹
[00:25:40.520 --> 00:25:46.080]  我們人生裡可能都會經歷這些狀況
[00:25:46.080 --> 00:25:48.400]  就是面對失意的時候
[00:25:48.400 --> 00:25:50.560]  或許今天我們所生活的香港
[00:25:50.560 --> 00:25:51.880]  對於很多人來說
[00:25:51.880 --> 00:25:54.760]  都會感受到很多讓我們感到
[00:25:54.760 --> 00:25:59.440]  失意 灰心 氣餒的事情
[00:25:59.440 --> 00:26:01.000]  我們甚至願意的
[00:26:01.000 --> 00:26:04.880]  很多人正在計劃的遠走他方
[00:26:04.880 --> 00:26:08.000]  希望在這裡能夠尋找到
[00:26:08.000 --> 00:26:11.440]  生命的安穩 那份平安
[00:26:11.440 --> 00:26:14.640]  但是對於我們基督徒來說
[00:26:14.640 --> 00:26:16.400]  我們不是說我們不可以
[00:26:16.400 --> 00:26:18.640]  離開香港這個地方
[00:26:18.640 --> 00:26:20.960]  去尋找更好的生活
[00:26:20.960 --> 00:26:23.360]  但是讓我們不要忘記
[00:26:23.360 --> 00:26:26.240]  真正生命平安的所在
[00:26:26.240 --> 00:26:28.800]  不是這一切外在的物件
[00:26:28.800 --> 00:26:31.320]  就好像今天我們的經課
[00:26:31.320 --> 00:26:33.880]  哥倫多前書所說一樣
[00:26:33.880 --> 00:26:38.000]  當人以為是安穩 是珍貴的東西的時候
[00:26:38.000 --> 00:26:39.440]  在末日的日子裡
[00:26:39.440 --> 00:26:40.760]  我們會發現
[00:26:40.760 --> 00:26:42.880]  這不是我們能夠得著
[00:26:42.880 --> 00:26:46.280]  真正平安的來源
[00:26:46.280 --> 00:26:48.120]  因為真正的平安
[00:26:48.120 --> 00:26:49.800]  真正的救贖
[00:26:49.800 --> 00:26:55.000]  是在於那位賜生命的上帝
[00:26:55.000 --> 00:26:58.960]  當我們繼續走人生路的時候
[00:26:58.960 --> 00:27:00.200]  或許我們今天
[00:27:00.200 --> 00:27:02.880]  確實在這個灰心喪志
[00:27:02.880 --> 00:27:05.280]  甚至失意感到迷茫
[00:27:05.280 --> 00:27:07.760]  的一個社會的氣氛之下
[00:27:07.760 --> 00:27:10.320]  但是讓我們不要忘記
[00:27:10.320 --> 00:27:12.080]  那位上帝仍然的
[00:27:12.080 --> 00:27:14.480]  深愛著你和我
[00:27:14.480 --> 00:27:16.760]  是那位上帝願意的
[00:27:16.760 --> 00:27:19.320]  去成為我們生命的幫助
[00:27:19.320 --> 00:27:21.120]  成為我們生命的力量
[00:27:21.120 --> 00:27:23.200]  並且願意的引領我們
[00:27:23.200 --> 00:27:28.320]  去得著生命那份真正的幸福
[00:27:28.320 --> 00:27:29.760]  我們願不願意的
[00:27:29.760 --> 00:27:32.040]  去倚靠這位上帝
[00:27:32.040 --> 00:27:34.400]  去真實地抓緊著
[00:27:34.400 --> 00:27:38.520]  耶穌基督的福音
[00:27:38.520 --> 00:27:42.320]  今天我們從馬克福音裡面
[00:27:42.320 --> 00:27:47.920]  看見、悔改、相信這句話
[00:27:47.920 --> 00:27:51.480]  是反映著耶穌昔日在加利利裡面
[00:27:51.480 --> 00:27:55.440]  去邀請彼得·安德烈·約翰·瓦戈
[00:27:55.440 --> 00:27:57.240]  要重新振作
[00:27:57.240 --> 00:28:00.400]  要去尋找那位掌管生命的上帝
[00:28:00.400 --> 00:28:01.880]  並且要藉著
[00:28:01.880 --> 00:28:06.080]  倚靠跟從耶穌基督的過程裡
[00:28:06.080 --> 00:28:09.440]  得著真正生命的幸福
[00:28:09.440 --> 00:28:11.840]  今天我們又願不願意的
[00:28:11.840 --> 00:28:15.440]  重新振作起來
[00:28:15.440 --> 00:28:18.440]  去抓緊那位賜生命的主
[00:28:18.440 --> 00:28:20.120]  去仰望著祂
[00:28:20.120 --> 00:28:23.920]  尋求祂對我們生命那份的指引
[00:28:23.920 --> 00:28:28.400]  並且好像我們每天念的主統文一樣
[00:28:28.400 --> 00:28:30.720]  我們願意上帝的旨意
[00:28:30.720 --> 00:28:34.880]  成就在地如同成就在天一樣
[00:28:34.880 --> 00:28:38.080]  並且我們願意地遵行主的旨意
[00:28:38.080 --> 00:28:40.120]  去過我們每天的生活
[00:28:40.120 --> 00:28:42.840]  倚靠上帝的兒子耶穌基督
[00:28:42.840 --> 00:28:44.520]  去活我們的生命
[00:28:44.520 --> 00:28:49.840]  在祂裡面尋求生命真正的平安
[00:28:49.840 --> 00:28:51.480]  真正的盼望
[00:28:51.480 --> 00:28:55.680]  這個是在我們生命當中
[00:28:55.680 --> 00:29:00.240]  我們需要去找緊努力的方向
[00:29:00.240 --> 00:29:03.480]  在約拿書裡面
[00:29:03.480 --> 00:29:06.840]  利尼尚的王和利尼尚的人
[00:29:06.840 --> 00:29:11.600]  他們聽見上帝審判的訊息的時候
[00:29:11.600 --> 00:29:13.200]  他們當機立斷
[00:29:13.200 --> 00:29:16.120]  知道自己需要作出改變
[00:29:16.120 --> 00:29:19.560]  而當他們認真地作出這個改變的時候
[00:29:19.560 --> 00:29:22.720]  他們就經歷上帝的憐憫
[00:29:22.720 --> 00:29:25.680]  經歷上帝的寬恕
[00:29:25.680 --> 00:29:31.120]  今天上帝在《馬考福音》裡面
[00:29:31.120 --> 00:29:32.640]  第一章所說的
[00:29:32.640 --> 00:29:33.920]  你們要悔改
[00:29:33.920 --> 00:29:36.160]  相信福音
[00:29:36.160 --> 00:29:38.680]  亦都臨到你和我的面前
[00:29:38.680 --> 00:29:41.520]  我們願不願意當機立斷地
[00:29:41.520 --> 00:29:45.720]  去重申我們跟從耶穌基督那份的決心
[00:29:45.720 --> 00:29:49.080]  去到全心地去學習去仰望
[00:29:49.080 --> 00:29:52.480]  祈求耶穌基督介入我們生命裡面
[00:29:52.480 --> 00:29:54.240]  去帶領我們的人生
[00:29:54.240 --> 00:29:56.200]  去指引我們的方向
[00:29:56.200 --> 00:29:58.520]  正如他昔日指引門徒一樣
[00:29:58.520 --> 00:30:01.760]  亦都讓我們能夠好像門徒一樣
[00:30:01.760 --> 00:30:04.840]  當他們全心全意去依靠
[00:30:04.840 --> 00:30:07.640]  仰望這位上帝的時候
[00:30:07.640 --> 00:30:12.040]  他們在五旬節裡面就經歷聖靈的更生
[00:30:12.040 --> 00:30:17.120]  他們能夠真真正正地成為得人的漁夫
[00:30:17.120 --> 00:30:21.800]  當我們願意全心全意去仰望這位上帝的時候
[00:30:21.800 --> 00:30:24.280]  去依靠去尋求這位主的時候
[00:30:24.280 --> 00:30:29.720]  我相信我們能夠從主裡面重新得力
[00:30:29.720 --> 00:30:31.880]  重新得著生命的方向
[00:30:31.880 --> 00:30:36.880]  重新得著出人意外的平安和盼望
[00:30:36.880 --> 00:30:39.520]  但願上帝幫助我們鼓勵我們
[00:30:39.520 --> 00:30:43.040]  使我們能夠跟從主走人生路的時候
[00:30:43.040 --> 00:30:48.040]  縱然外在的環境竟令人感到灰心失望
[00:30:48.040 --> 00:30:50.120]  但因著有耶穌基督的時候
[00:30:50.120 --> 00:30:53.080]  我們能夠常存那個永恆的盼望
[00:30:53.080 --> 00:30:54.160]  生命的動力
[00:30:54.160 --> 00:30:55.680]  繼續走生命路
[00:30:55.680 --> 00:30:59.160]  去體會上帝所應許豐盛的生命
[00:30:59.160 --> 00:31:01.440]  願主賜福給各位
[00:31:01.440 --> 00:31:04.440]  願上帝得著那份生命的榮耀
[00:31:04.440 --> 00:31:06.440]  誠心所願
