
[00:00:00.000 --> 00:00:02.000]  在正道之前我們同心理會祈禱
[00:22:37.140 --> 00:22:38.940]  這些是禮還節曲
[00:22:38.940 --> 00:22:40.140]  喝完就會痊癒
[00:22:40.140 --> 00:22:41.940]  當然不會了
[00:22:41.940 --> 00:22:44.060]  越喝越噁
[00:22:44.060 --> 00:22:48.740]  自己拿來的
[00:22:48.740 --> 00:22:54.340]  痛定思痛要徹底地改變
[00:22:54.340 --> 00:23:00.260]  用聖潔或者聖族之分
[00:23:00.260 --> 00:23:02.340]  聖潔不會傳染
[00:23:02.340 --> 00:23:04.820]  但是它污穢會傳染
[00:23:04.820 --> 00:23:07.180]  有一個今天我們現代人
[00:23:07.180 --> 00:23:09.780]  很容易理解的比喻
[00:23:09.780 --> 00:23:15.380]  就是我是一劃的
[00:23:15.380 --> 00:23:18.380]  我是未確診的
[00:23:18.380 --> 00:23:21.940]  我不會碰到一個確診的人
[00:23:21.940 --> 00:23:23.300]  他會康復的
[00:23:23.300 --> 00:23:25.220]  他會不會
[00:23:25.220 --> 00:23:26.660]  我是一劃 他是兩劃
[00:23:26.660 --> 00:23:28.780]  我碰下去不會像別人玩遊戲那樣
[00:23:28.780 --> 00:23:30.100]  我是一劃 他是兩劃
[00:23:30.100 --> 00:23:31.580]  我碰完他之後他就一劃
[00:23:31.580 --> 00:23:33.060]  不會的
[00:23:33.060 --> 00:23:34.380]  相反是怎樣
[00:23:34.380 --> 00:23:35.060]  他是兩劃
[00:23:35.060 --> 00:23:35.540]  我是一劃
[00:23:35.540 --> 00:23:36.460]  我碰過他
[00:23:36.460 --> 00:23:37.420]  我不用手
[00:23:37.420 --> 00:23:39.100]  我就變成兩劃了
[00:23:39.100 --> 00:23:41.020]  就是這樣
[00:23:41.020 --> 00:23:43.860]  這幫人污穢
[00:23:43.860 --> 00:23:46.980]  他們對於重建聖殿的工作
[00:23:46.980 --> 00:23:49.220]  一再拖延沒有理由
[00:23:49.220 --> 00:23:51.820]  於是怎樣
[00:23:51.820 --> 00:23:53.100]  他們就
[00:23:53.100 --> 00:23:59.820]  神就透過刑罰他們的動作物
[00:23:59.820 --> 00:24:03.460]  刑罰他們的生畜割讓
[00:24:03.460 --> 00:24:07.460]  希望他們了卷之患
[00:24:07.460 --> 00:24:08.340]  知難而退
[00:24:08.340 --> 00:24:09.260]  悔改回來
[00:24:09.260 --> 00:24:11.300]  但他們沒有
[00:24:11.300 --> 00:24:13.260]  繼續錯下去
[00:24:13.260 --> 00:24:14.620]  繼續罰
[00:24:14.620 --> 00:24:18.340]  但是自己怨言神祝福他
[00:24:18.340 --> 00:24:22.860]  沒有對症下藥
[00:24:22.860 --> 00:24:24.060]  亂吃藥
[00:24:24.060 --> 00:24:25.060]  不肯吃藥
[00:24:25.060 --> 00:24:27.180]  只是會延誤病情
[00:24:27.180 --> 00:24:31.180]  令到病情更加嚴重
[00:24:31.180 --> 00:24:31.700]  而這樣
[00:24:31.700 --> 00:24:34.860]  你又先知考問祭司禮儀的問題
[00:24:34.860 --> 00:24:36.620]  回應的對象說
[00:24:36.620 --> 00:24:39.940]  者聞者覺
[00:24:39.940 --> 00:24:41.780]  其實回頭歸根到底
[00:24:41.780 --> 00:24:44.460]  都是這幫人的問題
[00:24:44.460 --> 00:24:47.300]  這個人民以色列人污穢他們所作的
[00:24:47.300 --> 00:24:48.660]  以致隱匿
[00:24:48.660 --> 00:24:50.380]  這個失敗
[00:24:50.380 --> 00:24:51.340]  所以神是說
[00:24:51.340 --> 00:24:52.260]  在第十五節
[00:24:52.260 --> 00:24:52.860]  他說
[00:24:52.860 --> 00:24:56.380]  「現在你們要追上」
[00:24:56.380 --> 00:24:57.340]  「此日其以前」
[00:24:57.340 --> 00:24:58.540]  「耶和華的殿」
[00:24:58.540 --> 00:25:00.180]  「沒有一塊石頭」
[00:25:00.180 --> 00:25:03.060]  「屢在石頭上的光景」
[00:25:03.060 --> 00:25:04.020]  「十八節」
[00:25:04.020 --> 00:25:05.860]  「你們要追上」
[00:25:05.860 --> 00:25:07.500]  「此日以前」
[00:25:07.500 --> 00:25:10.020]  就是9月24日起
[00:25:10.020 --> 00:25:15.540]  追上到納耶和華殿根基的日子
[00:25:15.540 --> 00:25:17.780]  追上即是甚麼呢
[00:25:17.780 --> 00:25:19.740]  即是回帶
[00:25:19.740 --> 00:25:21.500]  就好像我們看世界盃
[00:25:21.500 --> 00:25:22.780]  或者七號紀比賽
[00:25:22.780 --> 00:25:26.140]  即是去可能歐洲國家盃
[00:25:26.140 --> 00:25:27.220]  那些大型的賽事
[00:25:27.220 --> 00:25:30.100]  他們有一個系統叫甚麼
[00:25:30.100 --> 00:25:32.140]  天銀
[00:25:32.140 --> 00:25:34.340]  月衛犯規
[00:25:34.340 --> 00:25:36.340]  領隊投訴
[00:25:36.340 --> 00:25:39.180]  球證覺得他是對的
[00:25:39.180 --> 00:25:40.420]  不過還是怎樣
[00:25:40.420 --> 00:25:42.340]  可以上訴的
[00:25:42.340 --> 00:25:44.100]  雙方領隊
[00:25:44.100 --> 00:25:45.380]  暫停賽事
[00:25:45.380 --> 00:25:47.180]  雙方領隊
[00:25:47.180 --> 00:25:51.140]  和球證旁聽旁證一起看
[00:25:51.140 --> 00:25:52.940]  重播的片段
[00:25:52.940 --> 00:25:54.940]  決定這球是否月衛
[00:25:54.940 --> 00:25:57.180]  有沒有犯規
[00:25:57.180 --> 00:25:58.860]  你就追上
[00:25:58.860 --> 00:26:00.900]  重看
[00:26:00.900 --> 00:26:03.020]  去尋回
[00:26:03.020 --> 00:26:04.580]  看清楚一點
[00:26:04.580 --> 00:26:06.980]  是甚麼問題發生
[00:26:06.980 --> 00:26:10.580]  有一次不見東西
[00:26:10.580 --> 00:26:11.420]  我媽跟我說
[00:26:11.420 --> 00:26:12.260]  「你的頭不見了」
[00:26:12.260 --> 00:26:14.300]  「行了,你都不見了幾次」
[00:26:14.300 --> 00:26:15.820]  即是不見錢包
[00:26:15.820 --> 00:26:17.060]  不見身份證
[00:26:17.060 --> 00:26:17.740]  不見電話
[00:26:17.740 --> 00:26:20.940]  突突
[00:26:20.940 --> 00:26:22.940]  通常不見東西
[00:26:22.940 --> 00:26:23.900]  他都會問一件事
[00:26:23.900 --> 00:26:25.140]  或者我們這些小朋友
[00:26:25.140 --> 00:26:26.260]  或者我們都會問
[00:26:26.260 --> 00:26:28.140]  不見東西
[00:26:28.140 --> 00:26:30.380]  會問甚麼
[00:26:30.380 --> 00:26:33.140]  甚麼時候不見
[00:26:33.140 --> 00:26:34.300]  你不見了電話
[00:26:34.300 --> 00:26:35.300]  我會問你
[00:26:35.300 --> 00:26:38.300]  甚麼時候還拿著
[00:26:38.300 --> 00:26:40.060]  你不見了電話
[00:26:40.060 --> 00:26:41.780]  不見了錢包
[00:26:41.780 --> 00:26:43.860]  你坐巴士
[00:26:43.860 --> 00:26:46.820]  你坐車的時候有沒有東西
[00:26:46.820 --> 00:26:47.780]  你坐車的時候
[00:26:47.780 --> 00:26:50.540]  還有錢包在袋裡
[00:26:50.540 --> 00:26:51.780]  那又怎樣
[00:26:51.780 --> 00:26:54.500]  有機會留在巴士上
[00:26:54.500 --> 00:26:58.740]  在酒樓打開電話的
[00:26:58.740 --> 00:26:59.980]  出來不見了
[00:26:59.980 --> 00:27:03.340]  那就回去酒樓找
[00:27:03.340 --> 00:27:06.740]  他最想找回
[00:27:06.740 --> 00:27:09.140]  去尋回
[00:27:09.140 --> 00:27:12.620]  去案發現場
[00:27:12.620 --> 00:27:15.740]  他說你追上此日以前
[00:27:15.740 --> 00:27:18.340]  他追上此日以前
[00:27:18.340 --> 00:27:20.860]  九月二十日起
[00:27:20.860 --> 00:27:21.940]  是甚麼時候
[00:27:21.940 --> 00:27:26.500]  聖殿都還是沒有一塊石頭女在
[00:27:26.500 --> 00:27:28.380]  即是石頭上面的光景
[00:27:28.380 --> 00:27:30.540]  他追上道
[00:27:30.540 --> 00:27:34.260]  立堯說電根基日子
[00:27:34.260 --> 00:27:39.140]  回到原點
[00:27:39.140 --> 00:27:42.380]  即是他好像就是啟示祿
[00:27:42.380 --> 00:27:44.540]  神來到呼籲
[00:27:44.540 --> 00:27:46.380]  老弟教他怎樣
[00:27:46.380 --> 00:27:48.180]  尋回起初的愛心
[00:27:48.180 --> 00:27:49.660]  你在哪裡失去
[00:27:49.660 --> 00:27:53.940]  他就麻煩回去我那裡找回
[00:27:53.940 --> 00:27:57.020]  黑改書五次來提醒百姓
[00:27:57.020 --> 00:27:59.100]  他就要自我審查
[00:27:59.100 --> 00:28:00.380]  一張五折
[00:28:00.380 --> 00:28:01.860]  他說真的要審查
[00:28:01.860 --> 00:28:04.100]  一張七折要審查
[00:28:04.100 --> 00:28:06.780]  一張十五折要追上
[00:28:06.780 --> 00:28:10.140]  一張十八折兩次的追上
[00:28:10.140 --> 00:28:11.900]  都是叫我們用心
[00:28:11.900 --> 00:28:14.740]  來思想所經歷的苦楚
[00:28:14.740 --> 00:28:19.500]  是否跟自己行為有關
[00:28:19.500 --> 00:28:22.860]  即是其實這件事
[00:28:22.860 --> 00:28:25.340]  就是你自己拿來
[00:28:25.340 --> 00:28:28.220]  你不肯改又怎樣
[00:28:28.220 --> 00:28:29.180]  你要繼續錯了
[00:28:29.180 --> 00:28:32.940]  那就繼續出事
[00:28:32.940 --> 00:28:37.220]  是唯有你返回頭
[00:28:37.220 --> 00:28:40.900]  去重新來處理才是出路
[00:28:40.900 --> 00:28:43.100]  但黑改不是停留在責備
[00:28:43.100 --> 00:28:45.020]  更加是鼓勵
[00:28:45.020 --> 00:28:46.140]  去提供出路
[00:28:46.140 --> 00:28:50.500]  是女神宗益本原文有一連三個
[00:28:50.500 --> 00:28:53.140]  從今日起
[00:28:53.140 --> 00:28:54.860]  來講這段
[00:28:54.860 --> 00:28:57.140]  直接翻譯出來就是說
[00:28:57.140 --> 00:29:00.540]  女神宗益本二章十五折
[00:29:00.540 --> 00:29:02.900]  說現在你要用心思想
[00:29:02.900 --> 00:29:07.660]  從今日起必怎樣不同
[00:29:07.660 --> 00:29:09.260]  在永恆主殿堂
[00:29:09.260 --> 00:29:10.900]  沒有一塊石頭
[00:29:10.900 --> 00:29:14.340]  女在石頭上以前
[00:29:14.340 --> 00:29:16.580]  十八折
[00:29:16.580 --> 00:29:19.140]  現在你們要用心想想
[00:29:19.140 --> 00:29:21.860]  從今日起
[00:29:21.860 --> 00:29:25.300]  從這九月二十四日起
[00:29:25.300 --> 00:29:27.940]  從永恆主殿堂根基
[00:29:27.940 --> 00:29:30.020]  奠定這一起
[00:29:30.020 --> 00:29:33.060]  你們請用心想想
[00:29:33.060 --> 00:29:34.260]  十九折
[00:29:34.260 --> 00:29:38.820]  倉裡雖還沒有菊行著
[00:29:38.820 --> 00:29:43.020]  葡萄樹 無花果樹 石頭樹 橄欖樹
[00:29:43.020 --> 00:29:45.060]  雖都沒有結實
[00:29:45.060 --> 00:29:47.700]  從今日起
[00:29:47.700 --> 00:29:53.100]  我必賜福於你們了
[00:29:53.100 --> 00:29:55.700]  以前是興忽重建聖殿工作
[00:29:55.700 --> 00:29:57.900]  招致神的刑罰
[00:29:57.900 --> 00:30:02.260]  從今日起重新重建聖殿
[00:30:02.260 --> 00:30:05.700]  就不要重蹈覆轍
[00:30:05.700 --> 00:30:07.500]  不要再開小差
[00:30:07.500 --> 00:30:14.020]  不要再叛途而廢
[00:30:14.020 --> 00:30:17.460]  斷開舊日的習慣和行為
[00:30:17.460 --> 00:30:20.980]  去打破循環的咒助
[00:30:20.980 --> 00:30:25.020]  從今日起痛改前非
[00:30:25.020 --> 00:30:26.940]  與舊我來說再見
[00:30:26.940 --> 00:30:28.340]  一刀兩斷
[00:30:28.340 --> 00:30:29.980]  不再毆斷思念
[00:30:29.980 --> 00:30:32.540]  斬草除根的決絕
[00:30:32.540 --> 00:30:34.540]  用今日來說
[00:30:34.540 --> 00:30:36.620]  商人很醒目的
[00:30:36.620 --> 00:30:38.860]  你買東西就給什麼
[00:30:38.860 --> 00:30:40.740]  「屌婆你」
[00:30:40.740 --> 00:30:43.180]  「有九折」
[00:30:43.180 --> 00:30:44.100]  「你又怎樣」
[00:30:44.100 --> 00:30:45.900]  「已經九九折」
[00:30:45.900 --> 00:30:47.420]  「下次就再去」
[00:30:47.420 --> 00:30:48.220]  「他又怎樣」
[00:30:48.220 --> 00:30:52.420]  「再送多一張九折的給你」
[00:30:52.420 --> 00:30:54.060]  「三五次」
[00:30:54.060 --> 00:30:57.180]  「他沒有九折給你都怎樣」
[00:30:57.180 --> 00:30:58.820]  都習慣去
[00:30:58.820 --> 00:31:01.180]  繼續在這裡
[00:31:01.180 --> 00:31:05.060]  這就是一個循環
[00:31:05.060 --> 00:31:07.220]  我太太就說
[00:31:07.220 --> 00:31:10.580]  不要再貪小便宜了
[00:31:10.580 --> 00:31:14.780]  他給你不一定要要
[00:31:14.780 --> 00:31:16.980]  你做就了
[00:31:16.980 --> 00:31:20.220]  你買了很多不等使無謂的東西
[00:31:20.220 --> 00:31:21.740]  你不開一次
[00:31:21.740 --> 00:31:24.700]  就沒有下次了
[00:31:24.700 --> 00:31:27.820]  我們說
[00:31:27.820 --> 00:31:31.620]  今日我們太多自欺欺人的事了
[00:31:31.620 --> 00:31:32.780]  在新年裡面
[00:31:32.780 --> 00:31:34.020]  可能不知道吃了多少頓
[00:31:34.020 --> 00:31:35.500]  你都說
[00:31:35.500 --> 00:31:36.740]  怎樣
[00:31:36.740 --> 00:31:40.820]  先吃完這頓吧
[00:31:40.820 --> 00:31:42.220]  吃了第幾頓
[00:31:42.220 --> 00:31:45.180]  還是先吃完這頓
[00:31:45.180 --> 00:31:47.380]  不要浪費食物
[00:31:47.380 --> 00:31:49.420]  明知自己餵食
[00:31:49.420 --> 00:31:51.820]  這也是我跟國子說的
[00:31:51.820 --> 00:31:54.100]  就不要買那些薯片
[00:31:54.100 --> 00:31:54.940]  蝦片
[00:31:54.940 --> 00:31:56.060]  薯片汽水
[00:31:56.060 --> 00:31:58.260]  放在雪櫃裡
[00:31:58.260 --> 00:32:02.140]  你沒有就不會引誘你去吃
[00:32:02.140 --> 00:32:04.620]  不要考驗訓練自己
[00:32:04.620 --> 00:32:08.700]  測試自己的意志和能耐
[00:32:08.700 --> 00:32:11.060]  就不要為了迎新禮物
[00:32:11.060 --> 00:32:15.340]  先花未來錢
[00:32:15.340 --> 00:32:16.740]  不要習慣了
[00:32:16.740 --> 00:32:20.260]  花多了
[00:32:20.260 --> 00:32:21.940]  買東西
[00:32:21.940 --> 00:32:24.420]  去考慮一個月
[00:32:24.420 --> 00:32:28.220]  這件貨是否真的有用的
[00:32:28.220 --> 00:32:29.980]  有需要的
[00:32:29.980 --> 00:32:34.780]  不要在網上淘汰一些不耐用的東西
[00:32:34.780 --> 00:32:36.780]  花錢又阻礙地方
[00:32:36.780 --> 00:32:38.180]  有時候去探人
[00:32:38.180 --> 00:32:39.700]  整個房子都是什麼東西
[00:32:39.700 --> 00:32:41.140]  他拿出來給我看
[00:32:41.140 --> 00:32:43.180]  但是我新蓄蓄都沒有用過
[00:32:43.180 --> 00:32:44.780]  那你到底在做什麼
[00:32:44.780 --> 00:32:45.900]  擺放嗎
[00:32:45.900 --> 00:32:50.180]  壓著自己又浪費錢
[00:32:50.180 --> 00:32:52.100]  我們去除壞的習慣
[00:32:52.100 --> 00:32:54.300]  更加要做正確的事
[00:32:54.300 --> 00:32:56.580]  養成好的習慣
[00:32:56.580 --> 00:32:58.580]  我們說只是做運動
[00:32:58.580 --> 00:32:59.780]  不去吃飲料
[00:32:59.780 --> 00:33:04.500]  不一定減肥
[00:33:04.500 --> 00:33:06.100]  昨天行山
[00:33:06.100 --> 00:33:07.180]  可能行得辛苦
[00:33:07.180 --> 00:33:08.580]  昨天也不是辛苦
[00:33:08.580 --> 00:33:14.660]  可能消耗了六七百卡路里
[00:33:14.660 --> 00:33:16.700]  辛苦了
[00:33:16.700 --> 00:33:18.660]  怎樣吃飯
[00:33:18.660 --> 00:33:21.020]  補償自己喝罐可樂
[00:33:21.020 --> 00:33:25.700]  又補充三百多四百卡路里
[00:33:25.700 --> 00:33:26.900]  吃完飯又怎樣
[00:33:26.900 --> 00:33:29.140]  倒退
[00:33:29.140 --> 00:33:33.340]  那就是浪費氣力了
[00:33:33.340 --> 00:33:35.380]  我們說會計
[00:33:35.380 --> 00:33:37.860]  不對數是要逐筆逐筆數
[00:33:37.860 --> 00:33:40.820]  看回合得來
[00:33:40.820 --> 00:33:46.940]  今天我們不要被塑造成為習慣
[00:33:46.940 --> 00:33:48.860]  在不知不覺裡面
[00:33:48.860 --> 00:33:50.340]  我們要被侮辱
[00:33:50.340 --> 00:33:54.260]  相反我們要找回軟肋
[00:33:54.260 --> 00:33:56.100]  我們認真處理
[00:33:56.100 --> 00:33:57.860]  痛定思痛
[00:33:57.860 --> 00:34:00.140]  徹底改變
[00:34:00.140 --> 00:34:02.780]  這是先知客過去鼓勵
[00:34:02.780 --> 00:34:04.140]  不是責備我們
[00:34:04.140 --> 00:34:05.300]  也是鼓勵
[00:34:05.300 --> 00:34:07.220]  不是責備當時以色列人
[00:34:07.220 --> 00:34:09.220]  因為他們已經有行動
[00:34:09.220 --> 00:34:13.260]  不過很怕他們中途放棄了
[00:34:13.260 --> 00:34:17.620]  在9月24日
[00:34:17.620 --> 00:34:19.500]  在這段經文
[00:34:19.500 --> 00:34:21.620]  借去神透過先知
[00:34:21.620 --> 00:34:24.860]  再一次勉勵鼓勵他們
[00:34:24.860 --> 00:34:27.860]  繼續做對的事
[00:34:27.860 --> 00:34:31.980]  這是過去和現在做一個比較
[00:34:31.980 --> 00:34:33.100]  在經文裡面說
[00:34:33.100 --> 00:34:37.380]  現在你們要思想
[00:34:37.380 --> 00:34:38.580]  你們要追想
[00:34:38.580 --> 00:34:39.740]  這個是15節說的
[00:34:39.740 --> 00:34:42.660]  所以現在
[00:34:42.660 --> 00:34:45.260]  這個開始是說現在
[00:34:45.260 --> 00:34:47.140]  是以15章
[00:34:47.140 --> 00:34:49.860]  就是以這個2章15到19節
[00:34:49.860 --> 00:34:54.340]  去比較希望的現在和遠景
[00:34:54.340 --> 00:34:56.820]  以及以前那種的光景
[00:34:56.820 --> 00:34:59.380]  你去選擇以前
[00:34:59.380 --> 00:35:04.220]  還是你要選擇現在
[00:35:04.220 --> 00:35:07.620]  現在你繼續做下去
[00:35:07.620 --> 00:35:08.780]  就是出路
[00:35:08.780 --> 00:35:10.620]  但是如果你回頭
[00:35:10.620 --> 00:35:12.700]  你就是死路一條
[00:35:12.700 --> 00:35:14.180]  繼續不做
[00:35:14.180 --> 00:35:17.660]  那就繼續坐下去
[00:35:17.660 --> 00:35:20.340]  靠著神的改變
[00:35:20.340 --> 00:35:22.340]  靠著神作出改變
[00:35:22.340 --> 00:35:25.940]  去堅持做對的事
[00:35:25.940 --> 00:35:27.620]  每天都是新的
[00:35:27.620 --> 00:35:31.940]  從今天起
[00:35:31.940 --> 00:35:33.100]  有多少的失敗
[00:35:33.100 --> 00:35:35.140]  有多少的困難
[00:35:35.140 --> 00:35:40.180]  今天跌倒再來過
[00:35:40.180 --> 00:35:41.740]  不認輸
[00:35:41.740 --> 00:35:43.020]  認輸的話
[00:35:43.020 --> 00:35:44.780]  就真的會輸
[00:35:44.780 --> 00:35:48.700]  讓我們來去懷著盼望
[00:35:48.700 --> 00:35:52.660]  來堅持去痛定思痛
[00:35:52.660 --> 00:35:55.860]  作出徹底的改變
[00:35:55.860 --> 00:36:04.700]  我們同心來祈禱
[00:36:04.700 --> 00:36:07.380]  創造宇宙天地萬物的真神
[00:36:07.380 --> 00:36:11.500]  我們今天仍然是去農曆新年的期間
[00:36:11.500 --> 00:36:15.220]  也是去2023年1月
[00:36:15.220 --> 00:36:19.940]  將近到尾聲 但同樣都是新年
[00:36:19.940 --> 00:36:24.900]  看望我們來到去
[00:36:24.900 --> 00:36:26.980]  有一個不一樣的一年
[00:36:26.980 --> 00:36:28.900]  是從今天起
[00:36:28.900 --> 00:36:30.820]  我們懷著這份盼望
[00:36:30.820 --> 00:36:32.180]  我們希望不同
[00:36:32.180 --> 00:36:34.820]  但同時我們在生命裏面
[00:36:34.820 --> 00:36:37.900]  願意作出改變和更新
[00:36:37.900 --> 00:36:41.460]  讓我們的立志不是空話
[00:36:41.460 --> 00:36:43.820]  讓我們想去追求
[00:36:43.820 --> 00:36:47.020]  不只是在言說當中
[00:36:47.020 --> 00:36:50.980]  而是我們不斷進步 不斷追求
[00:36:50.980 --> 00:36:53.860]  讓我們有新的一天
[00:36:53.860 --> 00:36:56.020]  我們有新的能量
[00:36:56.020 --> 00:36:57.740]  我們靠著神的恩典
[00:36:57.740 --> 00:37:02.060]  同樣我們願意更新和改變
[00:37:02.060 --> 00:37:05.940]  在其大能的磅秘當中
[00:37:05.940 --> 00:37:07.900]  我們有新的一頁
[00:37:07.900 --> 00:37:09.780]  有新的開始
[00:37:09.780 --> 00:37:11.420]  我們同心來祈禱
[00:37:11.420 --> 00:37:14.520]  是靠乃主 耶穌聖名祈求
