
[00:00:00.000 --> 00:00:05.000]  剛才主席也有提到今天是中國人的農曆新年的年初四
[00:13:30.000 --> 00:13:31.000]  有些小朋友不擅長游泳
[00:13:31.000 --> 00:13:59.000]  有些小朋友不擅長游泳
[00:14:01.000 --> 00:14:02.000]  有些小朋友不擅長游泳
[00:14:02.000 --> 00:14:03.000]  有些小朋友不擅長游泳
[00:14:03.000 --> 00:14:04.000]  有些小朋友不擅長游泳
[00:14:04.000 --> 00:14:05.000]  有些小朋友不擅長游泳
[00:14:05.000 --> 00:14:06.000]  有些小朋友不擅長游泳
[00:14:06.000 --> 00:14:07.000]  有些小朋友不擅長游泳
[00:14:07.000 --> 00:14:08.000]  有些小朋友不擅長游泳
[00:14:08.000 --> 00:14:09.000]  有些小朋友不擅長游泳
[00:14:09.000 --> 00:14:10.000]  有些小朋友不擅長游泳
[00:14:10.000 --> 00:14:11.000]  有些小朋友不擅長游泳
[00:14:11.000 --> 00:14:12.000]  有些小朋友不擅長游泳
[00:14:12.000 --> 00:14:13.000]  有些小朋友不擅長游泳
[00:14:13.000 --> 00:14:14.000]  有些小朋友不擅長游泳
[00:14:14.000 --> 00:14:15.000]  有些小朋友不擅長游泳
[00:14:15.000 --> 00:14:16.000]  有些小朋友不擅長游泳
[00:14:16.000 --> 00:14:35.000]  有些小朋友不擅長游泳
[00:14:35.000 --> 00:14:36.000]  有些小朋友不擅長游泳
[00:14:36.000 --> 00:14:37.000]  有些小朋友不擅長游泳
[00:14:37.000 --> 00:14:38.000]  有些小朋友不擅長游泳
[00:14:38.000 --> 00:14:39.000]  有些小朋友不擅長游泳
[00:14:39.000 --> 00:14:40.000]  有些小朋友不擅長游泳
[00:14:40.000 --> 00:14:41.000]  有些小朋友不擅長游泳
[00:14:41.000 --> 00:14:42.000]  有些小朋友不擅長游泳
[00:14:42.000 --> 00:14:43.000]  有些小朋友不擅長游泳
[00:14:43.000 --> 00:14:44.000]  有些小朋友不擅長游泳
[00:14:44.000 --> 00:14:45.000]  有些小朋友不擅長游泳
[00:14:45.000 --> 00:14:46.000]  有些小朋友不擅長游泳
[00:14:46.000 --> 00:14:47.000]  有些小朋友不擅長游泳
[00:14:47.000 --> 00:14:48.000]  有些小朋友不擅長游泳
[00:14:48.000 --> 00:14:49.000]  有些小朋友不擅長游泳
[00:14:49.000 --> 00:14:50.000]  有些小朋友不擅長游泳
[00:14:50.000 --> 00:14:51.000]  有些小朋友不擅長游泳
[00:14:51.000 --> 00:14:52.000]  有些小朋友不擅長游泳
[00:14:52.000 --> 00:14:53.000]  有些小朋友不擅長游泳
[00:14:53.000 --> 00:14:54.000]  有些小朋友不擅長游泳
[00:14:54.000 --> 00:14:55.000]  有些小朋友不擅長游泳
[00:14:55.000 --> 00:14:56.000]  有些小朋友不擅長游泳
[00:14:56.000 --> 00:14:57.000]  有些小朋友不擅長游泳
[00:14:57.000 --> 00:14:58.000]  有些小朋友不擅長游泳
[00:14:58.000 --> 00:14:59.000]  有些小朋友不擅長游泳
[00:14:59.000 --> 00:15:00.000]  有些小朋友不擅長游泳
[00:15:00.000 --> 00:15:29.000]  有些小朋友不擅長游泳
[00:15:30.000 --> 00:15:31.000]  有些小朋友不擅長游泳
[00:15:31.000 --> 00:15:32.000]  有些小朋友不擅長游泳
[00:15:32.000 --> 00:15:33.000]  有些小朋友不擅長游泳
[00:15:33.000 --> 00:15:34.000]  有些小朋友不擅長游泳
[00:15:34.000 --> 00:15:35.000]  有些小朋友不擅長游泳
[00:15:35.000 --> 00:15:36.000]  有些小朋友不擅長游泳
[00:15:36.000 --> 00:15:37.000]  有些小朋友不擅長游泳
[00:15:37.000 --> 00:15:38.000]  有些小朋友不擅長游泳
[00:15:38.000 --> 00:15:39.000]  有些小朋友不擅長游泳
[00:15:39.000 --> 00:15:40.000]  有些小朋友不擅長游泳
[00:15:40.000 --> 00:15:41.000]  有些小朋友不擅長游泳
[00:15:41.000 --> 00:15:42.000]  有些小朋友不擅長游泳
[00:15:42.000 --> 00:15:43.000]  有些小朋友不擅長游泳
[00:15:43.000 --> 00:15:44.000]  有些小朋友不擅長游泳
[00:15:44.000 --> 00:15:45.000]  有些小朋友不擅長游泳
[00:15:45.000 --> 00:16:13.000]  有些小朋友不擅長游泳
[00:16:13.000 --> 00:16:15.000]  有些小朋友不擅長游泳
[00:16:15.000 --> 00:16:16.000]  有些小朋友不擅長游泳
[00:16:16.000 --> 00:16:17.000]  有些小朋友不擅長游泳
[00:16:17.000 --> 00:16:18.000]  有些小朋友不擅長游泳
[00:16:18.000 --> 00:16:19.000]  有些小朋友不擅長游泳
[00:16:19.000 --> 00:16:20.000]  有些小朋友不擅長游泳
[00:16:20.000 --> 00:16:21.000]  有些小朋友不擅長游泳
[00:16:21.000 --> 00:16:22.000]  有些小朋友不擅長游泳
[00:16:22.000 --> 00:16:23.000]  有些小朋友不擅長游泳
[00:16:23.000 --> 00:16:24.000]  有些小朋友不擅長游泳
[00:16:24.000 --> 00:16:25.000]  有些小朋友不擅長游泳
[00:16:25.000 --> 00:16:26.000]  有些小朋友不擅長游泳
[00:16:26.000 --> 00:16:27.000]  有些小朋友不擅長游泳
[00:16:27.000 --> 00:16:28.000]  有些小朋友不擅長游泳
[00:16:28.000 --> 00:16:29.000]  有些小朋友不擅長游泳
[00:16:29.000 --> 00:16:58.000]  有些小朋友不擅長游泳
[00:16:59.000 --> 00:17:00.000]  有些小朋友不擅長游泳
[00:17:00.000 --> 00:17:01.000]  有些小朋友不擅長游泳
[00:17:01.000 --> 00:17:02.000]  有些小朋友不擅長游泳
[00:17:02.000 --> 00:17:03.000]  有些小朋友不擅長游泳
[00:17:03.000 --> 00:17:04.000]  有些小朋友不擅長游泳
[00:17:04.000 --> 00:17:05.000]  有些小朋友不擅長游泳
[00:17:05.000 --> 00:17:06.000]  有些小朋友不擅長游泳
[00:17:06.000 --> 00:17:07.000]  有些小朋友不擅長游泳
[00:17:07.000 --> 00:17:08.000]  有些小朋友不擅長游泳
[00:17:08.000 --> 00:17:09.000]  有些小朋友不擅長游泳
[00:17:09.000 --> 00:17:10.000]  有些小朋友不擅長游泳
[00:17:10.000 --> 00:17:11.000]  有些小朋友不擅長游泳
[00:17:11.000 --> 00:17:12.000]  有些小朋友不擅長游泳
[00:17:12.000 --> 00:17:13.000]  有些小朋友不擅長游泳
[00:17:13.000 --> 00:17:14.000]  有些小朋友不擅長游泳
[00:17:14.000 --> 00:17:29.000]  有些小朋友不擅長游泳
[00:17:29.000 --> 00:17:30.000]  有些小朋友不擅長游泳
[00:17:30.000 --> 00:17:31.000]  有些小朋友不擅長游泳
[00:17:31.000 --> 00:17:32.000]  有些小朋友不擅長游泳
[00:17:32.000 --> 00:17:33.000]  有些小朋友不擅長游泳
[00:17:33.000 --> 00:17:34.000]  有些小朋友不擅長游泳
[00:17:34.000 --> 00:17:35.000]  有些小朋友不擅長游泳
[00:17:35.000 --> 00:17:36.000]  有些小朋友不擅長游泳
[00:17:36.000 --> 00:17:37.000]  有些小朋友不擅長游泳
[00:17:37.000 --> 00:17:38.000]  有些小朋友不擅長游泳
[00:17:38.000 --> 00:17:39.000]  有些小朋友不擅長游泳
[00:17:39.000 --> 00:17:40.000]  有些小朋友不擅長游泳
[00:17:40.000 --> 00:17:41.000]  有些小朋友不擅長游泳
[00:17:41.000 --> 00:17:42.000]  有些小朋友不擅長游泳
[00:17:42.000 --> 00:17:43.000]  有些小朋友不擅長游泳
[00:17:43.000 --> 00:17:44.000]  有些小朋友不擅長游泳
[00:17:44.000 --> 00:17:45.000]  有些小朋友不擅長游泳
[00:17:45.000 --> 00:17:46.000]  有些小朋友不擅長游泳
[00:17:46.000 --> 00:17:47.000]  有些小朋友不擅長游泳
[00:17:47.000 --> 00:17:48.000]  有些小朋友不擅長游泳
[00:17:48.000 --> 00:17:49.000]  有些小朋友不擅長游泳
[00:17:49.000 --> 00:17:50.000]  有些小朋友不擅長游泳
[00:17:50.000 --> 00:17:51.000]  有些小朋友不擅長游泳
[00:17:51.000 --> 00:17:52.000]  有些小朋友不擅長游泳
[00:17:52.000 --> 00:17:53.000]  有些小朋友不擅長游泳
[00:17:53.000 --> 00:17:54.000]  有些小朋友不擅長游泳
[00:17:54.000 --> 00:17:55.000]  有些小朋友不擅長游泳
[00:17:55.000 --> 00:17:56.000]  有些小朋友不擅長游泳
[00:17:56.000 --> 00:17:57.000]  有些小朋友不擅長游泳
[00:17:57.000 --> 00:17:58.000]  有些小朋友不擅長游泳
[00:17:58.000 --> 00:18:26.000]  有些小朋友不擅長游泳
[00:18:26.000 --> 00:18:28.000]  有些小朋友不擅長游泳
[00:18:28.000 --> 00:18:29.000]  有些小朋友不擅長游泳
[00:18:29.000 --> 00:18:30.000]  有些小朋友不擅長游泳
[00:18:30.000 --> 00:18:31.000]  有些小朋友不擅長游泳
[00:18:31.000 --> 00:18:32.000]  有些小朋友不擅長游泳
[00:18:32.000 --> 00:18:33.000]  有些小朋友不擅長游泳
[00:18:33.000 --> 00:18:34.000]  有些小朋友不擅長游泳
[00:18:34.000 --> 00:18:35.000]  有些小朋友不擅長游泳
[00:18:35.000 --> 00:18:36.000]  有些小朋友不擅長游泳
[00:18:36.000 --> 00:18:37.000]  有些小朋友不擅長游泳
[00:18:37.000 --> 00:18:38.000]  有些小朋友不擅長游泳
[00:18:38.000 --> 00:18:39.000]  有些小朋友不擅長游泳
[00:18:39.000 --> 00:18:40.000]  有些小朋友不擅長游泳
[00:18:40.000 --> 00:18:41.000]  有些小朋友不擅長游泳
[00:18:41.000 --> 00:18:42.000]  有些小朋友不擅長游泳
[00:18:42.000 --> 00:18:56.000]  有些小朋友不擅長游泳
[00:18:56.000 --> 00:18:57.000]  有些小朋友不擅長游泳
[00:18:57.000 --> 00:18:58.000]  有些小朋友不擅長游泳
[00:18:58.000 --> 00:18:59.000]  有些小朋友不擅長游泳
[00:18:59.000 --> 00:19:00.000]  有些小朋友不擅長游泳
[00:19:00.000 --> 00:19:01.000]  有些小朋友不擅長游泳
[00:19:01.000 --> 00:19:02.000]  有些小朋友不擅長游泳
[00:19:02.000 --> 00:19:03.000]  有些小朋友不擅長游泳
[00:19:03.000 --> 00:19:04.000]  有些小朋友不擅長游泳
[00:19:04.000 --> 00:19:05.000]  有些小朋友不擅長游泳
[00:19:05.000 --> 00:19:06.000]  有些小朋友不擅長游泳
[00:19:06.000 --> 00:19:07.000]  有些小朋友不擅長游泳
[00:19:07.000 --> 00:19:08.000]  有些小朋友不擅長游泳
[00:19:08.000 --> 00:19:09.000]  有些小朋友不擅長游泳
[00:19:09.000 --> 00:19:10.000]  有些小朋友不擅長游泳
[00:19:10.000 --> 00:19:12.000]  有些小朋友不擅長游泳
[00:19:12.000 --> 00:19:13.000]  有些小朋友不擅長游泳
[00:19:13.000 --> 00:19:14.000]  有些小朋友不擅長游泳
[00:19:14.000 --> 00:19:15.000]  有些小朋友不擅長游泳
[00:19:15.000 --> 00:19:16.000]  有些小朋友不擅長游泳
[00:19:16.000 --> 00:19:17.000]  有些小朋友不擅長游泳
[00:19:17.000 --> 00:19:18.000]  有些小朋友不擅長游泳
[00:19:18.000 --> 00:19:19.000]  有些小朋友不擅長游泳
[00:19:19.000 --> 00:19:20.000]  有些小朋友不擅長游泳
[00:19:20.000 --> 00:19:21.000]  有些小朋友不擅長游泳
[00:19:21.000 --> 00:19:22.000]  有些小朋友不擅長游泳
[00:19:22.000 --> 00:19:23.000]  有些小朋友不擅長游泳
[00:19:23.000 --> 00:19:24.000]  有些小朋友不擅長游泳
[00:19:24.000 --> 00:19:25.000]  有些小朋友不擅長游泳
[00:19:25.000 --> 00:19:26.000]  有些小朋友不擅長游泳
[00:19:26.000 --> 00:19:46.000]  有些小朋友不擅長游泳
[00:19:46.000 --> 00:19:47.000]  有些小朋友不擅長游泳
[00:19:47.000 --> 00:19:48.000]  有些小朋友不擅長游泳
[00:19:48.000 --> 00:19:49.000]  有些小朋友不擅長游泳
[00:19:49.000 --> 00:19:50.000]  有些小朋友不擅長游泳
[00:19:50.000 --> 00:19:51.000]  有些小朋友不擅長游泳
[00:19:51.000 --> 00:19:52.000]  有些小朋友不擅長游泳
[00:19:52.000 --> 00:19:53.000]  有些小朋友不擅長游泳
[00:19:53.000 --> 00:19:54.000]  有些小朋友不擅長游泳
[00:19:54.000 --> 00:19:55.000]  有些小朋友不擅長游泳
[00:19:55.000 --> 00:19:56.000]  有些小朋友不擅長游泳
[00:19:56.000 --> 00:19:57.000]  有些小朋友不擅長游泳
[00:19:57.000 --> 00:19:58.000]  有些小朋友不擅長游泳
[00:19:58.000 --> 00:19:59.000]  有些小朋友不擅長游泳
[00:19:59.000 --> 00:20:00.000]  有些小朋友不擅長游泳
[00:20:00.000 --> 00:20:01.000]  有些小朋友不擅長游泳
[00:20:01.000 --> 00:20:02.000]  有些小朋友不擅長游泳
[00:20:02.000 --> 00:20:03.000]  有些小朋友不擅長游泳
[00:20:03.000 --> 00:20:04.000]  有些小朋友不擅長游泳
[00:20:04.000 --> 00:20:05.000]  有些小朋友不擅長游泳
[00:20:05.000 --> 00:20:06.000]  有些小朋友不擅長游泳
[00:20:06.000 --> 00:20:07.000]  有些小朋友不擅長游泳
[00:20:07.000 --> 00:20:08.000]  有些小朋友不擅長游泳
[00:20:08.000 --> 00:20:09.000]  有些小朋友不擅長游泳
[00:20:09.000 --> 00:20:10.000]  有些小朋友不擅長游泳
[00:20:10.000 --> 00:20:29.000]  有些小朋友不擅長游泳
[00:20:29.000 --> 00:20:30.000]  有些小朋友不擅長游泳
[00:20:30.000 --> 00:20:31.000]  有些小朋友不擅長游泳
[00:20:31.000 --> 00:20:32.000]  有些小朋友不擅長游泳
[00:20:32.000 --> 00:20:33.000]  有些小朋友不擅長游泳
[00:20:33.000 --> 00:20:34.000]  有些小朋友不擅長游泳
[00:20:34.000 --> 00:20:35.000]  有些小朋友不擅長游泳
[00:20:35.000 --> 00:20:36.000]  有些小朋友不擅長游泳
[00:20:36.000 --> 00:20:37.000]  有些小朋友不擅長游泳
[00:20:37.000 --> 00:20:38.000]  有些小朋友不擅長游泳
[00:20:38.000 --> 00:20:39.000]  有些小朋友不擅長游泳
[00:20:39.000 --> 00:20:40.000]  有些小朋友不擅長游泳
[00:20:40.000 --> 00:20:41.000]  有些小朋友不擅長游泳
[00:20:41.000 --> 00:20:42.000]  有些小朋友不擅長游泳
[00:20:42.000 --> 00:20:43.000]  有些小朋友不擅長游泳
[00:20:43.000 --> 00:20:44.000]  有些小朋友不擅長游泳
[00:20:44.000 --> 00:20:45.000]  有些小朋友不擅長游泳
[00:20:45.000 --> 00:20:46.000]  有些小朋友不擅長游泳
[00:20:46.000 --> 00:20:47.000]  有些小朋友不擅長游泳
[00:20:47.000 --> 00:20:48.000]  有些小朋友不擅長游泳
[00:20:48.000 --> 00:20:49.000]  有些小朋友不擅長游泳
[00:20:49.000 --> 00:20:50.000]  有些小朋友不擅長游泳
[00:20:50.000 --> 00:20:51.000]  有些小朋友不擅長游泳
[00:20:51.000 --> 00:20:52.000]  有些小朋友不擅長游泳
[00:20:52.000 --> 00:20:53.000]  有些小朋友不擅長游泳
[00:20:53.000 --> 00:20:54.000]  有些小朋友不擅長游泳
[00:20:54.000 --> 00:21:22.000]  有些小朋友不擅長游泳
[00:21:24.000 --> 00:21:25.000]  有些小朋友不擅長游泳
[00:21:25.000 --> 00:21:26.000]  有些小朋友不擅長游泳
[00:21:26.000 --> 00:21:27.000]  有些小朋友不擅長游泳
[00:21:27.000 --> 00:21:28.000]  有些小朋友不擅長游泳
[00:21:28.000 --> 00:21:29.000]  有些小朋友不擅長游泳
[00:21:29.000 --> 00:21:30.000]  有些小朋友不擅長游泳
[00:21:30.000 --> 00:21:31.000]  有些小朋友不擅長游泳
[00:21:31.000 --> 00:21:32.000]  有些小朋友不擅長游泳
[00:21:32.000 --> 00:21:33.000]  有些小朋友不擅長游泳
[00:21:33.000 --> 00:21:34.000]  有些小朋友不擅長游泳
[00:21:34.000 --> 00:21:35.000]  有些小朋友不擅長游泳
[00:21:35.000 --> 00:21:36.000]  有些小朋友不擅長游泳
[00:21:36.000 --> 00:21:37.000]  有些小朋友不擅長游泳
[00:21:37.000 --> 00:21:38.000]  有些小朋友不擅長游泳
[00:21:38.000 --> 00:21:39.000]  有些小朋友不擅長游泳
[00:21:39.000 --> 00:22:00.000]  有些小朋友不擅長游泳
[00:22:00.000 --> 00:22:01.000]  有些小朋友不擅長游泳
[00:22:01.000 --> 00:22:02.000]  有些小朋友不擅長游泳
[00:22:02.000 --> 00:22:03.000]  有些小朋友不擅長游泳
[00:22:03.000 --> 00:22:04.000]  有些小朋友不擅長游泳
[00:22:04.000 --> 00:22:05.000]  有些小朋友不擅長游泳
[00:22:05.000 --> 00:22:06.000]  有些小朋友不擅長游泳
[00:22:06.000 --> 00:22:07.000]  有些小朋友不擅長游泳
[00:22:07.000 --> 00:22:08.000]  有些小朋友不擅長游泳
[00:22:08.000 --> 00:22:09.000]  有些小朋友不擅長游泳
[00:22:09.000 --> 00:22:10.000]  有些小朋友不擅長游泳
[00:22:10.000 --> 00:22:11.000]  有些小朋友不擅長游泳
[00:22:11.000 --> 00:22:12.000]  有些小朋友不擅長游泳
[00:22:12.000 --> 00:22:13.000]  有些小朋友不擅長游泳
[00:22:13.000 --> 00:22:14.000]  有些小朋友不擅長游泳
[00:22:14.000 --> 00:22:15.000]  有些小朋友不擅長游泳
[00:22:15.000 --> 00:22:16.000]  有些小朋友不擅長游泳
[00:22:16.000 --> 00:22:17.000]  有些小朋友不擅長游泳
[00:22:17.000 --> 00:22:18.000]  有些小朋友不擅長游泳
[00:22:18.000 --> 00:22:19.000]  有些小朋友不擅長游泳
[00:22:19.000 --> 00:22:20.000]  有些小朋友不擅長游泳
[00:22:20.000 --> 00:22:21.000]  有些小朋友不擅長游泳
[00:22:21.000 --> 00:22:22.000]  有些小朋友不擅長游泳
[00:22:22.000 --> 00:22:23.000]  有些小朋友不擅長游泳
[00:22:23.000 --> 00:22:43.000]  有些小朋友不擅長游泳
[00:22:43.000 --> 00:22:54.000]  有些小朋友不擅長游泳
[00:22:54.000 --> 00:22:55.000]  有些小朋友不擅長游泳
[00:22:55.000 --> 00:22:56.000]  有些小朋友不擅長游泳
[00:22:56.000 --> 00:22:57.000]  有些小朋友不擅長游泳
[00:22:57.000 --> 00:22:58.000]  有些小朋友不擅長游泳
[00:22:58.000 --> 00:22:59.000]  有些小朋友不擅長游泳
[00:22:59.000 --> 00:23:00.000]  有些小朋友不擅長游泳
[00:23:00.000 --> 00:23:01.000]  有些小朋友不擅長游泳
[00:23:01.000 --> 00:23:02.000]  有些小朋友不擅長游泳
[00:23:02.000 --> 00:23:03.000]  有些小朋友不擅長游泳
[00:23:03.000 --> 00:23:04.000]  有些小朋友不擅長游泳
[00:23:04.000 --> 00:23:05.000]  有些小朋友不擅長游泳
[00:23:05.000 --> 00:23:06.000]  有些小朋友不擅長游泳
[00:23:06.000 --> 00:23:07.000]  有些小朋友不擅長游泳
[00:23:07.000 --> 00:23:08.000]  有些小朋友不擅長游泳
[00:23:08.000 --> 00:23:14.000]  有些小朋友不擅長游泳
[00:23:14.000 --> 00:23:15.000]  有些小朋友不擅長游泳
[00:23:15.000 --> 00:23:16.000]  有些小朋友不擅長游泳
[00:23:16.000 --> 00:23:17.000]  有些小朋友不擅長游泳
[00:23:17.000 --> 00:23:18.000]  有些小朋友不擅長游泳
[00:23:18.000 --> 00:23:19.000]  有些小朋友不擅長游泳
[00:23:19.000 --> 00:23:20.000]  有些小朋友不擅長游泳
[00:23:20.000 --> 00:23:21.000]  有些小朋友不擅長游泳
[00:23:21.000 --> 00:23:22.000]  有些小朋友不擅長游泳
[00:23:22.000 --> 00:23:23.000]  有些小朋友不擅長游泳
[00:23:23.000 --> 00:23:24.000]  有些小朋友不擅長游泳
[00:23:24.000 --> 00:23:25.000]  有些小朋友不擅長游泳
[00:23:25.000 --> 00:23:26.000]  有些小朋友不擅長游泳
[00:23:26.000 --> 00:23:27.000]  有些小朋友不擅長游泳
[00:23:27.000 --> 00:23:28.000]  有些小朋友不擅長游泳
[00:23:28.000 --> 00:23:38.000]  有些小朋友不擅長游泳
[00:23:38.000 --> 00:23:39.000]  有些小朋友不擅長游泳
[00:23:39.000 --> 00:23:40.000]  有些小朋友不擅長游泳
[00:23:40.000 --> 00:23:41.000]  有些小朋友不擅長游泳
[00:23:41.000 --> 00:23:42.000]  有些小朋友不擅長游泳
[00:23:42.000 --> 00:23:43.000]  有些小朋友不擅長游泳
[00:23:43.000 --> 00:23:44.000]  有些小朋友不擅長游泳
[00:23:44.000 --> 00:23:45.000]  有些小朋友不擅長游泳
[00:23:45.000 --> 00:23:46.000]  有些小朋友不擅長游泳
[00:23:46.000 --> 00:23:47.000]  有些小朋友不擅長游泳
[00:23:47.000 --> 00:23:48.000]  有些小朋友不擅長游泳
[00:23:48.000 --> 00:23:49.000]  有些小朋友不擅長游泳
[00:23:49.000 --> 00:23:50.000]  有些小朋友不擅長游泳
[00:23:50.000 --> 00:23:51.000]  有些小朋友不擅長游泳
[00:23:51.000 --> 00:23:52.000]  有些小朋友不擅長游泳
[00:23:52.000 --> 00:23:59.000]  有些小朋友不擅長游泳
[00:23:59.000 --> 00:24:00.000]  有些小朋友不擅長游泳
[00:24:00.000 --> 00:24:01.000]  有些小朋友不擅長游泳
[00:24:01.000 --> 00:24:02.000]  有些小朋友不擅長游泳
[00:24:02.000 --> 00:24:03.000]  有些小朋友不擅長游泳
[00:24:03.000 --> 00:24:04.000]  有些小朋友不擅長游泳
[00:24:04.000 --> 00:24:05.000]  有些小朋友不擅長游泳
[00:24:05.000 --> 00:24:06.000]  有些小朋友不擅長游泳
[00:24:06.000 --> 00:24:07.000]  有些小朋友不擅長游泳
[00:24:07.000 --> 00:24:08.000]  有些小朋友不擅長游泳
[00:24:08.000 --> 00:24:09.000]  有些小朋友不擅長游泳
[00:24:09.000 --> 00:24:10.000]  有些小朋友不擅長游泳
[00:24:10.000 --> 00:24:11.000]  有些小朋友不擅長游泳
[00:24:11.000 --> 00:24:12.000]  有些小朋友不擅長游泳
[00:24:12.000 --> 00:24:13.000]  有些小朋友不擅長游泳
[00:24:13.000 --> 00:24:22.000]  有些小朋友不擅長游泳
[00:24:22.000 --> 00:24:23.000]  有些小朋友不擅長游泳
[00:24:23.000 --> 00:24:24.000]  有些小朋友不擅長游泳
[00:24:24.000 --> 00:24:25.000]  有些小朋友不擅長游泳
[00:24:25.000 --> 00:24:26.000]  有些小朋友不擅長游泳
[00:24:26.000 --> 00:24:27.000]  有些小朋友不擅長游泳
[00:24:27.000 --> 00:24:28.000]  有些小朋友不擅長游泳
[00:24:28.000 --> 00:24:29.000]  有些小朋友不擅長游泳
[00:24:29.000 --> 00:24:30.000]  有些小朋友不擅長游泳
[00:24:30.000 --> 00:24:31.000]  有些小朋友不擅長游泳
[00:24:31.000 --> 00:24:32.000]  有些小朋友不擅長游泳
[00:24:32.000 --> 00:24:33.000]  有些小朋友不擅長游泳
[00:24:33.000 --> 00:24:34.000]  有些小朋友不擅長游泳
[00:24:34.000 --> 00:24:35.000]  有些小朋友不擅長游泳
[00:24:35.000 --> 00:24:36.000]  有些小朋友不擅長游泳
[00:24:36.000 --> 00:24:43.000]  有些小朋友不擅長游泳
[00:24:43.000 --> 00:24:44.000]  有些小朋友不擅長游泳
[00:24:44.000 --> 00:24:45.000]  有些小朋友不擅長游泳
[00:24:45.000 --> 00:24:46.000]  有些小朋友不擅長游泳
[00:24:46.000 --> 00:24:47.000]  有些小朋友不擅長游泳
[00:24:47.000 --> 00:24:48.000]  有些小朋友不擅長游泳
[00:24:48.000 --> 00:24:49.000]  有些小朋友不擅長游泳
[00:24:49.000 --> 00:24:50.000]  有些小朋友不擅長游泳
[00:24:50.000 --> 00:24:51.000]  有些小朋友不擅長游泳
[00:24:51.000 --> 00:24:52.000]  有些小朋友不擅長游泳
[00:24:52.000 --> 00:24:53.000]  有些小朋友不擅長游泳
[00:24:53.000 --> 00:24:54.000]  有些小朋友不擅長游泳
[00:24:54.000 --> 00:24:55.000]  有些小朋友不擅長游泳
[00:24:55.000 --> 00:24:56.000]  有些小朋友不擅長游泳
[00:24:56.000 --> 00:24:57.000]  有些小朋友不擅長游泳
[00:24:57.000 --> 00:25:25.000]  有些小朋友不擅長游泳
[00:25:25.000 --> 00:25:27.000]  有些小朋友不擅長游泳
[00:25:27.000 --> 00:25:28.000]  有些小朋友不擅長游泳
[00:25:28.000 --> 00:25:29.000]  有些小朋友不擅長游泳
[00:25:29.000 --> 00:25:30.000]  有些小朋友不擅長游泳
[00:25:30.000 --> 00:25:31.000]  有些小朋友不擅長游泳
[00:25:31.000 --> 00:25:32.000]  有些小朋友不擅長游泳
[00:25:32.000 --> 00:25:33.000]  有些小朋友不擅長游泳
[00:25:33.000 --> 00:25:34.000]  有些小朋友不擅長游泳
[00:25:34.000 --> 00:25:35.000]  有些小朋友不擅長游泳
[00:25:35.000 --> 00:25:36.000]  有些小朋友不擅長游泳
[00:25:36.000 --> 00:25:37.000]  有些小朋友不擅長游泳
[00:25:37.000 --> 00:25:38.000]  有些小朋友不擅長游泳
[00:25:38.000 --> 00:25:39.000]  有些小朋友不擅長游泳
[00:25:39.000 --> 00:25:40.000]  有些小朋友不擅長游泳
[00:25:40.000 --> 00:25:41.000]  有些小朋友不擅長游泳
[00:25:41.000 --> 00:26:08.000]  有些小朋友不擅長游泳
[00:26:08.000 --> 00:26:09.000]  有些小朋友不擅長游泳
[00:26:09.000 --> 00:26:11.000]  有些小朋友不擅長游泳
[00:26:11.000 --> 00:26:12.000]  有些小朋友不擅長游泳
[00:26:12.000 --> 00:26:13.000]  有些小朋友不擅長游泳
[00:26:13.000 --> 00:26:14.000]  有些小朋友不擅長游泳
[00:26:14.000 --> 00:26:15.000]  有些小朋友不擅長游泳
[00:26:15.000 --> 00:26:16.000]  有些小朋友不擅長游泳
[00:26:16.000 --> 00:26:17.000]  有些小朋友不擅長游泳
[00:26:17.000 --> 00:26:18.000]  有些小朋友不擅長游泳
[00:26:18.000 --> 00:26:19.000]  有些小朋友不擅長游泳
[00:26:19.000 --> 00:26:20.000]  有些小朋友不擅長游泳
[00:26:20.000 --> 00:26:21.000]  有些小朋友不擅長游泳
[00:26:21.000 --> 00:26:22.000]  有些小朋友不擅長游泳
[00:26:22.000 --> 00:26:23.000]  有些小朋友不擅長游泳
[00:26:23.000 --> 00:26:24.000]  有些小朋友不擅長游泳
[00:26:24.000 --> 00:26:25.000]  有些小朋友不擅長游泳
[00:26:25.000 --> 00:26:39.000]  有些小朋友不擅長游泳
[00:26:39.000 --> 00:26:40.000]  有些小朋友不擅長游泳
[00:26:40.000 --> 00:26:41.000]  有些小朋友不擅長游泳
[00:26:41.000 --> 00:26:42.000]  有些小朋友不擅長游泳
[00:26:42.000 --> 00:26:43.000]  有些小朋友不擅長游泳
[00:26:43.000 --> 00:26:44.000]  有些小朋友不擅長游泳
[00:26:44.000 --> 00:26:45.000]  有些小朋友不擅長游泳
[00:26:45.000 --> 00:26:46.000]  有些小朋友不擅長游泳
[00:26:46.000 --> 00:26:47.000]  有些小朋友不擅長游泳
[00:26:47.000 --> 00:26:48.000]  有些小朋友不擅長游泳
[00:26:48.000 --> 00:26:49.000]  有些小朋友不擅長游泳
[00:26:49.000 --> 00:26:50.000]  有些小朋友不擅長游泳
[00:26:50.000 --> 00:26:51.000]  有些小朋友不擅長游泳
[00:26:51.000 --> 00:26:52.000]  有些小朋友不擅長游泳
[00:26:52.000 --> 00:26:53.000]  有些小朋友不擅長游泳
[00:26:53.000 --> 00:26:55.000]  有些小朋友不擅長游泳
