
[00:00:00.000 --> 00:00:05.000]  平安,我們一起低頭祈禱
[00:22:11.000 --> 00:22:13.000]  還是第一年信主
[00:22:13.000 --> 00:22:15.000]  剛剛信主的時候的模樣
[00:22:15.000 --> 00:22:18.000]  有時候可能第一年更好
[00:22:18.000 --> 00:22:20.000]  第一年的時候可能更火熱
[00:22:20.000 --> 00:22:22.000]  如果到了五六年的時候
[00:22:22.000 --> 00:22:24.000]  變成老油條了
[00:22:24.000 --> 00:22:26.000]  不冷不熱了
[00:22:26.000 --> 00:22:28.000]  求主幫助我們
[00:22:28.000 --> 00:22:31.000]  讓我們在信仰的旅程上
[00:22:31.000 --> 00:22:33.000]  是要不斷長進
[00:22:33.000 --> 00:22:35.000]  好像彼得說的
[00:22:35.000 --> 00:22:37.000]  每一樣有了之後
[00:22:37.000 --> 00:22:38.000]  達到了之後
[00:22:38.000 --> 00:22:40.000]  就要再繼續長進
[00:22:40.000 --> 00:22:41.000]  去有另一樣
[00:22:41.000 --> 00:22:42.000]  有了另一樣
[00:22:42.000 --> 00:22:45.000]  又不是將前面那些可以不要的
[00:22:45.000 --> 00:22:47.000]  是加上去的
[00:22:47.000 --> 00:22:49.000]  繼續有這麼多東西
[00:22:49.000 --> 00:22:52.000]  慢慢一樣一樣加多上去
[00:22:52.000 --> 00:22:54.000]  求主幫助我們
[00:22:54.000 --> 00:22:56.000]  我們一起祈禱
[00:22:56.000 --> 00:22:58.000]  慈悲仁愛的天父
[00:22:58.000 --> 00:23:00.000]  感謝你選擇我們
[00:23:00.000 --> 00:23:02.000]  成為你的兒女
[00:23:02.000 --> 00:23:04.000]  求你幫助我們
[00:23:04.000 --> 00:23:06.000]  棄絕不敬見的行為
[00:23:06.000 --> 00:23:08.000]  還有熟悉的私慾
[00:23:08.000 --> 00:23:12.000]  在世上過著自制、正直
[00:23:12.000 --> 00:23:14.000]  和敬虔的生活
[00:23:14.000 --> 00:23:17.000]  以致我們可以充滿
[00:23:17.000 --> 00:23:19.000]  從天上來的智慧
[00:23:19.000 --> 00:23:21.000]  喜樂、平安
[00:23:21.000 --> 00:23:24.000]  度過我們在世上的日子
[00:23:24.000 --> 00:23:25.000]  榮耀你
[00:23:25.000 --> 00:23:27.000]  奉耶穌基督的名祈禱
[00:23:27.000 --> 00:23:29.000]  阿們
