
[00:00:00.000 --> 00:00:07.000]  我們繼續看上行詩第132篇
[00:23:24.000 --> 00:23:30.000]  但是上帝把天上地下所有的權柄都賜給主耶穌
[00:23:30.000 --> 00:23:34.000]  而撒旦只是把世上的東西給主耶穌
[00:23:34.000 --> 00:23:37.000]  他也應該覺得羞恥
[00:23:37.000 --> 00:23:40.000]  實際上撒旦也失敗了
[00:23:40.000 --> 00:23:44.000]  他不但在曠野試探主耶穌失敗
[00:23:44.000 --> 00:23:47.000]  最後主耶穌上了十字架
[00:23:47.000 --> 00:23:52.000]  完全粉碎了撒旦所擁有的罪的權勢
[00:23:52.000 --> 00:23:55.000]  使人的罪得到解決
[00:23:55.000 --> 00:24:02.000]  使所有真心相信和跟隨主耶穌的人得到救贖
[00:24:02.000 --> 00:24:06.000]  因此撒旦是完全失敗
[00:24:06.000 --> 00:24:08.000]  十八節最後一句話
[00:24:08.000 --> 00:24:11.000]  但他的國度要昌盛
[00:24:11.000 --> 00:24:13.000]  主耶穌是王
[00:24:13.000 --> 00:24:17.000]  主耶穌建立的國度已經超過了二千年
[00:24:17.000 --> 00:24:23.000]  並且主耶穌的子民遍佈現在世上每一個國家
[00:24:23.000 --> 00:24:25.000]  歷世歷代以來
[00:24:25.000 --> 00:24:27.000]  相信主耶穌的人
[00:24:27.000 --> 00:24:30.000]  即使是肉體離開了這個世界
[00:24:30.000 --> 00:24:33.000]  他們的靈魂卻仍然在天上
[00:24:33.000 --> 00:24:36.000]  所以在主耶穌國度裡面的子民
[00:24:36.000 --> 00:24:39.000]  人數是不斷累積的
[00:24:39.000 --> 00:24:41.000]  即使全世界的人口加在一起
[00:24:41.000 --> 00:24:48.000]  都一定是低於天國裡面的人口
[00:24:48.000 --> 00:24:53.000]  明白到上主的承諾已經實現了
[00:24:53.000 --> 00:24:55.000]  對我們有什麼意義呢?
[00:24:55.000 --> 00:24:58.000]  我想分享三點
[00:24:58.000 --> 00:25:01.000]  第一,我們信主的基督徒
[00:25:01.000 --> 00:25:06.000]  我們要記得我們的上主是信守承諾的
[00:25:06.000 --> 00:25:11.000]  我們可以對上主完全有信心
[00:25:11.000 --> 00:25:15.000]  而主耶穌其中一個應許給我們
[00:25:15.000 --> 00:25:19.000]  這是馬太福音
[00:25:19.000 --> 00:25:26.000]  在路加福音十八章二十九至三十節說
[00:25:26.000 --> 00:25:28.000]  我實在告訴你們
[00:25:28.000 --> 00:25:32.000]  凡是為上帝的國而撇下自己的房屋
[00:25:32.000 --> 00:25:35.000]  妻子、兄弟、父母或兒女的
[00:25:35.000 --> 00:25:38.000]  一定要在今世得到更多
[00:25:38.000 --> 00:25:45.000]  並且在來世享受永恆的生命
[00:25:45.000 --> 00:25:47.000]  所以我們作為基督徒
[00:25:47.000 --> 00:25:50.000]  不必為生活憂慮
[00:25:50.000 --> 00:25:54.000]  更加不需要懼怕死亡
[00:25:54.000 --> 00:25:58.000]  第二,基督徒作為天國的子民
[00:25:58.000 --> 00:26:02.000]  我們應當時常想念天國的事
[00:26:02.000 --> 00:26:05.000]  正如主耶穌教導我們祈禱的時候
[00:26:05.000 --> 00:26:07.000]  一開始是怎麼說的呢?
[00:26:07.000 --> 00:26:09.000]  是求天國降臨
[00:26:09.000 --> 00:26:14.000]  是求上帝的旨意行在地上
[00:26:14.000 --> 00:26:16.000]  天父的旨意
[00:26:16.000 --> 00:26:20.000]  其中一樣就是今天詩篇第十六節所說的
[00:26:20.000 --> 00:26:25.000]  我要使祭司宣佈我的拯救
[00:26:25.000 --> 00:26:27.000]  作為天國的子民
[00:26:27.000 --> 00:26:30.000]  其實我們每一個基督徒都有祭司的身份
[00:26:30.000 --> 00:26:34.000]  正如彼得前書二章九節所說
[00:26:34.000 --> 00:26:38.000]  你們是蒙簡選的種族
[00:26:38.000 --> 00:26:40.000]  是皇家的祭司
[00:26:40.000 --> 00:26:42.000]  聖潔的國度
[00:26:42.000 --> 00:26:45.000]  上帝的子民
[00:26:45.000 --> 00:26:49.000]  很可惜這句聖經時時被人錯誤形容
[00:26:49.000 --> 00:26:52.000]  基督徒讀經當然要小心
[00:26:52.000 --> 00:26:56.000]  理解之後我們應用才對
[00:26:56.000 --> 00:26:59.000]  不過這節聖經很多時被人錯誤形容
[00:26:59.000 --> 00:27:02.000]  在很多民主制度教會的基督徒
[00:27:02.000 --> 00:27:06.000]  就引用這節聖經提醒牧師
[00:27:06.000 --> 00:27:09.000]  信徒是不用尊重牧師的
[00:27:09.000 --> 00:27:10.000]  有沒有尊重?
[00:27:10.000 --> 00:27:12.000]  大家都是祭司而已
[00:27:12.000 --> 00:27:13.000]  你是祭司我也是祭司
[00:27:13.000 --> 00:27:16.000]  為什麼要尊重你?
[00:27:16.000 --> 00:27:20.000]  牧師沒有什麼特別地方需要信徒尊重
[00:27:20.000 --> 00:27:22.000]  我再說一次
[00:27:22.000 --> 00:27:25.000]  這樣形容這節經文其實錯了
[00:27:25.000 --> 00:27:27.000]  為什麼呢?
[00:27:27.000 --> 00:27:30.000]  因為這節經文還沒完
[00:27:30.000 --> 00:27:33.000]  還有下半句
[00:27:33.000 --> 00:27:37.000]  上帝選召你們離開黑暗
[00:27:37.000 --> 00:27:40.000]  進入祂輝煌的光明
[00:27:40.000 --> 00:27:44.000]  來宣揚祂奇妙的作為
[00:27:44.000 --> 00:27:46.000]  彼得提醒我們
[00:27:46.000 --> 00:27:49.000]  所有信徒有祭司的身份
[00:27:49.000 --> 00:27:51.000]  是天國的國民
[00:27:51.000 --> 00:27:56.000]  是提醒我們要宣佈上主的救恩
[00:27:56.000 --> 00:27:58.000]  正如主耶穌在宣告了
[00:27:58.000 --> 00:28:02.000]  祂擁有天上地下所有的權柄之後
[00:28:02.000 --> 00:28:07.000]  就吩咐門徒要去天涯海角傳揚福音
[00:28:07.000 --> 00:28:15.000]  也是聖經第十六節所說的祭司要宣佈的拯救
[00:28:15.000 --> 00:28:17.000]  最後一點想和大家分享
[00:28:17.000 --> 00:28:19.000]  假如你是未信耶穌
[00:28:19.000 --> 00:28:23.000]  對未信耶穌的人了解了今天這篇詩篇之後
[00:28:23.000 --> 00:28:27.000]  我希望你會知道
[00:28:27.000 --> 00:28:30.000]  救世主一定是大衛的後裔
[00:28:30.000 --> 00:28:32.000]  那就不要再問
[00:28:32.000 --> 00:28:34.000]  為什麼救世主是猶太人呢?
[00:28:34.000 --> 00:28:36.000]  不是中國人呢?
[00:28:36.000 --> 00:28:38.000]  其實很多中國人
[00:28:38.000 --> 00:28:40.000]  很多華人都問過這個問題
[00:28:40.000 --> 00:28:44.000]  因為我們都有民族自豪感
[00:28:44.000 --> 00:28:49.000]  但是耶穌是猶太人
[00:28:49.000 --> 00:28:51.000]  是上帝的旨意
[00:28:51.000 --> 00:28:55.000]  而上帝做事往往是出人意表的
[00:28:55.000 --> 00:29:01.000]  上帝是喜歡用一些軟弱的人去完成大事
[00:29:01.000 --> 00:29:04.000]  上帝起初揀選猶太人
[00:29:04.000 --> 00:29:06.000]  不是由於他們人多
[00:29:06.000 --> 00:29:08.000]  或者他們聰明
[00:29:08.000 --> 00:29:10.000]  或者有什麼其他超人的原因
[00:29:10.000 --> 00:29:12.000]  正如聖經所說
[00:29:12.000 --> 00:29:14.000]  上主愛你們
[00:29:14.000 --> 00:29:15.000]  揀選你們
[00:29:15.000 --> 00:29:19.000]  並不是因為你們人數比別人多
[00:29:19.000 --> 00:29:24.000]  其實你們是世界上最少的國家
[00:29:24.000 --> 00:29:26.000]  耶穌不單要是猶太人
[00:29:26.000 --> 00:29:30.000]  還一定要是大衛的後裔
[00:29:30.000 --> 00:29:34.000]  因為這是上主對大衛的承諾
[00:29:34.000 --> 00:29:36.000]  上主是信實的
[00:29:36.000 --> 00:29:40.000]  他一定會遵守他的諾言
[00:29:40.000 --> 00:29:42.000]  假如你不相信耶穌
[00:29:42.000 --> 00:29:45.000]  我鼓勵你要早日相信
[00:29:45.000 --> 00:29:49.000]  這樣你不單會在今世得百倍
[00:29:49.000 --> 00:29:51.000]  來世得永生
[00:29:51.000 --> 00:29:53.000]  其實還會福澤長留
[00:29:53.000 --> 00:29:55.000]  使你的子孫都得福
[00:29:55.000 --> 00:29:58.000]  因為聖經繼續說
[00:29:58.000 --> 00:30:00.000]  凡愛他、遵守他誡命的人
[00:30:00.000 --> 00:30:02.000]  他要信實堅守他的約
[00:30:02.000 --> 00:30:07.000]  以不變的愛待他們直到千代
[00:30:07.000 --> 00:30:09.000]  上主給我們的福氣
[00:30:09.000 --> 00:30:11.000]  不單只是來世
[00:30:11.000 --> 00:30:13.000]  並且是今生
[00:30:13.000 --> 00:30:15.000]  不單只是我們今生
[00:30:15.000 --> 00:30:18.000]  還福賢後代
[00:30:18.000 --> 00:30:20.000]  所以假如有人想信耶穌
[00:30:20.000 --> 00:30:23.000]  我請你在散會之後來找我
[00:30:23.000 --> 00:30:24.000]  或者跟梁牧師說
[00:30:24.000 --> 00:30:26.000]  我們會幫助你
[00:30:26.000 --> 00:30:28.000]  去認識清楚怎樣信耶穌
[00:30:28.000 --> 00:30:30.000]  我們一起祈禱
