
[00:00:00.000 --> 00:00:05.800]  學者的研究發現,人類某些身體器官
[00:23:30.000 --> 00:23:32.000]  才能保證入座率
[00:23:32.000 --> 00:23:34.000]  當某間堂會的節目吸引力不足
[00:23:34.000 --> 00:23:36.000]  信徒就轉往另一間
[00:23:36.000 --> 00:23:39.000]  因為那裡兒童青少年
[00:23:39.000 --> 00:23:42.000]  其他節目的質素更好
[00:23:42.000 --> 00:23:45.000]  自身餵養就是教牧釋放信徒
[00:23:45.000 --> 00:23:48.000]  鼓勵他們自主學習
[00:23:48.000 --> 00:23:53.000]  不再長期依賴明師與流行課程
[00:23:53.000 --> 00:23:57.000]  胡志偉牧師這番說話非常實在
[00:23:57.000 --> 00:23:59.000]  在我們的教會裡面
[00:23:59.000 --> 00:24:02.000]  也實際出現了這樣的問題
[00:24:02.000 --> 00:24:04.000]  我們教會的主日學
[00:24:04.000 --> 00:24:06.000]  晚間的課程裡面
[00:24:06.000 --> 00:24:08.000]  我們很多時候那些聖經課程
[00:24:08.000 --> 00:24:12.000]  神學課程都很少開不成
[00:24:12.000 --> 00:24:15.000]  最少有五六個弟兄姊妹參加
[00:24:15.000 --> 00:24:19.000]  我印象中似乎都沒試過開不成
[00:24:19.000 --> 00:24:21.000]  唯獨有一個課程
[00:24:21.000 --> 00:24:23.000]  兩三年才開一次
[00:24:23.000 --> 00:24:24.000]  都試過開不成
[00:24:24.000 --> 00:24:27.000]  大家知不知道是什麼課程
[00:24:27.000 --> 00:24:30.000]  就是言經法
[00:24:30.000 --> 00:24:32.000]  不是老師教得不好
[00:24:32.000 --> 00:24:34.000]  老師教得好到
[00:24:34.000 --> 00:24:37.000]  現在還在讀神學
[00:24:37.000 --> 00:24:39.000]  就是言經法
[00:24:39.000 --> 00:24:41.000]  是不是大家都覺得
[00:24:41.000 --> 00:24:43.000]  我們自己都懂得言經
[00:24:43.000 --> 00:24:45.000]  誰教的
[00:24:45.000 --> 00:24:48.000]  還是我們大家都是希望
[00:24:48.000 --> 00:24:50.000]  有名講員
[00:24:50.000 --> 00:24:52.000]  有牧師傳道人來告訴我們
[00:24:52.000 --> 00:24:56.000]  不用自己去言經
[00:24:56.000 --> 00:24:59.000]  如果要懂得自己謀生
[00:24:59.000 --> 00:25:01.000]  我們不可以假手於人
[00:25:01.000 --> 00:25:05.000]  我們要從讀聖經開始
[00:25:05.000 --> 00:25:09.000]  婦女團在2019年有一個大計
[00:25:09.000 --> 00:25:11.000]  這個計劃就是
[00:25:11.000 --> 00:25:14.000]  要至少讀聖經一次
[00:25:14.000 --> 00:25:17.000]  全本聖經由頭到尾讀一次
[00:25:17.000 --> 00:25:21.000]  其實我們有位姊妹發現了一個寶藏
[00:25:21.000 --> 00:25:24.000]  這個寶藏在大家手中的聖經裏
[00:25:24.000 --> 00:25:27.000]  大家揭開最底
[00:25:27.000 --> 00:25:29.000]  第六頁原來有一個
[00:25:29.000 --> 00:25:33.000]  一年讀完全本聖經的計劃
[00:25:33.000 --> 00:25:37.000]  這個計劃還分開A餐和B餐
[00:25:37.000 --> 00:25:41.000]  A餐可以按照著聖經的編排來讀
[00:25:41.000 --> 00:25:43.000]  每天大概讀三章
[00:25:43.000 --> 00:25:45.000]  一年就讀完
[00:25:45.000 --> 00:25:52.000]  B餐按照著事件發生的年代先後來讀
[00:25:52.000 --> 00:25:55.000]  總會選到一個餐是適合你的
[00:25:55.000 --> 00:25:58.000]  這兩個餐不適合都不要緊
[00:25:58.000 --> 00:26:01.000]  你可以學我選C餐
[00:26:01.000 --> 00:26:04.000]  C餐不是每天讀
[00:26:04.000 --> 00:26:08.000]  而是每個星期找一段時間安靜坐下來
[00:26:08.000 --> 00:26:11.000]  讀整本書讀一次
[00:26:11.000 --> 00:26:13.000]  將《馬太福音》由頭到尾讀
[00:26:13.000 --> 00:26:15.000]  你覺得二十多章很長
[00:26:15.000 --> 00:26:17.000]  你就分兩次三次
[00:26:17.000 --> 00:26:19.000]  這樣一氣呵成
[00:26:19.000 --> 00:26:26.000]  其實就能幫助我們對聖經有一個整全的了解
[00:26:26.000 --> 00:26:29.000]  我在讀小學的時候老師教我一句說話
[00:26:29.000 --> 00:26:34.000]  「勿以善小而不為,勿以惡小而為之」
[00:26:34.000 --> 00:26:37.000]  如果我們以為每天讀聖經
[00:26:37.000 --> 00:26:40.000]  讀《水過鴨背》讀完都忘記了
[00:26:40.000 --> 00:26:42.000]  沒用的就不讀的話
[00:26:42.000 --> 00:26:44.000]  日子就這樣過去了
[00:26:44.000 --> 00:26:46.000]  這樣就一輩子了
[00:26:46.000 --> 00:26:48.000]  最終可能我們會發現
[00:26:48.000 --> 00:26:50.000]  做了幾十年基督徒
[00:26:50.000 --> 00:26:52.000]  我們一次都沒有讀過
[00:26:52.000 --> 00:26:54.000]  一次聖經都沒有讀過
[00:26:54.000 --> 00:26:57.000]  沒有好好讀這本寶貴的聖經
[00:26:57.000 --> 00:27:00.000]  人通常會在年初的時候去立志
[00:27:00.000 --> 00:27:02.000]  但我們十居其九
[00:27:02.000 --> 00:27:04.000]  立完志就忘記了
[00:27:04.000 --> 00:27:06.000]  總是失敗的居多
[00:27:06.000 --> 00:27:08.000]  於是久而久之我們不再立志
[00:27:08.000 --> 00:27:10.000]  生命可能因此就停滯不前
[00:27:10.000 --> 00:27:12.000]  這樣又一輩子了
[00:27:12.000 --> 00:27:16.000]  但正如我們的智慧牙一樣
[00:27:16.000 --> 00:27:19.000]  你不用那些東西
[00:27:19.000 --> 00:27:22.000]  那些功能慢慢就會失去
[00:27:22.000 --> 00:27:25.000]  我們不和上帝建立關係
[00:27:25.000 --> 00:27:29.000]  不去讀聖經和他建立一手的關係
[00:27:29.000 --> 00:27:33.000]  慢慢我們就會和上帝失聯
[00:27:33.000 --> 00:27:35.000]  再不能溝通
[00:27:35.000 --> 00:27:37.000]  你慢慢會發覺我不認識神
[00:27:37.000 --> 00:27:41.000]  上帝也不認識你
[00:27:41.000 --> 00:27:43.000]  2019年剛剛開始
[00:27:43.000 --> 00:27:46.000]  現在來到去立志也不遲
[00:27:46.000 --> 00:27:48.000]  會不會我們也立志
[00:27:48.000 --> 00:27:51.000]  今年至少讀聖經一次
[00:27:51.000 --> 00:27:55.000]  並且每一天都抽至少15分鐘的時間
[00:27:55.000 --> 00:27:59.000]  去靈修和上帝聊天
[00:27:59.000 --> 00:28:01.000]  很多人都會說
[00:28:01.000 --> 00:28:07.000]  2019年世界充滿很多憂患
[00:28:07.000 --> 00:28:11.000]  他們都預言將會有很多困難挑戰出現
[00:28:11.000 --> 00:28:14.000]  在個人方面我們也可以預計
[00:28:14.000 --> 00:28:19.000]  我們的工作可能也會出現很多困難
[00:28:19.000 --> 00:28:22.000]  身體健康也會出現問題
[00:28:22.000 --> 00:28:25.000]  還有每一天遇到的挑戰都會層出不窮
[00:28:25.000 --> 00:28:27.000]  但我們怎樣去應對呢
[00:28:27.000 --> 00:28:29.000]  我們一起來讀這兩節聖經
[00:28:29.000 --> 00:28:33.000]  耶和華說:我豈為近處的神
[00:28:33.000 --> 00:28:35.000]  不也為遠處的神嗎?
[00:28:35.000 --> 00:28:40.000]  耶和華說:人豈能在隱密處藏身
[00:28:40.000 --> 00:28:42.000]  使我看不見他呢?
[00:28:42.000 --> 00:28:46.000]  耶和華說:我豈不充滿天地嗎?
[00:28:46.000 --> 00:28:51.000]  和合本,你們手上的和合本這次比較好
[00:28:51.000 --> 00:28:55.000]  它的翻譯在這裡翻譯得比較好
[00:28:55.000 --> 00:28:58.000]  我們看到那個起字出現了三次
[00:28:58.000 --> 00:29:03.000]  並且那個問句是一次兩次三次出現
[00:29:03.000 --> 00:29:08.000]  這個其實都是顯示要加強語氣
[00:29:08.000 --> 00:29:11.000]  告訴大家一句說話說了三次是很重要的
[00:29:11.000 --> 00:29:13.000]  我們也懂得這樣說
[00:29:13.000 --> 00:29:16.000]  還有就是每一句都是說
[00:29:16.000 --> 00:29:19.000]  耶和華說
[00:29:19.000 --> 00:29:23.000]  這裡就告訴我們
[00:29:23.000 --> 00:29:25.000]  神是無需要假手於人
[00:29:25.000 --> 00:29:28.000]  祂會直接親自來對我們說話
[00:29:28.000 --> 00:29:30.000]  祂不只是近處的神
[00:29:30.000 --> 00:29:32.000]  祂也是遠處的神
[00:29:32.000 --> 00:29:34.000]  是充滿天地的神
[00:29:34.000 --> 00:29:36.000]  人無論走到哪裡
[00:29:36.000 --> 00:29:38.000]  我們的境況如何
[00:29:38.000 --> 00:29:40.000]  上帝都看著我們
[00:29:40.000 --> 00:29:43.000]  我們都不能向上帝隱藏
[00:29:43.000 --> 00:29:46.000]  神的愛和祂的力量
[00:29:46.000 --> 00:29:47.000]  隱蔽著我們
[00:29:47.000 --> 00:29:49.000]  祂的恩典夠我們用
[00:29:49.000 --> 00:29:52.000]  神的說話就是這麼實在
[00:29:52.000 --> 00:29:54.000]  而且充滿能力
[00:29:54.000 --> 00:29:57.000]  你願不願意在新一年開始的時候
[00:29:57.000 --> 00:29:59.000]  就立志去相信祂的說話
[00:29:59.000 --> 00:30:02.000]  去認真的閱讀祂的說話
[00:30:02.000 --> 00:30:07.000]  來準備好自己迎接新的挑戰
[00:30:07.000 --> 00:30:12.000]  而不是自己到處亂跑亂按鐘
[00:30:12.000 --> 00:30:16.000]  本來這篇道講到這裡就完結了
[00:30:16.000 --> 00:30:20.000]  但是在昨晚黃昏堂講完之後
[00:30:20.000 --> 00:30:24.000]  有一位大概70歲的婆婆跟我說
[00:30:24.000 --> 00:30:27.000]  她說在她一生裡
[00:30:27.000 --> 00:30:32.000]  已經試過讀完這本聖經15次
[00:30:32.000 --> 00:30:35.000]  她說雖然她的眼睛都開始模糊
[00:30:35.000 --> 00:30:38.000]  但是只要她仍然看到東西
[00:30:38.000 --> 00:30:42.000]  她都會繼續讀聖經
[00:30:42.000 --> 00:30:44.000]  她還告訴我一個見證
[00:30:44.000 --> 00:30:46.000]  大概在20年
[00:30:46.000 --> 00:30:48.000]  她是教書的
[00:30:48.000 --> 00:30:50.000]  大概在20年前
[00:30:50.000 --> 00:30:56.000]  她習慣了很早回到學校讀聖經
[00:30:56.000 --> 00:31:00.000]  那一天她很早回到去讀聖經
[00:31:00.000 --> 00:31:02.000]  她很專心一邊讀一邊讀
[00:31:02.000 --> 00:31:04.000]  讀了差不多半個小時
[00:31:04.000 --> 00:31:06.000]  讀完的時候她抬高頭
[00:31:06.000 --> 00:31:09.000]  她發現有一隻狗
[00:31:09.000 --> 00:31:13.000]  很安靜的坐在她面前
[00:31:13.000 --> 00:31:16.000]  這隻狗什麼時候來她完全不知道
[00:31:16.000 --> 00:31:19.000]  看了她多久她也不知道
[00:31:19.000 --> 00:31:22.000]  她說她是一個很怕狗的人
[00:31:22.000 --> 00:31:24.000]  平時她一看到就嚇得不得了
[00:31:24.000 --> 00:31:28.000]  但是那天她說她內心很平安
[00:31:28.000 --> 00:31:30.000]  那隻狗也很平安
[00:31:30.000 --> 00:31:33.000]  也沒有咬她
[00:31:33.000 --> 00:31:38.000]  她說好像是上帝在保護她
[00:31:38.000 --> 00:31:43.000]  那隻狗自此之後沒有再出現過
[00:31:43.000 --> 00:31:44.000]  我跟她說
[00:31:44.000 --> 00:31:47.000]  你要記住這個見證
[00:31:47.000 --> 00:31:49.000]  這個經歷
[00:31:49.000 --> 00:31:51.000]  日後當你遇到困難的時候
[00:31:51.000 --> 00:31:53.000]  你想起這個經歷
[00:31:53.000 --> 00:31:55.000]  你就知道
[00:31:55.000 --> 00:31:58.000]  上帝不只是近處的神
[00:31:58.000 --> 00:32:01.000]  也是遠處的神
[00:32:01.000 --> 00:32:05.000]  祂可以藉著一隻狗告訴你
[00:32:05.000 --> 00:32:08.000]  上帝看顧你
[00:32:08.000 --> 00:32:12.000]  祂也可以藉著一個人告訴你
[00:32:12.000 --> 00:32:15.000]  上帝沒有離棄你
[00:32:15.000 --> 00:32:18.000]  祂更加可以藉著祂的說話
[00:32:18.000 --> 00:32:21.000]  告訴我們
[00:32:21.000 --> 00:32:24.000]  我們的好處不在祂以外
[00:32:24.000 --> 00:32:28.000]  祂的恩典、祂的能力是救我們
[00:32:28.000 --> 00:32:30.000]  我們一起祈禱
[00:32:30.000 --> 00:32:32.000]  親愛的天父上帝
[00:32:32.000 --> 00:32:35.000]  我們感謝讚美祢
[00:32:35.000 --> 00:32:37.000]  祢的聖經、祢的說話
[00:32:37.000 --> 00:32:40.000]  是我們腳前的燈路上的光
[00:32:40.000 --> 00:32:43.000]  主啊,求祢讓我們在新的一年
[00:32:43.000 --> 00:32:48.000]  不要浪費聖經的說話
[00:32:48.000 --> 00:32:50.000]  我們真的要好好地去立志
[00:32:50.000 --> 00:32:52.000]  去讀好這本聖經
[00:32:52.000 --> 00:32:57.000]  去和祢建立一個緊密的關係
[00:32:57.000 --> 00:33:00.000]  主啊,在新的一年裡
[00:33:00.000 --> 00:33:02.000]  我們可能會面對很多挑戰
[00:33:02.000 --> 00:33:06.000]  但求天父讓我們每次親近祢
[00:33:06.000 --> 00:33:08.000]  去閱讀祢的說話時
[00:33:08.000 --> 00:33:12.000]  祢就藉著聖經提醒、幫助、帶領我們
[00:33:12.000 --> 00:33:15.000]  讓我們真的能夠站立得穩
[00:33:15.000 --> 00:33:18.000]  讓我們無論面對什麼逼迫、困難
[00:33:18.000 --> 00:33:22.000]  我們都可以靠著祢去得勝
[00:33:22.000 --> 00:33:25.000]  我們禱告奉耶穌基督得勝的名
[00:33:25.000 --> 00:33:26.520]  阿彌陀佛
